date,계약
2020-06-26,67.60925
2020-06-27,45.50128
2020-06-28,36.76092
2020-06-29,69.92287
2020-06-30,71.46529
2020-07-01,62.21079
2020-07-02,61.18251
2020-07-03,53.98457
2020-07-04,35.47557
2020-07-05,35.73264
2020-07-06,56.81233
2020-07-07,70.95115
2020-07-08,65.29562
2020-07-09,69.40874
2020-07-10,54.49871
2020-07-11,34.4473
2020-07-12,36.24678
2020-07-13,65.80976
2020-07-14,70.43701
2020-07-15,69.92287
2020-07-16,64.01028
2020-07-17,54.24164
2020-07-18,29.04884
2020-07-19,34.96143
2020-07-20,58.35475
2020-07-21,71.20822
2020-07-22,65.29562
2020-07-23,63.49614
2020-07-24,52.44215
2020-07-25,29.30591
2020-07-26,27.50642
2020-07-27,69.40874
2020-07-28,68.63753
2020-07-29,69.40874
2020-07-30,69.6658
2020-07-31,56.81233
2020-08-01,31.8766
2020-08-02,32.13367
2020-08-03,57.32647
2020-08-04,67.09511
2020-08-05,79.17737
2020-08-06,66.58097
2020-08-07,66.06683
2020-08-08,35.47557
2020-08-09,33.93316
2020-08-10,59.38303
2020-08-11,80.46272
2020-08-12,73.52185
2020-08-13,74.03598
2020-08-14,55.26992
2020-08-15,34.96143
2020-08-16,29.82005
2020-08-17,40.87403
2020-08-18,59.89717
2020-08-19,75.83547
2020-08-20,61.69665
2020-08-21,61.95372
2020-08-22,30.84832
2020-08-23,29.56298
2020-08-24,63.49614
2020-08-25,67.09511
2020-08-26,70.17994
2020-08-27,70.95115
2020-08-28,68.12339
2020-08-29,41.38817
2020-08-30,34.4473
2020-08-31,76.86375
2020-09-01,70.95115
2020-09-02,82.51928
2020-09-03,82.00514
2020-09-04,78.66323
2020-09-05,38.56041
2020-09-06,35.2185
2020-09-07,99.48586
2020-09-08,91.77377
2020-09-09,80.97686
2020-09-10,87.91773
2020-09-11,81.23393
2020-09-12,39.84575
2020-09-13,38.30334
2020-09-14,89.20308
2020-09-15,93.05912
2020-09-16,77.12082
2020-09-17,85.08997
2020-09-18,84.31876
2020-09-19,40.35989
2020-09-20,34.70437
2020-09-21,70.69408
2020-09-22,82.77634
2020-09-23,79.17737
2020-09-24,80.71979
2020-09-25,62.982
2020-09-26,34.70437
2020-09-27,35.2185
2020-09-28,68.8946
2020-09-29,57.84061
2020-09-30,25.70694
2020-10-01,26.99228
2020-10-02,30.59125
2020-10-03,28.5347
2020-10-04,38.56041
2020-10-05,64.78149
2020-10-06,88.94601
2020-10-07,68.12339
2020-10-08,75.06426
2020-10-09,38.04627
2020-10-10,34.4473
2020-10-11,46.01542
2020-10-12,70.69408
2020-10-13,77.37789
2020-10-14,80.71979
2020-10-15,76.09254
2020-10-16,75.83547
2020-10-17,40.10282
2020-10-18,38.81748
2020-10-19,74.80719
2020-10-20,82.77634
2020-10-21,92.03084
2020-10-22,74.80719
2020-10-23,66.06683
2020-10-24,41.64524
2020-10-25,37.53213
2020-10-26,79.69151
2020-10-27,80.71979
2020-10-28,68.63753
2020-10-29,76.86375
2020-10-30,58.09768
2020-10-31,32.39074
2020-11-01,37.53213
2020-11-02,64.78149
2020-11-03,63.49614
2020-11-04,66.83804
2020-11-05,68.12339
2020-11-06,68.63753
2020-11-07,40.87403
2020-11-08,32.90488
2020-11-09,64.52442
2020-11-10,66.06683
2020-11-11,73.00771
2020-11-12,69.15167
2020-11-13,51.41388
2020-11-14,35.47557
2020-11-15,36.24678
2020-11-16,60.92544
2020-11-17,73.00771
2020-11-18,69.15167
2020-11-19,63.75321
2020-11-20,64.26735
2020-11-21,40.10282
2020-11-22,36.76092
2020-11-23,72.49357
2020-11-24,69.6658
2020-11-25,70.95115
2020-11-26,73.77892
2020-11-27,66.3239
2020-11-28,40.10282
2020-11-29,40.87403
2020-11-30,69.40874
2020-12-01,74.55012
2020-12-02,78.9203
2020-12-03,81.74807
2020-12-04,68.38046
2020-12-05,39.07455
2020-12-06,38.04627
2020-12-07,77.89203
2020-12-08,88.68894
2020-12-09,78.1491
2020-12-10,79.17737
2020-12-11,75.83547
2020-12-12,41.90231
2020-12-13,38.81748
2020-12-14,79.69151
2020-12-15,79.94858
2020-12-16,78.9203
2020-12-17,87.40359
2020-12-18,90.48843
2020-12-19,48.32904
2020-12-20,36.24678
2020-12-21,81.491
2020-12-22,82.51928
2020-12-23,73.00771
2020-12-24,73.52185
2020-12-25,34.70437
2020-12-26,33.67609
2020-12-27,41.90231
2020-12-28,73.26478
2020-12-29,78.66323
2020-12-30,78.66323
2020-12-31,66.3239
2021-01-01,31.61953
2021-01-02,37.53213
2021-01-03,35.73264
2021-01-04,76.09254
2021-01-05,80.46272
2021-01-06,81.491
2021-01-07,77.63496
2021-01-08,70.69408
2021-01-09,44.98714
2021-01-10,44.98714
2021-01-11,80.97686
2021-01-12,87.66066
2021-01-13,84.31876
2021-01-14,92.03084
2021-01-15,74.29305
2021-01-16,41.64524
2021-01-17,37.01799
2021-01-18,80.20565
2021-01-19,86.11825
2021-01-20,83.80462
2021-01-21,76.86375
2021-01-22,72.75064
2021-01-23,42.67352
2021-01-24,37.7892
2021-01-25,87.40359
2021-01-26,83.80462
2021-01-27,84.06169
2021-01-28,84.06169
2021-01-29,73.00771
2021-01-30,36.50385
2021-01-31,37.01799
2021-02-01,78.9203
2021-02-02,76.60668
2021-02-03,69.15167
2021-02-04,68.8946
2021-02-05,71.72236
2021-02-06,42.93059
2021-02-07,34.96143
2021-02-08,60.92544
2021-02-09,73.52185
2021-02-10,57.0694
2021-02-11,26.73521
2021-02-12,27.24935
2021-02-13,33.67609
2021-02-14,40.10282
2021-02-15,74.80719
2021-02-16,84.06169
2021-02-17,76.60668
2021-02-18,85.86118
2021-02-19,63.75321
2021-02-20,41.1311
2021-02-21,36.50385
2021-02-22,79.69151
2021-02-23,79.43444
2021-02-24,67.60925
2021-02-25,74.03598
2021-02-26,65.29562
2021-02-27,41.64524
2021-02-28,32.64781
2021-03-01,46.27249
2021-03-02,78.1491
2021-03-03,78.1491
2021-03-04,77.12082
2021-03-05,67.60925
2021-03-06,40.35989
2021-03-07,37.27506
2021-03-08,68.12339
2021-03-09,72.75064
2021-03-10,76.60668
2021-03-11,85.34704
2021-03-12,65.80976
2021-03-13,39.33161
2021-03-14,41.64524
2021-03-15,69.92287
2021-03-16,69.15167
2021-03-17,74.29305
2021-03-18,76.86375
2021-03-19,62.46786
2021-03-20,36.76092
2021-03-21,36.50385
2021-03-22,70.43701
2021-03-23,76.09254
2021-03-24,70.69408
2021-03-25,74.55012
2021-03-26,60.15424
2021-03-27,42.15938
2021-03-28,42.15938
2021-03-29,71.97943
2021-03-30,75.06426
2021-03-31,74.55012
2021-04-01,67.35218
2021-04-02,67.09511
2021-04-03,36.76092
2021-04-04,41.90231
2021-04-05,62.982
2021-04-06,73.52185
2021-04-07,70.17994
2021-04-08,81.74807
2021-04-09,62.982
2021-04-10,44.73007
2021-04-11,37.7892
2021-04-12,68.63753
2021-04-13,65.29562
2021-04-14,72.2365
2021-04-15,76.60668
2021-04-16,70.17994
2021-04-17,43.44473
2021-04-18,40.61696
2021-04-19,74.03598
2021-04-20,86.88946
2021-04-21,85.86118
2021-04-22,69.6658
2021-04-23,67.60925
2021-04-24,39.33161
2021-04-25,39.58868
2021-04-26,79.69151
2021-04-27,74.03598
2021-04-28,70.17994
2021-04-29,76.09254
2021-04-30,67.09511
2021-05-01,36.24678
2021-05-02,35.73264
2021-05-03,62.982
2021-05-04,61.95372
2021-05-05,38.81748
2021-05-06,74.29305
2021-05-07,60.92544
2021-05-08,36.50385
2021-05-09,41.38817
2021-05-10,79.43444
2021-05-11,70.95115
2021-05-12,73.26478
2021-05-13,74.03598
2021-05-14,55.26992
2021-05-15,37.01799
2021-05-16,43.44473
2021-05-17,64.52442
2021-05-18,70.95115
2021-05-19,49.61439
2021-05-20,71.97943
2021-05-21,65.80976
2021-05-22,44.98714
2021-05-23,36.76092
2021-05-24,72.49357
2021-05-25,77.37789
2021-05-26,78.40616
2021-05-27,76.60668
2021-05-28,64.52442
2021-05-29,39.84575
2021-05-30,50.3856
2021-05-31,72.2365
2021-06-01,76.34961
2021-06-02,77.89203
2021-06-03,76.09254
2021-06-04,61.18251
2021-06-05,38.81748
2021-06-06,48.58611
2021-06-07,74.29305
2021-06-08,72.2365
2021-06-09,72.49357
2021-06-10,71.20822
2021-06-11,55.78406
2021-06-12,40.10282
2021-06-13,42.15938
2021-06-14,76.09254
2021-06-15,70.95115
2021-06-16,76.09254
2021-06-17,78.40616
2021-06-18,72.2365
2021-06-19,39.84575
2021-06-20,43.44473
2021-06-21,74.03598
2021-06-22,76.60668
2021-06-23,63.49614
2021-06-24,66.06683
2021-06-25,62.982
2021-06-26,41.38817
2021-06-27,29.82005
2021-06-28,66.06683
2021-06-29,59.89717
2021-06-30,63.23907
2021-07-01,69.15167
2021-07-02,58.09768
2021-07-03,32.90488
2021-07-04,36.50385
2021-07-05,67.09511
2021-07-06,71.97943
2021-07-07,69.6658
2021-07-08,72.2365
2021-07-09,65.55269
2021-07-10,34.19023
2021-07-11,30.33419
2021-07-12,69.15167
2021-07-13,70.69408
2021-07-14,74.03598
2021-07-15,68.38046
2021-07-16,63.75321
2021-07-17,39.84575
2021-07-18,36.50385
2021-07-19,62.21079
2021-07-20,69.6658
2021-07-21,65.55269
2021-07-22,64.78149
2021-07-23,68.63753
2021-07-24,39.07455
2021-07-25,35.98971
2021-07-26,63.49614
2021-07-27,63.23907
2021-07-28,72.49357
2021-07-29,62.72493
2021-07-30,54.24164
2021-07-31,35.47557
2021-08-01,40.35989
2021-08-02,70.43701
2021-08-03,65.03856
2021-08-04,62.72493
2021-08-05,70.43701
2021-08-06,64.78149
2021-08-07,35.47557
2021-08-08,39.58868
2021-08-09,64.26735
2021-08-10,67.60925
2021-08-11,77.12082
2021-08-12,70.17994
2021-08-13,61.69665
2021-08-14,38.81748
2021-08-15,39.58868
2021-08-16,41.90231
2021-08-17,67.60925
2021-08-18,73.26478
2021-08-19,75.5784
2021-08-20,68.12339
2021-08-21,38.56041
2021-08-22,35.98971
2021-08-23,66.3239
2021-08-24,84.31876
2021-08-25,67.35218
2021-08-26,75.32133
2021-08-27,68.12339
2021-08-28,38.30334
2021-08-29,38.56041
2021-08-30,68.12339
2021-08-31,66.83804
2021-09-01,70.43701
2021-09-02,64.26735
2021-09-03,60.92544
2021-09-04,36.24678
2021-09-05,43.18766
2021-09-06,62.72493
2021-09-07,77.89203
2021-09-08,74.80719
2021-09-09,71.72236
2021-09-10,59.6401
2021-09-11,41.1311
2021-09-12,41.64524
2021-09-13,66.3239
2021-09-14,72.49357
2021-09-15,72.75064
2021-09-16,58.86889
2021-09-17,55.01285
2021-09-18,38.56041
2021-09-19,41.1311
2021-09-20,30.07712
2021-09-21,27.24935
2021-09-22,40.87403
2021-09-23,61.43958
2021-09-24,69.15167
2021-09-25,42.93059
2021-09-26,42.93059
2021-09-27,83.29048
2021-09-28,85.08997
2021-09-29,82.51928
2021-09-30,76.34961
2021-10-01,67.35218
2021-10-02,48.07197
2021-10-03,44.21593
2021-10-04,64.26735
2021-10-05,83.03341
2021-10-06,86.37532
2021-10-07,88.1748
2021-10-08,59.38303
2021-10-09,37.01799
2021-10-10,35.98971
2021-10-11,43.95886
2021-10-12,70.69408
2021-10-13,76.86375
2021-10-14,65.55269
2021-10-15,62.72493
2021-10-16,37.7892
2021-10-17,41.38817
2021-10-18,74.29305
2021-10-19,75.32133
2021-10-20,77.12082
2021-10-21,65.03856
2021-10-22,58.61182
2021-10-23,42.15938
2021-10-24,36.50385
2021-10-25,69.6658
2021-10-26,75.5784
2021-10-27,75.5784
2021-10-28,74.55012
2021-10-29,63.49614
2021-10-30,46.78663
2021-10-31,43.70179
2021-11-01,79.94858
2021-11-02,64.26735
2021-11-03,75.06426
2021-11-04,78.1491
2021-11-05,68.8946
2021-11-06,41.64524
2021-11-07,35.47557
2021-11-08,70.43701
2021-11-09,68.63753
2021-11-10,73.52185
2021-11-11,76.86375
2021-11-12,64.52442
2021-11-13,40.61696
2021-11-14,37.53213
2021-11-15,67.35218
2021-11-16,82.77634
2021-11-17,64.78149
2021-11-18,56.04113
2021-11-19,61.43958
2021-11-20,34.96143
2021-11-21,37.01799
2021-11-22,67.86632
2021-11-23,71.46529
2021-11-24,70.17994
2021-11-25,62.982
2021-11-26,68.12339
2021-11-27,37.53213
2021-11-28,38.04627
2021-11-29,67.60925
2021-11-30,68.8946
2021-12-01,74.55012
2021-12-02,65.80976
2021-12-03,69.15167
2021-12-04,36.76092
2021-12-05,37.53213
2021-12-06,73.77892
2021-12-07,62.21079
2021-12-08,75.06426
2021-12-09,72.49357
2021-12-10,64.01028
2021-12-11,44.21593
2021-12-12,43.44473
2021-12-13,72.49357
2021-12-14,72.75064
2021-12-15,71.97943
2021-12-16,66.58097
2021-12-17,66.06683
2021-12-18,42.15938
2021-12-19,40.87403
2021-12-20,63.23907
2021-12-21,66.83804
2021-12-22,74.03598
2021-12-23,66.83804
2021-12-24,64.52442
2021-12-25,32.90488
2021-12-26,41.38817
2021-12-27,62.72493
2021-12-28,69.15167
2021-12-29,33.16195
2021-12-30,29.82005
2021-12-31,49.35732
2022-01-01,37.53213
2022-01-02,38.04627
2022-01-03,65.29562
2022-01-04,77.89203
2022-01-05,68.38046
2022-01-06,73.26478
2022-01-07,65.29562
2022-01-08,40.61696
2022-01-09,39.07455
2022-01-10,48.32904
2022-01-11,82.51928
2022-01-12,78.1491
2022-01-13,72.2365
2022-01-14,68.63753
2022-01-15,44.473
2022-01-16,41.90231
2022-01-17,76.34961
2022-01-18,78.40616
2022-01-19,72.2365
2022-01-20,71.20822
2022-01-21,69.92287
2022-01-22,41.90231
2022-01-23,43.44473
2022-01-24,67.09511
2022-01-25,64.01028
2022-01-26,77.12082
2022-01-27,64.78149
2022-01-28,54.24164
2022-01-29,38.81748
2022-01-30,35.98971
2022-01-31,31.36246
2022-02-01,34.70437
2022-02-02,37.27506
2022-02-03,62.46786
2022-02-04,65.03856
2022-02-05,46.78663
2022-02-06,41.90231
2022-02-07,67.35218
2022-02-08,68.8946
2022-02-09,74.55012
2022-02-10,66.83804
2022-02-11,76.60668
2022-02-12,41.90231
2022-02-13,48.32904
2022-02-14,70.69408
2022-02-15,84.31876
2022-02-16,70.43701
2022-02-17,67.35218
2022-02-18,65.29562
2022-02-19,49.87146
2022-02-20,40.35989
2022-02-21,69.92287
2022-02-22,75.32133
2022-02-23,76.60668
2022-02-24,78.9203
2022-02-25,71.46529
2022-02-26,51.92802
2022-02-27,46.27249
2022-02-28,71.97943
2022-03-01,47.30077
2022-03-02,70.69408
2022-03-03,70.43701
2022-03-04,72.75064
2022-03-05,43.70179
2022-03-06,37.7892
2022-03-07,74.29305
2022-03-08,82.00514
2022-03-09,42.93059
2022-03-10,66.3239
2022-03-11,69.40874
2022-03-12,46.78663
2022-03-13,45.24421
2022-03-14,78.40616
2022-03-15,89.71722
2022-03-16,68.12339
2022-03-17,75.5784
2022-03-18,79.69151
2022-03-19,63.49614
2022-03-20,55.01285
2022-03-21,79.17737
2022-03-22,79.43444
2022-03-23,78.66323
2022-03-24,70.69408
2022-03-25,83.29048
2022-03-26,54.75578
2022-03-27,59.12596
2022-03-28,71.72236
2022-03-29,79.94858
2022-03-30,75.83547
2022-03-31,76.34961
2022-04-01,63.23907
2022-04-02,45.50128
2022-04-03,54.24164
2022-04-04,70.69408
2022-04-05,86.11825
2022-04-06,77.37789
2022-04-07,74.80719
2022-04-08,72.49357
2022-04-09,52.69922
2022-04-10,47.0437
2022-04-11,78.9203
2022-04-12,83.29048
2022-04-13,79.69151
2022-04-14,77.63496
2022-04-15,74.29305
2022-04-16,48.07197
2022-04-17,46.78663
2022-04-18,75.32133
2022-04-19,81.491
2022-04-20,76.34961
2022-04-21,75.5784
2022-04-22,73.52185
2022-04-23,46.52956
2022-04-24,49.10025
2022-04-25,82.51928
2022-04-26,79.17737
2022-04-27,78.40616
2022-04-28,70.69408
2022-04-29,60.15424
2022-04-30,44.98714
2022-05-01,47.30077
2022-05-02,74.03598
2022-05-03,74.03598
2022-05-04,69.40874
2022-05-05,45.75835
2022-05-06,70.69408
2022-05-07,42.67352
2022-05-08,42.41645
2022-05-09,88.43187
2022-05-10,80.71979
2022-05-11,83.29048
2022-05-12,69.92287
2022-05-13,80.46272
2022-05-14,45.75835
2022-05-15,60.41131
2022-05-16,84.57583
2022-05-17,78.40616
2022-05-18,69.92287
2022-05-19,83.03341
2022-05-20,72.75064
2022-05-21,48.84318
2022-05-22,51.92802
2022-05-23,81.491
2022-05-24,83.03341
2022-05-25,85.60411
2022-05-26,84.57583
2022-05-27,62.46786
2022-05-28,53.98457
2022-05-29,56.55526
2022-05-30,79.69151
2022-05-31,80.46272
2022-06-01,87.91773
2022-06-02,92.80205
2022-06-03,63.75321
2022-06-04,49.61439
2022-06-05,52.95629
2022-06-06,54.75578
2022-06-07,74.55012
2022-06-08,75.5784
2022-06-09,77.37789
2022-06-10,76.60668
2022-06-11,49.10025
2022-06-12,56.55526
2022-06-13,78.9203
2022-06-14,84.57583
2022-06-15,83.03341
2022-06-16,68.12339
2022-06-17,71.97943
2022-06-18,53.7275
2022-06-19,46.52956
2022-06-20,77.63496
2022-06-21,71.46529
2022-06-22,77.37789
2022-06-23,69.40874
2022-06-24,62.982
2022-06-25,48.84318
2022-06-26,44.73007
2022-06-27,80.71979
2022-06-28,79.17737
2022-06-29,71.72236
2022-06-30,77.12082
2022-07-01,69.6658
2022-07-02,48.32904
2022-07-03,39.33161
2022-07-04,75.83547
2022-07-05,70.43701
2022-07-06,74.03598
2022-07-07,69.6658
2022-07-08,71.97943
2022-07-09,53.7275
2022-07-10,44.21593
2022-07-11,78.1491
2022-07-12,77.37789
2022-07-13,71.97943
2022-07-14,78.40616
2022-07-15,69.6658
2022-07-16,43.18766
2022-07-17,50.64267
2022-07-18,70.69408
2022-07-19,70.43701
2022-07-20,71.46529
2022-07-21,77.63496
2022-07-22,68.8946
2022-07-23,47.30077
2022-07-24,48.58611
2022-07-25,73.77892
2022-07-26,81.23393
2022-07-27,70.69408
2022-07-28,66.58097
2022-07-29,60.92544
2022-07-30,40.61696
2022-07-31,48.84318
2022-08-01,61.43958
2022-08-02,79.69151
2022-08-03,61.43958
2022-08-04,66.3239
2022-08-05,68.63753
2022-08-06,47.0437
2022-08-07,42.67352
2022-08-08,70.17994
2022-08-09,69.92287
2022-08-10,66.83804
2022-08-11,75.83547
2022-08-12,70.17994
2022-08-13,50.64267
2022-08-14,47.81491
2022-08-15,52.69922
2022-08-16,75.06426
2022-08-17,76.86375
2022-08-18,74.55012
2022-08-19,77.37789
2022-08-20,49.10025
2022-08-21,50.12853
2022-08-22,86.11825
2022-08-23,85.86118
2022-08-24,76.09254
2022-08-25,77.63496
2022-08-26,73.00771
2022-08-27,45.24421
2022-08-28,52.95629
2022-08-29,85.86118
2022-08-30,73.26478
2022-08-31,84.57583
2022-09-01,74.03598
2022-09-02,60.66838
2022-09-03,43.95886
2022-09-04,39.33161
2022-09-05,75.5784
2022-09-06,68.8946
2022-09-07,82.77634
2022-09-08,54.49871
2022-09-09,29.30591
2022-09-10,32.64781
2022-09-11,30.59125
2022-09-12,50.89974
2022-09-13,67.35218
2022-09-14,73.52185
2022-09-15,88.68894
2022-09-16,69.40874
2022-09-17,49.35732
2022-09-18,52.95629
2022-09-19,71.72236
2022-09-20,77.12082
2022-09-21,85.86118
2022-09-22,71.72236
2022-09-23,80.20565
2022-09-24,41.64524
2022-09-25,46.01542
2022-09-26,67.09511
2022-09-27,74.80719
2022-09-28,84.57583
2022-09-29,78.1491
2022-09-30,70.43701
2022-10-01,48.84318
2022-10-02,41.64524
2022-10-03,53.7275
2022-10-04,72.2365
2022-10-05,78.1491
2022-10-06,78.40616
2022-10-07,56.2982
2022-10-08,40.61696
2022-10-09,41.38817
2022-10-10,52.69922
2022-10-11,74.80719
2022-10-12,75.32133
2022-10-13,74.80719
2022-10-14,77.37789
2022-10-15,40.61696
2022-10-16,45.50128
2022-10-17,75.06426
2022-10-18,79.69151
2022-10-19,58.35475
2022-10-20,77.37789
2022-10-21,57.32647
2022-10-22,31.61953
2022-10-23,37.7892
2022-10-24,65.03856
2022-10-25,79.94858
2022-10-26,74.55012
2022-10-27,75.5784
2022-10-28,71.46529
2022-10-29,41.38817
2022-10-30,36.76092
2022-10-31,63.75321
2022-11-01,63.23907
2022-11-02,79.94858
2022-11-03,63.49614
2022-11-04,56.04113
2022-11-05,38.30334
2022-11-06,41.38817
2022-11-07,64.78149
2022-11-08,77.37789
2022-11-09,59.12596
2022-11-10,66.06683
2022-11-11,56.55526
2022-11-12,40.87403
2022-11-13,34.4473
2022-11-14,72.2365
2022-11-15,78.1491
2022-11-16,65.80976
2022-11-17,76.09254
2022-11-18,68.12339
2022-11-19,42.15938
2022-11-20,45.75835
2022-11-21,79.94858
2022-11-22,76.86375
2022-11-23,67.60925
2022-11-24,66.83804
2022-11-25,64.52442
2022-11-26,36.50385
2022-11-27,38.81748
2022-11-28,58.35475
2022-11-29,65.29562
2022-11-30,59.12596
2022-12-01,67.86632
2022-12-02,61.69665
2022-12-03,42.67352
2022-12-04,32.64781
2022-12-05,60.92544
2022-12-06,56.2982
2022-12-07,67.09511
2022-12-08,55.26992
2022-12-09,62.72493
2022-12-10,39.07455
2022-12-11,37.53213
2022-12-12,62.982
2022-12-13,78.40616
2022-12-14,69.92287
2022-12-15,69.92287
2022-12-16,56.55526
2022-12-17,45.24421
2022-12-18,41.1311
2022-12-19,68.38046
2022-12-20,59.89717
2022-12-21,70.69408
2022-12-22,64.78149
2022-12-23,57.32647
2022-12-24,33.41902
2022-12-25,31.10539
2022-12-26,58.09768
2022-12-27,64.52442
2022-12-28,64.26735
2022-12-29,71.72236
2022-12-30,54.24164
2022-12-31,34.19023
2023-01-01,38.04627
2023-01-02,64.26735
2023-01-03,66.06683
2023-01-04,49.35732
2023-01-05,72.75064
2023-01-06,67.09511
2023-01-07,42.67352
2023-01-08,47.81491
2023-01-09,62.72493
2023-01-10,64.52442
2023-01-11,58.61182
2023-01-12,81.74807
2023-01-13,61.43958
2023-01-14,47.30077
2023-01-15,43.18766
2023-01-16,53.21336
2023-01-17,65.03856
2023-01-18,60.66838
2023-01-19,55.78406
2023-01-20,54.24164
2023-01-21,34.4473
2023-01-22,15.42416
2023-01-23,32.64781
2023-01-24,37.53213
2023-01-25,64.01028
2023-01-26,61.69665
2023-01-27,62.72493
2023-01-28,46.78663
2023-01-29,33.93316
2023-01-30,61.43958
2023-01-31,64.52442
2023-02-01,62.46786
2023-02-02,55.78406
2023-02-03,69.6658
2023-02-04,40.87403
2023-02-05,40.87403
2023-02-06,62.21079
2023-02-07,62.72493
2023-02-08,62.46786
2023-02-09,62.72493
2023-02-10,69.6658
2023-02-11,48.07197
2023-02-12,39.07455
2023-02-13,60.41131
2023-02-14,64.52442
2023-02-15,76.34961
2023-02-16,60.15424
2023-02-17,61.69665
2023-02-18,45.24421
2023-02-19,36.24678
2023-02-20,76.60668
2023-02-21,76.86375
2023-02-22,73.26478
2023-02-23,67.09511
2023-02-24,63.23907
2023-02-25,43.44473
2023-02-26,38.81748
2023-02-27,69.15167
2023-02-28,70.43701
2023-03-01,45.75835
2023-03-02,68.63753
2023-03-03,69.6658
2023-03-04,51.67095
2023-03-05,46.01542
2023-03-06,72.75064
2023-03-07,74.29305
2023-03-08,82.51928
2023-03-09,74.80719
2023-03-10,66.06683
2023-03-11,44.98714
2023-03-12,51.92802
2023-03-13,74.80719
2023-03-14,74.55012
2023-03-15,74.03598
2023-03-16,77.37789
2023-03-17,64.01028
2023-03-18,36.24678
2023-03-19,37.7892
2023-03-20,78.66323
2023-03-21,78.9203
2023-03-22,75.83547
2023-03-23,72.2365
2023-03-24,73.52185
2023-03-25,41.90231
2023-03-26,40.87403
2023-03-27,69.40874
2023-03-28,78.1491
2023-03-29,62.982
2023-03-30,82.00514
2023-03-31,84.06169
2023-04-01,55.78406
2023-04-02,54.75578
2023-04-03,86.63239
2023-04-04,95.88688
2023-04-05,89.20308
2023-04-06,99.74293
2023-04-07,80.71979
2023-04-08,56.55526
2023-04-09,55.78406
2023-04-10,87.40359
2023-04-11,89.20308
2023-04-12,82.00514
2023-04-13,85.86118
2023-04-14,86.88946
2023-04-15,55.52699
2023-04-16,50.3856
2023-04-17,75.83547
2023-04-18,82.51928
2023-04-19,70.69408
2023-04-20,79.43444
2023-04-21,68.38046
2023-04-22,40.10282
2023-04-23,44.473
2023-04-24,73.52185
2023-04-25,73.26478
2023-04-26,68.38046
2023-04-27,70.17994
2023-04-28,61.69665
2023-04-29,40.87403
2023-04-30,38.81748
2023-05-01,54.75578
2023-05-02,72.2365
2023-05-03,65.80976
2023-05-04,59.6401
2023-05-05,41.1311
2023-05-06,38.81748
2023-05-07,40.10282
2023-05-08,70.43701
2023-05-09,68.63753
2023-05-10,72.2365
2023-05-11,72.49357
2023-05-12,62.21079
2023-05-13,40.87403
2023-05-14,44.98714
2023-05-15,72.75064
2023-05-16,84.8329
2023-05-17,73.26478
2023-05-18,67.09511
2023-05-19,60.41131
2023-05-20,43.18766
2023-05-21,37.7892
2023-05-22,64.78149
2023-05-23,67.09511
2023-05-24,70.69408
2023-05-25,74.80719
2023-05-26,64.52442
2023-05-27,48.58611
2023-05-28,38.04627
2023-05-29,42.41645
2023-05-30,81.23393
