date,환율
2023-05-30,38.66922
2023-05-31,37.94965
2023-06-01,35.06339
2023-06-02,39.04408
2023-06-03,14.37663
2023-06-04,10.70912
2023-06-05,36.03663
2023-06-06,18.49799
2023-06-07,42.47902
2023-06-08,38.16154
2023-06-09,41.58135
2023-06-10,15.24206
2023-06-11,12.03246
2023-06-12,43.95804
2023-06-13,54.08589
2023-06-14,55.54086
2023-06-15,51.88667
2023-06-16,47.12292
2023-06-17,16.43188
2023-06-18,12.85752
2023-06-19,47.64693
2023-06-20,45.64944
2023-06-21,44.35918
2023-06-22,42.09674
2023-06-23,42.21905
2023-06-24,15.7081
2023-06-25,12.59818
2023-06-26,43.2206
2023-06-27,41.56074
2023-06-28,41.13857
2023-06-29,43.03058
2023-06-30,41.01178
2023-07-01,15.04994
2023-07-02,11.60167
2023-07-03,41.96006
2023-07-04,43.69491
2023-07-05,42.94149
2023-07-06,39.81895
2023-07-07,36.40047
2023-07-08,13.80327
2023-07-09,10.88849
2023-07-10,38.37666
2023-07-11,41.70618
2023-07-12,42.56166
2023-07-13,51.25857
2023-07-14,49.83535
2023-07-15,16.654
2023-07-16,12.20237
2023-07-17,45.13594
2023-07-18,46.16384
2023-07-19,42.72995
2023-07-20,40.32508
2023-07-21,39.54748
2023-07-22,14.52347
2023-07-23,11.53109
2023-07-24,40.76057
2023-07-25,39.78691
2023-07-26,38.53289
2023-07-27,42.15365
2023-07-28,38.10722
2023-07-29,13.90084
2023-07-30,10.5294
2023-07-31,39.30082
2023-08-01,39.18678
2023-08-02,43.08125
2023-08-03,44.06864
2023-08-04,41.34065
2023-08-05,15.3882
2023-08-06,11.68235
2023-08-07,41.36497
2023-08-08,44.16411
2023-08-09,43.42365
2023-08-10,39.01036
2023-08-11,39.87509
2023-08-12,16.6833
2023-08-13,12.57687
2023-08-14,43.35854
2023-08-15,22.98165
2023-08-16,49.99285
2023-08-17,49.378
2023-08-18,45.41876
2023-08-19,16.67061
2023-08-20,13.0481
2023-08-21,45.03213
2023-08-22,42.53762
2023-08-23,39.72173
2023-08-24,45.07566
2023-08-25,40.47102
2023-08-26,15.2183
2023-08-27,11.14671
2023-08-28,39.16975
2023-08-29,37.73489
2023-08-30,36.7318
2023-08-31,35.70852
2023-09-01,33.92222
2023-09-02,13.33127
2023-09-03,10.49443
2023-09-04,34.92587
2023-09-05,37.48775
2023-09-06,38.84522
2023-09-07,36.58825
2023-09-08,33.35882
2023-09-09,12.94569
2023-09-10,10.52323
2023-09-11,34.94108
2023-09-12,35.68679
2023-09-13,35.46677
2023-09-14,33.47111
2023-09-15,32.39302
2023-09-16,12.65334
2023-09-17,10.14614
2023-09-18,34.47238
2023-09-19,35.18038
2023-09-20,32.96974
2023-09-21,40.38697
2023-09-22,35.5124
2023-09-23,12.7385
2023-09-24,10.05614
2023-09-25,34.72667
2023-09-26,42.14167
2023-09-27,39.48348
2023-09-28,17.08254
2023-09-29,13.74552
2023-09-30,12.43206
2023-10-01,11.25696
2023-10-02,15.89371
2023-10-03,19.6421
2023-10-04,52.5714
2023-10-05,45.0137
2023-10-06,36.57094
2023-10-07,14.68525
2023-10-08,10.92031
2023-10-09,18.01232
2023-10-10,42.37486
2023-10-11,39.63544
2023-10-12,37.13224
2023-10-13,34.9912
2023-10-14,14.13972
2023-10-15,11.46513
2023-10-16,37.66487
2023-10-17,35.16804
2023-10-18,34.24689
2023-10-19,39.25015
2023-10-20,35.45234
2023-10-21,12.75434
2023-10-22,10.08943
2023-10-23,31.83032
2023-10-24,33.49739
2023-10-25,31.2632
2023-10-26,33.84211
2023-10-27,29.82511
2023-10-28,11.49205
2023-10-29,9.38865
2023-10-30,29.9257
2023-10-31,31.87714
2023-11-01,31.60798
2023-11-02,36.0566
2023-11-03,44.49172
2023-11-04,17.79265
2023-11-05,12.97527
2023-11-06,56.08436
2023-11-07,51.53446
2023-11-08,46.07637
2023-11-09,39.56304
2023-11-10,35.48177
2023-11-11,15.00774
2023-11-12,11.40528
2023-11-13,35.6924
2023-11-14,35.58292
2023-11-15,46.64229
2023-11-16,44.44476
2023-11-17,40.93538
2023-11-18,14.87807
2023-11-19,11.47572
2023-11-20,40.29677
2023-11-21,40.72202
2023-11-22,37.452
2023-11-23,35.41007
2023-11-24,33.77341
2023-11-25,13.31809
2023-11-26,10.96369
2023-11-27,33.66582
2023-11-28,34.38343
2023-11-29,35.66107
2023-11-30,34.874
2023-12-01,32.98824
2023-12-02,13.41482
2023-12-03,10.84293
2023-12-04,34.32308
2023-12-05,35.4435
2023-12-06,34.21976
2023-12-07,36.71799
2023-12-08,36.01889
2023-12-09,14.78408
2023-12-10,11.77039
2023-12-11,34.79809
2023-12-12,33.35644
2023-12-13,32.82871
2023-12-14,43.65138
2023-12-15,37.3285
2023-12-16,14.3978
2023-12-17,11.36322
2023-12-18,34.47644
2023-12-19,33.88332
2023-12-20,33.29959
2023-12-21,31.24561
2023-12-22,29.31155
2023-12-23,12.08097
2023-12-24,9.40197
2023-12-25,10.69356
2023-12-26,31.26397
2023-12-27,30.86458
2023-12-28,32.77404
2023-12-29,27.21011
2023-12-30,12.46367
2023-12-31,9.6386
2024-01-01,10.60875
2024-01-02,35.43138
2024-01-03,35.29393
2024-01-04,32.83179
2024-01-05,31.10654
2024-01-06,12.97969
2024-01-07,10.53851
2024-01-08,28.94069
2024-01-09,31.8388
2024-01-10,32.0544
2024-01-11,31.69216
2024-01-12,29.06777
2024-01-13,12.31507
2024-01-14,10.19324
2024-01-15,30.33202
2024-01-16,34.95195
2024-01-17,43.99168
2024-01-18,39.52484
2024-01-19,34.12794
2024-01-20,14.17855
2024-01-21,10.8786
2024-01-22,33.92622
2024-01-23,33.33716
2024-01-24,32.13697
2024-01-25,31.12238
2024-01-26,28.27397
2024-01-27,11.99671
2024-01-28,10.16499
2024-01-29,29.20417
2024-01-30,30.07576
2024-01-31,28.59415
2024-02-01,28.92169
2024-02-02,28.4621
2024-02-03,12.61759
2024-02-04,10.16366
2024-02-05,31.48805
2024-02-06,30.83311
2024-02-07,28.22764
2024-02-08,24.76003
2024-02-09,12.61871
2024-02-10,10.0213
2024-02-11,8.88595
2024-02-12,11.68775
2024-02-13,30.35669
2024-02-14,31.18182
2024-02-15,28.69705
2024-02-16,25.96793
2024-02-17,11.27925
2024-02-18,9.50795
2024-02-19,26.76159
2024-02-20,26.7522
2024-02-21,26.04889
2024-02-22,27.46602
2024-02-23,26.29078
2024-02-24,10.99762
2024-02-25,9.30517
2024-02-26,26.05254
2024-02-27,25.80953
2024-02-28,25.4782
2024-02-29,24.87779
2024-03-01,13.28291
2024-03-02,10.73463
2024-03-03,9.19849
2024-03-04,27.02927
2024-03-05,26.73264
2024-03-06,25.82249
2024-03-07,26.24045
2024-03-08,27.87788
2024-03-09,12.31297
2024-03-10,9.78733
2024-03-11,30.94919
2024-03-12,31.17453
2024-03-13,29.22555
2024-03-14,27.42256
2024-03-15,27.79503
2024-03-16,11.24533
2024-03-17,9.63026
2024-03-18,28.63705
2024-03-19,31.40745
2024-03-20,30.14831
