date,그림액자
2020-08-01,57.69745
2020-08-02,56.22489
2020-08-03,68.80856
2020-08-04,65.86345
2020-08-05,67.87148
2020-08-06,56.09103
2020-08-07,51.94109
2020-08-08,62.91834
2020-08-09,65.86345
2020-08-10,58.90227
2020-08-11,56.09103
2020-08-12,56.22489
2020-08-13,54.4846
2020-08-14,51.94109
2020-08-15,54.21686
2020-08-16,55.28781
2020-08-17,58.50066
2020-08-18,54.08299
2020-08-19,60.10709
2020-08-20,64.39089
2020-08-21,59.97322
2020-08-22,65.72958
2020-08-23,68.27309
2020-08-24,63.31994
2020-08-25,67.20214
2020-08-26,70.95046
2020-08-27,63.85542
2020-08-28,59.57161
2020-08-29,81.65997
2020-08-30,93.44042
2020-08-31,69.34404
2020-09-01,66.66666
2020-09-02,69.0763
2020-09-03,75.1004
2020-09-04,64.65863
2020-09-05,75.36813
2020-09-06,78.58099
2020-09-07,74.56492
2020-09-08,64.39089
2020-09-09,73.22623
2020-09-10,67.87148
2020-09-11,55.28781
2020-09-12,74.96653
2020-09-13,81.79384
2020-09-14,71.75368
2020-09-15,71.08433
2020-09-16,66.66666
2020-09-17,65.59571
2020-09-18,58.3668
2020-09-19,56.6265
2020-09-20,69.0763
2020-09-21,53.68139
2020-09-22,55.28781
2020-09-23,61.17804
2020-09-24,54.08299
2020-09-25,49.79919
2020-09-26,63.31994
2020-09-27,65.72958
2020-09-28,49.39759
2020-09-29,55.95716
2020-09-30,39.8929
2020-10-01,51.00401
2020-10-02,54.21686
2020-10-03,71.48594
2020-10-04,74.56492
2020-10-05,59.83935
2020-10-06,56.49263
2020-10-07,59.83935
2020-10-08,56.89424
2020-10-09,60.10709
2020-10-10,53.01204
2020-10-11,62.38286
2020-10-12,62.51673
2020-10-13,60.64257
2020-10-14,57.42971
2020-10-15,52.47657
2020-10-16,57.16198
2020-10-17,50.2008
2020-10-18,57.56358
2020-10-19,54.88621
2020-10-20,56.6265
2020-10-21,57.96519
2020-10-22,56.35876
2020-10-23,48.86211
2020-10-24,48.59437
2020-10-25,63.58768
2020-10-26,63.98929
2020-10-27,55.15394
2020-10-28,61.57965
2020-10-29,59.30388
2020-10-30,49.39759
2020-10-31,49.26372
2020-11-01,71.61981
2020-11-02,60.77643
2020-11-03,53.81526
2020-11-04,67.33601
2020-11-05,56.49263
2020-11-06,56.89424
2020-11-07,60.37483
2020-11-08,66.66666
2020-11-09,69.87951
2020-11-10,63.18607
2020-11-11,61.84738
2020-11-12,60.10709
2020-11-13,56.89424
2020-11-14,63.85542
2020-11-15,80.32128
2020-11-16,61.04417
2020-11-17,66.13119
2020-11-18,69.61178
2020-11-19,72.02141
2020-11-20,64.39089
2020-11-21,61.31191
2020-11-22,73.09236
2020-11-23,67.33601
2020-11-24,60.77643
2020-11-25,68.94243
2020-11-26,62.51673
2020-11-27,61.17804
2020-11-28,74.96653
2020-11-29,65.06024
2020-11-30,64.12315
2020-12-01,70.41499
2020-12-02,62.51673
2020-12-03,64.92637
2020-12-04,63.98929
2020-12-05,77.37617
2020-12-06,86.34538
2020-12-07,83.26639
2020-12-08,82.32931
2020-12-09,74.96653
2020-12-10,77.77777
2020-12-11,83.668
2020-12-12,80.05354
2020-12-13,85.94377
2020-12-14,80.45515
2020-12-15,77.37617
2020-12-16,82.73092
2020-12-17,69.87951
2020-12-18,72.42302
2020-12-19,77.6439
2020-12-20,81.39223
2020-12-21,74.43105
2020-12-22,77.37617
2020-12-23,68.40696
2020-12-24,63.31994
2020-12-25,71.08433
2020-12-26,80.99062
2020-12-27,97.85809
2020-12-28,71.75368
2020-12-29,69.21017
2020-12-30,70.68273
2020-12-31,69.47791
2021-01-01,68.27309
2021-01-02,74.69879
2021-01-03,89.95983
2021-01-04,71.2182
2021-01-05,71.88755
2021-01-06,72.15528
2021-01-07,71.48594
2021-01-08,60.9103
2021-01-09,66.9344
2021-01-10,82.46318
2021-01-11,73.49397
2021-01-12,75.502
2021-01-13,81.92771
2021-01-14,85.14056
2021-01-15,70.28112
2021-01-16,84.06961
2021-01-17,85.00669
2021-01-18,67.73761
2021-01-19,75.502
2021-01-20,71.2182
2021-01-21,82.19544
2021-01-22,71.88755
2021-01-23,74.96653
2021-01-24,86.47925
2021-01-25,73.76171
2021-01-26,86.07764
2021-01-27,70.81659
2021-01-28,67.73761
2021-01-29,71.61981
2021-01-30,82.99866
2021-01-31,87.41633
2021-02-01,72.9585
2021-02-02,69.61178
2021-02-03,68.67469
2021-02-04,72.9585
2021-02-05,67.06827
2021-02-06,74.96653
2021-02-07,75.36813
2021-02-08,64.39089
2021-02-09,61.84738
2021-02-10,57.96519
2021-02-11,64.92637
2021-02-12,61.98125
2021-02-13,72.02141
2021-02-14,79.3842
2021-02-15,68.40696
2021-02-16,67.60374
2021-02-17,71.08433
2021-02-18,72.69076
2021-02-19,62.51673
2021-02-20,69.34404
2021-02-21,81.12449
2021-02-22,72.42302
2021-02-23,83.668
2021-02-24,82.59705
2021-02-25,67.60374
2021-02-26,63.0522
2021-02-27,76.17135
2021-02-28,96.25167
2021-03-01,92.63721
2021-03-02,70.28112
2021-03-03,71.88755
2021-03-04,68.94243
2021-03-05,65.46184
2021-03-06,77.6439
2021-03-07,79.65194
2021-03-08,68.27309
2021-03-09,74.02945
2021-03-10,72.02141
2021-03-11,76.03748
2021-03-12,64.7925
2021-03-13,71.08433
2021-03-14,85.8099
2021-03-15,70.28112
2021-03-16,67.60374
2021-03-17,72.15528
2021-03-18,67.33601
2021-03-19,64.92637
2021-03-20,84.06961
2021-03-21,79.3842
2021-03-22,72.02141
2021-03-23,78.84872
2021-03-24,73.09236
2021-03-25,74.56492
2021-03-26,65.46184
2021-03-27,86.47925
2021-03-28,88.62115
2021-03-29,67.46987
2021-03-30,71.2182
2021-03-31,65.06024
2021-04-01,69.34404
2021-04-02,63.31994
2021-04-03,82.59705
2021-04-04,80.85676
2021-04-05,70.54886
2021-04-06,73.22623
2021-04-07,75.23427
2021-04-08,70.81659
2021-04-09,63.85542
2021-04-10,63.45381
2021-04-11,63.85542
2021-04-12,69.34404
2021-04-13,78.58099
2021-04-14,62.91834
2021-04-15,69.47791
2021-04-16,63.58768
2021-04-17,67.73761
2021-04-18,64.65863
2021-04-19,72.82463
2021-04-20,56.22489
2021-04-21,62.38286
2021-04-22,66.66666
2021-04-23,60.9103
2021-04-24,65.86345
2021-04-25,68.67469
2021-04-26,65.06024
2021-04-27,59.70548
2021-04-28,68.80856
2021-04-29,62.78447
2021-04-30,54.75234
2021-05-01,62.91834
2021-05-02,62.51673
2021-05-03,62.11512
2021-05-04,58.50066
2021-05-05,68.54082
2021-05-06,54.75234
2021-05-07,55.82329
2021-05-08,50.87014
2021-05-09,70.28112
2021-05-10,53.27978
2021-05-11,54.08299
2021-05-12,58.7684
2021-05-13,51.67336
2021-05-14,50.87014
2021-05-15,62.78447
2021-05-16,66.39892
2021-05-17,63.98929
2021-05-18,54.4846
2021-05-19,63.58768
2021-05-20,58.90227
2021-05-21,60.5087
2021-05-22,56.76037
2021-05-23,64.52476
2021-05-24,62.24899
2021-05-25,67.73761
2021-05-26,68.67469
2021-05-27,58.3668
2021-05-28,63.72155
2021-05-29,59.30388
2021-05-30,60.10709
2021-05-31,66.26506
2021-06-01,57.02811
2021-06-02,60.24096
2021-06-03,66.66666
2021-06-04,55.02008
2021-06-05,56.89424
2021-06-06,68.13922
2021-06-07,59.70548
2021-06-08,56.09103
2021-06-09,52.47657
2021-06-10,59.03614
2021-06-11,47.12182
2021-06-12,62.6506
2021-06-13,59.97322
2021-06-14,60.77643
2021-06-15,66.39892
2021-06-16,58.63453
2021-06-17,61.57965
2021-06-18,63.98929
2021-06-19,56.76037
2021-06-20,72.42302
2021-06-21,53.54752
2021-06-22,67.33601
2021-06-23,57.56358
2021-06-24,61.44578
2021-06-25,49.26372
2021-06-26,59.17001
2021-06-27,63.45381
2021-06-28,62.24899
2021-06-29,54.88621
2021-06-30,58.7684
2021-07-01,49.79919
2021-07-02,50.46854
2021-07-03,54.35073
2021-07-04,59.30388
2021-07-05,51.00401
2021-07-06,50.33467
2021-07-07,56.49263
2021-07-08,53.14591
2021-07-09,52.3427
2021-07-10,66.66666
2021-07-11,73.76171
2021-07-12,65.46184
2021-07-13,65.06024
2021-07-14,66.39892
2021-07-15,60.37483
2021-07-16,52.87817
2021-07-17,73.22623
2021-07-18,74.02945
2021-07-19,63.31994
2021-07-20,68.67469
2021-07-21,60.5087
2021-07-22,58.63453
2021-07-23,50.33467
2021-07-24,54.75234
2021-07-25,55.15394
2021-07-26,54.88621
2021-07-27,56.35876
2021-07-28,53.81526
2021-07-29,52.3427
2021-07-30,53.41365
2021-07-31,57.69745
2021-08-01,57.83132
2021-08-02,56.6265
2021-08-03,59.03614
2021-08-04,56.22489
2021-08-05,64.25702
2021-08-06,63.85542
2021-08-07,58.09906
2021-08-08,62.91834
2021-08-09,67.60374
2021-08-10,62.91834
2021-08-11,63.45381
2021-08-12,72.82463
2021-08-13,55.15394
2021-08-14,53.94912
2021-08-15,63.85542
2021-08-16,70.81659
2021-08-17,66.39892
2021-08-18,59.43775
2021-08-19,73.09236
2021-08-20,59.83935
2021-08-21,65.99732
2021-08-22,77.51004
2021-08-23,71.61981
2021-08-24,61.84738
2021-08-25,65.06024
2021-08-26,65.1941
2021-08-27,60.77643
2021-08-28,53.01204
2021-08-29,74.83266
2021-08-30,65.46184
2021-08-31,71.61981
2021-09-01,63.72155
2021-09-02,62.91834
2021-09-03,58.90227
2021-09-04,58.90227
2021-09-05,76.30522
2021-09-06,58.90227
2021-09-07,63.58768
2021-09-08,56.76037
2021-09-09,50.87014
2021-09-10,57.56358
2021-09-11,53.68139
2021-09-12,72.42302
2021-09-13,58.23293
2021-09-14,57.69745
2021-09-15,58.09906
2021-09-16,60.77643
2021-09-17,48.32663
2021-09-18,50.2008
2021-09-19,48.0589
2021-09-20,47.79116
2021-09-21,50.2008
2021-09-22,59.97322
2021-09-23,69.21017
2021-09-24,60.10709
2021-09-25,60.5087
2021-09-26,66.26506
2021-09-27,54.08299
2021-09-28,60.5087
2021-09-29,59.30388
2021-09-30,58.7684
2021-10-01,54.21686
2021-10-02,72.02141
2021-10-03,78.98259
2021-10-04,84.47121
2021-10-05,66.80053
2021-10-06,66.9344
2021-10-07,64.65863
2021-10-08,56.49263
2021-10-09,69.74564
2021-10-10,78.71485
2021-10-11,79.51807
2021-10-12,72.82463
2021-10-13,62.6506
2021-10-14,65.06024
2021-10-15,56.49263
2021-10-16,61.44578
2021-10-17,64.65863
2021-10-18,56.89424
2021-10-19,55.28781
2021-10-20,51.40562
2021-10-21,56.6265
2021-10-22,48.4605
2021-10-23,57.16198
2021-10-24,65.72958
2021-10-25,52.74431
2021-10-26,53.27978
2021-10-27,58.3668
2021-10-28,51.27175
2021-10-29,53.81526
2021-10-30,55.42168
2021-10-31,57.16198
2021-11-01,63.0522
2021-11-02,55.28781
2021-11-03,52.61044
2021-11-04,54.75234
2021-11-05,54.21686
2021-11-06,54.88621
2021-11-07,63.0522
2021-11-08,69.74564
2021-11-09,60.24096
2021-11-10,51.27175
2021-11-11,54.35073
2021-11-12,48.59437
2021-11-13,62.51673
2021-11-14,55.95716
2021-11-15,59.30388
2021-11-16,68.94243
2021-11-17,55.95716
2021-11-18,53.54752
2021-11-19,49.53145
2021-11-20,55.28781
2021-11-21,63.18607
2021-11-22,55.95716
2021-11-23,61.71352
2021-11-24,53.14591
2021-11-25,50.2008
2021-11-26,56.22489
2021-11-27,59.17001
2021-11-28,65.46184
2021-11-29,59.83935
2021-11-30,61.31191
2021-12-01,54.21686
2021-12-02,59.83935
2021-12-03,56.35876
2021-12-04,56.09103
2021-12-05,59.30388
2021-12-06,55.28781
2021-12-07,65.32797
2021-12-08,62.38286
2021-12-09,61.04417
2021-12-10,55.55555
2021-12-11,59.03614
2021-12-12,75.90361
2021-12-13,60.9103
2021-12-14,64.52476
2021-12-15,54.08299
2021-12-16,58.23293
2021-12-17,57.83132
2021-12-18,57.16198
2021-12-19,67.87148
2021-12-20,61.31191
2021-12-21,60.64257
2021-12-22,57.16198
2021-12-23,56.09103
2021-12-24,47.65729
2021-12-25,51.67336
2021-12-26,74.83266
2021-12-27,70.81659
2021-12-28,58.90227
2021-12-29,65.72958
2021-12-30,55.15394
2021-12-31,60.37483
2022-01-01,58.50066
2022-01-02,72.9585
2022-01-03,68.13922
2022-01-04,59.97322
2022-01-05,58.90227
2022-01-06,70.14725
2022-01-07,72.42302
2022-01-08,76.17135
2022-01-09,74.96653
2022-01-10,69.74564
2022-01-11,71.48594
2022-01-12,66.9344
2022-01-13,64.92637
2022-01-14,70.68273
2022-01-15,69.87951
2022-01-16,77.10843
2022-01-17,64.39089
2022-01-18,66.9344
2022-01-19,68.80856
2022-01-20,60.77643
2022-01-21,63.31994
2022-01-22,75.36813
2022-01-23,83.668
2022-01-24,71.48594
2022-01-25,68.40696
2022-01-26,67.06827
2022-01-27,62.24899
2022-01-28,63.98929
2022-01-29,70.41499
2022-01-30,72.02141
2022-01-31,63.31994
2022-02-01,65.46184
2022-02-02,74.83266
2022-02-03,70.41499
2022-02-04,72.82463
2022-02-05,86.47925
2022-02-06,100.0
2022-02-07,80.45515
2022-02-08,83.40026
2022-02-09,79.3842
2022-02-10,68.54082
2022-02-11,64.12315
2022-02-12,69.61178
2022-02-13,73.49397
2022-02-14,67.87148
2022-02-15,72.55689
2022-02-16,68.40696
2022-02-17,64.52476
2022-02-18,63.31994
2022-02-19,76.43908
2022-02-20,94.24364
2022-02-21,74.29718
2022-02-22,77.6439
2022-02-23,73.89558
2022-02-24,77.6439
2022-02-25,58.90227
2022-02-26,71.35207
2022-02-27,74.02945
2022-02-28,65.1941
2022-03-01,74.02945
2022-03-02,54.88621
2022-03-03,52.74431
2022-03-04,68.13922
2022-03-05,61.17804
2022-03-06,82.06157
2022-03-07,57.29585
2022-03-08,56.22489
2022-03-09,49.79919
2022-03-10,47.79116
2022-03-11,61.98125
2022-03-12,67.33601
2022-03-13,69.21017
2022-03-14,57.29585
2022-03-15,62.11512
2022-03-16,60.9103
2022-03-17,60.37483
2022-03-18,57.69745
2022-03-19,73.09236
2022-03-20,71.48594
2022-03-21,60.24096
2022-03-22,56.6265
2022-03-23,60.5087
2022-03-24,59.43775
2022-03-25,52.61044
2022-03-26,64.92637
2022-03-27,69.87951
2022-03-28,58.23293
2022-03-29,60.9103
2022-03-30,62.51673
2022-03-31,63.85542
2022-04-01,55.28781
2022-04-02,58.3668
2022-04-03,68.67469
2022-04-04,63.18607
2022-04-05,54.4846
2022-04-06,58.63453
2022-04-07,53.54752
2022-04-08,49.39759
2022-04-09,58.90227
2022-04-10,62.51673
2022-04-11,52.3427
2022-04-12,46.45247
2022-04-13,55.02008
2022-04-14,48.59437
2022-04-15,55.02008
2022-04-16,53.94912
2022-04-17,58.50066
2022-04-18,58.90227
2022-04-19,55.42168
2022-04-20,49.53145
2022-04-21,50.2008
2022-04-22,57.56358
2022-04-23,58.63453
2022-04-24,55.95716
2022-04-25,61.98125
2022-04-26,54.35073
2022-04-27,59.03614
2022-04-28,51.67336
2022-04-29,51.13788
2022-04-30,49.39759
2022-05-01,52.74431
2022-05-02,55.55555
2022-05-03,50.6024
2022-05-04,47.52342
2022-05-05,43.90896
2022-05-06,41.23159
2022-05-07,53.01204
2022-05-08,48.0589
2022-05-09,43.7751
2022-05-10,53.14591
2022-05-11,52.07496
2022-05-12,49.12985
2022-05-13,45.11378
2022-05-14,47.12182
2022-05-15,54.08299
2022-05-16,55.42168
2022-05-17,54.35073
2022-05-18,48.0589
2022-05-19,51.67336
2022-05-20,46.72021
2022-05-21,46.18473
2022-05-22,43.37349
2022-05-23,46.05087
2022-05-24,67.60374
2022-05-25,74.29718
2022-05-26,49.53145
2022-05-27,46.05087
2022-05-28,48.0589
2022-05-29,40.82998
2022-05-30,49.93306
2022-05-31,49.93306
2022-06-01,47.65729
2022-06-02,41.36546
2022-06-03,41.76706
2022-06-04,42.83801
2022-06-05,58.3668
2022-06-06,52.20883
2022-06-07,46.3186
2022-06-08,45.24765
2022-06-09,48.4605
2022-06-10,48.72824
2022-06-11,41.90093
2022-06-12,52.3427
2022-06-13,60.64257
2022-06-14,52.3427
2022-06-15,53.01204
2022-06-16,45.78313
2022-06-17,50.73627
2022-06-18,47.52342
2022-06-19,48.99598
2022-06-20,48.72824
2022-06-21,42.97188
2022-06-22,44.04283
2022-06-23,44.1767
2022-06-24,44.1767
2022-06-25,42.83801
2022-06-26,51.13788
2022-06-27,50.06693
2022-06-28,43.23962
2022-06-29,50.87014
2022-06-30,36.68005
2022-07-01,43.23962
2022-07-02,44.1767
2022-07-03,47.92503
2022-07-04,55.68942
2022-07-05,47.92503
2022-07-06,40.29451
2022-07-07,40.82998
2022-07-08,34.67202
2022-07-09,37.21552
2022-07-10,43.23962
2022-07-11,45.38152
2022-07-12,46.45247
2022-07-13,54.4846
2022-07-14,48.0589
2022-07-15,43.37349
2022-07-16,44.1767
2022-07-17,48.32663
2022-07-18,45.38152
2022-07-19,45.917
2022-07-20,49.26372
2022-07-21,51.13788
2022-07-22,39.08969
2022-07-23,44.1767
2022-07-24,46.58634
2022-07-25,43.64123
2022-07-26,44.97991
2022-07-27,46.98795
2022-07-28,41.09772
2022-07-29,39.75903
2022-07-30,39.22356
2022-07-31,44.57831
2022-08-01,47.52342
2022-08-02,41.23159
2022-08-03,49.93306
2022-08-04,50.06693
2022-08-05,42.43641
2022-08-06,41.63319
2022-08-07,48.32663
2022-08-08,43.10575
2022-08-09,43.10575
2022-08-10,50.33467
2022-08-11,45.78313
2022-08-12,42.70414
2022-08-13,40.16064
2022-08-14,50.33467
2022-08-15,50.6024
2022-08-16,55.82329
2022-08-17,44.57831
2022-08-18,43.37349
2022-08-19,39.08969
2022-08-20,51.00401
2022-08-21,44.84605
2022-08-22,49.53145
2022-08-23,48.99598
2022-08-24,44.97991
2022-08-25,43.90896
2022-08-26,46.98795
2022-08-27,46.72021
2022-08-28,47.25568
2022-08-29,48.32663
2022-08-30,45.64926
2022-08-31,41.90093
2022-09-01,46.05087
2022-09-02,40.82998
2022-09-03,43.64123
2022-09-04,48.99598
2022-09-05,53.54752
2022-09-06,46.18473
2022-09-07,40.29451
2022-09-08,38.15261
2022-09-09,31.05756
2022-09-10,28.78179
2022-09-11,41.49933
2022-09-12,55.95716
2022-09-13,49.66532
2022-09-14,43.50736
2022-09-15,46.72021
2022-09-16,53.54752
2022-09-17,44.97991
2022-09-18,49.66532
2022-09-19,48.72824
2022-09-20,45.917
2022-09-21,46.18473
2022-09-22,50.6024
2022-09-23,47.38955
2022-09-24,43.64123
2022-09-25,40.96385
2022-09-26,47.52342
2022-09-27,49.12985
2022-09-28,43.7751
2022-09-29,42.83801
2022-09-30,39.8929
2022-10-01,42.83801
2022-10-02,42.97188
2022-10-03,51.27175
2022-10-04,46.45247
2022-10-05,43.10575
2022-10-06,43.90896
2022-10-07,36.68005
2022-10-08,41.76706
2022-10-09,47.79116
2022-10-10,49.93306
2022-10-11,45.78313
2022-10-12,40.42838
2022-10-13,43.23962
2022-10-14,45.51539
2022-10-15,47.65729
2022-10-16,44.57831
2022-10-17,46.18473
2022-10-18,49.26372
2022-10-19,47.38955
2022-10-20,44.04283
2022-10-21,37.48326
2022-10-22,39.49129
2022-10-23,34.80589
2022-10-24,46.45247
2022-10-25,45.11378
2022-10-26,42.83801
2022-10-27,33.19946
2022-10-28,42.43641
2022-10-29,34.00267
2022-10-30,33.73493
2022-10-31,41.76706
2022-11-01,36.27844
2022-11-02,44.1767
2022-11-03,44.1767
2022-11-04,43.23962
2022-11-05,44.04283
2022-11-06,39.22356
2022-11-07,46.05087
2022-11-08,38.82195
2022-11-09,49.66532
2022-11-10,52.61044
2022-11-11,44.71218
2022-11-12,47.25568
2022-11-13,48.4605
2022-11-14,42.57028
2022-11-15,47.52342
2022-11-16,49.12985
2022-11-17,44.44444
2022-11-18,42.57028
2022-11-19,44.97991
2022-11-20,46.58634
2022-11-21,41.49933
2022-11-22,49.26372
2022-11-23,45.917
2022-11-24,37.48326
2022-11-25,45.11378
2022-11-26,39.35742
2022-11-27,44.84605
2022-11-28,45.24765
2022-11-29,40.82998
2022-11-30,48.86211
2022-12-01,48.99598
2022-12-02,35.07362
2022-12-03,35.07362
2022-12-04,42.57028
2022-12-05,36.94779
2022-12-06,41.36546
2022-12-07,36.94779
2022-12-08,38.68808
2022-12-09,36.14457
2022-12-10,36.54618
2022-12-11,55.02008
2022-12-12,46.45247
2022-12-13,46.72021
2022-12-14,46.85408
2022-12-15,42.97188
2022-12-16,35.87684
2022-12-17,45.64926
2022-12-18,52.07496
2022-12-19,43.64123
2022-12-20,54.88621
2022-12-21,43.50736
2022-12-22,39.8929
2022-12-23,39.49129
2022-12-24,32.93172
2022-12-25,41.49933
2022-12-26,43.10575
2022-12-27,49.39759
2022-12-28,43.7751
2022-12-29,40.69611
2022-12-30,43.64123
2022-12-31,35.34136
2023-01-01,41.36546
2023-01-02,48.59437
2023-01-03,47.65729
2023-01-04,46.72021
2023-01-05,46.72021
2023-01-06,42.30254
2023-01-07,46.58634
2023-01-08,53.41365
2023-01-09,50.46854
2023-01-10,50.33467
2023-01-11,43.64123
2023-01-12,45.38152
2023-01-13,48.99598
2023-01-14,49.39759
2023-01-15,59.30388
2023-01-16,49.53145
2023-01-17,47.38955
2023-01-18,45.24765
2023-01-19,42.57028
2023-01-20,43.37349
2023-01-21,30.38821
2023-01-22,38.68808
2023-01-23,47.12182
2023-01-24,56.35876
2023-01-25,46.72021
2023-01-26,44.31057
2023-01-27,44.71218
2023-01-28,51.94109
2023-01-29,53.81526
2023-01-30,55.15394
2023-01-31,49.26372
2023-02-01,54.61847
2023-02-02,46.85408
2023-02-03,46.98795
2023-02-04,51.00401
2023-02-05,54.08299
2023-02-06,49.53145
2023-02-07,52.07496
2023-02-08,52.07496
2023-02-09,52.74431
2023-02-10,44.1767
2023-02-11,47.79116
2023-02-12,60.5087
2023-02-13,55.28781
2023-02-14,48.0589
2023-02-15,52.47657
2023-02-16,43.50736
2023-02-17,53.41365
2023-02-18,47.65729
2023-02-19,53.01204
2023-02-20,54.75234
2023-02-21,54.08299
2023-02-22,47.52342
2023-02-23,45.11378
2023-02-24,50.6024
2023-02-25,45.78313
2023-02-26,52.3427
2023-02-27,52.3427
2023-02-28,41.36546
2023-03-01,50.46854
2023-03-02,44.71218
2023-03-03,44.97991
2023-03-04,51.40562
2023-03-05,57.56358
2023-03-06,49.26372
2023-03-07,57.42971
2023-03-08,49.66532
2023-03-09,52.3427
2023-03-10,43.37349
2023-03-11,49.39759
2023-03-12,60.64257
2023-03-13,57.16198
2023-03-14,63.45381
2023-03-15,61.04417
2023-03-16,56.35876
2023-03-17,40.29451
2023-03-18,44.1767
2023-03-19,58.50066
2023-03-20,53.54752
2023-03-21,50.2008
2023-03-22,53.27978
2023-03-23,52.47657
2023-03-24,42.97188
2023-03-25,53.41365
2023-03-26,53.94912
2023-03-27,52.87817
2023-03-28,48.0589
2023-03-29,47.25568
2023-03-30,48.59437
2023-03-31,78.31325
2023-04-01,80.05354
2023-04-02,71.2182
2023-04-03,49.53145
2023-04-04,47.25568
2023-04-05,45.38152
2023-04-06,48.4605
2023-04-07,46.85408
2023-04-08,44.04283
2023-04-09,46.45247
2023-04-10,42.70414
2023-04-11,54.08299
2023-04-12,50.33467
2023-04-13,47.25568
2023-04-14,51.53949
2023-04-15,48.32663
2023-04-16,52.20883
2023-04-17,48.72824
2023-04-18,47.92503
2023-04-19,43.50736
2023-04-20,51.53949
2023-04-21,34.13654
2023-04-22,43.10575
2023-04-23,38.68808
2023-04-24,44.97991
2023-04-25,50.2008
2023-04-26,40.96385
2023-04-27,38.95582
2023-04-28,33.4672
2023-04-29,42.70414
2023-04-30,50.73627
2023-05-01,46.72021
2023-05-02,43.64123
2023-05-03,42.0348
2023-05-04,41.63319
2023-05-05,46.45247
2023-05-06,45.11378
2023-05-07,49.53145
2023-05-08,48.72824
2023-05-09,48.59437
2023-05-10,49.12985
2023-05-11,46.72021
2023-05-12,45.11378
2023-05-13,40.16064
2023-05-14,44.44444
2023-05-15,44.44444
2023-05-16,47.38955
2023-05-17,44.04283
2023-05-18,47.79116
2023-05-19,40.02677
2023-05-20,46.05087
2023-05-21,43.37349
2023-05-22,46.3186
2023-05-23,43.23962
2023-05-24,48.32663
2023-05-25,38.28647
2023-05-26,38.01874
2023-05-27,45.24765
2023-05-28,47.65729
2023-05-29,51.67336
