date,여행어플
2021-04-12,27.45762
2021-04-13,20.33898
2021-04-14,25.08474
2021-04-15,23.72881
2021-04-16,27.45762
2021-04-17,23.05084
2021-04-18,24.06779
2021-04-19,31.18644
2021-04-20,22.37288
2021-04-21,25.42372
2021-04-22,25.42372
2021-04-23,22.71186
2021-04-24,21.35593
2021-04-25,21.35593
2021-04-26,29.8305
2021-04-27,27.79661
2021-04-28,24.40677
2021-04-29,26.77966
2021-04-30,31.18644
2021-05-01,22.71186
2021-05-02,22.03389
2021-05-03,29.49152
2021-05-04,28.13559
2021-05-05,29.8305
2021-05-06,33.8983
2021-05-07,25.42372
2021-05-08,26.44067
2021-05-09,31.18644
2021-05-10,27.45762
2021-05-11,53.55932
2021-05-12,35.9322
2021-05-13,33.8983
2021-05-14,24.74576
2021-05-15,25.76271
2021-05-16,36.94915
2021-05-17,36.94915
2021-05-18,32.20338
2021-05-19,24.74576
2021-05-20,28.81355
2021-05-21,29.15254
2021-05-22,17.9661
2021-05-23,26.77966
2021-05-24,30.50847
2021-05-25,36.27118
2021-05-26,32.54237
2021-05-27,29.15254
2021-05-28,27.79661
2021-05-29,22.03389
2021-05-30,27.45762
2021-05-31,30.84745
2021-06-01,30.16949
2021-06-02,38.30508
2021-06-03,28.47457
2021-06-04,32.20338
2021-06-05,23.72881
2021-06-06,28.13559
2021-06-07,35.9322
2021-06-08,36.94915
2021-06-09,30.16949
2021-06-10,34.57627
2021-06-11,30.50847
2021-06-12,28.47457
2021-06-13,32.20338
2021-06-14,35.9322
2021-06-15,29.15254
2021-06-16,33.22033
2021-06-17,29.15254
2021-06-18,29.15254
2021-06-19,28.81355
2021-06-20,36.61016
2021-06-21,32.54237
2021-06-22,33.22033
2021-06-23,34.23728
2021-06-24,33.55932
2021-06-25,28.81355
2021-06-26,29.8305
2021-06-27,29.15254
2021-06-28,36.61016
2021-06-29,37.28813
2021-06-30,38.30508
2021-07-01,28.47457
2021-07-02,26.44067
2021-07-03,32.54237
2021-07-04,37.28813
2021-07-05,36.94915
2021-07-06,33.22033
2021-07-07,26.44067
2021-07-08,30.84745
2021-07-09,17.28813
2021-07-10,21.35593
2021-07-11,29.15254
2021-07-12,34.91525
2021-07-13,29.49152
2021-07-14,30.16949
2021-07-15,27.79661
2021-07-16,24.74576
2021-07-17,26.44067
2021-07-18,35.59322
2021-07-19,28.47457
2021-07-20,30.16949
2021-07-21,31.18644
2021-07-22,24.06779
2021-07-23,25.42372
2021-07-24,20.33898
2021-07-25,25.42372
2021-07-26,30.16949
2021-07-27,32.88135
2021-07-28,28.47457
2021-07-29,23.72881
2021-07-30,28.13559
2021-07-31,23.38983
2021-08-01,28.81355
2021-08-02,30.50847
2021-08-03,35.59322
2021-08-04,26.10169
2021-08-05,25.42372
2021-08-06,23.72881
2021-08-07,23.38983
2021-08-08,28.81355
2021-08-09,31.18644
2021-08-10,30.50847
2021-08-11,31.8644
2021-08-12,27.79661
2021-08-13,25.08474
2021-08-14,23.38983
2021-08-15,24.74576
2021-08-16,25.42372
2021-08-17,28.13559
2021-08-18,30.50847
2021-08-19,25.08474
2021-08-20,16.61016
2021-08-21,18.98305
2021-08-22,21.01694
2021-08-23,26.77966
2021-08-24,20.0
2021-08-25,15.9322
2021-08-26,23.05084
2021-08-27,21.01694
2021-08-28,15.9322
2021-08-29,27.11864
2021-08-30,22.37288
2021-08-31,27.79661
2021-09-01,25.76271
2021-09-02,24.74576
2021-09-03,20.33898
2021-09-04,20.67796
2021-09-05,26.10169
2021-09-06,17.62711
2021-09-07,24.40677
2021-09-08,25.76271
2021-09-09,22.03389
2021-09-10,18.30508
2021-09-11,19.66101
2021-09-12,20.33898
2021-09-13,25.08474
2021-09-14,24.40677
2021-09-15,30.84745
2021-09-16,18.98305
2021-09-17,21.35593
2021-09-18,24.40677
2021-09-19,19.66101
2021-09-20,17.62711
2021-09-21,21.35593
2021-09-22,19.32203
2021-09-23,29.8305
2021-09-24,28.81355
2021-09-25,22.37288
2021-09-26,31.8644
2021-09-27,30.16949
2021-09-28,31.18644
2021-09-29,33.22033
2021-09-30,28.81355
2021-10-01,24.06779
2021-10-02,34.91525
2021-10-03,28.81355
2021-10-04,33.8983
2021-10-05,31.52542
2021-10-06,34.91525
2021-10-07,36.94915
2021-10-08,37.28813
2021-10-09,32.88135
2021-10-10,26.44067
2021-10-11,36.27118
2021-10-12,32.54237
2021-10-13,29.15254
2021-10-14,28.81355
2021-10-15,22.03389
2021-10-16,26.77966
2021-10-17,26.44067
2021-10-18,23.05084
2021-10-19,33.55932
2021-10-20,30.16949
2021-10-21,24.06779
2021-10-22,30.16949
2021-10-23,23.72881
2021-10-24,26.44067
2021-10-25,27.45762
2021-10-26,31.18644
2021-10-27,36.94915
2021-10-28,29.8305
2021-10-29,21.35593
2021-10-30,24.40677
2021-10-31,31.18644
2021-11-01,31.52542
2021-11-02,32.54237
2021-11-03,38.98305
2021-11-04,24.74576
2021-11-05,27.45762
2021-11-06,25.76271
2021-11-07,29.8305
2021-11-08,36.61016
2021-11-09,32.20338
2021-11-10,27.45762
2021-11-11,28.81355
2021-11-12,24.74576
2021-11-13,21.69491
2021-11-14,26.77966
2021-11-15,30.84745
2021-11-16,34.23728
2021-11-17,31.52542
2021-11-18,32.20338
2021-11-19,22.71186
2021-11-20,23.05084
2021-11-21,22.71186
2021-11-22,30.50847
2021-11-23,29.49152
2021-11-24,25.42372
2021-11-25,23.72881
2021-11-26,24.74576
2021-11-27,18.30508
2021-11-28,26.10169
2021-11-29,29.49152
2021-11-30,32.20338
2021-12-01,24.74576
2021-12-02,30.50847
2021-12-03,17.62711
2021-12-04,25.08474
2021-12-05,24.40677
2021-12-06,31.18644
2021-12-07,32.54237
2021-12-08,22.37288
2021-12-09,27.79661
2021-12-10,27.79661
2021-12-11,25.08474
2021-12-12,25.08474
2021-12-13,27.79661
2021-12-14,25.08474
2021-12-15,25.42372
2021-12-16,25.76271
2021-12-17,21.35593
2021-12-18,19.32203
2021-12-19,21.35593
2021-12-20,28.81355
2021-12-21,24.40677
2021-12-22,18.98305
2021-12-23,18.98305
2021-12-24,23.05084
2021-12-25,17.9661
2021-12-26,21.69491
2021-12-27,24.06779
2021-12-28,26.10169
2021-12-29,22.71186
2021-12-30,26.77966
2021-12-31,21.69491
2022-01-01,20.0
2022-01-02,29.8305
2022-01-03,31.8644
2022-01-04,30.16949
2022-01-05,29.8305
2022-01-06,29.49152
2022-01-07,30.50847
2022-01-08,28.13559
2022-01-09,38.64406
2022-01-10,33.8983
2022-01-11,27.11864
2022-01-12,25.42372
2022-01-13,27.45762
2022-01-14,29.15254
2022-01-15,23.38983
2022-01-16,28.47457
2022-01-17,31.18644
2022-01-18,29.49152
2022-01-19,24.40677
2022-01-20,23.72881
2022-01-21,35.25423
2022-01-22,23.38983
2022-01-23,19.66101
2022-01-24,30.84745
2022-01-25,25.76271
2022-01-26,26.77966
2022-01-27,27.11864
2022-01-28,28.13559
2022-01-29,17.62711
2022-01-30,19.32203
2022-01-31,21.69491
2022-02-01,17.62711
2022-02-02,21.35593
2022-02-03,27.45762
2022-02-04,28.13559
2022-02-05,23.72881
2022-02-06,24.06779
2022-02-07,20.67796
2022-02-08,24.40677
2022-02-09,27.45762
2022-02-10,26.10169
2022-02-11,18.98305
2022-02-12,19.32203
2022-02-13,28.47457
2022-02-14,23.72881
2022-02-15,27.11864
2022-02-16,27.11864
2022-02-17,32.54237
2022-02-18,28.13559
2022-02-19,17.28813
2022-02-20,32.54237
2022-02-21,26.77966
2022-02-22,26.10169
2022-02-23,33.55932
2022-02-24,30.84745
2022-02-25,26.10169
2022-02-26,25.42372
2022-02-27,32.88135
2022-02-28,23.05084
2022-03-01,23.05084
2022-03-02,29.8305
2022-03-03,25.42372
2022-03-04,24.06779
2022-03-05,23.38983
2022-03-06,33.22033
2022-03-07,28.13559
2022-03-08,26.77966
2022-03-09,21.69491
2022-03-10,27.79661
2022-03-11,28.13559
2022-03-12,29.8305
2022-03-13,25.76271
2022-03-14,32.88135
2022-03-15,28.81355
2022-03-16,35.25423
2022-03-17,36.27118
2022-03-18,25.42372
2022-03-19,28.47457
2022-03-20,37.28813
2022-03-21,35.9322
2022-03-22,37.62711
2022-03-23,38.30508
2022-03-24,29.8305
2022-03-25,30.84745
2022-03-26,35.9322
2022-03-27,34.57627
2022-03-28,41.01694
2022-03-29,41.69491
2022-03-30,43.38983
2022-03-31,34.57627
2022-04-01,30.16949
2022-04-02,31.8644
2022-04-03,37.9661
2022-04-04,39.66101
2022-04-05,46.10169
2022-04-06,37.62711
2022-04-07,32.20338
2022-04-08,33.55932
2022-04-09,30.16949
2022-04-10,29.15254
2022-04-11,36.94915
2022-04-12,39.66101
2022-04-13,40.33898
2022-04-14,42.37288
2022-04-15,31.18644
2022-04-16,32.54237
2022-04-17,37.9661
2022-04-18,45.76271
2022-04-19,40.67796
2022-04-20,41.01694
2022-04-21,34.23728
2022-04-22,28.13559
2022-04-23,24.40677
2022-04-24,34.57627
2022-04-25,47.11864
2022-04-26,51.52542
2022-04-27,42.03389
2022-04-28,38.98305
2022-04-29,37.62711
2022-04-30,27.45762
2022-05-01,48.81355
2022-05-02,45.76271
2022-05-03,40.67796
2022-05-04,38.64406
2022-05-05,37.62711
2022-05-06,31.52542
2022-05-07,34.57627
2022-05-08,31.18644
2022-05-09,51.8644
2022-05-10,44.74576
2022-05-11,36.94915
2022-05-12,40.67796
2022-05-13,30.84745
2022-05-14,35.9322
2022-05-15,44.40677
2022-05-16,65.08474
2022-05-17,51.52542
2022-05-18,37.9661
2022-05-19,40.67796
2022-05-20,36.27118
2022-05-21,29.15254
2022-05-22,38.98305
2022-05-23,46.44067
2022-05-24,51.8644
2022-05-25,43.72881
2022-05-26,45.42372
2022-05-27,38.30508
2022-05-28,38.64406
2022-05-29,44.06779
2022-05-30,53.22033
2022-05-31,37.9661
2022-06-01,43.38983
2022-06-02,46.44067
2022-06-03,50.50847
2022-06-04,47.11864
2022-06-05,39.32203
2022-06-06,43.72881
2022-06-07,52.20338
2022-06-08,46.77966
2022-06-09,46.77966
2022-06-10,36.94915
2022-06-11,38.98305
2022-06-12,42.71186
2022-06-13,37.9661
2022-06-14,50.84745
2022-06-15,42.37288
2022-06-16,47.11864
2022-06-17,40.0
2022-06-18,32.20338
2022-06-19,42.03389
2022-06-20,46.44067
2022-06-21,44.40677
2022-06-22,50.84745
2022-06-23,38.98305
2022-06-24,32.88135
2022-06-25,31.18644
2022-06-26,41.69491
2022-06-27,53.22033
2022-06-28,40.67796
2022-06-29,41.01694
2022-06-30,38.98305
2022-07-01,37.62711
2022-07-02,37.28813
2022-07-03,42.71186
2022-07-04,52.88135
2022-07-05,46.44067
2022-07-06,44.06779
2022-07-07,41.01694
2022-07-08,42.03389
2022-07-09,41.69491
2022-07-10,50.50847
2022-07-11,49.49152
2022-07-12,59.66101
2022-07-13,42.37288
2022-07-14,48.47457
2022-07-15,34.91525
2022-07-16,38.30508
2022-07-17,52.20338
2022-07-18,47.79661
2022-07-19,52.20338
2022-07-20,48.13559
2022-07-21,47.45762
2022-07-22,39.32203
2022-07-23,36.61016
2022-07-24,49.49152
2022-07-25,56.94915
2022-07-26,47.11864
2022-07-27,52.54237
2022-07-28,50.84745
2022-07-29,47.79661
2022-07-30,37.28813
2022-07-31,41.01694
2022-08-01,51.8644
2022-08-02,53.22033
2022-08-03,53.55932
2022-08-04,50.16949
2022-08-05,31.18644
2022-08-06,37.9661
2022-08-07,45.08474
2022-08-08,43.05084
2022-08-09,42.37288
2022-08-10,46.44067
2022-08-11,45.76271
2022-08-12,45.42372
2022-08-13,36.61016
2022-08-14,29.15254
2022-08-15,42.37288
2022-08-16,36.61016
2022-08-17,29.15254
2022-08-18,42.03389
2022-08-19,35.9322
2022-08-20,27.79661
2022-08-21,35.9322
2022-08-22,34.23728
2022-08-23,41.35593
2022-08-24,32.88135
2022-08-25,31.8644
2022-08-26,27.45762
2022-08-27,28.13559
2022-08-28,30.50847
2022-08-29,35.59322
2022-08-30,32.20338
2022-08-31,31.52542
2022-09-01,27.79661
2022-09-02,23.05084
2022-09-03,24.06779
2022-09-04,27.45762
2022-09-05,28.13559
2022-09-06,29.49152
2022-09-07,31.52542
2022-09-08,29.15254
2022-09-09,23.72881
2022-09-10,26.44067
2022-09-11,29.15254
2022-09-12,37.28813
2022-09-13,40.67796
2022-09-14,44.06779
2022-09-15,45.08474
2022-09-16,32.54237
2022-09-17,29.15254
2022-09-18,36.61016
2022-09-19,45.76271
2022-09-20,50.84745
2022-09-21,34.57627
2022-09-22,39.32203
2022-09-23,33.22033
2022-09-24,31.52542
2022-09-25,39.66101
2022-09-26,57.9661
2022-09-27,45.08474
2022-09-28,41.01694
2022-09-29,50.84745
2022-09-30,39.66101
2022-10-01,31.8644
2022-10-02,38.98305
2022-10-03,52.54237
2022-10-04,45.08474
2022-10-05,41.35593
2022-10-06,48.13559
2022-10-07,38.98305
2022-10-08,31.18644
2022-10-09,38.64406
2022-10-10,40.33898
2022-10-11,44.06779
2022-10-12,44.06779
2022-10-13,46.10169
2022-10-14,31.52542
2022-10-15,27.79661
2022-10-16,44.06779
2022-10-17,54.57627
2022-10-18,48.81355
2022-10-19,41.01694
2022-10-20,42.37288
2022-10-21,32.88135
2022-10-22,28.13559
2022-10-23,45.42372
2022-10-24,48.13559
2022-10-25,42.37288
2022-10-26,39.66101
2022-10-27,38.30508
2022-10-28,38.30508
2022-10-29,25.08474
2022-10-30,30.50847
2022-10-31,34.91525
2022-11-01,51.18644
2022-11-02,45.76271
2022-11-03,44.40677
2022-11-04,27.79661
2022-11-05,27.11864
2022-11-06,36.27118
2022-11-07,50.84745
2022-11-08,54.57627
2022-11-09,48.81355
2022-11-10,41.35593
2022-11-11,44.40677
2022-11-12,44.74576
2022-11-13,54.57627
2022-11-14,45.08474
2022-11-15,51.8644
2022-11-16,49.8305
2022-11-17,53.22033
2022-11-18,48.13559
2022-11-19,44.40677
2022-11-20,60.33898
2022-11-21,85.76271
2022-11-22,55.59322
2022-11-23,45.08474
2022-11-24,50.84745
2022-11-25,61.01694
2022-11-26,54.57627
2022-11-27,44.40677
2022-11-28,45.76271
2022-11-29,51.52542
2022-11-30,37.28813
2022-12-01,42.71186
2022-12-02,28.81355
2022-12-03,29.8305
2022-12-04,45.76271
2022-12-05,40.67796
2022-12-06,41.01694
2022-12-07,48.47457
2022-12-08,44.40677
2022-12-09,38.98305
2022-12-10,42.03389
2022-12-11,48.47457
2022-12-12,57.28813
2022-12-13,47.45762
2022-12-14,41.69491
2022-12-15,36.94915
2022-12-16,37.28813
2022-12-17,37.28813
2022-12-18,54.57627
2022-12-19,47.79661
2022-12-20,41.35593
2022-12-21,43.72881
2022-12-22,38.30508
2022-12-23,39.66101
2022-12-24,29.15254
2022-12-25,47.11864
2022-12-26,45.08474
2022-12-27,40.33898
2022-12-28,37.62711
2022-12-29,40.33898
2022-12-30,40.67796
2022-12-31,30.84745
2023-01-01,38.98305
2023-01-02,52.20338
2023-01-03,58.30508
2023-01-04,45.08474
2023-01-05,50.84745
2023-01-06,45.76271
2023-01-07,43.05084
2023-01-08,61.01694
2023-01-09,56.27118
2023-01-10,52.88135
2023-01-11,56.94915
2023-01-12,45.08474
2023-01-13,49.8305
2023-01-14,52.54237
2023-01-15,63.72881
2023-01-16,40.0
2023-01-17,51.52542
2023-01-18,44.74576
2023-01-19,45.42372
2023-01-20,40.67796
2023-01-21,45.76271
2023-01-22,35.25423
2023-01-23,44.74576
2023-01-24,54.23728
2023-01-25,59.32203
2023-01-26,53.22033
2023-01-27,49.15254
2023-01-28,52.20338
2023-01-29,61.35593
2023-01-30,52.88135
2023-01-31,56.94915
2023-02-01,56.61016
2023-02-02,51.52542
2023-02-03,52.88135
2023-02-04,57.9661
2023-02-05,60.67796
2023-02-06,61.69491
2023-02-07,67.45762
2023-02-08,50.50847
2023-02-09,51.8644
2023-02-10,42.71186
2023-02-11,43.38983
2023-02-12,52.88135
2023-02-13,52.20338
2023-02-14,51.8644
2023-02-15,53.22033
2023-02-16,53.22033
2023-02-17,42.71186
2023-02-18,41.69491
2023-02-19,41.69491
2023-02-20,55.59322
2023-02-21,43.05084
2023-02-22,36.27118
2023-02-23,38.64406
2023-02-24,40.67796
2023-02-25,35.9322
2023-02-26,47.79661
2023-02-27,45.76271
2023-02-28,49.15254
2023-03-01,46.10169
2023-03-02,41.69491
2023-03-03,43.05084
2023-03-04,39.66101
2023-03-05,54.57627
2023-03-06,48.47457
2023-03-07,51.18644
2023-03-08,40.33898
2023-03-09,49.49152
2023-03-10,46.44067
2023-03-11,36.27118
2023-03-12,44.06779
2023-03-13,53.8983
2023-03-14,54.91525
2023-03-15,49.15254
2023-03-16,51.8644
2023-03-17,41.35593
2023-03-18,54.23728
2023-03-19,58.64406
2023-03-20,66.44067
2023-03-21,54.57627
2023-03-22,55.25423
2023-03-23,51.18644
2023-03-24,45.42372
2023-03-25,32.20338
2023-03-26,53.55932
2023-03-27,51.18644
2023-03-28,61.01694
2023-03-29,51.18644
2023-03-30,56.61016
2023-03-31,40.33898
2023-04-01,37.28813
2023-04-02,43.05084
2023-04-03,50.16949
2023-04-04,55.9322
2023-04-05,50.84745
2023-04-06,54.23728
2023-04-07,48.13559
2023-04-08,38.98305
2023-04-09,46.44067
2023-04-10,59.66101
2023-04-11,51.18644
2023-04-12,58.30508
2023-04-13,48.13559
2023-04-14,38.30508
2023-04-15,41.35593
2023-04-16,49.49152
2023-04-17,54.57627
2023-04-18,63.72881
2023-04-19,49.49152
2023-04-20,44.40677
2023-04-21,45.08474
2023-04-22,38.64406
2023-04-23,61.69491
2023-04-24,61.01694
2023-04-25,100.0
2023-04-26,63.38983
2023-04-27,58.64406
2023-04-28,39.66101
2023-04-29,51.18644
2023-04-30,64.74576
2023-05-01,57.28813
2023-05-02,61.01694
2023-05-03,51.52542
2023-05-04,43.38983
2023-05-05,49.15254
2023-05-06,49.8305
2023-05-07,53.22033
2023-05-08,57.28813
2023-05-09,54.57627
2023-05-10,54.23728
2023-05-11,50.16949
2023-05-12,42.37288
2023-05-13,37.9661
2023-05-14,48.13559
2023-05-15,62.71186
2023-05-16,58.64406
2023-05-17,57.28813
2023-05-18,52.20338
2023-05-19,48.81355
2023-05-20,45.42372
2023-05-21,56.27118
2023-05-22,58.30508
2023-05-23,70.50847
2023-05-24,67.45762
2023-05-25,64.40677
2023-05-26,42.37288
2023-05-27,44.40677
2023-05-28,44.74576
2023-05-29,53.8983
