date,자바스크립트
2020-08-30,23.09602
2020-08-31,32.53311
2020-09-01,41.88741
2020-09-02,38.8245
2020-09-03,33.77483
2020-09-04,32.94701
2020-09-05,22.51655
2020-09-06,22.93046
2020-09-07,34.51986
2020-09-08,32.20198
2020-09-09,34.10596
2020-09-10,35.76158
2020-09-11,32.36754
2020-09-12,24.33774
2020-09-13,21.8543
2020-09-14,39.23841
2020-09-15,35.59602
2020-09-16,35.18211
2020-09-17,35.01655
2020-09-18,33.4437
2020-09-19,25.16556
2020-09-20,23.34437
2020-09-21,34.68543
2020-09-22,36.67218
2020-09-23,32.28476
2020-09-24,33.69205
2020-09-25,30.04966
2020-09-26,22.18543
2020-09-27,23.50993
2020-09-28,33.77483
2020-09-29,27.89735
2020-09-30,17.05298
2020-10-01,15.97682
2020-10-02,15.81125
2020-10-03,17.21854
2020-10-04,20.28145
2020-10-05,32.69867
2020-10-06,31.87086
2020-10-07,29.71854
2020-10-08,30.87748
2020-10-09,18.79139
2020-10-10,18.54304
2020-10-11,20.86092
2020-10-12,30.13245
2020-10-13,32.45033
2020-10-14,31.87086
2020-10-15,35.92715
2020-10-16,30.7947
2020-10-17,22.01986
2020-10-18,25.16556
2020-10-19,32.53311
2020-10-20,35.6788
2020-10-21,33.85761
2020-10-22,34.93377
2020-10-23,33.36092
2020-10-24,22.51655
2020-10-25,24.25496
2020-10-26,34.10596
2020-10-27,36.67218
2020-10-28,34.51986
2020-10-29,35.51324
2020-10-30,36.25827
2020-10-31,30.71192
2020-11-01,33.4437
2020-11-02,43.37748
2020-11-03,39.73509
2020-11-04,40.39735
2020-11-05,39.73509
2020-11-06,32.86423
2020-11-07,27.649
2020-11-08,26.73841
2020-11-09,39.23841
2020-11-10,34.85099
2020-11-11,37.5
2020-11-12,35.84437
2020-11-13,31.12582
2020-11-14,23.01324
2020-11-15,23.59271
2020-11-16,37.41721
2020-11-17,34.68543
2020-11-18,33.94039
2020-11-19,36.50662
2020-11-20,35.92715
2020-11-21,25.99337
2020-11-22,24.42052
2020-11-23,37.5
2020-11-24,34.02317
2020-11-25,34.18874
2020-11-26,34.60264
2020-11-27,33.94039
2020-11-28,32.45033
2020-11-29,27.73178
2020-11-30,39.73509
2020-12-01,37.66556
2020-12-02,37.08609
2020-12-03,40.149
2020-12-04,37.08609
2020-12-05,28.89072
2020-12-06,26.98675
2020-12-07,39.07284
2020-12-08,53.64238
2020-12-09,49.00662
2020-12-10,42.63245
2020-12-11,34.60264
2020-12-12,28.80794
2020-12-13,26.90397
2020-12-14,42.96357
2020-12-15,40.64569
2020-12-16,37.41721
2020-12-17,36.34105
2020-12-18,33.4437
2020-12-19,26.49006
2020-12-20,30.21523
2020-12-21,41.55629
2020-12-22,39.98344
2020-12-23,41.0596
2020-12-24,31.78807
2020-12-25,26.65562
2020-12-26,27.89735
2020-12-27,31.37417
2020-12-28,42.05298
2020-12-29,43.79139
2020-12-30,42.30132
2020-12-31,39.32119
2021-01-01,29.05629
2021-01-02,32.20198
2021-01-03,32.1192
2021-01-04,49.42052
2021-01-05,48.59271
2021-01-06,40.72847
2021-01-07,40.48013
2021-01-08,38.57615
2021-01-09,29.47019
2021-01-10,32.53311
2021-01-11,40.97682
2021-01-12,43.79139
2021-01-13,47.26821
2021-01-14,42.46688
2021-01-15,40.64569
2021-01-16,28.72516
2021-01-17,31.12582
2021-01-18,40.31456
2021-01-19,39.32119
2021-01-20,36.25827
2021-01-21,38.41059
2021-01-22,38.74172
2021-01-23,27.06953
2021-01-24,28.22847
2021-01-25,40.81125
2021-01-26,35.84437
2021-01-27,38.49337
2021-01-28,40.72847
2021-01-29,33.60927
2021-01-30,24.66887
2021-01-31,26.40728
2021-02-01,39.15562
2021-02-02,41.0596
2021-02-03,35.84437
2021-02-04,42.13576
2021-02-05,36.09271
2021-02-06,25.49668
2021-02-07,25.66225
2021-02-08,33.69205
2021-02-09,34.43708
2021-02-10,31.29139
2021-02-11,22.35099
2021-02-12,22.26821
2021-02-13,18.95695
2021-02-14,23.84105
2021-02-15,36.42384
2021-02-16,34.43708
2021-02-17,37.00331
2021-02-18,32.45033
2021-02-19,31.37417
2021-02-20,21.60596
2021-02-21,21.60596
2021-02-22,32.61589
2021-02-23,31.87086
2021-02-24,33.85761
2021-02-25,29.96688
2021-02-26,29.22185
2021-02-27,22.01986
2021-02-28,20.28145
2021-03-01,25.74503
2021-03-02,41.39072
2021-03-03,46.27483
2021-03-04,40.64569
2021-03-05,32.69867
2021-03-06,23.34437
2021-03-07,23.92384
2021-03-08,36.83774
2021-03-09,41.55629
2021-03-10,37.66556
2021-03-11,36.92052
2021-03-12,35.43046
2021-03-13,26.65562
2021-03-14,25.66225
2021-03-15,36.34105
2021-03-16,40.06622
2021-03-17,41.22516
2021-03-18,39.32119
2021-03-19,32.94701
2021-03-20,20.28145
2021-03-21,26.57284
2021-03-22,37.5
2021-03-23,36.50662
2021-03-24,36.25827
2021-03-25,31.95364
2021-03-26,31.29139
2021-03-27,21.19205
2021-03-28,24.66887
2021-03-29,35.84437
2021-03-30,36.09271
2021-03-31,35.6788
2021-04-01,32.1192
2021-04-02,30.29801
2021-04-03,18.2947
2021-04-04,23.34437
2021-04-05,34.68543
2021-04-06,33.36092
2021-04-07,35.84437
2021-04-08,31.62251
2021-04-09,30.71192
2021-04-10,22.18543
2021-04-11,20.69536
2021-04-12,36.42384
2021-04-13,33.4437
2021-04-14,32.69867
2021-04-15,33.4437
2021-04-16,28.47682
2021-04-17,22.7649
2021-04-18,21.68874
2021-04-19,37.41721
2021-04-20,34.02317
2021-04-21,34.02317
2021-04-22,30.04966
2021-04-23,29.30463
2021-04-24,22.43377
2021-04-25,19.78476
2021-04-26,35.18211
2021-04-27,32.53311
2021-04-28,29.38741
2021-04-29,32.45033
2021-04-30,30.29801
2021-05-01,21.77152
2021-05-02,18.21192
2021-05-03,31.53973
2021-05-04,32.69867
2021-05-05,20.77814
2021-05-06,31.78807
2021-05-07,32.36754
2021-05-08,18.12913
2021-05-09,20.69536
2021-05-10,31.53973
2021-05-11,33.77483
2021-05-12,31.2086
2021-05-13,34.3543
2021-05-14,30.13245
2021-05-15,22.93046
2021-05-16,22.26821
2021-05-17,33.69205
2021-05-18,28.9735
2021-05-19,17.71523
2021-05-20,32.45033
2021-05-21,30.21523
2021-05-22,19.95033
2021-05-23,22.35099
2021-05-24,33.85761
2021-05-25,34.85099
2021-05-26,32.94701
2021-05-27,33.77483
2021-05-28,29.47019
2021-05-29,17.63245
2021-05-30,19.12251
2021-05-31,31.37417
2021-06-01,34.60264
2021-06-02,34.76821
2021-06-03,28.31125
2021-06-04,31.04304
2021-06-05,23.67549
2021-06-06,23.09602
2021-06-07,32.45033
2021-06-08,33.19536
2021-06-09,33.77483
2021-06-10,31.95364
2021-06-11,28.22847
2021-06-12,19.28807
2021-06-13,19.37086
2021-06-14,32.03642
2021-06-15,31.04304
2021-06-16,30.96026
2021-06-17,31.12582
2021-06-18,31.78807
2021-06-19,21.8543
2021-06-20,21.77152
2021-06-21,36.09271
2021-06-22,33.52649
2021-06-23,32.53311
2021-06-24,30.21523
2021-06-25,29.13907
2021-06-26,20.77814
2021-06-27,17.13576
2021-06-28,31.37417
2021-06-29,29.80132
2021-06-30,30.7947
2021-07-01,30.7947
2021-07-02,28.47682
2021-07-03,19.86754
2021-07-04,23.75827
2021-07-05,31.62251
2021-07-06,33.4437
2021-07-07,33.94039
2021-07-08,31.37417
2021-07-09,29.8841
2021-07-10,17.96357
2021-07-11,20.77814
2021-07-12,30.96026
2021-07-13,30.96026
2021-07-14,37.25165
2021-07-15,32.36754
2021-07-16,29.38741
2021-07-17,20.69536
2021-07-18,24.25496
2021-07-19,32.86423
2021-07-20,34.02317
2021-07-21,32.03642
2021-07-22,30.38079
2021-07-23,27.81456
2021-07-24,17.13576
2021-07-25,17.05298
2021-07-26,30.54635
2021-07-27,31.45695
2021-07-28,27.06953
2021-07-29,28.64238
2021-07-30,27.98013
2021-07-31,19.37086
2021-08-01,20.86092
2021-08-02,29.63576
2021-08-03,29.13907
2021-08-04,26.24172
2021-08-05,28.31125
2021-08-06,23.92384
2021-08-07,19.53642
2021-08-08,19.53642
2021-08-09,33.69205
2021-08-10,33.36092
2021-08-11,28.89072
2021-08-12,29.22185
2021-08-13,27.89735
2021-08-14,17.71523
2021-08-15,20.19867
2021-08-16,21.68874
2021-08-17,28.39403
2021-08-18,26.49006
2021-08-19,30.54635
2021-08-20,27.56622
2021-08-21,18.2947
2021-08-22,21.35761
2021-08-23,32.36754
2021-08-24,30.21523
2021-08-25,31.04304
2021-08-26,27.98013
2021-08-27,29.05629
2021-08-28,17.96357
2021-08-29,18.37748
2021-08-30,30.96026
2021-08-31,31.87086
2021-09-01,31.95364
2021-09-02,33.85761
2021-09-03,28.72516
2021-09-04,19.6192
2021-09-05,22.26821
2021-09-06,32.94701
2021-09-07,29.80132
2021-09-08,35.09933
2021-09-09,30.04966
2021-09-10,25.4139
2021-09-11,18.7086
2021-09-12,20.03311
2021-09-13,30.71192
2021-09-14,28.5596
2021-09-15,33.11258
2021-09-16,28.47682
2021-09-17,23.26158
2021-09-18,17.79801
2021-09-19,14.15562
2021-09-20,12.83112
2021-09-21,15.23178
2021-09-22,15.06622
2021-09-23,25.08278
2021-09-24,24.91721
2021-09-25,16.0596
2021-09-26,18.54304
2021-09-27,30.38079
2021-09-28,32.03642
2021-09-29,32.69867
2021-09-30,23.50993
2021-10-01,25.82781
2021-10-02,17.88079
2021-10-03,17.46688
2021-10-04,22.35099
2021-10-05,30.54635
2021-10-06,28.72516
2021-10-07,26.07615
2021-10-08,22.84768
2021-10-09,16.63907
2021-10-10,17.05298
2021-10-11,19.37086
2021-10-12,29.96688
2021-10-13,27.89735
2021-10-14,28.80794
2021-10-15,27.56622
2021-10-16,17.63245
2021-10-17,16.4735
2021-10-18,26.65562
2021-10-19,23.75827
2021-10-20,29.13907
2021-10-21,25.57947
2021-10-22,26.98675
2021-10-23,18.12913
2021-10-24,19.78476
2021-10-25,27.23509
2021-10-26,33.11258
2021-10-27,33.0298
2021-10-28,29.63576
2021-10-29,21.93708
2021-10-30,15.64569
2021-10-31,20.28145
2021-11-01,29.22185
2021-11-02,29.30463
2021-11-03,29.47019
2021-11-04,30.21523
2021-11-05,22.51655
2021-11-06,17.13576
2021-11-07,17.30132
2021-11-08,26.49006
2021-11-09,30.7947
2021-11-10,27.48344
2021-11-11,24.33774
2021-11-12,24.83443
2021-11-13,17.63245
2021-11-14,19.45364
2021-11-15,26.40728
2021-11-16,25.66225
2021-11-17,25.16556
2021-11-18,25.16556
2021-11-19,23.26158
2021-11-20,15.81125
2021-11-21,17.13576
2021-11-22,28.14569
2021-11-23,27.15231
2021-11-24,28.72516
2021-11-25,28.06291
2021-11-26,25.24834
2021-11-27,18.21192
2021-11-28,18.79139
2021-11-29,26.15894
2021-11-30,30.13245
2021-12-01,25.66225
2021-12-02,30.62913
2021-12-03,27.81456
2021-12-04,15.64569
2021-12-05,17.54966
2021-12-06,24.58609
2021-12-07,29.05629
2021-12-08,27.15231
2021-12-09,26.98675
2021-12-10,25.33112
2021-12-11,16.72185
2021-12-12,20.69536
2021-12-13,30.29801
2021-12-14,27.40066
2021-12-15,26.90397
2021-12-16,26.07615
2021-12-17,22.43377
2021-12-18,15.97682
2021-12-19,19.95033
2021-12-20,32.36754
2021-12-21,31.95364
2021-12-22,28.80794
2021-12-23,27.48344
2021-12-24,20.86092
2021-12-25,14.32119
2021-12-26,18.04635
2021-12-27,29.8841
2021-12-28,27.15231
2021-12-29,27.73178
2021-12-30,28.39403
2021-12-31,23.34437
2022-01-01,16.0596
2022-01-02,23.42715
2022-01-03,31.04304
2022-01-04,31.45695
2022-01-05,31.95364
2022-01-06,30.96026
2022-01-07,30.96026
2022-01-08,21.10927
2022-01-09,22.68211
2022-01-10,33.0298
2022-01-11,30.71192
2022-01-12,33.19536
2022-01-13,32.03642
2022-01-14,25.08278
2022-01-15,19.53642
2022-01-16,23.1788
2022-01-17,35.18211
2022-01-18,32.86423
2022-01-19,30.7947
2022-01-20,28.72516
2022-01-21,27.48344
2022-01-22,18.21192
2022-01-23,18.62582
2022-01-24,32.61589
2022-01-25,32.69867
2022-01-26,28.72516
2022-01-27,29.63576
2022-01-28,25.08278
2022-01-29,15.149
2022-01-30,13.49337
2022-01-31,15.81125
2022-02-01,14.98344
2022-02-02,18.95695
2022-02-03,29.80132
2022-02-04,28.89072
2022-02-05,19.28807
2022-02-06,21.35761
2022-02-07,32.53311
2022-02-08,31.87086
2022-02-09,34.76821
2022-02-10,31.62251
2022-02-11,26.3245
2022-02-12,19.28807
2022-02-13,21.02649
2022-02-14,27.31788
2022-02-15,29.80132
2022-02-16,26.98675
2022-02-17,30.87748
2022-02-18,25.0
2022-02-19,18.21192
2022-02-20,17.30132
2022-02-21,30.38079
2022-02-22,30.29801
2022-02-23,30.7947
2022-02-24,25.91059
2022-02-25,23.84105
2022-02-26,18.95695
2022-02-27,18.7086
2022-02-28,23.01324
2022-03-01,18.95695
2022-03-02,32.53311
2022-03-03,33.0298
2022-03-04,30.13245
2022-03-05,16.97019
2022-03-06,19.78476
2022-03-07,34.51986
2022-03-08,30.04966
2022-03-09,19.28807
2022-03-10,28.5596
2022-03-11,30.7947
2022-03-12,20.9437
2022-03-13,23.1788
2022-03-14,30.87748
2022-03-15,34.02317
2022-03-16,31.29139
2022-03-17,30.38079
2022-03-18,31.29139
2022-03-19,18.7086
2022-03-20,22.35099
2022-03-21,30.62913
2022-03-22,30.04966
2022-03-23,33.60927
2022-03-24,28.5596
2022-03-25,28.89072
2022-03-26,16.14238
2022-03-27,21.02649
2022-03-28,30.62913
2022-03-29,30.04966
2022-03-30,31.87086
2022-03-31,29.22185
2022-04-01,28.06291
2022-04-02,16.22516
2022-04-03,17.21854
2022-04-04,26.24172
2022-04-05,30.87748
2022-04-06,29.96688
2022-04-07,28.5596
2022-04-08,26.90397
2022-04-09,15.64569
2022-04-10,16.0596
2022-04-11,30.21523
2022-04-12,28.5596
2022-04-13,30.29801
2022-04-14,28.14569
2022-04-15,20.69536
2022-04-16,17.71523
2022-04-17,20.11589
2022-04-18,29.30463
2022-04-19,32.20198
2022-04-20,29.47019
2022-04-21,26.3245
2022-04-22,27.06953
2022-04-23,18.04635
2022-04-24,17.30132
2022-04-25,28.39403
2022-04-26,31.29139
2022-04-27,27.48344
2022-04-28,28.64238
2022-04-29,24.91721
2022-04-30,14.73509
2022-05-01,15.64569
2022-05-02,30.54635
2022-05-03,28.9735
2022-05-04,26.65562
2022-05-05,16.63907
2022-05-06,21.10927
2022-05-07,15.06622
2022-05-08,17.13576
2022-05-09,30.04966
2022-05-10,32.69867
2022-05-11,29.8841
2022-05-12,28.06291
2022-05-13,27.649
2022-05-14,18.87417
2022-05-15,15.64569
2022-05-16,30.29801
2022-05-17,28.06291
2022-05-18,33.0298
2022-05-19,28.9735
2022-05-20,23.42715
2022-05-21,15.39735
2022-05-22,17.21854
2022-05-23,27.89735
2022-05-24,31.37417
2022-05-25,29.22185
2022-05-26,27.15231
2022-05-27,25.16556
2022-05-28,15.89403
2022-05-29,17.3841
2022-05-30,30.13245
2022-05-31,27.649
2022-06-01,20.28145
2022-06-02,25.99337
2022-06-03,26.57284
2022-06-04,18.46026
2022-06-05,18.12913
2022-06-06,19.28807
2022-06-07,30.54635
2022-06-08,29.13907
2022-06-09,31.29139
2022-06-10,27.31788
2022-06-11,17.71523
2022-06-12,18.37748
2022-06-13,27.15231
2022-06-14,32.61589
2022-06-15,27.56622
2022-06-16,32.1192
2022-06-17,26.90397
2022-06-18,15.64569
2022-06-19,16.30794
2022-06-20,27.81456
2022-06-21,30.62913
2022-06-22,28.64238
2022-06-23,24.58609
2022-06-24,24.42052
2022-06-25,15.81125
2022-06-26,15.31456
2022-06-27,27.649
2022-06-28,30.13245
2022-06-29,28.72516
2022-06-30,26.57284
2022-07-01,24.50331
2022-07-02,16.14238
2022-07-03,17.05298
2022-07-04,30.29801
2022-07-05,29.13907
2022-07-06,29.05629
2022-07-07,29.38741
2022-07-08,25.49668
2022-07-09,13.32781
2022-07-10,16.80463
2022-07-11,28.14569
2022-07-12,32.20198
2022-07-13,28.5596
2022-07-14,25.33112
2022-07-15,28.31125
2022-07-16,13.99006
2022-07-17,16.97019
2022-07-18,27.89735
2022-07-19,27.56622
2022-07-20,25.99337
2022-07-21,27.81456
2022-07-22,23.1788
2022-07-23,16.63907
2022-07-24,17.13576
2022-07-25,28.22847
2022-07-26,25.74503
2022-07-27,26.90397
2022-07-28,24.66887
2022-07-29,25.16556
2022-07-30,12.25165
2022-07-31,14.90066
2022-08-01,25.66225
2022-08-02,27.23509
2022-08-03,28.9735
2022-08-04,26.3245
2022-08-05,24.75165
2022-08-06,12.25165
2022-08-07,16.80463
2022-08-08,28.5596
2022-08-09,24.66887
2022-08-10,25.33112
2022-08-11,35.6788
2022-08-12,22.7649
2022-08-13,15.56291
2022-08-14,14.56953
2022-08-15,14.90066
2022-08-16,25.16556
2022-08-17,27.48344
2022-08-18,27.56622
2022-08-19,23.34437
2022-08-20,14.15562
2022-08-21,16.4735
2022-08-22,25.0
2022-08-23,23.75827
2022-08-24,25.49668
2022-08-25,24.50331
2022-08-26,21.68874
2022-08-27,11.75496
2022-08-28,16.80463
2022-08-29,26.07615
2022-08-30,26.15894
2022-08-31,24.66887
2022-09-01,31.45695
2022-09-02,22.59933
2022-09-03,17.79801
2022-09-04,17.54966
2022-09-05,29.30463
2022-09-06,31.2086
2022-09-07,29.38741
2022-09-08,24.33774
2022-09-09,12.9139
2022-09-10,12.08609
2022-09-11,11.34105
2022-09-12,20.5298
2022-09-13,33.85761
2022-09-14,32.36754
2022-09-15,29.71854
2022-09-16,29.47019
2022-09-17,17.88079
2022-09-18,18.79139
2022-09-19,31.45695
2022-09-20,30.13245
2022-09-21,25.4139
2022-09-22,27.48344
2022-09-23,24.50331
2022-09-24,12.83112
2022-09-25,15.97682
2022-09-26,29.96688
2022-09-27,29.71854
2022-09-28,26.07615
2022-09-29,24.66887
2022-09-30,23.09602
2022-10-01,13.16225
2022-10-02,13.65894
2022-10-03,16.0596
2022-10-04,26.98675
2022-10-05,24.66887
2022-10-06,24.25496
2022-10-07,21.19205
2022-10-08,12.08609
2022-10-09,14.90066
2022-10-10,15.149
2022-10-11,23.92384
2022-10-12,27.23509
2022-10-13,24.33774
2022-10-14,19.37086
2022-10-15,17.54966
2022-10-16,22.7649
2022-10-17,25.74503
2022-10-18,23.01324
2022-10-19,25.74503
2022-10-20,24.58609
2022-10-21,20.9437
2022-10-22,17.13576
2022-10-23,15.31456
2022-10-24,24.91721
2022-10-25,22.84768
2022-10-26,25.82781
2022-10-27,22.7649
2022-10-28,21.10927
2022-10-29,12.58278
2022-10-30,11.5894
2022-10-31,24.83443
2022-11-01,23.26158
2022-11-02,28.31125
2022-11-03,24.42052
2022-11-04,23.26158
2022-11-05,12.33443
2022-11-06,14.56953
2022-11-07,26.07615
2022-11-08,28.39403
2022-11-09,25.0
2022-11-10,26.82119
2022-11-11,20.69536
2022-11-12,12.99668
2022-11-13,17.05298
2022-11-14,25.57947
2022-11-15,27.31788
2022-11-16,23.01324
2022-11-17,22.51655
2022-11-18,23.34437
2022-11-19,16.0596
2022-11-20,17.30132
2022-11-21,25.08278
2022-11-22,25.24834
2022-11-23,22.7649
2022-11-24,24.0894
2022-11-25,22.35099
2022-11-26,14.48675
2022-11-27,20.03311
2022-11-28,32.86423
2022-11-29,26.49006
2022-11-30,29.13907
2022-12-01,22.43377
2022-12-02,22.18543
2022-12-03,12.9139
2022-12-04,18.54304
2022-12-05,24.00662
2022-12-06,24.75165
2022-12-07,23.42715
2022-12-08,25.99337
2022-12-09,22.7649
2022-12-10,14.40397
2022-12-11,15.39735
2022-12-12,25.82781
2022-12-13,23.67549
2022-12-14,25.24834
2022-12-15,23.92384
2022-12-16,22.10264
2022-12-17,14.81788
2022-12-18,14.32119
2022-12-19,21.27483
2022-12-20,24.25496
2022-12-21,27.40066
2022-12-22,22.7649
2022-12-23,20.28145
2022-12-24,11.83774
2022-12-25,12.16887
2022-12-26,25.16556
2022-12-27,26.98675
2022-12-28,24.00662
2022-12-29,21.35761
2022-12-30,19.45364
2022-12-31,12.16887
2023-01-01,14.40397
2023-01-02,26.49006
2023-01-03,29.55298
2023-01-04,26.40728
2023-01-05,22.84768
2023-01-06,25.66225
2023-01-07,14.56953
2023-01-08,16.22516
2023-01-09,26.65562
2023-01-10,26.82119
2023-01-11,25.16556
2023-01-12,26.40728
2023-01-13,21.27483
2023-01-14,15.64569
2023-01-15,14.48675
2023-01-16,20.03311
2023-01-17,28.89072
2023-01-18,21.93708
2023-01-19,22.51655
2023-01-20,18.79139
2023-01-21,11.67218
2023-01-22,11.75496
2023-01-23,12.41721
2023-01-24,14.98344
2023-01-25,25.66225
2023-01-26,27.56622
2023-01-27,22.7649
2023-01-28,16.80463
2023-01-29,16.0596
2023-01-30,27.06953
2023-01-31,25.16556
2023-02-01,23.50993
2023-02-02,25.74503
2023-02-03,23.50993
2023-02-04,16.0596
2023-02-05,14.90066
2023-02-06,24.42052
2023-02-07,26.57284
2023-02-08,26.07615
2023-02-09,26.82119
2023-02-10,21.02649
2023-02-11,13.99006
2023-02-12,14.40397
2023-02-13,24.66887
2023-02-14,22.7649
2023-02-15,25.57947
2023-02-16,22.93046
2023-02-17,21.93708
2023-02-18,14.32119
2023-02-19,14.07284
2023-02-20,26.15894
2023-02-21,25.16556
2023-02-22,26.49006
2023-02-23,23.67549
2023-02-24,18.79139
2023-02-25,12.74834
2023-02-26,14.32119
2023-02-27,22.51655
2023-02-28,21.60596
2023-03-01,15.48013
2023-03-02,26.3245
2023-03-03,23.75827
2023-03-04,16.88741
2023-03-05,17.13576
2023-03-06,30.46357
2023-03-07,29.71854
2023-03-08,31.04304
2023-03-09,29.22185
2023-03-10,24.33774
2023-03-11,15.64569
2023-03-12,19.53642
2023-03-13,27.98013
2023-03-14,31.29139
2023-03-15,28.80794
2023-03-16,26.24172
2023-03-17,27.89735
2023-03-18,18.21192
2023-03-19,17.05298
2023-03-20,28.47682
2023-03-21,28.14569
2023-03-22,30.46357
2023-03-23,27.06953
2023-03-24,27.06953
2023-03-25,16.97019
2023-03-26,18.12913
2023-03-27,30.21523
2023-03-28,26.73841
2023-03-29,27.56622
2023-03-30,27.81456
2023-03-31,23.84105
2023-04-01,16.72185
2023-04-02,14.56953
2023-04-03,25.08278
2023-04-04,28.5596
2023-04-05,25.99337
2023-04-06,23.75827
2023-04-07,24.66887
2023-04-08,14.90066
2023-04-09,13.8245
2023-04-10,24.00662
2023-04-11,28.31125
2023-04-12,24.42052
2023-04-13,23.75827
2023-04-14,24.50331
2023-04-15,14.65231
2023-04-16,17.79801
2023-04-17,27.40066
2023-04-18,25.49668
2023-04-19,31.2086
2023-04-20,25.4139
2023-04-21,22.84768
2023-04-22,16.22516
2023-04-23,15.72847
2023-04-24,25.66225
2023-04-25,23.84105
2023-04-26,25.99337
2023-04-27,22.84768
2023-04-28,20.9437
2023-04-29,15.31456
2023-04-30,12.99668
2023-05-01,18.7086
2023-05-02,24.25496
2023-05-03,24.75165
2023-05-04,22.7649
2023-05-05,16.39072
2023-05-06,14.40397
2023-05-07,15.56291
2023-05-08,25.74503
2023-05-09,28.31125
2023-05-10,21.60596
2023-05-11,24.33774
2023-05-12,21.44039
2023-05-13,11.00993
2023-05-14,14.40397
2023-05-15,22.7649
2023-05-16,25.66225
2023-05-17,24.25496
2023-05-18,23.26158
2023-05-19,20.61258
2023-05-20,15.06622
2023-05-21,14.48675
2023-05-22,23.84105
2023-05-23,23.1788
2023-05-24,23.26158
2023-05-25,25.08278
2023-05-26,21.27483
2023-05-27,10.59602
2023-05-28,13.24503
2023-05-29,15.48013
