date,추심
2023-05-30,8.13298
2023-05-31,9.56048
2023-06-01,8.7716
2023-06-02,7.87002
2023-06-03,4.15101
2023-06-04,3.90683
2023-06-05,7.70097
2023-06-06,5.39068
2023-06-07,9.861
2023-06-08,10.04883
2023-06-09,8.90308
2023-06-10,4.99624
2023-06-11,5.2592
2023-06-12,10.14274
2023-06-13,11.45755
2023-06-14,11.75807
2023-06-15,10.85649
2023-06-16,9.12847
2023-06-17,5.05259
2023-06-18,4.18858
2023-06-19,8.67768
2023-06-20,11.19459
2023-06-21,9.93613
2023-06-22,9.27873
2023-06-23,8.24567
2023-06-24,3.23065
2023-06-25,3.09917
2023-06-26,7.96393
2023-06-27,8.92186
2023-06-28,8.64012
2023-06-29,8.7716
2023-06-30,7.94515
2023-07-01,3.41848
2023-07-02,4.56423
2023-07-03,100.0
2023-07-04,31.63035
2023-07-05,12.02103
2023-07-06,9.48534
2023-07-07,8.82794
2023-07-08,4.05709
2023-07-09,3.70022
2023-07-10,8.15176
2023-07-11,8.05785
2023-07-12,9.12847
2023-07-13,7.96393
2023-07-14,7.66341
2023-07-15,3.24943
2023-07-16,4.01953
2023-07-17,11.79564
2023-07-18,12.4906
2023-07-19,12.15251
2023-07-20,10.01126
2023-07-21,7.60706
2023-07-22,5.39068
2023-07-23,4.54545
2023-07-24,8.99699
2023-07-25,8.95942
2023-07-26,9.35386
2023-07-27,8.18933
2023-07-28,8.33959
2023-07-29,3.92561
2023-07-30,3.39969
2023-07-31,8.02028
2023-08-01,8.32081
2023-08-02,7.96393
2023-08-03,6.83696
2023-08-04,6.32982
2023-08-05,2.83621
2023-08-06,3.45604
2023-08-07,7.15627
2023-08-08,7.62584
2023-08-09,7.49436
2023-08-10,7.60706
2023-08-11,6.76183
2023-08-12,2.36664
2023-08-13,2.77986
2023-08-14,5.78512
2023-08-15,3.19308
2023-08-16,7.90758
2023-08-17,8.17054
2023-08-18,7.21262
2023-08-19,3.21187
2023-08-20,2.76108
2023-08-21,7.36288
2023-08-22,8.82794
2023-08-23,7.66341
2023-08-24,8.02028
2023-08-25,7.51314
2023-08-26,2.76108
2023-08-27,2.93012
2023-08-28,7.66341
2023-08-29,8.48985
2023-08-30,7.90758
2023-08-31,9.07212
2023-09-01,7.28775
2023-09-02,3.1743
2023-09-03,2.94891
2023-09-04,7.73854
2023-09-05,7.92637
2023-09-06,8.97821
2023-09-07,8.79038
2023-09-08,6.34861
2023-09-09,3.26821
2023-09-10,2.44177
2023-09-11,8.24567
2023-09-12,8.45229
2023-09-13,8.4335
2023-09-14,8.45229
2023-09-15,7.66341
2023-09-16,2.91134
2023-09-17,3.34335
2023-09-18,7.92637
2023-09-19,8.7716
2023-09-20,7.47558
2023-09-21,8.15176
2023-09-22,8.05785
2023-09-23,3.11795
2023-09-24,2.91134
2023-09-25,7.60706
2023-09-26,9.41021
2023-09-27,6.83696
2023-09-28,2.36664
2023-09-29,2.10368
2023-09-30,2.47933
2023-10-01,2.34785
2023-10-02,3.24943
2023-10-03,3.45604
2023-10-04,8.86551
2023-10-05,7.83245
2023-10-06,7.83245
2023-10-07,3.19308
2023-10-08,3.32456
2023-10-09,4.7145
2023-10-10,8.32081
2023-10-11,9.59804
2023-10-12,11.19459
2023-10-13,7.71975
2023-10-14,4.43275
2023-10-15,4.47032
2023-10-16,8.86551
2023-10-17,9.39143
2023-10-18,9.16604
2023-10-19,10.61232
2023-10-20,8.69646
2023-10-21,3.77535
2023-10-22,4.11344
2023-10-23,10.03005
2023-10-24,8.50864
2023-10-25,8.86551
2023-10-26,9.46656
2023-10-27,7.94515
2023-10-28,3.66265
2023-10-29,3.86927
2023-10-30,9.46656
2023-10-31,8.90308
2023-11-01,8.09541
2023-11-02,7.30653
2023-11-03,7.21262
2023-11-04,2.94891
2023-11-05,2.96769
2023-11-06,7.7761
2023-11-07,8.62133
2023-11-08,8.22689
2023-11-09,10.25544
2023-11-10,9.63561
2023-11-11,3.86927
2023-11-12,4.22614
2023-11-13,9.25995
2023-11-14,11.64537
2023-11-15,9.84222
2023-11-16,8.52742
2023-11-17,6.91209
2023-11-18,3.81292
2023-11-19,3.38091
2023-11-20,8.17054
2023-11-21,8.07663
2023-11-22,9.05334
2023-11-23,8.73403
2023-11-24,7.30653
2023-11-25,3.0616
2023-11-26,3.19308
2023-11-27,7.81367
2023-11-28,8.71525
2023-11-29,8.88429
2023-11-30,8.80916
2023-12-01,7.81367
2023-12-02,2.98647
2023-12-03,3.30578
2023-12-04,7.43801
2023-12-05,8.33959
2023-12-06,8.09541
2023-12-07,9.29752
2023-12-08,8.35837
2023-12-09,3.85048
2023-12-10,5.87903
2023-12-11,9.0909
2023-12-12,9.24117
2023-12-13,9.39143
2023-12-14,10.29301
2023-12-15,8.0015
2023-12-16,3.81292
2023-12-17,3.9444
2023-12-18,7.62584
2023-12-19,8.35837
2023-12-20,9.39143
2023-12-21,8.47107
2023-12-22,6.06686
2023-12-23,2.98647
2023-12-24,2.19759
2023-12-25,2.66716
2023-12-26,6.53643
2023-12-27,6.91209
2023-12-28,7.47558
2023-12-29,5.42824
2023-12-30,3.0616
2023-12-31,2.85499
2024-01-01,3.79413
2024-01-02,7.09992
2024-01-03,8.03906
2024-01-04,8.03906
2024-01-05,7.71975
2024-01-06,3.719
2024-01-07,3.04282
2024-01-08,7.38166
2024-01-09,8.35837
2024-01-10,8.56498
2024-01-11,9.05334
2024-01-12,8.05785
2024-01-13,3.26821
2024-01-14,3.62509
2024-01-15,8.56498
2024-01-16,8.50864
2024-01-17,8.52742
2024-01-18,8.67768
2024-01-19,7.08114
2024-01-20,3.38091
2024-01-21,3.11795
2024-01-22,7.02479
2024-01-23,8.5462
2024-01-24,8.75281
2024-01-25,8.6589
2024-01-26,9.50413
2024-01-27,4.6018
2024-01-28,3.9444
2024-01-29,11.15702
2024-01-30,9.14725
2024-01-31,8.33959
2024-02-01,9.2036
2024-02-02,8.5462
2024-02-03,3.86927
2024-02-04,3.8317
2024-02-05,8.47107
2024-02-06,10.7438
2024-02-07,8.09541
2024-02-08,7.62584
2024-02-09,3.45604
2024-02-10,2.57325
2024-02-11,2.93012
2024-02-12,3.38091
2024-02-13,8.26446
2024-02-14,8.62133
2024-02-15,8.5462
2024-02-16,7.30653
2024-02-17,3.30578
2024-02-18,2.66716
2024-02-19,9.2036
2024-02-20,9.9737
2024-02-21,8.5462
2024-02-22,7.21262
2024-02-23,7.83245
2024-02-24,4.77084
2024-02-25,3.39969
2024-02-26,7.32531
2024-02-27,7.40045
2024-02-28,7.00601
2024-02-29,8.13298
2024-03-01,3.24943
2024-03-02,3.36213
2024-03-03,2.89256
2024-03-04,7.00601
2024-03-05,7.62584
2024-03-06,7.92637
2024-03-07,8.03906
2024-03-08,7.40045
2024-03-09,3.90683
2024-03-10,4.09466
2024-03-11,8.6589
2024-03-12,8.90308
2024-03-13,8.45229
2024-03-14,8.24567
2024-03-15,7.92637
2024-03-16,4.4891
2024-03-17,6.4613
2024-03-18,10.29301
2024-03-19,11.72051
2024-03-20,10.19909
