date,우미린
2021-03-06,19.44444
2021-03-07,17.17171
2021-03-08,22.89562
2021-03-09,20.37037
2021-03-10,22.66414
2021-03-11,20.13888
2021-03-12,18.77104
2021-03-13,16.77188
2021-03-14,16.66666
2021-03-15,27.6936
2021-03-16,22.49579
2021-03-17,22.07491
2021-03-18,26.93602
2021-03-19,22.07491
2021-03-20,16.56144
2021-03-21,16.64562
2021-03-22,25.37878
2021-03-23,22.97979
2021-03-24,23.40067
2021-03-25,22.81144
2021-03-26,22.91666
2021-03-27,15.867
2021-03-28,15.5303
2021-03-29,24.91582
2021-03-30,22.95875
2021-03-31,23.1271
2021-04-01,26.03114
2021-04-02,24.4739
2021-04-03,20.37037
2021-04-04,20.11784
2021-04-05,32.4074
2021-04-06,26.59932
2021-04-07,24.30555
2021-04-08,24.24242
2021-04-09,32.78619
2021-04-10,18.93939
2021-04-11,16.24579
2021-04-12,24.64225
2021-04-13,24.95791
2021-04-14,32.57575
2021-04-15,33.96464
2021-04-16,90.95117
2021-04-17,27.67255
2021-04-18,21.42255
2021-04-19,55.0505
2021-04-20,35.85858
2021-04-21,26.43097
2021-04-22,22.2643
2021-04-23,20.11784
2021-04-24,17.29797
2021-04-25,17.57154
2021-04-26,33.03872
2021-04-27,39.68855
2021-04-28,27.14646
2021-04-29,33.7542
2021-04-30,28.74579
2021-05-01,16.45622
2021-05-02,15.27777
2021-05-03,22.18013
2021-05-04,28.89309
2021-05-05,17.71885
2021-05-06,50.39983
2021-05-07,28.76683
2021-05-08,18.32912
2021-05-09,18.96043
2021-05-10,51.57828
2021-05-11,36.11111
2021-05-12,42.06649
2021-05-13,39.37289
2021-05-14,34.97474
2021-05-15,19.7601
2021-05-16,20.26515
2021-05-17,28.34595
2021-05-18,30.97643
2021-05-19,19.78114
2021-05-20,37.07912
2021-05-21,29.12457
2021-05-22,17.78198
2021-05-23,17.52946
2021-05-24,23.92676
2021-05-25,25.58922
2021-05-26,34.99579
2021-05-27,56.29208
2021-05-28,34.53282
2021-05-29,19.71801
2021-05-30,19.40235
2021-05-31,42.10858
2021-06-01,32.87037
2021-06-02,32.36531
2021-06-03,28.82996
2021-06-04,20.74915
2021-06-05,16.51936
2021-06-06,14.1835
2021-06-07,23.48484
2021-06-08,21.48569
2021-06-09,21.00168
2021-06-10,19.7601
2021-06-11,19.86531
2021-06-12,14.35185
2021-06-13,12.3106
2021-06-14,20.22306
2021-06-15,17.42424
2021-06-16,22.64309
2021-06-17,17.57154
2021-06-18,19.44444
2021-06-19,14.16245
2021-06-20,12.37373
2021-06-21,18.30808
2021-06-22,15.867
2021-06-23,15.13047
2021-06-24,18.72895
2021-06-25,15.17255
2021-06-26,11.74242
2021-06-27,12.87878
2021-06-28,18.53956
2021-06-29,16.89814
2021-06-30,16.62457
2021-07-01,22.87457
2021-07-02,27.18855
2021-07-03,14.8569
2021-07-04,14.35185
2021-07-05,26.53619
2021-07-06,25.73653
2021-07-07,20.4335
2021-07-08,21.06481
2021-07-09,30.17676
2021-07-10,12.16329
2021-07-11,12.20538
2021-07-12,20.74915
2021-07-13,15.63552
2021-07-14,15.02525
2021-07-15,15.59343
2021-07-16,14.79377
2021-07-17,12.22643
2021-07-18,12.94191
2021-07-19,20.05471
2021-07-20,16.49831
2021-07-21,25.08417
2021-07-22,16.07744
2021-07-23,14.49915
2021-07-24,11.27946
2021-07-25,12.12121
2021-07-26,15.46717
2021-07-27,14.77272
2021-07-28,14.81481
2021-07-29,16.83501
2021-07-30,15.10942
2021-07-31,12.35269
2021-08-01,12.22643
2021-08-02,17.65572
2021-08-03,20.62289
2021-08-04,23.73737
2021-08-05,24.8106
2021-08-06,19.71801
2021-08-07,13.93097
2021-08-08,14.1835
2021-08-09,19.46548
2021-08-10,21.65404
2021-08-11,17.25589
2021-08-12,18.20286
2021-08-13,23.27441
2021-08-14,14.24663
2021-08-15,13.42592
2021-08-16,14.45707
2021-08-17,16.96127
2021-08-18,16.32996
2021-08-19,14.5202
2021-08-20,16.14057
2021-08-21,12.79461
2021-08-22,12.96296
2021-08-23,18.81313
2021-08-24,15.48821
2021-08-25,16.43518
2021-08-26,15.80387
2021-08-27,13.48905
2021-08-28,12.26851
2021-08-29,12.22643
2021-08-30,15.3409
2021-08-31,15.08838
2021-09-01,15.15151
2021-09-02,16.56144
2021-09-03,17.71885
2021-09-04,13.86784
2021-09-05,11.44781
2021-09-06,15.21464
2021-09-07,15.04629
2021-09-08,12.984
2021-09-09,13.72053
2021-09-10,13.38383
2021-09-11,12.24747
2021-09-12,11.55303
2021-09-13,15.80387
2021-09-14,14.60437
2021-09-15,19.78114
2021-09-16,22.47474
2021-09-17,18.13973
2021-09-18,13.00505
2021-09-19,10.69023
2021-09-20,11.6372
2021-09-21,12.52104
2021-09-22,13.34175
2021-09-23,23.59006
2021-09-24,35.07996
2021-09-25,15.1936
2021-09-26,14.14141
2021-09-27,22.4537
2021-09-28,21.96969
2021-09-29,27.75673
2021-09-30,18.64478
2021-10-01,19.33922
2021-10-02,16.16161
2021-10-03,15.80387
2021-10-04,18.05555
2021-10-05,23.21127
2021-10-06,24.36868
2021-10-07,22.57996
2021-10-08,20.51767
2021-10-09,17.97138
2021-10-10,17.19276
2021-10-11,18.79208
2021-10-12,25.96801
2021-10-13,26.91498
2021-10-14,25.61026
2021-10-15,24.34764
2021-10-16,15.46717
2021-10-17,13.23653
2021-10-18,17.02441
2021-10-19,16.58249
2021-10-20,23.00084
2021-10-21,17.90824
2021-10-22,17.31902
2021-10-23,13.97306
2021-10-24,14.54124
2021-10-25,20.53872
2021-10-26,24.74747
2021-10-27,25.96801
2021-10-28,20.13888
2021-10-29,17.5505
2021-10-30,14.22558
2021-10-31,15.95117
2021-11-01,84.04882
2021-11-02,40.44612
2021-11-03,53.5143
2021-11-04,42.48737
2021-11-05,30.36616
2021-11-06,23.4638
2021-11-07,22.57996
2021-11-08,32.23905
2021-11-09,29.86111
2021-11-10,28.7037
2021-11-11,35.14309
2021-11-12,61.11111
2021-11-13,20.85437
2021-11-14,18.87626
2021-11-15,29.92424
2021-11-16,24.76851
2021-11-17,19.12878
2021-11-18,18.01346
2021-11-19,45.47558
2021-11-20,19.84427
2021-11-21,17.8872
2021-11-22,26.93602
2021-11-23,18.24494
2021-11-24,23.29545
2021-11-25,18.64478
2021-11-26,16.70875
2021-11-27,13.97306
2021-11-28,12.22643
2021-11-29,20.39141
2021-11-30,28.99831
2021-12-01,23.90572
2021-12-02,22.20117
2021-12-03,20.18097
2021-12-04,16.94023
2021-12-05,22.66414
2021-12-06,29.79797
2021-12-07,27.73569
2021-12-08,53.15656
2021-12-09,34.46969
2021-12-10,24.8106
2021-12-11,18.91835
2021-12-12,19.21296
2021-12-13,29.39814
2021-12-14,29.7138
2021-12-15,23.8005
2021-12-16,21.90656
2021-12-17,16.83501
2021-12-18,14.12037
2021-12-19,15.15151
2021-12-20,25.94696
2021-12-21,40.55134
2021-12-22,52.56734
2021-12-23,42.23484
2021-12-24,39.30976
2021-12-25,15.08838
2021-12-26,16.66666
2021-12-27,26.07323
2021-12-28,34.2803
2021-12-29,31.46043
2021-12-30,22.97979
2021-12-31,18.85521
2022-01-01,15.10942
2022-01-02,16.56144
2022-01-03,29.98737
2022-01-04,25.3367
2022-01-05,24.4739
2022-01-06,25.75757
2022-01-07,24.15824
2022-01-08,18.41329
2022-01-09,16.75084
2022-01-10,33.43855
2022-01-11,38.57323
2022-01-12,46.42255
2022-01-13,29.52441
2022-01-14,22.117
2022-01-15,19.14983
2022-01-16,18.53956
2022-01-17,26.36784
2022-01-18,27.46212
2022-01-19,24.26346
2022-01-20,24.09511
2022-01-21,20.81228
2022-01-22,17.8872
2022-01-23,17.5505
2022-01-24,23.48484
2022-01-25,22.47474
2022-01-26,20.5808
2022-01-27,21.14898
2022-01-28,16.77188
2022-01-29,15.57239
2022-01-30,13.69949
2022-01-31,13.97306
2022-02-01,14.56228
2022-02-02,15.42508
2022-02-03,22.93771
2022-02-04,23.94781
2022-02-05,16.05639
2022-02-06,16.96127
2022-02-07,45.0968
2022-02-08,59.7643
2022-02-09,39.92003
2022-02-10,27.86195
2022-02-11,23.06397
2022-02-12,18.72895
2022-02-13,18.03451
2022-02-14,25.37878
2022-02-15,27.12542
2022-02-16,26.07323
2022-02-17,26.76767
2022-02-18,36.11111
2022-02-19,21.02272
2022-02-20,21.06481
2022-02-21,41.28787
2022-02-22,26.66245
2022-02-23,21.17003
2022-02-24,20.07575
2022-02-25,18.49747
2022-02-26,17.10858
2022-02-27,17.59259
2022-02-28,52.75673
2022-03-01,25.50505
2022-03-02,28.89309
2022-03-03,27.86195
2022-03-04,36.9739
2022-03-05,20.22306
2022-03-06,18.11868
2022-03-07,26.4941
2022-03-08,26.6835
2022-03-09,18.8973
2022-03-10,29.94528
2022-03-11,32.65993
2022-03-12,21.63299
2022-03-13,17.38215
2022-03-14,27.94612
2022-03-15,23.23232
2022-03-16,23.31649
2022-03-17,22.76936
2022-03-18,41.2037
2022-03-19,22.7904
2022-03-20,21.88552
2022-03-21,33.7542
2022-03-22,27.81986
2022-03-23,28.05134
2022-03-24,59.44865
2022-03-25,52.39898
2022-03-26,27.31481
2022-03-27,23.21127
2022-03-28,29.92424
2022-03-29,28.21969
2022-03-30,29.84006
2022-03-31,30.36616
2022-04-01,40.06734
2022-04-02,24.72643
2022-04-03,23.63215
2022-04-04,33.33333
2022-04-05,37.73148
2022-04-06,26.91498
2022-04-07,20.28619
2022-04-08,19.5707
2022-04-09,17.38215
2022-04-10,16.22474
2022-04-11,24.20033
2022-04-12,32.7441
2022-04-13,23.42171
2022-04-14,18.70791
2022-04-15,17.27693
2022-04-16,13.25757
2022-04-17,13.23653
2022-04-18,24.28451
2022-04-19,26.19949
2022-04-20,34.32239
2022-04-21,25.44191
2022-04-22,23.94781
2022-04-23,17.12962
2022-04-24,16.39309
2022-04-25,20.20202
2022-04-26,20.01262
2022-04-27,19.33922
2022-04-28,22.03282
2022-04-29,19.54966
2022-04-30,13.59427
2022-05-01,15.78282
2022-05-02,20.0968
2022-05-03,20.11784
2022-05-04,18.62373
2022-05-05,15.50925
2022-05-06,16.11952
2022-05-07,15.57239
2022-05-08,13.42592
2022-05-09,18.26599
2022-05-10,18.41329
2022-05-11,17.84511
2022-05-12,16.77188
2022-05-13,17.02441
2022-05-14,15.3409
2022-05-15,13.74158
2022-05-16,19.94949
2022-05-17,20.49663
2022-05-18,23.14814
2022-05-19,20.01262
2022-05-20,23.86363
2022-05-21,15.17255
2022-05-22,15.59343
2022-05-23,17.71885
2022-05-24,18.64478
2022-05-25,30.80808
2022-05-26,18.28703
2022-05-27,18.87626
2022-05-28,13.53114
2022-05-29,15.0042
2022-05-30,16.94023
2022-05-31,35.98484
2022-06-01,15.65656
2022-06-02,20.03367
2022-06-03,17.73989
2022-06-04,13.86784
2022-06-05,12.33164
2022-06-06,14.07828
2022-06-07,17.92929
2022-06-08,21.52777
2022-06-09,19.50757
2022-06-10,18.85521
2022-06-11,16.75084
2022-06-12,16.32996
2022-06-13,21.56986
2022-06-14,19.71801
2022-06-15,20.0968
2022-06-16,19.71801
2022-06-17,18.20286
2022-06-18,13.9941
2022-06-19,14.70959
2022-06-20,22.64309
2022-06-21,22.13804
2022-06-22,27.0202
2022-06-23,26.51515
2022-06-24,34.74326
2022-06-25,20.51767
2022-06-26,18.8973
2022-06-27,29.90319
2022-06-28,90.82491
2022-06-29,25.16835
2022-06-30,100.0
2022-07-01,33.24915
2022-07-02,17.67676
2022-07-03,15.36195
2022-07-04,24.20033
2022-07-05,21.9276
2022-07-06,18.13973
2022-07-07,23.23232
2022-07-08,20.72811
2022-07-09,15.5303
2022-07-10,15.3409
2022-07-11,20.5808
2022-07-12,20.05471
2022-07-13,20.03367
2022-07-14,19.17087
2022-07-15,21.48569
2022-07-16,12.79461
2022-07-17,11.51094
2022-07-18,19.46548
2022-07-19,21.54882
2022-07-20,54.79797
2022-07-21,26.24158
2022-07-22,45.15993
2022-07-23,21.69612
2022-07-24,18.35016
2022-07-25,21.71717
2022-07-26,19.50757
2022-07-27,18.5606
2022-07-28,18.37121
2022-07-29,18.39225
2022-07-30,15.42508
2022-07-31,16.07744
2022-08-01,27.42003
2022-08-02,34.21717
2022-08-03,21.23316
2022-08-04,19.5707
2022-08-05,15.42508
2022-08-06,12.18434
2022-08-07,12.12121
2022-08-08,17.50841
2022-08-09,33.96464
2022-08-10,20.34932
2022-08-11,18.75
2022-08-12,15.65656
2022-08-13,12.85774
2022-08-14,11.15319
2022-08-15,13.42592
2022-08-16,19.00252
2022-08-17,21.02272
2022-08-18,20.89646
2022-08-19,21.21212
2022-08-20,14.24663
2022-08-21,13.25757
2022-08-22,20.53872
2022-08-23,34.06986
2022-08-24,19.40235
2022-08-25,65.57239
2022-08-26,31.16582
2022-08-27,17.73989
2022-08-28,15.76178
2022-08-29,22.117
2022-08-30,24.45286
2022-08-31,21.48569
2022-09-01,22.83249
2022-09-02,21.69612
2022-09-03,19.17087
2022-09-04,20.2441
2022-09-05,31.90235
2022-09-06,29.10353
2022-09-07,17.10858
2022-09-08,13.88888
2022-09-09,9.97474
2022-09-10,10.54292
2022-09-11,9.99579
2022-09-12,11.59511
2022-09-13,19.50757
2022-09-14,20.32828
2022-09-15,34.63804
2022-09-16,21.38047
2022-09-17,14.12037
2022-09-18,14.14141
2022-09-19,26.38888
2022-09-20,24.74747
2022-09-21,19.9074
2022-09-22,19.46548
2022-09-23,18.98148
2022-09-24,12.03703
2022-09-25,13.6574
2022-09-26,21.31734
2022-09-27,22.62205
2022-09-28,21.1069
2022-09-29,23.33754
2022-09-30,19.73905
2022-10-01,15.04629
2022-10-02,13.53114
2022-10-03,17.15067
2022-10-04,27.67255
2022-10-05,29.39814
2022-10-06,26.57828
2022-10-07,37.52104
2022-10-08,23.08501
2022-10-09,18.30808
2022-10-10,21.17003
2022-10-11,27.44107
2022-10-12,33.22811
2022-10-13,34.53282
2022-10-14,41.16161
2022-10-15,25.73653
2022-10-16,20.89646
2022-10-17,25.71548
2022-10-18,20.83333
2022-10-19,19.14983
2022-10-20,36.59511
2022-10-21,26.0101
2022-10-22,17.86616
2022-10-23,16.77188
2022-10-24,23.21127
2022-10-25,25.37878
2022-10-26,21.00168
2022-10-27,20.74915
2022-10-28,18.01346
2022-10-29,12.43686
2022-10-30,11.00589
2022-10-31,18.68686
2022-11-01,21.06481
2022-11-02,20.30723
2022-11-03,27.10437
2022-11-04,17.42424
2022-11-05,12.62626
2022-11-06,12.24747
2022-11-07,15.82491
2022-11-08,17.65572
2022-11-09,28.64057
2022-11-10,16.8771
2022-11-11,14.96212
2022-11-12,10.14309
2022-11-13,11.93181
2022-11-14,16.26683
2022-11-15,16.30892
2022-11-16,16.28787
2022-11-17,15.55134
2022-11-18,14.58333
2022-11-19,11.19528
2022-11-20,11.23737
2022-11-21,13.29966
2022-11-22,12.94191
2022-11-23,14.62542
2022-11-24,12.66835
2022-11-25,13.82575
2022-11-26,10.35353
2022-11-27,11.13215
2022-11-28,15.69865
2022-11-29,13.78367
2022-11-30,13.21548
2022-12-01,15.40404
2022-12-02,14.12037
2022-12-03,10.90067
2022-12-04,10.58501
2022-12-05,19.52861
2022-12-06,14.73063
2022-12-07,13.61531
2022-12-08,13.78367
2022-12-09,12.5
2022-12-10,9.70117
2022-12-11,10.60606
2022-12-12,14.14141
2022-12-13,12.92087
2022-12-14,12.47895
2022-12-15,11.6372
2022-12-16,11.76346
2022-12-17,8.98569
2022-12-18,8.67003
2022-12-19,12.58417
2022-12-20,12.37373
2022-12-21,11.80555
2022-12-22,10.85858
2022-12-23,11.95286
2022-12-24,8.45959
2022-12-25,8.37542
2022-12-26,11.99494
2022-12-27,12.75252
2022-12-28,11.04797
2022-12-29,11.13215
2022-12-30,9.89057
2022-12-31,8.37542
2023-01-01,8.31228
2023-01-02,19.92845
2023-01-03,15.88804
2023-01-04,15.29882
2023-01-05,14.94107
2023-01-06,14.83585
2023-01-07,12.20538
2023-01-08,10.69023
2023-01-09,15.3409
2023-01-10,13.63636
2023-01-11,15.17255
2023-01-12,12.73148
2023-01-13,11.86868
2023-01-14,10.6271
2023-01-15,9.59595
2023-01-16,13.00505
2023-01-17,12.07912
2023-01-18,12.58417
2023-01-19,12.24747
2023-01-20,10.24831
2023-01-21,8.14393
2023-01-22,9.59595
2023-01-23,9.7643
2023-01-24,10.64814
2023-01-25,15.5303
2023-01-26,20.18097
2023-01-27,15.15151
2023-01-28,12.07912
2023-01-29,10.94276
2023-01-30,16.77188
2023-01-31,15.76178
2023-02-01,18.75
2023-02-02,17.90824
2023-02-03,21.29629
2023-02-04,14.26767
2023-02-05,12.24747
2023-02-06,17.82407
2023-02-07,17.02441
2023-02-08,16.37205
2023-02-09,16.64562
2023-02-10,34.00673
2023-02-11,17.36111
2023-02-12,15.38299
2023-02-13,16.35101
2023-02-14,14.83585
2023-02-15,13.21548
2023-02-16,13.19444
2023-02-17,12.01599
2023-02-18,11.53198
2023-02-19,10.35353
2023-02-20,17.97138
2023-02-21,17.50841
2023-02-22,14.62542
2023-02-23,13.57323
2023-02-24,12.35269
2023-02-25,10.10101
2023-02-26,10.12205
2023-02-27,14.24663
2023-02-28,17.29797
2023-03-01,14.30976
2023-03-02,20.9175
2023-03-03,14.16245
2023-03-04,12.33164
2023-03-05,10.73232
2023-03-06,17.00336
2023-03-07,14.43602
2023-03-08,14.56228
2023-03-09,15.06734
2023-03-10,22.28535
2023-03-11,10.14309
2023-03-12,9.23821
2023-03-13,14.35185
2023-03-14,12.41582
2023-03-15,12.60521
2023-03-16,15.04629
2023-03-17,13.3207
2023-03-18,10.9638
2023-03-19,11.51094
2023-03-20,16.07744
2023-03-21,14.35185
2023-03-22,14.01515
2023-03-23,12.87878
2023-03-24,13.42592
2023-03-25,10.01683
2023-03-26,10.94276
2023-03-27,14.49915
2023-03-28,13.48905
2023-03-29,12.6473
2023-03-30,11.48989
2023-03-31,11.42676
2023-04-01,9.89057
2023-04-02,9.21717
2023-04-03,15.95117
2023-04-04,21.2542
2023-04-05,15.40404
2023-04-06,14.64646
2023-04-07,14.28872
2023-04-08,11.34259
2023-04-09,9.46969
2023-04-10,12.984
2023-04-11,14.92003
2023-04-12,16.77188
2023-04-13,15.90909
2023-04-14,18.77104
2023-04-15,12.68939
2023-04-16,13.25757
2023-04-17,19.36026
2023-04-18,17.84511
2023-04-19,18.01346
2023-04-20,17.29797
2023-04-21,14.77272
2023-04-22,11.53198
2023-04-23,9.30134
2023-04-24,14.37289
2023-04-25,19.234
2023-04-26,15.48821
2023-04-27,14.28872
2023-04-28,13.02609
2023-04-29,9.93265
2023-04-30,8.92255
2023-05-01,12.33164
2023-05-02,17.17171
2023-05-03,18.72895
2023-05-04,28.05134
2023-05-05,11.38468
2023-05-06,9.617
2023-05-07,10.56397
2023-05-08,17.08754
2023-05-09,14.56228
2023-05-10,16.39309
2023-05-11,14.45707
2023-05-12,13.02609
2023-05-13,11.53198
2023-05-14,11.32154
2023-05-15,15.36195
2023-05-16,14.39393
2023-05-17,14.09932
2023-05-18,16.58249
2023-05-19,12.01599
2023-05-20,10.01683
2023-05-21,9.78535
2023-05-22,16.03535
2023-05-23,14.49915
2023-05-24,12.79461
2023-05-25,12.07912
2023-05-26,11.84764
2023-05-27,10.52188
2023-05-28,9.46969
2023-05-29,9.63804
2023-05-30,14.70959
