date,진원생명과학주가
2021-02-13,0.80603
2021-02-14,1.0342
2021-02-15,10.89134
2021-02-16,9.8249
2021-02-17,8.61833
2021-02-18,9.37476
2021-02-19,8.7101
2021-02-20,1.33181
2021-02-21,2.15148
2021-02-22,10.36308
2021-02-23,8.84526
2021-02-24,9.43056
2021-02-25,9.47521
2021-02-26,8.3108
2021-02-27,1.27104
2021-02-28,0.96599
2021-03-01,1.27601
2021-03-02,8.53525
2021-03-03,7.66598
2021-03-04,7.72178
2021-03-05,6.71982
2021-03-06,0.91143
2021-03-07,0.87423
2021-03-08,7.8557
2021-03-09,8.02807
2021-03-10,6.7967
2021-03-11,6.71858
2021-03-12,7.87678
2021-03-13,1.01683
2021-03-14,0.97219
2021-03-15,6.7967
2021-03-16,6.27836
2021-03-17,6.57969
2021-03-18,6.37881
2021-03-19,5.8493
2021-03-20,0.89779
2021-03-21,0.70062
2021-03-22,5.63726
2021-03-23,5.25036
2021-03-24,5.29004
2021-03-25,5.23672
2021-03-26,5.30368
2021-03-27,0.91267
2021-03-28,0.76883
2021-03-29,5.64594
2021-03-30,5.76126
2021-03-31,5.69926
2021-04-01,5.74018
2021-04-02,5.6261
2021-04-03,0.87299
2021-04-04,0.70806
2021-04-05,5.24044
2021-04-06,5.18216
2021-04-07,8.73366
2021-04-08,15.86518
2021-04-09,10.59869
2021-04-10,1.35413
2021-04-11,1.15572
2021-04-12,15.07403
2021-04-13,39.39386
2021-04-14,43.23181
2021-04-15,27.31827
2021-04-16,22.17206
2021-04-17,2.69834
2021-04-18,2.46769
2021-04-19,18.77557
2021-04-20,14.97482
2021-04-21,15.74985
2021-04-22,13.84018
2021-04-23,18.40232
2021-04-24,2.6041
2021-04-25,2.29408
2021-04-26,17.0829
2021-04-27,13.98526
2021-04-28,13.85754
2021-04-29,13.99394
2021-04-30,11.56097
2021-05-01,1.37149
2021-05-02,1.17556
2021-05-03,13.32928
2021-05-04,11.11455
2021-05-05,1.83279
2021-05-06,10.14483
2021-05-07,14.46516
2021-05-08,1.76706
2021-05-09,1.83899
2021-05-10,17.0395
2021-05-11,17.0829
2021-05-12,20.0739
2021-05-13,16.60921
2021-05-14,14.44904
2021-05-15,1.84147
2021-05-16,1.59098
2021-05-17,41.4759
2021-05-18,28.55831
2021-05-19,4.07851
2021-05-20,24.86173
2021-05-21,23.93665
2021-05-22,3.90367
2021-05-23,4.02395
2021-05-24,23.0277
2021-05-25,20.9841
2021-05-26,25.48051
2021-05-27,19.14139
2021-05-28,17.21807
2021-05-29,2.06096
2021-05-30,1.92951
2021-05-31,20.59472
2021-06-01,18.53376
2021-06-02,17.31851
2021-06-03,15.41876
2021-06-04,14.40192
2021-06-05,1.88363
2021-06-06,1.58974
2021-06-07,15.11495
2021-06-08,16.61169
2021-06-09,14.44656
2021-06-10,14.52468
2021-06-11,13.21271
2021-06-12,1.87123
2021-06-13,2.00763
2021-06-14,25.60328
2021-06-15,20.37647
2021-06-16,16.21239
2021-06-17,18.46804
2021-06-18,56.33912
2021-06-19,8.96679
2021-06-20,7.07943
2021-06-21,68.63793
2021-06-22,50.28397
2021-06-23,85.62411
2021-06-24,72.35187
2021-06-25,58.03179
2021-06-26,6.8773
2021-06-27,5.59261
2021-06-28,42.57582
2021-06-29,38.02733
2021-06-30,83.44535
2021-07-01,64.30892
2021-07-02,87.36514
2021-07-03,9.97123
2021-07-04,9.33632
2021-07-05,70.38019
2021-07-06,55.49589
2021-07-07,50.59522
2021-07-08,72.96818
2021-07-09,54.87091
2021-07-10,6.27092
2021-07-11,5.89891
2021-07-12,42.09469
2021-07-13,59.11063
2021-07-14,52.98603
2021-07-15,48.05684
2021-07-16,49.80655
2021-07-17,5.47357
2021-07-18,4.97383
2021-07-19,41.89628
2021-07-20,54.41457
2021-07-21,51.5327
2021-07-22,54.55345
2021-07-23,41.89876
2021-07-24,4.60926
2021-07-25,4.21864
2021-07-26,38.51714
2021-07-27,40.38962
2021-07-28,34.66803
2021-07-29,36.9026
2021-07-30,35.38106
2021-07-31,4.26576
2021-08-01,3.38657
2021-08-02,32.63435
2021-08-03,29.6384
2021-08-04,33.03737
2021-08-05,30.83504
2021-08-06,37.07621
2021-08-07,3.89995
2021-08-08,4.45301
2021-08-09,31.05081
2021-08-10,31.53691
2021-08-11,31.66092
2021-08-12,26.50603
2021-08-13,26.67964
2021-08-14,3.146
2021-08-15,2.53465
2021-08-16,4.53485
2021-08-17,28.45415
2021-08-18,30.33902
2021-08-19,26.38451
2021-08-20,24.6348
2021-08-21,3.2514
2021-08-22,2.75166
2021-08-23,26.1055
2021-08-24,26.33987
2021-08-25,22.18694
2021-08-26,21.27179
2021-08-27,22.04062
2021-08-28,2.78018
2021-08-29,2.46025
2021-08-30,22.9595
2021-08-31,25.5202
2021-09-01,25.5884
2021-09-02,27.7622
2021-09-03,28.55583
2021-09-04,5.2826
2021-09-05,4.27816
2021-09-06,52.87319
2021-09-07,31.64976
2021-09-08,25.79053
2021-09-09,39.13593
2021-09-10,36.2491
2021-09-11,4.45549
2021-09-12,3.94583
2021-09-13,26.79497
2021-09-14,27.1335
2021-09-15,22.87889
2021-09-16,20.43724
2021-09-17,19.44396
2021-09-18,2.34741
2021-09-19,1.61082
2021-09-20,1.35041
2021-09-21,1.45457
2021-09-22,2.25192
2021-09-23,21.42431
2021-09-24,17.93234
2021-09-25,2.20356
2021-09-26,1.87619
2021-09-27,16.59681
2021-09-28,17.18459
2021-09-29,23.07854
2021-09-30,21.26311
2021-10-01,17.9249
2021-10-02,2.60162
2021-10-03,1.71994
2021-10-04,2.86451
2021-10-05,17.13499
2021-10-06,18.04146
2021-10-07,18.46928
2021-10-08,16.07971
2021-10-09,1.59966
2021-10-10,1.39009
2021-10-11,2.15396
2021-10-12,15.23151
2021-10-13,13.77818
2021-10-14,14.15639
2021-10-15,13.13211
2021-10-16,1.71622
2021-10-17,1.41241
2021-10-18,12.30872
2021-10-19,12.28268
2021-10-20,11.90074
2021-10-21,12.95106
2021-10-22,12.58649
2021-10-23,1.46449
2021-10-24,1.32065
2021-10-25,11.48905
2021-10-26,12.99694
2021-10-27,11.05379
2021-10-28,12.08799
2021-10-29,10.82066
2021-10-30,1.32189
2021-10-31,1.11852
2021-11-01,30.59695
2021-11-02,21.00394
2021-11-03,15.73373
2021-11-04,14.79998
2021-11-05,15.16207
2021-11-06,1.90967
2021-11-07,1.6691
2021-11-08,14.423
2021-11-09,13.45452
2021-11-10,13.79306
2021-11-11,13.0081
2021-11-12,13.01679
2021-11-13,1.94935
2021-11-14,1.55006
2021-11-15,12.82086
2021-11-16,11.88214
2021-11-17,11.02651
2021-11-18,10.19691
2021-11-19,10.48833
2021-11-20,1.31817
2021-11-21,1.27228
2021-11-22,11.57957
2021-11-23,10.2614
2021-11-24,12.19959
2021-11-25,11.8995
2021-11-26,15.97678
2021-11-27,3.17452
2021-11-28,2.67106
2021-11-29,22.80449
2021-11-30,18.18655
2021-12-01,24.53684
2021-12-02,19.21207
2021-12-03,31.744
2021-12-04,3.70154
2021-12-05,3.06292
2021-12-06,18.62429
2021-12-07,16.5348
2021-12-08,15.53904
2021-12-09,14.91406
2021-12-10,13.54877
2021-12-11,1.7745
2021-12-12,1.6567
2021-12-13,13.93194
2021-12-14,15.56385
2021-12-15,14.56933
2021-12-16,12.82954
2021-12-17,13.73725
2021-12-18,1.73854
2021-12-19,1.61082
2021-12-20,13.65045
2021-12-21,13.3764
2021-12-22,13.44832
2021-12-23,13.87862
2021-12-24,16.24711
2021-12-25,2.24944
2021-12-26,2.22588
2021-12-27,16.21611
2021-12-28,15.30591
2021-12-29,18.20763
2021-12-30,17.55536
2021-12-31,3.99295
2022-01-01,1.52773
2022-01-02,1.77946
2022-01-03,24.08174
2022-01-04,19.4266
2022-01-05,15.22903
2022-01-06,13.64301
2022-01-07,13.50164
2022-01-08,1.77078
2022-01-09,1.66538
2022-01-10,12.68693
2022-01-11,12.92626
2022-01-12,13.06887
2022-01-13,12.7601
2022-01-14,11.11207
2022-01-15,1.47565
2022-01-16,1.45333
2022-01-17,13.50288
2022-01-18,14.05967
2022-01-19,12.06319
2022-01-20,13.08499
2022-01-21,11.03147
2022-01-22,1.59346
2022-01-23,1.53518
2022-01-24,10.60365
2022-01-25,11.7631
2022-01-26,10.71774
2022-01-27,11.58949
2022-01-28,12.43148
2022-01-29,1.73606
2022-01-30,1.30205
2022-01-31,0.95979
2022-02-01,1.1458
2022-02-02,1.7063
2022-02-03,21.18499
2022-02-04,27.08638
2022-02-05,3.084
2022-02-06,2.7157
2022-02-07,17.32223
2022-02-08,20.13218
2022-02-09,16.4666
2022-02-10,14.38828
2022-02-11,12.39056
2022-02-12,1.70878
2022-02-13,1.51037
2022-02-14,13.3082
2022-02-15,11.20383
2022-02-16,13.4384
2022-02-17,12.97462
2022-02-18,11.16787
2022-02-19,1.37893
2022-02-20,1.39505
2022-02-21,10.69045
2022-02-22,9.15155
2022-02-23,12.62493
2022-02-24,11.03891
2022-02-25,10.218
2022-02-26,1.41117
2022-02-27,1.09124
2022-02-28,10.56893
2022-03-01,1.91587
2022-03-02,10.90498
2022-03-03,23.11202
2022-03-04,15.71637
2022-03-05,2.04236
2022-03-06,1.96547
2022-03-07,12.44636
2022-03-08,11.58329
2022-03-09,1.59346
2022-03-10,11.3018
2022-03-11,10.43996
2022-03-12,1.32561
2022-03-13,1.37521
2022-03-14,10.47965
2022-03-15,9.9241
2022-03-16,10.12995
2022-03-17,10.93102
2022-03-18,11.05751
2022-03-19,1.54882
2022-03-20,1.2016
2022-03-21,9.42064
2022-03-22,9.37972
2022-03-23,14.21095
2022-03-24,10.65077
2022-03-25,9.14287
2022-03-26,1.35909
2022-03-27,1.00071
2022-03-28,8.59973
2022-03-29,9.20984
2022-03-30,9.26192
2022-03-31,9.05731
2022-04-01,8.76466
2022-04-02,1.1334
2022-04-03,0.99947
2022-04-04,9.283
2022-04-05,9.54961
2022-04-06,7.69326
2022-04-07,7.54073
2022-04-08,7.52585
2022-04-09,0.95979
2022-04-10,0.83331
2022-04-11,8.95563
2022-04-12,7.92019
2022-04-13,8.66297
2022-04-14,8.16199
2022-04-15,7.3448
2022-04-16,1.07884
2022-04-17,1.03172
2022-04-18,8.18556
2022-04-19,8.08263
2022-04-20,8.06155
2022-04-21,7.57545
2022-04-22,6.87854
2022-04-23,0.96599
2022-04-24,0.84447
2022-04-25,7.96855
2022-04-26,8.01443
2022-04-27,7.21708
2022-04-28,7.91151
2022-04-29,8.23144
2022-04-30,1.15324
2022-05-01,0.78619
2022-05-02,6.88971
2022-05-03,7.50477
2022-05-04,6.8091
2022-05-05,1.1272
2022-05-06,6.39617
2022-05-07,0.92507
2022-05-08,0.69442
2022-05-09,6.72974
2022-05-10,7.18236
2022-05-11,7.3944
2022-05-12,6.97527
2022-05-13,7.21956
2022-05-14,0.91515
2022-05-15,0.86307
2022-05-16,9.09575
2022-05-17,26.69824
2022-05-18,17.09407
2022-05-19,11.13191
2022-05-20,10.04191
2022-05-21,1.05404
2022-05-22,0.98707
2022-05-23,14.00014
2022-05-24,10.8343
2022-05-25,9.73066
2022-05-26,8.8403
2022-05-27,8.14711
2022-05-28,0.92383
2022-05-29,0.76759
2022-05-30,8.25996
2022-05-31,8.09379
2022-06-01,1.33429
2022-06-02,7.50973
2022-06-03,7.98095
2022-06-04,0.96599
2022-06-05,0.68202
2022-06-06,0.96847
2022-06-07,6.54001
2022-06-08,6.37757
2022-06-09,6.16056
2022-06-10,5.54549
2022-06-11,0.6783
2022-06-12,0.55802
2022-06-13,5.94975
2022-06-14,6.03159
2022-06-15,11.33776
2022-06-16,7.57669
2022-06-17,6.40857
2022-06-18,0.68822
2022-06-19,0.51834
2022-06-20,6.06879
2022-06-21,6.54621
2022-06-22,8.63693
2022-06-23,6.76198
2022-06-24,6.58465
2022-06-25,0.68946
2022-06-26,0.66218
2022-06-27,6.94675
2022-06-28,6.35896
2022-06-29,5.62114
2022-06-30,5.56657
2022-07-01,5.45621
2022-07-02,0.55802
2022-07-03,0.44765
2022-07-04,6.13948
2022-07-05,7.16624
2022-07-06,7.12159
2022-07-07,8.4162
2022-07-08,7.78378
2022-07-09,0.88291
2022-07-10,0.87919
2022-07-11,9.33632
2022-07-12,10.56025
2022-07-13,9.16891
2022-07-14,38.26169
2022-07-15,31.07933
2022-07-16,3.94707
2022-07-17,3.7685
2022-07-18,19.78373
2022-07-19,16.82373
2022-07-20,16.37732
2022-07-21,23.43195
2022-07-22,15.21911
2022-07-23,1.42729
2022-07-24,1.56618
2022-07-25,13.27348
2022-07-26,11.45432
2022-07-27,11.50517
2022-07-28,10.28496
2022-07-29,9.37848
2022-07-30,1.07264
2022-07-31,0.99575
2022-08-01,9.15155
2022-08-02,8.42117
2022-08-03,8.6853
2022-08-04,9.38592
2022-08-05,9.87946
2022-08-06,1.20408
2022-08-07,1.00071
2022-08-08,9.12179
2022-08-09,8.11239
2022-08-10,8.04171
2022-08-11,8.07519
2022-08-12,7.82594
2022-08-13,0.76138
2022-08-14,0.60762
2022-08-15,0.80603
2022-08-16,7.51097
2022-08-17,6.50281
2022-08-18,6.48173
2022-08-19,6.35276
2022-08-20,0.69194
2022-08-21,0.61754
2022-08-22,6.29944
2022-08-23,6.39245
2022-08-24,6.11715
2022-08-25,7.18236
2022-08-26,11.07487
2022-08-27,1.30205
2022-08-28,0.98831
2022-08-29,6.8401
2022-08-30,7.23568
2022-08-31,7.02239
2022-09-01,6.53381
2022-09-02,5.90387
2022-09-03,0.75146
2022-09-04,0.62746
2022-09-05,5.87411
2022-09-06,5.53061
2022-09-07,5.38925
2022-09-08,4.92423
2022-09-09,0.5109
2022-09-10,0.39681
2022-09-11,0.38813
2022-09-12,0.59522
2022-09-13,9.23836
2022-09-14,21.36479
2022-09-15,10.01215
2022-09-16,6.73842
2022-09-17,0.68822
2022-09-18,0.5357
2022-09-19,6.06135
2022-09-20,5.80218
2022-09-21,5.09783
2022-09-22,5.58145
2022-09-23,4.95151
2022-09-24,0.45385
2022-09-25,0.40053
2022-09-26,5.25036
2022-09-27,5.46365
2022-09-28,5.92495
2022-09-29,6.33292
2022-09-30,5.03707
2022-10-01,0.49105
2022-10-02,0.39433
2022-10-03,0.49725
2022-10-04,6.15808
2022-10-05,4.97879
2022-10-06,6.17792
2022-10-07,5.12016
2022-10-08,0.65598
2022-10-09,0.49849
2022-10-10,0.64358
2022-10-11,6.37012
2022-10-12,6.87482
2022-10-13,6.30192
2022-10-14,6.50157
2022-10-15,0.77503
2022-10-16,0.6845
2022-10-17,6.12087
2022-10-18,6.38129
2022-10-19,5.6571
2022-10-20,4.81138
2022-10-21,4.47285
2022-10-22,0.5605
2022-10-23,0.47369
2022-10-24,4.99987
2022-10-25,4.79774
2022-10-26,4.57205
2022-10-27,4.7903
2022-10-28,8.13843
2022-10-29,0.93375
2022-10-30,0.62746
2022-10-31,7.85074
2022-11-01,6.49661
2022-11-02,5.90635
2022-11-03,5.03211
2022-11-04,4.8027
2022-11-05,0.60886
2022-11-06,0.48981
2022-11-07,5.42025
2022-11-08,5.50333
2022-11-09,5.82698
2022-11-10,4.61174
2022-11-11,5.95099
2022-11-12,0.73658
2022-11-13,0.57538
2022-11-14,9.08087
2022-11-15,8.08015
2022-11-16,6.40361
2022-11-17,5.8059
2022-11-18,4.92919
2022-11-19,0.51462
2022-11-20,0.48981
2022-11-21,4.60926
2022-11-22,4.41705
2022-11-23,4.67622
2022-11-24,4.45425
2022-11-25,3.79206
2022-11-26,0.42657
2022-11-27,0.37077
2022-11-28,5.80218
2022-11-29,5.91875
2022-11-30,4.99863
2022-12-01,5.09907
2022-12-02,4.42821
2022-12-03,0.34969
2022-12-04,0.35589
2022-12-05,5.7749
2022-12-06,4.31784
2022-12-07,4.60802
2022-12-08,4.42697
2022-12-09,4.77542
2022-12-10,0.51338
2022-12-11,0.43525
2022-12-12,5.56781
2022-12-13,5.82202
2022-12-14,7.62753
2022-12-15,14.87314
2022-12-16,11.65273
2022-12-17,1.28097
2022-12-18,0.96723
2022-12-19,7.87678
2022-12-20,6.23124
2022-12-21,6.46809
2022-12-22,5.79226
2022-12-23,4.97755
2022-12-24,0.5419
2022-12-25,0.46501
2022-12-26,5.19456
2022-12-27,4.99491
2022-12-28,4.97011
2022-12-29,4.78906
2022-12-30,1.45953
2022-12-31,0.34101
2023-01-01,0.33853
2023-01-02,4.78162
2023-01-03,4.49145
2023-01-04,6.04275
2023-01-05,9.17387
2023-01-06,5.86294
2023-01-07,0.58778
2023-01-08,0.44889
2023-01-09,5.76002
2023-01-10,5.89643
2023-01-11,5.93611
2023-01-12,6.88226
2023-01-13,5.52193
2023-01-14,0.60266
2023-01-15,0.45261
2023-01-16,5.96091
2023-01-17,4.98623
2023-01-18,5.1834
2023-01-19,4.71218
2023-01-20,4.1864
2023-01-21,0.38937
2023-01-22,0.27653
2023-01-23,0.43525
2023-01-24,0.43401
2023-01-25,5.10031
2023-01-26,5.06683
2023-01-27,4.89571
2023-01-28,0.48857
2023-01-29,0.37077
2023-01-30,4.37861
2023-01-31,7.61885
2023-02-01,6.25356
2023-02-02,5.58517
2023-02-03,6.55861
2023-02-04,0.58282
2023-02-05,0.47741
2023-02-06,6.68138
2023-02-07,5.69554
2023-02-08,5.42521
2023-02-09,4.20996
2023-02-10,3.93343
2023-02-11,0.36829
2023-02-12,0.31993
2023-02-13,4.21244
2023-02-14,4.25088
2023-02-15,3.54777
2023-02-16,4.29304
2023-02-17,3.38905
2023-02-18,0.37449
2023-02-19,0.32365
2023-02-20,4.39225
2023-02-21,3.74742
2023-02-22,3.01703
2023-02-23,3.19436
2023-02-24,2.5917
2023-02-25,0.23436
2023-02-26,0.25545
2023-02-27,2.96495
2023-02-28,3.15344
2023-03-01,0.53198
2023-03-02,3.23156
2023-03-03,3.11872
2023-03-04,0.35465
2023-03-05,0.24428
2023-03-06,3.35309
2023-03-07,3.98923
2023-03-08,3.14352
2023-03-09,2.87939
2023-03-10,2.79134
2023-03-11,0.31869
2023-03-12,0.21328
2023-03-13,3.17452
2023-03-14,2.90171
2023-03-15,3.24148
2023-03-16,2.84219
2023-03-17,3.11872
2023-03-18,0.37573
2023-03-19,0.27157
2023-03-20,3.05671
2023-03-21,2.84839
2023-03-22,2.74794
2023-03-23,3.23156
2023-03-24,3.37789
2023-03-25,0.32737
2023-03-26,0.24552
2023-03-27,2.96619
2023-03-28,2.86699
2023-03-29,2.65866
2023-03-30,3.27744
2023-03-31,2.69338
2023-04-01,0.28025
2023-04-02,0.24924
2023-04-03,2.86451
2023-04-04,3.5949
2023-04-05,3.90987
2023-04-06,3.2266
2023-04-07,3.05547
2023-04-08,0.41913
2023-04-09,0.25917
2023-04-10,3.17452
2023-04-11,2.96867
2023-04-12,3.97311
2023-04-13,3.79082
2023-04-14,4.46665
2023-04-15,0.45509
2023-04-16,0.39805
2023-04-17,3.25388
2023-04-18,3.39029
2023-04-19,3.35681
2023-04-20,2.99347
2023-04-21,2.87071
2023-04-22,0.26785
2023-04-23,0.18104
2023-04-24,2.30401
2023-04-25,2.52845
2023-04-26,2.52721
2023-04-27,2.36725
2023-04-28,2.42553
2023-04-29,0.20584
2023-04-30,0.20336
2023-05-01,0.50593
2023-05-02,2.5917
2023-05-03,2.30649
2023-05-04,2.30897
2023-05-05,0.28397
2023-05-06,0.2232
2023-05-07,0.21204
2023-05-08,2.64998
2023-05-09,2.34617
2023-05-10,2.20728
2023-05-11,2.50117
2023-05-12,2.1862
2023-05-13,0.22196
2023-05-14,0.1736
2023-05-15,2.2792
2023-05-16,2.43545
2023-05-17,5.2144
2023-05-18,3.301
2023-05-19,3.46469
2023-05-20,0.35093
2023-05-21,0.30009
2023-05-22,2.85087
2023-05-23,3.41633
2023-05-24,2.7529
2023-05-25,2.54705
2023-05-26,2.37717
2023-05-27,0.27033
2023-05-28,0.18228
