date,SK바이오팜주가
2021-10-12,2.44306
2021-10-13,2.54714
2021-10-14,2.39872
2021-10-15,2.17578
2021-10-16,0.19645
2021-10-17,0.12809
2021-10-18,2.04584
2021-10-19,2.02921
2021-10-20,1.95469
2021-10-21,2.01258
2021-10-22,1.85554
2021-10-23,0.1712
2021-10-24,0.12624
2021-10-25,2.02552
2021-10-26,2.32359
2021-10-27,1.99903
2021-10-28,2.05754
2021-10-29,2.06924
2021-10-30,0.18044
2021-10-31,0.13117
2021-11-01,2.21273
2021-11-02,2.57978
2021-11-03,2.37593
2021-11-04,2.68817
2021-11-05,2.43752
2021-11-06,0.57335
2021-11-07,0.39044
2021-11-08,2.77808
2021-11-09,2.47508
2021-11-10,2.3747
2021-11-11,3.07985
2021-11-12,3.05521
2021-11-13,0.41939
2021-11-14,0.34549
2021-11-15,3.43827
2021-11-16,3.03735
2021-11-17,2.62597
2021-11-18,2.34145
2021-11-19,2.50772
2021-11-20,0.32208
2021-11-21,0.27405
2021-11-22,2.88339
2021-11-23,2.56253
2021-11-24,2.36731
2021-11-25,2.30757
2021-11-26,2.34206
2021-11-27,0.35411
2021-11-28,0.33255
2021-11-29,2.74113
2021-11-30,2.58224
2021-12-01,2.69309
2021-12-02,2.52127
2021-12-03,2.95791
2021-12-04,0.32455
2021-12-05,0.29252
2021-12-06,2.50095
2021-12-07,2.53236
2021-12-08,2.98501
2021-12-09,3.1014
2021-12-10,4.28075
2021-12-11,0.52778
2021-12-12,0.47173
2021-12-13,3.37976
2021-12-14,2.98624
2021-12-15,2.72327
2021-12-16,2.88709
2021-12-17,2.65737
2021-12-18,0.36334
2021-12-19,0.30546
2021-12-20,2.39626
2021-12-21,2.59825
2021-12-22,2.54283
2021-12-23,2.48371
2021-12-24,2.55022
2021-12-25,0.37628
2021-12-26,0.3461
2021-12-27,2.30634
2021-12-28,2.5108
2021-12-29,2.6118
2021-12-30,2.21643
2021-12-31,0.61646
2022-01-01,0.24941
2022-01-02,0.24202
2022-01-03,2.39441
2022-01-04,2.28971
2022-01-05,2.28417
2022-01-06,2.50834
2022-01-07,2.62042
2022-01-08,0.30669
2022-01-09,0.26296
2022-01-10,2.35438
2022-01-11,2.39071
2022-01-12,2.55576
2022-01-13,2.27863
2022-01-14,2.22382
2022-01-15,0.29006
2022-01-16,0.25988
2022-01-17,2.96222
2022-01-18,2.59148
2022-01-19,2.50033
2022-01-20,2.37285
2022-01-21,2.09695
2022-01-22,0.31716
2022-01-23,0.24264
2022-01-24,2.03783
2022-01-25,2.19364
2022-01-26,2.14253
2022-01-27,2.34822
2022-01-28,2.44368
2022-01-29,0.25249
2022-01-30,0.18598
2022-01-31,0.16997
2022-02-01,0.18783
2022-02-02,0.25311
2022-02-03,2.46523
2022-02-04,2.21951
2022-02-05,0.26912
2022-02-06,0.20446
2022-02-07,1.93868
2022-02-08,4.30045
2022-02-09,4.15819
2022-02-10,2.67708
2022-02-11,2.31681
2022-02-12,0.29499
2022-02-13,0.24695
2022-02-14,1.99719
2022-02-15,1.99596
2022-02-16,2.27493
2022-02-17,2.22567
2022-02-18,2.05508
2022-02-19,0.23279
2022-02-20,0.16196
2022-02-21,1.81243
2022-02-22,1.69419
2022-02-23,1.81243
2022-02-24,1.74284
2022-02-25,2.44491
2022-02-26,0.26235
2022-02-27,0.18229
2022-02-28,2.19179
2022-03-01,0.31161
2022-03-02,2.2152
2022-03-03,2.25831
2022-03-04,1.78164
2022-03-05,0.2063
2022-03-06,0.17674
2022-03-07,1.95839
2022-03-08,2.08956
2022-03-09,0.24818
2022-03-10,1.95716
2022-03-11,1.8617
2022-03-12,0.33625
2022-03-13,0.21123
2022-03-14,2.06
2022-03-15,2.15361
2022-03-16,2.53113
2022-03-17,2.88709
2022-03-18,2.35315
2022-03-19,0.29129
2022-03-20,0.2451
2022-03-21,2.1142
2022-03-22,2.01443
2022-03-23,2.03414
2022-03-24,2.12405
2022-03-25,2.20781
2022-03-26,0.30792
2022-03-27,0.19891
2022-03-28,1.81859
2022-03-29,2.01197
2022-03-30,2.03783
2022-03-31,1.91282
2022-04-01,1.65354
2022-04-02,0.22601
2022-04-03,0.16566
2022-04-04,1.9005
2022-04-05,1.72929
2022-04-06,1.57595
2022-04-07,1.44292
2022-04-08,1.50451
2022-04-09,0.16381
2022-04-10,0.1207
2022-04-11,1.45093
2022-04-12,1.32222
2022-04-13,1.92144
2022-04-14,1.69912
2022-04-15,1.42014
2022-04-16,0.17797
2022-04-17,0.1441
2022-04-18,1.49404
2022-04-19,1.52052
2022-04-20,1.4885
2022-04-21,1.53838
2022-04-22,1.32961
2022-04-23,0.13425
2022-04-24,0.0936
2022-04-25,1.42075
2022-04-26,1.76809
2022-04-27,1.77487
2022-04-28,1.72375
2022-04-29,1.96024
2022-04-30,0.23894
2022-05-01,0.16443
2022-05-02,1.83337
2022-05-03,1.73607
2022-05-04,1.49034
2022-05-05,0.17982
2022-05-06,1.337
2022-05-07,0.13363
2022-05-08,0.12563
2022-05-09,1.26494
2022-05-10,1.28835
2022-05-11,1.34193
2022-05-12,1.3955
2022-05-13,1.76501
2022-05-14,0.18598
2022-05-15,0.13425
2022-05-16,1.75454
2022-05-17,1.58334
2022-05-18,1.42322
2022-05-19,1.30929
2022-05-20,1.44292
2022-05-21,0.15642
2022-05-22,0.11393
2022-05-23,1.5236
2022-05-24,1.3721
2022-05-25,1.59627
2022-05-26,1.51005
2022-05-27,1.40166
2022-05-28,0.1361
2022-05-29,0.11146
2022-05-30,1.44847
2022-05-31,1.35671
2022-06-01,0.18844
2022-06-02,1.27295
2022-06-03,1.3136
2022-06-04,0.13055
2022-06-05,0.10777
2022-06-06,0.14041
2022-06-07,1.10606
2022-06-08,1.2243
2022-06-09,1.06849
2022-06-10,1.01183
2022-06-11,0.08006
2022-06-12,0.09915
2022-06-13,1.24832
2022-06-14,1.13685
2022-06-15,1.22553
2022-06-16,1.33207
2022-06-17,1.39304
2022-06-18,0.16135
2022-06-19,0.10038
2022-06-20,1.32468
2022-06-21,1.38688
2022-06-22,1.25817
2022-06-23,1.2748
2022-06-24,1.49219
2022-06-25,0.19707
2022-06-26,0.13055
2022-06-27,1.59504
2022-06-28,1.29143
2022-06-29,1.23046
2022-06-30,1.39858
2022-07-01,1.27295
2022-07-02,0.14595
2022-07-03,0.11454
2022-07-04,1.22615
2022-07-05,1.86909
2022-07-06,1.46941
2022-07-07,1.8229
2022-07-08,1.43122
2022-07-09,0.1478
2022-07-10,0.1207
2022-07-11,1.42568
2022-07-12,1.15163
2022-07-13,1.22368
2022-07-14,1.19289
2022-07-15,1.20336
2022-07-16,0.1478
2022-07-17,0.12994
2022-07-18,1.24093
2022-07-19,1.12884
2022-07-20,1.20398
2022-07-21,1.10051
2022-07-22,0.93855
2022-07-23,0.08067
2022-07-24,0.06343
2022-07-25,1.18858
2022-07-26,1.02538
2022-07-27,0.99951
2022-07-28,1.07157
2022-07-29,1.07157
2022-07-30,0.10099
2022-07-31,0.0856
2022-08-01,0.99582
2022-08-02,0.89544
2022-08-03,1.07465
2022-08-04,1.07157
2022-08-05,1.54208
2022-08-06,0.16196
2022-08-07,0.1053
2022-08-08,1.06726
2022-08-09,1.19597
2022-08-10,1.10975
2022-08-11,1.31483
2022-08-12,1.21752
2022-08-13,0.1053
2022-08-14,0.08991
2022-08-15,0.12501
2022-08-16,1.1233
2022-08-17,0.97981
2022-08-18,0.92623
2022-08-19,0.88004
2022-08-20,0.09052
2022-08-21,0.06774
2022-08-22,0.95209
2022-08-23,0.93793
2022-08-24,0.98905
2022-08-25,0.97365
2022-08-26,0.93916
2022-08-27,0.12932
2022-08-28,0.08498
2022-08-29,0.93239
2022-08-30,1.01368
2022-08-31,1.02045
2022-09-01,0.90652
2022-09-02,0.84432
2022-09-03,0.08806
2022-09-04,0.07205
2022-09-05,0.92253
2022-09-06,0.87142
2022-09-07,0.82893
2022-09-08,0.76365
2022-09-09,0.07759
2022-09-10,0.06096
2022-09-11,0.06096
2022-09-12,0.08683
2022-09-13,1.08943
2022-09-14,0.87511
2022-09-15,0.76365
2022-09-16,0.75194
2022-09-17,0.09853
2022-09-18,0.06959
2022-09-19,0.84986
2022-09-20,0.86095
2022-09-21,1.06911
2022-09-22,0.89667
2022-09-23,0.95086
2022-09-24,0.10962
2022-09-25,0.08437
2022-09-26,0.89297
2022-09-27,0.95086
2022-09-28,0.96811
2022-09-29,1.11037
2022-09-30,0.86772
2022-10-01,0.13055
2022-10-02,0.10284
2022-10-03,0.10592
2022-10-04,1.02723
2022-10-05,1.01429
2022-10-06,0.8862
2022-10-07,0.85972
2022-10-08,0.11023
2022-10-09,0.07759
2022-10-10,0.09299
2022-10-11,0.8086
2022-10-12,0.97858
2022-10-13,0.84555
2022-10-14,0.97488
2022-10-15,0.14102
2022-10-16,0.11885
2022-10-17,0.98843
2022-10-18,0.95271
2022-10-19,0.86341
2022-10-20,0.70945
2022-10-21,0.72977
2022-10-22,0.08129
2022-10-23,0.05973
2022-10-24,0.88866
2022-10-25,0.84247
2022-10-26,0.77165
2022-10-27,0.88497
2022-10-28,0.78582
2022-10-29,0.0622
2022-10-30,0.04618
2022-10-31,0.84247
2022-11-01,0.82092
2022-11-02,0.95825
2022-11-03,0.70576
2022-11-04,0.74271
2022-11-05,0.0973
2022-11-06,0.0585
2022-11-07,0.92869
2022-11-08,0.94409
2022-11-09,0.9872
2022-11-10,1.23846
2022-11-11,1.43985
2022-11-12,0.17305
2022-11-13,0.14472
2022-11-14,1.53222
2022-11-15,1.98056
2022-11-16,1.57718
2022-11-17,1.2514
2022-11-18,1.43061
2022-11-19,0.16935
2022-11-20,0.11023
2022-11-21,1.12638
2022-11-22,0.99336
2022-11-23,1.1387
2022-11-24,1.09004
2022-11-25,0.90159
2022-11-26,0.08621
2022-11-27,0.08252
2022-11-28,0.9447
2022-11-29,0.94655
2022-11-30,1.00383
2022-12-01,1.00198
2022-12-02,0.8511
2022-12-03,0.07944
2022-12-04,0.06158
2022-12-05,0.90467
2022-12-06,0.80244
2022-12-07,0.81414
2022-12-08,0.78582
2022-12-09,0.86403
2022-12-10,0.08621
2022-12-11,0.07328
2022-12-12,0.77165
2022-12-13,0.86218
2022-12-14,1.19843
2022-12-15,0.96749
2022-12-16,0.86588
2022-12-17,0.10223
2022-12-18,0.06835
2022-12-19,0.74825
2022-12-20,0.73347
2022-12-21,0.75441
2022-12-22,0.80183
2022-12-23,0.70452
2022-12-24,0.06774
2022-12-25,0.06651
2022-12-26,0.77165
2022-12-27,0.75318
2022-12-28,0.75256
2022-12-29,0.70452
2022-12-30,0.2568
2022-12-31,0.05357
2023-01-01,0.05419
2023-01-02,0.73532
2023-01-03,0.80429
2023-01-04,0.87696
2023-01-05,0.7735
2023-01-06,0.87203
2023-01-07,0.12624
2023-01-08,0.09237
2023-01-09,1.11221
2023-01-10,0.97981
2023-01-11,0.97734
2023-01-12,0.82769
2023-01-13,0.9096
2023-01-14,0.08868
2023-01-15,0.08067
2023-01-16,0.90899
2023-01-17,0.80675
2023-01-18,0.76919
2023-01-19,0.71561
2023-01-20,0.64048
2023-01-21,0.05481
2023-01-22,0.04926
2023-01-23,0.0622
2023-01-24,0.06835
2023-01-25,0.98658
2023-01-26,0.97119
2023-01-27,1.02969
2023-01-28,0.14533
2023-01-29,0.09668
2023-01-30,0.92931
2023-01-31,0.82893
2023-02-01,0.96934
2023-02-02,1.00567
2023-02-03,0.9213
2023-02-04,0.08252
2023-02-05,0.08498
2023-02-06,0.79074
2023-02-07,0.81168
2023-02-08,0.87942
2023-02-09,0.81353
2023-02-10,0.84555
2023-02-11,0.09545
2023-02-12,0.06096
2023-02-13,0.76919
2023-02-14,0.81599
2023-02-15,0.74271
2023-02-16,0.93855
2023-02-17,0.70391
2023-02-18,0.07328
2023-02-19,0.06466
2023-02-20,0.81107
2023-02-21,0.75687
2023-02-22,0.59737
2023-02-23,0.75194
2023-02-24,0.66757
2023-02-25,0.06712
2023-02-26,0.06959
2023-02-27,0.57766
2023-02-28,0.75133
2023-03-01,0.15519
2023-03-02,0.74517
2023-03-03,0.76303
2023-03-04,0.10223
2023-03-05,0.06651
2023-03-06,0.74086
2023-03-07,0.71869
2023-03-08,0.72362
2023-03-09,0.63616
2023-03-10,0.59429
2023-03-11,0.07328
2023-03-12,0.08929
2023-03-13,0.70144
2023-03-14,0.61338
2023-03-15,0.6608
2023-03-16,0.64356
2023-03-17,0.77165
2023-03-18,0.09976
2023-03-19,0.10223
2023-03-20,0.74086
2023-03-21,0.61461
2023-03-22,0.66757
2023-03-23,0.65341
2023-03-24,0.56411
2023-03-25,0.08498
2023-03-26,0.05973
2023-03-27,0.67619
2023-03-28,0.66326
2023-03-29,0.65526
2023-03-30,0.79013
2023-03-31,0.80737
2023-04-01,0.08868
2023-04-02,0.07636
2023-04-03,0.7193
2023-04-04,0.87942
2023-04-05,0.92377
2023-04-06,0.85479
2023-04-07,0.81107
2023-04-08,0.08745
2023-04-09,0.09114
2023-04-10,0.82708
2023-04-11,1.61475
2023-04-12,1.50389
2023-04-13,2.04769
2023-04-14,1.7724
2023-04-15,0.17613
2023-04-16,0.15396
2023-04-17,1.32591
2023-04-18,1.0457
2023-04-19,0.9989
2023-04-20,1.05063
2023-04-21,0.85417
2023-04-22,0.11577
2023-04-23,0.10346
2023-04-24,0.8708
2023-04-25,0.98042
2023-04-26,0.93608
2023-04-27,0.93731
2023-04-28,0.92808
2023-04-29,0.11146
2023-04-30,0.0819
2023-05-01,0.19337
2023-05-02,0.78889
2023-05-03,0.70452
2023-05-04,1.17134
2023-05-05,0.1866
2023-05-06,0.12994
2023-05-07,0.15457
2023-05-08,1.00321
2023-05-09,0.98658
2023-05-10,0.77966
2023-05-11,0.78027
2023-05-12,1.02908
2023-05-13,0.11639
2023-05-14,0.09052
2023-05-15,0.77473
2023-05-16,0.72485
2023-05-17,0.78889
2023-05-18,0.74455
2023-05-19,0.82338
2023-05-20,0.07574
2023-05-21,0.06404
2023-05-22,0.97057
2023-05-23,0.91699
2023-05-24,0.91022
2023-05-25,0.75133
2023-05-26,0.8086
2023-05-27,0.12624
2023-05-28,0.11393
