date,삼천당제약주가
2021-04-06,20.52194
2021-04-07,18.28503
2021-04-08,18.42907
2021-04-09,21.64039
2021-04-10,2.65209
2021-04-11,2.10133
2021-04-12,17.20894
2021-04-13,17.13268
2021-04-14,24.06371
2021-04-15,19.66615
2021-04-16,16.36163
2021-04-17,2.11828
2021-04-18,2.08439
2021-04-19,22.56397
2021-04-20,17.51398
2021-04-21,15.82782
2021-04-22,15.455
2021-04-23,14.5399
2021-04-24,1.94034
2021-04-25,1.55905
2021-04-26,18.20877
2021-04-27,14.71784
2021-04-28,14.97203
2021-04-29,16.1498
2021-04-30,14.37891
2021-05-01,1.68615
2021-05-02,1.26249
2021-05-03,21.00491
2021-05-04,21.3862
2021-05-05,3.23673
2021-05-06,31.13031
2021-05-07,54.94831
2021-05-08,6.07524
2021-05-09,3.89764
2021-05-10,46.19556
2021-05-11,31.71496
2021-05-12,29.47805
2021-05-13,24.98729
2021-05-14,22.95373
2021-05-15,4.59244
2021-05-16,3.72818
2021-05-17,36.64633
2021-05-18,38.47652
2021-05-19,5.77868
2021-05-20,27.57159
2021-05-21,24.04677
2021-05-22,2.76224
2021-05-23,2.60125
2021-05-24,20.03897
2021-05-25,24.19081
2021-05-26,22.33519
2021-05-27,22.53007
2021-05-28,22.12336
2021-05-29,2.364
2021-05-30,1.77088
2021-05-31,21.36925
2021-06-01,20.18301
2021-06-02,19.73394
2021-06-03,20.40332
2021-06-04,16.97169
2021-06-05,1.7963
2021-06-06,1.48279
2021-06-07,15.57363
2021-06-08,15.64988
2021-06-09,18.23419
2021-06-10,20.85239
2021-06-11,20.95407
2021-06-12,1.88951
2021-06-13,1.58447
2021-06-14,17.26825
2021-06-15,15.7092
2021-06-16,14.63311
2021-06-17,17.98
2021-06-18,17.75122
2021-06-19,1.75394
2021-06-20,2.16912
2021-06-21,17.43772
2021-06-22,19.43738
2021-06-23,21.43704
2021-06-24,21.11506
2021-06-25,17.92916
2021-06-26,1.83867
2021-06-27,1.27944
2021-06-28,16.3701
2021-06-29,18.6748
2021-06-30,19.12387
2021-07-01,20.33553
2021-07-02,19.89493
2021-07-03,2.13523
2021-07-04,1.95729
2021-07-05,34.19759
2021-07-06,29.51194
2021-07-07,22.23351
2021-07-08,20.29317
2021-07-09,19.26792
2021-07-10,3.44856
2021-07-11,2.44026
2021-07-12,18.05626
2021-07-13,20.33553
2021-07-14,15.77698
2021-07-15,18.13251
2021-07-16,16.54804
2021-07-17,2.00813
2021-07-18,1.38112
2021-07-19,16.63277
2021-07-20,16.61582
2021-07-21,14.76021
2021-07-22,16.81071
2021-07-23,14.7941
2021-07-24,1.77935
2021-07-25,1.26249
2021-07-26,18.88662
2021-07-27,14.87036
2021-07-28,14.81104
2021-07-29,32.87578
2021-07-30,26.26673
2021-07-31,2.79613
2021-08-01,1.6692
2021-08-02,40.44229
2021-08-03,50.5338
2021-08-04,34.384
2021-08-05,27.35976
2021-08-06,24.47042
2021-08-07,2.88086
2021-08-08,1.99966
2021-08-09,23.91967
2021-08-10,24.80935
2021-08-11,27.08015
2021-08-12,22.80969
2021-08-13,21.14048
2021-08-14,1.94034
2021-08-15,1.14387
2021-08-16,2.65209
2021-08-17,21.36925
2021-08-18,18.6409
2021-08-19,28.51211
2021-08-20,26.80054
2021-08-21,2.29622
2021-08-22,1.38959
2021-08-23,33.12997
2021-08-24,27.95288
2021-08-25,31.26588
2021-08-26,37.74783
2021-08-27,28.99508
2021-08-28,2.66903
2021-08-29,2.18607
2021-08-30,25.95322
2021-08-31,26.45314
2021-09-01,26.20742
2021-09-02,21.7336
2021-09-03,21.293
2021-09-04,1.94034
2021-09-05,1.67768
2021-09-06,19.6831
2021-09-07,17.86137
2021-09-08,18.12404
2021-09-09,17.5055
2021-09-10,17.79359
2021-09-11,1.74546
2021-09-12,1.40654
2021-09-13,16.25148
2021-09-14,18.59006
2021-09-15,15.64141
2021-09-16,13.82816
2021-09-17,14.29418
2021-09-18,1.94882
2021-09-19,1.23707
2021-09-20,1.05914
2021-09-21,0.72021
2021-09-22,1.11845
2021-09-23,16.13285
2021-09-24,14.45517
2021-09-25,2.19454
2021-09-26,1.78783
2021-09-27,16.33621
2021-09-28,17.12421
2021-09-29,17.10726
2021-09-30,20.14912
2021-10-01,15.30249
2021-10-02,1.93187
2021-10-03,1.33875
2021-10-04,2.69445
2021-10-05,21.24216
2021-10-06,18.5477
2021-10-07,20.19996
2021-10-08,17.48856
2021-10-09,2.29622
2021-10-10,1.23707
2021-10-11,2.05897
2021-10-12,16.17522
2021-10-13,16.31926
2021-10-14,19.97966
2021-10-15,17.89527
2021-10-16,1.7963
2021-10-17,1.34722
2021-10-18,15.89561
2021-10-19,15.83629
2021-10-20,15.6753
2021-10-21,13.60786
2021-10-22,12.06575
2021-10-23,1.38959
2021-10-24,0.93204
2021-10-25,11.9217
2021-10-26,15.42111
2021-10-27,12.26063
2021-10-28,11.94712
2021-10-29,10.23555
2021-10-30,0.80494
2021-10-31,0.61006
2021-11-01,16.78529
2021-11-02,16.44636
2021-11-03,16.31079
2021-11-04,14.8873
2021-11-05,12.49788
2021-11-06,1.01677
2021-11-07,0.77105
2021-11-08,12.05727
2021-11-09,12.19284
2021-11-10,10.35417
2021-11-11,10.65921
2021-11-12,10.87951
2021-11-13,1.1015
2021-11-14,0.7541
2021-11-15,12.34536
2021-11-16,12.77749
2021-11-17,11.14217
2021-11-18,10.97271
2021-11-19,11.20996
2021-11-20,1.18623
2021-11-21,0.94051
2021-11-22,10.77783
2021-11-23,10.77783
2021-11-24,11.09981
2021-11-25,11.23538
2021-11-26,9.32892
2021-11-27,1.16082
2021-11-28,1.06761
2021-11-29,9.88815
2021-11-30,11.87086
2021-12-01,11.90476
2021-12-02,10.57447
2021-12-03,12.75207
2021-12-04,1.52516
2021-12-05,1.15234
2021-12-06,10.64226
2021-12-07,12.09964
2021-12-08,13.28588
2021-12-09,12.22674
2021-12-10,10.35417
2021-12-11,1.0083
2021-12-12,0.81342
2021-12-13,11.83697
2021-12-14,10.37112
2021-12-15,12.93848
2021-12-16,14.56532
2021-12-17,12.05727
2021-12-18,1.18623
2021-12-19,0.68632
2021-12-20,12.0488
2021-12-21,10.10845
2021-12-22,10.62531
2021-12-23,10.80325
2021-12-24,9.50686
2021-12-25,0.788
2021-12-26,0.7541
2021-12-27,8.74428
2021-12-28,9.00694
2021-12-29,11.45568
2021-12-30,8.76122
2021-12-31,2.59278
2022-01-01,0.55075
2022-01-02,0.55075
2022-01-03,10.64226
2022-01-04,9.49839
2022-01-05,8.9561
2022-01-06,9.75258
2022-01-07,10.50669
2022-01-08,0.99135
2022-01-09,0.76258
2022-01-10,9.69327
2022-01-11,12.99779
2022-01-12,12.33689
2022-01-13,9.94746
2022-01-14,9.10015
2022-01-15,0.79647
2022-01-16,0.7541
2022-01-17,7.81223
2022-01-18,8.27825
2022-01-19,8.39688
2022-01-20,9.49839
2022-01-21,7.43941
2022-01-22,0.99983
2022-01-23,0.61006
2022-01-24,7.73597
2022-01-25,7.65971
2022-01-26,8.50703
2022-01-27,9.13404
2022-01-28,9.32045
2022-01-29,1.05914
2022-01-30,0.46602
2022-01-31,0.41518
2022-02-01,0.63548
2022-02-02,0.67785
2022-02-03,10.44738
2022-02-04,8.99
2022-02-05,0.88967
2022-02-06,0.52533
2022-02-07,8.04948
2022-02-08,10.22708
2022-02-09,8.9561
2022-02-10,8.43924
2022-02-11,7.43094
2022-02-12,0.69479
2022-02-13,0.47449
2022-02-14,7.77834
2022-02-15,7.82918
2022-02-16,9.6509
2022-02-17,10.11692
2022-02-18,7.71055
2022-02-19,0.81342
2022-02-20,0.48296
2022-02-21,8.20199
2022-02-22,6.77003
2022-02-23,7.99017
2022-02-24,7.56651
2022-02-25,8.28673
2022-02-26,0.64395
2022-02-27,0.51686
2022-02-28,7.39705
2022-03-01,0.87273
2022-03-02,7.33773
2022-03-03,9.21877
2022-03-04,6.72767
2022-03-05,0.5338
2022-03-06,0.35587
2022-03-07,7.51567
2022-03-08,7.04117
2022-03-09,0.65243
2022-03-10,8.30367
2022-03-11,7.78681
2022-03-12,0.95746
2022-03-13,0.49144
2022-03-14,7.21064
2022-03-15,6.56668
2022-03-16,9.31198
2022-03-17,11.34553
2022-03-18,10.04914
2022-03-19,0.7541
2022-03-20,0.69479
2022-03-21,7.13438
2022-03-22,7.69361
2022-03-23,8.41382
2022-03-24,6.43958
2022-03-25,6.65988
2022-03-26,0.59311
2022-03-27,0.51686
2022-03-28,6.62599
2022-03-29,7.83765
2022-03-30,8.13421
2022-03-31,7.40552
2022-04-01,7.98169
2022-04-02,0.6609
2022-04-03,0.58464
2022-04-04,7.04117
2022-04-05,6.94797
2022-04-06,6.44805
2022-04-07,6.03287
2022-04-08,6.10066
2022-04-09,0.55922
2022-04-10,0.28808
2022-04-11,5.44822
2022-04-12,4.99067
2022-04-13,5.66005
2022-04-14,5.81257
2022-04-15,6.30401
2022-04-16,0.8812
2022-04-17,0.67785
2022-04-18,9.47297
2022-04-19,8.57481
2022-04-20,7.71055
2022-04-21,7.74445
2022-04-22,7.61735
2022-04-23,0.96593
2022-04-24,0.74563
2022-04-25,10.45585
2022-04-26,13.44687
2022-04-27,14.89578
2022-04-28,14.05693
2022-04-29,15.39569
2022-04-30,3.19437
2022-05-01,2.2708
2022-05-02,11.67598
2022-05-03,11.49805
2022-05-04,8.99
2022-05-05,1.99118
2022-05-06,8.47314
2022-05-07,1.27944
2022-05-08,0.94899
2022-05-09,9.02389
2022-05-10,8.2952
2022-05-11,8.63412
2022-05-12,8.05795
2022-05-13,8.54092
2022-05-14,0.99983
2022-05-15,0.72869
2022-05-16,8.97305
2022-05-17,8.05795
2022-05-18,9.31198
2022-05-19,11.09134
2022-05-20,9.50686
2022-05-21,1.05066
2022-05-22,0.90662
2022-05-23,9.6509
2022-05-24,11.56583
2022-05-25,12.32841
2022-05-26,11.1337
2022-05-27,8.94763
2022-05-28,1.90645
2022-05-29,0.85578
2022-05-30,8.92221
2022-05-31,9.72716
2022-06-01,1.15234
2022-06-02,7.66819
2022-06-03,7.99864
2022-06-04,0.8812
2022-06-05,0.6609
2022-06-06,0.72021
2022-06-07,8.90527
2022-06-08,8.39688
2022-06-09,11.87086
2022-06-10,12.36231
2022-06-11,0.77105
2022-06-12,0.69479
2022-06-13,9.26114
2022-06-14,7.75292
2022-06-15,8.02406
2022-06-16,8.48161
2022-06-17,7.61735
2022-06-18,0.72021
2022-06-19,0.52533
2022-06-20,7.13438
2022-06-21,7.16827
2022-06-22,8.46466
2022-06-23,8.81206
2022-06-24,8.92221
2022-06-25,0.86426
2022-06-26,0.70327
2022-06-27,8.03253
2022-06-28,6.57515
2022-06-29,6.15997
2022-06-30,6.06676
2022-07-01,6.14302
2022-07-02,0.49991
2022-07-03,0.33892
2022-07-04,5.95661
2022-07-05,6.48195
2022-07-06,5.68547
2022-07-07,6.1176
2022-07-08,5.98203
2022-07-09,0.52533
2022-07-10,0.16946
2022-07-11,6.09218
2022-07-12,5.47364
2022-07-13,6.35485
2022-07-14,6.04982
2022-07-15,6.94797
2022-07-16,0.90662
2022-07-17,0.5677
2022-07-18,6.7192
2022-07-19,7.18522
2022-07-20,11.46415
2022-07-21,8.97305
2022-07-22,7.38857
2022-07-23,0.85578
2022-07-24,0.77952
2022-07-25,7.58346
2022-07-26,6.51584
2022-07-27,7.00728
2022-07-28,7.04965
2022-07-29,6.16844
2022-07-30,0.81342
2022-07-31,0.49991
2022-08-01,6.3718
2022-08-02,6.66836
2022-08-03,6.39722
2022-08-04,7.2869
2022-08-05,6.82087
2022-08-06,0.52533
2022-08-07,0.49991
2022-08-08,5.92272
2022-08-09,6.03287
2022-08-10,4.6687
2022-08-11,8.68496
2022-08-12,7.10049
2022-08-13,0.91509
2022-08-14,0.51686
2022-08-15,0.65243
2022-08-16,6.34638
2022-08-17,5.03304
2022-08-18,5.07541
2022-08-19,4.61786
2022-08-20,0.51686
2022-08-21,0.33892
2022-08-22,5.05846
2022-08-23,4.83816
2022-08-24,5.5499
2022-08-25,6.27859
2022-08-26,5.81257
2022-08-27,0.5677
2022-08-28,0.40671
2022-08-29,5.10083
2022-08-30,6.93102
2022-08-31,6.39722
2022-09-01,5.59227
2022-09-02,5.3296
2022-09-03,0.5677
2022-09-04,0.50838
2022-09-05,5.63463
2022-09-06,4.99915
2022-09-07,5.10083
2022-09-08,5.74478
2022-09-09,0.51686
2022-09-10,0.27114
2022-09-11,0.13557
2022-09-12,0.22877
2022-09-13,6.65988
2022-09-14,5.34655
2022-09-15,4.3213
2022-09-16,9.32045
2022-09-17,0.79647
2022-09-18,0.58464
2022-09-19,6.20233
2022-09-20,4.86358
2022-09-21,5.08388
2022-09-22,4.32977
2022-09-23,4.60938
2022-09-24,0.27114
2022-09-25,0.21182
2022-09-26,4.82968
2022-09-27,5.38891
2022-09-28,5.37197
2022-09-29,6.20233
2022-09-30,5.46517
2022-10-01,0.38976
2022-10-02,0.16098
2022-10-03,0.4406
2022-10-04,5.48212
2022-10-05,5.03304
2022-10-06,5.06693
2022-10-07,4.14336
2022-10-08,0.2203
2022-10-09,0.24572
2022-10-10,0.40671
2022-10-11,4.53312
2022-10-12,4.40603
2022-10-13,4.9822
2022-10-14,5.16861
2022-10-15,0.80494
2022-10-16,0.61853
2022-10-17,6.62599
2022-10-18,6.09218
2022-10-19,5.82952
2022-10-20,4.87205
2022-10-21,4.64328
2022-10-22,0.54228
2022-10-23,0.33045
2022-10-24,4.7619
2022-10-25,4.93136
2022-10-26,4.49923
2022-10-27,5.25334
2022-10-28,4.34672
2022-10-29,0.51686
2022-10-30,0.30503
2022-10-31,4.49076
2022-11-01,4.39755
2022-11-02,5.59227
2022-11-03,4.62633
2022-11-04,4.49076
2022-11-05,0.47449
2022-11-06,0.26266
2022-11-07,5.19403
2022-11-08,5.65158
2022-11-09,5.3296
2022-11-10,4.6348
2022-11-11,6.15997
2022-11-12,0.47449
2022-11-13,0.37281
2022-11-14,5.2025
2022-11-15,6.65988
2022-11-16,7.07507
2022-11-17,5.17708
2022-11-18,5.63463
2022-11-19,0.5677
2022-11-20,0.49144
2022-11-21,4.49923
2022-11-22,3.90611
2022-11-23,5.82104
2022-11-24,5.64311
2022-11-25,5.4567
2022-11-26,0.50838
2022-11-27,0.33892
2022-11-28,5.76173
2022-11-29,94.20437
2022-11-30,37.0954
2022-12-01,24.26707
2022-12-02,22.47076
2022-12-03,3.03338
2022-12-04,2.99949
2022-12-05,20.61514
2022-12-06,14.34502
2022-12-07,17.31062
2022-12-08,17.93763
2022-12-09,14.42975
2022-12-10,1.66073
2022-12-11,1.3218
2022-12-12,15.74309
2022-12-13,17.09032
2022-12-14,17.73428
2022-12-15,14.37044
2022-12-16,13.4045
2022-12-17,1.47432
2022-12-18,0.92357
2022-12-19,10.0915
2022-12-20,8.93068
2022-12-21,10.68462
2022-12-22,11.26927
2022-12-23,10.92187
2022-12-24,1.3218
2022-12-25,1.17776
2022-12-26,12.95543
2022-12-27,15.76004
2022-12-28,14.53143
2022-12-29,10.93882
2022-12-30,3.13506
2022-12-31,0.72021
2023-01-01,0.71174
2023-01-02,9.778
2023-01-03,10.62531
2023-01-04,9.12557
2023-01-05,9.95593
2023-01-06,9.93052
2023-01-07,1.15234
2023-01-08,0.80494
2023-01-09,12.05727
2023-01-10,10.51516
2023-01-11,9.79495
2023-01-12,10.82867
2023-01-13,9.09167
2023-01-14,0.94899
2023-01-15,0.70327
2023-01-16,8.77817
2023-01-17,7.32926
2023-01-18,7.89696
2023-01-19,8.04948
2023-01-20,6.83782
2023-01-21,0.7541
2023-01-22,0.5338
2023-01-23,0.64395
2023-01-24,0.69479
2023-01-25,7.99017
2023-01-26,8.37993
2023-01-27,7.91391
2023-01-28,1.23707
2023-01-29,0.66937
2023-01-30,8.0749
2023-01-31,11.79461
2023-02-01,16.3701
2023-02-02,17.07337
2023-02-03,13.73496
2023-02-04,2.06744
2023-02-05,1.33028
2023-02-06,11.82003
2023-02-07,17.86137
2023-02-08,15.55668
2023-02-09,16.34468
2023-02-10,11.3879
2023-02-11,1.63531
2023-02-12,1.27944
2023-02-13,8.82053
2023-02-14,8.77817
2023-02-15,7.96475
2023-02-16,9.10015
2023-02-17,7.8546
2023-02-18,1.02524
2023-02-19,0.79647
2023-02-20,10.59142
2023-02-21,9.10862
2023-02-22,12.19284
2023-02-23,9.54075
2023-02-24,8.041
2023-02-25,0.84731
2023-02-26,0.7541
2023-02-27,7.22758
2023-02-28,11.36248
2023-03-01,2.04202
2023-03-02,14.12472
2023-03-03,13.65022
2023-03-04,2.34705
2023-03-05,1.77088
2023-03-06,13.92984
2023-03-07,11.78613
2023-03-08,9.42213
2023-03-09,11.93865
2023-03-10,11.82003
2023-03-11,1.72004
2023-03-12,1.10998
2023-03-13,9.89662
2023-03-14,7.41399
2023-03-15,10.62531
2023-03-16,9.05778
2023-03-17,9.18488
2023-03-18,1.19471
2023-03-19,1.05066
2023-03-20,11.04897
2023-03-21,10.42196
2023-03-22,10.26097
2023-03-23,12.79444
2023-03-24,17.25978
2023-03-25,4.11794
2023-03-26,3.34689
2023-03-27,60.63379
2023-03-28,51.4489
2023-03-29,36.75648
2023-03-30,32.53685
2023-03-31,27.95288
2023-04-01,4.0671
2023-04-02,3.78749
2023-04-03,24.48737
2023-04-04,21.55566
2023-04-05,29.5882
2023-04-06,24.36875
2023-04-07,22.76732
2023-04-08,2.98254
2023-04-09,2.70293
2023-04-10,19.73394
2023-04-11,19.71699
2023-04-12,27.99525
2023-04-13,31.34214
2023-04-14,35.67192
2023-04-15,5.2364
2023-04-16,3.55024
2023-04-17,24.45348
2023-04-18,23.07236
2023-04-19,19.39501
2023-04-20,27.52923
2023-04-21,22.59786
2023-04-22,3.00796
2023-04-23,2.24538
2023-04-24,17.99694
2023-04-25,18.97136
2023-04-26,20.52194
2023-04-27,20.07286
2023-04-28,16.80223
2023-04-29,3.14353
2023-04-30,1.74546
2023-05-01,4.33824
2023-05-02,20.9456
2023-05-03,16.79376
2023-05-04,20.98796
2023-05-05,3.8468
2023-05-06,2.81308
2023-05-07,2.74529
2023-05-08,19.09845
2023-05-09,15.79393
2023-05-10,14.07388
2023-05-11,14.94661
2023-05-12,13.19267
2023-05-13,1.73699
2023-05-14,1.73699
2023-05-15,13.63328
2023-05-16,12.12506
2023-05-17,15.03982
2023-05-18,12.71818
2023-05-19,12.76902
2023-05-20,1.83019
2023-05-21,1.52516
2023-05-22,11.80308
2023-05-23,12.62497
2023-05-24,11.01508
2023-05-25,11.31164
2023-05-26,9.85426
2023-05-27,1.16082
2023-05-28,0.87273
2023-05-29,1.54211
