date,5호선연장
2020-07-22,0.47921
2020-07-23,0.46106
2020-07-24,0.54456
2020-07-25,0.47558
2020-07-26,0.37393
2020-07-27,0.63169
2020-07-28,0.62806
2020-07-29,0.49736
2020-07-30,1.02014
2020-07-31,0.55908
2020-08-01,0.50099
2020-08-02,0.42112
2020-08-03,0.59901
2020-08-04,1.51388
2020-08-05,0.72971
2020-08-06,0.68251
2020-08-07,1.1109
2020-08-08,0.9076
2020-08-09,0.43202
2020-08-10,0.70793
2020-08-11,0.4066
2020-08-12,0.38482
2020-08-13,0.32673
2020-08-14,0.26502
2020-08-15,0.15247
2020-08-16,0.20693
2020-08-17,0.19241
2020-08-18,0.26139
2020-08-19,0.31221
2020-08-20,0.24686
2020-08-21,0.18878
2020-08-22,0.14521
2020-08-23,0.25049
2020-08-24,0.19241
2020-08-25,0.17789
2020-08-26,0.23597
2020-08-27,0.18878
2020-08-28,0.2033
2020-08-29,0.18515
2020-08-30,0.18515
2020-08-31,0.22145
2020-09-01,0.2033
2020-09-02,0.26502
2020-09-03,0.22508
2020-09-04,0.21056
2020-09-05,0.12343
2020-09-06,0.18878
2020-09-07,0.15247
2020-09-08,0.24323
2020-09-09,0.2033
2020-09-10,0.22508
2020-09-11,0.16336
2020-09-12,0.13795
2020-09-13,0.18515
2020-09-14,0.29043
2020-09-15,0.23597
2020-09-16,0.26139
2020-09-17,0.22871
2020-09-18,0.17062
2020-09-19,0.1561
2020-09-20,0.13069
2020-09-21,0.35578
2020-09-22,0.21056
2020-09-23,0.21056
2020-09-24,0.19967
2020-09-25,0.08713
2020-09-26,0.13069
2020-09-27,0.13069
2020-09-28,0.14521
2020-09-29,0.13432
2020-09-30,0.08713
2020-10-01,0.14158
2020-10-02,0.15973
2020-10-03,0.24323
2020-10-04,0.15973
2020-10-05,0.22508
2020-10-06,0.24323
2020-10-07,0.28317
2020-10-08,0.17426
2020-10-09,0.14158
2020-10-10,0.17062
2020-10-11,0.1561
2020-10-12,0.26139
2020-10-13,0.26139
2020-10-14,0.21782
2020-10-15,0.20693
2020-10-16,0.16699
2020-10-17,0.18152
2020-10-18,0.15973
2020-10-19,0.21056
2020-10-20,0.26502
2020-10-21,0.17426
2020-10-22,0.23597
2020-10-23,0.18515
2020-10-24,0.13432
2020-10-25,0.14158
2020-10-26,0.26139
2020-10-27,0.20693
2020-10-28,0.22871
2020-10-29,0.26502
2020-10-30,0.25049
2020-10-31,0.14521
2020-11-01,0.1198
2020-11-02,0.24686
2020-11-03,0.2868
2020-11-04,0.23597
2020-11-05,0.18152
2020-11-06,0.19967
2020-11-07,0.15247
2020-11-08,0.15973
2020-11-09,0.26502
2020-11-10,0.25412
2020-11-11,0.43565
2020-11-12,0.37393
2020-11-13,0.2396
2020-11-14,0.15247
2020-11-15,0.19604
2020-11-16,0.21782
2020-11-17,0.25776
2020-11-18,0.35941
2020-11-19,0.50099
2020-11-20,0.33399
2020-11-21,0.16699
2020-11-22,0.21056
2020-11-23,0.29043
2020-11-24,0.27954
2020-11-25,0.23597
2020-11-26,0.25049
2020-11-27,0.26139
2020-11-28,0.21419
2020-11-29,0.26139
2020-11-30,0.37393
2020-12-01,0.35215
2020-12-02,0.35941
2020-12-03,0.32673
2020-12-04,0.30495
2020-12-05,0.30495
2020-12-06,0.27954
2020-12-07,0.2868
2020-12-08,0.26865
2020-12-09,0.33036
2020-12-10,0.31947
2020-12-11,0.25776
2020-12-12,0.25049
2020-12-13,0.21782
2020-12-14,0.26865
2020-12-15,0.2868
2020-12-16,0.27228
2020-12-17,0.3231
2020-12-18,0.30495
2020-12-19,0.25412
2020-12-20,0.26139
2020-12-21,0.47921
2020-12-22,0.42475
2020-12-23,0.27228
2020-12-24,0.21419
2020-12-25,0.13795
2020-12-26,0.16336
2020-12-27,0.21056
2020-12-28,0.31584
2020-12-29,0.4538
2020-12-30,0.34489
2020-12-31,0.22508
2021-01-01,0.14884
2021-01-02,0.25412
2021-01-03,0.19241
2021-01-04,0.2396
2021-01-05,0.33399
2021-01-06,0.2396
2021-01-07,0.23597
2021-01-08,0.27591
2021-01-09,0.2396
2021-01-10,0.21056
2021-01-11,0.23597
2021-01-12,0.25776
2021-01-13,0.1561
2021-01-14,0.22508
2021-01-15,0.2396
2021-01-16,0.17789
2021-01-17,0.17789
2021-01-18,0.26865
2021-01-19,0.27228
2021-01-20,0.24323
2021-01-21,0.22145
2021-01-22,0.17426
2021-01-23,0.21419
2021-01-24,0.31221
2021-01-25,0.29043
2021-01-26,0.21419
2021-01-27,0.26502
2021-01-28,0.2868
2021-01-29,0.20693
2021-01-30,0.18152
2021-01-31,0.19967
2021-02-01,0.27591
2021-02-02,0.30495
2021-02-03,0.27954
2021-02-04,0.22871
2021-02-05,0.19967
2021-02-06,0.13069
2021-02-07,0.19604
2021-02-08,0.21056
2021-02-09,0.43565
2021-02-10,0.2868
2021-02-11,0.12706
2021-02-12,0.17789
2021-02-13,0.19967
2021-02-14,0.17789
2021-02-15,0.31947
2021-02-16,0.31947
2021-02-17,0.30495
2021-02-18,0.61717
2021-02-19,0.22145
2021-02-20,0.17789
2021-02-21,0.17789
2021-02-22,0.21056
2021-02-23,0.25049
2021-02-24,0.21782
2021-02-25,0.21782
2021-02-26,0.16336
2021-02-27,0.14884
2021-02-28,0.17789
2021-03-01,0.19241
2021-03-02,0.22871
2021-03-03,0.2033
2021-03-04,0.16699
2021-03-05,0.15973
2021-03-06,0.1198
2021-03-07,0.15247
2021-03-08,0.21782
2021-03-09,0.19967
2021-03-10,0.19604
2021-03-11,0.19967
2021-03-12,0.19241
2021-03-13,0.13795
2021-03-14,0.16699
2021-03-15,0.19604
2021-03-16,0.21782
2021-03-17,0.22508
2021-03-18,0.17426
2021-03-19,0.21782
2021-03-20,0.18152
2021-03-21,0.42838
2021-03-22,0.36667
2021-03-23,0.27228
2021-03-24,0.29769
2021-03-25,0.34852
2021-03-26,0.34852
2021-03-27,0.48284
2021-03-28,0.21056
2021-03-29,0.27954
2021-03-30,0.22871
2021-03-31,0.14158
2021-04-01,0.15247
2021-04-02,0.06171
2021-04-03,0.07623
2021-04-04,0.08713
2021-04-05,0.17062
2021-04-06,0.14521
2021-04-07,0.10891
2021-04-08,0.19967
2021-04-09,0.15247
2021-04-10,0.1198
2021-04-11,0.06897
2021-04-12,0.11617
2021-04-13,0.22508
2021-04-14,0.29769
2021-04-15,0.18878
2021-04-16,0.14521
2021-04-17,0.11617
2021-04-18,0.08349
2021-04-19,0.16336
2021-04-20,0.14884
2021-04-21,0.17062
2021-04-22,1.67362
2021-04-23,0.58449
2021-04-24,0.25412
2021-04-25,0.19604
2021-04-26,0.29769
2021-04-27,0.28317
2021-04-28,0.30495
2021-04-29,0.45017
2021-04-30,0.25049
2021-05-01,0.10165
2021-05-02,0.21419
2021-05-03,0.2033
2021-05-04,0.13069
2021-05-05,0.13432
2021-05-06,0.1561
2021-05-07,0.14158
2021-05-08,0.17062
2021-05-09,0.17062
2021-05-10,0.19967
2021-05-11,0.19604
2021-05-12,0.1561
2021-05-13,0.18515
2021-05-14,0.15247
2021-05-15,0.13795
2021-05-16,0.17426
2021-05-17,0.3703
2021-05-18,0.24323
2021-05-19,0.27228
2021-05-20,0.27954
2021-05-21,0.21782
2021-05-22,0.36304
2021-05-23,0.39934
2021-05-24,0.47558
2021-05-25,0.48647
2021-05-26,0.71156
2021-05-27,0.50825
2021-05-28,0.26502
2021-05-29,0.25049
2021-05-30,0.21782
2021-05-31,0.31947
2021-06-01,0.30858
2021-06-02,0.29043
2021-06-03,1.61553
2021-06-04,0.58086
2021-06-05,0.28317
2021-06-06,0.23234
2021-06-07,0.33762
2021-06-08,0.29043
2021-06-09,0.25049
2021-06-10,0.26865
2021-06-11,0.21056
2021-06-12,0.17062
2021-06-13,0.07623
2021-06-14,0.18878
2021-06-15,0.2396
2021-06-16,0.2033
2021-06-17,0.18515
2021-06-18,0.16699
2021-06-19,0.1198
2021-06-20,0.14158
2021-06-21,0.24323
2021-06-22,0.25049
2021-06-23,0.27228
2021-06-24,0.18878
2021-06-25,0.21782
2021-06-26,0.13795
2021-06-27,0.12706
2021-06-28,0.30858
2021-06-29,2.68288
2021-06-30,1.79342
2021-07-01,0.68614
2021-07-02,0.46469
2021-07-03,0.36667
2021-07-04,0.22145
2021-07-05,0.45017
2021-07-06,1.25975
2021-07-07,0.7043
2021-07-08,0.38845
2021-07-09,0.89671
2021-07-10,0.30495
2021-07-11,0.31584
2021-07-12,0.39571
2021-07-13,0.4066
2021-07-14,0.39934
2021-07-15,0.32673
2021-07-16,0.33762
2021-07-17,0.21419
2021-07-18,0.27591
2021-07-19,0.63532
2021-07-20,0.47195
2021-07-21,0.30495
2021-07-22,0.20693
2021-07-23,0.26502
2021-07-24,0.16336
2021-07-25,0.10891
2021-07-26,0.2033
2021-07-27,0.2033
2021-07-28,0.23597
2021-07-29,0.23234
2021-07-30,0.22508
2021-07-31,0.19967
2021-08-01,0.18152
2021-08-02,0.22508
2021-08-03,0.26865
2021-08-04,0.2396
2021-08-05,0.22508
2021-08-06,0.24686
2021-08-07,0.16699
2021-08-08,0.13795
2021-08-09,0.26139
2021-08-10,0.24686
2021-08-11,0.24686
2021-08-12,0.23597
2021-08-13,0.34489
2021-08-14,0.27228
2021-08-15,0.31947
2021-08-16,0.25049
2021-08-17,0.27954
2021-08-18,0.27954
2021-08-19,0.27591
2021-08-20,0.25776
2021-08-21,0.19967
2021-08-22,0.22508
2021-08-23,0.26139
2021-08-24,0.25776
2021-08-25,0.23234
2021-08-26,0.18152
2021-08-27,0.25049
2021-08-28,0.22145
2021-08-29,0.28317
2021-08-30,0.36304
2021-08-31,0.33036
2021-09-01,0.24323
2021-09-02,0.27954
2021-09-03,0.19604
2021-09-04,0.15973
2021-09-05,0.1561
2021-09-06,0.21056
2021-09-07,0.19967
2021-09-08,0.28317
2021-09-09,0.24323
2021-09-10,0.18515
2021-09-11,0.20693
2021-09-12,0.19241
2021-09-13,0.18152
2021-09-14,0.2396
2021-09-15,0.32673
2021-09-16,0.25412
2021-09-17,0.26502
2021-09-18,0.19604
2021-09-19,0.14884
2021-09-20,0.08349
2021-09-21,0.13432
2021-09-22,0.2396
2021-09-23,0.25412
2021-09-24,0.20693
2021-09-25,0.23597
2021-09-26,0.19604
2021-09-27,0.32673
2021-09-28,0.23597
2021-09-29,0.30132
2021-09-30,0.23597
2021-10-01,0.23597
2021-10-02,0.2033
2021-10-03,0.22871
2021-10-04,0.22145
2021-10-05,0.26502
2021-10-06,0.27228
2021-10-07,0.25049
2021-10-08,0.17062
2021-10-09,0.09076
2021-10-10,0.18152
2021-10-11,0.17062
2021-10-12,0.21419
2021-10-13,0.24686
2021-10-14,0.21782
2021-10-15,0.17426
2021-10-16,0.14158
2021-10-17,0.09076
2021-10-18,0.18878
2021-10-19,0.25049
2021-10-20,0.24323
2021-10-21,0.17426
2021-10-22,0.18878
2021-10-23,0.19604
2021-10-24,0.16336
2021-10-25,0.16336
2021-10-26,0.14158
2021-10-27,0.2033
2021-10-28,0.18152
2021-10-29,0.12343
2021-10-30,0.1198
2021-10-31,0.09439
2021-11-01,0.1561
2021-11-02,0.11617
2021-11-03,0.23234
2021-11-04,0.13795
2021-11-05,0.15247
2021-11-06,0.16699
2021-11-07,0.06897
2021-11-08,0.16699
2021-11-09,0.17426
2021-11-10,0.14521
2021-11-11,0.11254
2021-11-12,0.21419
2021-11-13,0.08713
2021-11-14,0.17426
2021-11-15,0.19604
2021-11-16,0.18152
2021-11-17,0.13795
2021-11-18,0.12343
2021-11-19,0.08713
2021-11-20,0.0726
2021-11-21,0.11617
2021-11-22,0.11254
2021-11-23,0.16699
2021-11-24,0.17789
2021-11-25,0.33399
2021-11-26,0.18152
2021-11-27,0.17426
2021-11-28,0.12343
2021-11-29,0.20693
2021-11-30,0.20693
2021-12-01,0.18152
2021-12-02,0.13795
2021-12-03,0.22145
2021-12-04,0.13069
2021-12-05,0.1561
2021-12-06,0.15973
2021-12-07,0.17062
2021-12-08,0.15973
2021-12-09,0.13069
2021-12-10,0.1561
2021-12-11,0.0726
2021-12-12,0.15247
2021-12-13,0.15973
2021-12-14,0.1198
2021-12-15,0.14884
2021-12-16,0.08349
2021-12-17,0.15973
2021-12-18,0.11617
2021-12-19,0.10528
2021-12-20,0.26865
2021-12-21,0.22508
2021-12-22,0.13069
2021-12-23,0.19967
2021-12-24,0.12343
2021-12-25,0.10165
2021-12-26,0.14158
2021-12-27,0.16336
2021-12-28,0.22145
2021-12-29,0.21782
2021-12-30,0.15247
2021-12-31,0.10891
2022-01-01,0.15247
2022-01-02,0.14521
2022-01-03,0.13432
2022-01-04,0.16336
2022-01-05,0.17062
2022-01-06,0.14158
2022-01-07,0.2396
2022-01-08,0.16699
2022-01-09,0.21782
2022-01-10,0.22508
2022-01-11,0.19604
2022-01-12,0.20693
2022-01-13,0.14521
2022-01-14,0.21056
2022-01-15,0.15247
2022-01-16,0.17426
2022-01-17,0.22145
2022-01-18,0.26139
2022-01-19,0.26139
2022-01-20,0.22145
2022-01-21,0.22508
2022-01-22,0.19967
2022-01-23,0.19967
2022-01-24,0.4066
2022-01-25,0.18515
2022-01-26,0.26139
2022-01-27,0.18878
2022-01-28,0.12706
2022-01-29,0.15973
2022-01-30,0.11254
2022-01-31,0.1561
2022-02-01,0.16336
2022-02-02,0.17789
2022-02-03,0.15247
2022-02-04,0.19604
2022-02-05,0.19967
2022-02-06,0.19604
2022-02-07,0.2396
2022-02-08,0.21419
2022-02-09,0.31584
2022-02-10,0.19967
2022-02-11,0.23597
2022-02-12,0.1198
2022-02-13,0.14884
2022-02-14,0.2396
2022-02-15,0.19604
2022-02-16,0.16699
2022-02-17,0.15247
2022-02-18,0.15247
2022-02-19,0.2033
2022-02-20,0.16699
2022-02-21,0.16336
2022-02-22,0.19241
2022-02-23,0.21782
2022-02-24,0.16699
2022-02-25,0.14158
2022-02-26,0.10528
2022-02-27,0.10891
2022-02-28,0.1198
2022-03-01,0.17789
2022-03-02,0.15247
2022-03-03,0.12706
2022-03-04,0.14884
2022-03-05,0.13432
2022-03-06,0.18878
2022-03-07,0.12343
2022-03-08,0.27954
2022-03-09,0.11617
2022-03-10,0.20693
2022-03-11,0.23597
2022-03-12,0.13795
2022-03-13,0.20693
2022-03-14,0.23597
2022-03-15,0.25049
2022-03-16,0.15247
2022-03-17,0.16336
2022-03-18,0.3231
2022-03-19,0.17062
2022-03-20,0.19967
2022-03-21,0.22145
2022-03-22,0.27591
2022-03-23,0.22508
2022-03-24,0.16336
2022-03-25,0.21056
2022-03-26,0.30132
2022-03-27,0.12343
2022-03-28,0.27591
2022-03-29,0.22508
2022-03-30,0.13795
2022-03-31,0.15247
2022-04-01,0.19241
2022-04-02,0.16336
2022-04-03,0.14158
2022-04-04,0.20693
2022-04-05,0.19241
2022-04-06,0.21419
2022-04-07,0.12343
2022-04-08,0.13069
2022-04-09,0.13432
2022-04-10,0.10891
2022-04-11,0.30132
2022-04-12,0.19967
2022-04-13,0.21056
2022-04-14,0.21782
2022-04-15,0.18152
2022-04-16,0.10528
2022-04-17,0.17426
2022-04-18,0.20693
2022-04-19,0.27591
2022-04-20,0.27591
2022-04-21,0.34489
2022-04-22,0.30132
2022-04-23,0.24323
2022-04-24,0.21782
2022-04-25,0.31221
2022-04-26,0.26865
2022-04-27,0.27591
2022-04-28,0.23234
2022-04-29,0.22508
2022-04-30,0.17062
2022-05-01,0.17062
2022-05-02,0.19604
2022-05-03,0.33399
2022-05-04,0.24686
2022-05-05,0.20693
2022-05-06,0.25049
2022-05-07,0.29043
2022-05-08,0.24686
2022-05-09,0.38119
2022-05-10,0.19241
2022-05-11,0.19967
2022-05-12,0.29043
2022-05-13,0.13795
2022-05-14,0.1561
2022-05-15,0.12343
2022-05-16,0.19967
2022-05-17,0.21056
2022-05-18,0.21056
2022-05-19,0.3703
2022-05-20,0.18152
2022-05-21,0.18878
2022-05-22,0.24686
2022-05-23,0.26865
2022-05-24,0.29043
2022-05-25,0.26502
2022-05-26,0.39934
2022-05-27,0.5736
2022-05-28,0.38845
2022-05-29,0.49736
2022-05-30,0.51188
2022-05-31,0.39208
2022-06-01,0.33036
2022-06-02,0.63532
2022-06-03,0.47195
2022-06-04,0.31221
2022-06-05,0.34489
2022-06-06,0.38482
2022-06-07,0.41386
2022-06-08,0.45017
2022-06-09,0.30132
2022-06-10,0.35578
2022-06-11,0.25412
2022-06-12,0.25049
2022-06-13,0.36667
2022-06-14,0.25412
2022-06-15,0.23234
2022-06-16,0.27591
2022-06-17,0.27954
2022-06-18,0.13432
2022-06-19,0.18878
2022-06-20,0.33036
2022-06-21,0.24323
2022-06-22,0.26139
2022-06-23,0.2033
2022-06-24,0.22871
2022-06-25,0.12706
2022-06-26,0.10891
2022-06-27,0.22508
2022-06-28,0.20693
2022-06-29,0.18878
2022-06-30,0.31221
2022-07-01,0.22145
2022-07-02,0.12343
2022-07-03,0.18515
2022-07-04,0.36667
2022-07-05,0.46106
2022-07-06,0.35578
2022-07-07,0.35215
2022-07-08,0.2868
2022-07-09,0.16699
2022-07-10,0.17062
2022-07-11,0.38119
2022-07-12,0.33399
2022-07-13,0.27591
2022-07-14,0.19604
2022-07-15,0.19967
2022-07-16,0.16699
2022-07-17,0.1561
2022-07-18,0.2868
2022-07-19,0.31584
2022-07-20,0.18152
2022-07-21,0.19967
2022-07-22,0.17426
2022-07-23,0.14521
2022-07-24,0.17426
2022-07-25,0.16699
2022-07-26,0.22145
2022-07-27,0.15973
2022-07-28,0.21782
2022-07-29,0.21782
2022-07-30,0.12343
2022-07-31,0.17426
2022-08-01,0.35215
2022-08-02,0.18152
2022-08-03,0.17789
2022-08-04,0.17062
2022-08-05,0.17062
2022-08-06,0.19241
2022-08-07,0.11254
2022-08-08,0.15973
2022-08-09,0.18152
2022-08-10,0.18152
2022-08-11,0.14884
2022-08-12,0.16699
2022-08-13,0.10528
2022-08-14,0.10891
2022-08-15,0.15247
2022-08-16,0.24323
2022-08-17,0.15973
2022-08-18,0.19241
2022-08-19,0.24323
2022-08-20,0.07623
2022-08-21,0.17789
2022-08-22,0.25412
2022-08-23,0.22508
2022-08-24,0.17426
2022-08-25,0.13795
2022-08-26,0.13795
2022-08-27,0.10528
2022-08-28,0.12706
2022-08-29,0.15973
2022-08-30,0.2033
2022-08-31,0.17789
2022-09-01,0.10891
2022-09-02,0.15247
2022-09-03,0.10528
2022-09-04,0.09439
2022-09-05,0.13795
2022-09-06,0.17426
2022-09-07,0.15973
2022-09-08,0.12343
2022-09-09,0.09802
2022-09-10,0.10165
2022-09-11,0.16336
2022-09-12,0.2033
2022-09-13,0.25776
2022-09-14,0.12706
2022-09-15,0.14884
2022-09-16,0.13432
2022-09-17,0.15973
2022-09-18,0.18152
2022-09-19,0.23234
2022-09-20,0.18152
2022-09-21,0.17426
2022-09-22,0.22145
2022-09-23,0.12706
2022-09-24,0.10891
2022-09-25,0.1561
2022-09-26,0.17789
2022-09-27,0.14521
2022-09-28,0.22508
2022-09-29,0.14158
2022-09-30,0.11617
2022-10-01,0.11254
2022-10-02,0.1198
2022-10-03,0.09439
2022-10-04,0.17426
2022-10-05,0.25049
2022-10-06,0.97295
2022-10-07,0.52641
2022-10-08,0.31584
2022-10-09,0.35578
2022-10-10,0.38845
2022-10-11,0.43565
2022-10-12,0.3231
2022-10-13,0.3231
2022-10-14,0.25412
2022-10-15,0.21056
2022-10-16,0.19967
2022-10-17,0.64258
2022-10-18,0.45017
2022-10-19,0.23234
2022-10-20,0.23597
2022-10-21,0.26865
2022-10-22,0.1198
2022-10-23,0.18515
2022-10-24,0.21419
2022-10-25,0.27228
2022-10-26,0.24323
2022-10-27,0.24686
2022-10-28,0.2396
2022-10-29,0.13069
2022-10-30,0.14884
2022-10-31,0.2396
2022-11-01,0.27228
2022-11-02,0.25776
2022-11-03,0.26865
2022-11-04,0.26502
2022-11-05,0.21782
2022-11-06,0.17789
2022-11-07,0.35215
2022-11-08,0.29043
2022-11-09,0.30858
2022-11-10,0.44291
2022-11-11,23.96079
2022-11-12,10.77146
2022-11-13,5.30041
2022-11-14,6.86512
2022-11-15,6.81067
2022-11-16,4.55255
2022-11-17,3.45616
2022-11-18,2.86077
2022-11-19,1.6591
2022-11-20,1.50662
2022-11-21,1.64458
2022-11-22,1.64458
2022-11-23,1.41586
2022-11-24,1.52477
2022-11-25,1.17262
2022-11-26,1.01288
2022-11-27,0.72971
2022-11-28,1.21619
2022-11-29,1.19803
2022-11-30,1.0383
2022-12-01,0.94027
2022-12-02,1.13995
2022-12-03,0.71519
2022-12-04,0.56634
2022-12-05,1.36866
2022-12-06,1.05645
2022-12-07,0.66436
2022-12-08,0.67162
2022-12-09,0.56634
2022-12-10,0.4538
2022-12-11,0.49373
2022-12-12,0.68614
2022-12-13,0.76964
2022-12-14,0.66073
2022-12-15,0.7406
2022-12-16,0.66799
2022-12-17,0.57723
2022-12-18,0.43928
2022-12-19,0.7406
2022-12-20,0.78054
2022-12-21,0.94027
2022-12-22,0.72971
2022-12-23,0.51915
2022-12-24,0.48284
2022-12-25,0.44654
2022-12-26,0.68614
2022-12-27,0.53367
2022-12-28,0.53004
2022-12-29,0.55182
2022-12-30,0.5373
2022-12-31,0.80595
2023-01-01,0.50462
2023-01-02,0.46469
2023-01-03,1.13632
2023-01-04,0.87856
2023-01-05,0.55545
2023-01-06,0.49736
2023-01-07,0.42838
2023-01-08,0.54456
2023-01-09,0.52641
2023-01-10,0.6208
2023-01-11,1.15084
2023-01-12,0.92212
2023-01-13,0.70793
2023-01-14,0.53004
2023-01-15,0.51552
2023-01-16,0.56271
2023-01-17,0.62806
2023-01-18,0.50462
2023-01-19,0.53004
2023-01-20,0.44291
2023-01-21,0.36667
2023-01-22,0.43565
2023-01-23,0.52641
2023-01-24,0.51915
2023-01-25,0.64984
2023-01-26,0.61354
2023-01-27,0.55908
2023-01-28,0.38482
2023-01-29,0.41749
2023-01-30,0.64258
2023-01-31,0.48284
2023-02-01,0.45743
2023-02-02,0.47558
2023-02-03,0.46106
2023-02-04,0.37393
2023-02-05,0.55545
2023-02-06,0.61354
2023-02-07,0.7043
2023-02-08,0.50462
2023-02-09,0.63532
2023-02-10,0.37393
2023-02-11,0.34489
2023-02-12,0.56634
2023-02-13,0.63532
2023-02-14,0.60628
2023-02-15,0.67525
2023-02-16,0.85314
2023-02-17,0.56997
2023-02-18,0.46832
2023-02-19,0.48284
2023-02-20,0.60991
2023-02-21,1.83336
2023-02-22,1.11453
2023-02-23,0.96206
2023-02-24,1.90234
2023-02-25,1.10364
2023-02-26,0.87856
2023-02-27,1.26338
2023-02-28,1.12543
2023-03-01,0.81321
2023-03-02,0.95843
2023-03-03,0.87856
2023-03-04,0.66436
2023-03-05,0.63895
2023-03-06,0.87856
2023-03-07,0.84588
2023-03-08,0.94027
2023-03-09,0.67525
2023-03-10,0.63895
2023-03-11,0.41386
2023-03-12,0.4538
2023-03-13,0.80958
2023-03-14,0.85314
2023-03-15,0.86404
2023-03-16,0.94027
2023-03-17,0.74423
2023-03-18,0.60628
2023-03-19,0.63169
2023-03-20,0.82047
2023-03-21,0.80232
2023-03-22,0.85677
2023-03-23,1.04193
2023-03-24,1.28516
2023-03-25,0.86767
2023-03-26,0.70793
2023-03-27,1.20893
2023-03-28,1.05282
2023-03-29,0.98384
2023-03-30,0.80232
2023-03-31,0.61354
2023-04-01,0.41023
2023-04-02,0.47558
2023-04-03,0.72608
2023-04-04,0.82047
2023-04-05,0.7878
2023-04-06,0.7406
2023-04-07,0.66799
2023-04-08,0.4538
2023-04-09,0.52278
2023-04-10,0.63895
2023-04-11,0.90034
2023-04-12,0.94027
2023-04-13,1.19077
2023-04-14,3.06407
2023-04-15,1.98947
2023-04-16,1.17988
2023-04-17,2.30531
2023-04-18,2.09838
2023-04-19,1.7426
2023-04-20,1.85514
2023-04-21,1.53203
2023-04-22,1.04556
2023-04-23,0.94027
2023-04-24,1.23797
2023-04-25,1.97495
2023-04-26,1.56834
2023-04-27,1.3251
2023-04-28,1.19803
2023-04-29,0.75149
2023-04-30,0.79506
2023-05-01,0.83136
2023-05-02,0.94754
2023-05-03,0.98747
2023-05-04,0.9076
2023-05-05,1.12906
2023-05-06,1.80432
2023-05-07,1.13632
2023-05-08,1.73897
2023-05-09,1.63369
2023-05-10,1.29243
2023-05-11,1.31421
2023-05-12,1.1109
2023-05-13,0.7878
2023-05-14,0.90034
2023-05-15,1.14721
2023-05-16,1.20166
2023-05-17,1.53929
2023-05-18,2.77364
2023-05-19,2.58849
2023-05-20,6.33145
2023-05-21,12.35069
2023-05-22,8.90542
2023-05-23,6.6836
2023-05-24,5.06444
2023-05-25,8.98529
2023-05-26,4.47631
2023-05-27,2.01125
2023-05-28,1.90234
