date,청년펀드
2022-01-10,32.3741
2022-01-11,31.79856
2022-01-12,23.16546
2022-01-13,22.58992
2022-01-14,21.15107
2022-01-15,11.94244
2022-01-16,14.53237
2022-01-17,25.89928
2022-01-18,26.47482
2022-01-19,26.04316
2022-01-20,24.17266
2022-01-21,24.31654
2022-01-22,11.94244
2022-01-23,12.94964
2022-01-24,23.02158
2022-01-25,28.63309
2022-01-26,43.16546
2022-01-27,35.82733
2022-01-28,21.15107
2022-01-29,13.95683
2022-01-30,13.23741
2022-01-31,15.68345
2022-02-01,22.30215
2022-02-02,20.57553
2022-02-03,36.97841
2022-02-04,29.06474
2022-02-05,21.43884
2022-02-06,28.34532
2022-02-07,55.82733
2022-02-08,59.71223
2022-02-09,84.89208
2022-02-10,66.47482
2022-02-11,43.741
2022-02-12,24.02877
2022-02-13,23.59712
2022-02-14,48.20143
2022-02-15,45.32374
2022-02-16,47.62589
2022-02-17,41.72661
2022-02-18,46.6187
2022-02-19,29.78417
2022-02-20,37.55395
2022-02-21,93.66906
2022-02-22,100.0
2022-02-23,77.55395
2022-02-24,63.02158
2022-02-25,52.66187
2022-02-26,35.10791
2022-02-27,30.50359
2022-02-28,49.35251
2022-03-01,33.09352
2022-03-02,61.58273
2022-03-03,40.8633
2022-03-04,34.67625
2022-03-05,75.25179
2022-03-06,52.51798
2022-03-07,77.55395
2022-03-08,68.77697
2022-03-09,32.23021
2022-03-10,40.0
2022-03-11,52.08633
2022-03-12,18.41726
2022-03-13,15.97122
2022-03-14,29.64028
2022-03-15,25.75539
2022-03-16,18.84892
2022-03-17,21.15107
2022-03-18,16.1151
2022-03-19,12.3741
2022-03-20,12.08633
2022-03-21,17.26618
2022-03-22,16.40287
2022-03-23,14.10071
2022-03-24,16.25899
2022-03-25,12.94964
2022-03-26,9.35251
2022-03-27,8.77697
2022-03-28,15.10791
2022-03-29,14.82014
2022-03-30,16.40287
2022-03-31,23.30935
2022-04-01,16.69064
2022-04-02,11.3669
2022-04-03,11.65467
2022-04-04,22.44604
2022-04-05,19.71223
2022-04-06,18.84892
2022-04-07,20.14388
2022-04-08,15.53956
2022-04-09,11.22302
2022-04-10,9.64028
2022-04-11,12.66187
2022-04-12,11.07913
2022-04-13,11.65467
2022-04-14,15.25179
2022-04-15,15.10791
2022-04-16,10.07194
2022-04-17,12.23021
2022-04-18,17.26618
2022-04-19,15.25179
2022-04-20,17.84172
2022-04-21,13.95683
2022-04-22,12.51798
2022-04-23,6.90647
2022-04-24,10.64748
2022-04-25,13.52517
2022-04-26,14.96402
2022-04-27,12.94964
2022-04-28,11.65467
2022-04-29,11.07913
2022-04-30,8.63309
2022-05-01,8.77697
2022-05-02,13.66906
2022-05-03,17.26618
2022-05-04,8.92086
2022-05-05,8.92086
2022-05-06,10.50359
2022-05-07,6.33093
2022-05-08,5.32374
2022-05-09,8.92086
2022-05-10,12.3741
2022-05-11,8.92086
2022-05-12,10.93525
2022-05-13,8.4892
2022-05-14,3.59712
2022-05-15,5.61151
2022-05-16,9.35251
2022-05-17,8.77697
2022-05-18,7.05035
2022-05-19,6.90647
2022-05-20,4.31654
2022-05-21,4.46043
2022-05-22,8.92086
2022-05-23,14.10071
2022-05-24,8.4892
2022-05-25,7.62589
2022-05-26,6.33093
2022-05-27,6.18705
2022-05-28,4.02877
2022-05-29,3.59712
2022-05-30,9.64028
2022-05-31,10.50359
2022-06-01,17.41007
2022-06-02,18.12949
2022-06-03,9.92805
2022-06-04,6.90647
2022-06-05,9.64028
2022-06-06,7.76978
2022-06-07,13.38129
2022-06-08,11.22302
2022-06-09,7.48201
2022-06-10,8.63309
2022-06-11,6.47482
2022-06-12,9.20863
2022-06-13,9.06474
2022-06-14,8.4892
2022-06-15,10.79136
2022-06-16,11.51079
2022-06-17,13.09352
2022-06-18,8.92086
2022-06-19,7.62589
2022-06-20,14.96402
2022-06-21,10.07194
2022-06-22,8.92086
2022-06-23,9.78417
2022-06-24,8.34532
2022-06-25,5.61151
2022-06-26,4.60431
2022-06-27,6.18705
2022-06-28,8.05755
2022-06-29,10.07194
2022-06-30,17.41007
2022-07-01,21.72661
2022-07-02,9.92805
2022-07-03,18.70503
2022-07-04,20.57553
2022-07-05,15.68345
2022-07-06,14.2446
2022-07-07,9.20863
2022-07-08,10.35971
2022-07-09,7.05035
2022-07-10,9.64028
2022-07-11,17.55395
2022-07-12,22.58992
2022-07-13,17.98561
2022-07-14,17.69784
2022-07-15,10.64748
2022-07-16,5.61151
2022-07-17,9.64028
2022-07-18,23.16546
2022-07-19,12.23021
2022-07-20,8.4892
2022-07-21,13.09352
2022-07-22,11.07913
2022-07-23,3.741
2022-07-24,6.33093
2022-07-25,9.92805
2022-07-26,10.35971
2022-07-27,8.05755
2022-07-28,7.33812
2022-07-29,7.19424
2022-07-30,4.7482
2022-07-31,4.31654
2022-08-01,8.63309
2022-08-02,7.19424
2022-08-03,5.32374
2022-08-04,6.6187
2022-08-05,5.32374
2022-08-06,3.45323
2022-08-07,4.46043
2022-08-08,5.89928
2022-08-09,5.32374
2022-08-10,6.90647
2022-08-11,5.32374
2022-08-12,4.89208
2022-08-13,3.741
2022-08-14,4.31654
2022-08-15,4.31654
2022-08-16,5.32374
2022-08-17,11.22302
2022-08-18,10.64748
2022-08-19,15.53956
2022-08-20,6.04316
2022-08-21,6.47482
2022-08-22,12.23021
2022-08-23,10.35971
2022-08-24,10.07194
2022-08-25,9.06474
2022-08-26,7.91366
2022-08-27,3.02158
2022-08-28,4.46043
2022-08-29,8.77697
2022-08-30,13.81294
2022-08-31,8.63309
2022-09-01,5.32374
2022-09-02,4.89208
2022-09-03,2.73381
2022-09-04,4.46043
2022-09-05,6.04316
2022-09-06,3.16546
2022-09-07,3.02158
2022-09-08,3.02158
2022-09-09,1.29496
2022-09-10,2.44604
2022-09-11,2.15827
2022-09-12,5.61151
2022-09-13,6.18705
2022-09-14,4.17266
2022-09-15,2.30215
2022-09-16,3.45323
2022-09-17,2.73381
2022-09-18,0.71942
2022-09-19,3.02158
2022-09-20,3.45323
2022-09-21,3.88489
2022-09-22,4.17266
2022-09-23,4.17266
2022-09-24,1.29496
2022-09-25,1.58273
2022-09-26,3.02158
2022-09-27,3.741
2022-09-28,3.741
2022-09-29,3.30935
2022-09-30,2.44604
2022-10-01,0.71942
2022-10-02,1.72661
2022-10-03,1.15107
2022-10-04,3.741
2022-10-05,2.58992
2022-10-06,2.87769
2022-10-07,2.73381
2022-10-08,1.8705
2022-10-09,0.8633
2022-10-10,2.87769
2022-10-11,3.59712
2022-10-12,1.72661
2022-10-13,3.30935
2022-10-14,2.73381
2022-10-15,1.00719
2022-10-16,1.15107
2022-10-17,2.15827
2022-10-18,1.58273
2022-10-19,2.01438
2022-10-20,2.73381
2022-10-21,1.8705
2022-10-22,1.58273
2022-10-23,2.15827
2022-10-24,2.58992
2022-10-25,6.76258
2022-10-26,4.17266
2022-10-27,4.7482
2022-10-28,2.44604
2022-10-29,3.45323
2022-10-30,3.16546
2022-10-31,3.88489
2022-11-01,5.75539
2022-11-02,4.89208
2022-11-03,3.741
2022-11-04,1.8705
2022-11-05,1.72661
2022-11-06,1.58273
2022-11-07,3.30935
2022-11-08,1.8705
2022-11-09,3.02158
2022-11-10,3.02158
2022-11-11,1.8705
2022-11-12,3.02158
2022-11-13,0.8633
2022-11-14,4.89208
2022-11-15,2.73381
2022-11-16,4.02877
2022-11-17,2.15827
2022-11-18,1.29496
2022-11-20,0.8633
2022-11-21,2.01438
2022-11-22,2.73381
2022-11-23,2.30215
2022-11-24,1.8705
2022-11-25,1.00719
2022-11-26,1.58273
2022-11-27,1.72661
2022-11-28,1.15107
2022-11-29,3.02158
2022-11-30,3.16546
2022-12-01,1.58273
2022-12-02,4.46043
2022-12-04,1.29496
2022-12-05,2.73381
2022-12-06,1.8705
2022-12-07,5.32374
2022-12-08,3.16546
2022-12-09,2.44604
2022-12-10,1.29496
2022-12-11,1.58273
2022-12-12,4.46043
2022-12-13,3.30935
2022-12-14,5.32374
2022-12-15,3.45323
2022-12-16,3.59712
2022-12-17,1.43884
2022-12-18,3.16546
2022-12-19,2.15827
2022-12-20,4.46043
2022-12-21,2.58992
2022-12-22,1.43884
2022-12-23,3.30935
2022-12-24,2.87769
2022-12-25,3.59712
2022-12-26,4.7482
2022-12-27,3.16546
2022-12-28,4.17266
2022-12-29,2.01438
2022-12-30,1.43884
2022-12-31,1.43884
2023-01-01,0.8633
2023-01-02,2.44604
2023-01-03,3.741
2023-01-04,3.16546
2023-01-05,3.16546
2023-01-06,4.89208
2023-01-07,0.8633
2023-01-08,1.15107
2023-01-09,3.02158
2023-01-10,3.16546
2023-01-11,3.59712
2023-01-12,5.32374
2023-01-13,3.59712
2023-01-14,3.45323
2023-01-15,5.03597
2023-01-16,6.33093
2023-01-17,7.19424
2023-01-18,9.92805
2023-01-19,9.92805
2023-01-20,10.21582
2023-01-21,3.741
2023-01-22,1.8705
2023-01-23,5.17985
2023-01-24,6.04316
2023-01-25,9.64028
2023-01-26,9.64028
2023-01-27,6.90647
2023-01-28,5.61151
2023-01-29,7.91366
2023-01-30,12.23021
2023-01-31,7.48201
2023-02-01,46.04316
2023-02-02,30.64748
2023-02-03,13.81294
2023-02-04,11.3669
2023-02-05,9.20863
2023-02-06,18.9928
2023-02-07,14.67625
2023-02-08,11.51079
2023-02-09,10.35971
2023-02-10,7.76978
2023-02-11,5.75539
2023-02-12,5.89928
2023-02-13,8.20143
2023-02-14,7.76978
2023-02-15,6.6187
2023-02-16,6.90647
2023-02-17,5.89928
2023-02-18,3.741
2023-02-19,4.89208
2023-02-20,8.4892
2023-02-21,10.64748
2023-02-22,9.35251
2023-02-23,10.07194
2023-02-24,7.48201
2023-02-25,4.02877
2023-02-26,5.17985
2023-02-27,7.91366
2023-02-28,5.75539
2023-03-01,4.89208
2023-03-02,6.33093
2023-03-03,4.7482
2023-03-04,4.7482
2023-03-05,6.76258
2023-03-06,8.05755
2023-03-07,8.63309
2023-03-08,19.56834
2023-03-09,16.83453
2023-03-10,10.35971
2023-03-11,5.89928
2023-03-12,6.6187
2023-03-13,9.92805
2023-03-14,9.64028
2023-03-15,20.28776
2023-03-16,17.1223
2023-03-17,30.07194
2023-03-18,17.26618
2023-03-19,23.88489
2023-03-20,69.4964
2023-03-21,83.16546
2023-03-22,59.85611
2023-03-23,43.02158
2023-03-24,51.65467
2023-03-25,31.94244
2023-03-26,48.34532
2023-03-27,70.21582
2023-03-28,54.67625
2023-03-29,42.15827
2023-03-30,39.42446
2023-03-31,66.33093
2023-04-01,32.51798
2023-04-02,20.14388
2023-04-03,51.51079
2023-04-04,48.92086
2023-04-05,38.41726
2023-04-06,38.70503
2023-04-07,29.64028
2023-04-08,16.40287
2023-04-09,18.56115
2023-04-10,37.69784
2023-04-11,67.48201
2023-04-12,42.15827
2023-04-13,30.79136
2023-04-14,30.21582
2023-04-15,16.25899
2023-04-16,19.42446
2023-04-17,35.82733
2023-04-18,30.07194
2023-04-19,22.58992
2023-04-20,21.8705
2023-04-21,18.9928
2023-04-22,11.65467
2023-04-23,11.79856
2023-04-24,18.56115
2023-04-25,34.67625
2023-04-26,20.0
2023-04-27,15.68345
2023-04-28,18.70503
2023-04-29,10.35971
2023-04-30,9.64028
2023-05-01,15.53956
2023-05-02,17.1223
2023-05-03,17.1223
2023-05-04,11.65467
2023-05-05,10.64748
2023-05-06,10.35971
2023-05-07,8.34532
2023-05-08,13.09352
2023-05-09,36.97841
2023-05-10,53.95683
2023-05-11,12.51798
2023-05-12,11.79856
2023-05-13,6.47482
2023-05-14,5.89928
2023-05-15,9.78417
2023-05-16,10.93525
2023-05-17,12.3741
2023-05-18,16.40287
2023-05-19,13.81294
2023-05-20,8.05755
2023-05-21,7.19424
2023-05-22,12.08633
2023-05-23,13.23741
2023-05-24,12.3741
2023-05-25,12.3741
2023-05-26,8.05755
2023-05-27,4.02877
2023-05-28,7.76978
2023-05-29,20.28776
2023-05-30,16.69064
2023-05-31,15.82733
2023-06-01,12.08633
2023-06-02,10.64748
2023-06-03,7.33812
2023-06-04,5.61151
2023-06-05,9.92805
2023-06-06,10.07194
2023-06-07,7.91366
2023-06-08,12.66187
2023-06-09,8.05755
2023-06-10,5.03597
2023-06-11,6.6187
2023-06-12,14.82014
2023-06-13,11.51079
2023-06-14,15.68345
2023-06-15,18.27338
2023-06-16,13.23741
2023-06-17,8.05755
2023-06-18,7.05035
2023-06-19,9.92805
2023-06-20,12.51798
2023-06-21,14.82014
2023-06-22,11.65467
2023-06-23,9.4964
2023-06-24,6.04316
2023-06-25,5.61151
2023-06-26,8.34532
2023-06-27,7.91366
2023-06-28,6.76258
2023-06-29,7.62589
2023-06-30,7.05035
2023-07-01,2.58992
2023-07-02,5.17985
2023-07-03,7.19424
2023-07-04,6.76258
2023-07-05,6.33093
2023-07-06,7.05035
2023-07-07,8.77697
2023-07-08,6.76258
2023-07-09,3.741
2023-07-10,7.48201
2023-07-11,5.46762
2023-07-12,6.6187
2023-07-13,6.47482
2023-07-14,5.75539
2023-07-15,3.02158
2023-07-16,2.87769
2023-07-17,4.89208
2023-07-18,3.30935
2023-07-19,19.28057
2023-07-20,7.19424
2023-07-21,5.75539
2023-07-22,3.741
2023-07-23,2.58992
2023-07-24,5.32374
2023-07-25,7.19424
2023-07-26,5.32374
2023-07-27,4.7482
2023-07-28,5.89928
2023-07-29,3.30935
2023-07-30,2.58992
2023-07-31,3.741
2023-08-01,6.47482
2023-08-02,6.33093
2023-08-03,5.32374
2023-08-04,8.05755
2023-08-05,3.45323
2023-08-06,4.17266
2023-08-07,6.76258
2023-08-08,5.17985
2023-08-09,5.17985
2023-08-10,4.7482
2023-08-11,7.33812
2023-08-12,1.8705
2023-08-13,4.17266
2023-08-14,5.46762
2023-08-15,3.16546
2023-08-16,5.17985
2023-08-17,5.32374
2023-08-18,4.89208
2023-08-19,3.741
2023-08-20,1.29496
2023-08-21,8.77697
2023-08-22,9.20863
2023-08-23,8.34532
2023-08-24,6.33093
2023-08-25,4.46043
2023-08-26,4.89208
2023-08-27,3.59712
2023-08-28,6.47482
2023-08-29,7.62589
2023-08-30,6.47482
2023-08-31,5.75539
2023-09-01,6.18705
2023-09-02,3.59712
2023-09-03,4.46043
2023-09-04,3.59712
2023-09-05,7.76978
2023-09-06,5.89928
2023-09-07,2.73381
2023-09-08,3.45323
2023-09-09,2.44604
2023-09-10,4.17266
2023-09-11,6.76258
2023-09-12,3.88489
2023-09-13,5.61151
2023-09-14,5.89928
2023-09-15,4.02877
2023-09-16,3.02158
2023-09-17,1.58273
2023-09-18,3.02158
2023-09-19,3.45323
2023-09-20,5.17985
2023-09-21,5.32374
2023-09-22,2.01438
2023-09-23,1.29496
2023-09-24,2.58992
2023-09-25,3.30935
2023-09-26,5.17985
2023-09-27,3.88489
2023-09-28,2.30215
2023-09-29,1.72661
2023-09-30,2.30215
2023-10-01,1.15107
2023-10-02,2.30215
2023-10-03,2.87769
2023-10-04,4.60431
2023-10-05,3.741
2023-10-06,4.60431
2023-10-07,0.71942
2023-10-08,1.8705
2023-10-09,1.43884
2023-10-10,4.02877
2023-10-11,4.60431
2023-10-12,4.7482
2023-10-13,5.46762
2023-10-14,1.58273
2023-10-15,2.58992
2023-10-16,4.89208
2023-10-17,5.17985
2023-10-18,4.60431
2023-10-19,4.31654
2023-10-20,3.02158
2023-10-21,1.72661
2023-10-22,2.73381
2023-10-23,3.88489
2023-10-24,4.89208
2023-10-25,4.7482
2023-10-26,3.45323
2023-10-27,1.00719
2023-10-28,3.45323
2023-10-29,2.44604
2023-10-30,5.61151
2023-10-31,3.741
2023-11-01,3.59712
2023-11-02,4.02877
2023-11-03,4.02877
2023-11-04,2.58992
2023-11-05,4.17266
2023-11-06,4.02877
2023-11-07,4.17266
2023-11-08,2.87769
2023-11-09,4.46043
2023-11-10,3.88489
2023-11-11,3.02158
2023-11-12,2.15827
2023-11-13,4.46043
2023-11-14,4.60431
2023-11-15,5.32374
2023-11-16,5.03597
2023-11-17,3.88489
2023-11-18,5.46762
2023-11-19,3.16546
2023-11-20,6.47482
2023-11-21,9.06474
2023-11-22,5.46762
2023-11-23,4.60431
2023-11-24,12.23021
2023-11-25,4.7482
2023-11-26,4.17266
2023-11-27,7.19424
2023-11-28,6.90647
2023-11-29,5.75539
2023-11-30,9.20863
2023-12-01,7.91366
2023-12-02,2.87769
2023-12-03,6.6187
2023-12-04,8.63309
2023-12-05,8.05755
2023-12-06,8.92086
2023-12-07,6.76258
2023-12-08,8.34532
2023-12-09,3.741
2023-12-10,4.60431
2023-12-11,8.34532
2023-12-12,8.4892
2023-12-13,9.78417
2023-12-14,8.20143
2023-12-15,7.48201
2023-12-16,5.32374
2023-12-17,8.05755
2023-12-18,14.10071
2023-12-19,13.81294
2023-12-20,17.84172
2023-12-21,13.38129
2023-12-22,18.9928
2023-12-23,21.15107
2023-12-24,18.9928
2023-12-25,17.84172
2023-12-26,26.04316
2023-12-27,24.46043
2023-12-28,27.19424
2023-12-29,24.89208
2023-12-30,7.19424
2023-12-31,11.51079
2024-01-01,8.4892
2024-01-02,7.76978
2024-01-03,9.06474
2024-01-04,9.64028
2024-01-05,7.05035
2024-01-06,4.31654
2024-01-07,8.20143
2024-01-08,7.62589
2024-01-09,5.46762
2024-01-10,6.76258
2024-01-11,5.89928
2024-01-12,6.6187
2024-01-13,5.17985
2024-01-14,4.7482
2024-01-15,7.62589
2024-01-16,8.05755
2024-01-17,8.77697
2024-01-18,9.92805
2024-01-19,11.65467
2024-01-20,5.46762
2024-01-21,6.90647
2024-01-22,15.82733
2024-01-23,9.78417
2024-01-24,13.23741
2024-01-25,12.80575
2024-01-26,9.35251
2024-01-27,6.18705
2024-01-28,7.05035
2024-01-29,9.4964
2024-01-30,11.07913
2024-01-31,13.23741
2024-02-01,20.43165
2024-02-02,12.23021
2024-02-03,5.17985
2024-02-04,8.05755
2024-02-05,11.94244
2024-02-06,12.3741
2024-02-07,10.50359
2024-02-08,6.33093
2024-02-09,5.75539
2024-02-10,9.06474
2024-02-11,10.50359
2024-02-12,11.94244
2024-02-13,15.68345
2024-02-14,11.51079
2024-02-15,11.07913
2024-02-16,10.35971
2024-02-17,4.31654
2024-02-18,6.47482
2024-02-19,10.21582
2024-02-20,11.3669
2024-02-21,16.40287
2024-02-22,16.69064
2024-02-23,16.25899
2024-02-24,7.19424
2024-02-25,7.05035
2024-02-26,14.82014
2024-02-27,11.51079
2024-02-28,13.09352
2024-02-29,10.79136
2024-03-01,6.76258
2024-03-02,4.7482
2024-03-03,6.04316
2024-03-04,9.64028
2024-03-05,9.4964
2024-03-06,6.47482
2024-03-07,8.77697
2024-03-08,6.90647
2024-03-09,3.02158
2024-03-10,4.60431
2024-03-11,6.04316
2024-03-12,6.6187
2024-03-13,6.90647
2024-03-14,6.18705
2024-03-15,8.4892
2024-03-16,3.16546
2024-03-17,2.73381
2024-03-18,5.89928
2024-03-19,6.90647
2024-03-20,7.19424
