date,상해종합지수
2020-10-15,35.41021
2020-10-16,33.24303
2020-10-17,3.71517
2020-10-18,2.01238
2020-10-19,34.14602
2020-10-20,31.73374
2020-10-21,32.08204
2020-10-22,28.84416
2020-10-23,27.91537
2020-10-24,2.97987
2020-10-25,1.71568
2020-10-26,30.17285
2020-10-27,28.62487
2020-10-28,27.51547
2020-10-29,30.99845
2020-10-30,28.79256
2020-10-31,3.05727
2020-11-01,1.70278
2020-11-02,27.32198
2020-11-03,29.43756
2020-11-04,31.72084
2020-11-05,35.17801
2020-11-06,31.50154
2020-11-07,3.22497
2020-11-08,2.11558
2020-11-09,40.49277
2020-11-10,40.82817
2020-11-11,36.18421
2020-11-12,32.55933
2020-11-13,32.37874
2020-11-14,2.82507
2020-11-15,1.35448
2020-11-16,34.92002
2020-11-17,32.45614
2020-11-18,33.66873
2020-11-19,30.40505
2020-11-20,31.03715
2020-11-21,3.54747
2020-11-22,2.05108
2020-11-23,37.79669
2020-11-24,34.57172
2020-11-25,36.726
2020-11-26,33.26883
2020-11-27,31.20485
2020-11-28,4.34726
2020-11-29,2.50257
2020-11-30,34.67492
2020-12-01,37.1775
2020-12-02,37.73219
2020-12-03,35.48761
2020-12-04,35.47471
2020-12-05,3.72807
2020-12-06,2.52837
2020-12-07,31.39834
2020-12-08,31.82404
2020-12-09,32.64963
2020-12-10,32.75283
2020-12-11,32.14654
2020-12-12,3.47007
2020-12-13,2.41228
2020-12-14,32.18524
2020-12-15,30.15995
2020-12-16,30.49535
2020-12-17,31.25644
2020-12-18,33.66873
2020-12-19,3.93446
2020-12-20,1.94788
2020-12-21,33.11403
2020-12-22,33.17853
2020-12-23,34.14602
2020-12-24,28.84416
2020-12-25,9.52012
2020-12-26,3.98606
2020-12-27,2.74767
2020-12-28,33.24303
2020-12-29,30.65015
2020-12-30,34.26212
2020-12-31,25.25799
2021-01-01,6.10165
2021-01-02,3.84416
2021-01-03,2.50257
2021-01-04,46.25902
2021-01-05,44.73684
2021-01-06,50.09029
2021-01-07,52.52837
2021-01-08,51.67698
2021-01-09,5.94685
2021-01-10,4.11506
2021-01-11,55.05675
2021-01-12,56.47574
2021-01-13,55.50825
2021-01-14,49.8839
2021-01-15,51.31578
2021-01-16,5.26315
2021-01-17,3.62487
2021-01-18,51.83178
2021-01-19,49.9226
2021-01-20,45.20123
2021-01-21,50.83849
2021-01-22,45.29153
2021-01-23,5.45665
2021-01-24,3.59907
2021-01-25,49.7162
2021-01-26,45.34313
2021-01-27,47.36842
2021-01-28,46.25902
2021-01-29,53.65067
2021-01-30,5.81785
2021-01-31,2.57997
2021-02-01,46.31062
2021-02-02,45.07223
2021-02-03,46.07843
2021-02-04,41.53766
2021-02-05,41.65376
2021-02-06,5.63725
2021-02-07,3.28947
2021-02-08,42.35036
2021-02-09,46.41382
2021-02-10,48.12951
2021-02-11,12.4613
2021-02-12,7.68833
2021-02-13,4.59236
2021-02-14,3.89576
2021-02-15,24.3163
2021-02-16,20.82043
2021-02-17,21.19453
2021-02-18,54.46336
2021-02-19,51.96078
2021-02-20,5.66305
2021-02-21,3.61197
2021-02-22,51.78018
2021-02-23,54.69556
2021-02-24,62.371
2021-02-25,63.66099
2021-02-26,54.94066
2021-02-27,5.30185
2021-02-28,2.83797
2021-03-01,43.39525
2021-03-02,64.26728
2021-03-03,57.58513
2021-03-04,65.53147
2021-03-05,68.26625
2021-03-06,5.95975
2021-03-07,3.80546
2021-03-08,74.9355
2021-03-09,100.0
2021-03-10,98.33591
2021-03-11,68.66615
2021-03-12,70.25283
2021-03-13,5.79205
2021-03-14,3.40557
2021-03-15,62.56449
2021-03-16,54.51496
2021-03-17,51.54798
2021-03-18,48.7616
2021-03-19,46.07843
2021-03-20,4.52786
2021-03-21,2.55417
2021-03-22,46.24613
2021-03-23,49.3292
2021-03-24,48.64551
2021-03-25,48.16821
2021-03-26,42.40196
2021-03-27,4.86326
2021-03-28,2.95407
2021-03-29,48.42621
2021-03-30,43.53715
2021-03-31,42.15686
2021-04-01,41.16357
2021-04-02,40.24767
2021-04-03,4.06346
2021-04-04,2.86377
2021-04-05,30.15995
2021-04-06,43.26625
2021-04-07,37.371
2021-04-08,33.60423
2021-04-09,31.25644
2021-04-10,3.72807
2021-04-11,2.20588
2021-04-12,33.75902
2021-04-13,34.39112
2021-04-14,33.23013
2021-04-15,33.19143
2021-04-16,34.12022
2021-04-17,4.32146
2021-04-18,1.93498
2021-04-19,37.2162
2021-04-20,38.84158
2021-04-21,39.80908
2021-04-22,33.91382
2021-04-23,33.17853
2021-04-24,3.09597
2021-04-25,2.07688
2021-04-26,31.96594
2021-04-27,32.34004
2021-04-28,32.86893
2021-04-29,31.01135
2021-04-30,29.26986
2021-05-01,3.32817
2021-05-02,1.81888
2021-05-03,19.41434
2021-05-04,16.09907
2021-05-05,8.48813
2021-05-06,29.07636
2021-05-07,27.06398
2021-05-08,2.91537
2021-05-09,1.79308
2021-05-10,28.58617
2021-05-11,31.56604
2021-05-12,34.75232
2021-05-13,32.99793
2021-05-14,30.84365
2021-05-15,3.72807
2021-05-16,2.12848
2021-05-17,38.00309
2021-05-18,34.15892
2021-05-19,22.35552
2021-05-20,34.67492
2021-05-21,34.50722
2021-05-22,3.01857
2021-05-23,2.02528
2021-05-24,30.57275
2021-05-25,37.82249
2021-05-26,42.00206
2021-05-27,42.26006
2021-05-28,39.11248
2021-05-29,4.11506
2021-05-30,2.74767
2021-05-31,36.6744
2021-06-01,37.64189
2021-06-02,34.59752
2021-06-03,35.82301
2021-06-04,34.64912
2021-06-05,3.74097
2021-06-06,1.68988
2021-06-07,32.24974
2021-06-08,32.12074
2021-06-09,32.53353
2021-06-10,33.07533
2021-06-11,33.87512
2021-06-12,3.08307
2021-06-13,1.93498
2021-06-14,22.25232
2021-06-15,29.19246
2021-06-16,29.47626
2021-06-17,29.17956
2021-06-18,26.89628
2021-06-19,2.86377
2021-06-20,1.41898
2021-06-21,28.88286
2021-06-22,29.03766
2021-06-23,28.53457
2021-06-24,28.34107
2021-06-25,30.77915
2021-06-26,2.90247
2021-06-27,1.87048
2021-06-28,30.40505
2021-06-29,25.98039
2021-06-30,28.93446
2021-07-01,27.12848
2021-07-02,29.14086
2021-07-03,3.54747
2021-07-04,1.97368
2021-07-05,30.53405
2021-07-06,27.52837
2021-07-07,27.94117
2021-07-08,30.58565
2021-07-09,29.60526
2021-07-10,2.95407
2021-07-11,1.61248
2021-07-12,27.59287
2021-07-13,27.50257
2021-07-14,26.27708
2021-07-15,28.26367
2021-07-16,27.24458
2021-07-17,2.47678
2021-07-18,1.30288
2021-07-19,27.06398
2021-07-20,27.06398
2021-07-21,27.37358
2021-07-22,25.77399
2021-07-23,23.8261
2021-07-24,2.65737
2021-07-25,1.48348
2021-07-26,41.92466
2021-07-27,52.28328
2021-07-28,70.74303
2021-07-29,49.4195
2021-07-30,47.23942
2021-07-31,5.37925
2021-08-01,3.12177
2021-08-02,42.26006
2021-08-03,43.88544
2021-08-04,38.14499
2021-08-05,37.2678
2021-08-06,32.99793
2021-08-07,3.03147
2021-08-08,1.98658
2021-08-09,34.14602
2021-08-10,36.3648
2021-08-11,35.90041
2021-08-12,31.64344
2021-08-13,34.17182
2021-08-14,3.90866
2021-08-15,2.07688
2021-08-16,27.25748
2021-08-17,37.84829
2021-08-18,33.87512
2021-08-19,37.82249
2021-08-20,40.01547
2021-08-21,4.19246
2021-08-22,2.21878
2021-08-23,34.75232
2021-08-24,34.92002
2021-08-25,37.113
2021-08-26,31.38544
2021-08-27,31.23065
2021-08-28,3.36687
2021-08-29,1.74148
2021-08-30,32.28844
2021-08-31,33.28173
2021-09-01,35.26831
2021-09-02,34.10732
2021-09-03,31.63054
2021-09-04,3.14757
2021-09-05,2.42518
2021-09-06,32.77863
2021-09-07,38.82868
2021-09-08,37.84829
2021-09-09,36.13261
2021-09-10,35.73271
2021-09-11,3.84416
2021-09-12,2.42518
2021-09-13,33.52683
2021-09-14,34.68782
2021-09-15,33.13983
2021-09-16,33.81062
2021-09-17,32.36584
2021-09-18,4.17956
2021-09-19,2.48968
2021-09-20,17.98245
2021-09-21,32.01754
2021-09-22,73.74871
2021-09-23,56.50154
2021-09-24,43.61455
2021-09-25,4.92776
2021-09-26,2.30908
2021-09-27,39.91228
2021-09-28,43.21465
2021-09-29,43.66615
2021-09-30,31.65634
2021-10-01,24.1357
2021-10-02,2.94117
2021-10-03,1.90918
2021-10-04,26.41898
2021-10-05,27.51547
2021-10-06,28.40557
2021-10-07,22.75541
2021-10-08,49.3292
2021-10-09,4.25696
2021-10-10,2.05108
2021-10-11,34.40402
2021-10-12,39.29308
2021-10-13,33.28173
2021-10-14,31.05005
2021-10-15,28.31527
2021-10-16,3.31527
2021-10-17,1.61248
2021-10-18,30.04385
2021-10-19,27.64447
2021-10-20,29.23116
2021-10-21,28.86996
2021-10-22,27.95407
2021-10-23,2.97987
2021-10-24,1.56088
2021-10-25,25.91589
2021-10-26,28.34107
2021-10-27,25.70949
2021-10-28,26.53508
2021-10-29,30.06965
2021-10-30,2.76057
2021-10-31,1.74148
2021-11-01,25.11609
2021-11-02,28.90866
2021-11-03,28.43137
2021-11-04,25.96749
2021-11-05,25.42569
2021-11-06,2.55417
2021-11-07,1.56088
2021-11-08,25.63209
2021-11-09,24.1615
2021-11-10,27.08978
2021-11-11,26.61248
2021-11-12,25.16769
2021-11-13,2.30908
2021-11-14,1.57378
2021-11-15,25.49019
2021-11-16,26.13519
2021-11-17,25.32249
2021-11-18,23.839
2021-11-19,22.54901
2021-11-20,2.82507
2021-11-21,1.58668
2021-11-22,23.9551
2021-11-23,25.19349
2021-11-24,23.72291
2021-11-25,22.13622
2021-11-26,22.38132
2021-11-27,3.32817
2021-11-28,1.53508
2021-11-29,27.21878
2021-11-30,31.86274
2021-12-01,26.27708
2021-12-02,24.0196
2021-12-03,22.34262
2021-12-04,2.90247
2021-12-05,2.05108
2021-12-06,29.07636
2021-12-07,27.87667
2021-12-08,29.28276
2021-12-09,30.03095
2021-12-10,26.92208
2021-12-11,2.61867
2021-12-12,1.68988
2021-12-13,28.32817
2021-12-14,27.56707
2021-12-15,26.47058
2021-12-16,25.20639
2021-12-17,23.60681
2021-12-18,2.47678
2021-12-19,1.56088
2021-12-20,26.98658
2021-12-21,25.63209
2021-12-22,24.4969
2021-12-23,24.0067
2021-12-24,22.57481
2021-12-25,2.02528
2021-12-26,1.31578
2021-12-27,20.75593
2021-12-28,22.56191
2021-12-29,20.58823
2021-12-30,20.87203
2021-12-31,12.87409
2022-01-01,2.02528
2022-01-02,1.57378
2022-01-03,16.43446
2022-01-04,25.29669
2022-01-05,23.9422
2022-01-06,26.07069
2022-01-07,24.0454
2022-01-08,2.48968
2022-01-09,1.26418
2022-01-10,25.39989
2022-01-11,24.1357
2022-01-12,22.07172
2022-01-13,23.45201
2022-01-14,19.99484
2022-01-15,2.14138
2022-01-16,1.65118
2022-01-17,23.49071
2022-01-18,24.1615
2022-01-19,23.7874
2022-01-20,24.2389
2022-01-21,24.0196
2022-01-22,3.05727
2022-01-23,1.22549
2022-01-24,28.71517
2022-01-25,31.56604
2022-01-26,26.13519
2022-01-27,30.58565
2022-01-28,25.96749
2022-01-29,2.87667
2022-01-30,1.21259
2022-01-31,5.00515
2022-02-01,5.13415
2022-02-02,5.98555
2022-02-03,15.02837
2022-02-04,12.64189
2022-02-05,2.50257
2022-02-06,1.34158
2022-02-07,24.0712
2022-02-08,25.91589
2022-02-09,23.58101
2022-02-10,24.6001
2022-02-11,23.12951
2022-02-12,2.47678
2022-02-13,1.36738
2022-02-14,22.32972
2022-02-15,22.67801
2022-02-16,20.93653
2022-02-17,23.68421
2022-02-18,20.52373
2022-02-19,2.52837
2022-02-20,1.47058
2022-02-21,22.71671
2022-02-22,21.23323
2022-02-23,21.82662
2022-02-24,25.85139
2022-02-25,21.60732
2022-02-26,1.94788
2022-02-27,0.91589
2022-02-28,20.40763
2022-03-01,14.38338
2022-03-02,22.85861
2022-03-03,20.12383
2022-03-04,18.52425
2022-03-05,1.79308
2022-03-06,0.82559
2022-03-07,19.84004
2022-03-08,21.60732
2022-03-09,22.47162
2022-03-10,21.99432
2022-03-11,22.13622
2022-03-12,2.47678
2022-03-13,1.41898
2022-03-14,24.7033
2022-03-15,36.5583
2022-03-16,38.33849
2022-03-17,32.26264
2022-03-18,27.90247
2022-03-19,2.99277
2022-03-20,1.45768
2022-03-21,24.5227
2022-03-22,22.81991
2022-03-23,22.42002
2022-03-24,21.36222
2022-03-25,19.69814
2022-03-26,2.67027
2022-03-27,1.83178
2022-03-28,23.59391
2022-03-29,21.83952
2022-03-30,22.96181
2022-03-31,21.31062
2022-04-01,21.41382
2022-04-02,2.45098
2022-04-03,1.44478
2022-04-04,15.55727
2022-04-05,15.76367
2022-04-06,21.58152
2022-04-07,19.14344
2022-04-08,19.50464
2022-04-09,2.06398
2022-04-10,1.18679
2022-04-11,23.9293
2022-04-12,27.34778
2022-04-13,24.742
2022-04-14,21.71052
2022-04-15,20.05933
2022-04-16,1.90918
2022-04-17,1.21259
2022-04-18,21.00103
2022-04-19,22.22652
2022-04-20,22.65221
2022-04-21,24.6001
2022-04-22,23.09081
2022-04-23,2.38648
2022-04-24,1.30288
2022-04-25,34.21052
2022-04-26,37.4871
2022-04-27,36.7776
2022-04-28,30.05675
2022-04-29,28.57327
2022-04-30,3.13467
2022-05-01,2.07688
2022-05-02,18.74355
2022-05-03,14.58978
2022-05-04,13.23529
2022-05-05,19.01444
2022-05-06,25.91589
2022-05-07,2.81217
2022-05-08,1.52218
2022-05-09,26.79308
2022-05-10,28.39267
2022-05-11,26.17389
2022-05-12,30.44375
2022-05-13,25.14189
2022-05-14,2.41228
2022-05-15,1.52218
2022-05-16,26.80598
2022-05-17,24.613
2022-05-18,26.61248
2022-05-19,26.57378
2022-05-20,24.5872
2022-05-21,2.73477
2022-05-22,1.50928
2022-05-23,25.34829
2022-05-24,27.48968
2022-05-25,23.32301
2022-05-26,26.75438
2022-05-27,23.41331
2022-05-28,2.05108
2022-05-29,1.16099
2022-05-30,24.3937
2022-05-31,24.7936
2022-06-01,20.52373
2022-06-02,25.47729
2022-06-03,16.18937
2022-06-04,2.11558
2022-06-05,1.27708
2022-06-06,20.78173
2022-06-07,28.43137
2022-06-08,28.50877
2022-06-09,26.27708
2022-06-10,28.45717
2022-06-11,3.28947
2022-06-12,1.92208
2022-06-13,33.35913
2022-06-14,33.06243
2022-06-15,38.02889
2022-06-16,32.49484
2022-06-17,31.73374
2022-06-18,3.23787
2022-06-19,2.29618
2022-06-20,36.468
2022-06-21,30.71465
2022-06-22,33.97832
2022-06-23,33.64293
2022-06-24,29.48916
2022-06-25,2.95407
2022-06-26,2.06398
2022-06-27,27.68317
2022-06-28,29.60526
2022-06-29,28.66357
2022-06-30,31.07585
2022-07-01,29.42466
2022-07-02,2.81217
2022-07-03,2.10268
2022-07-04,29.19246
2022-07-05,30.70175
2022-07-06,29.57946
2022-07-07,27.10268
2022-07-08,27.23168
2022-07-09,2.48968
2022-07-10,1.45768
2022-07-11,26.52218
2022-07-12,24.097
2022-07-13,23.8132
2022-07-14,23.60681
2022-07-15,25.11609
2022-07-16,2.57997
2022-07-17,1.14809
2022-07-18,24.6775
2022-07-19,22.13622
2022-07-20,24.3292
2022-07-21,21.92982
2022-07-22,20.09803
2022-07-23,2.02528
2022-07-24,1.12229
2022-07-25,21.11713
2022-07-26,20.38183
2022-07-27,20.29153
2022-07-28,21.27192
2022-07-29,20.05933
2022-07-30,1.98658
2022-07-31,1.25128
2022-08-01,21.41382
2022-08-02,24.5743
2022-08-03,22.29102
2022-08-04,22.65221
2022-08-05,20.94943
2022-08-06,2.27038
2022-08-07,1.18679
2022-08-08,20.82043
2022-08-09,19.82714
2022-08-10,18.67905
2022-08-11,21.07843
2022-08-12,21.41382
2022-08-13,2.32198
2022-08-14,1.31578
2022-08-15,15.95717
2022-08-16,23.29721
2022-08-17,21.87822
2022-08-18,18.85964
2022-08-19,18.85964
2022-08-20,1.72858
2022-08-21,1.16099
2022-08-22,20.78173
2022-08-23,21.52992
2022-08-24,21.37512
2022-08-25,21.98142
2022-08-26,19.54334
2022-08-27,1.59958
2022-08-28,0.96749
2022-08-29,21.83952
2022-08-30,19.46594
2022-08-31,19.87874
2022-09-01,18.39525
2022-09-02,17.22136
2022-09-03,1.53508
2022-09-04,0.82559
2022-09-05,16.22807
2022-09-06,18.12435
2022-09-07,18.04695
2022-09-08,16.16357
2022-09-09,10.11351
2022-09-10,2.39938
2022-09-11,1.39318
2022-09-12,7.98503
2022-09-13,20.45923
2022-09-14,17.38906
2022-09-15,16.57636
2022-09-16,17.49226
2022-09-17,2.06398
2022-09-18,0.98039
2022-09-19,16.76986
2022-09-20,14.28018
2022-09-21,14.92518
2022-09-22,16.80856
2022-09-23,17.35036
2022-09-24,1.70278
2022-09-25,0.96749
2022-09-26,20.29153
2022-09-27,19.63364
2022-09-28,20.08513
2022-09-29,19.46594
2022-09-30,18.02115
2022-10-01,1.68988
2022-10-02,0.79979
2022-10-03,10.96491
2022-10-04,11.5325
2022-10-05,11.8937
2022-10-06,9.92002
2022-10-07,8.41073
2022-10-08,1.71568
2022-10-09,1.41898
2022-10-10,19.95614
2022-10-11,17.82765
2022-10-12,18.53715
2022-10-13,18.09855
2022-10-14,17.60835
2022-10-15,2.42518
2022-10-16,1.54798
2022-10-17,19.28534
2022-10-18,19.46594
2022-10-19,17.24716
2022-10-20,16.89886
2022-10-21,16.56346
2022-10-22,1.52218
2022-10-23,0.96749
2022-10-24,25.29669
2022-10-25,24.742
2022-10-26,20.30443
2022-10-27,19.67234
2022-10-28,19.24664
2022-10-29,2.21878
2022-10-30,1.03199
2022-10-31,19.51754
2022-11-01,18.98864
2022-11-02,19.59494
2022-11-03,18.26625
2022-11-04,22.62641
2022-11-05,3.22497
2022-11-06,1.96078
2022-11-07,31.05005
2022-11-08,17.96955
2022-11-09,16.27966
2022-11-10,15.89267
2022-11-11,22.03302
2022-11-12,2.86377
2022-11-13,1.62538
2022-11-14,20.00773
2022-11-15,20.16253
2022-11-16,19.95614
2022-11-17,16.84726
2022-11-18,17.05366
2022-11-19,1.57378
2022-11-20,1.14809
2022-11-21,15.84107
2022-11-22,16.26676
2022-11-23,15.58307
2022-11-24,15.51857
2022-11-25,14.70588
2022-11-26,1.56088
2022-11-27,0.76109
2022-11-28,15.59597
2022-11-29,20.22703
2022-11-30,20.67853
2022-12-01,19.91744
2022-12-02,18.34365
2022-12-03,1.79308
2022-12-04,1.07069
2022-12-05,20.16253
2022-12-06,19.07894
2022-12-07,19.07894
2022-12-08,20.14963
2022-12-09,19.00154
2022-12-10,1.62538
2022-12-11,1.01909
2022-12-12,16.55056
2022-12-13,17.35036
2022-12-14,17.31166
2022-12-15,15.85397
2022-12-16,15.68627
2022-12-17,1.50928
2022-12-18,1.16099
2022-12-19,15.37667
2022-12-20,15.37667
2022-12-21,14.49948
2022-12-22,16.34416
2022-12-23,15.19607
2022-12-24,1.48348
2022-12-25,1.05779
2022-12-26,14.37048
2022-12-27,15.82817
2022-12-28,16.87306
2022-12-29,14.64138
2022-12-30,10.74561
2022-12-31,1.34158
2023-01-01,1.03199
2023-01-02,10.53921
2023-01-03,19.53044
2023-01-04,19.07894
2023-01-05,20.35603
2023-01-06,20.14963
2023-01-07,2.08978
2023-01-08,1.23839
2023-01-09,20.94943
2023-01-10,20.38183
2023-01-11,18.18885
2023-01-12,18.98864
2023-01-13,18.83384
2023-01-14,2.16718
2023-01-15,1.47058
2023-01-16,21.55572
2023-01-17,19.45304
2023-01-18,18.42105
2023-01-19,18.94994
2023-01-20,17.36326
2023-01-21,2.32198
2023-01-22,1.12229
2023-01-23,3.44427
2023-01-24,3.83126
2023-01-25,9.76522
2023-01-26,9.14602
2023-01-27,8.57843
2023-01-28,2.10268
2023-01-29,1.36738
2023-01-30,21.51702
2023-01-31,16.30546
2023-02-01,17.14396
2023-02-02,18.03405
2023-02-03,15.62177
2023-02-04,1.66408
2023-02-05,1.12229
2023-02-06,13.86738
2023-02-07,14.25438
2023-02-08,14.44788
2023-02-09,14.30598
2023-02-10,13.82868
2023-02-11,1.65118
2023-02-12,0.99329
2023-02-13,14.43498
2023-02-14,14.73168
2023-02-15,13.97058
2023-02-16,17.62125
2023-02-17,14.66718
2023-02-18,1.52218
2023-02-19,0.87719
2023-02-20,16.97626
2023-02-21,18.12435
2023-02-22,14.77038
2023-02-23,14.25438
2023-02-24,13.42879
2023-02-25,1.53508
2023-02-26,0.79979
2023-02-27,12.89989
2023-02-28,12.4484
2023-03-01,11.7131
2023-03-02,17.55675
2023-03-03,14.92518
2023-03-04,1.72858
2023-03-05,1.19969
2023-03-06,14.77038
2023-03-07,14.34468
2023-03-08,12.73219
2023-03-09,12.80959
2023-03-10,11.4164
2023-03-11,1.39318
2023-03-12,1.08359
2023-03-13,13.60939
2023-03-14,15.51857
2023-03-15,14.15118
2023-03-16,12.0356
2023-03-17,12.53869
2023-03-18,1.56088
2023-03-19,0.77399
2023-03-20,12.89989
2023-03-21,12.3194
2023-03-22,12.4097
2023-03-23,12.1904
2023-03-24,11.06811
2023-03-25,1.32868
2023-03-26,0.77399
2023-03-27,11.14551
2023-03-28,10.84881
2023-03-29,11.13261
2023-03-30,11.9195
2023-03-31,11.9195
2023-04-01,1.45768
2023-04-02,0.86429
2023-04-03,10.95201
2023-04-04,12.84829
2023-04-05,10.77141
2023-04-06,11.7389
2023-04-07,12.74509
2023-04-08,1.65118
2023-04-09,0.82559
2023-04-10,11.8421
2023-04-11,12.57739
2023-04-12,12.0743
2023-04-13,12.92569
2023-04-14,12.74509
2023-04-15,1.54798
2023-04-16,0.89009
2023-04-17,14.08668
2023-04-18,14.75748
2023-04-19,12.56449
2023-04-20,11.04231
2023-04-21,11.18421
2023-04-22,1.57378
2023-04-23,0.96749
2023-04-24,11.10681
2023-04-25,12.2033
2023-04-26,11.2745
2023-04-27,11.9711
2023-04-28,11.3519
2023-04-29,1.62538
2023-04-30,0.79979
2023-05-01,5.61145
2023-05-02,8.28173
2023-05-03,7.13364
2023-05-04,10.87461
2023-05-05,7.59803
2023-05-06,1.45768
2023-05-07,0.77399
2023-05-08,13.28689
2023-05-09,14.52528
2023-05-10,10.66821
2023-05-11,11.5196
2023-05-12,10.73271
2023-05-13,1.32868
2023-05-14,0.73529
2023-05-15,12.59029
2023-05-16,11.8808
2023-05-17,12.60319
2023-05-18,12.1388
2023-05-19,11.14551
2023-05-20,1.38028
2023-05-21,0.92879
2023-05-22,11.5325
2023-05-23,11.4164
2023-05-24,11.2616
2023-05-25,12.1646
2023-05-26,12.4871
2023-05-27,1.39318
2023-05-28,0.77399
2023-05-29,10.22961
