date,재무제표
2021-04-07,58.6802
2021-04-08,51.64128
2021-04-09,47.07275
2021-04-10,16.95431
2021-04-11,21.42131
2021-04-12,52.99492
2021-04-13,57.49576
2021-04-14,56.10829
2021-04-15,53.97631
2021-04-16,44.67005
2021-04-17,19.66159
2021-04-18,22.36886
2021-04-19,51.43824
2021-04-20,59.08629
2021-04-21,53.60406
2021-04-22,52.45346
2021-04-23,44.23011
2021-04-24,16.17597
2021-04-25,20.40609
2021-04-26,48.29103
2021-04-27,48.22335
2021-04-28,89.03553
2021-04-29,80.81218
2021-04-30,52.99492
2021-05-01,27.20812
2021-05-02,25.17766
2021-05-03,42.09813
2021-05-04,38.24027
2021-05-05,18.37563
2021-05-06,40.20304
2021-05-07,41.01522
2021-05-08,16.64974
2021-05-09,16.85279
2021-05-10,45.38071
2021-05-11,49.3401
2021-05-12,45.92216
2021-05-13,47.61421
2021-05-14,39.22165
2021-05-15,19.83079
2021-05-16,19.15397
2021-05-17,48.96785
2021-05-18,44.467
2021-05-19,20.81218
2021-05-20,41.62436
2021-05-21,36.58206
2021-05-22,15.49915
2021-05-23,17.69881
2021-05-24,41.55668
2021-05-25,43.51945
2021-05-26,42.74111
2021-05-27,41.96277
2021-05-28,36.31133
2021-05-29,17.46192
2021-05-30,17.90186
2021-05-31,40.67681
2021-06-01,39.01861
2021-06-02,37.08967
2021-06-03,40.0
2021-06-04,34.31472
2021-06-05,18.64636
2021-06-06,17.32656
2021-06-07,39.15397
2021-06-08,41.59052
2021-06-09,42.06429
2021-06-10,41.86125
2021-06-11,34.21319
2021-06-12,19.83079
2021-06-13,16.4467
2021-06-14,46.19289
2021-06-15,45.7868
2021-06-16,40.03384
2021-06-17,41.89509
2021-06-18,34.01015
2021-06-19,14.82233
2021-06-20,14.01015
2021-06-21,41.01522
2021-06-22,44.23011
2021-06-23,40.84602
2021-06-24,37.80033
2021-06-25,33.77326
2021-06-26,12.52115
2021-06-27,15.49915
2021-06-28,36.41285
2021-06-29,37.49576
2021-06-30,34.95769
2021-07-01,36.20981
2021-07-02,31.47208
2021-07-03,12.99492
2021-07-04,13.77326
2021-07-05,35.32994
2021-07-06,37.49576
2021-07-07,38.47715
2021-07-08,38.24027
2021-07-09,33.60406
2021-07-10,12.58883
2021-07-11,15.39763
2021-07-12,34.01015
2021-07-13,38.30795
2021-07-14,41.08291
2021-07-15,36.51438
2021-07-16,30.59221
2021-07-17,14.51776
2021-07-18,14.14551
2021-07-19,32.52115
2021-07-20,36.20981
2021-07-21,34.17935
2021-07-22,32.01353
2021-07-23,30.89678
2021-07-24,13.19796
2021-07-25,12.52115
2021-07-26,36.7851
2021-07-27,36.64974
2021-07-28,30.35532
2021-07-29,30.9983
2021-07-30,26.26057
2021-07-31,12.4873
2021-08-01,14.51776
2021-08-02,28.66328
2021-08-03,31.94585
2021-08-04,31.81049
2021-08-05,30.28764
2021-08-06,28.86632
2021-08-07,13.26565
2021-08-08,14.48392
2021-08-09,35.73604
2021-08-10,34.17935
2021-08-11,37.3604
2021-08-12,35.2961
2021-08-13,31.60744
2021-08-14,16.95431
2021-08-15,14.99153
2021-08-16,19.45854
2021-08-17,36.27749
2021-08-18,42.33502
2021-08-19,33.26565
2021-08-20,31.67512
2021-08-21,14.01015
2021-08-22,13.97631
2021-08-23,34.17935
2021-08-24,37.29272
2021-08-25,35.63451
2021-08-26,32.08121
2021-08-27,31.77664
2021-08-28,13.90862
2021-08-29,14.31472
2021-08-30,36.20981
2021-08-31,31.5736
2021-09-01,32.08121
2021-09-02,36.0406
2021-09-03,29.30626
2021-09-04,14.17935
2021-09-05,16.48054
2021-09-06,36.4467
2021-09-07,41.89509
2021-09-08,36.31133
2021-09-09,40.98138
2021-09-10,30.62605
2021-09-11,13.77326
2021-09-12,16.24365
2021-09-13,36.6159
2021-09-14,40.20304
2021-09-15,39.39086
2021-09-16,34.01015
2021-09-17,23.31641
2021-09-18,11.84433
2021-09-19,12.21658
2021-09-20,11.81049
2021-09-21,11.13367
2021-09-22,15.1269
2021-09-23,34.21319
2021-09-24,32.38578
2021-09-25,15.39763
2021-09-26,16.48054
2021-09-27,37.66497
2021-09-28,36.85279
2021-09-29,31.91201
2021-09-30,32.69035
2021-10-01,25.2115
2021-10-02,13.60406
2021-10-03,13.0626
2021-10-04,17.66497
2021-10-05,34.99153
2021-10-06,32.65651
2021-10-07,32.75803
2021-10-08,27.78341
2021-10-09,13.6379
2021-10-10,14.31472
2021-10-11,19.79695
2021-10-12,38.81556
2021-10-13,35.76988
2021-10-14,35.70219
2021-10-15,30.86294
2021-10-16,16.27749
2021-10-17,18.71404
2021-10-18,35.56683
2021-10-19,35.22842
2021-10-20,34.58544
2021-10-21,36.81895
2021-10-22,32.08121
2021-10-23,15.2961
2021-10-24,15.32994
2021-10-25,36.34517
2021-10-26,35.49915
2021-10-27,38.34179
2021-10-28,32.38578
2021-10-29,26.56514
2021-10-30,13.36717
2021-10-31,15.19458
2021-11-01,34.17935
2021-11-02,32.45346
2021-11-03,34.72081
2021-11-04,33.57021
2021-11-05,29.27241
2021-11-06,12.28426
2021-11-07,15.26226
2021-11-08,35.46531
2021-11-09,37.29272
2021-11-10,35.66835
2021-11-11,33.60406
2021-11-12,28.49407
2021-11-13,13.67174
2021-11-14,15.90524
2021-11-15,38.64636
2021-11-16,37.46192
2021-11-17,34.3824
2021-11-18,31.94585
2021-11-19,28.69712
2021-11-20,13.23181
2021-11-21,17.96954
2021-11-22,32.79187
2021-11-23,35.49915
2021-11-24,34.41624
2021-11-25,32.35194
2021-11-26,30.11844
2021-11-27,13.8071
2021-11-28,15.76988
2021-11-29,34.07783
2021-11-30,33.60406
2021-12-01,30.49069
2021-12-02,32.38578
2021-12-03,26.73434
2021-12-04,15.1269
2021-12-05,13.40101
2021-12-06,31.67512
2021-12-07,32.11505
2021-12-08,29.81387
2021-12-09,32.82571
2021-12-10,28.86632
2021-12-11,13.26565
2021-12-12,14.5516
2021-12-13,32.85956
2021-12-14,34.51776
2021-12-15,34.95769
2021-12-16,33.36717
2021-12-17,24.97461
2021-12-18,12.38578
2021-12-19,13.53637
2021-12-20,30.69373
2021-12-21,31.53976
2021-12-22,31.23519
2021-12-23,26.97123
2021-12-24,17.69881
2021-12-25,8.05414
2021-12-26,11.33671
2021-12-27,28.69712
2021-12-28,27.78341
2021-12-29,28.73096
2021-12-30,26.15905
2021-12-31,20.10152
2022-01-01,11.84433
2022-01-02,12.3181
2022-01-03,33.70558
2022-01-04,36.17597
2022-01-05,33.29949
2022-01-06,38.98477
2022-01-07,35.32994
2022-01-08,14.51776
2022-01-09,16.37901
2022-01-10,37.29272
2022-01-11,40.13536
2022-01-12,40.81218
2022-01-13,39.28934
2022-01-14,31.7428
2022-01-15,14.58544
2022-01-16,13.33333
2022-01-17,36.0406
2022-01-18,39.39086
2022-01-19,35.80372
2022-01-20,37.80033
2022-01-21,31.13367
2022-01-22,11.26903
2022-01-23,12.18274
2022-01-24,33.57021
2022-01-25,34.58544
2022-01-26,35.22842
2022-01-27,35.2961
2022-01-28,25.7868
2022-01-29,14.3824
2022-01-30,10.72758
2022-01-31,11.23519
2022-02-01,11.40439
2022-02-02,14.04399
2022-02-03,40.10152
2022-02-04,36.20981
2022-02-05,14.3824
2022-02-06,15.09306
2022-02-07,39.62774
2022-02-08,40.64297
2022-02-09,45.07614
2022-02-10,39.49238
2022-02-11,35.76988
2022-02-12,13.13028
2022-02-13,13.73942
2022-02-14,42.26734
2022-02-15,38.81556
2022-02-16,40.81218
2022-02-17,40.10152
2022-02-18,39.08629
2022-02-19,13.87478
2022-02-20,13.6379
2022-02-21,43.92554
2022-02-22,41.15059
2022-02-23,38.24027
2022-02-24,38.64636
2022-02-25,32.79187
2022-02-26,14.72081
2022-02-27,12.4873
2022-02-28,29.67851
2022-03-01,16.92047
2022-03-02,44.60236
2022-03-03,45.2115
2022-03-04,37.42808
2022-03-05,16.58206
2022-03-06,21.99661
2022-03-07,51.06598
2022-03-08,49.78003
2022-03-09,22.60575
2022-03-10,48.46023
2022-03-11,45.34686
2022-03-12,19.66159
2022-03-13,19.25549
2022-03-14,53.19796
2022-03-15,54.58544
2022-03-16,55.53299
2022-03-17,55.02538
2022-03-18,47.14043
2022-03-19,18.20642
2022-03-20,18.40947
2022-03-21,54.5516
2022-03-22,59.01861
2022-03-23,54.45008
2022-03-24,57.1912
2022-03-25,47.03891
2022-03-26,18.81556
2022-03-27,17.69881
2022-03-28,61.11675
2022-03-29,62.09813
2022-03-30,61.11675
2022-03-31,52.01353
2022-04-01,45.27918
2022-04-02,14.5516
2022-04-03,16.0406
2022-04-04,53.19796
2022-04-05,53.70558
2022-04-06,52.65651
2022-04-07,51.09983
2022-04-08,40.37225
2022-04-09,15.53299
2022-04-10,16.00676
2022-04-11,49.20473
2022-04-12,47.41116
2022-04-13,48.86632
2022-04-14,47.95262
2022-04-15,40.87986
2022-04-16,16.24365
2022-04-17,16.58206
2022-04-18,48.0203
2022-04-19,51.33671
2022-04-20,50.35532
2022-04-21,45.58375
2022-04-22,39.56006
2022-04-23,14.21319
2022-04-24,15.02538
2022-04-25,44.67005
2022-04-26,44.23011
2022-04-27,41.489
2022-04-28,44.80541
2022-04-29,34.89001
2022-04-30,14.45008
2022-05-01,14.45008
2022-05-02,42.63959
2022-05-03,41.489
2022-05-04,34.21319
2022-05-05,13.33333
2022-05-06,27.71573
2022-05-07,11.23519
2022-05-08,13.90862
2022-05-09,40.27072
2022-05-10,44.87309
2022-05-11,41.04906
2022-05-12,40.84602
2022-05-13,32.41962
2022-05-14,12.52115
2022-05-15,13.84094
2022-05-16,39.08629
2022-05-17,40.71065
2022-05-18,40.67681
2022-05-19,34.61928
2022-05-20,31.13367
2022-05-21,12.99492
2022-05-22,14.01015
2022-05-23,38.88324
2022-05-24,39.12013
2022-05-25,39.56006
2022-05-26,38.57868
2022-05-27,32.45346
2022-05-28,13.09644
2022-05-29,14.3824
2022-05-30,37.86802
2022-05-31,34.68697
2022-06-01,13.94247
2022-06-02,30.76142
2022-06-03,29.37394
2022-06-04,14.89001
2022-06-05,12.3181
2022-06-06,18.07106
2022-06-07,36.0406
2022-06-08,36.37901
2022-06-09,38.27411
2022-06-10,33.57021
2022-06-11,12.41962
2022-06-12,13.57021
2022-06-13,40.47377
2022-06-14,38.54483
2022-06-15,37.9357
2022-06-16,37.32656
2022-06-17,32.65651
2022-06-18,11.47208
2022-06-19,12.62267
2022-06-20,35.26226
2022-06-21,37.63113
2022-06-22,32.72419
2022-06-23,33.26565
2022-06-24,24.70389
2022-06-25,10.49069
2022-06-26,12.75803
2022-06-27,31.91201
2022-06-28,31.60744
2022-06-29,30.42301
2022-06-30,28.79864
2022-07-01,23.92554
2022-07-02,10.05076
2022-07-03,11.30287
2022-07-04,30.93062
2022-07-05,32.99492
2022-07-06,33.70558
2022-07-07,31.91201
2022-07-08,28.7648
2022-07-09,10.45685
2022-07-10,9.94923
2022-07-11,32.65651
2022-07-12,32.99492
2022-07-13,35.26226
2022-07-14,30.21996
2022-07-15,25.61759
2022-07-16,8.42639
2022-07-17,10.01692
2022-07-18,30.0846
2022-07-19,34.58544
2022-07-20,33.60406
2022-07-21,29.64467
2022-07-22,23.38409
2022-07-23,9.00169
2022-07-24,10.15228
2022-07-25,29.03553
2022-07-26,30.18612
2022-07-27,27.34348
2022-07-28,31.06598
2022-07-29,21.62436
2022-07-30,9.20473
2022-07-31,9.47546
2022-08-01,26.36209
2022-08-02,26.90355
2022-08-03,26.5313
2022-08-04,25.38071
2022-08-05,21.11675
2022-08-06,11.81049
2022-08-07,10.52453
2022-08-08,28.35871
2022-08-09,27.98646
2022-08-10,27.41116
2022-08-11,26.63282
2022-08-12,26.02368
2022-08-13,9.5093
2022-08-14,9.30626
2022-08-15,11.70896
2022-08-16,33.0626
2022-08-17,32.08121
2022-08-18,29.71235
2022-08-19,25.14382
2022-08-20,12.41962
2022-08-21,14.11167
2022-08-22,30.9983
2022-08-23,32.62267
2022-08-24,31.81049
2022-08-25,29.40778
2022-08-26,26.5313
2022-08-27,8.83248
2022-08-28,9.74619
2022-08-29,28.29103
2022-08-30,25.98984
2022-08-31,27.445
2022-09-01,30.38917
2022-09-02,24.60236
2022-09-03,10.96446
2022-09-04,12.8934
2022-09-05,28.69712
2022-09-06,29.23857
2022-09-07,30.45685
2022-09-08,19.5939
2022-09-09,8.56175
2022-09-10,8.66328
2022-09-11,9.54314
2022-09-12,13.60406
2022-09-13,34.82233
2022-09-14,38.64636
2022-09-15,32.28426
2022-09-16,28.22335
2022-09-17,12.45346
2022-09-18,14.61928
2022-09-19,32.96108
2022-09-20,33.50253
2022-09-21,34.11167
2022-09-22,32.65651
2022-09-23,25.38071
2022-09-24,10.52453
2022-09-25,12.04737
2022-09-26,32.8934
2022-09-27,34.07783
2022-09-28,34.89001
2022-09-29,29.67851
2022-09-30,26.97123
2022-10-01,11.06598
2022-10-02,10.62605
2022-10-03,13.77326
2022-10-04,33.90862
2022-10-05,36.95431
2022-10-06,29.13705
2022-10-07,26.32825
2022-10-08,10.86294
2022-10-09,12.04737
2022-10-10,16.10829
2022-10-11,34.01015
2022-10-12,35.63451
2022-10-13,35.16074
2022-10-14,28.32487
2022-10-15,13.26565
2022-10-16,14.34856
2022-10-17,34.48392
2022-10-18,35.93908
2022-10-19,36.17597
2022-10-20,35.26226
2022-10-21,27.54653
2022-10-22,12.8934
2022-10-23,13.6379
2022-10-24,33.94247
2022-10-25,53.77326
2022-10-26,100.0
2022-10-27,72.01353
2022-10-28,38.88324
2022-10-29,20.13536
2022-10-30,12.52115
2022-10-31,31.91201
2022-11-01,34.14551
2022-11-02,34.11167
2022-11-03,36.10829
2022-11-04,29.78003
2022-11-05,13.16412
2022-11-06,12.28426
2022-11-07,32.55499
2022-11-08,35.05922
2022-11-09,34.34856
2022-11-10,33.26565
2022-11-11,29.71235
2022-11-12,12.28426
2022-11-13,12.38578
2022-11-14,34.31472
2022-11-15,31.67512
2022-11-16,33.73942
2022-11-17,30.45685
2022-11-18,26.66666
2022-11-19,13.29949
2022-11-20,12.11505
2022-11-21,30.52453
2022-11-22,34.68697
2022-11-23,33.29949
2022-11-24,29.3401
2022-11-25,27.34348
2022-11-26,12.18274
2022-11-27,13.46869
2022-11-28,29.47546
2022-11-29,33.0626
2022-11-30,32.69035
2022-12-01,28.79864
2022-12-02,28.5956
2022-12-03,12.25042
2022-12-04,14.99153
2022-12-05,32.62267
2022-12-06,32.21658
2022-12-07,32.38578
2022-12-08,32.08121
2022-12-09,28.12182
2022-12-10,14.07783
2022-12-11,15.09306
2022-12-12,35.56683
2022-12-13,35.22842
2022-12-14,32.04737
2022-12-15,27.85109
2022-12-16,24.50084
2022-12-17,11.03214
2022-12-18,12.35194
2022-12-19,28.32487
2022-12-20,32.21658
2022-12-21,30.32148
2022-12-22,28.73096
2022-12-23,21.99661
2022-12-24,7.07275
2022-12-25,10.01692
2022-12-26,25.51607
2022-12-27,26.15905
2022-12-28,31.87817
2022-12-29,25.10998
2022-12-30,17.02199
2022-12-31,8.35871
2023-01-01,9.74619
2023-01-02,29.17089
2023-01-03,31.53976
2023-01-04,33.8071
2023-01-05,35.22842
2023-01-06,32.04737
2023-01-07,11.94585
2023-01-08,11.60744
2023-01-09,34.82233
2023-01-10,39.39086
2023-01-11,36.64974
2023-01-12,36.14213
2023-01-13,32.99492
2023-01-14,11.70896
2023-01-15,12.69035
2023-01-16,32.4873
2023-01-17,37.66497
2023-01-18,34.04399
2023-01-19,31.87817
2023-01-20,22.50423
2023-01-21,9.71235
2023-01-22,7.68189
2023-01-23,8.90016
2023-01-24,13.77326
2023-01-25,34.99153
2023-01-26,40.37225
2023-01-27,36.92047
2023-01-28,11.67512
2023-01-29,12.8934
2023-01-30,40.20304
2023-01-31,39.08629
2023-02-01,37.63113
2023-02-02,37.42808
2023-02-03,35.63451
2023-02-04,12.11505
2023-02-05,12.52115
2023-02-06,38.00338
2023-02-07,43.11336
2023-02-08,40.94754
2023-02-09,37.83417
2023-02-10,35.16074
2023-02-11,14.45008
2023-02-12,13.16412
2023-02-13,37.66497
2023-02-14,44.26395
2023-02-15,43.62098
2023-02-16,42.87648
2023-02-17,35.1269
2023-02-18,12.8934
2023-02-19,13.46869
2023-02-20,39.93231
2023-02-21,41.11675
2023-02-22,37.73265
2023-02-23,39.69543
2023-02-24,34.72081
2023-02-25,12.18274
2023-02-26,11.97969
2023-02-27,39.89847
2023-02-28,36.58206
2023-03-01,16.27749
2023-03-02,39.86463
2023-03-03,37.1912
2023-03-04,16.92047
2023-03-05,14.14551
2023-03-06,49.06937
2023-03-07,50.38917
2023-03-08,48.12182
2023-03-09,47.34348
2023-03-10,42.60575
2023-03-11,13.40101
2023-03-12,13.73942
2023-03-13,52.04737
2023-03-14,53.46869
2023-03-15,53.19796
2023-03-16,51.06598
2023-03-17,44.60236
2023-03-18,13.0626
2023-03-19,16.07445
2023-03-20,53.94247
2023-03-21,52.35194
2023-03-22,54.24703
2023-03-23,54.3824
2023-03-24,44.56852
2023-03-25,14.65313
2023-03-26,15.56683
2023-03-27,59.93231
2023-03-28,56.37901
2023-03-29,58.00338
2023-03-30,57.76649
2023-03-31,46.5313
2023-04-01,14.11167
2023-04-02,16.92047
2023-04-03,56.98815
2023-04-04,57.15736
2023-04-05,53.19796
2023-04-06,51.16751
2023-04-07,44.97461
2023-04-08,14.34856
2023-04-09,18.00338
2023-04-10,50.52453
2023-04-11,52.41962
2023-04-12,49.54314
2023-04-13,49.54314
2023-04-14,41.62436
2023-04-15,14.99153
2023-04-16,15.56683
2023-04-17,48.93401
2023-04-18,46.36209
2023-04-19,43.8917
2023-04-20,43.45177
2023-04-21,33.90862
2023-04-22,14.17935
2023-04-23,16.75126
2023-04-24,41.11675
2023-04-25,43.8917
2023-04-26,40.9137
2023-04-27,39.25549
2023-04-28,30.18612
2023-04-29,12.69035
2023-04-30,11.97969
2023-05-01,17.76649
2023-05-02,37.42808
2023-05-03,39.5939
2023-05-04,29.78003
2023-05-05,13.50253
2023-05-06,10.79526
2023-05-07,15.2961
2023-05-08,40.03384
2023-05-09,43.48561
2023-05-10,36.95431
2023-05-11,41.42131
2023-05-12,34.28087
2023-05-13,12.58883
2023-05-14,13.70558
2023-05-15,41.01522
2023-05-16,41.92893
2023-05-17,38.74788
2023-05-18,35.39763
2023-05-19,31.13367
2023-05-20,11.84433
2023-05-21,11.70896
2023-05-22,36.14213
2023-05-23,38.71404
2023-05-24,41.55668
2023-05-25,36.68358
2023-05-26,31.43824
2023-05-27,12.25042
2023-05-28,10.76142
2023-05-29,14.5516
