date,애플주식
2020-06-11,11.69374
2020-06-12,10.21832
2020-06-13,5.82195
2020-06-14,5.13408
2020-06-15,8.3541
2020-06-16,8.95224
2020-06-17,9.02203
2020-06-18,9.1915
2020-06-19,7.66623
2020-06-20,5.93161
2020-06-21,4.88485
2020-06-22,6.90858
2020-06-23,12.97976
2020-06-24,14.39537
2020-06-25,11.81337
2020-06-26,8.78277
2020-06-27,6.48988
2020-06-28,5.92164
2020-06-29,8.9323
2020-06-30,9.48061
2020-07-01,8.00518
2020-07-02,8.91237
2020-07-03,8.86252
2020-07-04,5.89173
2020-07-05,6.23068
2020-07-06,10.4177
2020-07-07,12.02272
2020-07-08,12.58099
2020-07-09,13.51809
2020-07-10,9.60023
2020-07-11,7.56654
2020-07-12,6.71917
2020-07-13,10.43764
2020-07-14,14.27574
2020-07-15,10.89622
2020-07-16,9.35101
2020-07-17,10.75665
2020-07-18,7.85564
2020-07-19,6.45997
2020-07-20,8.96221
2020-07-21,11.59405
2020-07-22,11.11554
2020-07-23,10.2881
2020-07-24,14.36546
2020-07-25,6.97836
2020-07-26,6.78895
2020-07-27,10.02891
2020-07-28,12.1922
2020-07-29,10.40773
2020-07-30,9.76971
2020-07-31,60.4825
2020-08-01,31.79144
2020-08-02,17.11693
2020-08-03,34.05443
2020-08-04,33.19708
2020-08-05,26.23866
2020-08-06,22.56006
2020-08-07,29.10975
2020-08-08,17.92443
2020-08-09,11.16538
2020-08-10,20.53633
2020-08-11,25.26168
2020-08-12,26.26856
2020-08-13,22.79932
2020-08-14,22.35071
2020-08-15,13.01963
2020-08-16,10.91615
2020-08-17,14.28571
2020-08-18,21.46346
2020-08-19,20.79553
2020-08-20,38.88944
2020-08-21,30.99391
2020-08-22,27.48479
2020-08-23,16.49885
2020-08-24,43.40544
2020-08-25,49.07785
2020-08-26,38.65018
2020-08-27,37.80281
2020-08-28,39.42777
2020-08-29,21.69275
2020-08-30,22.15133
2020-08-31,67.50074
2020-09-01,90.1605
2020-09-02,76.53274
2020-09-03,69.34503
2020-09-04,99.77071
2020-09-05,45.23975
2020-09-06,18.50264
2020-09-07,33.72545
2020-09-08,46.37623
2020-09-09,73.66164
2020-09-10,45.01046
2020-09-11,41.24214
2020-09-12,28.44183
2020-09-13,13.94676
2020-09-14,29.4487
2020-09-15,42.78735
2020-09-16,55.31851
2020-09-17,51.11155
2020-09-18,39.62715
2020-09-19,34.87189
2020-09-20,17.18672
2020-09-21,36.01834
2020-09-22,33.8052
2020-09-23,27.19569
2020-09-24,30.21632
2020-09-25,21.89213
2020-09-26,15.71129
2020-09-27,10.46755
2020-09-28,18.7718
2020-09-29,22.92892
2020-09-30,16.86771
2020-10-01,21.47343
2020-10-02,24.3545
2020-10-03,17.48579
2020-10-04,10.74668
2020-10-05,20.06778
2020-10-06,20.13757
2020-10-07,22.22111
2020-10-08,18.42288
2020-10-09,13.72744
2020-10-10,12.83022
2020-10-11,11.12551
2020-10-12,19.8385
2020-10-13,42.4484
2020-10-14,43.82414
2020-10-15,27.49476
2020-10-16,21.08463
2020-10-17,13.65766
2020-10-18,10.61708
2020-10-19,16.36925
2020-10-20,21.56315
2020-10-21,19.34004
2020-10-22,18.6422
2020-10-23,17.49576
2020-10-24,12.70062
2020-10-25,13.67759
2020-10-26,18.26338
2020-10-27,18.18363
2020-10-28,17.03718
2020-10-29,22.79932
2020-10-30,21.5133
2020-10-31,15.65148
2020-11-01,9.10178
2020-11-02,15.2228
2020-11-03,19.60921
2020-11-04,21.01485
2020-11-05,23.31771
2020-11-06,17.89452
2020-11-07,10.74668
2020-11-08,8.5136
2020-11-09,15.8708
2020-11-10,21.3538
2020-11-11,17.63533
2020-11-12,16.66832
2020-11-13,13.85704
2020-11-14,9.67999
2020-11-15,7.32728
2020-11-16,17.5157
2020-11-17,20.07775
2020-11-18,16.56863
2020-11-19,15.60163
2020-11-20,14.42528
2020-11-21,11.97288
2020-11-22,8.40394
2020-11-23,15.89073
2020-11-24,31.16339
2020-11-25,27.74399
2020-11-26,22.7096
2020-11-27,19.30016
2020-11-28,17.5456
2020-11-29,13.89691
2020-11-30,19.3201
2020-12-01,23.75635
2020-12-02,24.27474
2020-12-03,22.85913
2020-12-04,22.1912
2020-12-05,15.91067
2020-12-06,11.98285
2020-12-07,21.81238
2020-12-08,23.2878
2020-12-09,23.66663
2020-12-10,24.43425
2020-12-11,19.65905
2020-12-12,14.2558
2020-12-13,10.4177
2020-12-14,18.44282
2020-12-15,21.63293
2020-12-16,26.27853
2020-12-17,19.48958
2020-12-18,17.20665
2020-12-19,14.26577
2020-12-20,11.18532
2020-12-21,17.90449
2020-12-22,54.02253
2020-12-23,58.9971
2020-12-24,39.50752
2020-12-25,21.31392
2020-12-26,16.77798
2020-12-27,18.59236
2020-12-28,35.51988
2020-12-29,45.64848
2020-12-30,44.44222
2020-12-31,36.75605
2021-01-01,33.17715
2021-01-02,32.24005
2021-01-03,29.997
2021-01-04,52.94586
2021-01-05,62.02771
2021-01-06,50.45359
2021-01-07,54.0624
2021-01-08,100.0
2021-01-09,58.02013
2021-01-10,39.98604
2021-01-11,74.27973
2021-01-12,63.74239
2021-01-13,56.30545
2021-01-14,52.78636
2021-01-15,47.19369
2021-01-16,30.0967
2021-01-17,20.3868
2021-01-18,32.36965
2021-01-19,40.15551
2021-01-20,42.50822
2021-01-21,41.36177
2021-01-22,40.7736
2021-01-23,35.20087
2021-01-24,18.91137
2021-01-25,36.22769
2021-01-26,47.72206
2021-01-27,35.21084
2021-01-28,36.64639
2021-01-29,33.07745
2021-01-30,25.24175
2021-01-31,14.73432
2021-02-01,25.87977
2021-02-02,29.29917
2021-02-03,30.01694
2021-02-04,28.3521
2021-02-05,25.51091
2021-02-06,18.73193
2021-02-07,13.99661
2021-02-08,27.86362
2021-02-09,28.79074
2021-02-10,23.63672
2021-02-11,18.68208
2021-02-12,22.71956
2021-02-13,20.84537
2021-02-14,16.449
2021-02-15,25.73023
2021-02-16,28.31223
2021-02-17,38.20157
2021-02-18,46.8049
2021-02-19,35.76911
2021-02-20,22.56006
2021-02-21,17.99421
2021-02-22,26.32838
2021-02-23,44.6117
2021-02-24,35.20087
2021-02-25,32.18024
2021-02-26,33.2569
2021-02-27,19.24035
2021-02-28,16.79792
2021-03-01,17.69514
2021-03-02,23.78626
2021-03-03,21.07466
2021-03-04,22.54012
2021-03-05,23.17814
2021-03-06,17.6752
2021-03-07,12.39158
2021-03-08,18.064
2021-03-09,33.79523
2021-03-10,23.88595
2021-03-11,23.33765
2021-03-12,22.20117
2021-03-13,16.17984
2021-03-14,12.79034
2021-03-15,19.64908
2021-03-16,22.3208
2021-03-17,21.58309
2021-03-18,20.94507
2021-03-19,21.53324
2021-03-20,14.13617
2021-03-21,9.85943
2021-03-22,16.08015
2021-03-23,17.33625
2021-03-24,14.27574
2021-03-25,15.6116
2021-03-26,14.77419
2021-03-27,11.21523
2021-03-28,8.36407
2021-03-29,15.6116
2021-03-30,19.38989
2021-03-31,17.43594
2021-04-01,14.59475
2021-04-02,15.05333
2021-04-03,9.79962
2021-04-04,8.5136
2021-04-05,14.33555
2021-04-06,17.56554
2021-04-07,15.07327
2021-04-08,15.482
2021-04-09,15.18293
2021-04-10,12.23208
2021-04-11,8.98215
2021-04-12,14.9337
2021-04-13,15.40225
2021-04-14,19.67899
2021-04-15,17.24653
2021-04-16,16.30944
2021-04-17,11.04575
2021-04-18,7.55657
2021-04-19,12.94985
2021-04-20,15.24274
2021-04-21,24.95264
2021-04-22,19.08084
2021-04-23,16.12999
2021-04-24,11.31492
2021-04-25,8.86252
2021-04-26,13.71747
2021-04-27,15.39228
2021-04-28,13.18911
2021-04-29,17.03718
2021-04-30,13.0296
2021-05-01,9.39088
2021-05-02,8.63323
2021-05-03,11.67381
2021-05-04,14.59475
2021-05-05,16.43903
2021-05-06,12.84019
2021-05-07,10.78656
2021-05-08,8.10487
2021-05-09,6.52975
2021-05-10,11.29498
2021-05-11,17.8048
2021-05-12,14.24583
2021-05-13,15.91067
2021-05-14,12.83022
2021-05-15,7.94536
2021-05-16,6.22071
2021-05-17,11.32489
2021-05-18,11.53424
2021-05-19,10.49745
2021-05-20,11.33486
2021-05-21,10.32798
2021-05-22,7.03818
2021-05-23,5.41321
2021-05-24,12.34174
2021-05-25,12.86013
2021-05-26,10.62705
2021-05-27,11.04575
2021-05-28,10.62705
2021-05-29,7.91546
2021-05-30,6.14096
2021-05-31,10.16847
2021-06-01,10.74668
2021-06-02,11.8034
2021-06-03,12.80031
2021-06-04,10.72674
2021-06-05,7.2575
2021-06-06,5.66244
2021-06-07,9.27125
2021-06-08,11.7735
2021-06-09,11.02581
2021-06-10,10.02891
2021-06-11,9.6102
2021-06-12,6.90858
2021-06-13,5.26368
2021-06-14,8.89243
2021-06-15,11.92303
2021-06-16,9.6102
2021-06-17,9.52048
2021-06-18,10.966
2021-06-19,6.87867
2021-06-20,5.49297
2021-06-21,8.56345
2021-06-22,11.30495
2021-06-23,13.01963
2021-06-24,11.29498
2021-06-25,9.65008
2021-06-26,6.87867
2021-06-27,5.89173
2021-06-28,8.4837
2021-06-29,9.67999
2021-06-30,11.45449
2021-07-01,8.36407
2021-07-02,8.99212
2021-07-03,7.98524
2021-07-04,5.49297
2021-07-05,9.28122
2021-07-06,12.62087
2021-07-07,14.96361
2021-07-08,16.49885
2021-07-09,11.47442
2021-07-10,8.98215
2021-07-11,6.30046
2021-07-12,9.62017
2021-07-13,11.86322
2021-07-14,12.80031
2021-07-15,18.38301
2021-07-16,10.85634
2021-07-17,7.27743
2021-07-18,6.44003
2021-07-19,10.10866
2021-07-20,11.54421
2021-07-21,10.39776
2021-07-22,9.02203
2021-07-23,8.68308
2021-07-24,6.44003
2021-07-25,4.94467
2021-07-26,8.04506
2021-07-27,10.02891
2021-07-28,11.58408
2021-07-29,10.06878
2021-07-30,8.69305
2021-07-31,6.33037
2021-08-01,4.53593
2021-08-02,7.46685
2021-08-03,8.81268
2021-08-04,9.77968
2021-08-05,9.40085
2021-08-06,9.46067
2021-08-07,6.27056
2021-08-08,5.34343
2021-08-09,9.02203
2021-08-10,10.29807
2021-08-11,10.71677
2021-08-12,11.49436
2021-08-13,14.0963
2021-08-14,8.79274
2021-08-15,7.2874
2021-08-16,8.4837
2021-08-17,15.05333
2021-08-18,12.58099
2021-08-19,13.59784
2021-08-20,11.63393
2021-08-21,7.32728
2021-08-22,6.52975
2021-08-23,9.63014
2021-08-24,12.95982
2021-08-25,12.30186
2021-08-26,12.52118
2021-08-27,12.24204
2021-08-28,8.84258
2021-08-29,6.56963
2021-08-30,10.57721
2021-08-31,17.31631
2021-09-01,14.00657
2021-09-02,14.40534
2021-09-03,13.18911
2021-09-04,9.21144
2021-09-05,8.65317
2021-09-06,10.2881
2021-09-07,11.76353
2021-09-08,15.0633
2021-09-09,12.54112
2021-09-10,11.7735
2021-09-11,12.68068
2021-09-12,7.73601
2021-09-13,11.81337
2021-09-14,13.45827
2021-09-15,21.56315
2021-09-16,13.30874
2021-09-17,12.82025
2021-09-18,8.97218
2021-09-19,6.74907
2021-09-20,7.89552
2021-09-21,13.30874
2021-09-22,11.52427
2021-09-23,12.65078
2021-09-24,10.90619
2021-09-25,7.40703
2021-09-26,6.30046
2021-09-27,9.8694
2021-09-28,11.40464
2021-09-29,12.9
2021-09-30,9.95912
2021-10-01,12.15232
2021-10-02,8.28431
2021-10-03,6.18083
2021-10-04,7.88555
2021-10-05,13.71747
2021-10-06,11.02581
2021-10-07,10.63702
2021-10-08,8.81268
2021-10-09,6.91855
2021-10-10,5.58269
2021-10-11,6.46994
2021-10-12,11.63393
2021-10-13,11.01585
2021-10-14,10.69683
2021-10-15,9.67999
2021-10-16,7.2874
2021-10-17,4.87488
2021-10-18,7.46685
2021-10-19,13.61778
2021-10-20,10.7068
2021-10-21,9.90928
2021-10-22,9.02203
2021-10-23,6.85873
2021-10-24,5.11414
2021-10-25,9.56036
2021-10-26,12.13238
2021-10-27,9.85943
2021-10-28,10.78656
2021-10-29,12.9
2021-10-30,7.15781
2021-10-31,5.56275
2021-11-01,8.62326
2021-11-02,10.37782
2021-11-03,10.17844
2021-11-04,10.09869
2021-11-05,9.53045
2021-11-06,6.79892
2021-11-07,5.05433
2021-11-08,8.25441
2021-11-09,10.56724
2021-11-10,8.65317
2021-11-11,8.3541
2021-11-12,9.16159
2021-11-13,6.60951
2021-11-14,5.33346
2021-11-15,9.31113
2021-11-16,10.00897
2021-11-17,10.06878
2021-11-18,10.33795
2021-11-19,17.90449
2021-11-20,12.39158
2021-11-21,8.01515
2021-11-22,12.33177
2021-11-23,13.18911
2021-11-24,9.76971
2021-11-25,9.97906
2021-11-26,9.62017
2021-11-27,8.43385
2021-11-28,6.12102
2021-11-29,9.90928
2021-11-30,11.6439
2021-12-01,16.10008
2021-12-02,13.80719
2021-12-03,10.72674
2021-12-04,8.82264
2021-12-05,5.96151
2021-12-06,9.63014
2021-12-07,12.20217
2021-12-08,16.97737
2021-12-09,18.15372
2021-12-10,14.82404
2021-12-11,17.34622
2021-12-12,9.70989
2021-12-13,17.14684
2021-12-14,17.88455
2021-12-15,14.54491
2021-12-16,15.47203
2021-12-17,14.95364
2021-12-18,9.62017
2021-12-19,6.46994
2021-12-20,10.21832
2021-12-21,12.51121
2021-12-22,11.5143
2021-12-23,12.88007
2021-12-24,10.97597
2021-12-25,6.88864
2021-12-26,6.34034
2021-12-27,9.39088
2021-12-28,14.79413
2021-12-29,13.66763
2021-12-30,12.4813
2021-12-31,9.54042
2022-01-01,8.63323
2022-01-02,8.11484
2022-01-03,10.7068
2022-01-04,27.01624
2022-01-05,22.91895
2022-01-06,22.74947
2022-01-07,18.6422
2022-01-08,13.40843
2022-01-09,11.20526
2022-01-10,14.72435
2022-01-11,17.2565
2022-01-12,14.81407
2022-01-13,13.93679
2022-01-14,13.85704
2022-01-15,9.87937
2022-01-16,8.85255
2022-01-17,10.6769
2022-01-18,12.98973
2022-01-19,15.6116
2022-01-20,17.95434
2022-01-21,17.6752
2022-01-22,14.28571
2022-01-23,9.27125
2022-01-24,14.79413
2022-01-25,20.8055
2022-01-26,17.31631
2022-01-27,19.93819
2022-01-28,20.48649
2022-01-29,18.81168
2022-01-30,9.08184
2022-01-31,11.52427
2022-02-01,27.40504
2022-02-02,23.60681
2022-02-03,21.29398
2022-02-04,17.73502
2022-02-05,11.83331
2022-02-06,9.68996
2022-02-07,13.27883
2022-02-08,13.95673
2022-02-09,13.12929
2022-02-10,13.84707
2022-02-11,13.26886
2022-02-12,11.75356
2022-02-13,8.31422
2022-02-14,11.78347
2022-02-15,12.24204
2022-02-16,12.34174
2022-02-17,10.98594
2022-02-18,11.59405
2022-02-19,9.37095
2022-02-20,8.15472
2022-02-21,9.76971
2022-02-22,13.5779
2022-02-23,13.98664
2022-02-24,27.1259
2022-02-25,19.11075
2022-02-26,10.01894
2022-02-27,7.53663
2022-02-28,9.28122
2022-03-01,10.68687
2022-03-02,9.71986
2022-03-03,10.25819
2022-03-04,10.72674
2022-03-05,9.1915
2022-03-06,7.75595
2022-03-07,10.34792
2022-03-08,13.12929
2022-03-09,12.82025
2022-03-10,12.8701
2022-03-11,13.18911
2022-03-12,11.26507
2022-03-13,8.39397
2022-03-14,12.77041
2022-03-15,16.92752
2022-03-16,13.31871
2022-03-17,13.63772
2022-03-18,12.18223
2022-03-19,9.36098
2022-03-20,7.74598
2022-03-21,10.52736
2022-03-22,11.69374
2022-03-23,13.06948
2022-03-24,13.30874
2022-03-25,13.84707
2022-03-26,10.01894
2022-03-27,7.94536
2022-03-28,11.65387
2022-03-29,13.69753
2022-03-30,16.66832
2022-03-31,13.38849
2022-04-01,11.58408
2022-04-02,7.86561
2022-04-03,6.56963
2022-04-04,9.85943
2022-04-05,11.23517
2022-04-06,12.28192
2022-04-07,12.23208
2022-04-08,10.40773
2022-04-09,7.66623
2022-04-10,6.36028
2022-04-11,9.44073
2022-04-12,12.64081
2022-04-13,11.01585
2022-04-14,10.86631
2022-04-15,11.26507
2022-04-16,6.25062
2022-04-17,6.07117
2022-04-18,8.53354
2022-04-19,12.59096
2022-04-20,11.24514
2022-04-21,11.02581
2022-04-22,10.24823
2022-04-23,8.81268
2022-04-24,6.60951
2022-04-25,16.2895
2022-04-26,13.66763
2022-04-27,16.30944
2022-04-28,14.07636
2022-04-29,14.76423
2022-04-30,9.63014
2022-05-01,6.93849
2022-05-02,9.48061
2022-05-03,14.55487
2022-05-04,11.89313
2022-05-05,11.08563
2022-05-06,13.64769
2022-05-07,7.98524
2022-05-08,5.75216
2022-05-09,9.5803
2022-05-10,15.41222
2022-05-11,11.71368
2022-05-12,21.44352
2022-05-13,18.39298
2022-05-14,9.8694
2022-05-15,7.15781
2022-05-16,10.17844
2022-05-17,11.74359
2022-05-18,12.16229
2022-05-19,18.21353
2022-05-20,15.80101
2022-05-21,10.47751
2022-05-22,7.71608
2022-05-23,10.82643
2022-05-24,12.33177
2022-05-25,12.08254
2022-05-26,10.5473
2022-05-27,9.63014
2022-05-28,6.92852
2022-05-29,5.19389
2022-05-30,7.77589
2022-05-31,8.95224
2022-06-01,7.92543
2022-06-02,8.37404
2022-06-03,8.88246
2022-06-04,6.7391
2022-06-05,4.65556
2022-06-06,6.58957
2022-06-07,9.76971
2022-06-08,9.52048
2022-06-09,8.65317
2022-06-10,10.22829
2022-06-11,9.20147
2022-06-12,9.74977
2022-06-13,14.37543
2022-06-14,17.90449
2022-06-15,14.63463
2022-06-16,13.39846
2022-06-17,14.58478
2022-06-18,8.6432
2022-06-19,6.58957
2022-06-20,10.53733
2022-06-21,10.50742
2022-06-22,11.20526
2022-06-23,10.64699
2022-06-24,9.75974
2022-06-25,7.02821
2022-06-26,5.10417
2022-06-27,8.384
2022-06-28,9.35101
2022-06-29,8.9323
2022-06-30,8.13478
2022-07-01,8.05502
2022-07-02,6.56963
2022-07-03,4.28671
2022-07-04,6.51978
2022-07-05,7.27743
2022-07-06,8.17465
2022-07-07,7.48679
2022-07-08,7.79583
2022-07-09,5.11414
2022-07-10,4.07736
2022-07-11,5.99142
2022-07-12,7.72604
2022-07-13,7.11793
2022-07-14,7.44691
2022-07-15,7.15781
2022-07-16,4.48609
2022-07-17,3.51909
2022-07-18,6.92852
2022-07-19,7.8058
2022-07-20,7.38709
2022-07-21,7.04815
2022-07-22,7.75595
2022-07-23,5.08423
2022-07-24,3.56893
2022-07-25,6.37025
2022-07-26,6.55966
2022-07-27,6.00139
2022-07-28,7.72604
2022-07-29,8.84258
2022-07-30,6.49985
2022-07-31,4.4163
2022-08-01,7.8058
2022-08-02,8.54351
2022-08-03,7.35719
2022-08-04,9.85943
2022-08-05,8.15472
2022-08-06,4.89482
2022-08-07,3.88794
2022-08-08,6.96839
2022-08-09,8.17465
2022-08-10,7.73601
2022-08-11,10.44761
2022-08-12,10.1585
2022-08-13,8.43385
2022-08-14,4.9646
2022-08-15,7.05811
2022-08-16,11.82334
2022-08-17,11.62396
2022-08-18,10.86631
2022-08-19,9.59027
2022-08-20,6.40015
2022-08-21,4.85494
2022-08-22,8.43385
2022-08-23,9.56036
2022-08-24,10.68687
2022-08-25,10.62705
2022-08-26,9.17156
2022-08-27,7.08802
2022-08-28,4.59575
2022-08-29,8.28431
2022-08-30,9.59027
2022-08-31,9.55039
2022-09-01,8.94227
2022-09-02,8.45379
2022-09-03,6.62944
2022-09-04,5.10417
2022-09-05,6.97836
2022-09-06,8.13478
2022-09-07,10.34792
2022-09-08,15.01345
2022-09-09,9.46067
2022-09-10,8.96221
2022-09-11,6.50981
2022-09-12,7.42697
2022-09-13,14.21593
2022-09-14,14.3854
2022-09-15,11.21523
2022-09-16,10.49745
2022-09-17,6.47991
2022-09-18,5.95155
2022-09-19,7.62635
2022-09-20,8.70302
2022-09-21,8.69305
2022-09-22,10.53733
2022-09-23,8.63323
2022-09-24,5.40324
2022-09-25,5.05433
2022-09-26,12.4514
2022-09-27,9.92921
2022-09-28,13.04954
2022-09-29,10.61708
2022-09-30,15.89073
2022-10-01,9.05193
2022-10-02,6.33037
2022-10-03,10.21832
2022-10-04,12.92991
2022-10-05,9.67999
2022-10-06,8.45379
2022-10-07,9.18153
2022-10-08,6.93849
2022-10-09,5.98145
2022-10-10,7.13787
2022-10-11,9.24135
2022-10-12,8.71298
2022-10-13,9.91925
2022-10-14,8.73292
2022-10-15,7.42697
2022-10-16,6.25062
2022-10-17,8.95224
2022-10-18,7.97527
2022-10-19,8.21453
2022-10-20,7.06808
2022-10-21,6.96839
2022-10-22,4.82504
2022-10-23,3.69853
2022-10-24,5.73223
2022-10-25,7.13787
2022-10-26,8.00518
2022-10-27,8.88246
2022-10-28,10.42767
2022-10-29,11.02581
2022-10-30,4.61569
2022-10-31,6.78895
2022-11-01,7.88555
2022-11-02,7.46685
2022-11-03,8.32419
2022-11-04,9.47064
2022-11-05,6.53972
2022-11-06,4.11723
2022-11-07,7.13787
2022-11-08,9.05193
2022-11-09,8.79274
2022-11-10,10.76662
2022-11-11,13.00967
2022-11-12,6.82883
2022-11-13,4.45618
2022-11-14,7.34722
2022-11-15,8.62326
2022-11-16,7.71608
2022-11-17,6.8687
2022-11-18,6.14096
2022-11-19,4.1272
2022-11-20,3.24992
2022-11-21,6.51978
2022-11-22,6.58957
2022-11-23,6.24065
2022-11-24,6.05124
2022-11-25,5.87179
2022-11-26,4.79513
2022-11-27,3.40943
2022-11-28,5.53284
2022-11-29,7.19768
2022-11-30,8.60332
2022-12-01,8.40394
2022-12-02,6.22071
2022-12-03,4.10726
2022-12-04,3.22998
2022-12-05,5.75216
2022-12-06,7.21762
2022-12-07,8.2245
2022-12-08,8.49366
2022-12-09,7.61638
2022-12-10,5.19389
2022-12-11,4.63562
2022-12-12,6.44003
2022-12-13,8.69305
2022-12-14,9.30116
2022-12-15,8.88246
2022-12-16,11.00588
2022-12-17,7.65626
2022-12-18,6.71917
2022-12-19,9.08184
2022-12-20,12.76044
2022-12-21,11.26507
2022-12-22,11.46446
2022-12-23,11.69374
2022-12-24,6.91855
2022-12-25,5.73223
2022-12-26,8.44382
2022-12-27,10.18841
2022-12-28,13.69753
2022-12-29,14.15611
2022-12-30,9.80959
2022-12-31,6.41012
2023-01-01,5.56275
2023-01-02,7.53663
2023-01-03,9.25132
2023-01-04,20.62605
2023-01-05,12.81028
2023-01-06,10.76662
2023-01-07,8.40394
2023-01-08,5.71229
2023-01-09,8.9323
2023-01-10,11.01585
2023-01-11,10.2881
2023-01-12,9.85943
2023-01-13,10.01894
2023-01-14,8.52357
2023-01-15,5.53284
2023-01-16,7.03818
2023-01-17,9.37095
2023-01-18,9.47064
2023-01-19,8.71298
2023-01-20,7.8357
2023-01-21,7.78586
2023-01-22,6.52975
2023-01-23,6.92852
2023-01-24,10.51739
2023-01-25,11.7735
2023-01-26,10.82643
2023-01-27,10.91615
2023-01-28,8.81268
2023-01-29,5.30355
2023-01-30,9.18153
2023-01-31,10.16847
2023-02-01,10.68687
2023-02-02,12.04266
2023-02-03,17.17675
2023-02-04,12.58099
2023-02-05,6.40015
2023-02-06,8.79274
2023-02-07,10.93609
2023-02-08,11.96291
2023-02-09,11.59405
2023-02-10,11.32489
2023-02-11,7.05811
2023-02-12,4.89482
2023-02-13,7.36716
2023-02-14,9.8694
2023-02-15,9.6102
2023-02-16,10.56724
2023-02-17,10.01894
2023-02-18,5.83192
2023-02-19,4.16708
2023-02-20,7.11793
2023-02-21,8.16468
2023-02-22,9.26129
2023-02-23,8.384
2023-02-24,7.70611
2023-02-25,5.67241
2023-02-26,3.68856
2023-02-27,5.81198
2023-02-28,7.22759
2023-03-01,6.40015
2023-03-02,6.95842
2023-03-03,6.7391
2023-03-04,5.76213
2023-03-05,4.32658
2023-03-06,6.9983
2023-03-07,9.83949
2023-03-08,8.4837
2023-03-09,7.95533
2023-03-10,8.45379
2023-03-11,5.28362
2023-03-12,4.07736
2023-03-13,8.69305
2023-03-14,9.37095
2023-03-15,8.99212
2023-03-16,8.08493
2023-03-17,8.6432
2023-03-18,5.56275
2023-03-19,4.21692
2023-03-20,8.18462
2023-03-21,11.47442
2023-03-22,11.53424
2023-03-23,11.23517
2023-03-24,11.29498
2023-03-25,6.45997
2023-03-26,4.23686
2023-03-27,7.64629
2023-03-28,8.56345
2023-03-29,8.81268
2023-03-30,8.69305
2023-03-31,8.71298
2023-04-01,7.21762
2023-04-02,4.52596
2023-04-03,7.92543
2023-04-04,10.63702
2023-04-05,9.66005
2023-04-06,9.21144
2023-04-07,8.76283
2023-04-08,4.94467
2023-04-09,3.9976
2023-04-10,7.37713
2023-04-11,9.38091
2023-04-12,8.98215
2023-04-13,8.5136
2023-04-14,9.07187
2023-04-15,5.65247
2023-04-16,4.06739
2023-04-17,6.45
2023-04-18,8.43385
2023-04-19,9.38091
2023-04-20,9.59027
2023-04-21,7.88555
2023-04-22,5.32349
2023-04-23,3.73841
2023-04-24,5.85185
2023-04-25,7.87558
2023-04-26,9.29119
2023-04-27,8.384
2023-04-28,8.5136
2023-04-29,5.99142
2023-04-30,4.16708
2023-05-01,5.08423
2023-05-02,8.08493
2023-05-03,8.45379
2023-05-04,8.40394
2023-05-05,10.21832
2023-05-06,12.27195
2023-05-07,6.23068
2023-05-08,9.55039
2023-05-09,10.5473
2023-05-10,8.99212
2023-05-11,9.35101
2023-05-12,7.64629
2023-05-13,5.18392
2023-05-14,4.32658
2023-05-15,7.1279
2023-05-16,8.384
2023-05-17,9.02203
2023-05-18,9.24135
2023-05-19,11.72365
2023-05-20,6.06121
2023-05-21,4.45618
2023-05-22,8.384
2023-05-23,9.23138
2023-05-24,8.16468
2023-05-25,9.35101
2023-05-26,10.73671
2023-05-27,6.63941
2023-05-28,3.98763
2023-05-29,5.47303
