date,거래량상위종목
2021-01-19,81.52897
2021-01-20,78.60665
2021-01-21,80.75215
2021-01-22,74.91368
2021-01-23,30.2466
2021-01-24,27.17016
2021-01-25,76.70776
2021-01-26,79.63625
2021-01-27,71.95437
2021-01-28,78.23057
2021-01-29,79.95067
2021-01-30,28.93958
2021-01-31,24.18618
2021-02-01,63.4032
2021-02-02,60.78298
2021-02-03,77.73736
2021-02-04,68.33538
2021-02-05,54.6794
2021-02-06,23.21824
2021-02-07,21.92971
2021-02-08,62.68187
2021-02-09,59.53144
2021-02-10,53.41553
2021-02-11,20.39457
2021-02-12,20.18495
2021-02-13,20.8508
2021-02-14,23.66214
2021-02-15,72.37977
2021-02-16,74.67324
2021-02-17,78.11344
2021-02-18,78.31689
2021-02-19,67.15166
2021-02-20,22.87299
2021-02-21,27.21948
2021-02-22,73.1011
2021-02-23,76.62145
2021-02-24,82.35511
2021-02-25,69.72872
2021-02-26,67.80517
2021-02-27,23.2799
2021-02-28,31.86806
2021-03-01,25.92478
2021-03-02,61.58446
2021-03-03,59.14919
2021-03-04,59.75339
2021-03-05,57.31196
2021-03-06,21.15906
2021-03-07,23.76078
2021-03-08,61.06658
2021-03-09,63.89025
2021-03-10,57.68187
2021-03-11,57.68803
2021-03-12,54.82737
2021-03-13,23.04562
2021-03-14,22.18249
2021-03-15,56.09741
2021-03-16,55.46855
2021-03-17,54.56226
2021-03-18,56.07891
2021-03-19,55.709
2021-03-20,20.51787
2021-03-21,18.66214
2021-03-22,50.95561
2021-03-23,51.69543
2021-03-24,48.36621
2021-03-25,46.62762
2021-03-26,47.15782
2021-03-27,18.13193
2021-03-28,16.22688
2021-03-29,49.8212
2021-03-30,47.2688
2021-03-31,47.22564
2021-04-01,47.18865
2021-04-02,44.46362
2021-04-03,18.18742
2021-04-04,15.64118
2021-04-05,46.80024
2021-04-06,45.0
2021-04-07,46.51048
2021-04-08,47.13316
2021-04-09,43.91491
2021-04-10,14.54993
2021-04-11,13.97657
2021-04-12,47.75585
2021-04-13,47.52157
2021-04-14,50.30209
2021-04-15,49.50061
2021-04-16,45.49938
2021-04-17,17.55856
2021-04-18,15.88162
2021-04-19,45.93711
2021-04-20,47.20715
2021-04-21,49.73489
2021-04-22,46.44266
2021-04-23,43.06411
2021-04-24,16.23921
2021-04-25,15.22194
2021-04-26,43.72379
2021-04-27,46.59062
2021-04-28,48.77311
2021-04-29,46.07274
2021-04-30,41.21454
2021-05-01,17.06535
2021-05-02,16.14673
2021-05-03,48.02712
2021-05-04,41.65844
2021-05-05,14.90752
2021-05-06,39.23551
2021-05-07,34.77188
2021-05-08,13.84093
2021-05-09,14.01972
2021-05-10,44.54377
2021-05-11,46.92355
2021-05-12,46.15289
2021-05-13,47.6942
2021-05-14,37.8545
2021-05-15,13.72379
2021-05-16,13.81011
2021-05-17,41.30086
2021-05-18,35.75215
2021-05-19,13.24907
2021-05-20,36.20838
2021-05-21,33.15659
2021-05-22,13.1011
2021-05-23,12.13933
2021-05-24,36.72009
2021-05-25,37.68187
2021-05-26,37.24414
2021-05-27,40.19112
2021-05-28,37.2688
2021-05-29,14.10604
2021-05-30,12.27496
2021-05-31,40.73982
2021-06-01,41.05425
2021-06-02,43.05178
2021-06-03,47.08384
2021-06-04,42.91615
2021-06-05,16.09741
2021-06-06,15.22194
2021-06-07,50.84463
2021-06-08,49.82737
2021-06-09,49.3958
2021-06-10,48.60665
2021-06-11,44.67324
2021-06-12,14.03822
2021-06-13,13.52651
2021-06-14,47.1085
2021-06-15,49.89519
2021-06-16,49.12453
2021-06-17,50.57336
2021-06-18,46.95437
2021-06-19,15.94327
2021-06-20,15.2651
2021-06-21,46.83723
2021-06-22,45.08014
2021-06-23,52.00986
2021-06-24,51.16522
2021-06-25,44.85819
2021-06-26,16.1344
2021-06-27,12.36128
2021-06-28,44.8212
2021-06-29,41.7016
2021-06-30,44.18002
2021-07-01,38.43403
2021-07-02,38.47102
2021-07-03,12.58323
2021-07-04,12.1085
2021-07-05,42.59556
2021-07-06,41.81874
2021-07-07,41.69543
2021-07-08,45.98643
2021-07-09,46.78791
2021-07-10,11.66461
2021-07-11,10.62885
2021-07-12,38.60049
2021-07-13,40.56103
2021-07-14,39.67324
2021-07-15,37.35511
2021-07-16,35.49321
2021-07-17,10.28976
2021-07-18,9.07521
2021-07-19,38.8286
2021-07-20,38.86559
2021-07-21,36.15906
2021-07-22,35.76448
2021-07-23,33.40937
2021-07-24,9.66707
2021-07-25,8.44019
2021-07-26,32.60789
2021-07-27,32.37361
2021-07-28,31.73242
2021-07-29,30.27743
2021-07-30,31.20221
2021-07-31,8.47102
2021-08-01,7.33662
2021-08-02,29.23551
2021-08-03,28.76695
2021-08-04,30.40073
2021-08-05,32.50308
2021-08-06,37.68187
2021-08-07,10.73366
2021-08-08,9.63625
2021-08-09,37.77435
2021-08-10,40.25277
2021-08-11,37.836
2021-08-12,39.54993
2021-08-13,40.72749
2021-08-14,11.33785
2021-08-15,8.73612
2021-08-16,12.28729
2021-08-17,41.26387
2021-08-18,37.09617
2021-08-19,43.92108
2021-08-20,40.44389
2021-08-21,12.00986
2021-08-22,10.22194
2021-08-23,36.3995
2021-08-24,35.37607
2021-08-25,35.11097
2021-08-26,35.32675
2021-08-27,33.13193
2021-08-28,9.61775
2021-08-29,8.29839
2021-08-30,33.1196
2021-08-31,32.65721
2021-09-01,33.65598
2021-09-02,34.27866
2021-09-03,30.61652
2021-09-04,9.85819
2021-09-05,8.81011
2021-09-06,29.86436
2021-09-07,30.79531
2021-09-08,32.38594
2021-09-09,35.33292
2021-09-10,29.06905
2021-09-11,8.85326
2021-09-12,7.68187
2021-09-13,28.95191
2021-09-14,27.57706
2021-09-15,28.07028
2021-09-16,27.17016
2021-09-17,25.90012
2021-09-18,7.47842
2021-09-19,6.01726
2021-09-20,5.71516
2021-09-21,6.38101
2021-09-22,7.47842
2021-09-23,33.64981
2021-09-24,27.91615
2021-09-25,8.77928
2021-09-26,7.55856
2021-09-27,28.39704
2021-09-28,30.88779
2021-09-29,37.34278
2021-09-30,29.24167
2021-10-01,29.37114
2021-10-02,8.2799
2021-10-03,6.78175
2021-10-04,9.61159
2021-10-05,41.64611
2021-10-06,39.64241
2021-10-07,30.37607
2021-10-08,25.46855
2021-10-09,7.54623
2021-10-10,6.09741
2021-10-11,7.47842
2021-10-12,30.32675
2021-10-13,26.44882
2021-10-14,25.79531
2021-10-15,24.93218
2021-10-16,7.90382
2021-10-17,6.61528
2021-10-18,23.32922
2021-10-19,23.00246
2021-10-20,23.08261
2021-10-21,22.58939
2021-10-22,19.79654
2021-10-23,5.80764
2021-10-24,5.45006
2021-10-25,21.63995
2021-10-26,23.64364
2021-10-27,22.63255
2021-10-28,22.68803
2021-10-29,20.2651
2021-10-30,7.40443
2021-10-31,5.78914
2021-11-01,20.709
2021-11-02,23.71146
2021-11-03,25.75832
2021-11-04,24.23551
2021-11-05,22.35511
2021-11-06,6.92971
2021-11-07,6.06041
2021-11-08,23.62515
2021-11-09,23.08261
2021-11-10,23.18125
2021-11-11,24.08138
2021-11-12,21.46115
2021-11-13,7.9963
2021-11-14,7.00986
2021-11-15,22.95314
2021-11-16,23.37237
2021-11-17,23.1381
2021-11-18,25.78298
2021-11-19,20.78298
2021-11-20,6.57213
2021-11-21,6.28853
2021-11-22,22.74352
2021-11-23,21.38717
2021-11-24,20.51171
2021-11-25,19.64858
2021-11-26,20.56103
2021-11-27,8.50184
2021-11-28,7.70653
2021-11-29,25.03082
2021-11-30,30.09247
2021-12-01,22.57706
2021-12-02,21.96054
2021-12-03,19.63008
2021-12-04,7.39827
2021-12-05,5.91861
2021-12-06,21.26387
2021-12-07,19.85819
2021-12-08,20.73982
2021-12-09,18.60665
2021-12-10,18.18125
2021-12-11,6.23921
2021-12-12,6.06041
2021-12-13,20.35141
2021-12-14,18.76078
2021-12-15,18.95807
2021-12-16,19.48828
2021-12-17,16.81874
2021-12-18,6.05425
2021-12-19,5.45622
2021-12-20,19.56843
2021-12-21,19.85819
2021-12-22,18.03329
2021-12-23,18.19975
2021-12-24,16.52897
2021-12-25,5.79531
2021-12-26,5.91245
2021-12-27,17.54007
2021-12-28,18.93341
2021-12-29,18.20591
2021-12-30,16.65228
2021-12-31,8.35388
2022-01-01,4.37731
2022-01-02,5.36374
2022-01-03,21.99136
2022-01-04,20.27743
2022-01-05,22.37977
2022-01-06,24.254
2022-01-07,19.03822
2022-01-08,6.59062
2022-01-09,7.50308
2022-01-10,24.08754
2022-01-11,22.94081
2022-01-12,22.66954
2022-01-13,22.7127
2022-01-14,21.20838
2022-01-15,7.4106
2022-01-16,7.58323
2022-01-17,22.34278
2022-01-18,24.21085
2022-01-19,25.11713
2022-01-20,21.23304
2022-01-21,22.10234
2022-01-22,8.66214
2022-01-23,6.75092
2022-01-24,26.87422
2022-01-25,32.46609
2022-01-26,26.80024
2022-01-27,46.09124
2022-01-28,28.03945
2022-01-29,8.45869
2022-01-30,5.83847
2022-01-31,6.14056
2022-02-01,8.74229
2022-02-02,8.76078
2022-02-03,27.24414
2022-02-04,25.61035
2022-02-05,8.73612
2022-02-06,7.94081
2022-02-07,23.30456
2022-02-08,22.41676
2022-02-09,22.12083
2022-02-10,21.89272
2022-02-11,19.50678
2022-02-12,7.11467
2022-02-13,5.65351
2022-02-14,22.75585
2022-02-15,21.36251
2022-02-16,20.87546
2022-02-17,21.9667
2022-02-18,19.30949
2022-02-19,6.78791
2022-02-20,5.90012
2022-02-21,20.57953
2022-02-22,22.88532
2022-02-23,20.91245
2022-02-24,33.60665
2022-02-25,24.03822
2022-02-26,7.52157
2022-02-27,6.418
2022-02-28,19.59309
2022-03-01,7.81134
2022-03-02,18.63748
2022-03-03,19.08138
2022-03-04,19.10604
2022-03-05,6.37484
2022-03-06,5.40073
2022-03-07,21.92971
2022-03-08,20.5487
2022-03-09,6.1344
2022-03-10,21.43033
2022-03-11,19.5376
2022-03-12,7.31812
2022-03-13,6.15906
2022-03-14,21.94204
2022-03-15,21.51048
2022-03-16,21.28236
2022-03-17,22.56473
2022-03-18,20.33908
2022-03-19,7.3921
2022-03-20,5.76448
2022-03-21,20.2651
2022-03-22,19.20468
2022-03-23,20.68434
2022-03-24,21.2577
2022-03-25,20.52404
2022-03-26,6.52897
2022-03-27,5.93094
2022-03-28,21.80024
2022-03-29,21.72626
2022-03-30,22.34895
2022-03-31,22.90382
2022-04-01,20.61035
2022-04-02,6.24537
2022-04-03,5.35141
2022-04-04,21.96054
2022-04-05,21.77558
2022-04-06,21.42416
2022-04-07,21.8249
2022-04-08,18.95191
2022-04-09,5.60419
2022-04-10,4.81504
2022-04-11,18.85326
2022-04-12,20.5302
2022-04-13,20.33292
2022-04-14,19.42046
2022-04-15,17.45376
2022-04-16,5.16646
2022-04-17,4.72872
2022-04-18,19.61775
2022-04-19,19.03822
2022-04-20,20.4069
2022-04-21,21.21454
2022-04-22,20.75215
2022-04-23,6.2577
2022-04-24,5.37607
2022-04-25,23.61898
2022-04-26,21.34401
2022-04-27,26.60912
2022-04-28,22.70036
2022-04-29,21.1344
2022-04-30,5.70283
2022-05-01,4.64241
2022-05-02,20.95561
2022-05-03,21.05425
2022-05-04,19.80887
2022-05-05,5.93711
2022-05-06,21.65228
2022-05-07,5.57336
2022-05-08,4.62392
2022-05-09,22.02219
2022-05-10,24.3958
2022-05-11,19.58076
2022-05-12,25.51171
2022-05-13,20.18495
2022-05-14,5.709
2022-05-15,4.46979
2022-05-16,19.14303
2022-05-17,19.29716
2022-05-18,19.85819
2022-05-19,22.25647
2022-05-20,18.47102
2022-05-21,4.6794
2022-05-22,3.81627
2022-05-23,18.08261
2022-05-24,18.48335
2022-05-25,16.95437
2022-05-26,16.75092
2022-05-27,15.30209
2022-05-28,3.91491
2022-05-29,3.02712
2022-05-30,15.90628
2022-05-31,15.37607
2022-06-01,4.54993
2022-06-02,14.44512
2022-06-03,13.95807
2022-06-04,3.59432
2022-06-05,2.89149
2022-06-06,3.37854
2022-06-07,15.51787
2022-06-08,16.25154
2022-06-09,15.74599
2022-06-10,15.76448
2022-06-11,4.04438
2022-06-12,4.08754
2022-06-13,26.94204
2022-06-14,25.87546
2022-06-15,21.97903
2022-06-16,20.09247
2022-06-17,19.56843
2022-06-18,4.85819
2022-06-19,3.32305
2022-06-20,21.33785
2022-06-21,18.02096
2022-06-22,20.01233
2022-06-23,19.93218
2022-06-24,16.87422
2022-06-25,4.04438
2022-06-26,3.2614
2022-06-27,16.31935
2022-06-28,14.99383
2022-06-29,15.15413
2022-06-30,15.11097
2022-07-01,15.01849
2022-07-02,3.66831
2022-07-03,2.89149
2022-07-04,14.80887
2022-07-05,14.04438
2022-07-06,14.58692
2022-07-07,14.03822
2022-07-08,12.5524
2022-07-09,2.9778
2022-07-10,2.63255
2022-07-11,12.82367
2022-07-12,13.69913
2022-07-13,12.65721
2022-07-14,12.44143
2022-07-15,11.07274
2022-07-16,3.27373
2022-07-17,2.52157
2022-07-18,12.73736
2022-07-19,12.99013
2022-07-20,13.2429
2022-07-21,12.30579
2022-07-22,11.63378
2022-07-23,3.16276
2022-07-24,2.30579
2022-07-25,11.93588
2022-07-26,11.94204
2022-07-27,11.5413
2022-07-28,12.81134
2022-07-29,11.16522
2022-07-30,3.12577
2022-07-31,2.32429
2022-08-01,12.65104
2022-08-02,11.89272
2022-08-03,12.77435
2022-08-04,13.09494
2022-08-05,12.27496
2022-08-06,3.1381
2022-08-07,2.45992
2022-08-08,11.67077
2022-08-09,11.29469
2022-08-10,11.80641
2022-08-11,11.9852
2022-08-12,11.10357
2022-08-13,3.24907
2022-08-14,2.07151
2022-08-15,2.60789
2022-08-16,12.09001
2022-08-17,11.03575
2022-08-18,11.65228
2022-08-19,10.57953
2022-08-20,2.92848
2022-08-21,2.78668
2022-08-22,11.65844
2022-08-23,11.48581
2022-08-24,10.8323
2022-08-25,11.84956
2022-08-26,10.87546
2022-08-27,3.38471
2022-08-28,2.33045
2022-08-29,13.85326
2022-08-30,11.73859
2022-08-31,11.28853
2022-09-01,11.99136
2022-09-02,10.04315
2022-09-03,2.5709
2022-09-04,2.04685
2022-09-05,10.35758
2022-09-06,9.47595
2022-09-07,10.672
2022-09-08,9.34648
2022-09-09,2.29963
2022-09-10,2.14549
2022-09-11,2.04069
2022-09-12,2.63255
2022-09-13,13.02712
2022-09-14,14.87053
2022-09-15,11.5413
2022-09-16,10.56103
2022-09-17,3.02096
2022-09-18,2.56473
2022-09-19,11.70776
2022-09-20,10.46239
2022-09-21,10.86929
2022-09-22,11.52897
2022-09-23,11.96054
2022-09-24,3.09494
2022-09-25,2.29963
2022-09-26,16.65228
2022-09-27,14.08754
2022-09-28,16.17139
2022-09-29,12.5709
2022-09-30,11.65228
2022-10-01,2.88532
2022-10-02,2.28113
2022-10-03,2.79284
2022-10-04,11.76942
2022-10-05,11.83723
2022-10-06,10.60419
2022-10-07,10.32675
2022-10-08,2.84217
2022-10-09,2.2688
2022-10-10,2.98397
2022-10-11,13.50801
2022-10-12,12.10234
2022-10-13,13.21208
2022-10-14,11.79408
2022-10-15,8.16892
2022-10-16,4.5376
2022-10-17,18.86559
2022-10-18,15.94944
2022-10-19,13.50184
2022-10-20,11.78791
2022-10-21,10.35758
2022-10-22,2.78051
2022-10-23,2.16399
2022-10-24,10.99876
2022-10-25,10.82614
2022-10-26,11.20221
2022-10-27,11.51664
2022-10-28,10.22194
2022-10-29,2.79901
2022-10-30,1.81257
2022-10-31,10.08014
2022-11-01,11.65228
2022-11-02,10.75832
2022-11-03,11.28236
2022-11-04,9.87053
2022-11-05,2.84833
2022-11-06,2.18249
2022-11-07,11.21454
2022-11-08,11.73859
2022-11-09,13.17509
2022-11-10,11.86806
2022-11-11,16.35018
2022-11-12,4.20468
2022-11-13,3.19975
2022-11-14,12.99013
2022-11-15,13.12577
2022-11-16,13.63748
2022-11-17,14.37731
2022-11-18,11.09124
2022-11-19,2.86683
2022-11-20,2.5339
2022-11-21,11.17139
2022-11-22,11.35018
2022-11-23,10.52404
2022-11-24,9.82737
2022-11-25,8.88409
2022-11-26,2.8545
2022-11-27,2.39827
2022-11-28,9.6979
2022-11-29,9.1122
2022-11-30,9.58692
2022-12-01,10.35141
2022-12-02,8.9704
2022-12-03,2.17016
2022-12-04,2.29963
2022-12-05,9.23551
2022-12-06,9.58692
2022-12-07,9.12453
2022-12-08,9.43896
2022-12-09,8.71146
2022-12-10,2.35511
2022-12-11,2.29963
2022-12-12,8.95807
2022-12-13,9.6979
2022-12-14,9.254
2022-12-15,9.87053
2022-12-16,9.45745
2022-12-17,2.87299
2022-12-18,2.28113
2022-12-19,8.51418
2022-12-20,9.6979
2022-12-21,8.89025
2022-12-22,9.26017
2022-12-23,10.5672
2022-12-24,2.54007
2022-12-25,1.90505
2022-12-26,9.38964
2022-12-27,8.91491
2022-12-28,10.38224
2022-12-29,10.48705
2022-12-30,5.32059
2022-12-31,1.95437
2023-01-01,2.47225
2023-01-02,12.77435
2023-01-03,11.81257
2023-01-04,11.05425
2023-01-05,10.29593
2023-01-06,10.59802
2023-01-07,3.23057
2023-01-08,2.58323
2023-01-09,12.00369
2023-01-10,12.15166
2023-01-11,12.00986
2023-01-12,11.27003
2023-01-13,11.01109
2023-01-14,3.19358
2023-01-15,2.75585
2023-01-16,10.67817
2023-01-17,10.41923
2023-01-18,9.37114
2023-01-19,9.28483
2023-01-20,7.90998
2023-01-21,2.61405
2023-01-22,2.28113
2023-01-23,2.17632
2023-01-24,2.96547
2023-01-25,12.07768
2023-01-26,11.99753
2023-01-27,11.60912
2023-01-28,3.68064
2023-01-29,2.93464
2023-01-30,11.80641
2023-01-31,12.11467
2023-02-01,12.01602
2023-02-02,11.60912
2023-02-03,11.7016
2023-02-04,3.71146
2023-02-05,2.92231
2023-02-06,11.97287
2023-02-07,12.03452
2023-02-08,13.15659
2023-02-09,11.96054
2023-02-10,12.05918
2023-02-11,3.61282
2023-02-12,2.74352
2023-02-13,11.07891
2023-02-14,11.52897
2023-02-15,11.69543
2023-02-16,11.59679
2023-02-17,10.73366
2023-02-18,3.21208
2023-02-19,2.80517
2023-02-20,11.46115
2023-02-21,11.85573
2023-02-22,12.20098
2023-02-23,10.64118
2023-02-24,9.8212
2023-02-25,3.33538
2023-02-26,2.79901
2023-02-27,10.96177
2023-02-28,10.43773
2023-03-01,3.1011
2023-03-02,10.08014
2023-03-03,10.27127
2023-03-04,3.33538
2023-03-05,2.68187
2023-03-06,11.60912
2023-03-07,11.54747
2023-03-08,12.03452
2023-03-09,12.29346
2023-03-10,10.81381
2023-03-11,3.21824
2023-03-12,2.70036
2023-03-13,11.75709
2023-03-14,14.19235
2023-03-15,12.84833
2023-03-16,11.7016
2023-03-17,10.32059
2023-03-18,3.03329
2023-03-19,2.52774
2023-03-20,11.1159
2023-03-21,11.15906
2023-03-22,11.07274
2023-03-23,13.52651
2023-03-24,11.43033
2023-03-25,3.27373
2023-03-26,2.65721
2023-03-27,11.54747
2023-03-28,11.51048
2023-03-29,11.63378
2023-03-30,13.03329
2023-03-31,11.50431
2023-04-01,3.03945
2023-04-02,2.65721
2023-04-03,11.70776
2023-04-04,11.97903
2023-04-05,12.6942
2023-04-06,12.9593
2023-04-07,11.93588
2023-04-08,3.92725
2023-04-09,3.23057
2023-04-10,14.07521
2023-04-11,14.68557
2023-04-12,14.78421
2023-04-13,14.19235
2023-04-14,12.00986
2023-04-15,4.18002
2023-04-16,3.46485
2023-04-17,14.21701
2023-04-18,14.2725
2023-04-19,14.50061
2023-04-20,14.48828
2023-04-21,12.79284
2023-04-22,3.21824
2023-04-23,2.84833
2023-04-24,13.39704
2023-04-25,16.78175
2023-04-26,16.20221
2023-04-27,14.29099
2023-04-28,12.17016
2023-04-29,3.49568
2023-04-30,2.76818
2023-05-01,4.96917
2023-05-02,12.13316
2023-05-03,13.02096
2023-05-04,11.66461
2023-05-05,2.79284
2023-05-06,2.65721
2023-05-07,2.38594
2023-05-08,11.87422
2023-05-09,11.63378
2023-05-10,11.46732
2023-05-11,11.17755
2023-05-12,9.5561
2023-05-13,2.62638
2023-05-14,2.63871
2023-05-15,11.10357
2023-05-16,10.06781
2023-05-17,10.43156
2023-05-18,10.49938
2023-05-19,10.01849
2023-05-20,2.60172
2023-05-21,2.17632
2023-05-22,9.57459
2023-05-23,9.76572
2023-05-24,10.25277
2023-05-25,9.83353
2023-05-26,8.80394
2023-05-27,2.72503
2023-05-28,2.01602
2023-05-29,2.96547
