date,당진부동산
2023-05-28,15.8284
2023-05-29,15.76923
2023-05-30,19.34911
2023-05-31,17.84023
2023-06-01,18.84615
2023-06-02,16.0355
2023-06-03,15.23668
2023-06-04,14.79289
2023-06-05,19.23076
2023-06-06,14.91124
2023-06-07,19.46745
2023-06-08,16.95266
2023-06-09,16.18343
2023-06-10,15.79881
2023-06-11,15.65088
2023-06-12,19.91124
2023-06-13,18.13609
2023-06-14,19.55621
2023-06-15,18.3136
2023-06-16,18.1065
2023-06-17,14.43786
2023-06-18,14.08284
2023-06-19,19.46745
2023-06-20,17.81065
2023-06-21,17.01183
2023-06-22,16.80473
2023-06-23,16.74556
2023-06-24,13.40236
2023-06-25,13.49112
2023-06-26,17.30769
2023-06-27,20.17751
2023-06-28,30.73964
2023-06-29,22.15976
2023-06-30,18.01775
2023-07-01,15.6213
2023-07-02,15.47337
2023-07-03,19.34911
2023-07-04,17.60355
2023-07-05,15.88757
2023-07-06,18.22485
2023-07-07,15.44378
2023-07-08,13.52071
2023-07-09,14.08284
2023-07-10,16.8639
2023-07-11,16.42011
2023-07-12,17.10059
2023-07-13,16.4497
2023-07-14,18.84615
2023-07-15,15.8284
2023-07-16,14.43786
2023-07-17,18.40236
2023-07-18,15.50295
2023-07-19,15.91715
2023-07-20,16.12426
2023-07-21,17.071
2023-07-22,16.98224
2023-07-23,18.28402
2023-07-24,17.86982
2023-07-25,18.01775
2023-07-26,17.6923
2023-07-27,17.57396
2023-07-28,16.00591
2023-07-29,13.93491
2023-07-30,14.37869
2023-07-31,17.63313
2023-08-01,15.35502
2023-08-02,14.34911
2023-08-03,16.47928
2023-08-04,14.37869
2023-08-05,13.81656
2023-08-06,14.08284
2023-08-07,16.47928
2023-08-08,14.67455
2023-08-09,17.04142
2023-08-10,17.13017
2023-08-11,14.97041
2023-08-12,15.2071
2023-08-13,13.01775
2023-08-14,15.17751
2023-08-15,13.60946
2023-08-16,15.14792
2023-08-17,19.40828
2023-08-18,15.56213
2023-08-19,12.4852
2023-08-20,13.01775
2023-08-21,16.15384
2023-08-22,14.61538
2023-08-23,16.6568
2023-08-24,22.21893
2023-08-25,19.40828
2023-08-26,14.97041
2023-08-27,14.26035
2023-08-28,16.95266
2023-08-29,18.04733
2023-08-30,16.8639
2023-08-31,15.85798
2023-09-01,16.0355
2023-09-02,14.20118
2023-09-03,15.4142
2023-09-04,16.53846
2023-09-05,15.94674
2023-09-06,15.26627
2023-09-07,16.27218
2023-09-08,15.50295
2023-09-09,15.59171
2023-09-10,13.87573
2023-09-11,29.94082
2023-09-12,26.74556
2023-09-13,17.78106
2023-09-14,17.04142
2023-09-15,15.8284
2023-09-16,12.4852
2023-09-17,14.17159
2023-09-18,14.31952
2023-09-19,16.4497
2023-09-20,14.64497
2023-09-21,14.20118
2023-09-22,14.70414
2023-09-23,14.46745
2023-09-24,13.93491
2023-09-25,15.11834
2023-09-26,13.60946
2023-09-27,11.62721
2023-09-28,10.50295
2023-09-29,8.99408
2023-09-30,11.30177
2023-10-01,11.8639
2023-10-02,12.39644
2023-10-03,13.49112
2023-10-04,15.50295
2023-10-05,14.46745
2023-10-06,14.34911
2023-10-07,12.10059
2023-10-08,10.97633
2023-10-09,13.01775
2023-10-10,13.96449
2023-10-11,14.64497
2023-10-12,13.93491
2023-10-13,13.40236
2023-10-14,13.16568
2023-10-15,11.74556
2023-10-16,14.67455
2023-10-17,14.46745
2023-10-18,13.96449
2023-10-19,13.60946
2023-10-20,13.84615
2023-10-21,12.24852
2023-10-22,11.95266
2023-10-23,15.47337
2023-10-24,15.50295
2023-10-25,15.17751
2023-10-26,13.25443
2023-10-27,14.97041
2023-10-28,12.10059
2023-10-29,11.33136
2023-10-30,15.29585
2023-10-31,16.12426
2023-11-01,15.35502
2023-11-02,13.28402
2023-11-03,13.07692
2023-11-04,12.15976
2023-11-05,11.33136
2023-11-06,14.91124
2023-11-07,13.43195
2023-11-08,13.34319
2023-11-09,13.60946
2023-11-10,12.54437
2023-11-11,9.55621
2023-11-12,11.00591
2023-11-13,14.64497
2023-11-14,13.40236
2023-11-15,14.05325
2023-11-16,13.60946
2023-11-17,14.52662
2023-11-18,11.27218
2023-11-19,11.15384
2023-11-20,13.28402
2023-11-21,13.25443
2023-11-22,12.66272
2023-11-23,13.25443
2023-11-24,11.33136
2023-11-25,9.52662
2023-11-26,11.56804
2023-11-27,13.81656
2023-11-28,14.28994
2023-11-29,13.57988
2023-11-30,12.86982
2023-12-01,11.33136
2023-12-02,10.6213
2023-12-03,10.23668
2023-12-04,13.57988
2023-12-05,13.57988
2023-12-06,12.95857
2023-12-07,12.57396
2023-12-08,11.71597
2023-12-09,10.65088
2023-12-10,11.33136
2023-12-11,12.45562
2023-12-12,12.4852
2023-12-13,12.24852
2023-12-14,13.25443
2023-12-15,13.40236
2023-12-16,10.44378
2023-12-17,12.86982
2023-12-18,14.23076
2023-12-19,12.4852
2023-12-20,11.53846
2023-12-21,11.95266
2023-12-22,11.47928
2023-12-23,11.18343
2023-12-24,9.94082
2023-12-25,11.27218
2023-12-26,11.74556
2023-12-27,12.86982
2023-12-28,11.33136
2023-12-29,9.97041
2023-12-30,10.65088
2023-12-31,9.64497
2024-01-01,11.4497
2024-01-02,11.8639
2024-01-03,12.2781
2024-01-04,12.51479
2024-01-05,11.68639
2024-01-06,10.76923
2024-01-07,10.2071
2024-01-08,11.89349
2024-01-09,11.50887
2024-01-10,12.66272
2024-01-11,14.05325
2024-01-12,12.51479
2024-01-13,10.68047
2024-01-14,11.06508
2024-01-15,13.72781
2024-01-16,13.46153
2024-01-17,12.13017
2024-01-18,11.95266
2024-01-19,11.77514
2024-01-20,10.35502
2024-01-21,11.33136
2024-01-22,15.05917
2024-01-23,12.6923
2024-01-24,12.21893
2024-01-25,12.72189
2024-01-26,11.27218
2024-01-27,9.61538
2024-01-28,10.38461
2024-01-29,12.84023
2024-01-30,12.04142
2024-01-31,12.24852
2024-02-01,12.60355
2024-02-02,12.01183
2024-02-03,11.50887
2024-02-04,9.94082
2024-02-05,12.66272
2024-02-06,11.8639
2024-02-07,11.95266
2024-02-08,11.0355
2024-02-09,7.84023
2024-02-10,8.3136
2024-02-11,9.94082
2024-02-12,10.17751
2024-02-13,12.78106
2024-02-14,11.74556
2024-02-15,11.09467
2024-02-16,11.39053
2024-02-17,9.43786
2024-02-18,9.79289
2024-02-19,11.77514
2024-02-20,11.74556
2024-02-21,12.21893
2024-02-22,12.63313
2024-02-23,10.4142
2024-02-24,8.93491
2024-02-25,10.38461
2024-02-26,11.77514
2024-02-27,12.071
2024-02-28,12.45562
2024-02-29,11.33136
2024-03-01,9.94082
2024-03-02,9.14201
2024-03-03,10.14792
2024-03-04,11.89349
2024-03-05,10.97633
2024-03-06,12.21893
2024-03-07,14.05325
2024-03-08,11.39053
2024-03-09,10.38461
2024-03-10,10.05917
2024-03-11,11.77514
2024-03-12,11.62721
2024-03-13,11.62721
2024-03-14,10.88757
2024-03-15,10.88757
2024-03-16,10.35502
2024-03-17,10.65088
2024-03-18,10.88757
2024-03-19,10.11834
2024-03-20,11.15384
