date,CMA통장
2020-07-25,10.9678
2020-07-26,13.53794
2020-07-27,17.89681
2020-07-28,17.78384
2020-07-29,16.86123
2020-07-30,16.08924
2020-07-31,14.69591
2020-08-01,10.60064
2020-08-02,11.53266
2020-08-03,16.68235
2020-08-04,16.95537
2020-08-05,17.63321
2020-08-06,16.55055
2020-08-07,15.9292
2020-08-08,11.50442
2020-08-09,12.69064
2020-08-10,19.43136
2020-08-11,19.38429
2020-08-12,17.39785
2020-08-13,17.53906
2020-08-14,15.59028
2020-08-15,11.05253
2020-08-16,10.93014
2020-08-17,12.29523
2020-08-18,15.24195
2020-08-19,16.73884
2020-08-20,17.15307
2020-08-21,15.33609
2020-08-22,10.67595
2020-08-23,11.57974
2020-08-24,16.50348
2020-08-25,20.00564
2020-08-26,17.86857
2020-08-27,18.34871
2020-08-28,16.62587
2020-08-29,12.1446
2020-08-30,14.68649
2020-08-31,23.92204
2020-09-01,23.1124
2020-09-02,23.0465
2020-09-03,21.65317
2020-09-04,20.56109
2020-09-05,14.97834
2020-09-06,21.82263
2020-09-07,21.32366
2020-09-08,19.00771
2020-09-09,18.7347
2020-09-10,21.44605
2020-09-11,17.77443
2020-09-12,11.25023
2020-09-13,12.13519
2020-09-14,25.15533
2020-09-15,22.45339
2020-09-16,20.83411
2020-09-17,18.96064
2020-09-18,20.70231
2020-09-19,16.31519
2020-09-20,12.26699
2020-09-21,15.94803
2020-09-22,15.47731
2020-09-23,14.22519
2020-09-24,14.69591
2020-09-25,14.90303
2020-09-26,10.66654
2020-09-27,9.66861
2020-09-28,15.53379
2020-09-29,14.25343
2020-09-30,9.23554
2020-10-01,9.36735
2020-10-02,10.10167
2020-10-03,10.64771
2020-10-04,12.58708
2020-10-05,17.92506
2020-10-06,16.96479
2020-10-07,15.89154
2020-10-08,14.65825
2020-10-09,9.37676
2020-10-10,8.32234
2020-10-11,9.83807
2020-10-12,18.37695
2020-10-13,19.44078
2020-10-14,15.29843
2020-10-15,14.14046
2020-10-16,12.70947
2020-10-17,8.41649
2020-10-18,9.45208
2020-10-19,12.64356
2020-10-20,14.07456
2020-10-21,13.20843
2020-10-22,12.05987
2020-10-23,11.10901
2020-10-24,8.19996
2020-10-25,9.44266
2020-10-26,13.1237
2020-10-27,12.28582
2020-10-28,12.28582
2020-10-29,11.34437
2020-10-30,11.25023
2020-10-31,7.59743
2020-11-01,8.88721
2020-11-02,12.48352
2020-11-03,11.63622
2020-11-04,9.97928
2020-11-05,12.42703
2020-11-06,11.07136
2020-11-07,7.34324
2020-11-08,9.12257
2020-11-09,12.49293
2020-11-10,15.42082
2020-11-11,14.38523
2020-11-12,14.24402
2020-11-13,20.7588
2020-11-14,12.28582
2020-11-15,10.3841
2020-11-16,15.42082
2020-11-17,15.59028
2020-11-18,14.56411
2020-11-19,15.016
2020-11-20,12.78478
2020-11-21,10.56298
2020-11-22,12.26699
2020-11-23,15.74091
2020-11-24,17.39785
2020-11-25,18.53699
2020-11-26,16.41875
2020-11-27,14.78064
2020-11-28,11.31613
2020-11-29,12.60591
2020-11-30,18.26398
2020-12-01,17.47316
2020-12-02,17.35078
2020-12-03,18.50875
2020-12-04,16.93654
2020-12-05,12.55884
2020-12-06,13.43438
2020-12-07,18.53699
2020-12-08,16.96479
2020-12-09,18.70645
2020-12-10,20.09979
2020-12-11,18.95123
2020-12-12,10.84541
2020-12-13,11.95631
2020-12-14,16.50348
2020-12-15,16.93654
2020-12-16,16.50348
2020-12-17,16.47524
2020-12-18,15.2796
2020-12-19,13.58501
2020-12-20,13.50028
2020-12-21,16.68235
2020-12-22,16.47524
2020-12-23,16.20222
2020-12-24,16.88006
2020-12-25,12.12577
2020-12-26,12.37996
2020-12-27,16.36226
2020-12-28,24.10092
2020-12-29,23.33835
2020-12-30,22.27452
2020-12-31,17.94389
2021-01-01,17.43551
2021-01-02,18.61231
2021-01-03,21.94501
2021-01-04,31.34061
2021-01-05,29.84372
2021-01-06,30.89813
2021-01-07,26.28506
2021-01-08,31.83016
2021-01-09,21.672
2021-01-10,23.93146
2021-01-11,36.26435
2021-01-12,30.27678
2021-01-13,27.58425
2021-01-14,25.84259
2021-01-15,24.79758
2021-01-16,16.38109
2021-01-17,16.64469
2021-01-18,21.92619
2021-01-19,24.83524
2021-01-20,24.40218
2021-01-21,25.63547
2021-01-22,23.72434
2021-01-23,17.73677
2021-01-24,18.51816
2021-01-25,30.21088
2021-01-26,28.83637
2021-01-27,23.14065
2021-01-28,23.19713
2021-01-29,22.29335
2021-01-30,16.55996
2021-01-31,19.35605
2021-02-01,23.8279
2021-02-02,23.34776
2021-02-03,23.79966
2021-02-04,23.9597
2021-02-05,20.02447
2021-02-06,13.82978
2021-02-07,18.2828
2021-02-08,20.79646
2021-02-09,18.90416
2021-02-10,19.73263
2021-02-11,13.61325
2021-02-12,14.72415
2021-02-13,15.54321
2021-02-14,17.2378
2021-02-15,26.87817
2021-02-16,24.05385
2021-02-17,22.88646
2021-02-18,22.05799
2021-02-19,19.43136
2021-02-20,12.51176
2021-02-21,15.04424
2021-02-22,20.71173
2021-02-23,19.38429
2021-02-24,19.95857
2021-02-25,21.20128
2021-02-26,19.15835
2021-02-27,13.21784
2021-02-28,13.06721
2021-03-01,16.73884
2021-03-02,18.24515
2021-03-03,17.56731
2021-03-04,16.81415
2021-03-05,16.29636
2021-03-06,11.3632
2021-03-07,13.49086
2021-03-08,19.86443
2021-03-09,19.34663
2021-03-10,19.77028
2021-03-11,16.92713
2021-03-12,16.9083
2021-03-13,10.81717
2021-03-14,11.68329
2021-03-15,16.04217
2021-03-16,15.45848
2021-03-17,14.17812
2021-03-18,18.56524
2021-03-19,14.37582
2021-03-20,11.0996
2021-03-21,12.32347
2021-03-22,16.95537
2021-03-23,15.016
2021-03-24,13.61325
2021-03-25,14.77122
2021-03-26,13.66032
2021-03-27,10.27113
2021-03-28,12.94483
2021-03-29,16.08924
2021-03-30,14.7524
2021-03-31,16.46582
2021-04-01,15.70325
2021-04-02,14.29109
2021-04-03,10.27113
2021-04-04,11.55149
2021-04-05,14.85595
2021-04-06,15.67501
2021-04-07,15.36433
2021-04-08,12.4082
2021-04-09,13.47203
2021-04-10,9.2073
2021-04-11,10.52532
2021-04-12,15.03483
2021-04-13,16.20222
2021-04-14,14.34758
2021-04-15,15.38316
2021-04-16,13.87685
2021-04-17,9.62154
2021-04-18,9.59329
2021-04-19,14.14046
2021-04-20,13.45321
2021-04-21,13.88627
2021-04-22,13.34965
2021-04-23,13.22726
2021-04-24,9.16023
2021-04-25,10.22406
2021-04-26,15.96686
2021-04-27,21.42722
2021-04-28,20.79646
2021-04-29,12.25757
2021-04-30,8.4918
2021-05-01,7.17379
2021-05-02,7.16437
2021-05-03,11.37262
2021-05-04,11.17491
2021-05-05,8.20937
2021-05-06,9.58388
2021-05-07,9.39559
2021-05-08,6.4677
2021-05-09,6.66541
2021-05-10,11.70212
2021-05-11,10.76068
2021-05-12,9.72509
2021-05-13,9.4709
2021-05-14,8.07757
2021-05-15,5.59216
2021-05-16,7.14554
2021-05-17,8.58595
2021-05-18,8.28469
2021-05-19,8.30352
2021-05-20,10.73244
2021-05-21,10.08284
2021-05-22,7.1832
2021-05-23,8.12464
2021-05-24,10.47825
2021-05-25,11.25964
2021-05-26,11.67388
2021-05-27,11.72095
2021-05-28,9.00018
2021-05-29,7.00433
2021-05-30,7.47505
2021-05-31,11.65505
2021-06-01,11.55149
2021-06-02,9.93221
2021-06-03,10.14874
2021-06-04,12.22933
2021-06-05,6.50536
2021-06-06,7.80455
2021-06-07,10.1205
2021-06-08,10.32762
2021-06-09,9.50856
2021-06-10,11.12784
2021-06-11,9.59329
2021-06-12,6.11937
2021-06-13,7.315
2021-06-14,9.80982
2021-06-15,11.75861
2021-06-16,10.45942
2021-06-17,9.72509
2021-06-18,8.92487
2021-06-19,6.08171
2021-06-20,6.25117
2021-06-21,10.02636
2021-06-22,9.8569
2021-06-23,10.14874
2021-06-24,9.62154
2021-06-25,9.57446
2021-06-26,6.9196
2021-06-27,7.32442
2021-06-28,10.58181
2021-06-29,10.43118
2021-06-30,11.1655
2021-07-01,10.06401
2021-07-02,8.84014
2021-07-03,6.18527
2021-07-04,7.07023
2021-07-05,10.32762
2021-07-06,10.36527
2021-07-07,9.96987
2021-07-08,10.1864
2021-07-09,9.39559
2021-07-10,5.88401
2021-07-11,6.66541
2021-07-12,9.2732
2021-07-13,9.64978
2021-07-14,9.19789
2021-07-15,8.13406
2021-07-16,7.75748
2021-07-17,5.68631
2021-07-18,6.32649
2021-07-19,8.83072
2021-07-20,9.39559
2021-07-21,9.63095
2021-07-22,9.91338
2021-07-23,11.53266
2021-07-24,7.74807
2021-07-25,9.36735
2021-07-26,11.4291
2021-07-27,9.84748
2021-07-28,8.47298
2021-07-29,9.82865
2021-07-30,8.58595
2021-07-31,5.53568
2021-08-01,7.29617
2021-08-02,8.89662
2021-08-03,9.2732
2021-08-04,8.36
2021-08-05,9.0096
2021-08-06,9.45208
2021-08-07,5.58275
2021-08-08,6.55243
2021-08-09,10.82658
2021-08-10,12.48352
2021-08-11,10.85482
2021-08-12,10.91131
2021-08-13,10.50649
2021-08-14,6.65599
2021-08-15,6.43005
2021-08-16,7.35266
2021-08-17,9.64978
2021-08-18,10.23347
2021-08-19,8.63302
2021-08-20,9.51798
2021-08-21,6.15703
2021-08-22,6.30766
2021-08-23,9.96045
2021-08-24,11.64564
2021-08-25,11.63622
2021-08-26,10.86424
2021-08-27,10.52532
2021-08-28,6.93842
2021-08-29,7.12671
2021-08-30,10.74185
2021-08-31,11.2973
2021-09-01,10.50649
2021-09-02,9.8569
2021-09-03,9.77217
2021-09-04,6.05347
2021-09-05,6.60892
2021-09-06,8.90604
2021-09-07,10.73244
2021-09-08,8.78365
2021-09-09,8.00225
2021-09-10,9.91338
2021-09-11,6.31707
2021-09-12,5.78045
2021-09-13,8.1623
2021-09-14,8.36942
2021-09-15,7.8987
2021-09-16,8.05874
2021-09-17,8.32234
2021-09-18,5.68631
2021-09-19,5.04613
2021-09-20,5.03671
2021-09-21,5.54509
2021-09-22,7.19261
2021-09-23,10.17699
2021-09-24,10.32762
2021-09-25,6.88194
2021-09-26,7.88928
2021-09-27,10.97721
2021-09-28,9.60271
2021-09-29,8.90604
2021-09-30,9.24496
2021-10-01,7.75748
2021-10-02,4.48126
2021-10-03,5.77104
2021-10-04,6.43005
2021-10-05,8.2282
2021-10-06,7.70099
2021-10-07,7.32442
2021-10-08,7.47505
2021-10-09,4.80135
2021-10-10,100.0
2021-10-11,64.30992
2021-10-12,26.37921
2021-10-13,19.78911
2021-10-14,21.672
2021-10-15,14.43231
2021-10-16,10.43118
2021-10-17,11.50442
2021-10-18,11.0996
2021-10-19,10.23347
2021-10-20,8.75541
2021-10-21,9.13199
2021-10-22,8.14347
2021-10-23,5.77104
2021-10-24,6.94784
2021-10-25,11.67388
2021-10-26,11.19374
2021-10-27,9.03784
2021-10-28,8.62361
2021-10-29,7.50329
2021-10-30,4.95198
2021-10-31,5.93108
2021-11-01,8.84014
2021-11-02,9.10374
2021-11-03,7.71982
2021-11-04,7.13613
2021-11-05,8.05874
2021-11-06,8.0964
2021-11-07,10.28054
2021-11-08,10.51591
2021-11-09,10.40293
2021-11-10,8.8778
2021-11-11,12.65298
2021-11-12,8.95311
2021-11-13,4.90491
2021-11-14,5.67689
2021-11-15,7.71041
2021-11-16,7.79514
2021-11-17,8.38825
2021-11-18,7.53153
2021-11-19,7.43739
2021-11-20,4.62248
2021-11-21,5.49802
2021-11-22,7.77631
2021-11-23,7.61626
2021-11-24,7.57861
2021-11-25,7.9646
2021-11-26,6.70306
2021-11-27,4.82959
2021-11-28,5.24383
2021-11-29,7.62568
2021-11-30,8.19054
2021-12-01,6.95725
2021-12-02,7.03257
2021-12-03,6.11937
2021-12-04,4.88608
2021-12-05,5.66748
2021-12-06,8.43532
2021-12-07,7.64451
2021-12-08,7.99284
2021-12-09,7.63509
2021-12-10,8.00225
2021-12-11,5.5545
2021-12-12,5.85577
2021-12-13,7.67275
2021-12-14,7.23969
2021-12-15,7.29617
2021-12-16,8.38825
2021-12-17,6.29824
2021-12-18,4.77311
2021-12-19,5.47919
2021-12-20,7.40915
2021-12-21,8.46356
2021-12-22,7.69158
2021-12-23,7.80455
2021-12-24,7.49388
2021-12-25,5.10261
2021-12-26,7.4468
2021-12-27,12.81302
2021-12-28,10.61946
2021-12-29,9.45208
2021-12-30,9.41442
2021-12-31,8.84014
2022-01-01,6.60892
2022-01-02,8.68951
2022-01-03,10.89248
2022-01-04,11.57974
2022-01-05,11.13726
2022-01-06,10.9678
2022-01-07,10.09226
2022-01-08,7.0514
2022-01-09,8.97194
2022-01-10,13.40613
2022-01-11,12.76595
2022-01-12,12.65298
2022-01-13,13.01073
2022-01-14,13.75447
2022-01-15,10.97721
2022-01-16,14.99717
2022-01-17,30.27678
2022-01-18,35.28525
2022-01-19,20.56109
2022-01-20,13.03897
2022-01-21,13.92393
2022-01-22,7.5127
2022-01-23,8.48239
2022-01-24,10.1864
2022-01-25,12.53059
2022-01-26,10.84541
2022-01-27,12.72829
2022-01-28,11.28789
2022-01-29,6.75955
2022-01-30,6.05347
2022-01-31,6.19469
2022-02-01,8.93428
2022-02-02,10.46883
2022-02-03,14.29109
2022-02-04,12.60591
2022-02-05,8.98135
2022-02-06,9.08491
2022-02-07,10.80775
2022-02-08,10.66654
2022-02-09,11.2314
2022-02-10,10.65712
2022-02-11,9.1414
2022-02-12,5.9405
2022-02-13,7.15496
2022-02-14,8.80248
2022-02-15,9.21672
2022-02-16,8.35059
2022-02-17,7.77631
2022-02-18,7.86104
2022-02-19,6.19469
2022-02-20,7.12671
2022-02-21,11.25964
2022-02-22,10.64771
2022-02-23,10.3182
2022-02-24,9.32027
2022-02-25,10.00753
2022-02-26,6.54302
2022-02-27,6.32649
2022-02-28,10.69478
2022-03-01,8.03991
2022-03-02,8.44473
2022-03-03,8.21879
2022-03-04,7.03257
2022-03-05,4.97081
2022-03-06,5.25324
2022-03-07,7.50329
2022-03-08,7.03257
2022-03-09,4.58482
2022-03-10,6.99491
2022-03-11,7.33383
2022-03-12,4.42477
2022-03-13,4.85784
2022-03-14,6.92901
2022-03-15,8.34117
2022-03-16,8.35059
2022-03-17,6.81604
2022-03-18,6.93842
2022-03-19,5.38504
2022-03-20,5.78045
2022-03-21,7.9646
2022-03-22,6.79721
2022-03-23,6.72189
2022-03-24,6.19469
2022-03-25,7.10788
2022-03-26,4.78252
2022-03-27,4.95198
2022-03-28,6.73131
2022-03-29,6.35473
2022-03-30,6.38297
2022-03-31,7.47505
2022-04-01,6.43005
2022-04-02,3.95405
2022-04-03,5.18734
2022-04-04,6.02523
2022-04-05,7.61626
2022-04-06,5.74279
2022-04-07,6.09113
2022-04-08,6.01581
2022-04-09,3.75635
2022-04-10,4.00112
2022-04-11,5.81811
2022-04-12,5.56392
2022-04-13,5.57333
2022-04-14,6.37356
2022-04-15,5.12144
2022-04-16,3.67162
2022-04-17,3.57748
2022-04-18,6.64658
2022-04-19,6.36414
2022-04-20,6.50536
2022-04-21,5.62041
2022-04-22,5.30973
2022-04-23,3.21031
2022-04-24,3.67162
2022-04-25,6.77838
2022-04-26,5.78045
2022-04-27,5.82752
2022-04-28,5.16851
2022-04-29,5.59216
2022-04-30,3.43626
2022-05-01,3.75635
2022-05-02,5.30032
2022-05-03,5.30973
2022-05-04,5.36622
2022-05-05,4.02937
2022-05-06,5.18734
2022-05-07,4.32122
2022-05-08,4.38712
2022-05-09,5.51685
2022-05-10,6.59009
2022-05-11,6.28883
2022-05-12,6.17586
2022-05-13,5.45095
2022-05-14,2.89022
2022-05-15,3.75635
2022-05-16,4.99905
2022-05-17,5.74279
2022-05-18,5.19676
2022-05-19,5.03671
2022-05-20,4.50009
2022-05-21,2.79608
2022-05-22,3.2009
2022-05-23,4.75428
2022-05-24,4.98022
2022-05-25,5.53568
2022-05-26,5.31914
2022-05-27,4.47185
2022-05-28,3.30446
2022-05-29,3.49275
2022-05-30,5.28149
2022-05-31,6.09113
2022-06-01,4.71662
2022-06-02,5.10261
2022-06-03,5.34739
2022-06-04,3.2009
2022-06-05,3.3327
2022-06-06,4.28356
2022-06-07,6.36414
2022-06-08,6.0723
2022-06-09,5.51685
2022-06-10,5.0932
2022-06-11,3.35153
2022-06-12,3.63396
2022-06-13,5.67689
2022-06-14,7.91752
2022-06-15,8.71775
2022-06-16,5.68631
2022-06-17,5.54509
2022-06-18,3.89757
2022-06-19,4.00112
2022-06-20,5.3568
2022-06-21,5.99698
2022-06-22,5.62041
2022-06-23,5.12144
2022-06-24,5.89342
2022-06-25,3.78459
2022-06-26,3.74694
2022-06-27,5.41329
2022-06-28,5.60158
2022-06-29,4.81077
2022-06-30,5.0932
2022-07-01,4.25531
2022-07-02,3.17266
2022-07-03,3.01261
2022-07-04,4.82959
2022-07-05,5.33797
2022-07-06,4.91432
2022-07-07,4.42477
2022-07-08,4.91432
2022-07-09,2.80549
2022-07-10,3.28563
2022-07-11,4.91432
2022-07-12,4.53775
2022-07-13,6.03464
2022-07-14,6.47712
2022-07-15,6.28883
2022-07-16,3.61513
2022-07-17,3.36094
2022-07-18,5.98757
2022-07-19,6.80662
2022-07-20,5.94991
2022-07-21,5.53568
2022-07-22,5.37563
2022-07-23,3.17266
2022-07-24,4.03878
2022-07-25,6.34532
2022-07-26,7.01374
2022-07-27,5.99698
2022-07-28,5.30973
2022-07-29,6.73131
2022-07-30,3.86932
2022-07-31,3.30446
2022-08-01,5.9405
2022-08-02,5.05554
2022-08-03,5.25324
2022-08-04,4.63189
2022-08-05,4.40594
2022-08-06,2.88081
2022-08-07,3.17266
2022-08-08,4.58482
2022-08-09,4.33063
2022-08-10,5.54509
2022-08-11,4.84842
2022-08-12,4.2459
2022-08-13,2.82432
2022-08-14,2.54189
2022-08-15,3.29504
2022-08-16,4.90491
2022-08-17,4.52833
2022-08-18,4.22707
2022-08-19,4.65072
2022-08-20,2.85257
2022-08-21,3.31387
2022-08-22,4.82959
2022-08-23,4.65072
2022-08-24,4.63189
2022-08-25,5.69572
2022-08-26,5.38504
2022-08-27,2.89022
2022-08-28,3.95405
2022-08-29,5.36622
2022-08-30,5.78045
2022-08-31,5.0273
2022-09-01,7.04198
2022-09-02,5.05554
2022-09-03,3.07851
2022-09-04,3.48333
2022-09-05,4.97081
2022-09-06,4.64131
2022-09-07,4.39653
2022-09-08,4.25531
2022-09-09,2.99378
2022-09-10,2.25946
2022-09-11,3.21031
2022-09-12,3.64338
2022-09-13,5.78987
2022-09-14,4.90491
2022-09-15,6.02523
2022-09-16,5.23441
2022-09-17,4.07644
2022-09-18,3.60572
2022-09-19,5.78987
2022-09-20,5.79928
2022-09-21,5.52626
2022-09-22,5.59216
2022-09-23,5.07437
2022-09-24,2.89022
2022-09-25,3.32329
2022-09-26,5.46036
2022-09-27,5.10261
2022-09-28,4.93315
2022-09-29,22.67934
2022-09-30,7.20203
2022-10-01,4.26473
2022-10-02,3.99171
2022-10-03,8.13406
2022-10-04,6.27942
2022-10-05,5.78987
2022-10-06,6.12878
2022-10-07,4.80135
2022-10-08,3.29504
2022-10-09,3.05027
2022-10-10,3.43626
2022-10-11,5.06495
2022-10-12,6.4018
2022-10-13,5.54509
2022-10-14,5.82752
2022-10-15,4.03878
2022-10-16,4.55658
2022-10-17,6.3359
2022-10-18,6.30766
2022-10-19,7.59743
2022-10-20,7.70099
2022-10-21,6.38297
2022-10-22,3.66221
2022-10-23,3.83167
2022-10-24,5.76162
2022-10-25,6.30766
2022-10-26,5.70514
2022-10-27,5.96874
2022-10-28,4.98964
2022-10-29,2.88081
2022-10-30,3.72811
2022-10-31,5.90284
2022-11-01,7.01374
2022-11-02,5.78987
2022-11-03,7.315
2022-11-04,5.33797
2022-11-05,3.2668
2022-11-06,3.56806
2022-11-07,5.44153
2022-11-08,5.78987
2022-11-09,5.53568
2022-11-10,5.52626
2022-11-11,4.86725
2022-11-12,3.54923
2022-11-13,3.70928
2022-11-14,6.1382
2022-11-15,6.0723
2022-11-16,5.21559
2022-11-17,5.30973
2022-11-18,4.27414
2022-11-19,3.4645
2022-11-20,3.28563
2022-11-21,4.82018
2022-11-22,5.01788
2022-11-23,4.71662
2022-11-24,5.25324
2022-11-25,5.25324
2022-11-26,3.43626
2022-11-27,3.17266
2022-11-28,4.97081
2022-11-29,4.79194
2022-11-30,5.12144
2022-12-01,4.97081
2022-12-02,3.97288
2022-12-03,2.03351
2022-12-04,2.68311
2022-12-05,4.39653
2022-12-06,6.41122
2022-12-07,5.16851
2022-12-08,4.80135
2022-12-09,4.32122
2022-12-10,3.11617
2022-12-11,3.18207
2022-12-12,4.93315
2022-12-13,4.38712
2022-12-14,4.51892
2022-12-15,4.63189
2022-12-16,4.46243
2022-12-17,2.57013
2022-12-18,3.14441
2022-12-19,4.06703
2022-12-20,4.9614
2022-12-21,4.72604
2022-12-22,4.18
2022-12-23,5.57333
2022-12-24,2.97495
2022-12-25,3.36094
2022-12-26,4.52833
2022-12-27,5.1591
2022-12-28,5.3568
2022-12-29,4.88608
2022-12-30,5.0273
2022-12-31,3.29504
2023-01-01,4.34004
2023-01-02,6.24176
2023-01-03,6.52419
2023-01-04,5.86518
2023-01-05,10.54415
2023-01-06,5.57333
2023-01-07,3.83167
2023-01-08,3.9823
2023-01-09,6.4018
2023-01-10,6.43005
2023-01-11,5.62982
2023-01-12,8.89662
2023-01-13,7.8987
2023-01-14,4.91432
2023-01-15,5.0932
2023-01-16,6.92901
2023-01-17,7.39973
2023-01-18,6.43005
2023-01-19,6.26059
2023-01-20,6.23234
2023-01-21,4.46243
2023-01-22,4.45302
2023-01-23,5.0932
2023-01-24,6.3359
2023-01-25,8.52946
2023-01-26,8.38825
2023-01-27,6.69365
2023-01-28,4.76369
2023-01-29,5.08378
2023-01-30,7.26793
2023-01-31,7.32442
2023-02-01,7.25852
2023-02-02,7.61626
2023-02-03,6.61833
2023-02-04,3.90698
2023-02-05,4.99905
2023-02-06,6.03464
2023-02-07,6.70306
2023-02-08,6.9855
2023-02-09,6.28883
2023-02-10,6.43946
2023-02-11,4.59423
2023-02-12,4.69779
2023-02-13,6.97608
2023-02-14,6.44887
2023-02-15,6.79721
2023-02-16,6.75014
2023-02-17,5.49802
2023-02-18,4.2459
2023-02-19,5.04613
2023-02-20,6.83487
2023-02-21,7.43739
2023-02-22,7.36207
2023-02-23,6.9196
2023-02-24,7.43739
2023-02-25,5.2909
2023-02-26,5.18734
2023-02-27,6.83487
2023-02-28,7.35266
2023-03-01,7.17379
2023-03-02,6.90077
2023-03-03,6.94784
2023-03-04,4.4436
2023-03-05,4.42477
2023-03-06,5.92167
2023-03-07,5.98757
2023-03-08,5.12144
2023-03-09,5.49802
2023-03-10,5.46036
2023-03-11,3.34212
2023-03-12,4.65072
2023-03-13,6.12878
2023-03-14,6.9196
2023-03-15,6.45829
2023-03-16,5.95932
2023-03-17,5.51685
2023-03-18,4.0482
2023-03-19,4.32122
2023-03-20,6.70306
2023-03-21,7.13613
2023-03-22,6.16644
2023-03-23,6.71248
2023-03-24,6.80662
2023-03-25,4.12351
2023-03-26,4.51892
2023-03-27,6.4018
2023-03-28,6.65599
2023-03-29,5.81811
2023-03-30,6.24176
2023-03-31,6.5336
2023-04-01,3.86932
2023-04-02,3.91639
2023-04-03,5.89342
2023-04-04,5.94991
2023-04-05,5.53568
2023-04-06,5.45095
2023-04-07,5.49802
2023-04-08,3.87874
2023-04-09,4.19883
2023-04-10,7.28676
2023-04-11,6.75955
2023-04-12,6.30766
2023-04-13,5.36622
2023-04-14,6.64658
2023-04-15,4.15176
2023-04-16,4.45302
2023-04-17,5.46036
2023-04-18,5.94991
2023-04-19,6.63716
2023-04-20,5.78045
2023-04-21,5.90284
2023-04-22,4.01995
2023-04-23,3.86932
2023-04-24,5.33797
2023-04-25,6.17586
2023-04-26,5.72396
2023-04-27,5.19676
2023-04-28,5.38504
2023-04-29,3.85049
2023-04-30,3.47392
2023-05-01,4.28356
2023-05-02,5.12144
2023-05-03,5.16851
2023-05-04,5.30032
2023-05-05,3.70928
2023-05-06,3.75635
2023-05-07,3.27621
2023-05-08,5.1591
2023-05-09,5.38504
2023-05-10,5.20617
2023-05-11,5.68631
2023-05-12,4.27414
2023-05-13,3.21973
2023-05-14,3.76576
2023-05-15,5.60158
2023-05-16,5.12144
2023-05-17,4.72604
2023-05-18,5.32856
2023-05-19,4.95198
2023-05-20,3.28563
2023-05-21,4.3777
2023-05-22,5.83694
2023-05-23,5.14968
2023-05-24,6.02523
2023-05-25,6.67482
2023-05-26,5.44153
2023-05-27,3.0032
2023-05-28,3.37036
2023-05-29,3.97288
