date,인텔주가
2020-12-01,7.61704
2020-12-02,9.09227
2020-12-03,9.25033
2020-12-04,8.85142
2020-12-05,7.20307
2020-12-06,3.86873
2020-12-07,5.88589
2020-12-08,10.1987
2020-12-09,8.49766
2020-12-10,6.76652
2020-12-11,6.68372
2020-12-12,4.63645
2020-12-13,3.43218
2020-12-14,4.00421
2020-12-15,6.26223
2020-12-16,6.16438
2020-12-17,5.92352
2020-12-18,5.42676
2020-12-19,10.21375
2020-12-20,7.02995
2020-12-21,11.86211
2020-12-22,13.4653
2020-12-23,9.64925
2020-12-24,8.71594
2020-12-25,7.99337
2020-12-26,5.98374
2020-12-27,4.58377
2020-12-28,6.11922
2020-12-29,8.35465
2020-12-30,14.83516
2020-12-31,8.20412
2021-01-01,5.6074
2021-01-02,3.80099
2021-01-03,3.80852
2021-01-04,6.38265
2021-01-05,9.7471
2021-01-06,8.61809
2021-01-07,8.41487
2021-01-08,10.71804
2021-01-09,17.74047
2021-01-10,12.46424
2021-01-11,24.68011
2021-01-12,17.99638
2021-01-13,22.78338
2021-01-14,49.39786
2021-01-15,27.21661
2021-01-16,15.10612
2021-01-17,7.52671
2021-01-18,11.91479
2021-01-19,12.37392
2021-01-20,13.05133
2021-01-21,44.96462
2021-01-22,100.0
2021-01-23,44.71624
2021-01-24,26.01234
2021-01-25,34.49495
2021-01-26,30.07677
2021-01-27,18.86195
2021-01-28,17.70284
2021-01-29,17.62005
2021-01-30,11.86963
2021-01-31,7.58693
2021-02-01,9.57398
2021-02-02,13.60078
2021-02-03,14.54914
2021-02-04,12.02017
2021-02-05,11.67394
2021-02-06,8.89658
2021-02-07,4.90742
2021-02-08,5.88589
2021-02-09,10.22128
2021-02-10,8.32455
2021-02-11,6.94716
2021-02-12,9.95032
2021-02-13,8.64067
2021-02-14,5.84826
2021-02-15,8.15143
2021-02-16,10.5374
2021-02-17,12.65994
2021-02-18,9.76215
2021-02-19,8.5654
2021-02-20,8.19659
2021-02-21,3.77841
2021-02-22,5.74288
2021-02-23,9.64172
2021-02-24,8.6783
2021-02-25,9.59656
2021-02-26,8.97937
2021-02-27,7.03748
2021-02-28,3.46229
2021-03-01,5.05042
2021-03-02,8.95679
2021-03-03,8.15143
2021-03-04,7.82026
2021-03-05,7.82026
2021-03-06,7.1278
2021-03-07,2.92036
2021-03-08,4.11711
2021-03-09,8.58046
2021-03-10,8.5353
2021-03-11,7.31597
2021-03-12,7.02995
2021-03-13,5.33644
2021-03-14,2.34833
2021-03-15,3.53003
2021-03-16,7.15038
2021-03-17,7.37618
2021-03-18,7.72994
2021-03-19,6.57835
2021-03-20,4.71172
2021-03-21,2.10748
2021-03-22,3.58271
2021-03-23,7.42887
2021-03-24,45.73234
2021-03-25,41.54749
2021-03-26,33.1552
2021-03-27,24.12313
2021-03-28,12.08038
2021-03-29,12.23091
2021-03-30,13.74379
2021-03-31,14.12012
2021-04-01,12.99111
2021-04-02,12.87069
2021-04-03,7.24823
2021-04-04,7.56435
2021-04-05,9.19012
2021-04-06,13.43519
2021-04-07,11.832
2021-04-08,9.9729
2021-04-09,10.37934
2021-04-10,7.8052
2021-04-11,4.64398
2021-04-12,8.46755
2021-04-13,25.21451
2021-04-14,21.69953
2021-04-15,13.9169
2021-04-16,12.54704
2021-04-17,9.53635
2021-04-18,5.44181
2021-04-19,8.84389
2021-04-20,10.46966
2021-04-21,10.34171
2021-04-22,10.04817
2021-04-23,17.08565
2021-04-24,17.04802
2021-04-25,5.41171
2021-04-26,10.43956
2021-04-27,15.09107
2021-04-28,12.78789
2021-04-29,12.26102
2021-04-30,9.03959
2021-05-01,6.31491
2021-05-02,2.88273
2021-05-03,5.87836
2021-05-04,8.9041
2021-05-05,7.82026
2021-05-06,9.38581
2021-05-07,8.7611
2021-05-08,5.21601
2021-05-09,3.13111
2021-05-10,6.16438
2021-05-11,10.59009
2021-05-12,10.20623
2021-05-13,9.96537
2021-05-14,8.27939
2021-05-15,5.74288
2021-05-16,2.79993
2021-05-17,5.05795
2021-05-18,6.43534
2021-05-19,5.9461
2021-05-20,7.18801
2021-05-21,7.19554
2021-05-22,4.75688
2021-05-23,2.21285
2021-05-24,3.86873
2021-05-25,6.01384
2021-05-26,5.71278
2021-05-27,6.63104
2021-05-28,6.61598
2021-05-29,4.38055
2021-05-30,1.78383
2021-05-31,3.68056
2021-06-01,5.20096
2021-06-02,6.17943
2021-06-03,6.60093
2021-06-04,5.87084
2021-06-05,4.54613
2021-06-06,1.56555
2021-06-07,3.79346
2021-06-08,6.00632
2021-06-09,5.46439
2021-06-10,5.57729
2021-06-11,5.62998
2021-06-12,3.70314
2021-06-13,1.54297
2021-06-14,3.24401
2021-06-15,5.24612
2021-06-16,4.38055
2021-06-17,5.073
2021-06-18,7.00737
2021-06-19,4.97516
2021-06-20,2.15264
2021-06-21,3.56766
2021-06-22,5.58482
2021-06-23,6.10416
2021-06-24,6.73641
2021-06-25,5.92352
2021-06-26,3.72572
2021-06-27,1.91931
2021-06-28,3.28917
2021-06-29,7.09769
2021-06-30,6.66867
2021-07-01,6.29233
2021-07-02,4.93752
2021-07-03,3.99668
2021-07-04,1.59566
2021-07-05,2.50639
2021-07-06,4.09453
2021-07-07,5.36655
2021-07-08,5.11816
2021-07-09,4.20743
2021-07-10,3.62035
2021-07-11,1.94189
2021-07-12,3.56766
2021-07-13,4.98268
2021-07-14,4.80957
2021-07-15,4.85473
2021-07-16,20.26192
2021-07-17,18.37272
2021-07-18,5.33644
2021-07-19,11.66641
2021-07-20,10.6503
2021-07-21,7.88047
2021-07-22,7.86542
2021-07-23,12.08038
2021-07-24,15.16634
2021-07-25,4.94505
2021-07-26,6.6762
2021-07-27,13.6911
2021-07-28,14.43624
2021-07-29,9.86752
2021-07-30,9.11485
2021-07-31,5.8031
2021-08-01,2.6494
2021-08-02,6.51813
2021-08-03,9.28797
2021-08-04,9.49872
2021-08-05,9.18259
2021-08-06,8.08369
2021-08-07,5.47192
2021-08-08,2.56661
2021-08-09,5.09558
2021-08-10,7.95574
2021-08-11,8.31702
2021-08-12,9.7471
2021-08-13,16.70931
2021-08-14,7.82778
2021-08-15,3.61282
2021-08-16,5.71278
2021-08-17,9.81484
2021-08-18,8.32455
2021-08-19,8.17401
2021-08-20,9.28797
2021-08-21,7.21059
2021-08-22,3.53003
2021-08-23,5.28375
2021-08-24,9.95785
2021-08-25,9.31055
2021-08-26,9.28797
2021-08-27,7.10522
2021-08-28,5.2687
2021-08-29,2.27306
2021-08-30,4.19238
2021-08-31,7.92563
2021-09-01,6.75146
2021-09-02,7.1278
2021-09-03,6.57082
2021-09-04,4.13969
2021-09-05,1.98705
2021-09-06,3.27412
2021-09-07,4.78699
2021-09-08,8.1138
2021-09-09,9.85247
2021-09-10,6.2547
2021-09-11,3.96658
2021-09-12,2.20532
2021-09-13,4.13969
2021-09-14,7.34607
2021-09-15,5.38913
2021-09-16,5.90094
2021-09-17,4.8472
2021-09-18,3.26659
2021-09-19,1.48276
2021-09-20,2.9881
2021-09-21,6.33749
2021-09-22,4.76441
2021-09-23,6.12674
2021-09-24,5.87084
2021-09-25,3.944
2021-09-26,2.43113
2021-09-27,3.98916
2021-09-28,5.62245
2021-09-29,5.97621
2021-09-30,5.23107
2021-10-01,5.71278
2021-10-02,3.8311
2021-10-03,2.05479
2021-10-04,3.13111
2021-10-05,6.2547
2021-10-06,5.96116
2021-10-07,6.88694
2021-10-08,5.56977
2021-10-09,2.97305
2021-10-10,1.50534
2021-10-11,2.2279
2021-10-12,6.11169
2021-10-13,5.37407
2021-10-14,5.02032
2021-10-15,5.7203
2021-10-16,3.68056
2021-10-17,1.52039
2021-10-18,3.65798
2021-10-19,7.28586
2021-10-20,6.32244
2021-10-21,5.95363
2021-10-22,21.28556
2021-10-23,23.99518
2021-10-24,10.26644
2021-10-25,11.11696
2021-10-26,15.18139
2021-10-27,13.14165
2021-10-28,13.78142
2021-10-29,11.72662
2021-10-30,7.045
2021-10-31,3.46229
2021-11-01,6.17943
2021-11-02,10.89116
2021-11-03,10.89869
2021-11-04,12.69757
2021-11-05,14.31582
2021-11-06,7.89552
2021-11-07,4.03432
2021-11-08,7.76004
2021-11-09,14.54914
2021-11-10,10.69546
2021-11-11,8.39981
2021-11-12,8.38476
2021-11-13,6.65362
2021-11-14,3.42465
2021-11-15,6.29233
2021-11-16,9.29549
2021-11-17,9.57398
2021-11-18,8.7912
2021-11-19,9.45356
2021-11-20,7.02995
2021-11-21,3.76335
2021-11-22,7.3536
2021-11-23,11.71157
2021-11-24,9.44603
2021-11-25,8.48261
2021-11-26,5.77299
2021-11-27,5.22354
2021-11-28,2.95047
2021-11-29,3.91389
2021-11-30,7.93316
2021-12-01,7.45145
2021-12-02,8.03853
2021-12-03,6.69878
2021-12-04,5.6074
2021-12-05,3.98916
2021-12-06,4.19238
2021-12-07,14.83516
2021-12-08,15.25666
2021-12-09,9.41592
2021-12-10,7.97832
2021-12-11,6.07406
2021-12-12,2.79241
2021-12-13,4.54613
2021-12-14,6.94716
2021-12-15,7.59446
2021-12-16,8.18907
2021-12-17,8.09122
2021-12-18,5.61493
2021-12-19,2.34833
2021-12-20,3.25154
2021-12-21,6.69125
2021-12-22,7.94821
2021-12-23,8.35465
2021-12-24,7.96326
2021-12-25,3.20638
2021-12-26,2.91284
2021-12-27,3.71819
2021-12-28,7.42887
2021-12-29,6.08158
2021-12-30,7.47403
2021-12-31,5.72783
2022-01-01,3.8612
2022-01-02,3.101
2022-01-03,4.42571
2022-01-04,8.89658
2022-01-05,9.47614
2022-01-06,11.9449
2022-01-07,8.29444
2022-01-08,6.20954
2022-01-09,3.22143
2022-01-10,4.69667
2022-01-11,11.23739
2022-01-12,9.92021
2022-01-13,7.87294
2022-01-14,7.82026
2022-01-15,5.39665
2022-01-16,2.77735
2022-01-17,4.11711
2022-01-18,5.22354
2022-01-19,7.28586
2022-01-20,7.89552
2022-01-21,8.73099
2022-01-22,9.82236
2022-01-23,3.48487
2022-01-24,9.31055
2022-01-25,13.72873
2022-01-26,10.60514
2022-01-27,13.76637
2022-01-28,17.5222
2022-01-29,9.43097
2022-01-30,4.42571
2022-01-31,4.48592
2022-02-01,9.92021
2022-02-02,10.89869
2022-02-03,10.79331
2022-02-04,10.14601
2022-02-05,7.43639
2022-02-06,3.4096
2022-02-07,4.71172
2022-02-08,8.30197
2022-02-09,8.35465
2022-02-10,8.6482
2022-02-11,7.74499
2022-02-12,6.79662
2022-02-13,2.40855
2022-02-14,4.29775
2022-02-15,9.0998
2022-02-16,10.46966
2022-02-17,8.17401
2022-02-18,11.68899
2022-02-19,16.4233
2022-02-20,6.80415
2022-02-21,9.22023
2022-02-22,10.22128
2022-02-23,9.84494
2022-02-24,11.19223
2022-02-25,9.59656
2022-02-26,6.38265
2022-02-27,2.50639
2022-02-28,4.04937
2022-03-01,6.56329
2022-03-02,8.63314
2022-03-03,8.82884
2022-03-04,7.94068
2022-03-05,5.84073
2022-03-06,2.74725
2022-03-07,3.83862
2022-03-08,7.65467
2022-03-09,5.90847
2022-03-10,6.27728
2022-03-11,5.76546
2022-03-12,4.75688
2022-03-13,2.09995
2022-03-14,3.47734
2022-03-15,7.11275
2022-03-16,10.70299
2022-03-17,10.19117
2022-03-18,9.67936
2022-03-19,8.37723
2022-03-20,3.74077
2022-03-21,5.63751
2022-03-22,7.5794
2022-03-23,8.37723
2022-03-24,9.47614
2022-03-25,16.52115
2022-03-26,8.42992
2022-03-27,5.27623
2022-03-28,9.70946
2022-03-29,11.29007
2022-03-30,11.5234
2022-03-31,10.33418
2022-04-01,9.64925
2022-04-02,7.1278
2022-04-03,3.04079
2022-04-04,5.87836
2022-04-05,9.95785
2022-04-06,8.58798
2022-04-07,8.1138
2022-04-08,7.49661
2022-04-09,5.05795
2022-04-10,1.88167
2022-04-11,4.83968
2022-04-12,7.97079
2022-04-13,7.94068
2022-04-14,12.21586
2022-04-15,8.82131
2022-04-16,4.22248
2022-04-17,2.91284
2022-04-18,5.02032
2022-04-19,7.39123
2022-04-20,7.81273
2022-04-21,7.97832
2022-04-22,7.08264
2022-04-23,5.62998
2022-04-24,2.71714
2022-04-25,6.20201
2022-04-26,7.85036
2022-04-27,8.80626
2022-04-28,8.76862
2022-04-29,10.0858
2022-04-30,8.82884
2022-05-01,2.93542
2022-05-02,5.56977
2022-05-03,7.98584
2022-05-04,7.20307
2022-05-05,6.57082
2022-05-06,7.045
2022-05-07,4.44829
2022-05-08,1.87415
2022-05-09,4.21496
2022-05-10,7.97832
2022-05-11,7.03748
2022-05-12,8.9041
2022-05-13,7.25575
2022-05-14,4.65151
2022-05-15,2.03974
2022-05-16,3.82357
2022-05-17,5.75041
2022-05-18,6.19449
2022-05-19,7.6622
2022-05-20,8.83636
2022-05-21,6.06653
2022-05-22,2.61177
2022-05-23,4.25259
2022-05-24,6.41276
2022-05-25,6.45039
2022-05-26,6.32997
2022-05-27,5.74288
2022-05-28,4.50097
2022-05-29,2.17522
2022-05-30,4.04937
2022-05-31,6.75146
2022-06-01,5.62998
2022-06-02,5.35149
2022-06-03,6.09664
2022-06-04,4.07195
2022-06-05,8.58046
2022-06-06,4.5085
2022-06-07,8.37723
2022-06-08,12.87069
2022-06-09,13.39003
2022-06-10,10.00301
2022-06-11,6.81168
2022-06-12,3.2967
2022-06-13,6.82673
2022-06-14,9.53635
2022-06-15,8.68583
2022-06-16,8.54282
2022-06-17,8.41487
2022-06-18,5.47192
2022-06-19,2.43113
2022-06-20,3.98916
2022-06-21,6.53319
2022-06-22,9.93527
2022-06-23,7.17296
2022-06-24,6.9321
2022-06-25,4.62893
2022-06-26,2.22038
2022-06-27,3.90636
2022-06-28,5.57729
2022-06-29,5.44934
2022-06-30,6.06653
2022-07-01,6.2547
2022-07-02,5.23859
2022-07-03,2.3107
2022-07-04,3.01821
2022-07-05,4.37302
2022-07-06,6.08158
2022-07-07,5.37407
2022-07-08,5.62245
2022-07-09,3.02574
2022-07-10,1.50534
2022-07-11,2.90531
2022-07-12,4.7343
2022-07-13,4.76441
2022-07-14,4.71925
2022-07-15,5.23859
2022-07-16,3.71067
2022-07-17,1.31717
2022-07-18,3.38702
2022-07-19,6.23965
2022-07-20,8.20412
2022-07-21,7.87294
2022-07-22,6.43534
2022-07-23,3.64293
2022-07-24,1.64835
2022-07-25,3.47734
2022-07-26,5.87836
2022-07-27,5.81815
2022-07-28,7.27081
2022-07-29,25.06397
2022-07-30,15.38461
2022-07-31,4.67409
2022-08-01,9.31807
2022-08-02,9.86
2022-08-03,11.65136
2022-08-04,11.32018
2022-08-05,12.38145
2022-08-06,6.41276
2022-08-07,2.36339
2022-08-08,7.86542
2022-08-09,11.6363
2022-08-10,14.63947
2022-08-11,12.72015
2022-08-12,11.35782
2022-08-13,7.27081
2022-08-14,2.9881
2022-08-15,5.08806
2022-08-16,10.12343
2022-08-17,9.34065
2022-08-18,8.94174
2022-08-19,8.39229
2022-08-20,4.59882
2022-08-21,1.82146
2022-08-22,5.26117
2022-08-23,10.14601
2022-08-24,8.18907
2022-08-25,9.79978
2022-08-26,8.55035
2022-08-27,6.88694
2022-08-28,2.76983
2022-08-29,5.87084
2022-08-30,8.97185
2022-08-31,8.72346
2022-09-01,10.78578
2022-09-02,9.45356
2022-09-03,5.47192
2022-09-04,2.65693
2022-09-05,3.82357
2022-09-06,5.75794
2022-09-07,9.5213
2022-09-08,7.85789
2022-09-09,6.02137
2022-09-10,4.43323
2022-09-11,2.5365
2022-09-12,4.52355
2022-09-13,9.14496
2022-09-14,12.87821
2022-09-15,9.64172
2022-09-16,8.73852
2022-09-17,5.39665
2022-09-18,2.70961
2022-09-19,5.53966
2022-09-20,7.9181
2022-09-21,8.02348
2022-09-22,8.55788
2022-09-23,7.88047
2022-09-24,5.00526
2022-09-25,2.03221
2022-09-26,5.46439
2022-09-27,8.60304
2022-09-28,9.96537
2022-09-29,9.73957
2022-09-30,8.10627
2022-10-01,5.2687
2022-10-02,2.12253
2022-10-03,4.44076
2022-10-04,8.9041
2022-10-05,7.99337
2022-10-06,7.63962
2022-10-07,7.48908
2022-10-08,6.26975
2022-10-09,2.67198
2022-10-10,4.93752
2022-10-11,9.17507
2022-10-12,8.06111
2022-10-13,8.02348
2022-10-14,8.01595
2022-10-15,4.99774
2022-10-16,2.32575
2022-10-17,4.53861
2022-10-18,7.15791
2022-10-19,6.9321
2022-10-20,6.55577
2022-10-21,5.97621
2022-10-22,4.13216
2022-10-23,1.5505
2022-10-24,3.92894
2022-10-25,6.902
2022-10-26,7.50413
2022-10-27,8.57293
2022-10-28,13.61583
2022-10-29,13.35992
2022-10-30,2.88273
2022-10-31,7.82778
2022-11-01,8.78368
2022-11-02,7.63209
2022-11-03,7.83531
2022-11-04,7.17296
2022-11-05,4.42571
2022-11-06,1.61824
2022-11-07,3.99668
2022-11-08,7.33855
2022-11-09,7.36113
2022-11-10,7.59446
2022-11-11,10.16107
2022-11-12,5.79557
2022-11-13,1.95694
2022-11-14,3.92894
2022-11-15,8.35465
2022-11-16,7.79015
2022-11-17,6.91705
2022-11-18,5.4945
2022-11-19,3.57519
2022-11-20,1.27201
2022-11-21,2.82251
2022-11-22,5.073
2022-11-23,5.73536
2022-11-24,4.82462
2022-11-25,2.9881
2022-11-26,2.82251
2022-11-27,1.41502
2022-11-28,2.16769
2022-11-29,4.29775
2022-11-30,4.42571
2022-12-01,5.90094
2022-12-02,4.67409
2022-12-03,3.14616
2022-12-04,1.30964
2022-12-05,2.55908
2022-12-06,4.35797
2022-12-07,4.50097
2022-12-08,4.8171
2022-12-09,5.11816
2022-12-10,3.56013
2022-12-11,1.43007
2022-12-12,2.61929
2022-12-13,5.87084
2022-12-14,5.6074
2022-12-15,4.87731
2022-12-16,5.36655
2022-12-17,3.64293
2022-12-18,1.57308
2022-12-19,2.70961
2022-12-20,4.45581
2022-12-21,5.35149
2022-12-22,5.34397
2022-12-23,5.75794
2022-12-24,3.55261
2022-12-25,1.81393
2022-12-26,2.81499
2022-12-27,3.26659
2022-12-28,5.69772
2022-12-29,5.43429
2022-12-30,3.8311
2022-12-31,2.86768
2023-01-01,1.6634
2023-01-02,2.25801
2023-01-03,3.34939
2023-01-04,6.45792
2023-01-05,6.20954
2023-01-06,5.29128
2023-01-07,4.98268
2023-01-08,1.76877
2023-01-09,3.62035
2023-01-10,6.88694
2023-01-11,7.09017
2023-01-12,6.82673
2023-01-13,6.69878
2023-01-14,4.54613
2023-01-15,1.65587
2023-01-16,2.70209
2023-01-17,3.76335
2023-01-18,6.03642
2023-01-19,5.61493
2023-01-20,5.48697
2023-01-21,4.34291
2023-01-22,1.76125
2023-01-23,2.70961
2023-01-24,7.31597
2023-01-25,7.30091
2023-01-26,8.64067
2023-01-27,39.91419
2023-01-28,20.7888
2023-01-29,10.65783
2023-01-30,18.65873
2023-01-31,23.31025
2023-02-01,15.8889
2023-02-02,17.2136
2023-02-03,15.82116
2023-02-04,9.67183
2023-02-05,4.1999
2023-02-06,7.53424
2023-02-07,13.11154
2023-02-08,12.09543
2023-02-09,11.32018
2023-02-10,11.96748
2023-02-11,6.87189
2023-02-12,2.95047
2023-02-13,5.63751
2023-02-14,11.20728
2023-02-15,10.86105
2023-02-16,10.16107
2023-02-17,9.01701
2023-02-18,6.51061
2023-02-19,2.91284
2023-02-20,3.9741
2023-02-21,7.11275
2023-02-22,12.57714
2023-02-23,16.58889
2023-02-24,13.29971
2023-02-25,7.4665
2023-02-26,3.19885
2023-02-27,6.06653
2023-02-28,11.79437
2023-03-01,9.62667
2023-03-02,11.80189
2023-03-03,11.87716
2023-03-04,7.88047
2023-03-05,3.12358
2023-03-06,6.42029
2023-03-07,10.05569
2023-03-08,9.67936
2023-03-09,9.54388
2023-03-10,10.10838
2023-03-11,8.89658
2023-03-12,3.17627
2023-03-13,7.18801
2023-03-14,9.59656
2023-03-15,10.40945
2023-03-16,11.53093
2023-03-17,15.28676
2023-03-18,6.3676
2023-03-19,2.60424
2023-03-20,6.68372
2023-03-21,10.5374
2023-03-22,11.01911
2023-03-23,10.78578
2023-03-24,11.85458
2023-03-25,7.20307
2023-03-26,3.33433
2023-03-27,6.88694
2023-03-28,8.5654
2023-03-29,9.10733
2023-03-30,18.94475
2023-03-31,13.62336
2023-04-01,8.61056
2023-04-02,3.40207
2023-04-03,8.39981
2023-04-04,12.41908
2023-04-05,10.89869
2023-04-06,9.07722
2023-04-07,8.21917
2023-04-08,3.42465
2023-04-09,2.27306
2023-04-10,6.35255
2023-04-11,9.76215
2023-04-12,9.07722
2023-04-13,12.00511
2023-04-14,13.42766
2023-04-15,6.53319
2023-04-16,2.46876
2023-04-17,5.76546
2023-04-18,8.41487
2023-04-19,7.54177
2023-04-20,7.92563
2023-04-21,6.77404
2023-04-22,4.15474
2023-04-23,2.18274
2023-04-24,4.3956
2023-04-25,7.17296
2023-04-26,8.32455
2023-04-27,9.56646
2023-04-28,18.56841
2023-04-29,7.66972
2023-04-30,2.46876
2023-05-01,4.86978
2023-05-02,8.15143
2023-05-03,8.5353
2023-05-04,9.00948
2023-05-05,7.06006
2023-05-06,5.57729
2023-05-07,2.27306
2023-05-08,4.38055
2023-05-09,6.902
2023-05-10,6.96974
2023-05-11,8.00842
2023-05-12,7.72994
2023-05-13,4.56871
2023-05-14,1.91931
2023-05-15,4.32033
2023-05-16,7.6923
2023-05-17,8.29444
2023-05-18,14.24808
2023-05-19,12.44166
2023-05-20,5.55471
2023-05-21,2.49887
2023-05-22,6.57835
2023-05-23,9.03206
2023-05-24,7.7751
2023-05-25,21.88017
2023-05-26,27.01339
2023-05-27,11.9449
2023-05-28,5.09558
2023-05-29,6.58587
