date,서울아파트분양
2020-10-26,42.48091
2020-10-27,45.15267
2020-10-28,43.66412
2020-10-29,39.69465
2020-10-30,33.58778
2020-10-31,31.71755
2020-11-01,32.93893
2020-11-02,42.67175
2020-11-03,49.12213
2020-11-04,42.82442
2020-11-05,39.42748
2020-11-06,39.61832
2020-11-07,32.97709
2020-11-08,36.67938
2020-11-09,47.70992
2020-11-10,46.67938
2020-11-11,39.69465
2020-11-12,45.72519
2020-11-13,41.90839
2020-11-14,34.0458
2020-11-15,36.41221
2020-11-16,44.69465
2020-11-17,46.60305
2020-11-18,43.70229
2020-11-19,60.53435
2020-11-20,48.01526
2020-11-21,36.56488
2020-11-22,40.45801
2020-11-23,46.1832
2020-11-24,44.2748
2020-11-25,47.86259
2020-11-26,45.91603
2020-11-27,46.0687
2020-11-28,37.67175
2020-11-29,42.97709
2020-11-30,60.1145
2020-12-01,49.1603
2020-12-02,47.97709
2020-12-03,45.03816
2020-12-04,39.61832
2020-12-05,34.38931
2020-12-06,38.05343
2020-12-07,50.15267
2020-12-08,43.28244
2020-12-09,43.77862
2020-12-10,49.58015
2020-12-11,42.40458
2020-12-12,35.07633
2020-12-13,35.34351
2020-12-14,51.67938
2020-12-15,45.61068
2020-12-16,50.30534
2020-12-17,48.05343
2020-12-18,51.0687
2020-12-19,36.90839
2020-12-20,36.45038
2020-12-21,42.09923
2020-12-22,41.0687
2020-12-23,35.91603
2020-12-24,33.58778
2020-12-25,27.70992
2020-12-26,31.90839
2020-12-27,36.14503
2020-12-28,47.06106
2020-12-29,54.69465
2020-12-30,57.55725
2020-12-31,40.76335
2021-01-01,34.0458
2021-01-02,36.60305
2021-01-03,40.229
2021-01-04,47.21374
2021-01-05,43.12977
2021-01-06,40.53435
2021-01-07,44.80916
2021-01-08,39.96183
2021-01-09,40.19083
2021-01-10,41.90839
2021-01-11,45.64885
2021-01-12,44.61832
2021-01-13,47.40458
2021-01-14,41.87022
2021-01-15,38.77862
2021-01-16,31.22137
2021-01-17,37.93893
2021-01-18,43.01526
2021-01-19,41.98473
2021-01-20,45.0
2021-01-21,43.0916
2021-01-22,36.52671
2021-01-23,32.2519
2021-01-24,34.42748
2021-01-25,40.1145
2021-01-26,44.0458
2021-01-27,39.46564
2021-01-28,41.48854
2021-01-29,36.0687
2021-01-30,27.29007
2021-01-31,34.23664
2021-02-01,37.90076
2021-02-02,37.06106
2021-02-03,36.41221
2021-02-04,41.60305
2021-02-05,32.86259
2021-02-06,27.1374
2021-02-07,29.58015
2021-02-08,35.49618
2021-02-09,35.15267
2021-02-10,27.48091
2021-02-11,22.90076
2021-02-12,28.54961
2021-02-13,35.99236
2021-02-14,43.2061
2021-02-15,48.39694
2021-02-16,45.34351
2021-02-17,38.2061
2021-02-18,48.77862
2021-02-19,38.96946
2021-02-20,31.83206
2021-02-21,38.28244
2021-02-22,42.78625
2021-02-23,40.68702
2021-02-24,39.92366
2021-02-25,34.69465
2021-02-26,29.65648
2021-02-27,28.66412
2021-02-28,31.2977
2021-03-01,36.60305
2021-03-02,39.35114
2021-03-03,40.07633
2021-03-04,40.26717
2021-03-05,30.30534
2021-03-06,29.12213
2021-03-07,28.0916
2021-03-08,36.25954
2021-03-09,32.59541
2021-03-10,34.73282
2021-03-11,31.75572
2021-03-12,31.94656
2021-03-13,28.2061
2021-03-14,32.0229
2021-03-15,37.78625
2021-03-16,34.65648
2021-03-17,33.32061
2021-03-18,34.77099
2021-03-19,29.23664
2021-03-20,28.12977
2021-03-21,35.99236
2021-03-22,38.51145
2021-03-23,34.88549
2021-03-24,32.78625
2021-03-25,28.66412
2021-03-26,28.66412
2021-03-27,28.66412
2021-03-28,30.229
2021-03-29,35.1145
2021-03-30,38.54961
2021-03-31,38.47328
2021-04-01,33.12977
2021-04-02,30.45801
2021-04-03,27.67175
2021-04-04,29.96183
2021-04-05,38.58778
2021-04-06,34.23664
2021-04-07,32.59541
2021-04-08,32.21374
2021-04-09,29.46564
2021-04-10,29.42748
2021-04-11,29.88549
2021-04-12,39.2748
2021-04-13,35.45801
2021-04-14,35.38167
2021-04-15,34.50381
2021-04-16,35.34351
2021-04-17,30.03816
2021-04-18,32.86259
2021-04-19,39.12213
2021-04-20,40.1145
2021-04-21,38.01526
2021-04-22,31.37404
2021-04-23,28.89312
2021-04-24,27.82442
2021-04-25,28.85496
2021-04-26,38.62595
2021-04-27,37.09923
2021-04-28,32.59541
2021-04-29,35.87786
2021-04-30,31.83206
2021-05-01,28.28244
2021-05-02,30.0
2021-05-03,36.56488
2021-05-04,37.09923
2021-05-05,32.51908
2021-05-06,38.0916
2021-05-07,38.01526
2021-05-08,32.51908
2021-05-09,38.43511
2021-05-10,41.60305
2021-05-11,40.07633
2021-05-12,42.1374
2021-05-13,34.1603
2021-05-14,36.37404
2021-05-15,29.73282
2021-05-16,31.14503
2021-05-17,38.16793
2021-05-18,40.26717
2021-05-19,30.0
2021-05-20,38.77862
2021-05-21,32.93893
2021-05-22,24.88549
2021-05-23,31.56488
2021-05-24,34.58015
2021-05-25,38.12977
2021-05-26,36.22137
2021-05-27,35.1145
2021-05-28,30.30534
2021-05-29,26.60305
2021-05-30,25.45801
2021-05-31,40.03816
2021-06-01,38.12977
2021-06-02,37.48091
2021-06-03,40.19083
2021-06-04,33.96946
2021-06-05,29.1603
2021-06-06,31.52671
2021-06-07,46.45038
2021-06-08,39.2748
2021-06-09,36.71755
2021-06-10,35.80152
2021-06-11,29.08396
2021-06-12,23.77862
2021-06-13,25.83969
2021-06-14,38.96946
2021-06-15,39.31297
2021-06-16,36.41221
2021-06-17,42.1374
2021-06-18,33.58778
2021-06-19,24.19847
2021-06-20,25.30534
2021-06-21,34.42748
2021-06-22,29.96183
2021-06-23,28.39694
2021-06-24,29.80916
2021-06-25,27.90076
2021-06-26,22.55725
2021-06-27,24.38931
2021-06-28,34.88549
2021-06-29,30.26717
2021-06-30,31.25954
2021-07-01,26.94656
2021-07-02,28.47328
2021-07-03,23.16793
2021-07-04,27.32824
2021-07-05,38.51145
2021-07-06,33.39694
2021-07-07,32.97709
2021-07-08,30.80152
2021-07-09,28.2061
2021-07-10,24.73282
2021-07-11,26.79389
2021-07-12,34.73282
2021-07-13,33.28244
2021-07-14,37.51908
2021-07-15,37.0229
2021-07-16,31.25954
2021-07-17,26.67938
2021-07-18,27.74809
2021-07-19,34.38931
2021-07-20,30.99236
2021-07-21,33.32061
2021-07-22,33.2061
2021-07-23,27.09923
2021-07-24,21.0687
2021-07-25,23.93129
2021-07-26,28.70229
2021-07-27,31.83206
2021-07-28,32.67175
2021-07-29,31.52671
2021-07-30,28.51145
2021-07-31,22.06106
2021-08-01,25.45801
2021-08-02,36.41221
2021-08-03,35.229
2021-08-04,34.50381
2021-08-05,34.19847
2021-08-06,32.48091
2021-08-07,26.79389
2021-08-08,29.12213
2021-08-09,36.64122
2021-08-10,34.46564
2021-08-11,39.96183
2021-08-12,38.28244
2021-08-13,31.90839
2021-08-14,27.21374
2021-08-15,28.93129
2021-08-16,31.48854
2021-08-17,32.86259
2021-08-18,39.96183
2021-08-19,36.60305
2021-08-20,29.19847
2021-08-21,23.81679
2021-08-22,30.0
2021-08-23,34.61832
2021-08-24,34.2748
2021-08-25,34.77099
2021-08-26,30.19083
2021-08-27,31.14503
2021-08-28,26.79389
2021-08-29,25.83969
2021-08-30,36.37404
2021-08-31,33.12977
2021-09-01,34.00763
2021-09-02,34.19847
2021-09-03,27.97709
2021-09-04,21.79389
2021-09-05,25.45801
2021-09-06,37.32824
2021-09-07,32.82442
2021-09-08,33.0916
2021-09-09,33.70229
2021-09-10,35.03816
2021-09-11,26.52671
2021-09-12,27.1374
2021-09-13,31.94656
2021-09-14,30.80152
2021-09-15,32.17557
2021-09-16,29.00763
2021-09-17,24.38931
2021-09-18,21.67938
2021-09-19,22.40458
2021-09-20,22.74809
2021-09-21,24.38931
2021-09-22,29.84732
2021-09-23,38.51145
2021-09-24,36.75572
2021-09-25,25.99236
2021-09-26,31.25954
2021-09-27,45.30534
2021-09-28,41.94656
2021-09-29,40.0
2021-09-30,30.68702
2021-10-01,26.1832
2021-10-02,21.98473
2021-10-03,21.0687
2021-10-04,28.32061
2021-10-05,32.09923
2021-10-06,39.84732
2021-10-07,32.17557
2021-10-08,26.10687
2021-10-09,21.64122
2021-10-10,24.38931
2021-10-11,27.36641
2021-10-12,32.78625
2021-10-13,33.16793
2021-10-14,30.45801
2021-10-15,26.1832
2021-10-16,19.80916
2021-10-17,20.72519
2021-10-18,27.44274
2021-10-19,32.09923
2021-10-20,28.58778
2021-10-21,29.23664
2021-10-22,22.90076
2021-10-23,18.70229
2021-10-24,24.35114
2021-10-25,30.61068
2021-10-26,29.50381
2021-10-27,23.89312
2021-10-28,24.92366
2021-10-29,21.45038
2021-10-30,20.1145
2021-10-31,22.40458
2021-11-01,27.67175
2021-11-02,29.84732
2021-11-03,29.38931
2021-11-04,29.61832
2021-11-05,25.26717
2021-11-06,20.49618
2021-11-07,24.1603
2021-11-08,28.81679
2021-11-09,30.68702
2021-11-10,28.54961
2021-11-11,24.88549
2021-11-12,24.2748
2021-11-13,18.47328
2021-11-14,24.96183
2021-11-15,31.1832
2021-11-16,29.65648
2021-11-17,26.45038
2021-11-18,25.41984
2021-11-19,24.23664
2021-11-20,19.12213
2021-11-21,24.23664
2021-11-22,27.55725
2021-11-23,26.2977
2021-11-24,25.53435
2021-11-25,30.19083
2021-11-26,24.69465
2021-11-27,20.68702
2021-11-28,21.22137
2021-11-29,33.12977
2021-11-30,29.35114
2021-12-01,26.45038
2021-12-02,25.34351
2021-12-03,22.55725
2021-12-04,20.30534
2021-12-05,27.44274
2021-12-06,33.66412
2021-12-07,29.54198
2021-12-08,26.67938
2021-12-09,27.17557
2021-12-10,26.22137
2021-12-11,21.90839
2021-12-12,20.91603
2021-12-13,28.54961
2021-12-14,24.46564
2021-12-15,26.60305
2021-12-16,23.81679
2021-12-17,21.2977
2021-12-18,17.1374
2021-12-19,21.22137
2021-12-20,25.229
2021-12-21,23.77862
2021-12-22,21.45038
2021-12-23,21.83206
2021-12-24,16.79389
2021-12-25,17.70992
2021-12-26,21.64122
2021-12-27,23.66412
2021-12-28,23.62595
2021-12-29,24.84732
2021-12-30,20.80152
2021-12-31,17.09923
2022-01-01,18.39694
2022-01-02,22.40458
2022-01-03,25.57251
2022-01-04,26.45038
2022-01-05,26.45038
2022-01-06,27.17557
2022-01-07,24.96183
2022-01-08,20.99236
2022-01-09,22.78625
2022-01-10,34.08396
2022-01-11,33.77862
2022-01-12,28.12977
2022-01-13,27.74809
2022-01-14,26.03053
2022-01-15,20.80152
2022-01-16,23.54961
2022-01-17,31.67938
2022-01-18,28.85496
2022-01-19,25.64885
2022-01-20,27.36641
2022-01-21,25.03816
2022-01-22,19.31297
2022-01-23,26.03053
2022-01-24,29.00763
2022-01-25,29.1603
2022-01-26,24.31297
2022-01-27,23.43511
2022-01-28,19.58015
2022-01-29,19.23664
2022-01-30,19.12213
2022-01-31,16.37404
2022-02-01,20.61068
2022-02-02,29.54198
2022-02-03,32.97709
2022-02-04,28.32061
2022-02-05,24.65648
2022-02-06,28.05343
2022-02-07,32.51908
2022-02-08,26.10687
2022-02-09,23.47328
2022-02-10,24.0458
2022-02-11,29.84732
2022-02-12,23.74045
2022-02-13,23.12977
2022-02-14,29.0458
2022-02-15,29.1603
2022-02-16,24.84732
2022-02-17,29.08396
2022-02-18,26.33587
2022-02-19,22.1374
2022-02-20,24.00763
2022-02-21,30.0
2022-02-22,29.65648
2022-02-23,25.38167
2022-02-24,25.26717
2022-02-25,21.41221
2022-02-26,19.00763
2022-02-27,22.63358
2022-02-28,26.41221
2022-03-01,26.10687
2022-03-02,25.03816
2022-03-03,26.03053
2022-03-04,22.67175
2022-03-05,19.19847
2022-03-06,22.21374
2022-03-07,29.58015
2022-03-08,21.71755
2022-03-09,18.28244
2022-03-10,24.77099
2022-03-11,27.90076
2022-03-12,22.70992
2022-03-13,25.87786
2022-03-14,28.89312
2022-03-15,31.1832
2022-03-16,28.51145
2022-03-17,28.74045
2022-03-18,25.229
2022-03-19,21.79389
2022-03-20,21.83206
2022-03-21,30.0
2022-03-22,28.51145
2022-03-23,28.54961
2022-03-24,26.67938
2022-03-25,26.2977
2022-03-26,23.77862
2022-03-27,26.37404
2022-03-28,28.43511
2022-03-29,31.48854
2022-03-30,29.38931
2022-03-31,27.17557
2022-04-01,24.73282
2022-04-02,20.19083
2022-04-03,23.35877
2022-04-04,31.48854
2022-04-05,32.32824
2022-04-06,30.26717
2022-04-07,27.82442
2022-04-08,27.67175
2022-04-09,24.0458
2022-04-10,23.54961
2022-04-11,29.1603
2022-04-12,30.45801
2022-04-13,31.41221
2022-04-14,28.47328
2022-04-15,24.69465
2022-04-16,20.64885
2022-04-17,25.53435
2022-04-18,29.61832
2022-04-19,29.2748
2022-04-20,26.98473
2022-04-21,26.60305
2022-04-22,25.03816
2022-04-23,19.1603
2022-04-24,21.87022
2022-04-25,26.22137
2022-04-26,27.55725
2022-04-27,24.69465
2022-04-28,24.38931
2022-04-29,21.10687
2022-04-30,18.58778
2022-05-01,20.64885
2022-05-02,22.78625
2022-05-03,22.0229
2022-05-04,21.90839
2022-05-05,19.1603
2022-05-06,20.76335
2022-05-07,20.229
2022-05-08,22.93893
2022-05-09,28.96946
2022-05-10,23.74045
2022-05-11,24.38931
2022-05-12,22.97709
2022-05-13,19.08396
2022-05-14,18.85496
2022-05-15,20.76335
2022-05-16,28.01526
2022-05-17,27.17557
2022-05-18,22.55725
2022-05-19,21.98473
2022-05-20,24.08396
2022-05-21,17.97709
2022-05-22,21.79389
2022-05-23,26.67938
2022-05-24,23.35877
2022-05-25,22.44274
2022-05-26,21.75572
2022-05-27,19.88549
2022-05-28,16.98473
2022-05-29,24.08396
2022-05-30,34.46564
2022-05-31,26.90839
2022-06-01,22.06106
2022-06-02,23.96946
2022-06-03,21.56488
2022-06-04,17.32824
2022-06-05,20.53435
2022-06-06,27.1374
2022-06-07,22.29007
2022-06-08,23.24427
2022-06-09,21.71755
2022-06-10,19.92366
2022-06-11,14.77099
2022-06-12,18.74045
2022-06-13,24.12213
2022-06-14,22.44274
2022-06-15,22.51908
2022-06-16,24.96183
2022-06-17,20.64885
2022-06-18,16.2977
2022-06-19,18.39694
2022-06-20,23.54961
2022-06-21,25.26717
2022-06-22,22.97709
2022-06-23,18.81679
2022-06-24,19.2748
2022-06-25,17.40458
2022-06-26,18.74045
2022-06-27,22.82442
2022-06-28,22.74809
2022-06-29,22.09923
2022-06-30,19.73282
2022-07-01,16.90839
2022-07-02,15.15267
2022-07-03,16.71755
2022-07-04,24.84732
2022-07-05,24.96183
2022-07-06,23.01526
2022-07-07,23.39694
2022-07-08,20.07633
2022-07-09,17.36641
2022-07-10,19.19847
2022-07-11,23.35877
2022-07-12,23.35877
2022-07-13,22.86259
2022-07-14,20.15267
2022-07-15,16.79389
2022-07-16,16.87022
2022-07-17,17.09923
2022-07-18,21.33587
2022-07-19,20.1145
2022-07-20,19.38931
2022-07-21,18.70229
2022-07-22,19.73282
2022-07-23,13.74045
2022-07-24,15.34351
2022-07-25,18.81679
2022-07-26,21.10687
2022-07-27,20.19083
2022-07-28,18.43511
2022-07-29,19.77099
2022-07-30,19.2748
2022-07-31,19.35114
2022-08-01,23.70229
2022-08-02,23.58778
2022-08-03,23.28244
2022-08-04,19.96183
2022-08-05,17.63358
2022-08-06,17.1374
2022-08-07,17.90076
2022-08-08,23.16793
2022-08-09,18.70229
2022-08-10,20.0
2022-08-11,20.95419
2022-08-12,18.77862
2022-08-13,16.41221
2022-08-14,15.91603
2022-08-15,19.00763
2022-08-16,23.32061
2022-08-17,22.78625
2022-08-18,21.87022
2022-08-19,20.57251
2022-08-20,17.90076
2022-08-21,19.08396
2022-08-22,25.34351
2022-08-23,21.41221
2022-08-24,20.07633
2022-08-25,20.34351
2022-08-26,18.12977
2022-08-27,16.94656
2022-08-28,16.2977
2022-08-29,23.2061
2022-08-30,20.91603
2022-08-31,20.80152
2022-09-01,19.69465
2022-09-02,18.01526
2022-09-03,15.95419
2022-09-04,15.53435
2022-09-05,19.46564
2022-09-06,20.03816
2022-09-07,18.93129
2022-09-08,13.77862
2022-09-09,13.35877
2022-09-10,15.38167
2022-09-11,18.70229
2022-09-12,21.94656
2022-09-13,25.19083
2022-09-14,21.90839
2022-09-15,20.80152
2022-09-16,18.32061
2022-09-17,14.69465
2022-09-18,18.66412
2022-09-19,20.26717
2022-09-20,18.16793
2022-09-21,18.05343
2022-09-22,16.71755
2022-09-23,16.52671
2022-09-24,12.97709
2022-09-25,15.41984
2022-09-26,18.51145
2022-09-27,17.59541
2022-09-28,18.58778
2022-09-29,18.58778
2022-09-30,17.0229
2022-10-01,11.87022
2022-10-02,11.83206
2022-10-03,20.03816
2022-10-04,20.68702
2022-10-05,17.90076
2022-10-06,18.28244
2022-10-07,14.73282
2022-10-08,11.64122
2022-10-09,14.08396
2022-10-10,15.41984
2022-10-11,17.40458
2022-10-12,19.61832
2022-10-13,17.0229
2022-10-14,16.67938
2022-10-15,14.38931
2022-10-16,14.58015
2022-10-17,18.81679
2022-10-18,16.71755
2022-10-19,18.47328
2022-10-20,15.41984
2022-10-21,14.84732
2022-10-22,11.71755
2022-10-23,12.09923
2022-10-24,18.62595
2022-10-25,16.41221
2022-10-26,18.2061
2022-10-27,18.58778
2022-10-28,17.59541
2022-10-29,13.01526
2022-10-30,12.06106
2022-10-31,17.40458
2022-11-01,19.69465
2022-11-02,18.35877
2022-11-03,18.77862
2022-11-04,23.51145
2022-11-05,19.19847
2022-11-06,17.70992
2022-11-07,26.56488
2022-11-08,21.22137
2022-11-09,23.0916
2022-11-10,21.87022
2022-11-11,20.03816
2022-11-12,16.37404
2022-11-13,20.38167
2022-11-14,28.01526
2022-11-15,26.10687
2022-11-16,24.00763
2022-11-17,23.01526
2022-11-18,20.64885
2022-11-19,15.07633
2022-11-20,15.80152
2022-11-21,19.92366
2022-11-22,17.74809
2022-11-23,17.70992
2022-11-24,19.50381
2022-11-25,23.70229
2022-11-26,17.09923
2022-11-27,18.24427
2022-11-28,19.69465
2022-11-29,19.61832
2022-11-30,18.47328
2022-12-01,16.56488
2022-12-02,16.37404
2022-12-03,12.17557
2022-12-04,15.34351
2022-12-05,22.82442
2022-12-06,24.84732
2022-12-07,26.79389
2022-12-08,21.2977
2022-12-09,20.68702
2022-12-10,16.98473
2022-12-11,20.38167
2022-12-12,23.01526
2022-12-13,17.70992
2022-12-14,17.51908
2022-12-15,19.46564
2022-12-16,18.32061
2022-12-17,14.80916
2022-12-18,16.79389
2022-12-19,19.50381
2022-12-20,17.82442
2022-12-21,15.38167
2022-12-22,16.41221
2022-12-23,12.09923
2022-12-24,11.52671
2022-12-25,14.08396
2022-12-26,15.95419
2022-12-27,14.00763
2022-12-28,16.75572
2022-12-29,13.77862
2022-12-30,14.61832
2022-12-31,10.53435
2023-01-01,12.1374
2023-01-02,18.66412
2023-01-03,23.62595
2023-01-04,23.16793
2023-01-05,20.57251
2023-01-06,18.70229
2023-01-07,14.96183
2023-01-08,17.48091
2023-01-09,19.77099
2023-01-10,18.54961
2023-01-11,18.54961
2023-01-12,18.43511
2023-01-13,16.14503
2023-01-14,14.54198
2023-01-15,16.98473
2023-01-16,17.59541
2023-01-17,19.77099
2023-01-18,17.29007
2023-01-19,15.53435
2023-01-20,14.00763
2023-01-21,14.50381
2023-01-22,14.88549
2023-01-23,17.90076
2023-01-24,18.2061
2023-01-25,19.69465
2023-01-26,22.0229
2023-01-27,18.43511
2023-01-28,15.0
2023-01-29,16.37404
2023-01-30,20.229
2023-01-31,20.15267
2023-02-01,21.98473
2023-02-02,16.94656
2023-02-03,16.2977
2023-02-04,14.73282
2023-02-05,16.79389
2023-02-06,19.42748
2023-02-07,17.06106
2023-02-08,18.47328
2023-02-09,17.86259
2023-02-10,16.71755
2023-02-11,15.26717
2023-02-12,19.23664
2023-02-13,20.99236
2023-02-14,19.80916
2023-02-15,18.54961
2023-02-16,17.21374
2023-02-17,16.83206
2023-02-18,15.57251
2023-02-19,17.93893
2023-02-20,22.36641
2023-02-21,19.84732
2023-02-22,21.22137
2023-02-23,21.64122
2023-02-24,20.19083
2023-02-25,15.95419
2023-02-26,18.0916
2023-02-27,24.31297
2023-02-28,29.73282
2023-03-01,27.2519
2023-03-02,25.68702
2023-03-03,22.48091
2023-03-04,18.39694
2023-03-05,22.0229
2023-03-06,20.91603
2023-03-07,23.70229
2023-03-08,23.16793
2023-03-09,24.38931
2023-03-10,20.30534
2023-03-11,15.19083
2023-03-12,17.86259
2023-03-13,22.78625
2023-03-14,22.74809
2023-03-15,21.1832
2023-03-16,18.77862
2023-03-17,20.19083
2023-03-18,16.03053
2023-03-19,17.48091
2023-03-20,24.65648
2023-03-21,25.07633
2023-03-22,21.45038
2023-03-23,18.58778
2023-03-24,25.1145
2023-03-25,17.09923
2023-03-26,22.09923
2023-03-27,23.24427
2023-03-28,26.33587
2023-03-29,20.49618
2023-03-30,19.31297
2023-03-31,17.29007
2023-04-01,19.77099
2023-04-02,20.41984
2023-04-03,23.51145
2023-04-04,26.45038
2023-04-05,24.84732
2023-04-06,20.64885
2023-04-07,17.63358
2023-04-08,15.91603
2023-04-09,17.74809
2023-04-10,23.12977
2023-04-11,24.23664
2023-04-12,22.29007
2023-04-13,24.1603
2023-04-14,19.77099
2023-04-15,21.10687
2023-04-16,24.58015
2023-04-17,25.41984
2023-04-18,23.89312
2023-04-19,19.61832
2023-04-20,19.42748
2023-04-21,18.74045
2023-04-22,17.32824
2023-04-23,18.01526
2023-04-24,21.94656
2023-04-25,22.32824
2023-04-26,21.75572
2023-04-27,18.54961
2023-04-28,19.0458
2023-04-29,17.36641
2023-04-30,17.48091
2023-05-01,22.21374
2023-05-02,23.81679
2023-05-03,21.25954
2023-05-04,20.1145
2023-05-05,16.56488
2023-05-06,20.80152
2023-05-07,19.19847
2023-05-08,27.29007
2023-05-09,24.80916
2023-05-10,19.35114
2023-05-11,20.61068
2023-05-12,20.64885
2023-05-13,17.51908
2023-05-14,22.17557
2023-05-15,22.97709
2023-05-16,22.67175
2023-05-17,21.22137
2023-05-18,22.51908
2023-05-19,20.95419
2023-05-20,16.71755
2023-05-21,22.06106
2023-05-22,25.0
2023-05-23,23.62595
2023-05-24,22.17557
2023-05-25,20.64885
2023-05-26,19.58015
2023-05-27,17.48091
2023-05-28,19.92366
2023-05-29,21.45038
