date,MMF금리
2023-10-17,17.05069
2023-10-18,23.04147
2023-10-19,25.80645
2023-10-20,20.73732
2023-10-21,8.52534
2023-10-22,11.0599
2023-10-23,23.73271
2023-10-24,29.26267
2023-10-25,18.894
2023-10-26,17.97235
2023-10-27,13.36405
2023-10-28,13.82488
2023-10-29,8.98617
2023-10-30,20.96774
2023-10-31,19.58525
2023-11-01,23.73271
2023-11-02,16.58986
2023-11-03,14.74654
2023-11-04,7.8341
2023-11-05,11.29032
2023-11-06,13.82488
2023-11-07,14.97695
2023-11-08,14.28571
2023-11-09,10.82949
2023-11-10,10.59907
2023-11-11,6.22119
2023-11-12,9.21658
2023-11-13,12.90322
2023-11-14,13.36405
2023-11-15,12.67281
2023-11-16,12.67281
2023-11-17,12.21198
2023-11-18,9.90783
2023-11-19,9.90783
2023-11-20,18.43317
2023-11-21,15.89861
2023-11-22,10.82949
2023-11-23,14.74654
2023-11-24,16.58986
2023-11-25,7.8341
2023-11-26,7.8341
2023-11-27,27.41935
2023-11-28,68.43317
2023-11-29,42.39631
2023-11-30,20.73732
2023-12-01,17.97235
2023-12-02,10.13824
2023-12-03,10.36866
2023-12-04,21.42857
2023-12-05,22.58064
2023-12-06,21.65898
2023-12-07,20.50691
2023-12-08,14.28571
2023-12-09,11.98156
2023-12-10,11.29032
2023-12-11,17.05069
2023-12-12,19.58525
2023-12-13,15.6682
2023-12-14,17.51152
2023-12-15,10.82949
2023-12-16,9.90783
2023-12-17,12.21198
2023-12-18,17.97235
2023-12-19,20.96774
2023-12-20,20.73732
2023-12-21,15.6682
2023-12-22,13.59447
2023-12-23,11.0599
2023-12-24,7.14285
2023-12-25,8.98617
2023-12-26,19.12442
2023-12-27,20.73732
2023-12-28,20.73732
2023-12-29,19.35483
2023-12-30,11.0599
2023-12-31,11.0599
2024-01-01,8.29493
2024-01-02,21.65898
2024-01-03,24.42396
2024-01-04,15.89861
2024-01-05,19.58525
2024-01-06,7.8341
2024-01-07,13.36405
2024-01-08,18.66359
2024-01-09,21.65898
2024-01-10,21.8894
2024-01-11,21.42857
2024-01-12,14.74654
2024-01-13,7.14285
2024-01-14,9.90783
2024-01-15,17.97235
2024-01-16,14.74654
2024-01-17,19.12442
2024-01-18,23.96313
2024-01-19,15.6682
2024-01-20,8.98617
2024-01-21,9.67741
2024-01-22,12.67281
2024-01-23,20.73732
2024-01-24,18.43317
2024-01-25,15.6682
2024-01-26,18.43317
2024-01-27,8.75576
2024-01-28,12.90322
2024-01-29,15.20737
2024-01-30,20.27649
2024-01-31,19.81566
2024-02-01,19.58525
2024-02-02,21.19815
2024-02-03,12.67281
2024-02-04,15.89861
2024-02-05,24.42396
2024-02-06,25.80645
2024-02-07,20.73732
2024-02-08,14.97695
2024-02-09,11.0599
2024-02-10,7.14285
2024-02-11,7.8341
2024-02-12,11.98156
2024-02-13,22.11981
2024-02-14,20.27649
2024-02-15,19.12442
2024-02-16,15.89861
2024-02-17,11.75115
2024-02-18,13.36405
2024-02-19,16.82027
2024-02-20,18.43317
2024-02-21,24.65437
2024-02-22,19.35483
2024-02-23,16.58986
2024-02-24,9.67741
2024-02-25,12.21198
2024-02-26,13.36405
2024-02-27,22.35023
2024-02-28,17.51152
2024-02-29,19.35483
2024-03-01,6.68202
2024-03-02,10.59907
2024-03-03,7.8341
2024-03-04,16.82027
2024-03-05,19.58525
2024-03-06,17.51152
2024-03-07,15.20737
2024-03-08,14.74654
2024-03-09,10.36866
2024-03-10,5.29953
2024-03-11,14.51612
2024-03-12,14.74654
2024-03-13,14.74654
2024-03-14,12.90322
2024-03-15,11.98156
2024-03-16,4.8387
2024-03-17,6.91244
2024-03-18,9.90783
2024-03-19,11.75115
2024-03-20,11.0599
