date,공매도금지
2020-09-26,0.07941
2020-09-27,0.06217
2020-09-28,0.1502
2020-09-29,0.13358
2020-09-30,0.06402
2020-10-01,0.04801
2020-10-02,0.04555
2020-10-03,0.05663
2020-10-04,0.0671
2020-10-05,0.14281
2020-10-06,0.11265
2020-10-07,0.08618
2020-10-08,0.09664
2020-10-09,0.06833
2020-10-10,0.04616
2020-10-11,0.05478
2020-10-12,0.12989
2020-10-13,0.10157
2020-10-14,0.07633
2020-10-15,0.08987
2020-10-16,0.09541
2020-10-17,0.04493
2020-10-18,0.0357
2020-10-19,0.08618
2020-10-20,0.07941
2020-10-21,0.0634
2020-10-22,0.09172
2020-10-23,0.06463
2020-10-24,0.03262
2020-10-25,0.02954
2020-10-26,0.10218
2020-10-27,0.06771
2020-10-28,0.06032
2020-10-29,0.06032
2020-10-30,0.06279
2020-10-31,0.02647
2020-11-01,0.04863
2020-11-02,0.04863
2020-11-03,0.06032
2020-11-04,0.03385
2020-11-05,0.04986
2020-11-06,0.04186
2020-11-07,0.0277
2020-11-08,0.03077
2020-11-09,0.05663
2020-11-10,0.06648
2020-11-11,0.08618
2020-11-12,0.1108
2020-11-13,0.07325
2020-11-14,0.03693
2020-11-15,0.0277
2020-11-16,0.07202
2020-11-17,0.07818
2020-11-18,0.0714
2020-11-19,0.07818
2020-11-20,0.07079
2020-11-21,0.03324
2020-11-22,0.03508
2020-11-23,0.12742
2020-11-24,0.1385
2020-11-25,0.1342
2020-11-26,0.10896
2020-11-27,0.08495
2020-11-28,0.04555
2020-11-29,0.0671
2020-11-30,0.1028
2020-12-01,0.0948
2020-12-02,0.17729
2020-12-03,0.1619
2020-12-04,0.19575
2020-12-05,0.10403
2020-12-06,0.08679
2020-12-07,0.16251
2020-12-08,0.16928
2020-12-09,0.14281
2020-12-10,0.14404
2020-12-11,0.17421
2020-12-12,0.05725
2020-12-13,0.05109
2020-12-14,0.11881
2020-12-15,0.1305
2020-12-16,0.10526
2020-12-17,0.10896
2020-12-18,0.09357
2020-12-19,0.04986
2020-12-20,0.13727
2020-12-21,0.15266
2020-12-22,0.10711
2020-12-23,0.10095
2020-12-24,0.12804
2020-12-25,0.0671
2020-12-26,0.0671
2020-12-27,0.0751
2020-12-28,0.10772
2020-12-29,0.13974
2020-12-30,0.22038
2020-12-31,0.14897
2021-01-01,0.08495
2021-01-02,0.12127
2021-01-03,0.11881
2021-01-04,0.27886
2021-01-05,0.36689
2021-01-06,0.47831
2021-01-07,0.45861
2021-01-08,0.64514
2021-01-09,0.40075
2021-01-10,0.50848
2021-01-11,2.60766
2021-01-12,2.84713
2021-01-13,1.08283
2021-01-14,0.69685
2021-01-15,0.53249
2021-01-16,0.2764
2021-01-17,0.31087
2021-01-18,0.50909
2021-01-19,0.71409
2021-01-20,0.82366
2021-01-21,0.65437
2021-01-22,0.38782
2021-01-23,0.23823
2021-01-24,0.30533
2021-01-25,0.42045
2021-01-26,0.3355
2021-01-27,0.35889
2021-01-28,0.43091
2021-01-29,0.76764
2021-01-30,0.39336
2021-01-31,0.2961
2021-02-01,0.65437
2021-02-02,0.33673
2021-02-03,3.05274
2021-02-04,0.8212
2021-02-05,0.30533
2021-02-06,0.15328
2021-02-07,0.13173
2021-02-08,0.13912
2021-02-09,0.11388
2021-02-10,0.09418
2021-02-11,0.05047
2021-02-12,0.05047
2021-02-13,0.05109
2021-02-14,0.04801
2021-02-15,0.09172
2021-02-16,0.11265
2021-02-17,0.10957
2021-02-18,0.08987
2021-02-19,0.09295
2021-02-20,0.04801
2021-02-21,0.03385
2021-02-22,0.09849
2021-02-23,0.09972
2021-02-24,0.09726
2021-02-25,0.07633
2021-02-26,0.07202
2021-02-27,0.03201
2021-02-28,0.03324
2021-03-01,0.03262
2021-03-02,0.05601
2021-03-03,0.0671
2021-03-04,0.07879
2021-03-05,0.06771
2021-03-06,0.04309
2021-03-07,0.05786
2021-03-08,0.09172
2021-03-09,0.09787
2021-03-10,0.16559
2021-03-11,0.12804
2021-03-12,0.12004
2021-03-13,0.07325
2021-03-14,0.08556
2021-03-15,0.14528
2021-03-16,0.10157
2021-03-17,0.07879
2021-03-18,0.07079
2021-03-19,0.07202
2021-03-20,0.05601
2021-03-21,0.04493
2021-03-22,0.06279
2021-03-23,0.09233
2021-03-24,0.0634
2021-03-25,0.06155
2021-03-26,0.08125
2021-03-27,0.02893
2021-03-28,0.0357
2021-03-29,0.07448
2021-03-30,0.07694
2021-03-31,0.08987
2021-04-01,0.05047
2021-04-02,0.06402
2021-04-03,0.04309
2021-04-04,0.05171
2021-04-05,0.08372
2021-04-06,0.11511
2021-04-07,0.07387
2021-04-08,0.05971
2021-04-09,0.06402
2021-04-10,0.04001
2021-04-11,0.024
2021-04-12,0.05109
2021-04-13,0.07387
2021-04-14,0.0634
2021-04-15,0.08679
2021-04-16,0.07325
2021-04-17,0.02831
2021-04-18,0.03693
2021-04-19,0.12989
2021-04-20,0.09726
2021-04-21,0.10711
2021-04-22,0.10649
2021-04-23,0.08556
2021-04-24,0.03385
2021-04-25,0.0437
2021-04-26,0.1028
2021-04-27,0.1305
2021-04-28,0.14651
2021-04-29,0.12558
2021-04-30,0.1816
2021-05-01,0.08187
2021-05-02,0.10711
2021-05-03,0.72394
2021-05-04,1.06436
2021-05-05,0.09541
2021-05-06,0.17606
2021-05-07,0.24685
2021-05-08,0.04001
2021-05-09,0.02831
2021-05-10,0.10157
2021-05-11,0.11819
2021-05-12,0.21176
2021-05-13,0.25177
2021-05-14,0.10711
2021-05-15,0.02831
2021-05-16,0.0357
2021-05-17,0.12065
2021-05-18,0.1305
2021-05-19,0.05232
2021-05-20,0.1028
2021-05-21,0.07879
2021-05-22,0.02216
2021-05-23,0.01846
2021-05-24,0.08864
2021-05-25,0.0714
2021-05-26,0.06894
2021-05-27,0.11265
2021-05-28,0.05478
2021-05-29,0.03016
2021-05-30,0.03077
2021-05-31,0.07202
2021-06-01,0.06155
2021-06-02,0.07818
2021-06-03,0.07079
2021-06-04,0.04678
2021-06-05,0.03077
2021-06-06,0.02585
2021-06-07,0.04986
2021-06-08,0.06525
2021-06-09,0.0948
2021-06-10,0.15205
2021-06-11,0.0911
2021-06-12,0.02031
2021-06-13,0.02093
2021-06-14,0.04432
2021-06-15,0.04616
2021-06-16,0.02585
2021-06-17,0.03755
2021-06-18,0.03262
2021-06-19,0.0043
2021-06-20,0.00554
2021-06-21,0.0277
2021-06-22,0.02831
2021-06-23,0.12311
2021-06-24,0.11696
2021-06-25,0.03878
2021-06-26,0.01169
2021-06-27,0.01292
2021-06-28,0.03262
2021-06-29,0.06155
2021-06-30,0.05047
2021-07-01,0.05478
2021-07-02,0.12065
2021-07-03,0.07325
2021-07-04,0.06894
2021-07-05,0.1896
2021-07-06,0.06525
2021-07-07,0.0554
2021-07-08,0.10834
2021-07-09,0.10834
2021-07-10,0.02893
2021-07-11,0.03508
2021-07-12,0.08433
2021-07-13,0.06279
2021-07-14,0.11757
2021-07-15,0.26532
2021-07-16,0.17113
2021-07-17,0.02216
2021-07-18,0.02031
2021-07-19,0.06402
2021-07-20,0.07818
2021-07-21,0.16067
2021-07-22,0.11265
2021-07-23,0.10403
2021-07-24,0.08741
2021-07-25,0.02339
2021-07-26,0.0634
2021-07-27,0.08556
2021-07-28,0.0948
2021-07-29,0.11634
2021-07-30,0.18036
2021-07-31,0.04678
2021-08-01,0.04986
2021-08-02,0.11142
2021-08-03,0.11573
2021-08-04,0.11573
2021-08-05,0.07448
2021-08-06,0.07448
2021-08-07,0.03139
2021-08-08,0.03939
2021-08-09,0.10034
2021-08-10,0.12927
2021-08-11,0.12127
2021-08-12,0.14651
2021-08-13,0.22038
2021-08-14,0.06155
2021-08-15,0.04062
2021-08-16,0.03016
2021-08-17,0.17359
2021-08-18,0.16744
2021-08-19,0.37612
2021-08-20,0.39459
2021-08-21,0.10896
2021-08-22,0.05786
2021-08-23,0.10095
2021-08-24,0.10957
2021-08-25,0.11819
2021-08-26,0.22961
2021-08-27,0.27147
2021-08-28,0.03632
2021-08-29,0.04062
2021-08-30,0.13789
2021-08-31,0.18652
2021-09-01,0.16559
2021-09-02,0.13296
2021-09-03,0.06894
2021-09-04,0.03385
2021-09-05,0.01908
2021-09-06,0.04124
2021-09-07,0.05663
2021-09-08,0.19391
2021-09-09,0.30041
2021-09-10,0.13727
2021-09-11,0.04062
2021-09-12,0.06586
2021-09-13,0.15451
2021-09-14,0.16005
2021-09-15,0.12927
2021-09-16,0.11634
2021-09-17,0.05663
2021-09-18,0.04062
2021-09-19,0.03878
2021-09-20,0.01538
2021-09-21,0.01354
2021-09-22,0.008
2021-09-23,0.07202
2021-09-24,0.05909
2021-09-25,0.01846
2021-09-26,0.02031
2021-09-27,0.04986
2021-09-28,0.08248
2021-09-29,0.09911
2021-09-30,0.2093
2021-10-01,0.17482
2021-10-02,0.04555
2021-10-03,0.03693
2021-10-04,0.07448
2021-10-05,0.27147
2021-10-06,0.81874
2021-10-07,0.42537
2021-10-08,0.237
2021-10-09,0.11388
2021-10-10,0.07941
2021-10-11,0.05294
2021-10-12,0.34227
2021-10-13,0.29918
2021-10-14,0.11757
2021-10-15,0.07264
2021-10-16,0.04616
2021-10-17,0.03077
2021-10-18,0.07633
2021-10-19,0.06402
2021-10-20,0.0751
2021-10-21,0.07017
2021-10-22,0.06094
2021-10-23,0.024
2021-10-24,0.01846
2021-10-25,0.0474
2021-10-26,0.07633
2021-10-27,0.13112
2021-10-28,0.10342
2021-10-29,0.12558
2021-10-30,0.03939
2021-10-31,0.02523
2021-11-01,0.09664
2021-11-02,0.11634
2021-11-03,0.09357
2021-11-04,0.0831
2021-11-05,0.06279
2021-11-06,0.01846
2021-11-07,0.01846
2021-11-08,0.06833
2021-11-09,0.06217
2021-11-10,0.08618
2021-11-11,0.0831
2021-11-12,0.07633
2021-11-13,0.02093
2021-11-14,0.01292
2021-11-15,0.09418
2021-11-16,0.08495
2021-11-17,0.07818
2021-11-18,0.07325
2021-11-19,0.0474
2021-11-20,0.02093
2021-11-21,0.008
2021-11-22,0.06833
2021-11-23,0.04247
2021-11-24,0.05663
2021-11-25,0.06771
2021-11-26,0.24746
2021-11-27,0.12004
2021-11-28,0.09726
2021-11-29,0.15266
2021-11-30,0.27948
2021-12-01,0.18036
2021-12-02,0.10772
2021-12-03,0.06032
2021-12-04,0.03139
2021-12-05,0.02585
2021-12-06,0.07202
2021-12-07,0.12496
2021-12-08,0.09541
2021-12-09,0.10772
2021-12-10,0.08125
2021-12-11,0.01723
2021-12-12,0.02523
2021-12-13,0.04555
2021-12-14,0.05232
2021-12-15,0.04309
2021-12-16,0.03755
2021-12-17,0.03324
2021-12-18,0.00615
2021-12-19,0.01108
2021-12-20,0.04186
2021-12-21,0.03508
2021-12-22,0.03016
2021-12-23,0.04247
2021-12-24,0.03693
2021-12-25,0.00984
2021-12-26,0.02216
2021-12-27,0.02277
2021-12-28,0.03201
2021-12-29,0.05725
2021-12-30,0.05663
2021-12-31,0.01785
2022-01-01,0.00677
2022-01-02,0.01108
2022-01-03,0.04001
2022-01-04,0.04678
2022-01-05,0.04924
2022-01-06,0.05909
2022-01-07,0.03324
2022-01-08,0.01354
2022-01-09,0.01292
2022-01-10,0.04678
2022-01-11,0.06217
2022-01-12,0.04432
2022-01-13,0.12004
2022-01-14,0.11203
2022-01-15,0.03508
2022-01-16,0.03201
2022-01-17,0.13358
2022-01-18,0.11942
2022-01-19,0.11142
2022-01-20,0.04247
2022-01-21,0.05909
2022-01-22,0.03201
2022-01-23,0.02154
2022-01-24,0.16928
2022-01-25,0.3515
2022-01-26,0.1385
2022-01-27,0.38105
2022-01-28,0.14158
2022-01-29,0.02893
2022-01-30,0.04186
2022-01-31,0.01169
2022-02-01,0.016
2022-02-02,0.01292
2022-02-03,0.04616
2022-02-04,0.0474
2022-02-05,0.02277
2022-02-06,0.01969
2022-02-07,0.05109
2022-02-08,0.08864
2022-02-09,0.07079
2022-02-10,0.09418
2022-02-11,0.07202
2022-02-12,0.02216
2022-02-13,0.15697
2022-02-14,0.11203
2022-02-15,0.10588
2022-02-16,0.06833
2022-02-17,0.04124
2022-02-18,0.02893
2022-02-19,0.01354
2022-02-20,0.01785
2022-02-21,0.02831
2022-02-22,0.04555
2022-02-23,0.03878
2022-02-24,0.12681
2022-02-25,0.04124
2022-02-26,0.01477
2022-02-27,0.01415
2022-02-28,0.024
2022-03-01,0.008
2022-03-02,0.02523
2022-03-03,0.0474
2022-03-04,0.06155
2022-03-05,0.03447
2022-03-06,0.02154
2022-03-07,0.05971
2022-03-08,0.05109
2022-03-09,0.01415
2022-03-10,0.02585
2022-03-11,0.06833
2022-03-12,0.01292
2022-03-13,0.01231
2022-03-14,0.05663
2022-03-15,0.0671
2022-03-16,0.03385
2022-03-17,0.01723
2022-03-18,0.01538
2022-03-19,0.00923
2022-03-20,0.00861
2022-03-21,0.02893
2022-03-22,0.03632
2022-03-23,0.04309
2022-03-24,0.04062
2022-03-25,0.03693
2022-03-26,0.01846
2022-03-27,0.02462
2022-03-28,0.04124
2022-03-29,0.04986
2022-03-30,0.02523
2022-03-31,0.01538
2022-04-01,0.03077
2022-04-02,0.01538
2022-04-03,0.00861
2022-04-04,0.03262
2022-04-05,0.02031
2022-04-06,0.03939
2022-04-07,0.10465
2022-04-08,0.12373
2022-04-09,0.016
2022-04-10,0.01169
2022-04-11,0.05355
2022-04-12,0.0714
2022-04-13,0.08741
2022-04-14,0.05355
2022-04-15,0.04678
2022-04-16,0.00984
2022-04-17,0.01415
2022-04-18,0.04001
2022-04-19,0.02954
2022-04-20,0.04863
2022-04-21,0.03632
2022-04-22,0.03816
2022-04-23,0.01785
2022-04-24,0.01477
2022-04-25,0.05417
2022-04-26,0.13604
2022-04-27,0.18775
2022-04-28,0.08064
2022-04-29,0.04124
2022-04-30,0.01415
2022-05-01,0.01046
2022-05-02,0.03693
2022-05-03,0.02893
2022-05-04,0.02893
2022-05-05,0.03816
2022-05-06,0.05355
2022-05-07,0.01231
2022-05-08,0.01785
2022-05-09,0.04924
2022-05-10,0.0634
2022-05-11,0.05232
2022-05-12,0.15082
2022-05-13,0.14651
2022-05-14,0.08125
2022-05-15,0.06279
2022-05-16,0.13112
2022-05-17,0.0751
2022-05-18,0.0948
2022-05-19,0.09911
2022-05-20,0.0474
2022-05-21,0.016
2022-05-22,0.00554
2022-05-23,0.11019
2022-05-24,0.08987
2022-05-25,0.08679
2022-05-26,0.06032
2022-05-27,0.04678
2022-05-28,0.01662
2022-05-29,0.016
2022-05-30,0.07325
2022-05-31,0.04801
2022-06-01,0.0277
2022-06-02,0.04863
2022-06-03,0.04309
2022-06-04,0.01785
2022-06-05,0.00615
2022-06-06,0.01108
2022-06-07,0.04986
2022-06-08,0.04616
2022-06-09,0.08864
2022-06-10,0.14897
2022-06-11,0.07079
2022-06-12,0.05971
2022-06-13,0.34534
2022-06-14,0.31703
2022-06-15,1.02619
2022-06-16,0.56573
2022-06-17,0.84706
2022-06-18,0.18036
2022-06-19,0.18714
2022-06-20,1.81293
2022-06-21,0.51648
2022-06-22,2.57996
2022-06-23,2.76895
2022-06-24,1.32907
2022-06-25,0.79658
2022-06-26,0.78242
2022-06-27,1.45896
2022-06-28,0.90184
2022-06-29,1.04097
2022-06-30,1.67134
2022-07-01,2.59166
2022-07-02,0.92955
2022-07-03,0.65622
2022-07-04,2.66122
2022-07-05,1.05205
2022-07-06,1.74521
2022-07-07,0.86183
2022-07-08,0.49247
2022-07-09,0.3355
2022-07-10,0.30102
2022-07-11,6.46622
2022-07-12,6.3074
2022-07-13,3.72005
2022-07-14,2.93208
2022-07-15,3.34884
2022-07-16,1.26936
2022-07-17,1.39186
2022-07-18,2.95178
2022-07-19,2.44515
2022-07-20,1.92497
2022-07-21,1.40109
2022-07-22,1.28475
2022-07-23,0.93509
2022-07-24,0.99788
2022-07-25,2.59658
2022-07-26,2.3251
2022-07-27,1.7606
2022-07-28,3.35992
2022-07-29,1.82401
2022-07-30,0.78242
2022-07-31,0.65684
2022-08-01,1.16532
2022-08-02,1.29275
2022-08-03,0.92647
2022-08-04,0.7621
2022-08-05,0.64145
2022-08-06,0.34104
2022-08-07,0.32995
2022-08-08,0.90492
2022-08-09,0.72825
2022-08-10,0.77134
2022-08-11,0.60574
2022-08-12,0.50478
2022-08-13,0.31456
2022-08-14,0.22838
2022-08-15,0.24562
2022-08-16,0.51032
2022-08-17,0.63529
2022-08-18,0.63652
2022-08-19,0.56634
2022-08-20,0.24192
2022-08-21,0.21299
2022-08-22,0.72948
2022-08-23,0.75102
2022-08-24,0.46415
2022-08-25,0.3355
2022-08-26,0.33857
2022-08-27,0.19514
2022-08-28,0.20314
2022-08-29,0.69008
2022-08-30,0.51956
2022-08-31,0.36874
2022-09-01,0.6476
2022-09-02,0.46846
2022-09-03,0.16005
2022-09-04,0.16867
2022-09-05,0.52264
2022-09-06,0.41368
2022-09-07,0.90492
2022-09-08,0.37859
2022-09-09,0.15143
2022-09-10,0.16374
2022-09-11,0.13727
2022-09-12,0.20622
2022-09-13,0.33734
2022-09-14,0.42845
2022-09-15,0.43276
2022-09-16,0.48078
2022-09-17,0.19452
2022-09-18,0.14897
2022-09-19,0.62729
2022-09-20,0.34534
2022-09-21,0.45985
2022-09-22,0.74918
2022-09-23,1.53406
2022-09-24,0.49678
2022-09-25,0.458
2022-09-26,3.70404
2022-09-27,2.59227
2022-09-28,10.48053
2022-09-29,9.37307
2022-09-30,9.73627
2022-10-01,2.87299
2022-10-02,1.8314
2022-10-03,2.2383
2022-10-04,5.23749
2022-10-05,7.9732
2022-10-06,5.28366
2022-10-07,5.26396
2022-10-08,2.55411
2022-10-09,2.02161
2022-10-10,3.00842
2022-10-11,13.63793
2022-10-12,9.12683
2022-10-13,17.94464
2022-10-14,7.95104
2022-10-15,4.78257
2022-10-16,4.26546
2022-10-17,7.81192
2022-10-18,6.0944
2022-10-19,6.84666
2022-10-20,7.29235
2022-10-21,6.87683
2022-10-22,2.06778
2022-10-23,2.69015
2022-10-24,4.33687
2022-10-25,3.52675
2022-10-26,3.65233
2022-10-27,2.8933
2022-10-28,2.83112
2022-10-29,1.22195
2022-10-30,1.05451
2022-10-31,2.20322
2022-11-01,1.89665
2022-11-02,1.83078
2022-11-03,2.08379
2022-11-04,1.50698
2022-11-05,0.61559
2022-11-06,0.57435
2022-11-07,1.11484
2022-11-08,0.98187
2022-11-09,0.92277
2022-11-10,0.9751
2022-11-11,0.65745
2022-11-12,0.28317
2022-11-13,0.25978
2022-11-14,0.58789
2022-11-15,0.54541
2022-11-16,0.55834
2022-11-17,0.6316
2022-11-18,0.60759
2022-11-19,0.26963
2022-11-20,0.21853
2022-11-21,0.82736
2022-11-22,0.78734
2022-11-23,0.58912
2022-11-24,0.44322
2022-11-25,0.40136
2022-11-26,0.20068
2022-11-27,0.15636
2022-11-28,0.55588
2022-11-29,0.4069
2022-11-30,0.37182
2022-12-01,0.32688
2022-12-02,0.36874
2022-12-03,0.09357
2022-12-04,0.11942
2022-12-05,0.28933
2022-12-06,0.46785
2022-12-07,0.42476
2022-12-08,0.45431
2022-12-09,0.3632
2022-12-10,0.12558
2022-12-11,0.1145
2022-12-12,0.3238
2022-12-13,0.29302
2022-12-14,0.17975
2022-12-15,0.34719
2022-12-16,0.29179
2022-12-17,0.11142
2022-12-18,0.1028
2022-12-19,0.22161
2022-12-20,0.45184
2022-12-21,0.27948
2022-12-22,0.24008
2022-12-23,0.67715
2022-12-24,0.15943
2022-12-25,0.13112
2022-12-26,0.30348
2022-12-27,0.22284
2022-12-28,0.55403
2022-12-29,0.96587
2022-12-30,0.23762
2022-12-31,0.12004
2023-01-01,0.11696
2023-01-02,0.7738
2023-01-03,1.17394
2023-01-04,0.38844
2023-01-05,0.35396
2023-01-06,0.23638
2023-01-07,0.10465
2023-01-08,0.13112
2023-01-09,0.15759
2023-01-10,0.19391
2023-01-11,0.17729
2023-01-12,0.1619
2023-01-13,0.15143
2023-01-14,0.07756
2023-01-15,0.07756
2023-01-16,0.14712
2023-01-17,0.18406
2023-01-18,0.16805
2023-01-19,0.16251
2023-01-20,0.11573
2023-01-21,0.05109
2023-01-22,0.05601
2023-01-23,0.04801
2023-01-24,0.07079
2023-01-25,0.13112
2023-01-26,0.14589
2023-01-27,0.10772
2023-01-28,0.06094
2023-01-29,0.05601
2023-01-30,0.14959
2023-01-31,0.18837
2023-02-01,0.12127
2023-02-02,0.08987
2023-02-03,0.13173
2023-02-04,0.05355
2023-02-05,0.04493
2023-02-06,0.09049
2023-02-07,0.12127
2023-02-08,0.0911
2023-02-09,0.20807
2023-02-10,0.26963
2023-02-11,0.07448
2023-02-12,0.04432
2023-02-13,0.16374
2023-02-14,0.14097
2023-02-15,0.27701
2023-02-16,0.26901
2023-02-17,0.16313
2023-02-18,0.0671
2023-02-19,0.0554
2023-02-20,0.19391
2023-02-21,0.16805
2023-02-22,0.25054
2023-02-23,0.21422
2023-02-24,0.11757
2023-02-25,0.04001
2023-02-26,0.06956
2023-02-27,0.17052
2023-02-28,0.12681
2023-03-01,0.0554
2023-03-02,0.14651
2023-03-03,0.11696
2023-03-04,0.06217
2023-03-05,0.04616
2023-03-06,0.23823
2023-03-07,0.29671
2023-03-08,0.17667
2023-03-09,0.16374
2023-03-10,0.18775
2023-03-11,0.06956
2023-03-12,0.04863
2023-03-13,0.12742
2023-03-14,0.36751
2023-03-15,0.17052
2023-03-16,0.2056
2023-03-17,0.13112
2023-03-18,0.05478
2023-03-19,0.03755
2023-03-20,0.09541
2023-03-21,0.10342
2023-03-22,0.10034
2023-03-23,0.11265
2023-03-24,0.09172
2023-03-25,0.0634
2023-03-26,0.03755
2023-03-27,0.16867
2023-03-28,0.1582
2023-03-29,0.52633
2023-03-30,0.34658
2023-03-31,0.22346
2023-04-01,0.07264
2023-04-02,0.05909
2023-04-03,0.38413
2023-04-04,0.32318
2023-04-05,0.23638
2023-04-06,0.19083
2023-04-07,0.13604
2023-04-08,0.03077
2023-04-09,0.04124
2023-04-10,0.12804
2023-04-11,0.12004
2023-04-12,0.13543
2023-04-13,0.14035
2023-04-14,0.19329
2023-04-15,0.07633
2023-04-16,0.05725
2023-04-17,0.19514
2023-04-18,0.16005
2023-04-19,0.11326
2023-04-20,0.16559
2023-04-21,0.12742
2023-04-22,0.0277
2023-04-23,0.0277
2023-04-24,0.12373
2023-04-25,0.17544
2023-04-26,0.17298
2023-04-27,0.10157
2023-04-28,0.10772
2023-04-29,0.04124
2023-04-30,0.13727
2023-05-01,0.08125
2023-05-02,0.0948
2023-05-03,0.11326
2023-05-04,0.09295
2023-05-05,0.03201
2023-05-06,0.05909
2023-05-07,0.06094
2023-05-08,0.15697
2023-05-09,0.1385
2023-05-10,0.1028
2023-05-11,0.10403
2023-05-12,0.12865
2023-05-13,0.0437
2023-05-14,0.03755
2023-05-15,0.09603
2023-05-16,0.11881
2023-05-17,0.08864
2023-05-18,0.12989
2023-05-19,0.1108
2023-05-20,0.03139
2023-05-21,0.03077
2023-05-22,0.07325
2023-05-23,0.06586
2023-05-24,0.06463
2023-05-25,0.06833
2023-05-26,0.07202
2023-05-27,0.01908
2023-05-28,0.02031
2023-05-29,0.0277
