date,차트
2020-12-28,27.97297
2020-12-29,27.29729
2020-12-30,31.21621
2020-12-31,20.67567
2021-01-01,23.24324
2021-01-02,23.24324
2021-01-03,22.83783
2021-01-04,28.78378
2021-01-05,30.13513
2021-01-06,34.45945
2021-01-07,32.43243
2021-01-08,29.72972
2021-01-09,19.32432
2021-01-10,25.81081
2021-01-11,42.43243
2021-01-12,37.29729
2021-01-13,31.48648
2021-01-14,29.86486
2021-01-15,28.91891
2021-01-16,30.13513
2021-01-17,23.37837
2021-01-18,32.83783
2021-01-19,33.1081
2021-01-20,32.7027
2021-01-21,32.97297
2021-01-22,30.54054
2021-01-23,24.86486
2021-01-24,19.18918
2021-01-25,36.21621
2021-01-26,34.32432
2021-01-27,34.45945
2021-01-28,38.37837
2021-01-29,27.97297
2021-01-30,22.83783
2021-01-31,19.59459
2021-02-01,32.56756
2021-02-02,27.7027
2021-02-03,32.7027
2021-02-04,36.08108
2021-02-05,29.45945
2021-02-06,23.51351
2021-02-07,22.7027
2021-02-08,29.45945
2021-02-09,28.1081
2021-02-10,25.13513
2021-02-11,18.64864
2021-02-12,17.7027
2021-02-13,20.0
2021-02-14,20.67567
2021-02-15,27.83783
2021-02-16,31.75675
2021-02-17,30.94594
2021-02-18,30.81081
2021-02-19,28.78378
2021-02-20,23.24324
2021-02-21,23.78378
2021-02-22,32.83783
2021-02-23,31.89189
2021-02-24,30.13513
2021-02-25,100.0
2021-02-26,48.51351
2021-02-27,34.59459
2021-02-28,33.37837
2021-03-01,36.35135
2021-03-02,37.97297
2021-03-03,41.62162
2021-03-04,37.29729
2021-03-05,38.24324
2021-03-06,31.48648
2021-03-07,27.7027
2021-03-08,37.16216
2021-03-09,40.81081
2021-03-10,42.16216
2021-03-11,43.24324
2021-03-12,35.67567
2021-03-13,37.16216
2021-03-14,33.37837
2021-03-15,35.0
2021-03-16,37.43243
2021-03-17,42.16216
2021-03-18,37.02702
2021-03-19,34.05405
2021-03-20,32.7027
2021-03-21,28.37837
2021-03-22,35.0
2021-03-23,34.05405
2021-03-24,33.1081
2021-03-25,37.43243
2021-03-26,38.91891
2021-03-27,37.16216
2021-03-28,28.1081
2021-03-29,32.29729
2021-03-30,38.78378
2021-03-31,34.59459
2021-04-01,30.27027
2021-04-02,30.54054
2021-04-03,27.7027
2021-04-04,28.24324
2021-04-05,34.05405
2021-04-06,33.78378
2021-04-07,37.7027
2021-04-08,36.75675
2021-04-09,33.91891
2021-04-10,27.97297
2021-04-11,31.21621
2021-04-12,35.94594
2021-04-13,34.32432
2021-04-14,34.45945
2021-04-15,32.02702
2021-04-16,32.16216
2021-04-17,25.67567
2021-04-18,35.0
2021-04-19,44.59459
2021-04-20,48.37837
2021-04-21,42.02702
2021-04-22,37.43243
2021-04-23,36.89189
2021-04-24,27.83783
2021-04-25,28.24324
2021-04-26,34.18918
2021-04-27,39.05405
2021-04-28,33.78378
2021-04-29,33.64864
2021-04-30,33.64864
2021-05-01,21.35135
2021-05-02,24.59459
2021-05-03,32.56756
2021-05-04,27.29729
2021-05-05,29.59459
2021-05-06,29.86486
2021-05-07,29.05405
2021-05-08,27.83783
2021-05-09,31.08108
2021-05-10,45.0
2021-05-11,41.35135
2021-05-12,38.64864
2021-05-13,34.32432
2021-05-14,30.4054
2021-05-15,23.51351
2021-05-16,27.83783
2021-05-17,32.16216
2021-05-18,35.67567
2021-05-19,24.45945
2021-05-20,31.35135
2021-05-21,35.67567
2021-05-22,27.83783
2021-05-23,31.08108
2021-05-24,35.27027
2021-05-25,36.08108
2021-05-26,33.64864
2021-05-27,33.24324
2021-05-28,33.78378
2021-05-29,25.67567
2021-05-30,26.35135
2021-05-31,32.43243
2021-06-01,30.54054
2021-06-02,36.35135
2021-06-03,26.62162
2021-06-04,28.37837
2021-06-05,22.56756
2021-06-06,21.48648
2021-06-07,32.16216
2021-06-08,34.18918
2021-06-09,28.91891
2021-06-10,30.81081
2021-06-11,31.62162
2021-06-12,22.02702
2021-06-13,22.02702
2021-06-14,29.18918
2021-06-15,28.1081
2021-06-16,29.59459
2021-06-17,39.45945
2021-06-18,46.35135
2021-06-19,30.4054
2021-06-20,28.64864
2021-06-21,30.4054
2021-06-22,33.64864
2021-06-23,32.02702
2021-06-24,27.02702
2021-06-25,29.72972
2021-06-26,30.0
2021-06-27,35.94594
2021-06-28,32.29729
2021-06-29,33.91891
2021-06-30,33.91891
2021-07-01,28.91891
2021-07-02,26.62162
2021-07-03,25.13513
2021-07-04,21.89189
2021-07-05,28.24324
2021-07-06,30.54054
2021-07-07,28.1081
2021-07-08,28.1081
2021-07-09,24.32432
2021-07-10,20.81081
2021-07-11,17.97297
2021-07-12,27.16216
2021-07-13,29.05405
2021-07-14,24.05405
2021-07-15,24.86486
2021-07-16,21.62162
2021-07-17,19.72972
2021-07-18,19.32432
2021-07-19,26.08108
2021-07-20,24.32432
2021-07-21,27.7027
2021-07-22,22.97297
2021-07-23,24.86486
2021-07-24,14.72972
2021-07-25,19.18918
2021-07-26,22.02702
2021-07-27,23.78378
2021-07-28,26.35135
2021-07-29,25.54054
2021-07-30,26.08108
2021-07-31,14.45945
2021-08-01,16.89189
2021-08-02,21.75675
2021-08-03,20.4054
2021-08-04,20.94594
2021-08-05,17.56756
2021-08-06,23.37837
2021-08-07,16.08108
2021-08-08,20.27027
2021-08-09,24.72972
2021-08-10,22.97297
2021-08-11,24.05405
2021-08-12,24.86486
2021-08-13,21.48648
2021-08-14,20.81081
2021-08-15,18.24324
2021-08-16,20.67567
2021-08-17,24.86486
2021-08-18,25.4054
2021-08-19,24.59459
2021-08-20,27.02702
2021-08-21,18.91891
2021-08-22,17.43243
2021-08-23,27.16216
2021-08-24,29.72972
2021-08-25,27.56756
2021-08-26,26.75675
2021-08-27,24.86486
2021-08-28,19.32432
2021-08-29,20.4054
2021-08-30,29.59459
2021-08-31,24.45945
2021-09-01,30.54054
2021-09-02,25.4054
2021-09-03,21.08108
2021-09-04,19.59459
2021-09-05,18.78378
2021-09-06,23.51351
2021-09-07,26.89189
2021-09-08,26.08108
2021-09-09,26.08108
2021-09-10,24.05405
2021-09-11,19.72972
2021-09-12,21.08108
2021-09-13,23.37837
2021-09-14,29.72972
2021-09-15,28.24324
2021-09-16,26.89189
2021-09-17,24.05405
2021-09-18,16.75675
2021-09-19,12.43243
2021-09-20,14.72972
2021-09-21,16.08108
2021-09-22,15.4054
2021-09-23,27.97297
2021-09-24,24.32432
2021-09-25,18.1081
2021-09-26,18.1081
2021-09-27,29.05405
2021-09-28,24.18918
2021-09-29,22.7027
2021-09-30,21.08108
2021-10-01,24.32432
2021-10-02,20.0
2021-10-03,15.4054
2021-10-04,19.05405
2021-10-05,29.59459
2021-10-06,28.1081
2021-10-07,29.05405
2021-10-08,25.81081
2021-10-09,18.64864
2021-10-10,17.02702
2021-10-11,20.4054
2021-10-12,24.05405
2021-10-13,26.75675
2021-10-14,22.56756
2021-10-15,21.08108
2021-10-16,17.43243
2021-10-17,15.13513
2021-10-18,21.75675
2021-10-19,31.62162
2021-10-20,28.51351
2021-10-21,27.83783
2021-10-22,23.24324
2021-10-23,18.51351
2021-10-24,19.32432
2021-10-25,27.83783
2021-10-26,26.08108
2021-10-27,23.78378
2021-10-28,21.35135
2021-10-29,20.81081
2021-10-30,16.89189
2021-10-31,14.72972
2021-11-01,25.67567
2021-11-02,27.56756
2021-11-03,26.21621
2021-11-04,23.51351
2021-11-05,23.78378
2021-11-06,20.94594
2021-11-07,19.45945
2021-11-08,26.35135
2021-11-09,25.27027
2021-11-10,24.59459
2021-11-11,23.37837
2021-11-12,23.78378
2021-11-13,15.94594
2021-11-14,21.48648
2021-11-15,28.91891
2021-11-16,26.08108
2021-11-17,25.54054
2021-11-18,25.13513
2021-11-19,25.67567
2021-11-20,24.72972
2021-11-21,23.1081
2021-11-22,27.83783
2021-11-23,26.48648
2021-11-24,24.72972
2021-11-25,23.1081
2021-11-26,23.24324
2021-11-27,22.02702
2021-11-28,22.97297
2021-11-29,26.21621
2021-11-30,27.02702
2021-12-01,25.54054
2021-12-02,25.0
2021-12-03,24.18918
2021-12-04,21.62162
2021-12-05,20.13513
2021-12-06,27.97297
2021-12-07,27.16216
2021-12-08,25.54054
2021-12-09,25.54054
2021-12-10,26.35135
2021-12-11,19.32432
2021-12-12,18.51351
2021-12-13,26.48648
2021-12-14,25.0
2021-12-15,22.97297
2021-12-16,23.37837
2021-12-17,24.72972
2021-12-18,16.08108
2021-12-19,17.7027
2021-12-20,24.45945
2021-12-21,23.51351
2021-12-22,21.48648
2021-12-23,21.48648
2021-12-24,18.37837
2021-12-25,11.48648
2021-12-26,15.54054
2021-12-27,21.62162
2021-12-28,20.94594
2021-12-29,23.51351
2021-12-30,17.43243
2021-12-31,22.02702
2022-01-01,14.18918
2022-01-02,14.18918
2022-01-03,21.21621
2022-01-04,19.45945
2022-01-05,24.86486
2022-01-06,22.56756
2022-01-07,22.16216
2022-01-08,16.62162
2022-01-09,14.72972
2022-01-10,20.67567
2022-01-11,21.62162
2022-01-12,20.81081
2022-01-13,26.62162
2022-01-14,21.75675
2022-01-15,12.7027
2022-01-16,15.94594
2022-01-17,26.08108
2022-01-18,22.97297
2022-01-19,24.05405
2022-01-20,22.29729
2022-01-21,23.37837
2022-01-22,15.94594
2022-01-23,18.1081
2022-01-24,20.54054
2022-01-25,23.24324
2022-01-26,23.51351
2022-01-27,24.45945
2022-01-28,19.45945
2022-01-29,16.35135
2022-01-30,12.29729
2022-01-31,12.56756
2022-02-01,12.56756
2022-02-02,14.86486
2022-02-03,23.91891
2022-02-04,25.54054
2022-02-05,21.48648
2022-02-06,18.24324
2022-02-07,23.78378
2022-02-08,22.43243
2022-02-09,22.43243
2022-02-10,26.08108
2022-02-11,25.0
2022-02-12,17.43243
2022-02-13,16.75675
2022-02-14,25.27027
2022-02-15,25.54054
2022-02-16,25.81081
2022-02-17,23.1081
2022-02-18,19.86486
2022-02-19,16.89189
2022-02-20,16.21621
2022-02-21,24.59459
2022-02-22,23.78378
2022-02-23,25.4054
2022-02-24,24.18918
2022-02-25,22.43243
2022-02-26,17.56756
2022-02-27,14.45945
2022-02-28,22.56756
2022-03-01,16.75675
2022-03-02,18.91891
2022-03-03,17.43243
2022-03-04,21.62162
2022-03-05,12.7027
2022-03-06,17.7027
2022-03-07,20.54054
2022-03-08,25.0
2022-03-09,16.75675
2022-03-10,21.35135
2022-03-11,21.75675
2022-03-12,21.48648
2022-03-13,20.54054
2022-03-14,25.4054
2022-03-15,21.75675
2022-03-16,25.94594
2022-03-17,23.37837
2022-03-18,20.0
2022-03-19,20.67567
2022-03-20,16.08108
2022-03-21,23.51351
2022-03-22,23.51351
2022-03-23,23.1081
2022-03-24,19.86486
2022-03-25,18.51351
2022-03-26,18.37837
2022-03-27,17.02702
2022-03-28,28.64864
2022-03-29,26.35135
2022-03-30,22.43243
2022-03-31,26.62162
2022-04-01,26.89189
2022-04-02,18.64864
2022-04-03,20.13513
2022-04-04,23.51351
2022-04-05,38.64864
2022-04-06,30.67567
2022-04-07,28.51351
2022-04-08,23.78378
2022-04-09,15.4054
2022-04-10,13.78378
2022-04-11,23.78378
2022-04-12,25.13513
2022-04-13,23.1081
2022-04-14,23.78378
2022-04-15,27.02702
2022-04-16,16.75675
2022-04-17,17.97297
2022-04-18,23.64864
2022-04-19,22.7027
2022-04-20,22.29729
2022-04-21,23.24324
2022-04-22,26.21621
2022-04-23,18.64864
2022-04-24,16.75675
2022-04-25,21.08108
2022-04-26,25.94594
2022-04-27,25.27027
2022-04-28,21.21621
2022-04-29,21.08108
2022-04-30,18.78378
2022-05-01,19.59459
2022-05-02,22.02702
2022-05-03,24.05405
2022-05-04,25.94594
2022-05-05,13.64864
2022-05-06,22.43243
2022-05-07,15.81081
2022-05-08,20.54054
2022-05-09,24.59459
2022-05-10,28.1081
2022-05-11,28.24324
2022-05-12,26.75675
2022-05-13,25.27027
2022-05-14,18.37837
2022-05-15,13.64864
2022-05-16,21.21621
2022-05-17,23.51351
2022-05-18,22.43243
2022-05-19,22.43243
2022-05-20,21.75675
2022-05-21,18.1081
2022-05-22,16.89189
2022-05-23,19.18918
2022-05-24,27.02702
2022-05-25,20.0
2022-05-26,23.91891
2022-05-27,19.86486
2022-05-28,18.37837
2022-05-29,15.81081
2022-05-30,26.21621
2022-05-31,22.7027
2022-06-01,16.35135
2022-06-02,22.02702
2022-06-03,20.27027
2022-06-04,17.02702
2022-06-05,17.7027
2022-06-06,16.62162
2022-06-07,22.02702
2022-06-08,22.16216
2022-06-09,24.45945
2022-06-10,23.78378
2022-06-11,18.37837
2022-06-12,16.21621
2022-06-13,27.56756
2022-06-14,27.02702
2022-06-15,23.1081
2022-06-16,23.64864
2022-06-17,24.59459
2022-06-18,15.13513
2022-06-19,16.35135
2022-06-20,20.4054
2022-06-21,22.02702
2022-06-22,20.81081
2022-06-23,20.27027
2022-06-24,21.89189
2022-06-25,17.83783
2022-06-26,21.08108
2022-06-27,21.75675
2022-06-28,22.43243
2022-06-29,19.05405
2022-06-30,18.24324
2022-07-01,19.45945
2022-07-02,15.94594
2022-07-03,14.05405
2022-07-04,17.7027
2022-07-05,21.89189
2022-07-06,16.62162
2022-07-07,21.89189
2022-07-08,20.94594
2022-07-09,24.86486
2022-07-10,24.86486
2022-07-11,28.1081
2022-07-12,21.75675
2022-07-13,24.05405
2022-07-14,23.24324
2022-07-15,21.62162
2022-07-16,16.89189
2022-07-17,15.94594
2022-07-18,22.29729
2022-07-19,23.1081
2022-07-20,20.0
2022-07-21,20.94594
2022-07-22,20.54054
2022-07-23,18.78378
2022-07-24,16.89189
2022-07-25,22.7027
2022-07-26,20.0
2022-07-27,19.45945
2022-07-28,19.32432
2022-07-29,19.32432
2022-07-30,16.08108
2022-07-31,15.27027
2022-08-01,18.91891
2022-08-02,19.32432
2022-08-03,21.21621
2022-08-04,16.08108
2022-08-05,24.32432
2022-08-06,16.75675
2022-08-07,15.54054
2022-08-08,19.05405
2022-08-09,21.62162
2022-08-10,18.64864
2022-08-11,21.08108
2022-08-12,18.78378
2022-08-13,12.29729
2022-08-14,13.78378
2022-08-15,14.59459
2022-08-16,23.37837
2022-08-17,21.75675
2022-08-18,19.18918
2022-08-19,24.72972
2022-08-20,19.32432
2022-08-21,16.62162
2022-08-22,32.56756
2022-08-23,27.83783
2022-08-24,27.43243
2022-08-25,23.1081
2022-08-26,19.72972
2022-08-27,17.83783
2022-08-28,20.4054
2022-08-29,18.64864
2022-08-30,21.62162
2022-08-31,22.83783
2022-09-01,20.4054
2022-09-02,18.37837
2022-09-03,12.83783
2022-09-04,13.78378
2022-09-05,20.0
2022-09-06,19.86486
2022-09-07,15.67567
2022-09-08,18.1081
2022-09-09,13.51351
2022-09-10,11.08108
2022-09-11,11.89189
2022-09-12,11.75675
2022-09-13,20.4054
2022-09-14,22.43243
2022-09-15,19.86486
2022-09-16,28.24324
2022-09-17,16.21621
2022-09-18,16.08108
2022-09-19,18.24324
2022-09-20,22.29729
2022-09-21,19.59459
2022-09-22,22.56756
2022-09-23,21.89189
2022-09-24,17.97297
2022-09-25,17.16216
2022-09-26,23.78378
2022-09-27,24.72972
2022-09-28,25.0
2022-09-29,23.37837
2022-09-30,20.27027
2022-10-01,12.97297
2022-10-02,18.1081
2022-10-03,15.94594
2022-10-04,20.27027
2022-10-05,22.83783
2022-10-06,21.89189
2022-10-07,21.21621
2022-10-08,12.29729
2022-10-09,14.45945
2022-10-10,16.35135
2022-10-11,21.21621
2022-10-12,25.81081
2022-10-13,21.89189
2022-10-14,21.89189
2022-10-15,17.16216
2022-10-16,18.24324
2022-10-17,25.54054
2022-10-18,27.16216
2022-10-19,29.18918
2022-10-20,23.64864
2022-10-21,17.29729
2022-10-22,16.48648
2022-10-23,14.59459
2022-10-24,23.1081
2022-10-25,26.21621
2022-10-26,23.64864
2022-10-27,20.94594
2022-10-28,19.59459
2022-10-29,17.7027
2022-10-30,16.89189
2022-10-31,23.24324
2022-11-01,20.0
2022-11-02,20.94594
2022-11-03,28.1081
2022-11-04,19.45945
2022-11-05,14.72972
2022-11-06,12.97297
2022-11-07,28.64864
2022-11-08,25.13513
2022-11-09,26.48648
2022-11-10,24.86486
2022-11-11,23.51351
2022-11-12,16.75675
2022-11-13,17.56756
2022-11-14,23.78378
2022-11-15,26.48648
2022-11-16,27.29729
2022-11-17,21.62162
2022-11-18,19.59459
2022-11-19,17.56756
2022-11-20,14.32432
2022-11-21,24.86486
2022-11-22,21.89189
2022-11-23,20.67567
2022-11-24,19.86486
2022-11-25,21.35135
2022-11-26,14.18918
2022-11-27,17.56756
2022-11-28,20.67567
2022-11-29,24.45945
2022-11-30,23.1081
2022-12-01,23.64864
2022-12-02,23.37837
2022-12-03,15.67567
2022-12-04,15.13513
2022-12-05,25.81081
2022-12-06,22.56756
2022-12-07,23.78378
2022-12-08,24.05405
2022-12-09,23.64864
2022-12-10,16.21621
2022-12-11,16.48648
2022-12-12,18.91891
2022-12-13,20.27027
2022-12-14,21.89189
2022-12-15,18.78378
2022-12-16,17.29729
2022-12-17,17.97297
2022-12-18,14.32432
2022-12-19,19.18918
2022-12-20,23.1081
2022-12-21,19.05405
2022-12-22,17.43243
2022-12-23,17.43243
2022-12-24,13.78378
2022-12-25,12.97297
2022-12-26,20.81081
2022-12-27,18.64864
2022-12-28,18.78378
2022-12-29,20.4054
2022-12-30,16.48648
2022-12-31,15.0
2023-01-01,16.35135
2023-01-02,25.27027
2023-01-03,23.24324
2023-01-04,23.91891
2023-01-05,18.24324
2023-01-06,20.81081
2023-01-07,17.29729
2023-01-08,18.64864
2023-01-09,25.13513
2023-01-10,22.7027
2023-01-11,22.16216
2023-01-12,23.51351
2023-01-13,23.24324
2023-01-14,19.86486
2023-01-15,20.0
2023-01-16,24.05405
2023-01-17,21.62162
2023-01-18,26.35135
2023-01-19,20.27027
2023-01-20,17.83783
2023-01-21,15.0
2023-01-22,11.35135
2023-01-23,14.05405
2023-01-24,16.62162
2023-01-25,19.18918
2023-01-26,21.21621
2023-01-27,24.18918
2023-01-28,19.59459
2023-01-29,15.94594
2023-01-30,23.78378
2023-01-31,22.97297
2023-02-01,25.4054
2023-02-02,23.37837
2023-02-03,21.35135
2023-02-04,16.08108
2023-02-05,16.75675
2023-02-06,32.7027
2023-02-07,30.94594
2023-02-08,25.94594
2023-02-09,25.67567
2023-02-10,21.62162
2023-02-11,18.24324
2023-02-12,15.54054
2023-02-13,23.37837
2023-02-14,27.56756
2023-02-15,25.4054
2023-02-16,26.35135
2023-02-17,22.97297
2023-02-18,15.0
2023-02-19,17.16216
2023-02-20,25.0
2023-02-21,22.7027
2023-02-22,23.24324
2023-02-23,23.91891
2023-02-24,18.64864
2023-02-25,15.0
2023-02-26,14.72972
2023-02-27,20.13513
2023-02-28,22.16216
2023-03-01,14.45945
2023-03-02,19.18918
2023-03-03,23.24324
2023-03-04,15.67567
2023-03-05,12.29729
2023-03-06,20.67567
2023-03-07,21.89189
2023-03-08,24.32432
2023-03-09,21.48648
2023-03-10,22.43243
2023-03-11,16.21621
2023-03-12,19.45945
2023-03-13,22.16216
2023-03-14,25.54054
2023-03-15,25.27027
2023-03-16,28.78378
2023-03-17,25.27027
2023-03-18,18.24324
2023-03-19,15.54054
2023-03-20,22.56756
2023-03-21,25.4054
2023-03-22,23.78378
2023-03-23,22.97297
2023-03-24,19.59459
2023-03-25,18.64864
2023-03-26,20.0
2023-03-27,26.62162
2023-03-28,29.45945
2023-03-29,28.1081
2023-03-30,24.59459
2023-03-31,21.35135
2023-04-01,19.72972
2023-04-02,18.64864
2023-04-03,20.81081
2023-04-04,25.67567
2023-04-05,28.1081
2023-04-06,21.89189
2023-04-07,23.24324
2023-04-08,17.56756
2023-04-09,18.37837
2023-04-10,26.62162
2023-04-11,25.27027
2023-04-12,26.89189
2023-04-13,20.27027
2023-04-14,25.54054
2023-04-15,15.27027
2023-04-16,17.16216
2023-04-17,25.81081
2023-04-18,27.29729
2023-04-19,24.32432
2023-04-20,25.13513
2023-04-21,18.91891
2023-04-22,13.64864
2023-04-23,12.7027
2023-04-24,34.18918
2023-04-25,29.59459
2023-04-26,27.16216
2023-04-27,21.35135
2023-04-28,20.4054
2023-04-29,16.21621
2023-04-30,15.54054
2023-05-01,17.97297
2023-05-02,25.13513
2023-05-03,26.89189
2023-05-04,19.18918
2023-05-05,17.43243
2023-05-06,16.75675
2023-05-07,17.43243
2023-05-08,25.94594
2023-05-09,26.21621
2023-05-10,25.81081
2023-05-11,21.75675
2023-05-12,20.54054
2023-05-13,15.54054
2023-05-14,18.64864
2023-05-15,22.29729
2023-05-16,24.72972
2023-05-17,25.13513
2023-05-18,24.32432
2023-05-19,24.18918
2023-05-20,16.62162
2023-05-21,16.75675
2023-05-22,22.56756
2023-05-23,22.83783
2023-05-24,25.67567
2023-05-25,28.64864
2023-05-26,21.08108
2023-05-27,14.45945
2023-05-28,13.1081
2023-05-29,16.08108
2023-05-30,22.16216
2023-05-31,21.62162
