date,한양이엔지주가
2020-09-27,0.26569
2020-09-28,2.85619
2020-09-29,2.55728
2020-09-30,0.26569
2020-10-01,0.16605
2020-10-05,2.52407
2020-10-06,2.19196
2020-10-07,2.25838
2020-10-08,4.3175
2020-10-09,0.69744
2020-10-10,0.83028
2020-10-11,0.39853
2020-10-12,3.71969
2020-10-13,2.95582
2020-10-14,2.75655
2020-10-15,2.98904
2020-10-16,2.35802
2020-10-17,0.33211
2020-10-18,0.5978
2020-10-19,3.28794
2020-10-20,2.45765
2020-10-21,2.09232
2020-10-22,2.82298
2020-10-23,3.22152
2020-10-24,0.26569
2020-10-25,0.49817
2020-10-26,2.42444
2020-10-27,2.12553
2020-10-28,2.25838
2020-10-29,2.0259
2020-10-30,2.8894
2020-10-31,0.23248
2020-11-01,0.33211
2020-11-02,2.29159
2020-11-03,2.5905
2020-11-04,1.79342
2020-11-05,3.02225
2020-11-06,2.62371
2020-11-07,0.19926
2020-11-08,0.23248
2020-11-09,2.22517
2020-11-10,4.48356
2020-11-11,3.38757
2020-11-12,4.3175
2020-11-13,4.71604
2020-11-14,1.02955
2020-11-15,1.09598
2020-11-16,5.31384
2020-11-17,3.98538
2020-11-18,5.71238
2020-11-19,6.57588
2020-11-20,5.71238
2020-11-21,0.5978
2020-11-22,0.5978
2020-11-23,4.74925
2020-11-24,3.78611
2020-11-25,3.05546
2020-11-26,3.65327
2020-11-27,2.75655
2020-11-28,0.26569
2020-11-29,0.43175
2020-11-30,4.35071
2020-12-01,3.12188
2020-12-02,3.05546
2020-12-03,2.22517
2020-12-04,2.98904
2020-12-05,0.49817
2020-12-06,0.36532
2020-12-07,4.15144
2020-12-08,4.15144
2020-12-09,5.08136
2020-12-10,4.78246
2020-12-11,4.84888
2020-12-12,1.727
2020-12-13,0.69744
2020-12-14,8.17004
2020-12-15,7.57223
2020-12-16,9.00033
2020-12-17,7.4726
2020-12-18,7.4726
2020-12-19,1.26203
2020-12-20,0.63101
2020-12-21,6.31019
2020-12-22,4.84888
2020-12-23,6.31019
2020-12-24,5.08136
2020-12-25,1.29525
2020-12-26,1.49452
2020-12-27,2.12553
2020-12-28,7.73829
2020-12-29,6.54267
2020-12-30,5.71238
2020-12-31,3.28794
2021-01-01,2.0259
2021-01-02,2.55728
2021-01-03,2.75655
2021-01-04,10.09631
2021-01-05,10.46164
2021-01-06,10.29558
2021-01-07,9.29923
2021-01-08,10.16273
2021-01-09,3.98538
2021-01-10,2.62371
2021-01-11,10.9266
2021-01-12,9.83062
2021-01-13,9.93025
2021-01-14,8.66821
2021-01-15,9.39887
2021-01-16,2.52407
2021-01-17,2.05911
2021-01-18,7.4726
2021-01-19,10.72733
2021-01-20,10.9266
2021-01-21,54.06841
2021-01-22,100.0
2021-01-23,11.49119
2021-01-24,7.7715
2021-01-25,42.44437
2021-01-26,63.2348
2021-01-27,82.69677
2021-01-28,45.79873
2021-01-29,39.35569
2021-01-30,8.00398
2021-01-31,12.22185
2021-02-01,43.80604
2021-02-02,39.45533
2021-02-03,32.04915
2021-02-04,29.59149
2021-02-05,34.97177
2021-02-06,7.40617
2021-02-07,7.2069
2021-02-08,30.28894
2021-02-09,24.34407
2021-02-10,20.4251
2021-02-11,4.3175
2021-02-12,3.62005
2021-02-13,3.22152
2021-02-14,3.85254
2021-02-15,59.14978
2021-02-16,49.02025
2021-02-17,34.7725
2021-02-18,31.41813
2021-02-19,26.56924
2021-02-20,3.68648
2021-02-21,2.92261
2021-02-22,22.35137
2021-02-23,21.05612
2021-02-24,21.65393
2021-02-25,22.18532
2021-02-26,16.83825
2021-02-27,3.1883
2021-02-28,2.45765
2021-03-01,3.7529
2021-03-02,17.50249
2021-03-03,17.50249
2021-03-04,13.31783
2021-03-05,13.35104
2021-03-06,1.95948
2021-03-07,1.76021
2021-03-08,15.94154
2021-03-09,13.58352
2021-03-10,12.78644
2021-03-11,16.14081
2021-03-12,12.91929
2021-03-13,1.69378
2021-03-14,1.59415
2021-03-15,12.48754
2021-03-16,13.64995
2021-03-17,26.10428
2021-03-18,29.72434
2021-03-19,24.94187
2021-03-20,2.98904
2021-03-21,3.52042
2021-03-22,24.47691
2021-03-23,25.27399
2021-03-24,21.75357
2021-03-25,19.66124
2021-03-26,28.32945
2021-03-27,3.25473
2021-03-28,2.19196
2021-03-29,19.66124
2021-03-30,18.63168
2021-03-31,15.60943
2021-04-01,22.51743
2021-04-02,27.36632
2021-04-03,3.85254
2021-04-04,2.78977
2021-04-05,26.86815
2021-04-06,21.98605
2021-04-07,17.60212
2021-04-08,15.04483
2021-04-09,19.72766
2021-04-10,2.95582
2021-04-11,2.62371
2021-04-12,41.94619
2021-04-13,60.71072
2021-04-14,43.80604
2021-04-15,29.75755
2021-04-16,26.63566
2021-04-17,4.45034
2021-04-18,3.38757
2021-04-19,27.5988
2021-04-20,28.4623
2021-04-21,28.42909
2021-04-22,24.21122
2021-04-23,21.18897
2021-04-24,5.94486
2021-04-25,4.71604
2021-04-26,32.68017
2021-04-27,30.88674
2021-04-28,21.25539
2021-04-29,20.39189
2021-04-30,20.52474
2021-05-01,3.55363
2021-05-02,2.52407
2021-05-03,21.68714
2021-05-04,19.22949
2021-05-05,2.12553
2021-05-06,17.60212
2021-05-07,17.66854
2021-05-08,1.66057
2021-05-09,1.85984
2021-05-10,21.32181
2021-05-11,17.00431
2021-05-12,19.72766
2021-05-13,21.12255
2021-05-14,35.23746
2021-05-15,6.47625
2021-05-16,5.97808
2021-05-17,34.34075
2021-05-18,52.27499
2021-05-19,11.12587
2021-05-20,44.271
2021-05-21,34.63965
2021-05-22,7.67186
2021-05-23,6.11092
2021-05-24,43.73962
2021-05-25,29.59149
2021-05-26,23.94553
2021-05-27,26.10428
2021-05-28,26.76851
2021-05-29,6.74194
2021-05-30,5.81202
2021-05-31,27.46595
2021-06-01,23.21487
2021-06-02,22.91597
2021-06-03,24.90866
2021-06-04,20.32547
2021-06-05,3.08867
2021-06-06,3.32115
2021-06-07,34.34075
2021-06-08,23.31451
2021-06-09,20.85685
2021-06-10,19.86051
2021-06-11,19.16306
2021-06-12,2.5905
2021-06-13,1.69378
2021-06-14,18.00066
2021-06-15,18.76453
2021-06-16,17.96745
2021-06-17,14.54666
2021-06-18,16.77183
2021-06-19,3.05546
2021-06-20,2.3248
2021-06-21,15.44337
2021-06-22,17.46927
2021-06-23,18.59847
2021-06-24,18.29956
2021-06-25,15.543
2021-06-26,2.95582
2021-06-27,2.19196
2021-06-28,15.17768
2021-06-29,12.9525
2021-06-30,13.08535
2021-07-01,11.75689
2021-07-02,14.71272
2021-07-03,4.21786
2021-07-04,3.78611
2021-07-05,18.66489
2021-07-06,15.44337
2021-07-07,15.01162
2021-07-08,15.57622
2021-07-09,13.816
2021-07-10,4.94852
2021-07-11,5.64596
2021-07-12,17.66854
2021-07-13,17.36964
2021-07-14,13.74958
2021-07-15,15.11125
2021-07-16,14.0817
2021-07-17,1.79342
2021-07-18,1.22882
2021-07-19,12.089
2021-07-20,11.92294
2021-07-21,10.89339
2021-07-22,18.53204
2021-07-23,17.20358
2021-07-24,3.81932
2021-07-25,3.1883
2021-07-26,16.27366
2021-07-27,13.18498
2021-07-28,11.32514
2021-07-29,12.35469
2021-07-30,11.25871
2021-07-31,1.39488
2021-08-01,1.29525
2021-08-02,11.35835
2021-08-03,11.95616
2021-08-04,12.45433
2021-08-05,11.42477
2021-08-06,12.38791
2021-08-07,0.73065
2021-08-08,0.83028
2021-08-09,15.04483
2021-08-10,11.35835
2021-08-11,10.6609
2021-08-12,12.52075
2021-08-13,10.76054
2021-08-14,0.5978
2021-08-15,0.5978
2021-08-16,1.26203
2021-08-17,10.22915
2021-08-18,9.76419
2021-08-19,9.66456
2021-08-20,9.36565
2021-08-21,0.96313
2021-08-22,0.39853
2021-08-23,9.99667
2021-08-24,9.26602
2021-08-25,9.69777
2021-08-26,8.00398
2021-08-27,6.47625
2021-08-28,0.56459
2021-08-29,0.23248
2021-08-30,9.16638
2021-08-31,8.30288
2021-09-01,9.43208
2021-09-02,8.10362
2021-09-03,8.46894
2021-09-04,0.69744
2021-09-05,0.49817
2021-09-06,10.26237
2021-09-07,8.17004
2021-09-08,7.40617
2021-09-09,6.67552
2021-09-10,6.01129
2021-09-11,0.49817
2021-09-12,0.73065
2021-09-13,6.908
2021-09-14,7.2069
2021-09-15,7.00763
2021-09-16,6.97442
2021-09-17,7.70508
2021-09-18,0.46496
2021-09-19,0.46496
2021-09-20,0.33211
2021-09-21,0.5978
2021-09-22,0.49817
2021-09-23,5.97808
2021-09-24,5.71238
2021-09-25,0.8635
2021-09-26,1.06276
2021-09-27,5.77881
2021-09-28,6.14413
2021-09-29,4.71604
2021-09-30,5.71238
2021-10-01,6.21056
2021-10-02,0.73065
2021-10-03,0.39853
2021-10-04,0.66423
2021-10-05,5.54633
2021-10-06,5.91165
2021-10-07,5.21421
2021-10-08,4.21786
2021-10-09,0.39853
2021-10-10,0.19926
2021-10-11,0.63101
2021-10-12,5.31384
2021-10-13,6.14413
2021-10-14,6.0445
2021-10-15,8.23646
2021-10-16,0.79707
2021-10-17,1.12919
2021-10-18,10.12952
2021-10-19,8.30288
2021-10-20,8.20325
2021-10-21,10.9266
2021-10-22,8.13683
2021-10-23,1.06276
2021-10-24,0.39853
2021-10-25,6.07771
2021-10-26,5.77881
2021-10-27,4.71604
2021-10-28,4.74925
2021-10-29,3.85254
2021-10-30,0.5978
2021-10-31,0.49817
2021-11-01,3.91896
2021-11-02,5.38027
2021-11-03,3.52042
2021-11-04,4.38392
2021-11-05,3.32115
2021-11-06,0.56459
2021-11-07,0.53138
2021-11-08,4.54998
2021-11-09,4.68282
2021-11-10,3.42079
2021-11-11,3.05546
2021-11-12,4.74925
2021-11-13,0.92992
2021-11-14,0.63101
2021-11-15,7.60544
2021-11-16,7.37296
2021-11-17,4.78246
2021-11-18,4.21786
2021-11-19,5.4799
2021-11-20,0.69744
2021-11-21,0.39853
2021-11-22,8.20325
2021-11-23,8.03719
2021-11-24,5.57954
2021-11-25,4.64961
2021-11-26,3.38757
2021-11-27,0.63101
2021-11-28,0.2989
2021-11-29,4.05181
2021-11-30,4.6164
2021-12-01,4.81567
2021-12-02,5.4799
2021-12-03,4.35071
2021-12-04,0.89671
2021-12-05,0.2989
2021-12-06,4.68282
2021-12-07,5.08136
2021-12-08,4.3175
2021-12-09,4.15144
2021-12-10,4.05181
2021-12-11,0.23248
2021-12-12,0.49817
2021-12-13,3.65327
2021-12-14,4.74925
2021-12-15,4.94852
2021-12-16,4.18465
2021-12-17,4.3175
2021-12-18,0.5978
2021-12-19,0.26569
2021-12-20,3.22152
2021-12-21,3.91896
2021-12-22,5.181
2021-12-23,6.11092
2021-12-24,7.63865
2021-12-25,0.73065
2021-12-26,0.83028
2021-12-27,5.81202
2021-12-28,5.21421
2021-12-29,5.54633
2021-12-30,5.01494
2021-12-31,1.59415
2022-01-01,0.23248
2022-01-02,0.39853
2022-01-03,5.34706
2022-01-04,5.94486
2022-01-05,4.54998
2022-01-06,4.38392
2022-01-07,5.44669
2022-01-08,0.33211
2022-01-09,0.46496
2022-01-10,3.95217
2022-01-11,4.35071
2022-01-12,4.01859
2022-01-13,3.55363
2022-01-14,3.15509
2022-01-15,0.43175
2022-01-16,0.33211
2022-01-17,3.05546
2022-01-18,2.8894
2022-01-19,2.29159
2022-01-20,2.55728
2022-01-21,2.92261
2022-01-22,0.2989
2022-01-23,0.2989
2022-01-24,2.42444
2022-01-25,2.29159
2022-01-26,2.05911
2022-01-27,2.82298
2022-01-28,2.82298
2022-01-29,0.46496
2022-01-30,0.23248
2022-01-31,0.23248
2022-02-01,0.36532
2022-02-02,0.19926
2022-02-03,3.42079
2022-02-04,3.12188
2022-02-05,0.39853
2022-02-06,0.23248
2022-02-07,2.92261
2022-02-08,3.55363
2022-02-09,3.32115
2022-02-10,4.01859
2022-02-11,3.28794
2022-02-12,0.33211
2022-02-13,0.5978
2022-02-14,2.8894
2022-02-15,2.82298
2022-02-16,3.68648
2022-02-17,3.38757
2022-02-18,4.25107
2022-02-19,0.2989
2022-02-20,0.43175
2022-02-21,3.68648
2022-02-22,2.8894
2022-02-23,3.38757
2022-02-24,3.52042
2022-02-25,3.88575
2022-02-26,0.19926
2022-02-27,0.36532
2022-02-28,2.92261
2022-03-01,0.66423
2022-03-02,3.35436
2022-03-03,2.95582
2022-03-04,2.19196
2022-03-05,0.16605
2022-03-06,0.26569
2022-03-07,2.72334
2022-03-08,2.35802
2022-03-09,0.2989
2022-03-10,2.85619
2022-03-11,2.52407
2022-03-12,0.39853
2022-03-13,0.2989
2022-03-14,2.65692
2022-03-15,1.95948
2022-03-16,2.29159
2022-03-17,2.42444
2022-03-18,2.78977
2022-03-19,0.19926
2022-03-20,0.19926
2022-03-21,2.69013
2022-03-22,3.35436
2022-03-23,3.42079
2022-03-24,3.28794
2022-03-25,2.98904
2022-03-26,0.33211
2022-03-27,0.49817
2022-03-28,3.1883
2022-03-29,3.08867
2022-03-30,2.78977
2022-03-31,2.85619
2022-04-01,3.12188
2022-04-02,0.33211
2022-04-03,0.26569
2022-04-04,3.35436
2022-04-05,3.12188
2022-04-06,2.8894
2022-04-07,2.49086
2022-04-08,2.19196
2022-04-09,0.39853
2022-04-10,0.16605
2022-04-11,2.19196
2022-04-12,2.39123
2022-04-13,2.55728
2022-04-14,2.12553
2022-04-15,2.82298
2022-04-16,0.26569
2022-04-18,2.3248
2022-04-19,2.05911
2022-04-20,3.12188
2022-04-21,2.55728
2022-04-22,2.69013
2022-04-23,0.23248
2022-04-24,0.16605
2022-04-25,1.95948
2022-04-26,2.85619
2022-04-27,2.39123
2022-04-28,2.72334
2022-04-29,2.78977
2022-04-30,0.26569
2022-05-01,0.36532
2022-05-02,3.32115
2022-05-03,3.68648
2022-05-04,4.08502
2022-05-05,0.79707
2022-05-06,4.08502
2022-05-07,0.36532
2022-05-08,0.2989
2022-05-09,3.02225
2022-05-10,3.58684
2022-05-11,4.68282
2022-05-12,4.08502
2022-05-13,5.74559
2022-05-14,1.12919
2022-05-15,1.76021
2022-05-16,5.97808
2022-05-17,5.24742
2022-05-18,5.01494
2022-05-19,4.01859
2022-05-20,4.38392
2022-05-21,0.69744
2022-05-22,0.63101
2022-05-23,4.08502
2022-05-24,3.48721
2022-05-25,3.08867
2022-05-26,4.78246
2022-05-27,4.98173
2022-05-28,0.33211
2022-05-29,0.66423
2022-05-30,4.64961
2022-05-31,4.25107
2022-06-01,0.33211
2022-06-02,6.37661
2022-06-03,5.41348
2022-06-04,0.73065
2022-06-05,0.49817
2022-06-06,1.06276
2022-06-07,3.55363
2022-06-08,4.91531
2022-06-09,4.68282
2022-06-10,3.88575
2022-06-11,0.49817
2022-06-12,0.26569
2022-06-13,4.38392
2022-06-14,3.05546
2022-06-15,3.28794
2022-06-16,2.98904
2022-06-17,2.65692
2022-06-18,0.26569
2022-06-19,0.23248
2022-06-20,2.92261
2022-06-21,6.11092
2022-06-22,6.21056
2022-06-23,4.21786
2022-06-24,3.28794
2022-06-25,0.66423
2022-06-26,0.26569
2022-06-27,3.35436
2022-06-28,2.8894
2022-06-29,2.75655
2022-06-30,2.78977
2022-07-01,2.52407
2022-07-02,0.26569
2022-07-03,0.23248
2022-07-04,2.75655
2022-07-05,2.85619
2022-07-06,3.12188
2022-07-07,3.1883
2022-07-08,3.02225
2022-07-09,0.16605
2022-07-11,2.98904
2022-07-12,2.25838
2022-07-13,3.22152
2022-07-14,3.28794
2022-07-15,2.8894
2022-07-16,0.33211
2022-07-17,0.19926
2022-07-18,3.32115
2022-07-19,2.69013
2022-07-20,2.75655
2022-07-21,2.65692
2022-07-22,3.1883
2022-07-23,0.39853
2022-07-24,1.29525
2022-07-25,3.81932
2022-07-26,2.55728
2022-07-27,2.92261
2022-07-28,2.49086
2022-07-29,2.95582
2022-07-30,0.43175
2022-07-31,0.26569
2022-08-01,2.5905
2022-08-02,2.98904
2022-08-03,2.85619
2022-08-04,3.02225
2022-08-05,2.98904
2022-08-06,0.26569
2022-08-07,0.2989
2022-08-08,2.45765
2022-08-09,2.19196
2022-08-10,1.92627
2022-08-11,2.85619
2022-08-12,2.82298
2022-08-13,0.16605
2022-08-15,0.43175
2022-08-16,3.15509
2022-08-17,2.09232
2022-08-18,2.52407
2022-08-19,2.42444
2022-08-21,0.23248
2022-08-22,2.42444
2022-08-23,2.22517
2022-08-24,2.09232
2022-08-25,2.3248
2022-08-26,2.52407
2022-08-27,0.2989
2022-08-28,0.23248
2022-08-29,2.45765
2022-08-30,1.66057
2022-08-31,1.95948
2022-09-01,1.56094
2022-09-02,2.29159
2022-09-03,0.16605
2022-09-04,0.16605
2022-09-05,2.45765
2022-09-06,2.29159
2022-09-07,1.52773
2022-09-08,2.0259
2022-09-12,0.19926
2022-09-13,2.69013
2022-09-14,1.79342
2022-09-15,1.95948
2022-09-16,1.32846
2022-09-18,0.26569
2022-09-19,2.09232
2022-09-20,3.08867
2022-09-21,2.35802
2022-09-22,1.62736
2022-09-23,2.15875
2022-09-24,0.16605
2022-09-26,1.82663
2022-09-27,2.62371
2022-09-28,1.95948
2022-09-29,2.72334
2022-09-30,2.3248
2022-10-01,0.2989
2022-10-03,0.23248
2022-10-04,2.92261
2022-10-05,2.75655
2022-10-06,2.82298
2022-10-07,2.42444
2022-10-11,1.82663
2022-10-12,2.5905
2022-10-13,2.09232
2022-10-14,2.39123
2022-10-15,0.66423
2022-10-16,0.16605
2022-10-17,3.15509
2022-10-18,2.42444
2022-10-19,2.29159
2022-10-20,2.19196
2022-10-21,2.35802
2022-10-24,2.15875
2022-10-25,2.45765
2022-10-26,1.92627
2022-10-27,3.15509
2022-10-28,3.35436
2022-10-31,3.28794
2022-11-01,3.38757
2022-11-02,2.8894
2022-11-03,3.28794
2022-11-04,2.3248
2022-11-06,0.19926
2022-11-07,1.4613
2022-11-08,1.56094
2022-11-09,2.15875
2022-11-10,1.66057
2022-11-11,2.69013
2022-11-12,0.2989
2022-11-14,1.95948
2022-11-15,2.05911
2022-11-16,2.5905
2022-11-17,2.19196
2022-11-18,1.79342
2022-11-19,0.19926
2022-11-21,1.95948
2022-11-22,2.0259
2022-11-23,1.727
2022-11-24,1.69378
2022-11-25,1.59415
2022-11-26,0.16605
2022-11-28,1.42809
2022-11-29,1.62736
2022-11-30,1.62736
2022-12-01,1.66057
2022-12-02,2.0259
2022-12-04,0.23248
2022-12-05,1.85984
2022-12-06,1.29525
2022-12-07,1.39488
2022-12-08,1.49452
2022-12-09,1.26203
2022-12-12,1.79342
2022-12-13,1.92627
2022-12-14,1.92627
2022-12-15,2.09232
2022-12-16,1.59415
2022-12-17,0.96313
2022-12-18,0.53138
2022-12-19,2.49086
2022-12-20,2.09232
2022-12-21,1.49452
2022-12-22,2.05911
2022-12-23,1.32846
2022-12-24,0.23248
2022-12-26,1.99269
2022-12-27,1.82663
2022-12-28,1.85984
2022-12-29,1.99269
2022-12-30,0.73065
2023-01-02,1.76021
2023-01-03,1.727
2023-01-04,2.15875
2023-01-05,2.25838
2023-01-06,1.727
2023-01-07,0.26569
2023-01-09,2.3248
2023-01-10,2.19196
2023-01-11,1.85984
2023-01-12,2.05911
2023-01-13,2.22517
2023-01-16,2.09232
2023-01-17,2.55728
2023-01-18,2.15875
2023-01-19,2.22517
2023-01-20,1.99269
2023-01-24,0.26569
2023-01-25,2.75655
2023-01-26,3.05546
2023-01-27,2.62371
2023-01-28,0.2989
2023-01-29,0.2989
2023-01-30,2.49086
2023-01-31,2.15875
2023-02-01,3.12188
2023-02-02,2.82298
2023-02-03,1.99269
2023-02-05,0.43175
2023-02-06,2.12553
2023-02-07,2.0259
2023-02-08,2.12553
2023-02-09,1.95948
2023-02-10,2.0259
2023-02-11,0.56459
2023-02-12,0.16605
2023-02-13,2.39123
2023-02-14,2.42444
2023-02-15,2.29159
2023-02-16,2.39123
2023-02-17,3.08867
2023-02-18,0.33211
2023-02-19,0.16605
2023-02-20,2.29159
2023-02-21,2.35802
2023-02-22,2.0259
2023-02-23,2.15875
2023-02-24,2.09232
2023-02-25,0.23248
2023-02-27,2.19196
2023-02-28,1.92627
2023-03-01,0.39853
2023-03-02,1.52773
2023-03-03,1.59415
2023-03-04,0.26569
2023-03-05,0.16605
2023-03-06,1.99269
2023-03-07,2.15875
2023-03-08,1.92627
2023-03-09,1.66057
2023-03-10,1.22882
2023-03-11,0.23248
2023-03-13,1.56094
2023-03-14,1.82663
2023-03-15,1.85984
2023-03-16,2.39123
2023-03-17,2.29159
2023-03-18,0.56459
2023-03-19,0.26569
2023-03-20,2.39123
2023-03-21,2.85619
2023-03-22,2.65692
2023-03-23,2.5905
2023-03-24,2.82298
2023-03-25,0.76386
2023-03-26,0.46496
2023-03-27,2.12553
2023-03-28,2.78977
2023-03-29,2.22517
2023-03-30,3.12188
2023-03-31,3.05546
2023-04-01,1.06276
2023-04-02,0.89671
2023-04-03,3.38757
2023-04-04,3.71969
2023-04-05,2.55728
2023-04-06,2.22517
2023-04-07,2.42444
2023-04-08,0.36532
2023-04-09,0.39853
2023-04-10,2.69013
2023-04-11,2.8894
2023-04-12,2.98904
2023-04-13,2.45765
2023-04-14,2.49086
2023-04-15,0.36532
2023-04-16,0.43175
2023-04-17,2.65692
2023-04-18,2.3248
2023-04-19,2.12553
2023-04-20,2.05911
2023-04-21,1.92627
2023-04-22,0.36532
2023-04-23,0.19926
2023-04-24,2.05911
2023-04-25,2.5905
2023-04-26,3.08867
2023-04-27,2.19196
2023-04-28,2.0259
2023-04-29,0.16605
2023-04-30,0.43175
2023-05-01,0.36532
2023-05-02,2.22517
2023-05-03,2.0259
2023-05-04,2.35802
2023-05-05,0.26569
2023-05-06,0.19926
2023-05-07,0.26569
2023-05-08,2.22517
2023-05-09,1.76021
2023-05-10,2.09232
2023-05-11,1.52773
2023-05-12,1.52773
2023-05-15,2.3248
2023-05-16,2.72334
2023-05-17,2.52407
2023-05-18,2.3248
2023-05-19,3.05546
2023-05-20,0.33211
2023-05-21,0.36532
2023-05-22,2.75655
2023-05-23,2.95582
2023-05-24,2.22517
2023-05-25,3.454
2023-05-26,2.65692
2023-05-27,0.2989
2023-05-28,0.23248
2023-05-29,0.5978
2023-05-30,1.99269
2023-05-31,2.69013
2023-06-01,2.72334
2023-06-02,2.49086
2023-06-03,0.16605
2023-06-04,0.19926
2023-06-05,1.76021
2023-06-06,0.19926
2023-06-07,2.15875
2023-06-08,1.56094
2023-06-09,2.05911
2023-06-10,0.23248
2023-06-11,0.26569
2023-06-12,1.12919
2023-06-13,2.45765
2023-06-14,2.15875
2023-06-15,3.28794
2023-06-16,2.29159
2023-06-17,0.2989
2023-06-18,0.19926
2023-06-19,2.5905
2023-06-20,2.29159
2023-06-21,2.5905
2023-06-22,2.65692
2023-06-23,2.42444
2023-06-24,0.49817
2023-06-25,1.29525
2023-06-26,2.45765
2023-06-27,2.22517
2023-06-28,2.35802
2023-06-29,3.1883
2023-06-30,2.72334
2023-07-01,0.43175
2023-07-02,0.33211
2023-07-03,7.40617
2023-07-04,4.51677
2023-07-05,3.91896
2023-07-06,3.12188
2023-07-07,3.15509
2023-07-08,0.33211
2023-07-09,0.56459
2023-07-10,2.19196
2023-07-11,2.98904
2023-07-12,2.82298
2023-07-13,3.55363
2023-07-14,3.15509
2023-07-15,0.46496
2023-07-16,0.33211
2023-07-17,16.4065
2023-07-18,8.20325
2023-07-19,5.34706
2023-07-20,5.97808
2023-07-21,4.08502
2023-07-22,0.63101
2023-07-23,0.79707
