date,미국증시
2021-01-05,44.80022
2021-01-06,35.31315
2021-01-07,36.92559
2021-01-08,31.75892
2021-01-09,20.30749
2021-01-10,5.40991
2021-01-11,16.63405
2021-01-12,41.86887
2021-01-13,37.91394
2021-01-14,33.56373
2021-01-15,34.24321
2021-01-16,24.8585
2021-01-17,5.78382
2021-01-18,19.47448
2021-01-19,35.78851
2021-01-20,33.14557
2021-01-21,33.60167
2021-01-22,31.78451
2021-01-23,19.78336
2021-01-24,4.85989
2021-01-25,12.33863
2021-01-26,37.59784
2021-01-27,40.1896
2021-01-28,71.36569
2021-01-29,68.87087
2021-01-30,45.4833
2021-01-31,9.52379
2021-02-01,22.78214
2021-02-02,44.00875
2021-02-03,41.48804
2021-02-04,42.57273
2021-02-05,37.03938
2021-02-06,21.78084
2021-02-07,5.28347
2021-02-08,12.60265
2021-02-09,32.4396
2021-02-10,29.55642
2021-02-11,21.8555
2021-02-12,19.66866
2021-02-13,17.46345
2021-02-14,6.88537
2021-02-15,14.9897
2021-02-16,30.80158
2021-02-17,35.66628
2021-02-18,41.78789
2021-02-19,41.99411
2021-02-20,22.14361
2021-02-21,6.06108
2021-02-22,15.98799
2021-02-23,54.42486
2021-02-24,62.02162
2021-02-25,54.6648
2021-02-26,76.44746
2021-02-27,43.06164
2021-02-28,9.42956
2021-03-01,26.24274
2021-03-02,52.9196
2021-03-03,59.68877
2021-03-04,66.09878
2021-03-05,72.53949
2021-03-06,45.22982
2021-03-07,9.92028
2021-03-08,26.64254
2021-03-09,66.09848
2021-03-10,62.95097
2021-03-11,58.01522
2021-03-12,51.29603
2021-03-13,34.06167
2021-03-14,8.39213
2021-03-15,20.39419
2021-03-16,47.00603
2021-03-17,51.00702
2021-03-18,55.46922
2021-03-19,56.41211
2021-03-20,30.99395
2021-03-21,7.7807
2021-03-22,19.90378
2021-03-23,45.66755
2021-03-24,50.13487
2021-03-25,53.6641
2021-03-26,43.95637
2021-03-27,25.49643
2021-03-28,6.62706
2021-03-29,20.48692
2021-03-30,44.1659
2021-03-31,42.15698
2021-04-01,41.32818
2021-04-02,41.64067
2021-04-03,21.19921
2021-04-04,5.39365
2021-04-05,15.89737
2021-04-06,36.34215
2021-04-07,35.84421
2021-04-08,33.82746
2021-04-09,29.97158
2021-04-10,17.04769
2021-04-11,4.34779
2021-04-12,12.49879
2021-04-13,31.47985
2021-04-14,31.58281
2021-04-15,31.87754
2021-04-16,28.15834
2021-04-17,16.00545
2021-04-18,4.21353
2021-04-19,11.8714
2021-04-20,32.51577
2021-04-21,38.35107
2021-04-22,36.37045
2021-04-23,35.67712
2021-04-24,18.0505
2021-04-25,4.17409
2021-04-26,11.90782
2021-04-27,30.41472
2021-04-28,32.72982
2021-04-29,35.14607
2021-04-30,30.88437
2021-05-01,16.25593
2021-05-02,3.892
2021-05-03,11.65223
2021-05-04,28.44885
2021-05-05,32.19756
2021-05-06,31.50002
2021-05-07,28.53525
2021-05-08,16.13009
2021-05-09,3.99526
2021-05-10,13.5013
2021-05-11,49.55082
2021-05-12,56.99856
2021-05-13,71.83533
2021-05-14,53.30134
2021-05-15,25.28268
2021-05-16,6.34407
2021-05-17,20.00373
2021-05-18,37.78599
2021-05-19,38.87641
2021-05-20,45.97793
2021-05-21,36.39634
2021-05-22,20.77894
2021-05-23,5.44573
2021-05-24,16.39983
2021-05-25,36.22865
2021-05-26,39.0754
2021-05-27,36.52188
2021-05-28,32.68105
2021-05-29,18.52767
2021-05-30,4.65246
2021-05-31,15.78418
2021-06-01,28.7499
2021-06-02,33.91777
2021-06-03,36.69709
2021-06-04,36.31234
2021-06-05,19.99801
2021-06-06,4.83098
2021-06-07,14.06216
2021-06-08,34.30222
2021-06-09,34.28174
2021-06-10,35.03739
2021-06-11,31.2372
2021-06-12,17.42672
2021-06-13,4.27283
2021-06-14,12.54756
2021-06-15,31.04152
2021-06-16,34.40999
2021-06-17,38.26316
2021-06-18,33.71155
2021-06-19,24.48851
2021-06-20,5.43399
2021-06-21,18.65772
2021-06-22,39.29758
2021-06-23,36.16242
2021-06-24,35.22855
2021-06-25,30.95812
2021-06-26,18.78447
2021-06-27,4.49983
2021-06-28,13.18399
2021-06-29,31.40428
2021-06-30,32.6401
2021-07-01,31.37418
2021-07-02,27.99276
2021-07-03,16.10359
2021-07-04,3.74208
2021-07-05,14.9891
2021-07-06,26.30265
2021-07-07,34.28777
2021-07-08,42.49355
2021-07-09,42.6203
2021-07-10,22.24928
2021-07-11,4.80178
2021-07-12,14.62302
2021-07-13,33.27412
2021-07-14,36.3569
2021-07-15,37.05173
2021-07-16,35.44351
2021-07-17,22.81134
2021-07-18,5.22055
2021-07-19,26.19758
2021-07-20,58.01401
2021-07-21,45.73438
2021-07-22,39.80425
2021-07-23,34.83749
2021-07-24,19.77914
2021-07-25,4.36345
2021-07-26,16.29687
2021-07-27,36.56372
2021-07-28,42.54955
2021-07-29,36.64169
2021-07-30,32.57177
2021-07-31,19.89866
2021-08-01,4.74428
2021-08-02,13.73341
2021-08-03,32.89781
2021-08-04,34.32269
2021-08-05,35.01932
2021-08-06,29.57057
2021-08-07,16.92848
2021-08-08,4.25417
2021-08-09,13.55548
2021-08-10,31.16916
2021-08-11,34.85134
2021-08-12,36.75128
2021-08-13,34.60417
2021-08-14,19.59008
2021-08-15,4.33816
2021-08-16,18.43284
2021-08-17,42.06877
2021-08-18,43.29465
2021-08-19,51.58022
2021-08-20,52.24886
2021-08-21,27.546
2021-08-22,6.29892
2021-08-23,19.12255
2021-08-24,42.80544
2021-08-25,43.86966
2021-08-26,42.02813
2021-08-27,41.84539
2021-08-28,25.10115
2021-08-29,4.6347
2021-08-30,15.59241
2021-08-31,37.83627
2021-09-01,39.62844
2021-09-02,37.7023
2021-09-03,33.77297
2021-09-04,20.39781
2021-09-05,4.97188
2021-09-06,17.49807
2021-09-07,30.77177
2021-09-08,37.58248
2021-09-09,40.04961
2021-09-10,36.60647
2021-09-11,23.22589
2021-09-12,5.30002
2021-09-13,16.8496
2021-09-14,36.33884
2021-09-15,37.02584
2021-09-16,35.02233
2021-09-17,30.1501
2021-09-18,19.14693
2021-09-19,4.52692
2021-09-20,17.80725
2021-09-21,51.82768
2021-09-22,55.14378
2021-09-23,46.98194
2021-09-24,38.56301
2021-09-25,23.26804
2021-09-26,5.62938
2021-09-27,17.49867
2021-09-28,44.96399
2021-09-29,69.76259
2021-09-30,55.68356
2021-10-01,55.00168
2021-10-02,31.32089
2021-10-03,6.89982
2021-10-04,31.63128
2021-10-05,71.97532
2021-10-06,71.47136
2021-10-07,66.14122
2021-10-08,48.56608
2021-10-09,25.99738
2021-10-10,6.37568
2021-10-11,24.29644
2021-10-12,54.01604
2021-10-13,54.37158
2021-10-14,48.8849
2021-10-15,43.7074
2021-10-16,24.91209
2021-10-17,6.82425
2021-10-18,21.27899
2021-10-19,41.70058
2021-10-20,39.68323
2021-10-21,38.96793
2021-10-22,35.17015
2021-10-23,21.13689
2021-10-24,5.38281
2021-10-25,16.56631
2021-10-26,36.06729
2021-10-27,38.99322
2021-10-28,37.93291
2021-10-29,35.46247
2021-10-30,20.20152
2021-10-31,4.92612
2021-11-01,15.34584
2021-11-02,34.39735
2021-11-03,37.24801
2021-11-04,38.29056
2021-11-05,33.13594
2021-11-06,18.63996
2021-11-07,4.51157
2021-11-08,18.22842
2021-11-09,34.34226
2021-11-10,39.94153
2021-11-11,42.89696
2021-11-12,32.99083
2021-11-13,19.93358
2021-11-14,4.67474
2021-11-15,13.49527
2021-11-16,35.48535
2021-11-17,32.97066
2021-11-18,34.2408
2021-11-19,31.37297
2021-11-20,19.58918
2021-11-21,4.59225
2021-11-22,12.41149
2021-11-23,37.46056
2021-11-24,37.11013
2021-11-25,36.44481
2021-11-26,32.68105
2021-11-27,34.75711
2021-11-28,7.95922
2021-11-29,21.11281
2021-11-30,49.23382
2021-12-01,53.59968
2021-12-02,53.64785
2021-12-03,42.64167
2021-12-04,38.73491
2021-12-05,7.2942
2021-12-06,18.31061
2021-12-07,42.94453
2021-12-08,43.18447
2021-12-09,39.92407
2021-12-10,42.06365
2021-12-11,25.80682
2021-12-12,5.42044
2021-12-13,13.37817
2021-12-14,43.97052
2021-12-15,45.73107
2021-12-16,49.19739
2021-12-17,47.65871
2021-12-18,29.12652
2021-12-19,5.57428
2021-12-20,19.06565
2021-12-21,49.53005
2021-12-22,40.9621
2021-12-23,38.19121
2021-12-24,35.26047
2021-12-25,14.9626
2021-12-26,4.492
2021-12-27,11.73863
2021-12-28,31.80348
2021-12-29,34.17788
2021-12-30,30.99335
2021-12-31,19.83544
2022-01-01,9.16253
2022-01-02,3.65116
2022-01-03,11.30361
2022-01-04,30.6071
2022-01-05,36.36021
2022-01-06,52.48518
2022-01-07,46.99971
2022-01-08,27.69682
2022-01-09,5.838
2022-01-10,17.88944
2022-01-11,51.71509
2022-01-12,43.87568
2022-01-13,41.08553
2022-01-14,46.3413
2022-01-15,27.39246
2022-01-16,5.25727
2022-01-17,14.48062
2022-01-18,37.08575
2022-01-19,51.16206
2022-01-20,50.25047
2022-01-21,52.43641
2022-01-22,45.4538
2022-01-23,8.23318
2022-01-24,28.78874
2022-01-25,89.62934
2022-01-26,83.57849
2022-01-27,82.77859
2022-01-28,73.43543
2022-01-29,40.93862
2022-01-30,8.36474
2022-01-31,12.53552
2022-02-01,39.04801
2022-02-02,48.62178
2022-02-03,58.17929
2022-02-04,58.44843
2022-02-05,37.01139
2022-02-06,8.3536
2022-02-07,18.31573
2022-02-08,48.66332
2022-02-09,47.08551
2022-02-10,47.58134
2022-02-11,50.30225
2022-02-12,39.00315
2022-02-13,7.87011
2022-02-14,23.89303
2022-02-15,64.91203
2022-02-16,58.28767
2022-02-17,64.60224
2022-02-18,62.1297
2022-02-19,41.15146
2022-02-20,7.84301
2022-02-21,21.23262
2022-02-22,50.86191
2022-02-23,64.08233
2022-02-24,77.41504
2022-02-25,84.17758
2022-02-26,42.91924
2022-02-27,8.3265
2022-02-28,18.95305
2022-03-01,51.52392
2022-03-02,56.0644
2022-03-03,52.18895
2022-03-04,56.13003
2022-03-05,37.56743
2022-03-06,7.42305
2022-03-07,22.38626
2022-03-08,62.93532
2022-03-09,49.72965
2022-03-10,55.14197
2022-03-11,52.92683
2022-03-12,39.44479
2022-03-13,8.31386
2022-03-14,23.26503
2022-03-15,62.23116
2022-03-16,64.57545
2022-03-17,68.5659
2022-03-18,59.57587
2022-03-19,36.41229
2022-03-20,7.71326
2022-03-21,22.10598
2022-03-22,53.63972
2022-03-23,52.26903
2022-03-24,54.90143
2022-03-25,49.20943
2022-03-26,29.99626
2022-03-27,6.54217
2022-03-28,19.46575
2022-03-29,49.17601
2022-03-30,49.58755
2022-03-31,49.0017
2022-04-01,46.88651
2022-04-02,28.56084
2022-04-03,6.00479
2022-04-04,17.81538
2022-04-05,44.55456
2022-04-06,54.9222
2022-04-07,59.34527
2022-04-08,52.76998
2022-04-09,29.78191
2022-04-10,6.08396
2022-04-11,21.25581
2022-04-12,54.78974
2022-04-13,56.27182
2022-04-14,51.15002
2022-04-15,47.60302
2022-04-16,18.66254
2022-04-17,5.27082
2022-04-18,19.43083
2022-04-19,47.51451
2022-04-20,47.02379
2022-04-21,45.90056
2022-04-22,47.6837
2022-04-23,34.63277
2022-04-24,6.60268
2022-04-25,26.56667
2022-04-26,62.90521
2022-04-27,77.91569
2022-04-28,62.86638
2022-04-29,54.70906
2022-04-30,43.49576
2022-05-01,8.34637
2022-05-02,24.30246
2022-05-03,57.54467
2022-05-04,51.18193
2022-05-05,61.6429
2022-05-06,78.4332
2022-05-07,40.51353
2022-05-08,8.20548
2022-05-09,32.95892
2022-05-10,81.59154
2022-05-11,79.10936
2022-05-12,85.75239
2022-05-13,71.94883
2022-05-14,39.26296
2022-05-15,8.20849
2022-05-16,26.73436
2022-05-17,59.93593
2022-05-18,58.24311
2022-05-19,79.97639
2022-05-20,63.14485
2022-05-21,41.54795
2022-05-22,7.56755
2022-05-23,24.60411
2022-05-24,61.5848
2022-05-25,61.39062
2022-05-26,55.40359
2022-05-27,49.84977
2022-05-28,30.79917
2022-05-29,6.04603
2022-05-30,22.44135
2022-05-31,40.26817
2022-06-01,46.47858
2022-06-02,52.72783
2022-06-03,46.90518
2022-06-04,29.31347
2022-06-05,6.20168
2022-06-06,20.89123
2022-06-07,51.31891
2022-06-08,54.65065
2022-06-09,54.13947
2022-06-10,56.44764
2022-06-11,39.00044
2022-06-12,7.76805
2022-06-13,41.70148
2022-06-14,87.64751
2022-06-15,79.43661
2022-06-16,86.00376
2022-06-17,74.12152
2022-06-18,40.13511
2022-06-19,8.43729
2022-06-20,28.24082
2022-06-21,50.07074
2022-06-22,64.92648
2022-06-23,64.41439
2022-06-24,54.96315
2022-06-25,34.57467
2022-06-26,7.33363
2022-06-27,27.5758
2022-06-28,59.51145
2022-06-29,66.62201
2022-06-30,64.25844
2022-07-01,60.96252
2022-07-02,34.80046
2022-07-03,7.00729
2022-07-04,21.97472
2022-07-05,46.12936
2022-07-06,64.43155
2022-07-07,57.20057
2022-07-08,52.60892
2022-07-09,32.12199
2022-07-10,6.82004
2022-07-11,24.14711
2022-07-12,57.00338
2022-07-13,65.29677
2022-07-14,63.78549
2022-07-15,54.66029
2022-07-16,31.19024
2022-07-17,6.20619
2022-07-18,23.88159
2022-07-19,60.32308
2022-07-20,61.80908
2022-07-21,60.31134
2022-07-22,51.80089
2022-07-23,31.26159
2022-07-24,6.08999
2022-07-25,22.4853
2022-07-26,51.72412
2022-07-27,53.864
2022-07-28,60.12409
2022-07-29,51.11299
2022-07-30,29.56726
2022-07-31,5.99064
2022-08-01,21.98315
2022-08-02,51.86502
2022-08-03,53.19115
2022-08-04,51.66873
2022-08-05,48.38997
2022-08-06,29.11749
2022-08-07,5.76786
2022-08-08,20.84246
2022-08-09,51.21444
2022-08-10,55.61252
2022-08-11,55.25788
2022-08-12,49.32594
2022-08-13,28.08819
2022-08-14,5.23349
2022-08-15,21.63603
2022-08-16,47.11079
2022-08-17,53.22607
2022-08-18,54.50013
2022-08-19,49.10376
2022-08-20,29.19817
2022-08-21,5.70042
2022-08-22,25.488
2022-08-23,55.74076
2022-08-24,54.37639
2022-08-25,50.79086
2022-08-26,51.02207
2022-08-27,44.98145
2022-08-28,6.66801
2022-08-29,30.10554
2022-08-30,64.00345
2022-08-31,60.90502
2022-09-01,62.65925
2022-09-02,58.23348
2022-09-03,36.65584
2022-09-04,6.53524
2022-09-05,21.37111
2022-09-06,41.26315
2022-09-07,59.00688
2022-09-08,50.99738
2022-09-09,36.01761
2022-09-10,24.35484
2022-09-11,7.68105
2022-09-12,23.09102
2022-09-13,65.23987
2022-09-14,86.01641
2022-09-15,69.33569
2022-09-16,61.86929
2022-09-17,35.37426
2022-09-18,7.40017
2022-09-19,29.32522
2022-09-20,62.07852
2022-09-21,63.66898
2022-09-22,77.60861
2022-09-23,63.83035
2022-09-24,38.49076
2022-09-25,6.50875
2022-09-26,34.86187
2022-09-27,74.14561
2022-09-28,77.99035
2022-09-29,78.32783
2022-09-30,67.55527
2022-10-01,39.54986
2022-10-02,6.84533
2022-10-03,30.04985
2022-10-04,66.43957
2022-10-05,71.07728
2022-10-06,68.05863
2022-10-07,59.70803
2022-10-08,39.26296
2022-10-09,6.95611
2022-10-10,32.56243
2022-10-11,68.98045
2022-10-12,70.9677
2022-10-13,76.52904
2022-10-14,78.25257
2022-10-15,47.6545
2022-10-16,8.90633
2022-10-17,31.90012
2022-10-18,70.59108
2022-10-19,71.59419
2022-10-20,63.68132
2022-10-21,59.02434
2022-10-22,36.89217
2022-10-23,6.86881
2022-10-24,28.72161
2022-10-25,60.97276
2022-10-26,61.79162
2022-10-27,62.32478
2022-10-28,54.87614
2022-10-29,34.53975
2022-10-30,5.88437
2022-10-31,24.99969
2022-11-01,60.20838
2022-11-02,60.03287
2022-11-03,71.70829
2022-11-04,56.5798
2022-11-05,36.19132
2022-11-06,6.52862
2022-11-07,32.56906
2022-11-08,62.58038
2022-11-09,65.99792
2022-11-10,75.21615
2022-11-11,85.14215
2022-11-12,48.35324
2022-11-13,8.82685
2022-11-14,28.61774
2022-11-15,66.96912
2022-11-16,65.75317
2022-11-17,63.24992
2022-11-18,56.0376
2022-11-19,34.83628
2022-11-20,6.46389
2022-11-21,20.78436
2022-11-22,53.15021
2022-11-23,50.84957
2022-11-24,54.30023
2022-11-25,38.39864
2022-11-26,23.43091
2022-11-27,5.59656
2022-11-28,17.51553
2022-11-29,49.43311
2022-11-30,47.30738
2022-12-01,57.60247
2022-12-02,49.01555
2022-12-03,31.27453
2022-12-04,5.83349
2022-12-05,15.5906
2022-12-06,50.25499
2022-12-07,50.4865
2022-12-08,50.80381
2022-12-09,45.7684
2022-12-10,32.98541
2022-12-11,6.0355
2022-12-12,17.15397
2022-12-13,56.1511
2022-12-14,60.71837
2022-12-15,60.25053
2022-12-16,51.93998
2022-12-17,33.90874
2022-12-18,5.44634
2022-12-19,16.535
2022-12-20,52.26812
2022-12-21,54.19125
2022-12-22,51.70937
2022-12-23,60.08254
2022-12-24,34.84712
2022-12-25,5.90424
2022-12-26,18.43555
2022-12-27,36.69167
2022-12-28,50.73908
2022-12-29,48.51219
2022-12-30,38.88032
2022-12-31,20.43514
2023-01-01,5.15311
2023-01-02,18.52165
2023-01-03,38.05845
2023-01-04,55.28497
2023-01-05,54.53083
2023-01-06,48.45861
2023-01-07,34.99644
2023-01-08,5.94849
2023-01-09,18.82481
2023-01-10,56.86791
2023-01-11,55.25758
2023-01-12,56.522
2023-01-13,55.90996
2023-01-14,34.76674
2023-01-15,6.04453
2023-01-16,18.32325
2023-01-17,39.88102
2023-01-18,49.61916
2023-01-19,52.69321
2023-01-20,44.16108
2023-01-21,28.58372
2023-01-22,6.06711
2023-01-23,12.32659
2023-01-24,42.91021
2023-01-25,49.54812
2023-01-26,56.32029
2023-01-27,51.33004
2023-01-28,34.33563
2023-01-29,6.78722
2023-01-30,18.95426
2023-01-31,51.74459
2023-02-01,53.40731
2023-02-02,61.54445
2023-02-03,58.1251
2023-02-04,36.15519
2023-02-05,6.64603
2023-02-06,19.18487
2023-02-07,51.57871
2023-02-08,55.70283
2023-02-09,53.20169
2023-02-10,52.96325
2023-02-11,32.65757
2023-02-12,6.1234
2023-02-13,17.68201
2023-02-14,56.22034
2023-02-15,61.68234
2023-02-16,56.56444
2023-02-17,55.09079
2023-02-18,34.81912
2023-02-19,6.07523
2023-02-20,18.19651
2023-02-21,38.5028
2023-02-22,60.63166
2023-02-23,61.57185
2023-02-24,53.71589
2023-02-25,34.17035
2023-02-26,5.56284
2023-02-27,16.82793
2023-02-28,46.28982
2023-03-01,42.5932
2023-03-02,47.59489
2023-03-03,45.85751
2023-03-04,29.31649
2023-03-05,5.65918
2023-03-06,15.7336
2023-03-07,47.49223
2023-03-08,53.40219
2023-03-09,52.434
2023-03-10,54.59345
2023-03-11,41.13852
2023-03-12,7.809
2023-03-13,27.49572
2023-03-14,67.37885
2023-03-15,71.25069
2023-03-16,69.90498
2023-03-17,62.14656
2023-03-18,38.20235
2023-03-19,7.08677
2023-03-20,25.32272
2023-03-21,57.54828
2023-03-22,56.36334
2023-03-23,71.56258
2023-03-24,58.43759
2023-03-25,35.10994
2023-03-26,6.71527
2023-03-27,22.70959
2023-03-28,56.35973
2023-03-29,52.99487
2023-03-30,52.10556
2023-03-31,45.08501
2023-04-01,27.96717
2023-04-02,5.38522
2023-04-03,20.35235
2023-04-04,51.75152
2023-04-05,51.66241
2023-04-06,54.27795
2023-04-07,49.93136
2023-04-08,18.05953
2023-04-09,5.36776
2023-04-10,20.86383
2023-04-11,48.47486
2023-04-12,52.41112
2023-04-13,54.77198
2023-04-14,46.27146
2023-04-15,27.98403
2023-04-16,5.73023
2023-04-17,19.911
2023-04-18,49.12122
2023-04-19,48.8
2023-04-20,50.23
2023-04-21,46.81486
2023-04-22,27.05829
2023-04-23,5.42978
2023-04-24,19.2237
2023-04-25,47.72946
2023-04-26,55.46169
2023-04-27,58.48335
2023-04-28,41.80775
2023-04-29,23.66031
2023-04-30,4.58021
2023-05-01,16.34745
2023-05-02,39.74645
2023-05-03,49.23773
2023-05-04,48.06031
2023-05-05,33.78681
2023-05-06,25.27757
2023-05-07,5.5785
2023-05-08,17.92195
2023-05-09,44.26765
2023-05-10,47.18365
2023-05-11,47.82911
2023-05-12,40.55207
2023-05-13,24.11821
2023-05-14,5.05226
2023-05-15,17.52968
2023-05-16,43.31603
2023-05-17,43.74142
2023-05-18,44.98506
2023-05-19,43.0499
2023-05-20,26.12172
2023-05-21,5.437
2023-05-22,18.99761
2023-05-23,43.53068
2023-05-24,48.35203
2023-05-25,50.55122
2023-05-26,45.47668
2023-05-27,28.19958
2023-05-28,5.3506
2023-05-29,19.88842
2023-05-30,36.51706
