date,두나무주가
2021-02-16,0.57512
2021-02-17,1.03043
2021-02-18,1.91708
2021-02-19,2.8277
2021-02-20,2.61202
2021-02-21,2.75581
2021-02-22,14.52192
2021-02-23,4.74478
2021-02-24,2.15672
2021-02-25,1.41385
2021-02-26,0.91061
2021-02-27,0.88665
2021-02-28,0.67098
2021-03-01,1.10232
2021-03-02,1.17421
2021-03-03,1.03043
2021-03-04,1.46177
2021-03-05,0.64701
2021-03-06,0.50323
2021-03-07,0.95854
2021-03-08,0.83872
2021-03-09,1.55763
2021-03-10,1.15025
2021-03-11,1.19817
2021-03-12,1.12628
2021-03-13,1.17421
2021-03-14,1.82123
2021-03-15,2.0369
2021-03-16,7.97987
2021-03-17,5.10424
2021-03-18,6.06278
2021-03-19,3.283
2021-03-20,2.75581
2021-03-21,2.3005
2021-03-22,3.71435
2021-03-23,2.34843
2021-03-24,2.27653
2021-03-25,1.36592
2021-03-26,1.03043
2021-03-27,1.48574
2021-03-28,1.98897
2021-03-29,1.12628
2021-03-30,6.82961
2021-03-31,6.94943
2021-04-01,10.49604
2021-04-02,10.30433
2021-04-03,4.69686
2021-04-04,6.1826
2021-04-05,7.47663
2021-04-06,12.67673
2021-04-07,11.3108
2021-04-08,8.17157
2021-04-09,7.09321
2021-04-10,5.67936
2021-04-11,5.70333
2021-04-12,5.63144
2021-04-13,5.20009
2021-04-14,6.1826
2021-04-15,10.30433
2021-04-16,5.60747
2021-04-17,3.283
2021-04-18,3.13922
2021-04-19,3.59453
2021-04-20,4.57704
2021-04-21,5.94296
2021-04-22,4.3374
2021-04-23,2.8277
2021-04-24,1.72537
2021-04-25,2.0369
2021-04-26,2.15672
2021-04-27,1.7733
2021-04-28,2.0369
2021-04-29,1.48574
2021-04-30,1.43781
2021-05-01,1.07836
2021-05-02,1.07836
2021-05-03,1.58159
2021-05-04,1.29403
2021-05-05,1.22214
2021-05-06,3.13922
2021-05-07,1.84519
2021-05-08,0.88665
2021-05-09,0.74287
2021-05-10,1.2461
2021-05-11,0.83872
2021-05-12,3.93002
2021-05-13,2.42032
2021-05-14,1.10232
2021-05-15,0.59908
2021-05-16,0.57512
2021-05-17,1.05439
2021-05-18,0.76683
2021-05-19,0.74287
2021-05-20,1.38988
2021-05-21,0.88665
2021-05-22,0.64701
2021-05-23,1.10232
2021-05-24,1.98897
2021-05-25,1.55763
2021-05-26,2.3005
2021-05-27,2.0369
2021-05-28,1.07836
2021-05-29,0.86268
2021-05-30,0.86268
2021-05-31,0.88665
2021-06-01,0.9825
2021-06-02,0.79079
2021-06-03,1.41385
2021-06-04,0.91061
2021-06-05,0.91061
2021-06-06,0.88665
2021-06-07,1.2461
2021-06-08,1.46177
2021-06-09,2.08483
2021-06-10,2.75581
2021-06-11,2.13275
2021-06-12,1.48574
2021-06-13,0.79079
2021-06-14,1.38988
2021-06-15,1.10232
2021-06-16,0.67098
2021-06-17,1.43781
2021-06-18,1.05439
2021-06-19,0.57512
2021-06-20,0.64701
2021-06-21,1.82123
2021-06-22,1.72537
2021-06-23,1.31799
2021-06-24,1.36592
2021-06-25,0.57512
2021-06-26,0.55116
2021-06-27,0.47927
2021-06-28,0.88665
2021-06-29,0.67098
2021-06-30,0.86268
2021-07-01,2.89959
2021-07-02,7.52456
2021-07-03,2.58806
2021-07-04,1.38988
2021-07-05,1.65348
2021-07-06,1.19817
2021-07-07,0.62305
2021-07-08,1.46177
2021-07-09,1.58159
2021-07-10,0.62305
2021-07-11,0.76683
2021-07-12,1.07836
2021-07-13,1.2461
2021-07-14,0.64701
2021-07-15,0.86268
2021-07-16,0.59908
2021-07-17,0.47927
2021-07-18,0.38341
2021-07-19,0.69494
2021-07-20,0.38341
2021-07-21,0.62305
2021-07-22,0.52719
2021-07-23,0.86268
2021-07-24,0.7189
2021-07-25,0.33549
2021-07-26,2.22861
2021-07-27,0.91061
2021-07-28,0.62305
2021-07-29,0.50323
2021-07-30,1.03043
2021-07-31,4.31344
2021-08-01,0.26359
2021-08-02,0.79079
2021-08-03,1.00647
2021-08-04,0.67098
2021-08-05,0.64701
2021-08-06,0.93457
2021-08-07,0.59908
2021-08-08,0.64701
2021-08-09,1.60555
2021-08-10,1.84519
2021-08-11,0.91061
2021-08-12,1.94104
2021-08-13,1.12628
2021-08-14,0.93457
2021-08-15,0.95854
2021-08-16,1.19817
2021-08-17,0.91061
2021-08-18,1.58159
2021-08-19,1.29403
2021-08-20,1.05439
2021-08-21,1.38988
2021-08-22,0.76683
2021-08-23,2.01294
2021-08-24,1.7733
2021-08-25,1.62952
2021-08-26,1.70141
2021-08-27,0.83872
2021-08-28,0.62305
2021-08-29,0.88665
2021-08-30,1.17421
2021-08-31,1.74934
2021-09-01,1.27006
2021-09-02,1.07836
2021-09-03,1.53366
2021-09-04,1.67745
2021-09-05,1.43781
2021-09-06,2.0369
2021-09-07,2.18068
2021-09-08,2.15672
2021-09-09,1.79726
2021-09-10,1.05439
2021-09-11,1.17421
2021-09-12,0.91061
2021-09-13,1.53366
2021-09-14,1.15025
2021-09-15,0.86268
2021-09-16,1.86915
2021-09-17,1.48574
2021-09-18,1.70141
2021-09-19,0.62305
2021-09-20,0.50323
2021-09-21,0.55116
2021-09-22,0.81476
2021-09-23,1.7733
2021-09-24,1.62952
2021-09-25,0.50323
2021-09-26,2.61202
2021-09-27,1.58159
2021-09-28,0.7189
2021-09-29,1.00647
2021-09-30,0.52719
2021-10-01,0.69494
2021-10-02,0.33549
2021-10-03,0.43134
2021-10-04,0.88665
2021-10-05,0.64701
2021-10-06,1.31799
2021-10-07,1.94104
2021-10-08,1.98897
2021-10-09,0.59908
2021-10-10,0.38341
2021-10-11,0.81476
2021-10-12,2.54013
2021-10-13,1.62952
2021-10-14,1.22214
2021-10-15,1.79726
2021-10-16,1.7733
2021-10-17,0.93457
2021-10-18,2.25257
2021-10-19,2.51617
2021-10-20,4.09777
2021-10-21,5.43973
2021-10-22,3.71435
2021-10-23,1.15025
2021-10-24,1.19817
2021-10-25,1.84519
2021-10-26,4.55307
2021-10-27,3.64246
2021-10-28,2.97148
2021-10-29,3.04337
2021-10-30,1.91708
2021-10-31,1.60555
2021-11-01,3.61849
2021-11-02,3.69039
2021-11-03,3.25904
2021-11-04,8.62688
2021-11-05,5.63144
2021-11-06,2.27653
2021-11-07,4.3374
2021-11-08,4.84064
2021-11-09,5.3918
2021-11-10,4.67289
2021-11-11,5.36784
2021-11-12,3.85813
2021-11-13,2.8277
2021-11-14,2.80373
2021-11-15,3.37886
2021-11-16,15.60028
2021-11-17,9.5375
2021-11-18,7.38078
2021-11-19,5.20009
2021-11-20,3.59453
2021-11-21,2.3005
2021-11-22,11.3108
2021-11-23,6.99736
2021-11-24,6.08674
2021-11-25,5.89503
2021-11-26,5.79918
2021-11-27,2.80373
2021-11-28,2.42032
2021-11-29,3.30697
2021-11-30,4.81667
2021-12-01,3.76228
2021-12-02,2.77977
2021-12-03,2.42032
2021-12-04,2.25257
2021-12-05,4.48118
2021-12-06,4.36137
2021-12-07,4.36137
2021-12-08,4.67289
2021-12-09,3.78624
2021-12-10,2.87562
2021-12-11,1.58159
2021-12-12,1.74934
2021-12-13,3.23508
2021-12-14,13.13203
2021-12-15,15.14497
2021-12-16,4.88856
2021-12-17,2.70788
2021-12-18,2.89959
2021-12-19,3.18715
2021-12-20,5.96693
2021-12-21,3.57057
2021-12-22,3.97795
2021-12-23,2.54013
2021-12-24,2.5641
2021-12-25,2.15672
2021-12-26,1.94104
2021-12-27,2.20464
2021-12-28,2.10879
2021-12-29,2.27653
2021-12-30,3.06733
2021-12-31,2.65995
2022-01-01,1.65348
2022-01-02,2.68392
2022-01-03,2.51617
2022-01-04,3.30697
2022-01-05,3.13922
2022-01-06,2.77977
2022-01-07,2.63599
2022-01-08,1.96501
2022-01-09,2.3005
2022-01-10,3.16319
2022-01-11,2.97148
2022-01-12,3.59453
2022-01-13,2.94751
2022-01-14,2.87562
2022-01-15,1.89312
2022-01-16,3.16319
2022-01-17,2.5641
2022-01-18,2.0369
2022-01-19,2.68392
2022-01-20,2.37239
2022-01-21,2.15672
2022-01-22,1.65348
2022-01-23,1.70141
2022-01-24,2.22861
2022-01-25,1.65348
2022-01-26,2.94751
2022-01-27,1.91708
2022-01-28,2.80373
2022-01-29,1.38988
2022-01-30,1.03043
2022-01-31,1.36592
2022-02-01,1.27006
2022-02-02,1.67745
2022-02-03,2.46824
2022-02-04,1.91708
2022-02-05,1.62952
2022-02-06,2.44428
2022-02-07,4.26551
2022-02-08,3.06733
2022-02-09,2.15672
2022-02-10,1.82123
2022-02-11,1.65348
2022-02-12,1.15025
2022-02-13,1.2461
2022-02-14,1.46177
2022-02-15,2.87562
2022-02-16,4.96046
2022-02-17,2.18068
2022-02-18,2.01294
2022-02-19,1.65348
2022-02-20,1.94104
2022-02-21,2.49221
2022-02-22,1.98897
2022-02-23,2.85166
2022-02-24,1.91708
2022-02-25,1.36592
2022-02-26,0.93457
2022-02-27,1.27006
2022-02-28,2.92355
2022-03-01,2.75581
2022-03-02,2.54013
2022-03-03,1.86915
2022-03-04,1.60555
2022-03-05,1.84519
2022-03-06,2.10879
2022-03-07,2.25257
2022-03-08,1.53366
2022-03-09,2.3005
2022-03-10,3.47471
2022-03-11,2.68392
2022-03-12,2.15672
2022-03-13,2.34843
2022-03-14,2.08483
2022-03-15,2.08483
2022-03-16,2.15672
2022-03-17,2.63599
2022-03-18,2.65995
2022-03-19,1.91708
2022-03-20,2.15672
2022-03-21,2.13275
2022-03-22,4.57704
2022-03-23,7.26096
2022-03-24,3.76228
2022-03-25,5.70333
2022-03-26,2.58806
2022-03-27,2.44428
2022-03-28,8.19554
2022-03-29,3.76228
2022-03-30,3.73831
2022-03-31,31.60795
2022-04-01,45.33908
2022-04-02,30.50563
2022-04-03,9.08219
2022-04-04,15.57632
2022-04-05,13.87491
2022-04-06,9.20201
2022-04-07,9.99281
2022-04-08,13.06014
2022-04-09,4.26551
2022-04-10,3.3549
2022-04-11,3.85813
2022-04-12,3.66642
2022-04-13,3.93002
2022-04-14,3.11526
2022-04-15,3.93002
2022-04-16,2.22861
2022-04-17,3.59453
2022-04-18,6.32638
2022-04-19,5.24802
2022-04-20,6.99736
2022-04-21,5.51162
2022-04-22,8.98634
2022-04-23,5.17613
2022-04-24,6.13467
2022-04-25,3.47471
2022-04-26,4.12173
2022-04-27,100.0
2022-04-28,74.6705
2022-04-29,16.67864
2022-04-30,8.17157
2022-05-01,8.65085
2022-05-02,11.28684
2022-05-03,8.96237
2022-05-04,8.07572
2022-05-05,4.67289
2022-05-06,5.60747
2022-05-07,5.00838
2022-05-08,3.57057
2022-05-09,4.50515
2022-05-10,5.919
2022-05-11,7.45267
2022-05-12,12.41313
2022-05-13,13.08411
2022-05-14,9.60939
2022-05-15,6.61394
2022-05-16,7.52456
2022-05-17,7.1651
2022-05-18,6.9015
2022-05-19,6.4462
2022-05-20,4.601
2022-05-21,2.49221
2022-05-22,4.91253
2022-05-23,7.66834
2022-05-24,6.47016
2022-05-25,7.02132
2022-05-26,4.76875
2022-05-27,3.71435
2022-05-28,2.34843
2022-05-29,2.0369
2022-05-30,2.70788
2022-05-31,4.76875
2022-06-01,5.00838
2022-06-02,3.45075
2022-06-03,2.44428
2022-06-04,1.72537
2022-06-05,1.70141
2022-06-06,1.94104
2022-06-07,2.92355
2022-06-08,3.45075
2022-06-09,3.06733
2022-06-10,4.21758
2022-06-11,1.96501
2022-06-12,1.89312
2022-06-13,4.16966
2022-06-14,4.98442
2022-06-15,6.42223
2022-06-16,5.03235
2022-06-17,3.06733
2022-06-18,3.3549
2022-06-19,3.95398
2022-06-20,4.67289
2022-06-21,3.33093
2022-06-22,4.50515
2022-06-23,3.16319
2022-06-24,4.62497
2022-06-25,1.62952
2022-06-26,1.48574
2022-06-27,4.31344
2022-06-28,4.45722
2022-06-29,3.33093
2022-06-30,2.8277
2022-07-01,2.61202
2022-07-02,1.84519
2022-07-03,1.17421
2022-07-04,2.54013
2022-07-05,3.73831
2022-07-06,2.8277
2022-07-07,2.49221
2022-07-08,2.15672
2022-07-09,1.65348
2022-07-10,1.46177
2022-07-11,2.34843
2022-07-12,5.72729
2022-07-13,5.77522
2022-07-14,3.61849
2022-07-15,2.44428
2022-07-16,1.72537
2022-07-17,1.65348
2022-07-18,3.73831
2022-07-19,3.40282
2022-07-20,6.27845
2022-07-21,5.15216
2022-07-22,3.45075
2022-07-23,3.0913
2022-07-24,2.27653
2022-07-25,4.43326
2022-07-26,4.00191
2022-07-27,2.97148
2022-07-28,2.70788
2022-07-29,2.63599
2022-07-30,1.55763
2022-07-31,1.65348
2022-08-01,2.37239
2022-08-02,2.32446
2022-08-03,5.05631
2022-08-04,3.13922
2022-08-05,2.70788
2022-08-06,1.17421
2022-08-07,2.10879
2022-08-08,2.61202
2022-08-09,2.80373
2022-08-10,2.61202
2022-08-11,3.13922
2022-08-12,2.94751
2022-08-13,1.74934
2022-08-14,2.49221
2022-08-15,2.51617
2022-08-16,11.62233
2022-08-17,5.1282
2022-08-18,4.57704
2022-08-19,2.92355
2022-08-20,2.0369
2022-08-21,3.16319
2022-08-22,2.80373
2022-08-23,2.27653
2022-08-24,2.80373
2022-08-25,3.11526
2022-08-26,2.18068
2022-08-27,1.27006
2022-08-28,1.17421
2022-08-29,3.45075
2022-08-30,6.39827
2022-08-31,6.75772
2022-09-01,2.89959
2022-09-02,1.70141
2022-09-03,1.2461
2022-09-04,3.59453
2022-09-05,2.46824
2022-09-06,2.37239
2022-09-07,2.49221
2022-09-08,2.0369
2022-09-09,1.53366
2022-09-10,1.38988
2022-09-11,1.53366
2022-09-12,2.18068
2022-09-13,4.79271
2022-09-14,2.63599
2022-09-15,2.68392
2022-09-16,2.58806
2022-09-17,1.82123
2022-09-18,2.65995
2022-09-19,3.42679
2022-09-20,2.80373
2022-09-21,3.06733
2022-09-22,5.43973
2022-09-23,4.67289
2022-09-24,3.40282
2022-09-25,1.96501
2022-09-26,3.33093
2022-09-27,3.13922
2022-09-28,4.26551
2022-09-29,4.24155
2022-09-30,4.3374
2022-10-01,2.70788
2022-10-02,2.3005
2022-10-03,2.22861
2022-10-04,3.49868
2022-10-05,3.76228
2022-10-06,4.50515
2022-10-07,3.37886
2022-10-08,1.96501
2022-10-09,2.49221
2022-10-10,2.01294
2022-10-11,4.3374
2022-10-12,4.55307
2022-10-13,3.61849
2022-10-14,2.92355
2022-10-15,2.70788
2022-10-16,2.73184
2022-10-17,4.91253
2022-10-18,4.04984
2022-10-19,2.75581
2022-10-20,2.68392
2022-10-21,2.15672
2022-10-22,1.60555
2022-10-23,1.89312
2022-10-24,1.86915
2022-10-25,2.77977
2022-10-26,2.68392
2022-10-27,3.0913
2022-10-28,2.73184
2022-10-29,1.19817
2022-10-30,1.2461
2022-10-31,1.74934
2022-11-01,2.99544
2022-11-02,2.39635
2022-11-03,2.97148
2022-11-04,2.5641
2022-11-05,1.48574
2022-11-06,1.43781
2022-11-07,2.51617
2022-11-08,3.66642
2022-11-09,3.42679
2022-11-10,6.15863
2022-11-11,5.43973
2022-11-12,5.46369
2022-11-13,3.59453
2022-11-14,11.02324
2022-11-15,7.57248
2022-11-16,3.95398
2022-11-17,4.00191
2022-11-18,3.25904
2022-11-19,2.32446
2022-11-20,2.0369
2022-11-21,3.49868
2022-11-22,4.02588
2022-11-23,2.87562
2022-11-24,3.76228
2022-11-25,9.05823
2022-11-26,5.10424
2022-11-27,3.13922
2022-11-28,5.46369
2022-11-29,5.919
2022-11-30,9.15408
2022-12-01,7.9559
2022-12-02,5.67936
2022-12-03,2.61202
2022-12-04,3.57057
2022-12-05,4.81667
2022-12-06,2.85166
2022-12-07,10.47208
2022-12-08,17.80493
2022-12-09,8.62688
2022-12-10,3.18715
2022-12-11,3.73831
2022-12-12,4.8646
2022-12-13,3.64246
2022-12-14,4.19362
2022-12-15,4.79271
2022-12-16,6.4462
2022-12-17,2.37239
2022-12-18,2.37239
2022-12-19,4.38533
2022-12-20,5.34387
2022-12-21,4.36137
2022-12-22,3.69039
2022-12-23,4.55307
2022-12-24,1.82123
2022-12-25,2.08483
2022-12-26,3.83417
2022-12-27,3.93002
2022-12-28,5.70333
2022-12-29,4.00191
2022-12-30,2.99544
2022-12-31,1.82123
2023-01-01,1.27006
2023-01-02,3.57057
2023-01-03,5.84711
2023-01-04,5.27198
2023-01-05,4.3374
2023-01-06,3.45075
2023-01-07,2.18068
2023-01-08,2.10879
2023-01-09,3.30697
2023-01-10,3.06733
2023-01-11,2.92355
2023-01-12,2.68392
2023-01-13,2.85166
2023-01-14,3.3549
2023-01-15,2.75581
2023-01-16,4.43326
2023-01-17,3.45075
2023-01-18,3.69039
2023-01-19,2.99544
2023-01-20,2.32446
2023-01-21,2.51617
2023-01-22,2.15672
2023-01-23,1.72537
2023-01-24,2.27653
2023-01-25,5.08027
2023-01-26,4.84064
2023-01-27,3.71435
2023-01-28,2.8277
2023-01-29,2.63599
2023-01-30,4.04984
2023-01-31,2.80373
2023-02-01,3.18715
2023-02-02,4.93649
2023-02-03,4.16966
2023-02-04,2.63599
2023-02-05,3.33093
2023-02-06,4.24155
2023-02-07,3.30697
2023-02-08,3.66642
2023-02-09,3.66642
2023-02-10,3.49868
2023-02-11,2.20464
2023-02-12,4.00191
2023-02-13,6.9734
2023-02-14,3.88209
2023-02-15,2.8277
2023-02-16,5.17613
2023-02-17,4.55307
2023-02-18,5.00838
2023-02-19,3.97795
2023-02-20,5.08027
2023-02-21,3.76228
2023-02-22,10.35226
2023-02-23,7.06925
2023-02-24,3.25904
2023-02-25,1.98897
2023-02-26,1.58159
2023-02-27,3.283
2023-02-28,2.32446
2023-03-01,1.58159
2023-03-02,3.04337
2023-03-03,2.25257
2023-03-04,2.27653
2023-03-05,1.96501
2023-03-06,2.54013
2023-03-07,2.75581
2023-03-08,2.54013
2023-03-09,3.59453
2023-03-10,2.54013
2023-03-11,1.62952
2023-03-12,2.06086
2023-03-13,2.97148
2023-03-14,3.30697
2023-03-15,2.32446
2023-03-16,3.01941
2023-03-17,2.77977
2023-03-18,2.3005
2023-03-19,2.0369
2023-03-20,2.87562
2023-03-21,3.16319
2023-03-22,4.36137
2023-03-23,3.69039
2023-03-24,4.02588
2023-03-25,2.25257
2023-03-26,2.3005
2023-03-27,2.77977
2023-03-28,3.06733
2023-03-29,2.42032
2023-03-30,4.72082
2023-03-31,8.41121
2023-04-01,4.40929
2023-04-02,3.04337
2023-04-03,3.66642
2023-04-04,3.04337
2023-04-05,2.68392
2023-04-06,5.48765
2023-04-07,6.47016
2023-04-08,3.18715
2023-04-09,3.45075
2023-04-10,3.42679
2023-04-11,5.05631
2023-04-12,4.21758
2023-04-13,3.90606
2023-04-14,3.40282
2023-04-15,2.37239
2023-04-16,2.34843
2023-04-17,3.01941
2023-04-18,3.283
2023-04-19,2.44428
2023-04-20,2.15672
2023-04-21,2.10879
2023-04-22,1.29403
2023-04-23,2.89959
2023-04-24,2.10879
2023-04-25,3.64246
2023-04-26,2.44428
2023-04-27,2.20464
2023-04-28,3.283
2023-04-29,1.46177
2023-04-30,1.43781
2023-05-01,1.65348
2023-05-02,2.13275
2023-05-03,1.96501
2023-05-04,1.98897
2023-05-05,1.84519
2023-05-06,1.72537
2023-05-07,1.65348
2023-05-08,2.37239
2023-05-09,2.13275
2023-05-10,2.34843
2023-05-11,1.96501
2023-05-12,2.39635
2023-05-13,1.29403
2023-05-14,1.58159
2023-05-15,2.18068
2023-05-16,1.60555
2023-05-17,3.13922
2023-05-18,1.94104
2023-05-19,2.06086
2023-05-20,1.2461
2023-05-21,1.58159
2023-05-22,2.32446
2023-05-23,1.98897
2023-05-24,2.20464
2023-05-25,1.72537
2023-05-26,1.72537
2023-05-27,1.38988
2023-05-28,2.06086
2023-05-29,1.48574
2023-05-30,5.27198
2023-05-31,6.4462
2023-06-01,3.30697
2023-06-02,1.86915
2023-06-03,1.10232
2023-06-04,1.17421
2023-06-05,1.82123
2023-06-06,1.84519
2023-06-07,2.39635
2023-06-08,1.98897
2023-06-09,2.3005
2023-06-10,1.60555
2023-06-11,1.46177
2023-06-12,2.08483
2023-06-13,1.82123
2023-06-14,1.7733
2023-06-15,1.82123
2023-06-16,1.70141
2023-06-17,1.07836
2023-06-18,0.79079
2023-06-19,2.15672
2023-06-20,2.54013
2023-06-21,3.04337
2023-06-22,3.25904
2023-06-23,2.94751
2023-06-24,2.25257
2023-06-25,1.91708
2023-06-26,2.32446
2023-06-27,2.25257
2023-06-28,3.0913
2023-06-29,2.87562
2023-06-30,2.5641
2023-07-01,1.72537
2023-07-02,1.48574
2023-07-03,2.73184
2023-07-04,2.97148
2023-07-05,2.51617
2023-07-06,1.79726
2023-07-07,2.15672
2023-07-08,1.74934
2023-07-09,1.36592
2023-07-10,1.89312
2023-07-11,3.0913
2023-07-12,2.73184
2023-07-13,2.54013
2023-07-14,5.10424
2023-07-15,3.06733
2023-07-16,2.08483
2023-07-17,3.59453
2023-07-18,3.52264
2023-07-19,3.25904
2023-07-20,2.75581
2023-07-21,3.18715
2023-07-22,1.5097
2023-07-23,1.89312
2023-07-24,3.30697
2023-07-25,2.77977
2023-07-26,2.77977
2023-07-27,2.61202
2023-07-28,2.27653
2023-07-29,0.95854
2023-07-30,1.60555
2023-07-31,2.77977
2023-08-01,2.68392
2023-08-02,2.51617
2023-08-03,2.80373
2023-08-04,2.08483
2023-08-05,1.36592
2023-08-06,1.17421
2023-08-07,2.34843
2023-08-08,2.44428
2023-08-09,4.26551
2023-08-10,2.94751
2023-08-11,2.77977
2023-08-12,2.27653
2023-08-13,1.60555
2023-08-14,2.58806
2023-08-15,1.62952
2023-08-16,2.80373
2023-08-17,3.88209
2023-08-18,1.84519
2023-08-19,1.58159
2023-08-20,20.58471
2023-08-21,15.76803
2023-08-22,5.17613
2023-08-23,8.43517
2023-08-24,9.68128
2023-08-25,7.26096
2023-08-26,5.34387
2023-08-27,3.93002
2023-08-28,8.53103
2023-08-29,4.72082
2023-08-30,5.15216
2023-08-31,3.71435
2023-09-01,5.46369
2023-09-02,2.22861
2023-09-03,1.62952
2023-09-04,2.92355
2023-09-05,3.52264
2023-09-06,3.49868
2023-09-07,3.61849
2023-09-08,2.73184
2023-09-09,2.06086
2023-09-10,2.92355
2023-09-11,2.73184
2023-09-12,3.83417
2023-09-13,2.58806
2023-09-14,2.44428
2023-09-15,2.39635
2023-09-16,1.07836
2023-09-17,1.22214
2023-09-18,2.42032
2023-09-19,6.08674
2023-09-20,3.73831
2023-09-21,2.99544
2023-09-22,2.13275
2023-09-23,1.2461
2023-09-24,1.31799
2023-09-25,2.77977
2023-09-26,2.77977
2023-09-27,2.15672
2023-09-28,1.5097
2023-09-29,1.43781
2023-09-30,1.00647
2023-10-01,1.2461
2023-10-02,1.29403
2023-10-03,2.08483
2023-10-04,2.58806
2023-10-05,2.42032
2023-10-06,3.21111
2023-10-07,0.95854
2023-10-08,1.12628
2023-10-09,2.01294
2023-10-10,3.3549
2023-10-11,1.79726
2023-10-12,1.67745
2023-10-13,2.06086
2023-10-14,0.76683
2023-10-15,1.5097
2023-10-16,2.13275
2023-10-17,2.39635
2023-10-18,2.65995
2023-10-19,2.13275
2023-10-20,2.08483
2023-10-21,1.60555
2023-10-22,2.0369
2023-10-23,3.37886
2023-10-24,7.54852
2023-10-25,6.20656
2023-10-26,4.8646
2023-10-27,2.73184
2023-10-28,2.27653
2023-10-29,2.44428
2023-10-30,4.52911
2023-10-31,2.99544
2023-11-01,3.18715
2023-11-02,3.95398
2023-11-03,3.5466
2023-11-04,7.59645
2023-11-05,3.37886
2023-11-06,4.57704
2023-11-07,4.00191
2023-11-08,3.88209
2023-11-09,8.02779
2023-11-10,8.89048
2023-11-11,4.45722
2023-11-12,4.31344
2023-11-13,8.89048
2023-11-14,6.4462
2023-11-15,4.52911
2023-11-16,7.28492
2023-11-17,4.0738
2023-11-18,2.0369
2023-11-19,1.82123
2023-11-20,4.48118
2023-11-21,4.26551
2023-11-22,4.57704
2023-11-23,5.08027
2023-11-24,3.90606
2023-11-25,3.11526
2023-11-26,2.54013
2023-11-27,4.93649
2023-11-28,5.53558
2023-11-29,6.87754
2023-11-30,5.05631
2023-12-01,4.38533
2023-12-02,3.57057
2023-12-03,3.95398
2023-12-04,16.31919
2023-12-05,18.52384
2023-12-06,25.42535
2023-12-07,25.20968
2023-12-08,15.21687
2023-12-09,11.07117
2023-12-10,8.26743
2023-12-11,13.32374
2023-12-12,10.08866
2023-12-13,8.57895
2023-12-14,10.85549
2023-12-15,7.04529
2023-12-16,4.88856
2023-12-17,5.43973
2023-12-18,6.32638
2023-12-19,7.28492
2023-12-20,7.78816
2023-12-21,7.38078
2023-12-22,5.46369
2023-12-23,4.81667
2023-12-24,3.66642
2023-12-25,3.5466
2023-12-26,6.32638
2023-12-27,6.7098
2023-12-28,8.41121
2023-12-29,6.06278
2023-12-30,3.01941
2023-12-31,3.283
2024-01-01,2.70788
2024-01-02,7.88401
2024-01-03,6.9015
2024-01-04,5.17613
2024-01-05,5.48765
2024-01-06,2.46824
2024-01-07,2.8277
2024-01-08,4.69686
2024-01-09,9.48957
2024-01-10,7.26096
2024-01-11,46.99257
2024-01-12,20.94416
2024-01-13,5.70333
2024-01-14,4.57704
2024-01-15,7.74023
2024-01-16,5.94296
2024-01-17,5.46369
2024-01-18,4.21758
2024-01-19,4.69686
2024-01-20,2.25257
2024-01-21,2.22861
2024-01-22,4.43326
2024-01-23,4.57704
2024-01-24,4.0738
2024-01-25,4.62497
2024-01-26,5.67936
2024-01-27,2.92355
2024-01-28,3.47471
2024-01-29,4.50515
2024-01-30,5.46369
2024-01-31,4.36137
2024-02-01,3.25904
2024-02-02,3.0913
