date,창업부업지원센터
2021-07-23,20.0
2021-07-24,9.69696
2021-07-25,11.51515
2021-07-26,24.84848
2021-07-27,32.72727
2021-07-28,23.63636
2021-07-29,29.69696
2021-07-30,24.24242
2021-07-31,15.15151
2021-08-01,15.15151
2021-08-02,22.42424
2021-08-03,32.12121
2021-08-04,33.33333
2021-08-05,24.24242
2021-08-06,30.90909
2021-08-07,24.84848
2021-08-08,15.75757
2021-08-09,34.54545
2021-08-10,33.93939
2021-08-11,29.0909
2021-08-12,30.30303
2021-08-13,36.96969
2021-08-14,22.42424
2021-08-15,18.78787
2021-08-16,23.63636
2021-08-17,44.84848
2021-08-18,37.57575
2021-08-19,33.93939
2021-08-20,31.51515
2021-08-21,23.0303
2021-08-22,28.48484
2021-08-23,41.81818
2021-08-24,26.66666
2021-08-25,42.42424
2021-08-26,18.78787
2021-08-27,13.93939
2021-08-28,20.60606
2021-08-29,16.96969
2021-08-30,34.54545
2021-08-31,20.0
2021-09-01,33.33333
2021-09-02,18.78787
2021-09-03,16.96969
2021-09-04,18.78787
2021-09-05,12.72727
2021-09-06,20.60606
2021-09-07,34.54545
2021-09-08,36.36363
2021-09-09,23.0303
2021-09-10,18.18181
2021-09-11,11.51515
2021-09-12,13.93939
2021-09-13,25.45454
2021-09-14,24.84848
2021-09-15,29.69696
2021-09-16,18.18181
2021-09-17,14.54545
2021-09-18,7.87878
2021-09-19,21.21212
2021-09-20,8.48484
2021-09-21,7.87878
2021-09-22,15.15151
2021-09-23,33.93939
2021-09-24,40.0
2021-09-25,15.15151
2021-09-26,30.30303
2021-09-27,42.42424
2021-09-28,34.54545
2021-09-29,22.42424
2021-09-30,27.87878
2021-10-01,18.18181
2021-10-02,15.15151
2021-10-03,9.69696
2021-10-04,18.78787
2021-10-05,27.87878
2021-10-06,29.0909
2021-10-07,21.81818
2021-10-08,20.60606
2021-10-09,9.0909
2021-10-10,7.87878
2021-10-11,16.36363
2021-10-12,23.0303
2021-10-13,26.0606
2021-10-14,25.45454
2021-10-15,24.24242
2021-10-16,9.69696
2021-10-17,14.54545
2021-10-18,18.18181
2021-10-19,12.72727
2021-10-20,10.90909
2021-10-21,15.15151
2021-10-22,15.75757
2021-10-23,11.51515
2021-10-24,15.15151
2021-10-25,18.18181
2021-10-26,19.39393
2021-10-27,22.42424
2021-10-28,27.87878
2021-10-29,16.36363
2021-10-30,20.0
2021-10-31,16.36363
2021-11-01,30.90909
2021-11-02,32.12121
2021-11-03,27.27272
2021-11-04,14.54545
2021-11-05,18.78787
2021-11-06,9.0909
2021-11-07,13.33333
2021-11-08,22.42424
2021-11-09,17.57575
2021-11-10,18.18181
2021-11-11,19.39393
2021-11-12,12.12121
2021-11-13,10.90909
2021-11-14,10.90909
2021-11-15,21.21212
2021-11-16,21.21212
2021-11-17,18.78787
2021-11-18,41.21212
2021-11-19,29.69696
2021-11-20,13.33333
2021-11-21,28.48484
2021-11-22,33.93939
2021-11-23,53.33333
2021-11-24,33.33333
2021-11-25,26.0606
2021-11-26,10.90909
2021-11-27,19.39393
2021-11-28,18.78787
2021-11-29,35.15151
2021-11-30,29.0909
2021-12-01,19.39393
2021-12-02,29.0909
2021-12-03,24.24242
2021-12-04,19.39393
2021-12-05,20.60606
2021-12-06,21.81818
2021-12-07,28.48484
2021-12-08,18.78787
2021-12-09,30.90909
2021-12-10,14.54545
2021-12-11,12.72727
2021-12-12,15.15151
2021-12-13,30.30303
2021-12-14,31.51515
2021-12-15,31.51515
2021-12-16,33.33333
2021-12-17,21.21212
2021-12-18,19.39393
2021-12-19,16.96969
2021-12-20,38.78787
2021-12-21,26.66666
2021-12-22,18.18181
2021-12-23,17.57575
2021-12-24,12.12121
2021-12-25,10.90909
2021-12-26,13.93939
2021-12-27,32.12121
2021-12-28,21.81818
2021-12-29,27.27272
2021-12-30,22.42424
2021-12-31,21.81818
2022-01-01,9.0909
2022-01-02,26.0606
2022-01-03,29.69696
2022-01-04,29.0909
2022-01-05,30.30303
2022-01-06,24.84848
2022-01-07,32.72727
2022-01-08,16.96969
2022-01-09,25.45454
2022-01-10,41.81818
2022-01-11,29.0909
2022-01-12,31.51515
2022-01-13,48.48484
2022-01-14,36.36363
2022-01-15,33.33333
2022-01-16,41.21212
2022-01-17,40.60606
2022-01-18,34.54545
2022-01-19,51.51515
2022-01-20,46.0606
2022-01-21,43.0303
2022-01-22,43.0303
2022-01-23,45.45454
2022-01-24,41.21212
2022-01-25,53.93939
2022-01-26,52.12121
2022-01-27,43.0303
2022-01-28,20.0
2022-01-29,24.24242
2022-01-30,20.0
2022-01-31,24.84848
2022-02-01,21.81818
2022-02-02,26.66666
2022-02-03,43.0303
2022-02-04,40.60606
2022-02-05,37.57575
2022-02-06,29.69696
2022-02-07,35.15151
2022-02-08,32.72727
2022-02-09,43.63636
2022-02-10,41.21212
2022-02-11,45.45454
2022-02-12,52.72727
2022-02-13,33.93939
2022-02-14,30.90909
2022-02-15,53.93939
2022-02-16,60.60606
2022-02-17,54.54545
2022-02-18,36.96969
2022-02-19,33.33333
2022-02-20,38.18181
2022-02-21,57.57575
2022-02-22,54.54545
2022-02-23,50.30303
2022-02-24,49.69696
2022-02-25,38.18181
2022-02-26,26.0606
2022-02-27,29.0909
2022-02-28,39.39393
2022-03-01,51.51515
2022-03-02,42.42424
2022-03-03,44.84848
2022-03-04,40.0
2022-03-05,35.15151
2022-03-06,29.69696
2022-03-07,51.51515
2022-03-08,50.90909
2022-03-09,26.66666
2022-03-10,40.60606
2022-03-11,41.81818
2022-03-12,23.0303
2022-03-13,31.51515
2022-03-14,24.84848
2022-03-15,25.45454
2022-03-16,51.51515
2022-03-17,36.36363
2022-03-18,19.39393
2022-03-19,19.39393
2022-03-20,16.96969
2022-03-21,32.12121
2022-03-22,29.0909
2022-03-23,41.81818
2022-03-24,27.87878
2022-03-25,21.21212
2022-03-26,21.21212
2022-03-27,19.39393
2022-03-28,41.21212
2022-03-29,26.66666
2022-03-30,22.42424
2022-03-31,27.27272
2022-04-01,25.45454
2022-04-02,8.48484
2022-04-03,12.72727
2022-04-04,15.75757
2022-04-05,25.45454
2022-04-06,23.63636
2022-04-07,19.39393
2022-04-08,16.96969
2022-04-09,10.30303
2022-04-10,14.54545
2022-04-11,25.45454
2022-04-12,18.78787
2022-04-13,18.18181
2022-04-14,29.0909
2022-04-15,16.36363
2022-04-16,10.30303
2022-04-17,14.54545
2022-04-18,20.0
2022-04-19,20.0
2022-04-20,29.69696
2022-04-21,33.33333
2022-04-22,20.0
2022-04-23,18.18181
2022-04-24,16.36363
2022-04-25,29.69696
2022-04-26,24.84848
2022-04-27,27.27272
2022-04-28,21.81818
2022-04-29,23.0303
2022-04-30,12.72727
2022-05-01,18.78787
2022-05-02,20.60606
2022-05-03,32.12121
2022-05-04,35.15151
2022-05-05,20.0
2022-05-06,9.69696
2022-05-07,12.72727
2022-05-08,12.72727
2022-05-09,21.21212
2022-05-10,27.27272
2022-05-11,25.45454
2022-05-12,16.96969
2022-05-13,20.60606
2022-05-14,17.57575
2022-05-15,22.42424
2022-05-16,29.69696
2022-05-17,24.24242
2022-05-18,21.21212
2022-05-19,27.27272
2022-05-20,22.42424
2022-05-21,18.78787
2022-05-22,13.93939
2022-05-23,36.36363
2022-05-24,31.51515
2022-05-25,27.87878
2022-05-26,26.0606
2022-05-27,27.87878
2022-05-28,17.57575
2022-05-29,24.24242
2022-05-30,30.30303
2022-05-31,33.33333
2022-06-01,18.78787
2022-06-02,29.0909
2022-06-03,30.30303
2022-06-04,12.12121
2022-06-05,10.30303
2022-06-06,25.45454
2022-06-07,26.0606
2022-06-08,26.66666
2022-06-09,47.27272
2022-06-10,27.27272
2022-06-11,6.0606
2022-06-12,20.60606
2022-06-13,32.12121
2022-06-14,21.81818
2022-06-15,38.18181
2022-06-16,30.30303
2022-06-17,24.24242
2022-06-18,21.81818
2022-06-19,15.15151
2022-06-20,31.51515
2022-06-21,35.15151
2022-06-22,31.51515
2022-06-23,16.36363
2022-06-24,21.81818
2022-06-25,12.72727
2022-06-26,21.81818
2022-06-27,29.0909
2022-06-28,26.66666
2022-06-29,25.45454
2022-06-30,28.48484
2022-07-01,18.78787
2022-07-02,15.15151
2022-07-03,12.72727
2022-07-04,24.24242
2022-07-05,22.42424
2022-07-06,24.24242
2022-07-07,29.0909
2022-07-08,27.27272
2022-07-09,24.84848
2022-07-10,18.18181
2022-07-11,24.84848
2022-07-12,23.63636
2022-07-13,21.81818
2022-07-14,28.48484
2022-07-15,32.12121
2022-07-16,12.12121
2022-07-17,14.54545
2022-07-18,24.84848
2022-07-19,30.30303
2022-07-20,56.96969
2022-07-21,51.51515
2022-07-22,36.96969
2022-07-23,19.39393
2022-07-24,40.60606
2022-07-25,53.33333
2022-07-26,47.87878
2022-07-27,37.57575
2022-07-28,36.96969
2022-07-29,44.84848
2022-07-30,37.57575
2022-07-31,40.60606
2022-08-01,44.84848
2022-08-02,51.51515
2022-08-03,37.57575
2022-08-04,41.21212
2022-08-05,33.93939
2022-08-06,23.0303
2022-08-07,41.21212
2022-08-08,47.27272
2022-08-09,35.75757
2022-08-10,53.33333
2022-08-11,39.39393
2022-08-12,44.24242
2022-08-13,32.12121
2022-08-14,20.60606
2022-08-15,36.96969
2022-08-16,38.18181
2022-08-17,41.81818
2022-08-18,29.69696
2022-08-19,43.63636
2022-08-20,32.72727
2022-08-21,31.51515
2022-08-22,29.69696
2022-08-23,29.69696
2022-08-24,20.60606
2022-08-25,31.51515
2022-08-26,24.24242
2022-08-27,18.78787
2022-08-28,16.96969
2022-08-29,32.72727
2022-08-30,27.27272
2022-08-31,31.51515
2022-09-01,26.0606
2022-09-02,23.0303
2022-09-03,7.87878
2022-09-04,17.57575
2022-09-05,26.0606
2022-09-06,16.36363
2022-09-07,27.27272
2022-09-08,15.15151
2022-09-09,6.66666
2022-09-10,15.15151
2022-09-11,7.87878
2022-09-12,15.15151
2022-09-13,29.69696
2022-09-14,29.0909
2022-09-15,26.66666
2022-09-16,27.87878
2022-09-17,19.39393
2022-09-18,33.33333
2022-09-19,27.27272
2022-09-20,30.30303
2022-09-21,26.0606
2022-09-22,16.96969
2022-09-23,25.45454
2022-09-24,15.75757
2022-09-25,16.36363
2022-09-26,26.66666
2022-09-27,31.51515
2022-09-28,44.84848
2022-09-29,32.12121
2022-09-30,27.27272
2022-10-01,26.66666
2022-10-02,32.72727
2022-10-03,38.18181
2022-10-04,41.81818
2022-10-05,33.33333
2022-10-06,24.84848
2022-10-07,21.81818
2022-10-08,16.36363
2022-10-09,22.42424
2022-10-10,29.0909
2022-10-11,33.33333
2022-10-12,22.42424
2022-10-13,39.39393
2022-10-14,44.24242
2022-10-15,17.57575
2022-10-16,26.66666
2022-10-17,45.45454
2022-10-18,40.0
2022-10-19,26.0606
2022-10-20,22.42424
2022-10-21,20.0
2022-10-22,10.30303
2022-10-23,21.81818
2022-10-24,26.0606
2022-10-25,26.66666
2022-10-26,23.0303
2022-10-27,31.51515
2022-10-28,15.15151
2022-10-29,9.0909
2022-10-30,19.39393
2022-10-31,27.87878
2022-11-01,29.69696
2022-11-02,32.72727
2022-11-03,23.0303
2022-11-04,34.54545
2022-11-05,19.39393
2022-11-06,18.78787
2022-11-07,28.48484
2022-11-08,17.57575
2022-11-09,25.45454
2022-11-10,25.45454
2022-11-11,33.33333
2022-11-12,16.96969
2022-11-13,20.0
2022-11-14,31.51515
2022-11-15,23.0303
2022-11-16,21.21212
2022-11-17,36.36363
2022-11-18,21.81818
2022-11-19,18.78787
2022-11-20,19.39393
2022-11-21,33.33333
2022-11-22,41.21212
2022-11-23,39.39393
2022-11-24,33.33333
2022-11-25,16.96969
2022-11-26,20.60606
2022-11-27,20.0
2022-11-28,35.15151
2022-11-29,32.12121
2022-11-30,27.27272
2022-12-01,36.96969
2022-12-02,20.60606
2022-12-03,14.54545
2022-12-04,13.93939
2022-12-05,33.93939
2022-12-06,31.51515
2022-12-07,38.78787
2022-12-08,45.45454
2022-12-09,17.57575
2022-12-10,15.75757
2022-12-11,26.66666
2022-12-12,26.66666
2022-12-13,33.33333
2022-12-14,20.0
2022-12-15,28.48484
2022-12-16,28.48484
2022-12-17,22.42424
2022-12-18,29.69696
2022-12-19,46.66666
2022-12-20,36.96969
2022-12-21,34.54545
2022-12-22,30.30303
2022-12-23,29.0909
2022-12-24,12.12121
2022-12-25,12.72727
2022-12-26,33.93939
2022-12-27,49.0909
2022-12-28,51.51515
2022-12-29,38.18181
2022-12-30,29.0909
2022-12-31,23.63636
2023-01-01,31.51515
2023-01-02,55.15151
2023-01-03,44.24242
2023-01-04,64.84848
2023-01-05,51.51515
2023-01-06,26.0606
2023-01-07,44.84848
2023-01-08,60.0
2023-01-09,55.15151
2023-01-10,70.90909
2023-01-11,56.36363
2023-01-12,71.51515
2023-01-13,41.81818
2023-01-14,41.21212
2023-01-15,57.57575
2023-01-16,50.30303
2023-01-17,85.45454
2023-01-18,51.51515
2023-01-19,64.84848
2023-01-20,30.30303
2023-01-21,21.81818
2023-01-22,30.30303
2023-01-23,33.93939
2023-01-24,61.81818
2023-01-25,73.33333
2023-01-26,75.15151
2023-01-27,48.48484
2023-01-28,50.90909
2023-01-29,48.48484
2023-01-30,83.0303
2023-01-31,68.48484
2023-02-01,80.60606
2023-02-02,56.96969
2023-02-03,58.78787
2023-02-04,44.84848
2023-02-05,44.84848
2023-02-06,87.27272
2023-02-07,77.57575
2023-02-08,82.42424
2023-02-09,53.33333
2023-02-10,68.48484
2023-02-11,41.81818
2023-02-12,57.57575
2023-02-13,73.93939
2023-02-14,60.60606
2023-02-15,54.54545
2023-02-16,69.69696
2023-02-17,52.12121
2023-02-18,27.87878
2023-02-19,44.24242
2023-02-20,64.24242
2023-02-21,48.48484
2023-02-22,53.93939
2023-02-23,54.54545
2023-02-24,52.72727
2023-02-25,42.42424
2023-02-26,36.36363
2023-02-27,49.0909
2023-02-28,52.12121
2023-03-01,45.45454
2023-03-02,64.84848
2023-03-03,51.51515
2023-03-04,26.0606
2023-03-05,33.93939
2023-03-06,56.36363
2023-03-07,49.0909
2023-03-08,38.78787
2023-03-09,60.60606
2023-03-10,47.27272
2023-03-11,37.57575
2023-03-12,25.45454
2023-03-13,55.15151
2023-03-14,60.60606
2023-03-15,71.51515
2023-03-16,43.63636
2023-03-17,51.51515
2023-03-18,27.27272
2023-03-19,42.42424
2023-03-20,66.0606
2023-03-21,61.21212
2023-03-22,55.15151
2023-03-23,50.90909
2023-03-24,49.69696
2023-03-25,26.66666
2023-03-26,36.36363
2023-03-27,100.0
2023-03-28,75.75757
2023-03-29,53.33333
2023-03-30,63.63636
2023-03-31,45.45454
2023-04-01,19.39393
2023-04-02,35.75757
2023-04-03,49.69696
2023-04-04,42.42424
2023-04-05,56.96969
2023-04-06,46.0606
2023-04-07,42.42424
2023-04-08,26.66666
2023-04-09,44.84848
2023-04-10,52.12121
2023-04-11,49.0909
2023-04-12,61.21212
2023-04-13,51.51515
2023-04-14,41.21212
2023-04-15,21.21212
2023-04-16,40.0
2023-04-17,36.96969
2023-04-18,46.0606
2023-04-19,56.36363
2023-04-20,46.0606
2023-04-21,42.42424
2023-04-22,20.60606
2023-04-23,28.48484
2023-04-24,54.54545
2023-04-25,56.36363
2023-04-26,31.51515
2023-04-27,38.18181
2023-04-28,38.78787
2023-04-29,30.30303
2023-04-30,25.45454
2023-05-01,38.78787
2023-05-02,31.51515
2023-05-03,38.18181
2023-05-04,34.54545
2023-05-05,38.18181
2023-05-06,35.75757
2023-05-07,27.87878
2023-05-08,37.57575
2023-05-09,30.30303
2023-05-10,41.81818
2023-05-11,43.63636
2023-05-12,43.0303
2023-05-13,17.57575
2023-05-14,29.69696
2023-05-15,44.24242
2023-05-16,38.18181
2023-05-17,40.60606
2023-05-18,43.0303
2023-05-19,35.75757
2023-05-20,14.54545
2023-05-21,23.0303
2023-05-22,47.87878
2023-05-23,41.81818
2023-05-24,50.30303
2023-05-25,44.24242
2023-05-26,40.0
2023-05-27,24.24242
2023-05-28,18.78787
2023-05-29,40.60606
2023-05-30,53.33333
