date,압구정재건축
2023-05-27,10.07984
2023-05-28,9.53093
2023-05-29,9.68063
2023-05-30,14.17165
2023-05-31,12.22554
2023-06-01,15.71856
2023-06-02,22.55489
2023-06-03,16.51696
2023-06-04,13.87225
2023-06-05,17.66467
2023-06-06,13.12375
2023-06-07,21.25748
2023-06-08,17.61477
2023-06-09,17.56487
2023-06-10,10.72854
2023-06-11,12.17564
2023-06-12,15.16966
2023-06-13,14.22155
2023-06-14,13.12375
2023-06-15,14.02195
2023-06-16,13.52295
2023-06-17,9.43113
2023-06-18,11.52694
2023-06-19,16.46706
2023-06-20,16.11776
2023-06-21,14.07185
2023-06-22,14.82035
2023-06-23,13.72255
2023-06-24,16.06786
2023-06-25,15.36926
2023-06-26,22.25548
2023-06-27,19.21157
2023-06-28,21.10778
2023-06-29,17.46506
2023-06-30,17.66467
2023-07-01,19.96007
2023-07-02,20.20958
2023-07-03,30.38922
2023-07-04,41.91616
2023-07-05,45.00998
2023-07-06,31.08782
2023-07-07,27.4451
2023-07-08,22.90419
2023-07-09,20.90818
2023-07-10,74.60079
2023-07-11,79.29141
2023-07-12,50.3992
2023-07-13,35.57884
2023-07-14,43.91217
2023-07-15,50.0499
2023-07-16,46.80638
2023-07-17,44.91017
2023-07-18,39.17165
2023-07-19,32.53493
2023-07-20,30.23952
2023-07-21,27.0459
2023-07-22,22.80439
2023-07-23,19.51097
2023-07-24,24.00199
2023-07-25,22.95409
2023-07-26,23.15369
2023-07-27,21.40718
2023-07-28,18.51297
2023-07-29,17.01596
2023-07-30,16.31736
2023-07-31,19.51097
2023-08-01,18.86227
2023-08-02,21.05788
2023-08-03,18.46307
2023-08-04,17.56487
2023-08-05,15.71856
2023-08-06,13.57285
2023-08-07,20.00998
2023-08-08,18.61277
2023-08-09,18.61277
2023-08-10,17.21556
2023-08-11,17.06586
2023-08-12,13.62275
2023-08-13,11.57684
2023-08-14,17.96407
2023-08-15,14.12175
2023-08-16,16.41716
2023-08-17,17.61477
2023-08-18,18.96207
2023-08-19,16.36726
2023-08-20,16.36726
2023-08-21,17.66467
2023-08-22,18.46307
2023-08-23,18.76247
2023-08-24,19.61077
2023-08-25,18.96207
2023-08-26,13.87225
2023-08-27,15.36926
2023-08-28,22.25548
2023-08-29,24.45109
2023-08-30,21.50698
2023-08-31,19.61077
2023-09-01,19.46107
2023-09-02,15.46906
2023-09-03,13.12375
2023-09-04,18.21357
2023-09-05,20.40918
2023-09-06,18.01397
2023-09-07,18.41317
2023-09-08,17.16566
2023-09-09,14.57085
2023-09-10,14.47105
2023-09-11,19.96007
2023-09-12,19.41117
2023-09-13,17.36526
2023-09-14,39.12175
2023-09-15,29.14171
2023-09-16,23.85229
2023-09-17,20.45908
2023-09-18,21.65668
2023-09-19,20.65868
2023-09-20,18.31337
2023-09-21,17.36526
2023-09-22,15.01996
2023-09-23,13.02395
2023-09-24,12.07584
2023-09-25,17.71457
2023-09-26,17.06586
2023-09-27,15.61876
2023-09-28,11.67664
2023-09-29,9.83033
2023-09-30,10.77844
2023-10-01,10.17964
2023-10-02,13.22355
2023-10-03,11.72654
2023-10-04,17.61477
2023-10-05,16.01796
2023-10-06,15.41916
2023-10-07,10.52894
2023-10-08,9.78043
2023-10-09,12.62475
2023-10-10,15.16966
2023-10-11,16.26746
2023-10-12,15.26946
2023-10-13,13.57285
2023-10-14,8.73253
2023-10-15,9.38123
2023-10-16,15.31936
2023-10-17,14.97005
2023-10-18,14.77045
2023-10-19,13.87225
2023-10-20,12.62475
2023-10-21,9.73053
2023-10-22,8.03393
2023-10-23,14.57085
2023-10-24,13.02395
2023-10-25,12.97405
2023-10-26,12.62475
2023-10-27,13.42315
2023-10-28,10.52894
2023-10-29,8.68263
2023-10-30,15.61876
2023-10-31,14.07185
2023-11-01,15.01996
2023-11-02,15.21956
2023-11-03,14.67065
2023-11-04,10.62874
2023-11-05,9.68063
2023-11-06,14.17165
2023-11-07,12.62475
2023-11-08,14.02195
2023-11-09,14.17165
2023-11-10,13.47305
2023-11-11,12.77445
2023-11-12,9.98003
2023-11-13,14.77045
2023-11-14,16.76646
2023-11-15,15.41916
2023-11-16,15.81836
2023-11-17,13.82235
2023-11-18,9.98003
2023-11-19,9.83033
2023-11-20,13.27345
2023-11-21,16.86626
2023-11-22,14.67065
2023-11-23,13.77245
2023-11-24,13.47305
2023-11-25,10.62874
2023-11-26,9.13173
2023-11-27,14.67065
2023-11-28,12.92415
2023-11-29,15.01996
2023-11-30,13.62275
2023-12-01,13.22355
2023-12-02,8.98203
2023-12-03,8.58283
2023-12-04,14.87025
2023-12-05,14.22155
2023-12-06,13.37325
2023-12-07,13.82235
2023-12-08,13.72255
2023-12-09,18.51297
2023-12-10,19.66067
2023-12-11,18.21357
2023-12-12,14.22155
2023-12-13,13.07385
2023-12-14,13.27345
2023-12-15,11.47704
2023-12-16,8.98203
2023-12-17,8.28343
2023-12-18,10.77844
2023-12-19,12.37524
2023-12-20,11.22754
2023-12-21,10.77844
2023-12-22,9.58083
2023-12-23,8.18363
2023-12-24,5.88822
2023-12-25,7.38522
2023-12-26,10.67864
2023-12-27,10.02994
2023-12-28,10.77844
2023-12-29,8.88223
2023-12-30,7.23552
2023-12-31,8.28343
2024-01-01,7.38522
2024-01-02,12.07584
2024-01-03,10.77844
2024-01-04,10.32934
2024-01-05,11.07784
2024-01-06,8.08383
2024-01-07,8.43313
2024-01-08,9.13173
2024-01-09,13.77245
2024-01-10,13.97205
2024-01-11,13.37325
2024-01-12,10.37924
2024-01-13,7.53493
2024-01-14,8.78243
2024-01-15,10.72854
2024-01-16,10.92814
2024-01-17,13.47305
2024-01-18,11.07784
2024-01-19,9.88023
2024-01-20,7.98403
2024-01-21,6.73652
2024-01-22,10.32934
2024-01-23,9.98003
2024-01-24,11.12774
2024-01-25,9.28143
2024-01-26,9.03193
2024-01-27,7.03592
2024-01-28,7.23552
2024-01-29,9.88023
2024-01-30,10.62874
2024-01-31,9.93013
2024-02-01,11.87624
2024-02-02,17.61477
2024-02-03,12.12574
2024-02-04,9.93013
2024-02-05,13.97205
2024-02-06,12.62475
2024-02-07,9.73053
2024-02-08,11.77644
2024-02-09,9.03193
2024-02-10,7.08582
2024-02-11,9.28143
2024-02-12,8.98203
2024-02-13,10.92814
2024-02-14,8.93213
2024-02-15,10.62874
2024-02-16,10.52894
2024-02-17,7.98403
2024-02-18,9.13173
2024-02-19,12.07584
2024-02-20,10.52894
2024-02-21,10.77844
2024-02-22,9.58083
2024-02-23,8.83233
2024-02-24,7.23552
2024-02-25,6.88622
2024-02-26,8.43313
2024-02-27,11.92614
2024-02-28,10.02994
2024-02-29,10.92814
2024-03-01,6.23752
2024-03-02,8.53293
2024-03-03,9.58083
2024-03-04,10.27944
2024-03-05,9.73053
2024-03-06,9.98003
2024-03-07,10.57884
2024-03-08,9.38123
2024-03-09,7.23552
2024-03-10,8.18363
2024-03-11,9.48103
2024-03-12,9.68063
2024-03-13,8.63273
2024-03-14,10.47904
2024-03-15,10.52894
2024-03-16,8.63273
2024-03-17,7.48502
2024-03-18,11.02794
2024-03-19,11.27744
2024-03-20,8.83233
