date,세금계산서발행
2021-06-27,10.08238
2021-06-28,45.90035
2021-06-29,47.31267
2021-06-30,64.18203
2021-07-01,56.41428
2021-07-02,42.76186
2021-07-03,13.1424
2021-07-04,11.41624
2021-07-05,48.01883
2021-07-06,49.27422
2021-07-07,45.50804
2021-07-08,43.54648
2021-07-09,60.02353
2021-07-10,25.2648
2021-07-11,14.86857
2021-07-12,65.1628
2021-07-13,45.46881
2021-07-14,38.79952
2021-07-15,41.34954
2021-07-16,36.44566
2021-07-17,13.10317
2021-07-18,10.867
2021-07-19,49.54884
2021-07-20,42.64417
2021-07-21,40.408
2021-07-22,44.52726
2021-07-23,33.15025
2021-07-24,11.18085
2021-07-25,8.23852
2021-07-26,35.97489
2021-07-27,39.66261
2021-07-28,38.40721
2021-07-29,35.30796
2021-07-30,38.28952
2021-07-31,12.78932
2021-08-01,9.49391
2021-08-02,44.56649
2021-08-03,38.05413
2021-08-04,37.34797
2021-08-05,36.3672
2021-08-06,31.89486
2021-08-07,11.18085
2021-08-08,9.80776
2021-08-09,52.96194
2021-08-10,53.58964
2021-08-11,35.26873
2021-08-12,30.79639
2021-08-13,24.59788
2021-08-14,8.39544
2021-08-15,6.51235
2021-08-16,12.24009
2021-08-17,32.87563
2021-08-18,31.81639
2021-08-19,31.46331
2021-08-20,26.99097
2021-08-21,9.49391
2021-08-22,6.90466
2021-08-23,34.13103
2021-08-24,33.58179
2021-08-25,35.07257
2021-08-26,34.24872
2021-08-27,27.54021
2021-08-28,9.45468
2021-08-29,7.41467
2021-08-30,40.72185
2021-08-31,46.52805
2021-09-01,41.66339
2021-09-02,42.64417
2021-09-03,38.28952
2021-09-04,10.55315
2021-09-05,8.78775
2021-09-06,43.3111
2021-09-07,37.38721
2021-09-08,40.52569
2021-09-09,41.15339
2021-09-10,45.0765
2021-09-11,11.10239
2021-09-12,8.39544
2021-09-13,35.2295
2021-09-14,33.4641
2021-09-15,33.38564
2021-09-16,33.69948
2021-09-17,28.32483
2021-09-18,8.00313
2021-09-19,4.27618
2021-09-20,3.72695
2021-09-21,3.68772
2021-09-22,5.72773
2021-09-23,30.95331
2021-09-24,34.01333
2021-09-25,8.39544
2021-09-26,7.10082
2021-09-27,37.23028
2021-09-28,38.21106
2021-09-29,38.32875
2021-09-30,54.57041
2021-10-01,41.82032
2021-10-02,11.76932
2021-10-03,9.41545
2021-10-04,15.65319
2021-10-05,56.84582
2021-10-06,54.09964
2021-10-07,56.10043
2021-10-08,71.00823
2021-10-09,17.57551
2021-10-10,18.00706
2021-10-11,38.60337
2021-10-12,74.57826
2021-10-13,41.46724
2021-10-14,40.408
2021-10-15,36.48489
2021-10-16,11.02393
2021-10-17,9.29776
2021-10-18,38.21106
2021-10-19,36.56335
2021-10-20,34.52334
2021-10-21,33.9741
2021-10-22,27.69713
2021-10-23,8.78775
2021-10-24,8.00313
2021-10-25,38.91722
2021-10-26,38.21106
2021-10-27,38.68183
2021-10-28,39.1526
2021-10-29,40.918
2021-10-30,12.86779
2021-10-31,11.88701
2021-11-01,52.37347
2021-11-02,44.72342
2021-11-03,42.72263
2021-11-04,41.70262
2021-11-05,33.66025
2021-11-06,12.0047
2021-11-07,10.357
2021-11-08,47.39113
2021-11-09,49.94115
2021-11-10,51.51039
2021-11-11,38.83876
2021-11-12,33.15025
2021-11-13,9.41545
2021-11-14,8.16006
2021-11-15,38.6426
2021-11-16,38.83876
2021-11-17,39.23107
2021-11-18,33.89564
2021-11-19,28.40329
2021-11-20,8.82699
2021-11-21,9.02314
2021-11-22,41.74185
2021-11-23,41.11416
2021-11-24,39.74107
2021-11-25,39.89799
2021-11-26,36.17104
2021-11-27,11.18085
2021-11-28,9.84699
2021-11-29,42.60494
2021-11-30,62.45586
2021-12-01,52.29501
2021-12-02,45.23342
2021-12-03,40.05492
2021-12-04,12.1224
2021-12-05,11.76932
2021-12-06,48.72499
2021-12-07,49.66653
2021-12-08,48.05806
2021-12-09,51.3927
2021-12-10,54.92349
2021-12-11,14.12318
2021-12-12,10.51392
2021-12-13,46.52805
2021-12-14,46.37112
2021-12-15,46.64574
2021-12-16,40.01569
2021-12-17,35.81796
2021-12-18,10.43546
2021-12-19,10.00392
2021-12-20,47.78344
2021-12-21,44.33111
2021-12-22,41.70262
2021-12-23,43.66418
2021-12-24,35.93566
2021-12-25,8.70929
2021-12-26,9.41545
2021-12-27,48.05806
2021-12-28,49.39191
2021-12-29,50.68654
2021-12-30,53.19733
2021-12-31,47.70498
2022-01-01,11.57316
2022-01-02,13.33856
2022-01-03,59.27814
2022-01-04,59.51353
2022-01-05,66.57512
2022-01-06,60.80816
2022-01-07,57.23813
2022-01-08,22.40094
2022-01-09,20.83169
2022-01-10,97.68536
2022-01-11,63.39741
2022-01-12,55.27657
2022-01-13,48.64652
2022-01-14,43.03648
2022-01-15,18.4386
2022-01-16,15.0255
2022-01-17,57.1989
2022-01-18,53.98195
2022-01-19,52.92271
2022-01-20,48.88191
2022-01-21,44.68418
2022-01-22,15.61396
2022-01-23,14.2801
2022-01-24,58.06198
2022-01-25,55.70812
2022-01-26,41.85955
2022-01-27,45.82189
2022-01-28,37.30874
2022-01-29,11.02393
2022-01-30,7.37544
2022-01-31,7.29697
2022-02-01,6.00235
2022-02-02,11.22008
2022-02-03,46.68497
2022-02-04,47.3519
2022-02-05,15.45704
2022-02-06,12.98548
2022-02-07,48.72499
2022-02-08,48.01883
2022-02-09,47.11651
2022-02-10,50.01961
2022-02-11,34.6018
2022-02-12,10.67085
2022-02-13,8.67006
2022-02-14,33.77795
2022-02-15,37.03413
2022-02-16,30.91408
2022-02-17,31.73793
2022-02-18,27.85406
2022-02-19,10.16084
2022-02-20,9.18007
2022-02-21,35.1118
2022-02-22,38.05413
2022-02-23,35.66104
2022-02-24,36.79874
2022-02-25,37.62259
2022-02-26,10.2393
2022-02-27,11.4947
2022-02-28,47.54805
2022-03-01,19.18399
2022-03-02,48.76422
2022-03-03,40.76108
2022-03-04,32.60102
2022-03-05,12.67163
2022-03-06,10.51392
2022-03-07,42.21263
2022-03-08,38.60337
2022-03-09,15.5355
2022-03-10,54.21734
2022-03-11,35.54335
2022-03-12,10.357
2022-03-13,9.06237
2022-03-14,34.68026
2022-03-15,32.91486
2022-03-16,29.85484
2022-03-17,33.42487
2022-03-18,28.1679
2022-03-19,8.67006
2022-03-20,8.74852
2022-03-21,33.9741
2022-03-22,32.87563
2022-03-23,33.73872
2022-03-24,29.34484
2022-03-25,29.85484
2022-03-26,9.33699
2022-03-27,9.02314
2022-03-28,38.68183
2022-03-29,41.34954
2022-03-30,42.48724
2022-03-31,51.275
2022-04-01,39.46645
2022-04-02,12.04393
2022-04-03,11.73009
2022-04-04,48.80345
2022-04-05,47.62652
2022-04-06,39.81953
2022-04-07,45.66496
2022-04-08,49.94115
2022-04-09,17.49705
2022-04-10,20.94939
2022-04-11,63.55433
2022-04-12,41.38877
2022-04-13,36.99489
2022-04-14,36.05335
2022-04-15,30.99254
2022-04-16,9.88622
2022-04-17,9.65084
2022-04-18,40.918
2022-04-19,37.34797
2022-04-20,39.42722
2022-04-21,35.89642
2022-04-22,29.89407
2022-04-23,9.76853
2022-04-24,8.27775
2022-04-25,43.89956
2022-04-26,39.54491
2022-04-27,38.99568
2022-04-28,41.62416
2022-04-29,43.66418
2022-04-30,14.67242
2022-05-01,12.78932
2022-05-02,55.4335
2022-05-03,53.35425
2022-05-04,45.66496
2022-05-05,13.18163
2022-05-06,36.2495
2022-05-07,11.14162
2022-05-08,11.65162
2022-05-09,61.20047
2022-05-10,67.43821
2022-05-11,44.01726
2022-05-12,38.0149
2022-05-13,35.77873
2022-05-14,12.08316
2022-05-15,8.67006
2022-05-16,39.46645
2022-05-17,41.97724
2022-05-18,39.11337
2022-05-19,35.03334
2022-05-20,33.30717
2022-05-21,11.69085
2022-05-22,10.55315
2022-05-23,40.918
2022-05-24,45.97881
2022-05-25,45.03726
2022-05-26,43.27187
2022-05-27,34.64103
2022-05-28,12.20086
2022-05-29,11.37701
2022-05-30,49.31345
2022-05-31,61.04354
2022-06-01,21.26324
2022-06-02,49.6273
2022-06-03,46.84189
2022-06-04,12.6324
2022-06-05,9.18007
2022-06-06,13.18163
2022-06-07,55.11965
2022-06-08,54.68811
2022-06-09,54.72734
2022-06-10,58.76814
2022-06-11,14.12318
2022-06-12,10.82777
2022-06-13,46.7242
2022-06-14,43.93879
2022-06-15,39.54491
2022-06-16,39.74107
2022-06-17,31.97332
2022-06-18,11.33777
2022-06-19,9.92546
2022-06-20,47.07728
2022-06-21,43.46802
2022-06-22,39.50568
2022-06-23,39.62338
2022-06-24,37.97567
2022-06-25,11.06316
2022-06-26,10.39623
2022-06-27,49.27422
2022-06-28,48.96037
2022-06-29,54.25657
2022-06-30,66.33974
2022-07-01,56.13966
2022-07-02,14.86857
2022-07-03,14.94703
2022-07-04,60.18046
2022-07-05,63.86818
2022-07-06,63.12279
2022-07-07,61.43585
2022-07-08,66.77128
2022-07-09,22.04786
2022-07-10,27.50098
2022-07-11,88.54452
2022-07-12,58.80737
2022-07-13,48.09729
2022-07-14,48.64652
2022-07-15,44.13495
2022-07-16,12.98548
2022-07-17,12.20086
2022-07-18,51.35347
2022-07-19,48.41114
2022-07-20,47.19497
2022-07-21,46.92036
2022-07-22,40.36877
2022-07-23,12.67163
2022-07-24,11.76932
2022-07-25,47.90113
2022-07-26,37.93644
2022-07-27,38.60337
2022-07-28,39.19183
2022-07-29,37.26951
2022-07-30,10.59238
2022-07-31,12.31855
2022-08-01,43.70341
2022-08-02,42.60494
2022-08-03,34.95488
2022-08-04,40.01569
2022-08-05,34.36641
2022-08-06,10.55315
2022-08-07,9.1016
2022-08-08,43.54648
2022-08-09,47.58728
2022-08-10,54.72734
2022-08-11,36.79874
2022-08-12,27.57944
2022-08-13,8.67006
2022-08-14,6.00235
2022-08-15,9.53315
2022-08-16,39.11337
2022-08-17,32.99333
2022-08-18,33.62102
2022-08-19,31.93409
2022-08-20,7.88544
2022-08-21,8.27775
2022-08-22,37.42644
2022-08-23,38.0149
2022-08-24,36.28874
2022-08-25,37.23028
2022-08-26,30.75715
2022-08-27,9.02314
2022-08-28,8.00313
2022-08-29,43.15417
2022-08-30,42.21263
2022-08-31,52.09886
2022-09-01,49.58807
2022-09-02,40.17261
2022-09-03,11.65162
2022-09-04,11.65162
2022-09-05,48.60729
2022-09-06,47.11651
2022-09-07,54.68811
2022-09-08,50.29423
2022-09-09,13.02471
2022-09-10,10.20007
2022-09-11,8.86622
2022-09-12,15.10396
2022-09-13,65.35896
2022-09-14,43.3111
2022-09-15,38.1326
2022-09-16,30.40408
2022-09-17,8.82699
2022-09-18,8.78775
2022-09-19,37.81875
2022-09-20,37.26951
2022-09-21,33.62102
2022-09-22,32.60102
2022-09-23,29.10945
2022-09-24,8.39544
2022-09-25,7.10082
2022-09-26,37.62259
2022-09-27,36.83797
2022-09-28,39.74107
2022-09-29,40.52569
2022-09-30,53.11887
2022-10-01,16.0455
2022-10-02,12.47548
2022-10-03,16.08473
2022-10-04,71.83209
2022-10-05,68.6936
2022-10-06,59.82738
2022-10-07,61.43585
2022-10-08,17.57551
2022-10-09,14.82934
2022-10-10,31.65947
2022-10-11,83.87602
2022-10-12,56.76735
2022-10-13,49.47038
2022-10-14,44.29187
2022-10-15,14.08395
2022-10-16,12.43624
2022-10-17,54.09964
2022-10-18,51.94193
2022-10-19,44.4488
2022-10-20,54.1781
2022-10-21,45.46881
2022-10-22,12.43624
2022-10-23,10.43546
2022-10-24,56.45351
2022-10-25,53.51118
2022-10-26,47.66575
2022-10-27,43.11494
2022-10-28,44.64495
2022-10-29,11.80855
2022-10-30,13.7701
2022-10-31,68.61514
2022-11-01,63.94664
2022-11-02,58.96429
2022-11-03,53.1581
2022-11-04,45.86112
2022-11-05,14.00549
2022-11-06,12.55394
2022-11-07,53.74656
2022-11-08,50.01961
2022-11-09,59.63122
2022-11-10,59.94507
2022-11-11,40.48646
2022-11-12,12.20086
2022-11-13,9.33699
2022-11-14,44.37034
2022-11-15,46.41035
2022-11-16,42.60494
2022-11-17,40.95723
2022-11-18,35.77873
2022-11-19,10.12161
2022-11-20,10.51392
2022-11-21,42.09493
2022-11-22,40.87877
2022-11-23,41.34954
2022-11-24,42.64417
2022-11-25,37.54413
2022-11-26,10.51392
2022-11-27,11.61239
2022-11-28,49.58807
2022-11-29,51.31424
2022-11-30,63.0051
2022-12-01,56.84582
2022-12-02,46.29266
2022-12-03,11.92624
2022-12-04,12.94625
2022-12-05,59.00353
2022-12-06,51.86347
2022-12-07,54.41349
2022-12-08,47.58728
2022-12-09,59.94507
2022-12-10,23.22479
2022-12-11,16.90859
2022-12-12,67.75205
2022-12-13,49.66653
2022-12-14,46.37112
2022-12-15,45.70419
2022-12-16,38.17183
2022-12-17,10.94546
2022-12-18,8.63083
2022-12-19,46.99882
2022-12-20,51.15731
2022-12-21,45.66496
2022-12-22,46.95959
2022-12-23,39.54491
2022-12-24,11.02393
2022-12-25,9.37622
2022-12-26,55.27657
2022-12-27,56.76735
2022-12-28,56.45351
2022-12-29,58.41506
2022-12-30,52.88348
2022-12-31,21.18477
2023-01-01,14.98626
2023-01-02,65.08434
2023-01-03,70.49823
2023-01-04,62.49509
2023-01-05,60.65123
2023-01-06,55.39427
2023-01-07,21.81247
2023-01-08,20.59631
2023-01-09,85.95527
2023-01-10,100.0
2023-01-11,57.31659
2023-01-12,51.03962
2023-01-13,45.11573
2023-01-14,18.71322
2023-01-15,17.88936
2023-01-16,67.16359
2023-01-17,57.0812
2023-01-18,55.90427
2023-01-19,55.00196
2023-01-20,39.89799
2023-01-21,11.37701
2023-01-22,7.68928
2023-01-23,8.43468
2023-01-24,14.94703
2023-01-25,60.84739
2023-01-26,56.25735
2023-01-27,46.64574
2023-01-28,12.27932
2023-01-29,12.55394
2023-01-30,46.76343
2023-01-31,57.55198
2023-02-01,52.29501
2023-02-02,43.58571
2023-02-03,40.21184
2023-02-04,14.67242
2023-02-05,11.92624
2023-02-06,48.21498
2023-02-07,44.80188
2023-02-08,42.29109
2023-02-09,46.29266
2023-02-10,54.25657
2023-02-11,13.80933
2023-02-12,9.92546
2023-02-13,38.25029
2023-02-14,35.1118
2023-02-15,33.89564
2023-02-16,32.48332
2023-02-17,30.44331
2023-02-18,9.02314
2023-02-19,8.98391
2023-02-20,33.73872
2023-02-21,39.30953
2023-02-22,34.17026
2023-02-23,39.07414
2023-02-24,36.05335
2023-02-25,12.47548
2023-02-26,11.4947
2023-02-27,47.19497
2023-02-28,56.37504
2023-03-01,17.14397
2023-03-02,50.84346
2023-03-03,45.19419
2023-03-04,13.18163
2023-03-05,12.86779
2023-03-06,48.4896
2023-03-07,49.70576
2023-03-08,44.68418
2023-03-09,46.33189
2023-03-10,50.21577
2023-03-11,11.65162
2023-03-12,10.71008
2023-03-13,41.74185
2023-03-14,39.19183
2023-03-15,37.85798
2023-03-16,34.83719
2023-03-17,34.75872
2023-03-18,10.98469
2023-03-19,10.47469
2023-03-20,40.56492
2023-03-21,40.87877
2023-03-22,37.5049
2023-03-23,37.77952
2023-03-24,38.1326
2023-03-25,11.02393
2023-03-26,10.59238
2023-03-27,43.74264
2023-03-28,47.66575
2023-03-29,45.31188
2023-03-30,48.4896
2023-03-31,53.19733
2023-04-01,15.92781
2023-04-02,13.41702
2023-04-03,60.06276
2023-04-04,55.98273
2023-04-05,53.47194
2023-04-06,48.52883
2023-04-07,51.275
2023-04-08,14.9078
2023-04-09,16.63397
2023-04-10,75.59827
2023-04-11,47.66575
2023-04-12,40.44723
2023-04-13,40.64338
2023-04-14,36.75951
2023-04-15,11.53393
2023-04-16,9.29776
2023-04-17,46.25343
2023-04-18,49.27422
2023-04-19,42.01647
2023-04-20,43.50725
2023-04-21,36.60258
2023-04-22,9.80776
2023-04-23,10.94546
2023-04-24,46.60651
2023-04-25,46.7242
2023-04-26,43.89956
2023-04-27,45.86112
2023-04-28,47.94036
2023-04-29,14.55472
2023-04-30,14.20164
2023-05-01,28.01098
2023-05-02,66.10435
2023-05-03,65.00588
2023-05-04,54.09964
2023-05-05,15.37857
2023-05-06,12.55394
2023-05-07,12.39701
2023-05-08,66.61435
2023-05-09,66.18281
2023-05-10,72.85209
2023-05-11,49.54884
2023-05-12,38.6426
2023-05-13,11.76932
2023-05-14,12.35778
2023-05-15,49.94115
2023-05-16,45.03726
2023-05-17,41.07493
2023-05-18,44.13495
2023-05-19,38.05413
2023-05-20,11.45547
2023-05-21,10.67085
2023-05-22,46.84189
2023-05-23,49.74499
2023-05-24,46.99882
2023-05-25,43.70341
2023-05-26,40.76108
2023-05-27,12.75009
2023-05-28,9.2193
2023-05-29,15.49627
