date,도지코인
2020-12-05,0.00577
2020-12-06,0.00306
2020-12-07,0.00216
2020-12-08,0.00361
2020-12-09,0.00361
2020-12-10,0.0018
2020-12-11,0.00288
2020-12-12,0.00325
2020-12-13,0.00397
2020-12-14,0.00252
2020-12-15,0.00343
2020-12-16,0.00433
2020-12-17,0.00722
2020-12-18,0.0065
2020-12-19,0.00577
2020-12-20,0.07367
2020-12-21,0.1311
2020-12-22,0.08036
2020-12-23,0.02257
2020-12-24,0.00939
2020-12-25,0.01029
2020-12-26,0.01751
2020-12-27,0.02058
2020-12-28,0.01715
2020-12-29,0.00848
2020-12-30,0.00884
2020-12-31,0.01011
2021-01-01,0.00704
2021-01-02,0.07313
2021-01-03,0.27719
2021-01-04,0.11611
2021-01-05,0.04027
2021-01-06,0.039
2021-01-07,0.04352
2021-01-08,0.04189
2021-01-09,0.04568
2021-01-10,0.06085
2021-01-11,0.0269
2021-01-12,0.01914
2021-01-13,0.01643
2021-01-14,0.0186
2021-01-15,0.0269
2021-01-16,0.01679
2021-01-17,0.02004
2021-01-18,0.02148
2021-01-19,0.01896
2021-01-20,0.01643
2021-01-21,0.01733
2021-01-22,0.01408
2021-01-23,0.01191
2021-01-24,0.01408
2021-01-25,0.013
2021-01-26,0.00902
2021-01-27,0.00884
2021-01-28,0.11972
2021-01-29,2.92386
2021-01-30,0.98635
2021-01-31,0.51159
2021-02-01,0.83972
2021-02-02,0.40216
2021-02-03,0.21038
2021-02-04,2.92115
2021-02-05,0.65877
2021-02-06,0.42347
2021-02-07,0.84116
2021-02-08,3.46688
2021-02-09,1.90228
2021-02-10,0.8018
2021-02-11,18.15011
2021-02-12,2.35248
2021-02-13,0.99267
2021-02-14,0.90328
2021-02-15,1.37533
2021-02-16,2.99067
2021-02-17,1.25019
2021-02-18,1.34951
2021-02-19,0.8966
2021-02-20,1.08423
2021-02-21,0.70663
2021-02-22,0.79277
2021-02-23,0.50852
2021-02-24,49.53445
2021-02-25,6.68654
2021-02-26,3.05785
2021-02-27,1.54382
2021-02-28,1.26157
2021-03-01,1.02897
2021-03-02,1.4138
2021-03-03,1.35764
2021-03-04,1.10753
2021-03-05,0.87529
2021-03-06,0.79511
2021-03-07,0.55638
2021-03-08,1.59475
2021-03-09,1.86183
2021-03-10,1.19637
2021-03-11,1.17362
2021-03-12,1.03764
2021-03-13,1.02265
2021-03-14,2.18111
2021-03-15,1.6231
2021-03-16,1.23701
2021-03-17,1.03367
2021-03-18,1.07863
2021-03-19,1.03096
2021-03-20,1.23701
2021-03-21,0.80595
2021-03-22,0.98527
2021-03-23,0.83412
2021-03-24,0.93976
2021-03-25,0.65751
2021-03-26,0.49281
2021-03-27,0.5134
2021-03-28,0.61579
2021-03-29,0.81064
2021-03-30,1.05859
2021-03-31,0.97552
2021-04-01,6.02018
2021-04-02,5.56528
2021-04-03,2.66616
2021-04-04,1.71032
2021-04-05,2.50941
2021-04-06,2.69289
2021-04-07,3.15428
2021-04-08,1.59601
2021-04-09,1.83059
2021-04-10,1.55195
2021-04-11,5.99056
2021-04-12,3.89613
2021-04-13,4.2815
2021-04-14,19.37791
2021-04-15,9.45636
2021-04-16,66.8154
2021-04-17,56.36582
2021-04-18,28.55726
2021-04-19,47.31667
2021-04-20,46.06666
2021-04-21,37.94861
2021-04-22,26.50238
2021-04-23,24.99376
2021-04-24,14.57741
2021-04-25,11.41463
2021-04-26,10.49689
2021-04-27,8.60779
2021-04-28,17.0377
2021-04-29,10.19658
2021-04-30,5.75092
2021-05-01,9.98999
2021-05-02,8.66612
2021-05-03,7.37836
2021-05-04,35.71098
2021-05-05,48.28299
2021-05-06,37.29038
2021-05-07,34.4467
2021-05-08,37.34221
2021-05-09,100.0
2021-05-10,55.82677
2021-05-11,40.05822
2021-05-12,22.04661
2021-05-13,31.87986
2021-05-14,52.17623
2021-05-15,26.17877
2021-05-16,14.99185
2021-05-17,20.90476
2021-05-18,14.25109
2021-05-19,22.5425
2021-05-20,18.0423
2021-05-21,11.42781
2021-05-22,9.71785
2021-05-23,9.14214
2021-05-24,10.88804
2021-05-25,7.77114
2021-05-26,6.21647
2021-05-27,5.84212
2021-05-28,6.73548
2021-05-29,4.84023
2021-05-30,4.45215
2021-05-31,4.80953
2021-06-01,5.767
2021-06-02,28.60006
2021-06-03,14.08964
2021-06-04,9.376
2021-06-05,4.27753
2021-06-06,3.72295
2021-06-07,3.97234
2021-06-08,5.48546
2021-06-09,3.81776
2021-06-10,3.33234
2021-06-11,2.88882
2021-06-12,3.13478
2021-06-13,2.42183
2021-06-14,3.3764
2021-06-15,2.5672
2021-06-16,2.45018
2021-06-17,2.2082
2021-06-18,2.56016
2021-06-19,2.00757
2021-06-20,2.70282
2021-06-21,4.70533
2021-06-22,9.74205
2021-06-23,5.74009
2021-06-24,3.57252
2021-06-25,4.47455
2021-06-26,2.50544
2021-06-27,2.011
2021-06-28,2.65948
2021-06-29,3.18697
2021-06-30,2.22662
2021-07-01,3.33523
2021-07-02,2.00143
2021-07-03,1.48152
2021-07-04,1.4687
2021-07-05,1.94635
2021-07-06,1.68919
2021-07-07,1.86021
2021-07-08,2.56648
2021-07-09,4.0229
2021-07-10,1.51475
2021-07-11,1.1478
2021-07-12,1.37154
2021-07-13,1.57885
2021-07-14,1.73235
2021-07-15,1.76052
2021-07-16,2.00161
2021-07-17,1.78292
2021-07-18,2.39582
2021-07-19,1.54129
2021-07-20,2.0863
2021-07-21,2.33569
2021-07-22,2.78535
2021-07-23,1.31249
2021-07-24,1.03078
2021-07-25,1.01001
2021-07-26,3.00819
2021-07-27,1.52089
2021-07-28,1.46346
2021-07-29,1.20089
2021-07-30,1.13046
2021-07-31,0.99177
2021-08-01,1.14942
2021-08-02,1.04342
2021-08-03,0.95475
2021-08-04,0.89859
2021-08-05,1.10717
2021-08-06,1.22093
2021-08-07,2.78733
2021-08-08,7.2859
2021-08-09,2.63257
2021-08-10,2.04314
2021-08-11,2.4184
2021-08-12,3.4434
2021-08-13,1.94671
2021-08-14,2.47528
2021-08-15,2.89298
2021-08-16,6.50397
2021-08-17,3.7094
2021-08-18,2.60873
2021-08-19,2.60422
2021-08-20,2.1412
2021-08-21,1.51908
2021-08-22,1.33362
2021-08-23,1.69136
2021-08-24,1.64043
2021-08-25,1.7607
2021-08-26,1.47899
2021-08-27,1.3385
2021-08-28,0.98545
2021-08-29,1.04974
2021-08-30,1.21949
2021-08-31,1.19042
2021-09-01,1.13642
2021-09-02,1.45696
2021-09-03,1.1608
2021-09-04,1.34409
2021-09-05,1.04721
2021-09-06,1.3878
2021-09-07,1.55538
2021-09-08,1.85876
2021-09-09,1.12504
2021-09-10,1.08568
2021-09-11,0.89787
2021-09-12,0.84622
2021-09-13,1.05768
2021-09-14,1.25705
2021-09-15,1.20992
2021-09-16,1.04595
2021-09-17,1.83186
2021-09-18,0.70446
2021-09-19,0.65552
2021-09-20,0.92929
2021-09-21,0.88414
2021-09-22,0.78265
2021-09-23,0.8845
2021-09-24,0.89678
2021-09-25,0.74383
2021-09-26,0.67376
2021-09-27,0.81678
2021-09-28,0.81462
2021-09-29,0.75845
2021-09-30,0.66076
2021-10-01,0.69254
2021-10-02,0.70627
2021-10-03,0.6911
2021-10-04,1.51384
2021-10-05,2.9179
2021-10-06,2.31203
2021-10-07,1.22942
2021-10-08,1.0501
2021-10-09,0.71728
2021-10-10,0.69308
2021-10-11,1.1115
2021-10-12,1.22635
2021-10-13,0.82798
2021-10-14,0.79204
2021-10-15,1.03927
2021-10-16,0.94988
2021-10-17,0.61074
2021-10-18,4.36276
2021-10-19,1.32766
2021-10-20,0.93543
2021-10-21,1.37299
2021-10-22,0.78482
2021-10-23,0.84134
2021-10-24,2.17623
2021-10-25,3.4871
2021-10-26,1.6677
2021-10-27,1.27421
2021-10-28,15.2295
2021-10-29,5.09124
2021-10-30,1.32459
2021-10-31,1.26518
2021-11-01,1.29497
2021-11-02,1.36269
2021-11-03,1.21624
2021-11-04,1.17001
2021-11-05,0.98364
2021-11-06,0.692
2021-11-07,0.67232
2021-11-08,2.30102
2021-11-09,1.41524
2021-11-10,0.90509
2021-11-11,0.86861
2021-11-12,0.78482
2021-11-13,0.63945
2021-11-14,0.73245
2021-11-15,0.86681
2021-11-16,1.14455
2021-11-17,1.15755
2021-11-18,1.03313
2021-11-19,1.01182
2021-11-20,0.70121
2021-11-21,0.78933
2021-11-22,0.92893
2021-11-23,1.34229
2021-11-24,1.1906
2021-11-25,1.22491
2021-11-26,1.17127
2021-11-27,0.73335
2021-11-28,0.7236
2021-11-29,1.50174
2021-11-30,1.51655
2021-12-01,0.95945
2021-12-02,1.20974
2021-12-03,0.76766
2021-12-04,1.32351
2021-12-05,0.89751
2021-12-06,1.06744
2021-12-07,0.85958
2021-12-08,0.76875
2021-12-09,0.76839
2021-12-10,0.69399
2021-12-11,0.5878
2021-12-12,0.6008
2021-12-13,0.69579
2021-12-14,13.55945
2021-12-15,8.73582
2021-12-16,2.2575
2021-12-17,1.24929
2021-12-18,0.811
2021-12-19,0.68496
2021-12-20,0.9087
2021-12-21,0.78645
2021-12-22,0.82419
2021-12-23,0.86735
2021-12-24,1.09163
2021-12-25,0.95782
2021-12-26,0.69272
2021-12-27,0.82473
2021-12-28,0.84333
2021-12-29,0.89046
2021-12-30,0.8399
2021-12-31,0.65877
2022-01-01,0.62157
2022-01-02,0.65426
2022-01-03,0.78103
2022-01-04,0.73444
2022-01-05,0.66274
2022-01-06,0.88107
2022-01-07,0.75502
2022-01-08,0.53688
2022-01-09,0.70193
2022-01-10,0.88342
2022-01-11,3.25776
2022-01-12,1.32441
2022-01-13,2.09587
2022-01-14,10.16155
2022-01-15,3.54182
2022-01-16,1.77028
2022-01-17,1.44143
2022-01-18,1.0575
2022-01-19,0.96107
2022-01-20,0.7841
2022-01-21,0.91647
2022-01-22,1.31791
2022-01-23,0.90527
2022-01-24,0.88595
2022-01-25,1.09398
2022-01-26,1.27222
2022-01-27,0.77669
2022-01-28,0.60821
2022-01-29,0.52189
2022-01-30,0.4892
2022-01-31,0.43846
2022-02-01,0.54627
2022-02-02,0.60604
2022-02-03,0.62572
2022-02-04,0.5934
2022-02-05,0.74636
2022-02-06,0.65895
2022-02-07,1.28432
2022-02-08,1.19981
2022-02-09,0.62645
2022-02-10,0.58419
2022-02-11,0.52026
2022-02-12,0.45561
2022-02-13,1.29353
2022-02-14,1.13696
2022-02-15,0.57028
2022-02-16,0.49281
2022-02-17,0.42871
2022-02-18,0.45543
2022-02-19,0.63006
2022-02-20,0.56794
2022-02-21,0.52189
2022-02-22,0.72685
2022-02-23,0.52947
2022-02-24,0.96667
2022-02-25,0.63927
2022-02-26,0.48613
2022-02-27,0.47187
2022-02-28,0.52135
2022-03-01,0.68821
2022-03-02,0.6241
2022-03-03,0.63277
2022-03-04,0.50256
2022-03-05,0.42979
2022-03-06,0.41661
2022-03-07,0.49426
2022-03-08,0.48884
2022-03-09,0.4074
2022-03-10,0.4892
2022-03-11,0.46013
2022-03-12,0.45092
2022-03-13,0.47205
2022-03-14,0.5822
2022-03-15,0.55313
2022-03-16,0.50184
2022-03-17,0.54753
2022-03-18,0.66672
2022-03-19,0.63909
2022-03-20,0.54825
2022-03-21,0.55331
2022-03-22,0.77904
2022-03-23,0.65064
2022-03-24,1.37263
2022-03-25,0.89805
2022-03-26,0.5441
2022-03-27,0.77724
2022-03-28,1.27926
2022-03-29,0.82166
2022-03-30,0.73245
2022-03-31,0.74112
2022-04-01,0.53218
2022-04-02,0.50148
2022-04-03,0.63349
2022-04-04,2.2109
2022-04-05,2.20278
2022-04-06,4.83427
2022-04-07,1.22852
2022-04-08,1.08568
2022-04-09,0.56252
2022-04-10,1.32405
2022-04-11,1.55791
2022-04-12,0.95818
2022-04-13,0.83972
2022-04-14,0.97136
2022-04-15,1.00477
2022-04-16,0.55566
2022-04-17,0.55999
2022-04-18,0.81552
2022-04-19,0.77362
2022-04-20,1.30148
2022-04-21,0.89082
2022-04-22,0.60315
2022-04-23,0.42654
2022-04-24,0.44694
2022-04-25,2.3635
2022-04-26,8.66684
2022-04-27,2.05054
2022-04-28,0.94572
2022-04-29,2.28278
2022-04-30,1.26554
2022-05-01,1.23032
2022-05-02,0.7431
2022-05-03,0.65534
2022-05-04,0.65588
2022-05-05,0.64956
2022-05-06,0.57462
2022-05-07,0.4753
2022-05-08,0.49931
2022-05-09,0.64216
2022-05-10,0.93055
2022-05-11,0.92026
2022-05-12,1.96711
2022-05-13,1.47755
2022-05-14,0.93958
2022-05-15,0.68676
2022-05-16,0.97064
2022-05-17,0.81714
2022-05-18,0.67105
2022-05-19,0.76568
2022-05-20,0.57281
2022-05-21,0.47114
2022-05-22,0.439
2022-05-23,0.57787
2022-05-24,0.57534
2022-05-25,0.51304
2022-05-26,0.68153
2022-05-27,0.69146
2022-05-28,1.00586
2022-05-29,0.42708
2022-05-30,0.75213
2022-05-31,0.63367
2022-06-01,0.47584
2022-06-02,0.41606
2022-06-03,0.36099
2022-06-04,0.39819
2022-06-05,0.31367
2022-06-06,0.35719
2022-06-07,0.51304
2022-06-08,0.59466
2022-06-09,0.4157
2022-06-10,0.4408
2022-06-11,0.63566
2022-06-12,0.98166
2022-06-13,1.16531
2022-06-14,0.87692
2022-06-15,0.65209
2022-06-16,0.51484
2022-06-17,0.95258
2022-06-18,0.54518
2022-06-19,1.87104
2022-06-20,1.08676
2022-06-21,1.19818
2022-06-22,0.69958
2022-06-23,0.45507
2022-06-24,0.44658
2022-06-25,0.35719
2022-06-26,0.84532
2022-06-27,2.02021
2022-06-28,0.60821
2022-06-29,0.68748
2022-06-30,0.60965
2022-07-01,0.43232
2022-07-02,0.35954
2022-07-03,0.28839
2022-07-04,0.35521
2022-07-05,0.3543
2022-07-06,0.30952
2022-07-07,0.36369
2022-07-08,0.52315
2022-07-09,0.31855
2022-07-10,0.27701
2022-07-11,0.33191
2022-07-12,0.33245
2022-07-13,0.29453
2022-07-14,0.27051
2022-07-15,0.26907
2022-07-16,0.20442
2022-07-17,0.23927
2022-07-18,0.31765
2022-07-19,0.3218
2022-07-20,1.10428
2022-07-21,0.57426
2022-07-22,0.35611
2022-07-23,0.24126
2022-07-24,0.20875
2022-07-25,0.28424
2022-07-26,0.26094
2022-07-27,0.2353
2022-07-28,0.28749
2022-07-29,0.36875
2022-07-30,0.42365
2022-07-31,0.30211
2022-08-01,0.33354
2022-08-02,0.28207
2022-08-03,0.26076
2022-08-04,0.26853
2022-08-05,0.28243
2022-08-06,0.26853
2022-08-07,0.21814
2022-08-08,0.30284
2022-08-09,0.56252
2022-08-10,0.2902
2022-08-11,0.3971
2022-08-12,0.32884
2022-08-13,0.36532
2022-08-14,0.92514
2022-08-15,1.30743
2022-08-16,2.42255
2022-08-17,1.19872
2022-08-18,0.40938
2022-08-19,0.40794
2022-08-20,0.25426
2022-08-21,0.2362
2022-08-22,0.31746
2022-08-23,0.3032
2022-08-24,0.2613
2022-08-25,0.26437
2022-08-26,0.23078
2022-08-27,0.22663
2022-08-28,0.18419
2022-08-29,0.25787
2022-08-30,0.23458
2022-08-31,0.22663
2022-09-01,0.22916
2022-09-02,0.19738
2022-09-03,0.16758
2022-09-04,0.15855
2022-09-05,0.17661
2022-09-06,0.18076
2022-09-07,0.23259
2022-09-08,0.23584
2022-09-09,0.18798
2022-09-10,0.20351
2022-09-11,0.17751
2022-09-12,0.21886
2022-09-13,0.27105
2022-09-14,0.25534
2022-09-15,0.23584
2022-09-16,0.20731
2022-09-17,0.19936
2022-09-18,0.17805
2022-09-19,0.26455
2022-09-20,0.20984
2022-09-21,0.24306
2022-09-22,0.23295
2022-09-23,0.34094
2022-09-24,1.05443
2022-09-25,0.32667
2022-09-26,0.30518
2022-09-27,0.2427
2022-09-28,0.21742
2022-09-29,0.19665
2022-09-30,0.19087
2022-10-01,0.23458
2022-10-02,0.23421
2022-10-03,0.23277
2022-10-04,0.26708
2022-10-05,0.88793
2022-10-06,0.37543
2022-10-07,0.27701
2022-10-08,0.253
2022-10-09,0.25697
2022-10-10,0.27232
2022-10-11,0.32812
2022-10-12,0.29597
2022-10-13,0.29652
2022-10-14,0.27232
2022-10-15,0.27593
2022-10-16,0.25607
2022-10-17,0.27286
2022-10-18,0.2604
2022-10-19,0.23674
2022-10-20,0.22952
2022-10-21,0.2055
2022-10-22,0.16613
2022-10-23,0.16794
2022-10-24,0.24613
2022-10-25,0.24469
2022-10-26,0.74834
2022-10-27,3.72818
2022-10-28,3.19708
2022-10-29,9.39081
2022-10-30,15.62516
2022-10-31,5.27598
2022-11-01,10.48841
2022-11-02,4.96953
2022-11-03,2.69108
2022-11-04,3.11094
2022-11-05,1.85262
2022-11-06,1.20649
2022-11-07,1.71736
2022-11-08,2.1719
2022-11-09,2.71022
2022-11-10,1.89217
2022-11-11,1.07881
2022-11-12,2.29722
2022-11-13,1.21046
2022-11-14,1.24531
2022-11-15,0.75683
2022-11-16,0.76441
2022-11-17,0.58834
2022-11-18,0.59123
2022-11-19,0.48667
2022-11-20,0.55006
2022-11-21,0.78933
2022-11-22,0.6371
2022-11-23,0.63493
2022-11-24,0.46157
2022-11-25,1.40694
2022-11-26,1.4315
2022-11-27,3.02715
2022-11-28,1.838
2022-11-29,1.62274
2022-11-30,1.10662
2022-12-01,0.78952
2022-12-02,0.67448
2022-12-03,0.42275
2022-12-04,0.55421
2022-12-05,0.78843
2022-12-06,0.4948
2022-12-07,0.62247
2022-12-08,0.58834
2022-12-09,0.45363
2022-12-10,0.36297
2022-12-11,0.36658
2022-12-12,0.95981
2022-12-13,0.56992
2022-12-14,0.45019
2022-12-15,0.50329
2022-12-16,0.5264
2022-12-17,0.62753
2022-12-18,0.41931
2022-12-19,0.54284
2022-12-20,1.17723
2022-12-21,0.62013
2022-12-22,0.78085
2022-12-23,0.62446
2022-12-24,0.37778
2022-12-25,0.41354
2022-12-26,0.45922
2022-12-27,0.39241
2022-12-28,0.63638
2022-12-29,0.4446
2022-12-30,0.48378
2022-12-31,0.37832
2023-01-01,0.39205
2023-01-02,0.40451
2023-01-03,0.3767
2023-01-04,0.40505
2023-01-05,0.40722
2023-01-06,0.34257
2023-01-07,0.26618
2023-01-08,0.28369
2023-01-09,0.48559
2023-01-10,0.36839
2023-01-11,0.33679
2023-01-12,0.45615
2023-01-13,0.44405
2023-01-14,0.69308
2023-01-15,0.41606
2023-01-16,0.40992
2023-01-17,0.39855
2023-01-18,0.56071
2023-01-19,0.3655
2023-01-20,0.27828
2023-01-21,0.33173
2023-01-22,0.30609
2023-01-23,0.48071
2023-01-24,0.34925
2023-01-25,0.38211
2023-01-26,0.43358
2023-01-27,0.38952
2023-01-28,0.55909
2023-01-29,0.41408
2023-01-30,0.46211
2023-01-31,1.18175
2023-02-01,0.85958
2023-02-02,0.53868
2023-02-03,0.49191
2023-02-04,0.36478
2023-02-05,0.55024
2023-02-06,0.40126
2023-02-07,0.37128
2023-02-08,0.36983
2023-02-09,0.35467
2023-02-10,0.42022
2023-02-11,0.28406
2023-02-12,0.34654
2023-02-13,0.41408
2023-02-14,0.35755
2023-02-15,0.54229
2023-02-16,0.51376
2023-02-17,0.33173
2023-02-18,0.30302
2023-02-19,0.27286
2023-02-20,0.3395
2023-02-21,0.34853
2023-02-22,0.39205
2023-02-23,0.32902
2023-02-24,0.27539
2023-02-25,0.26076
2023-02-26,0.22157
2023-02-27,0.26094
2023-02-28,0.27792
2023-03-01,0.2185
2023-03-02,0.28658
2023-03-03,0.34672
2023-03-04,0.23187
2023-03-05,0.26401
2023-03-06,0.31909
2023-03-07,0.27015
2023-03-08,0.28008
2023-03-09,0.28388
2023-03-10,0.36676
2023-03-11,0.25625
2023-03-12,0.23909
2023-03-13,0.31927
2023-03-14,0.41047
2023-03-15,0.3097
2023-03-16,0.30067
2023-03-17,0.38103
2023-03-18,0.32722
2023-03-19,0.29092
2023-03-20,0.35141
2023-03-21,0.44044
2023-03-22,0.43593
2023-03-23,0.39385
2023-03-24,0.3162
2023-03-25,0.23963
2023-03-26,0.2474
2023-03-27,0.36369
2023-03-28,0.31855
2023-03-29,0.39602
2023-03-30,0.34816
2023-03-31,0.2929
2023-04-01,0.30248
2023-04-02,1.03294
2023-04-03,0.39439
2023-04-04,8.23849
2023-04-05,2.32323
2023-04-06,1.04613
2023-04-07,1.13317
2023-04-08,0.52026
2023-04-09,0.42979
2023-04-10,0.54735
2023-04-11,0.61074
2023-04-12,0.5134
2023-04-13,0.75755
2023-04-14,0.77868
2023-04-15,0.44622
2023-04-16,0.40541
2023-04-17,1.48892
2023-04-18,0.84568
2023-04-19,0.81173
2023-04-20,1.29299
2023-04-21,0.8948
2023-04-22,0.50545
2023-04-23,0.39006
2023-04-24,0.64685
2023-04-25,0.44171
2023-04-26,0.44947
2023-04-27,0.42401
2023-04-28,0.39114
2023-04-29,0.31458
2023-04-30,0.33913
2023-05-01,0.36044
2023-05-02,0.38843
2023-05-03,0.37453
2023-05-04,0.40433
2023-05-05,0.33119
2023-05-06,0.36731
2023-05-07,0.34546
2023-05-08,0.54392
2023-05-09,0.58004
2023-05-10,0.44117
2023-05-11,0.4139
2023-05-12,0.51936
2023-05-13,0.33354
2023-05-14,0.32126
2023-05-15,0.4213
2023-05-16,0.36496
2023-05-17,0.42383
2023-05-18,0.44839
2023-05-19,0.34094
2023-05-20,0.25841
2023-05-21,0.27358
2023-05-22,0.39006
2023-05-23,0.3469
2023-05-24,0.37706
2023-05-25,0.38049
2023-05-26,0.35051
2023-05-27,0.27503
2023-05-28,0.29652
2023-05-29,0.32685
2023-05-30,0.42925
2023-05-31,0.38825
2023-06-01,0.33552
2023-06-02,0.38013
2023-06-03,0.26094
2023-06-04,0.25462
2023-06-05,0.34347
2023-06-06,0.77218
2023-06-07,0.48974
2023-06-08,0.40667
2023-06-09,0.45326
2023-06-10,1.19457
2023-06-11,0.70067
2023-06-12,0.72956
2023-06-13,0.64992
2023-06-14,0.55945
2023-06-15,0.65263
2023-06-16,0.44785
2023-06-17,0.34148
2023-06-18,0.34889
2023-06-19,0.44712
2023-06-20,0.43051
2023-06-21,0.58347
2023-06-22,0.75773
2023-06-23,0.47367
2023-06-24,0.51665
2023-06-25,0.39494
2023-06-26,0.42238
2023-06-27,0.38085
2023-06-28,0.37435
2023-06-29,0.40053
2023-06-30,0.4399
2023-07-01,0.66274
2023-07-02,0.37634
2023-07-03,0.44658
2023-07-04,0.72469
2023-07-05,0.58509
