date,도지코인전망
2021-09-01,1.7946
2021-09-02,1.96001
2021-09-03,1.9529
2021-09-04,2.53094
2021-09-05,1.928
2021-09-06,2.39933
2021-09-07,2.49181
2021-09-08,2.18412
2021-09-09,1.6701
2021-09-10,1.96357
2021-09-11,1.73057
2021-09-12,1.67544
2021-09-13,1.63275
2021-09-14,1.62919
2021-09-15,1.72879
2021-09-16,1.57939
2021-09-17,1.75014
2021-09-18,1.14186
2021-09-19,1.0138
2021-09-20,1.44066
2021-09-21,1.01913
2021-09-22,1.13474
2021-09-23,1.06538
2021-09-24,1.33217
2021-09-25,1.13474
2021-09-26,1.13118
2021-09-27,1.38019
2021-09-28,1.41576
2021-09-29,1.05293
2021-09-30,1.04937
2021-10-01,1.10628
2021-10-02,1.09917
2021-10-03,1.50825
2021-10-04,1.8533
2021-10-05,2.51138
2021-10-06,2.36553
2021-10-07,1.61852
2021-10-08,1.42821
2021-10-09,1.18276
2021-10-10,1.18454
2021-10-11,1.78393
2021-10-12,1.83017
2021-10-13,1.19877
2021-10-14,1.35885
2021-10-15,1.55271
2021-10-16,1.446
2021-10-17,1.02625
2021-10-18,2.98093
2021-10-19,1.73769
2021-10-20,1.22901
2021-10-21,1.73235
2021-10-22,1.05115
2021-10-23,1.06538
2021-10-24,1.73591
2021-10-25,2.78884
2021-10-26,1.92088
2021-10-27,1.38552
2021-10-28,6.65729
2021-10-29,3.66569
2021-10-30,1.49224
2021-10-31,1.67721
2021-11-01,1.38375
2021-11-02,1.66121
2021-11-03,1.65765
2021-11-04,1.61674
2021-11-05,1.34462
2021-11-06,0.98178
2021-11-07,1.09383
2021-11-08,2.16455
2021-11-09,1.69322
2021-11-10,1.31082
2021-11-11,1.21478
2021-11-12,1.02447
2021-11-13,0.96222
2021-11-14,1.15431
2021-11-15,1.38197
2021-11-16,1.82128
2021-11-17,2.03827
2021-11-18,1.9191
2021-11-19,1.72168
2021-11-20,1.17743
2021-11-21,1.46023
2021-11-22,1.62741
2021-11-23,2.04538
2021-11-24,2.28727
2021-11-25,2.55584
2021-11-26,2.05428
2021-11-27,1.48513
2021-11-28,1.71812
2021-11-29,2.2268
2021-11-30,2.14321
2021-12-01,1.68255
2021-12-02,1.80705
2021-12-03,1.15608
2021-12-04,1.75369
2021-12-05,1.49935
2021-12-06,1.69678
2021-12-07,1.28414
2021-12-08,1.29659
2021-12-09,1.47445
2021-12-10,1.26458
2021-12-11,1.21834
2021-12-12,1.31082
2021-12-13,1.33928
2021-12-14,4.56922
2021-12-15,3.29218
2021-12-16,1.68433
2021-12-17,1.3126
2021-12-18,0.94977
2021-12-19,0.95155
2021-12-20,1.11696
2021-12-21,0.91775
2021-12-22,1.06715
2021-12-23,1.16676
2021-12-24,1.07605
2021-12-25,1.1881
2021-12-26,0.99068
2021-12-27,0.93732
2021-12-28,0.9391
2021-12-29,0.84661
2021-12-30,0.93376
2021-12-31,0.8306
2022-01-01,0.81104
2022-01-02,1.08672
2022-01-03,1.19344
2022-01-04,1.14897
2022-01-05,1.12229
2022-01-06,1.31616
2022-01-07,1.13118
2022-01-08,0.80392
2022-01-09,1.20589
2022-01-10,1.44066
2022-01-11,1.6203
2022-01-12,1.12585
2022-01-13,1.2877
2022-01-14,2.89378
2022-01-15,2.12186
2022-01-16,1.8195
2022-01-17,1.35885
2022-01-18,0.86973
2022-01-19,0.91064
2022-01-20,0.70254
2022-01-21,0.92131
2022-01-22,1.25035
2022-01-23,0.96222
2022-01-24,1.00135
2022-01-25,0.89285
2022-01-26,0.88574
2022-01-27,0.63318
2022-01-28,0.55848
2022-01-29,0.57448
2022-01-30,0.57448
2022-01-31,0.42864
2022-02-01,0.62784
2022-02-02,0.66163
2022-02-03,0.68476
2022-02-04,0.57093
2022-02-05,0.72389
2022-02-06,0.93732
2022-02-07,1.30015
2022-02-08,1.27881
2022-02-09,0.84839
2022-02-10,0.93554
2022-02-11,0.73278
2022-02-12,0.71321
2022-02-13,0.95332
2022-02-14,0.84305
2022-02-15,0.70254
2022-02-16,0.69898
2022-02-17,0.58693
2022-02-18,0.5976
2022-02-19,0.54958
2022-02-20,0.66519
2022-02-21,0.58515
2022-02-22,0.82527
2022-02-23,0.67231
2022-02-24,1.11696
2022-02-25,0.81282
2022-02-26,0.83772
2022-02-27,0.69009
2022-02-28,0.72566
2022-03-01,0.91597
2022-03-02,0.8804
2022-03-03,0.71499
2022-03-04,0.68298
2022-03-05,0.5318
2022-03-06,0.59227
2022-03-07,0.67231
2022-03-08,0.81282
2022-03-09,0.63318
2022-03-10,0.71143
2022-03-11,0.67942
2022-03-12,0.77902
2022-03-13,0.5976
2022-03-14,0.79681
2022-03-15,0.6065
2022-03-16,0.51401
2022-03-17,0.53357
2022-03-18,0.57626
2022-03-19,0.78614
2022-03-20,0.7559
2022-03-21,0.68476
2022-03-22,0.92842
2022-03-23,0.97111
2022-03-24,0.96222
2022-03-25,0.91775
2022-03-26,0.75056
2022-03-27,0.9391
2022-03-28,1.34995
2022-03-29,1.07961
2022-03-30,0.98356
2022-03-31,1.18276
2022-04-01,0.79859
2022-04-02,0.82882
2022-04-03,0.86973
2022-04-04,1.82484
2022-04-05,1.9529
2022-04-06,3.07342
2022-04-07,1.08316
2022-04-08,1.00668
2022-04-09,0.62073
2022-04-10,1.13474
2022-04-11,1.1881
2022-04-12,0.81993
2022-04-13,0.85372
2022-04-14,0.81282
2022-04-15,0.83416
2022-04-16,0.56381
2022-04-17,0.60828
2022-04-18,0.81459
2022-04-19,0.80748
2022-04-20,0.96755
2022-04-21,0.89819
2022-04-22,0.64207
2022-04-23,0.47488
2022-04-24,0.43575
2022-04-25,1.25035
2022-04-26,3.48427
2022-04-27,1.21834
2022-04-28,0.84839
2022-04-29,1.37485
2022-04-30,0.99068
2022-05-01,1.0636
2022-05-02,0.76835
2022-05-03,0.65452
2022-05-04,0.5976
2022-05-05,0.5478
2022-05-06,0.53713
2022-05-07,0.40729
2022-05-08,0.49089
2022-05-09,0.58693
2022-05-10,0.6812
2022-05-11,0.84127
2022-05-12,1.58473
2022-05-13,1.11518
2022-05-14,0.92842
2022-05-15,0.73811
2022-05-16,0.92309
2022-05-17,0.82171
2022-05-18,0.73811
2022-05-19,0.89819
2022-05-20,0.60294
2022-05-21,0.51579
2022-05-22,0.64207
2022-05-23,0.66519
2022-05-24,0.64207
2022-05-25,0.5816
2022-05-26,0.79503
2022-05-27,0.84839
2022-05-28,0.61361
2022-05-29,0.31303
2022-05-30,0.39307
2022-05-31,0.59583
2022-06-01,0.49978
2022-06-02,0.44109
2022-06-03,0.37528
2022-06-04,0.33437
2022-06-05,0.31125
2022-06-06,0.3984
2022-06-07,0.57626
2022-06-08,0.67408
2022-06-09,0.53713
2022-06-10,0.48733
2022-06-11,0.75412
2022-06-12,1.04759
2022-06-13,1.07249
2022-06-14,0.76479
2022-06-15,0.54603
2022-06-16,0.39484
2022-06-17,0.43575
2022-06-18,0.28279
2022-06-19,0.73278
2022-06-20,0.41263
2022-06-21,0.46955
2022-06-22,0.36461
2022-06-23,0.249
2022-06-24,0.20453
2022-06-25,0.15473
2022-06-26,0.31481
2022-06-27,0.75768
2022-06-28,0.26323
2022-06-29,0.30236
2022-06-30,0.28457
2022-07-01,0.19208
2022-07-02,0.19031
2022-07-03,0.18675
2022-07-04,0.18319
2022-07-05,0.23477
2022-07-06,0.1245
2022-07-07,0.15295
2022-07-08,0.25611
2022-07-09,0.16007
2022-07-10,0.12628
2022-07-11,0.20098
2022-07-12,0.17074
2022-07-13,0.15118
2022-07-14,0.1245
2022-07-15,0.17608
2022-07-16,0.08715
2022-07-17,0.12272
2022-07-18,0.19386
2022-07-19,0.20098
2022-07-20,0.40196
2022-07-21,0.27924
2022-07-22,0.21521
2022-07-23,0.13161
2022-07-24,0.13517
2022-07-25,0.1743
2022-07-26,0.1654
2022-07-27,0.15295
2022-07-28,0.15473
2022-07-29,0.25256
2022-07-30,0.22588
2022-07-31,0.19742
2022-08-01,0.22054
2022-08-02,0.16718
2022-08-03,0.15473
2022-08-04,0.19031
2022-08-05,0.18497
2022-08-06,0.14584
2022-08-07,0.14584
2022-08-08,0.18853
2022-08-09,0.24011
2022-08-10,0.18319
2022-08-11,0.23833
2022-08-12,0.23121
2022-08-13,0.26678
2022-08-14,0.45354
2022-08-15,0.55848
2022-08-16,1.02269
2022-08-17,0.56915
2022-08-18,0.24366
2022-08-19,0.26501
2022-08-20,0.13517
2022-08-21,0.18141
2022-08-22,0.22054
2022-08-23,0.13873
2022-08-24,0.12628
2022-08-25,0.13695
2022-08-26,0.1743
2022-08-27,0.12983
2022-08-28,0.13339
2022-08-29,0.12272
2022-08-30,0.13339
2022-08-31,0.13339
2022-09-01,0.18319
2022-09-02,0.13161
2022-09-03,0.10138
2022-09-04,0.0907
2022-09-05,0.09426
2022-09-06,0.1405
2022-09-07,0.13517
2022-09-08,0.12272
2022-09-09,0.09248
2022-09-10,0.11916
2022-09-11,0.10315
2022-09-12,0.17074
2022-09-13,0.18319
2022-09-14,0.16363
2022-09-15,0.13517
2022-09-16,0.10671
2022-09-17,0.08181
2022-09-18,0.09248
2022-09-19,0.14762
2022-09-20,0.1654
2022-09-21,0.13873
2022-09-22,0.13695
2022-09-23,0.21343
2022-09-24,0.3984
2022-09-25,0.16718
2022-09-26,0.16896
2022-09-27,0.15829
2022-09-28,0.11205
2022-09-29,0.11916
2022-09-30,0.12983
2022-10-01,0.11383
2022-10-02,0.09426
2022-10-03,0.08892
2022-10-04,0.10671
2022-10-05,0.28991
2022-10-06,0.18853
2022-10-07,0.14584
2022-10-08,0.11916
2022-10-09,0.09426
2022-10-10,0.11027
2022-10-11,0.16363
2022-10-12,0.1494
2022-10-13,0.14584
2022-10-14,0.12983
2022-10-15,0.09426
2022-10-16,0.13517
2022-10-17,0.11205
2022-10-18,0.12983
2022-10-19,0.12805
2022-10-20,0.11383
2022-10-21,0.07647
2022-10-22,0.09426
2022-10-23,0.07292
2022-10-24,0.12628
2022-10-25,0.13517
2022-10-26,0.3486
2022-10-27,1.04403
2022-10-28,1.04048
2022-10-29,2.30862
2022-10-30,3.98406
2022-10-31,1.67544
2022-11-01,3.50917
2022-11-02,2.09696
2022-11-03,1.25924
2022-11-04,1.36952
2022-11-05,0.69009
2022-11-06,0.6065
2022-11-07,0.81282
2022-11-08,0.99601
2022-11-09,0.95688
2022-11-10,0.78436
2022-11-11,0.51045
2022-11-12,0.75768
2022-11-13,0.55314
2022-11-14,0.61361
2022-11-15,0.43397
2022-11-16,0.5567
2022-11-17,0.38773
2022-11-18,0.47844
2022-11-19,0.41974
2022-11-20,0.42686
2022-11-21,0.55136
2022-11-22,0.56203
2022-11-23,0.40552
2022-11-24,0.30947
2022-11-25,0.59227
2022-11-26,0.54603
2022-11-27,0.86084
2022-11-28,0.64741
2022-11-29,0.61539
2022-11-30,0.54069
2022-12-01,0.38417
2022-12-02,0.36283
2022-12-03,0.24366
2022-12-04,0.2988
2022-12-05,0.30947
2022-12-06,0.32192
2022-12-07,0.33971
2022-12-08,0.33081
2022-12-09,0.28279
2022-12-10,0.23121
2022-12-11,0.22943
2022-12-12,0.51045
2022-12-13,0.38951
2022-12-14,0.32726
2022-12-15,0.35749
2022-12-16,0.32904
2022-12-17,0.40907
2022-12-18,0.28457
2022-12-19,0.28635
2022-12-20,0.56559
2022-12-21,0.35038
2022-12-22,0.32014
2022-12-23,0.21698
2022-12-24,0.21876
2022-12-25,0.25078
2022-12-26,0.28635
2022-12-27,0.25256
2022-12-28,0.30414
2022-12-29,0.23477
2022-12-30,0.27212
2022-12-31,0.20276
2023-01-01,0.1405
2023-01-02,0.1743
2023-01-03,0.15651
2023-01-04,0.17785
2023-01-05,0.20453
2023-01-06,0.18497
2023-01-07,0.14584
2023-01-08,0.12983
2023-01-09,0.20809
2023-01-10,0.16896
2023-01-11,0.20987
2023-01-12,0.26678
2023-01-13,0.22054
2023-01-14,0.30947
2023-01-15,0.249
2023-01-16,0.21876
2023-01-17,0.27746
2023-01-18,0.29346
2023-01-19,0.23121
2023-01-20,0.18497
2023-01-21,0.20453
2023-01-22,0.1743
2023-01-23,0.28101
2023-01-24,0.25078
2023-01-25,0.26678
2023-01-26,0.23655
2023-01-27,0.26501
2023-01-28,0.28991
2023-01-29,0.24722
2023-01-30,0.25611
2023-01-31,0.37172
2023-02-01,0.32014
2023-02-02,0.33437
2023-02-03,0.26678
2023-02-04,0.22766
2023-02-05,0.35394
2023-02-06,0.25611
2023-02-07,0.21343
2023-02-08,0.22766
2023-02-09,0.19031
2023-02-10,0.20809
2023-02-11,0.17785
2023-02-12,0.22232
2023-02-13,0.24011
2023-02-14,0.16363
2023-02-15,0.24188
2023-02-16,0.26501
2023-02-17,0.22232
2023-02-18,0.21343
2023-02-19,0.21343
2023-02-20,0.22943
2023-02-21,0.30236
2023-02-22,0.23299
2023-02-23,0.25256
2023-02-24,0.20809
2023-02-25,0.18675
2023-02-26,0.18141
2023-02-27,0.19208
2023-02-28,0.21521
2023-03-01,0.20276
2023-03-02,0.249
2023-03-03,0.20098
2023-03-04,0.1405
2023-03-05,0.19742
2023-03-06,0.25789
2023-03-07,0.21343
2023-03-08,0.21165
2023-03-09,0.27212
2023-03-10,0.24011
2023-03-11,0.18853
2023-03-12,0.18141
2023-03-13,0.18497
2023-03-14,0.25256
2023-03-15,0.20453
2023-03-16,0.18141
2023-03-17,0.25433
2023-03-18,0.23833
2023-03-19,0.17074
2023-03-20,0.33793
2023-03-21,0.29346
2023-03-22,0.3486
2023-03-23,0.24544
2023-03-24,0.22766
2023-03-25,0.16896
2023-03-26,0.16007
2023-03-27,0.25256
2023-03-28,0.21876
2023-03-29,0.33437
2023-03-30,0.27034
2023-03-31,0.24011
2023-04-01,0.23833
2023-04-02,0.39307
2023-04-03,0.24544
2023-04-04,1.53137
2023-04-05,0.60828
2023-04-06,0.39484
2023-04-07,0.46243
2023-04-08,0.24188
2023-04-09,0.2241
2023-04-10,0.26145
2023-04-11,0.30769
2023-04-12,0.29524
2023-04-13,0.33081
2023-04-14,0.34504
2023-04-15,0.27924
2023-04-16,0.29702
2023-04-17,0.56737
2023-04-18,0.40907
2023-04-19,0.38951
2023-04-20,0.38595
2023-04-21,0.28279
2023-04-22,0.18141
2023-04-23,0.17963
2023-04-24,0.22588
2023-04-25,0.18319
2023-04-26,0.20453
2023-04-27,0.18853
2023-04-28,0.18497
2023-04-29,0.13695
2023-04-30,0.1245
2023-05-01,0.1494
2023-05-02,0.16363
2023-05-03,0.14406
2023-05-04,0.12983
2023-05-05,0.12628
2023-05-06,0.16896
2023-05-07,0.18497
2023-05-08,0.29524
2023-05-09,0.35571
2023-05-10,0.23655
2023-05-11,0.15829
2023-05-12,0.28457
2023-05-13,0.15651
2023-05-14,0.16007
2023-05-15,0.18497
2023-05-16,0.16718
2023-05-17,0.15829
2023-05-18,0.17074
2023-05-19,0.17963
2023-05-20,0.11383
2023-05-21,0.14762
2023-05-22,0.13873
2023-05-23,0.15295
2023-05-24,0.19031
2023-05-25,0.20631
2023-05-26,0.17785
2023-05-27,0.11027
2023-05-28,0.11027
2023-05-29,0.1654
2023-05-30,0.19031
2023-05-31,0.22232
2023-06-01,0.13517
2023-06-02,0.1405
2023-06-03,0.07114
2023-06-04,0.0996
2023-06-05,0.18497
2023-06-06,0.32014
2023-06-07,0.21876
2023-06-08,0.19564
2023-06-09,0.20987
2023-06-10,0.38062
2023-06-11,0.26501
2023-06-12,0.36817
2023-06-13,0.25611
2023-06-14,0.25789
2023-06-15,0.26501
2023-06-16,0.18319
2023-06-17,0.16718
2023-06-18,0.13517
2023-06-19,0.20631
2023-06-20,0.21521
2023-06-21,0.23833
2023-06-22,0.24011
2023-06-23,0.1743
2023-06-24,0.23299
2023-06-25,0.12805
2023-06-26,0.19208
2023-06-27,0.21876
2023-06-28,0.11916
2023-06-29,0.17785
2023-06-30,0.17074
2023-07-01,0.23477
2023-07-02,0.18675
2023-07-03,0.13873
2023-07-04,0.32904
2023-07-05,0.24722
2023-07-06,0.15651
2023-07-07,0.16896
2023-07-08,0.16363
2023-07-09,0.13517
2023-07-10,0.16185
2023-07-11,0.18497
2023-07-12,0.21876
2023-07-13,0.24722
2023-07-14,0.54247
2023-07-15,0.4571
2023-07-16,0.25433
2023-07-17,0.35216
2023-07-18,0.32192
2023-07-19,0.31659
2023-07-20,0.38773
2023-07-21,0.46243
2023-07-22,0.32904
2023-07-23,0.21521
2023-07-24,0.60472
2023-07-25,0.74523
2023-07-26,0.64207
2023-07-27,0.44464
2023-07-28,0.31125
2023-07-29,0.1992
2023-07-30,0.29346
2023-07-31,0.23477
2023-08-01,0.17785
2023-08-02,0.28279
2023-08-03,0.38239
2023-08-04,0.3486
2023-08-05,0.31659
2023-08-06,0.33615
2023-08-07,0.34504
2023-08-08,0.27034
2023-08-09,0.31125
2023-08-10,0.28991
2023-08-11,0.28991
2023-08-12,0.4731
2023-08-13,0.36817
2023-08-14,0.64741
2023-08-15,0.49267
2023-08-16,0.46065
2023-08-17,0.43931
2023-08-18,0.38595
2023-08-19,0.21165
2023-08-20,0.23121
2023-08-21,0.30769
2023-08-22,0.24722
2023-08-23,0.27212
2023-08-24,0.23299
2023-08-25,0.24722
2023-08-26,0.17074
2023-08-27,0.13339
2023-08-28,0.23477
2023-08-29,0.23655
2023-08-30,0.31481
2023-08-31,0.24188
2023-09-01,0.19031
2023-09-02,0.17963
2023-09-03,0.16718
2023-09-04,0.18319
2023-09-05,0.19564
2023-09-06,0.19742
2023-09-07,0.17785
2023-09-08,0.14228
2023-09-09,0.08892
2023-09-10,0.17785
2023-09-11,0.26856
2023-09-12,0.19208
2023-09-13,0.16363
2023-09-14,0.19564
2023-09-15,0.25433
2023-09-16,0.17074
2023-09-17,0.16896
2023-09-18,0.18675
2023-09-19,0.249
2023-09-20,0.24011
2023-09-21,0.19564
2023-09-22,0.10671
2023-09-23,0.11916
2023-09-24,0.12628
2023-09-25,0.15118
2023-09-26,0.15295
2023-09-27,0.1245
2023-09-28,0.10849
2023-09-29,0.11738
2023-09-30,0.1245
2023-10-01,0.0996
2023-10-02,0.18497
2023-10-03,0.13339
2023-10-04,0.16718
2023-10-05,0.14228
2023-10-06,0.11027
2023-10-07,0.08892
2023-10-08,0.11027
2023-10-09,0.18319
2023-10-10,0.25967
2023-10-11,0.17785
2023-10-12,0.20987
2023-10-13,0.13339
2023-10-14,0.09248
2023-10-15,0.11738
2023-10-16,0.15473
2023-10-17,0.17252
2023-10-18,0.19031
2023-10-19,0.1992
2023-10-20,0.20453
2023-10-21,0.13517
2023-10-22,0.15651
2023-10-23,0.28279
2023-10-24,0.40374
2023-10-25,0.2988
2023-10-26,0.64918
2023-10-27,0.27034
2023-10-28,0.16363
2023-10-29,0.16185
2023-10-30,0.24544
2023-10-31,0.23299
2023-11-01,0.23121
2023-11-02,0.2739
2023-11-03,0.19386
2023-11-04,0.17785
2023-11-05,0.20276
2023-11-06,0.33259
2023-11-07,0.47132
2023-11-08,0.2988
2023-11-09,0.3735
2023-11-10,0.41974
2023-11-11,0.52646
2023-11-12,0.29524
2023-11-13,0.29524
2023-11-14,0.28813
2023-11-15,0.249
2023-11-16,0.40552
2023-11-17,0.63318
2023-11-18,0.3486
2023-11-19,0.31481
2023-11-20,0.28279
2023-11-21,0.24188
2023-11-22,0.25078
2023-11-23,0.18497
2023-11-24,0.23299
2023-11-25,0.20809
2023-11-26,0.17785
2023-11-27,0.3486
2023-11-28,0.20987
2023-11-29,0.31659
2023-11-30,0.28635
2023-12-01,0.3486
2023-12-02,0.25789
2023-12-03,0.43042
2023-12-04,0.56915
2023-12-05,0.56559
2023-12-06,1.6452
2023-12-07,0.9142
2023-12-08,0.59938
2023-12-09,0.64918
2023-12-10,0.53535
2023-12-11,0.53891
2023-12-12,0.46599
2023-12-13,0.42864
2023-12-14,0.40729
2023-12-15,0.33081
2023-12-16,0.27746
2023-12-17,0.29346
2023-12-18,0.30769
2023-12-19,0.33793
2023-12-20,0.38062
2023-12-21,0.30947
2023-12-22,0.35571
2023-12-23,0.24011
2023-12-24,0.31659
2023-12-25,0.28457
2023-12-26,0.32726
2023-12-27,0.34149
2023-12-28,0.33259
2023-12-29,0.35749
2023-12-30,0.25256
2023-12-31,0.25078
2024-01-01,0.33793
2024-01-02,0.41797
2024-01-03,0.49089
2024-01-04,0.40196
2024-01-05,0.30769
2024-01-06,0.37706
2024-01-07,0.40018
2024-01-08,0.39129
2024-01-09,0.3984
2024-01-10,0.38951
2024-01-11,0.67764
2024-01-12,0.59583
2024-01-13,0.33437
2024-01-14,0.35038
2024-01-15,0.31303
2024-01-16,0.3486
2024-01-17,0.2739
2024-01-18,0.2241
2024-01-19,0.25611
2024-01-20,0.1654
2024-01-21,0.59227
2024-01-22,0.28457
2024-01-23,0.21876
2024-01-24,0.21521
2024-01-25,0.18497
2024-01-26,0.17785
2024-01-27,0.17785
2024-01-28,0.17608
2024-01-29,0.20987
2024-01-30,0.24366
2024-01-31,0.22232
2024-02-01,0.16185
2024-02-02,0.17252
2024-02-03,0.16007
2024-02-04,0.16007
2024-02-05,0.20098
2024-02-06,0.15651
2024-02-07,0.1494
2024-02-08,0.16363
2024-02-09,0.19208
2024-02-10,0.20987
2024-02-11,0.15118
2024-02-12,0.19208
2024-02-13,0.32192
2024-02-14,0.2988
2024-02-15,0.47132
2024-02-16,0.39307
2024-02-17,0.30947
2024-02-18,0.33615
2024-02-19,0.37528
2024-02-20,0.48555
2024-02-21,0.37172
2024-02-22,0.26501
2024-02-23,0.28457
2024-02-24,0.22232
2024-02-25,0.21521
2024-02-26,0.25256
2024-02-27,0.81637
2024-02-28,1.03692
2024-02-29,3.13211
2024-03-01,1.49402
2024-03-02,3.06452
2024-03-03,1.41932
2024-03-04,3.40779
2024-03-05,5.0779
2024-03-06,2.3602
2024-03-07,2.08629
2024-03-08,1.66476
2024-03-09,1.42821
2024-03-10,1.7199
2024-03-11,1.85507
2024-03-12,2.15388
2024-03-13,1.91021
2024-03-14,3.20859
2024-03-15,1.9529
2024-03-16,1.44244
2024-03-17,1.48868
2024-03-18,1.36952
2024-03-19,1.60251
2024-03-20,1.02091
