date,개인연금
2023-05-29,34.25139
2023-05-30,37.35716
2023-05-31,37.26926
2023-06-01,52.06563
2023-06-02,57.80837
2023-06-03,24.02578
2023-06-04,26.95575
2023-06-05,31.99531
2023-06-06,28.36214
2023-06-07,32.7278
2023-06-08,30.55962
2023-06-09,28.94813
2023-06-10,22.44359
2023-06-11,22.91239
2023-06-12,34.16349
2023-06-13,32.3762
2023-06-14,31.99531
2023-06-15,32.3176
2023-06-16,25.84236
2023-06-17,17.84353
2023-06-18,20.45121
2023-06-19,25.57866
2023-06-20,27.10225
2023-06-21,34.74948
2023-06-22,28.83094
2023-06-23,29.59273
2023-06-24,17.96073
2023-06-25,20.62701
2023-06-26,29.85643
2023-06-27,30.55962
2023-06-28,31.81951
2023-06-29,31.70231
2023-06-30,26.10606
2023-07-01,18.25373
2023-07-02,21.1837
2023-07-03,27.19015
2023-07-04,28.06914
2023-07-05,59.85936
2023-07-06,100.0
2023-07-07,82.30295
2023-07-08,41.81072
2023-07-09,35.39408
2023-07-10,40.31643
2023-07-11,41.98652
2023-07-12,45.97128
2023-07-13,38.23615
2023-07-14,30.70612
2023-07-15,24.75827
2023-07-16,24.55317
2023-07-17,27.04365
2023-07-18,27.57105
2023-07-19,30.96982
2023-07-20,66.86199
2023-07-21,49.10635
2023-07-22,27.39525
2023-07-23,33.89979
2023-07-24,41.48842
2023-07-25,50.10254
2023-07-26,41.86932
2023-07-27,43.01201
2023-07-28,36.06797
2023-07-29,27.19015
2023-07-30,27.86404
2023-07-31,31.58511
2023-08-01,36.09727
2023-08-02,30.17872
2023-08-03,27.48315
2023-08-04,25.54937
2023-08-05,20.45121
2023-08-06,21.506
2023-08-07,37.35716
2023-08-08,31.05772
2023-08-09,28.06914
2023-08-10,29.18253
2023-08-11,28.30354
2023-08-12,20.39261
2023-08-13,35.21828
2023-08-14,28.94813
2023-08-15,27.86404
2023-08-16,32.9036
2023-08-17,33.89979
2023-08-18,32.17111
2023-08-19,26.39906
2023-08-20,23.43978
2023-08-21,35.65777
2023-08-22,32.8157
2023-08-23,42.30881
2023-08-24,31.43861
2023-08-25,32.4934
2023-08-26,26.80925
2023-08-27,25.28567
2023-08-28,33.2552
2023-08-29,38.55845
2023-08-30,34.10489
2023-08-31,28.33284
2023-09-01,34.30999
2023-09-02,25.81306
2023-09-03,27.01435
2023-09-04,35.39408
2023-09-05,34.45648
2023-09-06,31.05772
2023-09-07,30.96982
2023-09-08,25.95956
2023-09-09,20.68561
2023-09-10,23.64488
2023-09-11,31.38001
2023-09-12,27.30735
2023-09-13,29.32903
2023-09-14,27.74685
2023-09-15,23.96718
2023-09-16,18.75183
2023-09-17,22.88309
2023-09-18,26.57486
2023-09-19,25.37357
2023-09-20,25.28567
2023-09-21,28.24494
2023-09-22,22.1799
2023-09-23,17.46264
2023-09-24,23.87928
2023-09-25,32.3469
2023-09-26,27.95194
2023-09-27,24.67037
2023-09-28,19.16202
2023-09-29,19.92382
2023-09-30,20.18751
2023-10-01,19.19132
2023-10-02,25.28567
2023-10-03,27.51245
2023-10-04,28.91883
2023-10-05,27.19015
2023-10-06,27.62965
2023-10-07,19.45502
2023-10-08,31.26281
2023-10-09,29.94433
2023-10-10,34.28069
2023-10-11,29.24113
2023-10-12,39.93554
2023-10-13,28.53794
2023-10-14,20.09961
2023-10-15,22.59009
2023-10-16,30.00292
2023-10-17,30.00292
2023-10-18,28.47934
2023-10-19,24.78757
2023-10-20,29.70993
2023-10-21,18.69323
2023-10-22,19.45502
2023-10-23,26.25256
2023-10-24,27.80544
2023-10-25,32.14181
2023-10-26,47.46557
2023-10-27,42.92411
2023-10-28,24.34808
2023-10-29,24.93407
2023-10-30,39.75974
2023-10-31,34.57368
2023-11-01,30.35452
2023-11-02,28.77234
2023-11-03,42.57251
2023-11-04,20.77351
2023-11-05,24.14298
2023-11-06,29.12393
2023-11-07,26.22326
2023-11-08,28.42074
2023-11-09,38.85145
2023-11-10,24.61177
2023-11-11,18.37093
2023-11-12,20.24611
2023-11-13,31.17491
2023-11-14,28.15704
2023-11-15,33.54819
2023-11-16,47.20187
2023-11-17,41.72282
2023-11-18,25.49077
2023-11-19,28.56724
2023-11-20,33.72399
2023-11-21,42.54321
2023-11-22,34.72018
2023-11-23,34.42719
2023-11-24,35.51128
2023-11-25,22.59009
2023-11-26,35.51128
2023-11-27,37.47436
2023-11-28,36.68326
2023-11-29,38.79285
2023-11-30,34.25139
2023-12-01,29.03603
2023-12-02,22.67799
2023-12-03,37.82595
2023-12-04,38.44125
2023-12-05,37.70876
2023-12-06,37.53296
2023-12-07,37.73806
2023-12-08,38.23615
2023-12-09,28.94813
2023-12-10,27.62965
2023-12-11,40.52153
2023-12-12,41.31262
2023-12-13,52.73952
2023-12-14,56.66569
2023-12-15,43.8324
2023-12-16,28.88953
2023-12-17,31.99531
2023-12-18,38.49985
2023-12-19,43.09991
2023-12-20,46.70377
2023-12-21,44.4184
2023-12-22,44.71139
2023-12-23,31.23351
2023-12-24,30.79402
2023-12-25,35.30618
2023-12-26,54.29241
2023-12-27,53.44271
2023-12-28,55.2886
2023-12-29,53.29622
2023-12-30,37.35716
2023-12-31,33.78259
2024-01-01,35.86287
2024-01-02,47.05537
2024-01-03,42.71901
2024-01-04,40.63873
2024-01-05,46.70377
2024-01-06,28.88953
2024-01-07,32.7278
2024-01-08,38.67565
2024-01-09,46.02988
2024-01-10,46.93817
2024-01-11,39.11514
2024-01-12,35.30618
2024-01-13,27.68825
2024-01-14,29.27043
2024-01-15,53.79431
2024-01-16,60.91415
2024-01-17,59.44916
2024-01-18,58.74597
2024-01-19,56.07969
2024-01-20,38.61705
2024-01-21,38.58775
2024-01-22,69.55757
2024-01-23,65.9537
2024-01-24,68.23908
2024-01-25,72.57544
2024-01-26,61.70524
2024-01-27,41.66422
2024-01-28,43.5101
2024-01-29,63.11163
2024-01-30,67.41869
2024-01-31,58.36507
2024-02-01,50.51274
2024-02-02,46.61588
2024-02-03,35.54058
2024-02-04,37.35716
2024-02-05,46.20568
2024-02-06,46.38148
2024-02-07,40.63873
2024-02-08,39.17374
2024-02-09,33.57749
2024-02-10,35.48198
2024-02-11,36.30237
2024-02-12,40.96103
2024-02-13,65.33841
2024-02-14,60.73835
2024-02-15,59.50776
2024-02-16,50.10254
2024-02-17,33.60679
2024-02-18,34.19279
2024-02-19,47.64137
2024-02-20,54.14591
2024-02-21,54.40961
2024-02-22,50.80574
2024-02-23,50.92294
2024-02-24,34.25139
2024-02-25,35.62847
2024-02-26,50.27834
2024-02-27,45.20949
2024-02-28,46.41078
2024-02-29,45.50249
2024-03-01,29.73923
2024-03-02,29.03603
2024-03-03,29.21183
2024-03-04,39.70114
2024-03-05,45.29739
2024-03-06,43.04131
2024-03-07,37.76736
2024-03-08,39.02724
2024-03-09,28.39144
2024-03-10,28.59654
2024-03-11,38.64635
2024-03-12,36.00937
2024-03-13,36.68326
2024-03-14,33.81189
2024-03-15,29.29973
2024-03-16,21.8869
2024-03-17,25.69586
2024-03-18,35.45268
2024-03-19,51.30383
2024-03-20,47.69997
