date,위메이드주가
2021-08-24,2.89819
2021-08-25,2.51783
2021-08-26,3.33544
2021-08-27,5.55907
2021-08-28,0.90863
2021-08-29,0.76884
2021-08-30,11.25956
2021-08-31,17.75653
2021-09-01,16.81539
2021-09-02,11.7407
2021-09-03,16.83652
2021-09-04,3.86372
2021-09-05,2.98759
2021-09-06,14.47473
2021-09-07,11.79434
2021-09-08,11.20755
2021-09-09,13.38567
2021-09-10,11.97639
2021-09-11,1.87253
2021-09-12,1.96193
2021-09-13,14.36907
2021-09-14,18.08325
2021-09-15,13.31252
2021-09-16,14.65678
2021-09-17,14.36745
2021-09-18,2.37154
2021-09-19,1.98468
2021-09-20,1.60433
2021-09-21,1.47916
2021-09-22,1.75387
2021-09-23,12.59894
2021-09-24,11.42049
2021-09-25,1.8839
2021-09-26,1.59945
2021-09-27,12.91266
2021-09-28,11.34734
2021-09-29,10.598
2021-09-30,8.92865
2021-10-01,15.63856
2021-10-02,2.57635
2021-10-03,2.14398
2021-10-04,2.73402
2021-10-05,20.9083
2021-10-06,17.9012
2021-10-07,14.83395
2021-10-08,12.20071
2021-10-09,1.98956
2021-10-10,1.59295
2021-10-11,2.00256
2021-10-12,11.7472
2021-10-13,9.8958
2021-10-14,22.22818
2021-10-15,19.14468
2021-10-16,2.82017
2021-10-17,2.60723
2021-10-18,16.89829
2021-10-19,23.14169
2021-10-20,19.86151
2021-10-21,19.47465
2021-10-22,17.96297
2021-10-23,2.97621
2021-10-24,2.4967
2021-10-25,16.92755
2021-10-26,29.98163
2021-10-27,32.94484
2021-10-28,28.15786
2021-10-29,38.61933
2021-10-30,7.60715
2021-10-31,5.86141
2021-11-01,32.91884
2021-11-02,30.29534
2021-11-03,41.73209
2021-11-04,55.02348
2021-11-05,41.25908
2021-11-06,6.40756
2021-11-07,6.34905
2021-11-08,42.47655
2021-11-09,39.54259
2021-11-10,35.4318
2021-11-11,39.96846
2021-11-12,40.82345
2021-11-13,8.35649
2021-11-14,8.0184
2021-11-15,37.86349
2021-11-16,46.61172
2021-11-17,39.17849
2021-11-18,54.29203
2021-11-19,52.63731
2021-11-20,10.07948
2021-11-21,11.29045
2021-11-22,50.56647
2021-11-23,59.67555
2021-11-24,59.16191
2021-11-25,46.16309
2021-11-26,45.28209
2021-11-27,8.04115
2021-11-28,6.95047
2021-11-29,52.29596
2021-11-30,44.25968
2021-12-01,42.8504
2021-12-02,52.6048
2021-12-03,47.24728
2021-12-04,8.08992
2021-12-05,6.9781
2021-12-06,47.89909
2021-12-07,46.16147
2021-12-08,46.87992
2021-12-09,44.45473
2021-12-10,33.65192
2021-12-11,5.67936
2021-12-12,5.66148
2021-12-13,40.94536
2021-12-14,36.97436
2021-12-15,32.2589
2021-12-16,35.01568
2021-12-17,28.5561
2021-12-18,4.18881
2021-12-19,4.39849
2021-12-20,27.95305
2021-12-21,32.75304
2021-12-22,43.01945
2021-12-23,34.47928
2021-12-24,32.8912
2021-12-25,5.4843
2021-12-26,5.45179
2021-12-27,31.76151
2021-12-28,37.98377
2021-12-29,36.35181
2021-12-30,29.05674
2021-12-31,7.37146
2022-01-01,3.84421
2022-01-02,4.12216
2022-01-03,30.91464
2022-01-04,33.20167
2022-01-05,32.45883
2022-01-06,40.60077
2022-01-07,43.97685
2022-01-08,7.40072
2022-01-09,6.16699
2022-01-10,37.14503
2022-01-11,53.39965
2022-01-12,42.81464
2022-01-13,31.61684
2022-01-14,28.73327
2022-01-15,4.86825
2022-01-16,4.52365
2022-01-17,25.44822
2022-01-18,27.48492
2022-01-19,26.81848
2022-01-20,31.02842
2022-01-21,26.89325
2022-01-22,4.61143
2022-01-23,4.75447
2022-01-24,26.23819
2022-01-25,26.86237
2022-01-26,36.12587
2022-01-27,24.1641
2022-01-28,38.31212
2022-01-29,6.20113
2022-01-30,4.30422
2022-01-31,3.72068
2022-02-01,3.43459
2022-02-02,4.28634
2022-02-03,28.33991
2022-02-04,34.77836
2022-02-05,7.28856
2022-02-06,7.71931
2022-02-07,33.54626
2022-02-08,36.76468
2022-02-09,51.33369
2022-02-10,100.0
2022-02-11,67.27296
2022-02-12,10.31192
2022-02-13,7.94525
2022-02-14,42.09944
2022-02-15,34.74585
2022-02-16,55.17465
2022-02-17,40.98275
2022-02-18,29.12826
2022-02-19,3.81495
2022-02-20,3.33869
2022-02-21,26.89325
2022-02-22,24.52333
2022-02-23,24.46156
2022-02-24,22.56302
2022-02-25,22.36147
2022-02-26,3.64265
2022-02-27,3.22654
2022-02-28,28.93808
2022-03-01,5.67285
2022-03-02,24.75414
2022-03-03,21.22852
2022-03-04,19.27471
2022-03-05,3.0071
2022-03-06,2.81692
2022-03-07,18.67817
2022-03-08,19.38199
2022-03-09,2.85756
2022-03-10,19.43889
2022-03-11,16.61709
2022-03-12,2.65112
2022-03-13,2.53571
2022-03-14,18.38234
2022-03-15,17.33391
2022-03-16,18.94312
2022-03-17,21.42357
2022-03-18,18.82609
2022-03-19,3.75644
2022-03-20,3.09
2022-03-21,16.89992
2022-03-22,19.00326
2022-03-23,19.77211
2022-03-24,20.43042
2022-03-25,18.26205
2022-03-26,3.37283
2022-03-27,2.6755
2022-03-28,15.52803
2022-03-29,16.16196
2022-03-30,16.79101
2022-03-31,19.17231
2022-04-01,14.36907
2022-04-02,2.42031
2022-04-03,2.15698
2022-04-04,17.09335
2022-04-05,16.96331
2022-04-06,24.35916
2022-04-07,18.30106
2022-04-08,16.46917
2022-04-09,2.4902
2022-04-10,2.0302
2022-04-11,14.79494
2022-04-12,29.85809
2022-04-13,22.50451
2022-04-14,22.68493
2022-04-15,16.55694
2022-04-16,2.57147
2022-04-17,2.30327
2022-04-18,15.14929
2022-04-19,15.0989
2022-04-20,13.33203
2022-04-21,13.72702
2022-04-22,12.94354
2022-04-23,2.64787
2022-04-24,2.42681
2022-04-25,13.70101
2022-04-26,13.79041
2022-04-27,14.86321
2022-04-28,12.6282
2022-04-29,12.9793
2022-04-30,2.65275
2022-05-01,2.4967
2022-05-02,12.81513
2022-05-03,14.39996
2022-05-04,12.22997
2022-05-05,2.37154
2022-05-06,16.19609
2022-05-07,2.81204
2022-05-08,2.1326
2022-05-09,11.66593
2022-05-10,12.24947
2022-05-11,12.91103
2022-05-12,16.03029
2022-05-13,15.00625
2022-05-14,2.53084
2022-05-15,2.02044
2022-05-16,11.79597
2022-05-17,11.04338
2022-05-18,11.48225
2022-05-19,11.43349
2022-05-20,13.56772
2022-05-21,3.64428
2022-05-22,3.10788
2022-05-23,27.48004
2022-05-24,18.90411
2022-05-25,27.30937
2022-05-26,27.55806
2022-05-27,18.80496
2022-05-28,2.67876
2022-05-29,2.64787
2022-05-30,31.15684
2022-05-31,21.18301
2022-06-01,3.7093
2022-06-02,16.29524
2022-06-03,13.68638
2022-06-04,2.03995
2022-06-05,1.5962
2022-06-06,1.83514
2022-06-07,11.36197
2022-06-08,11.78784
2022-06-09,11.58791
2022-06-10,17.69639
2022-06-11,4.15142
2022-06-12,3.40696
2022-06-13,14.15776
2022-06-14,23.27172
2022-06-15,16.23998
2022-06-16,15.75234
2022-06-17,13.11259
2022-06-18,1.93754
2022-06-19,1.98631
2022-06-20,12.92404
2022-06-21,17.21038
2022-06-22,14.49748
2022-06-23,45.44301
2022-06-24,25.50023
2022-06-25,3.56951
2022-06-26,4.09778
2022-06-27,17.36805
2022-06-28,18.1499
2022-06-29,17.84756
2022-06-30,15.05827
2022-07-01,15.23057
2022-07-02,3.42159
2022-07-03,2.16836
2022-07-04,21.10336
2022-07-05,15.67269
2022-07-06,14.64052
2022-07-07,14.33819
2022-07-08,13.25888
2022-07-09,1.6986
2022-07-10,1.49542
2022-07-11,11.84148
2022-07-12,10.38344
2022-07-13,14.33006
2022-07-14,13.60836
2022-07-15,11.53264
2022-07-16,1.6921
2022-07-17,1.51167
2022-07-18,11.79272
2022-07-19,10.76542
2022-07-20,14.16101
2022-07-21,14.2878
2022-07-22,11.72932
2022-07-23,1.52955
2022-07-24,1.63521
2022-07-25,12.37626
2022-07-26,11.33109
2022-07-27,15.84987
2022-07-28,12.77775
2022-07-29,11.37172
2022-07-30,1.72298
2022-07-31,1.49542
2022-08-01,9.92831
2022-08-02,9.20498
2022-08-03,12.99068
2022-08-04,62.71517
2022-08-05,33.41623
2022-08-06,3.15827
2022-08-07,2.66575
2022-08-08,17.71915
2022-08-09,18.55626
2022-08-10,14.45522
2022-08-11,15.27445
2022-08-12,12.79888
2022-08-13,1.70835
2022-08-14,1.39302
2022-08-15,1.55556
2022-08-16,12.7176
2022-08-17,11.33271
2022-08-18,11.24331
2022-08-19,9.92994
2022-08-20,1.61733
2022-08-21,1.58807
2022-08-22,9.56096
2022-08-23,9.25049
2022-08-24,9.40004
2022-08-25,10.38994
2022-08-26,8.54342
2022-08-27,1.34913
2022-08-28,1.02078
2022-08-29,9.85842
2022-08-30,9.3724
2022-08-31,8.84088
2022-09-01,8.51579
2022-09-02,8.09154
2022-09-03,1.14432
2022-09-04,0.9769
2022-09-05,8.07366
2022-09-06,7.77458
2022-09-07,8.06228
2022-09-08,7.09188
2022-09-09,1.08418
2022-09-10,0.8046
2022-09-11,0.76884
2022-09-12,1.06142
2022-09-13,11.39935
2022-09-14,8.76936
2022-09-15,8.15656
2022-09-16,7.69655
2022-09-17,1.04517
2022-09-18,1.00941
2022-09-19,8.02002
2022-09-20,7.18941
2022-09-21,6.82368
2022-09-22,7.74369
2022-09-23,7.3422
2022-09-24,1.25973
2022-09-25,1.04679
2022-09-26,8.23621
2022-09-27,7.69005
2022-09-28,8.15493
2022-09-29,7.58927
2022-09-30,7.10976
2022-10-01,0.82085
2022-10-02,0.70219
2022-10-03,0.88262
2022-10-04,7.28044
2022-10-05,7.52263
2022-10-06,6.65463
2022-10-07,7.07725
2022-10-08,0.907
2022-10-09,0.66318
2022-10-10,0.94439
2022-10-11,7.495
2022-10-12,6.90495
2022-10-13,7.92412
2022-10-14,11.18479
2022-10-15,1.82051
2022-10-16,1.51818
2022-10-17,10.93772
2022-10-18,27.86528
2022-10-19,21.48859
2022-10-20,13.87818
2022-10-21,10.64352
2022-10-22,1.37839
2022-10-23,1.3475
2022-10-24,18.98376
2022-10-25,11.76671
2022-10-26,18.948
2022-10-27,22.68818
2022-10-28,38.64046
2022-10-29,6.46445
2022-10-30,5.99145
2022-10-31,17.29815
2022-11-01,13.69125
2022-11-02,40.65603
2022-11-03,17.92233
2022-11-04,13.54659
2022-11-05,2.30002
2022-11-06,2.53897
2022-11-07,19.92652
2022-11-08,19.6827
2022-11-09,16.97631
2022-11-10,17.71915
2022-11-11,17.58586
2022-11-12,2.65762
2022-11-13,2.05945
2022-11-14,15.35573
2022-11-15,14.569
2022-11-16,13.52221
2022-11-17,17.633
2022-11-18,12.19421
2022-11-19,1.89691
2022-11-20,1.45316
2022-11-21,10.45659
2022-11-22,9.67962
2022-11-23,12.59244
2022-11-24,28.17411
2022-11-25,74.017
2022-11-26,14.38208
2022-11-27,10.39644
2022-11-28,49.04829
2022-11-29,37.04426
2022-11-30,25.56687
2022-12-01,33.53976
2022-12-02,37.24094
2022-12-03,6.04346
2022-12-04,6.21901
2022-12-05,26.99078
2022-12-06,23.56431
2022-12-07,47.33017
2022-12-08,64.89653
2022-12-09,44.56364
2022-12-10,6.77654
2022-12-11,6.44332
2022-12-12,35.50169
2022-12-13,22.41511
2022-12-14,37.21005
2022-12-15,21.01721
2022-12-16,16.21722
2022-12-17,2.32928
2022-12-18,1.84327
2022-12-19,13.70913
2022-12-20,11.83173
2022-12-21,11.71469
2022-12-22,11.1019
2022-12-23,10.02747
2022-12-24,1.23209
2022-12-25,1.02241
2022-12-26,11.23031
2022-12-27,10.0616
2022-12-28,10.19651
2022-12-29,13.94158
2022-12-30,3.58251
2022-12-31,1.04679
2023-01-01,0.97527
2023-01-02,9.90556
2023-01-03,10.44846
2023-01-04,10.77193
2023-01-05,10.81419
2023-01-06,9.58859
2023-01-07,1.45641
2023-01-08,1.08255
2023-01-09,11.27907
2023-01-10,10.05022
2023-01-11,9.59184
2023-01-12,8.50928
2023-01-13,9.86654
2023-01-14,1.41252
2023-01-15,1.11506
2023-01-16,13.75465
2023-01-17,13.65062
2023-01-18,11.30833
2023-01-19,9.33014
2023-01-20,7.6998
2023-01-21,1.07768
2023-01-22,0.75421
2023-01-23,1.10206
2023-01-24,1.45478
2023-01-25,11.68218
2023-01-26,10.72641
2023-01-27,9.95595
2023-01-28,1.42715
2023-01-29,1.23372
2023-01-30,12.39414
2023-01-31,12.06254
2023-02-01,11.20755
2023-02-02,12.22834
2023-02-03,33.96563
2023-02-04,8.31585
2023-02-05,6.82206
2023-02-06,24.98821
2023-02-07,16.91617
2023-02-08,15.0794
2023-02-09,13.77578
2023-02-10,14.09925
2023-02-11,1.7815
2023-02-12,1.47916
2023-02-13,13.87331
2023-02-14,16.92267
2023-02-15,15.27771
2023-02-16,54.57811
2023-02-17,31.84766
2023-02-18,3.31919
2023-02-19,3.74668
2023-02-20,27.26711
2023-02-21,24.69563
2023-02-22,31.00567
2023-02-23,21.42357
2023-02-24,18.34658
2023-02-25,2.2155
2023-02-26,1.95868
2023-02-27,18.4441
2023-02-28,15.25332
2023-03-01,2.235
2023-03-02,13.79366
2023-03-03,13.32878
2023-03-04,1.55556
2023-03-05,1.341
2023-03-06,12.71923
2023-03-07,12.56318
2023-03-08,11.91625
2023-03-09,11.39773
2023-03-10,9.50894
2023-03-11,1.23047
2023-03-12,1.20446
2023-03-13,13.75952
2023-03-14,12.95817
2023-03-15,11.66918
2023-03-16,11.87236
2023-03-17,15.71008
2023-03-18,3.17452
2023-03-19,2.2155
2023-03-20,12.24622
2023-03-21,11.55215
2023-03-22,11.23193
2023-03-23,11.09539
2023-03-24,10.36068
2023-03-25,1.36051
2023-03-26,1.06792
2023-03-27,10.94423
2023-03-28,20.31663
2023-03-29,12.66559
2023-03-30,12.20071
2023-03-31,10.82719
2023-04-01,1.40927
2023-04-02,1.25973
2023-04-03,10.29567
2023-04-04,11.51151
2023-04-05,12.82813
2023-04-06,11.6448
2023-04-07,11.35709
2023-04-08,1.46616
2023-04-09,1.4434
2023-04-10,10.50373
2023-04-11,10.74267
2023-04-12,9.96082
2023-04-13,13.62624
2023-04-14,13.48807
2023-04-15,2.14398
2023-04-16,1.6921
2023-04-17,12.23809
2023-04-18,12.60707
2023-04-19,13.3109
2023-04-20,10.6809
2023-04-21,9.27163
2023-04-22,1.28411
2023-04-23,1.09556
2023-04-24,9.36915
2023-04-25,10.10224
2023-04-26,10.03884
2023-04-27,12.95004
2023-04-28,21.66414
2023-04-29,5.69399
2023-04-30,6.614
2023-05-01,8.84088
2023-05-02,15.27608
2023-05-03,12.0788
2023-05-04,9.76577
2023-05-05,2.61699
2023-05-06,2.41706
2023-05-07,2.8348
2023-05-08,11.00599
2023-05-09,15.84499
2023-05-10,18.84072
2023-05-11,13.43768
2023-05-12,18.28643
2023-05-13,4.9609
2023-05-14,4.09616
2023-05-15,12.39414
2023-05-16,11.75045
2023-05-17,9.79502
2023-05-18,9.05219
2023-05-19,9.57721
2023-05-20,2.26264
2023-05-21,1.50517
2023-05-22,9.15947
2023-05-23,7.8461
2023-05-24,7.62991
2023-05-25,9.96407
2023-05-26,8.09967
2023-05-27,1.0858
2023-05-28,0.89237
2023-05-29,1.5068
