date,두산중공업주가
2021-02-28,0.66325
2021-03-01,0.75934
2021-03-02,5.70533
2021-03-03,6.33049
2021-03-04,5.70533
2021-03-05,5.22101
2021-03-06,0.75769
2021-03-07,0.62956
2021-03-08,5.4154
2021-03-09,5.61918
2021-03-10,5.1575
2021-03-11,5.39165
2021-03-12,7.17709
2021-03-13,0.79524
2021-03-14,0.73063
2021-03-15,5.85831
2021-03-16,6.00742
2021-03-17,5.71969
2021-03-18,5.61808
2021-03-19,5.3414
2021-03-20,0.96699
2021-03-21,0.82672
2021-03-22,7.73873
2021-03-23,6.11014
2021-03-24,5.90801
2021-03-25,6.63091
2021-03-26,8.18109
2021-03-27,1.27902
2021-03-28,0.95705
2021-03-29,10.7187
2021-03-30,8.65824
2021-03-31,7.57692
2021-04-01,6.93355
2021-04-02,6.68724
2021-04-03,1.01007
2021-04-04,0.82341
2021-04-05,6.75351
2021-04-06,6.25704
2021-04-07,5.87598
2021-04-08,7.24336
2021-04-09,6.59999
2021-04-10,0.89907
2021-04-11,0.79193
2021-04-12,6.17751
2021-04-13,6.64582
2021-04-14,9.43747
2021-04-15,9.19006
2021-04-16,7.80721
2021-04-17,1.15531
2021-04-18,0.91342
2021-04-19,7.56533
2021-04-20,7.42064
2021-04-21,6.14162
2021-04-22,7.49961
2021-04-23,6.69774
2021-04-24,0.84936
2021-04-25,0.72842
2021-04-26,6.68724
2021-04-27,7.47752
2021-04-28,9.06691
2021-04-29,7.80224
2021-04-30,7.22127
2021-05-01,0.9438
2021-05-02,1.03713
2021-05-03,9.83951
2021-05-04,8.83717
2021-05-05,1.44193
2021-05-06,7.92484
2021-05-07,7.35878
2021-05-08,1.02664
2021-05-09,0.85985
2021-05-10,8.65879
2021-05-11,7.6686
2021-05-12,6.80432
2021-05-13,6.87887
2021-05-14,6.3592
2021-05-15,0.95429
2021-05-16,0.86317
2021-05-17,6.83801
2021-05-18,6.12229
2021-05-19,1.27128
2021-05-20,11.07711
2021-05-21,9.73458
2021-05-22,2.12894
2021-05-23,2.11844
2021-05-24,16.61567
2021-05-25,14.15538
2021-05-26,23.11791
2021-05-27,26.51041
2021-05-28,28.32733
2021-05-29,5.04705
2021-05-30,4.35231
2021-05-31,41.98679
2021-06-01,37.4699
2021-06-02,51.1415
2021-06-03,46.09777
2021-06-04,54.86812
2021-06-05,8.56435
2021-06-06,7.29969
2021-06-07,92.14749
2021-06-08,100.0
2021-06-09,81.39179
2021-06-10,65.70279
2021-06-11,58.6367
2021-06-12,7.42837
2021-06-13,6.5906
2021-06-14,50.15463
2021-06-15,42.81406
2021-06-16,49.2793
2021-06-17,39.45249
2021-06-18,41.44613
2021-06-19,6.49616
2021-06-20,4.99127
2021-06-21,43.08577
2021-06-22,46.15686
2021-06-23,41.87357
2021-06-24,41.06507
2021-06-25,36.71883
2021-06-26,4.59972
2021-06-27,3.64984
2021-06-28,33.5152
2021-06-29,32.3864
2021-06-30,29.61905
2021-07-01,33.57098
2021-07-02,31.85402
2021-07-03,3.70728
2021-07-04,2.99487
2021-07-05,30.76443
2021-07-06,39.87331
2021-07-07,33.28768
2021-07-08,28.42949
2021-07-09,32.96516
2021-07-10,4.72122
2021-07-11,3.28867
2021-07-12,31.1013
2021-07-13,29.07121
2021-07-14,27.04831
2021-07-15,28.50902
2021-07-16,25.32141
2021-07-17,2.78667
2021-07-18,2.42053
2021-07-19,24.12025
2021-07-20,26.69818
2021-07-21,31.17365
2021-07-22,29.23799
2021-07-23,25.39541
2021-07-24,2.78833
2021-07-25,2.24436
2021-07-26,23.83198
2021-07-27,23.58954
2021-07-28,22.17356
2021-07-29,21.40427
2021-07-30,22.20504
2021-07-31,2.51441
2021-08-01,2.02787
2021-08-02,21.08396
2021-08-03,24.5361
2021-08-04,26.18568
2021-08-05,23.86953
2021-08-06,23.51885
2021-08-07,2.70825
2021-08-08,2.29627
2021-08-09,22.2934
2021-08-10,20.47979
2021-08-11,19.93914
2021-08-12,21.62075
2021-08-13,20.64823
2021-08-14,2.24712
2021-08-15,1.65124
2021-08-16,3.52338
2021-08-17,20.48808
2021-08-18,20.05898
2021-08-19,22.03218
2021-08-20,20.63498
2021-08-21,2.22006
2021-08-22,1.7777
2021-08-23,21.73396
2021-08-24,23.20075
2021-08-25,20.89233
2021-08-26,20.08714
2021-08-27,19.06326
2021-08-28,1.90748
2021-08-29,1.57171
2021-08-30,18.44915
2021-08-31,18.58114
2021-09-01,27.40396
2021-09-02,22.918
2021-09-03,22.70483
2021-09-04,2.59559
2021-09-05,2.08365
2021-09-06,20.72113
2021-09-07,20.86251
2021-09-08,18.69767
2021-09-09,17.50756
2021-09-10,16.79405
2021-09-11,1.93344
2021-09-12,1.49163
2021-09-13,16.3771
2021-09-14,18.65901
2021-09-15,18.09792
2021-09-16,19.61165
2021-09-17,19.6597
2021-09-18,1.89699
2021-09-19,1.30994
2021-09-20,1.21164
2021-09-21,1.27902
2021-09-22,1.43199
2021-09-23,16.89622
2021-09-24,15.82374
2021-09-25,1.84397
2021-09-26,1.37014
2021-09-27,16.4881
2021-09-28,16.10263
2021-09-29,16.13576
2021-09-30,15.91596
2021-10-01,15.26707
2021-10-02,1.62859
2021-10-03,1.17906
2021-10-04,2.58731
2021-10-05,16.91996
2021-10-06,17.36784
2021-10-07,17.59979
2021-10-08,15.56473
2021-10-09,1.53802
2021-10-10,1.22324
2021-10-11,2.0958
2021-10-12,15.05721
2021-10-13,29.03863
2021-10-14,32.15887
2021-10-15,35.35808
2021-10-16,3.71888
2021-10-17,2.93523
2021-10-18,29.00605
2021-10-19,24.2666
2021-10-20,22.65457
2021-10-21,25.40977
2021-10-22,24.70343
2021-10-23,2.66849
2021-10-24,2.12838
2021-10-25,50.20433
2021-10-26,43.64023
2021-10-27,34.96708
2021-10-28,34.37893
2021-10-29,29.51412
2021-10-30,3.35715
2021-10-31,2.65855
2021-11-01,29.19602
2021-11-02,29.77037
2021-11-03,28.32622
2021-11-04,47.38286
2021-11-05,37.26722
2021-11-06,3.9337
2021-11-07,3.2964
2021-11-08,33.64167
2021-11-09,33.82778
2021-11-10,29.16841
2021-11-11,27.81263
2021-11-12,30.43473
2021-11-13,3.53884
2021-11-14,3.0501
2021-11-15,28.22129
2021-11-16,25.79911
2021-11-17,25.74996
2021-11-18,24.52727
2021-11-19,25.55004
2021-11-20,3.14287
2021-11-21,2.35149
2021-11-22,25.04197
2021-11-23,22.48337
2021-11-24,22.31604
2021-11-25,20.28319
2021-11-26,21.37886
2021-11-27,3.64432
2021-11-28,2.71819
2021-11-29,33.51852
2021-11-30,28.4074
2021-12-01,28.07826
2021-12-02,24.58857
2021-12-03,23.34323
2021-12-04,2.72979
2021-12-05,2.25706
2021-12-06,24.32293
2021-12-07,22.89149
2021-12-08,24.20585
2021-12-09,22.98261
2021-12-10,22.08409
2021-12-11,2.68009
2021-12-12,2.13059
2021-12-13,23.02292
2021-12-14,20.61951
2021-12-15,19.63043
2021-12-16,19.22452
2021-12-17,17.89359
2021-12-18,2.23939
2021-12-19,1.80642
2021-12-20,19.05995
2021-12-21,17.91678
2021-12-22,18.74572
2021-12-23,18.30446
2021-12-24,16.89842
2021-12-25,2.07868
2021-12-26,1.86772
2021-12-27,17.34023
2021-12-28,20.61123
2021-12-29,22.03328
2021-12-30,18.65515
2021-12-31,4.97912
2022-01-01,1.44138
2022-01-02,1.93675
2022-01-03,21.38604
2022-01-04,18.69491
2022-01-05,18.19015
2022-01-06,17.29108
2022-01-07,18.12001
2022-01-08,2.23
2022-01-09,2.07316
2022-01-10,20.09211
2022-01-11,17.47166
2022-01-12,18.69656
2022-01-13,15.52221
2022-01-14,14.45194
2022-01-15,1.84121
2022-01-16,1.52808
2022-01-17,14.4917
2022-01-18,14.56184
2022-01-19,16.44834
2022-01-20,17.75773
2022-01-21,16.49086
2022-01-22,2.61602
2022-01-23,2.04002
2022-01-24,15.98279
2022-01-25,16.39477
2022-01-26,18.66398
2022-01-27,18.64907
2022-01-28,17.56831
2022-01-29,1.96547
2022-01-30,1.38947
2022-01-31,1.20612
2022-02-01,1.24699
2022-02-02,1.52311
2022-02-03,17.80191
2022-02-04,16.85424
2022-02-05,2.34597
2022-02-06,1.88429
2022-02-07,17.90739
2022-02-08,18.23212
2022-02-09,18.14541
2022-02-10,17.46946
2022-02-11,17.0271
2022-02-12,2.25927
2022-02-13,1.85115
2022-02-14,21.80962
2022-02-15,19.63208
2022-02-16,21.9383
2022-02-17,22.5767
2022-02-18,30.67054
2022-02-19,5.08018
2022-02-20,3.98838
2022-02-21,27.98162
2022-02-22,22.74293
2022-02-23,21.50367
2022-02-24,21.49649
2022-02-25,26.67498
2022-02-26,5.68932
2022-02-27,5.01612
2022-02-28,51.86551
2022-03-01,7.95964
2022-03-02,39.28958
2022-03-03,38.07848
2022-03-04,39.20177
2022-03-05,5.16247
2022-03-06,4.34458
2022-03-07,33.26724
2022-03-08,31.32496
2022-03-09,4.94378
2022-03-10,47.7363
2022-03-11,55.02882
2022-03-12,11.96514
2022-03-13,9.05641
2022-03-14,54.68643
2022-03-15,43.82358
2022-03-16,41.9901
2022-03-17,40.38967
2022-03-18,35.41441
2022-03-19,4.99955
2022-03-20,4.04084
2022-03-21,32.61834
2022-03-22,31.88661
2022-03-23,33.92719
2022-03-24,41.2302
2022-03-25,32.77794
2022-03-26,4.6312
2022-03-27,3.67028
2022-03-28,31.91367
2022-03-29,32.08818
2022-03-30,33.05573
2022-03-31,30.70313
2022-04-01,26.54796
2022-04-02,3.28536
2022-04-03,2.96615
2022-04-04,32.75917
2022-04-05,27.32664
2022-04-06,25.78806
2022-04-07,25.56716
2022-04-08,24.59574
2022-04-09,3.02248
2022-04-10,2.55362
2022-04-11,23.66133
2022-04-12,22.3072
2022-04-13,26.99198
2022-04-14,26.28178
2022-04-15,23.81541
2022-04-16,3.33837
2022-04-17,2.91645
2022-04-18,28.37924
2022-04-19,25.74112
2022-04-20,27.76016
2022-04-21,29.80295
2022-04-22,21.75329
2022-04-23,2.38242
2022-04-24,2.01628
2022-04-25,20.43175
2022-04-26,20.94148
2022-04-27,20.57754
2022-04-28,20.83655
2022-04-29,20.53833
2022-04-30,2.11679
2022-05-01,1.55238
2022-05-02,18.289
2022-05-03,20.22244
2022-05-04,19.7823
2022-05-05,3.04402
2022-05-06,17.88696
2022-05-07,1.8622
2022-05-08,1.57613
2022-05-09,18.68994
2022-05-10,17.32587
2022-05-11,16.59137
2022-05-12,18.64741
2022-05-13,19.67019
2022-05-14,2.00247
2022-05-15,1.46457
2022-05-16,18.22549
2022-05-17,17.56334
2022-05-18,16.7206
2022-05-19,15.77072
2022-05-20,18.5944
2022-05-21,2.30179
2022-05-22,1.91245
2022-05-23,18.70043
2022-05-24,15.70611
2022-05-25,14.89429
2022-05-26,14.42267
2022-05-27,14.06205
2022-05-28,1.53195
2022-05-29,1.20722
2022-05-30,14.64523
2022-05-31,14.83852
2022-06-01,2.38187
2022-06-02,12.83328
2022-06-03,12.78744
2022-06-04,1.36241
2022-06-05,0.92778
2022-06-06,1.29945
2022-06-07,11.29967
2022-06-08,11.97784
2022-06-09,11.77406
2022-06-10,10.73858
2022-06-11,1.10561
2022-06-12,0.85709
2022-06-13,12.16174
2022-06-14,13.09891
2022-06-15,11.50787
2022-06-16,12.28158
2022-06-17,11.3074
2022-06-18,1.24864
2022-06-19,0.84274
2022-06-20,11.40736
2022-06-21,11.18646
2022-06-22,12.33901
2022-06-23,16.48423
2022-06-24,13.62245
2022-06-25,1.39333
2022-06-26,1.00896
2022-06-27,14.94455
2022-06-28,14.48231
2022-06-29,15.75857
2022-06-30,14.88214
2022-07-01,13.08897
2022-07-02,1.28951
2022-07-03,0.89465
2022-07-04,11.4046
2022-07-05,11.59789
2022-07-06,11.31789
2022-07-07,13.08179
2022-07-08,11.65974
2022-07-09,1.2387
2022-07-10,0.86317
2022-07-11,10.54032
2022-07-12,9.00671
2022-07-13,9.50595
2022-07-14,9.24584
2022-07-15,8.8935
2022-07-16,0.9438
2022-07-17,0.66712
2022-07-18,10.24818
2022-07-19,9.0172
2022-07-20,9.24528
2022-07-21,8.97247
2022-07-22,8.62179
2022-07-23,0.77646
2022-07-24,0.55722
2022-07-25,8.3799
2022-07-26,8.83054
2022-07-27,8.45004
2022-07-28,9.20331
2022-07-29,10.10791
2022-07-30,1.06308
2022-07-31,0.73449
2022-08-01,9.19006
2022-08-02,8.3313
2022-08-03,8.52238
2022-08-04,8.42022
2022-08-05,8.43955
2022-08-06,0.88526
2022-08-07,0.64282
2022-08-08,9.26406
2022-08-09,9.73072
2022-08-10,11.43055
2022-08-11,11.1721
2022-08-12,13.48549
2022-08-13,1.36848
2022-08-14,0.91342
2022-08-15,1.15973
2022-08-16,11.72767
2022-08-17,10.67341
2022-08-18,10.09852
2022-08-19,9.26572
2022-08-20,0.94987
2022-08-21,0.71737
2022-08-22,9.30161
2022-08-23,10.99041
2022-08-24,10.26143
2022-08-25,12.73829
2022-08-26,13.00172
2022-08-27,1.17022
2022-08-28,0.78364
2022-08-29,10.57511
2022-08-30,9.85939
2022-08-31,10.51933
2022-09-01,9.04702
2022-09-02,8.47047
2022-09-03,0.82948
2022-09-04,0.54673
2022-09-05,7.86575
2022-09-06,7.33228
2022-09-07,7.13843
2022-09-08,6.61434
2022-09-09,0.71903
2022-09-10,0.42799
2022-09-11,0.44511
2022-09-12,0.61797
2022-09-13,8.33793
2022-09-14,7.24447
2022-09-15,7.37756
2022-09-16,6.70712
2022-09-17,0.7737
2022-09-18,0.46555
2022-09-19,6.52046
2022-09-20,6.70657
2022-09-21,6.37577
2022-09-22,6.2355
2022-09-23,5.92182
2022-09-24,0.64116
2022-09-25,0.42137
2022-09-26,6.88495
2022-09-27,6.86949
2022-09-28,7.01086
2022-09-29,6.98877
2022-09-30,6.64196
2022-10-01,0.69749
2022-10-02,0.46886
2022-10-03,0.71903
2022-10-04,7.28368
2022-10-05,6.73087
2022-10-06,6.74744
2022-10-07,5.88923
2022-10-08,0.61686
2022-10-09,0.39983
2022-10-10,0.64227
2022-10-11,6.15321
2022-10-12,6.16923
2022-10-13,5.97539
2022-10-14,6.18966
2022-10-15,0.76542
2022-10-16,0.49758
2022-10-17,6.26366
2022-10-18,6.12063
2022-10-19,6.08418
2022-10-20,6.62097
2022-10-21,6.02564
2022-10-22,0.67375
2022-10-23,0.41198
2022-10-24,6.13885
2022-10-25,6.01736
2022-10-26,5.9058
2022-10-27,6.23495
2022-10-28,5.80805
2022-10-29,0.69694
2022-10-30,0.45063
2022-10-31,6.04221
2022-11-01,12.54556
2022-11-02,8.91007
2022-11-03,8.51023
2022-11-04,7.31571
2022-11-05,0.75493
2022-11-06,0.52519
2022-11-07,7.4361
2022-11-08,7.57913
2022-11-09,7.87845
2022-11-10,7.40517
2022-11-11,8.71236
2022-11-12,0.94435
2022-11-13,0.63674
2022-11-14,8.56215
2022-11-15,7.55042
2022-11-16,7.39689
2022-11-17,6.96613
2022-11-18,6.69276
2022-11-19,0.69749
2022-11-20,0.48267
2022-11-21,5.95716
2022-11-22,6.22169
2022-11-23,6.30066
2022-11-24,6.18635
2022-11-25,5.45958
2022-11-26,0.57268
2022-11-27,0.4175
2022-11-28,5.0603
2022-11-29,5.12547
2022-11-30,5.19505
2022-12-01,5.49493
2022-12-02,4.33353
2022-12-03,0.3816
2022-12-04,0.3446
2022-12-05,4.77699
2022-12-06,4.10435
2022-12-07,4.39042
2022-12-08,4.19713
2022-12-09,4.38048
2022-12-10,0.50365
2022-12-11,0.41142
2022-12-12,4.44564
2022-12-13,4.66765
2022-12-14,4.87253
2022-12-15,5.11939
2022-12-16,4.29598
2022-12-17,0.44898
2022-12-18,0.3203
2022-12-19,4.07397
2022-12-20,4.02648
2022-12-21,3.94751
2022-12-22,4.13307
2022-12-23,3.76582
2022-12-24,0.43462
2022-12-25,0.31423
2022-12-26,3.9337
2022-12-27,3.87737
2022-12-28,4.86977
2022-12-29,4.17117
2022-12-30,1.76279
2022-12-31,0.32085
2023-01-01,0.25348
2023-01-02,3.9939
2023-01-03,3.88124
2023-01-04,4.16454
2023-01-05,3.91106
2023-01-06,4.15847
2023-01-07,0.4534
2023-01-08,0.31478
2023-01-09,5.10724
2023-01-10,4.92776
2023-01-11,4.70907
2023-01-12,5.11774
2023-01-13,5.00011
2023-01-14,0.61907
2023-01-15,0.51856
2023-01-16,5.27513
2023-01-17,4.50308
2023-01-18,3.84921
2023-01-19,3.86578
2023-01-20,3.56424
2023-01-21,0.31865
2023-01-22,0.26176
2023-01-23,0.29766
2023-01-24,0.39044
2023-01-25,4.60303
2023-01-26,4.34016
2023-01-27,4.83112
2023-01-28,0.52961
2023-01-29,0.34681
2023-01-30,4.66102
2023-01-31,4.14687
2023-02-01,4.26064
2023-02-02,4.23855
2023-02-03,3.95248
2023-02-04,0.4059
2023-02-05,0.29214
2023-02-06,3.69679
2023-02-07,3.736
2023-02-08,4.30095
2023-02-09,3.74373
2023-02-10,3.47588
2023-02-11,0.38215
2023-02-12,0.27391
2023-02-13,3.87903
2023-02-14,3.98838
2023-02-15,3.55596
2023-02-16,3.92708
2023-02-17,3.52835
2023-02-18,0.34792
2023-02-19,0.2463
2023-02-20,3.81331
2023-02-21,4.09441
2023-02-22,3.87903
2023-02-23,3.98838
2023-02-24,3.75091
2023-02-25,0.35951
2023-02-26,0.25735
2023-02-27,3.40961
2023-02-28,3.56259
2023-03-01,0.56882
2023-03-02,3.94475
2023-03-03,3.64487
2023-03-04,0.40093
2023-03-05,0.30815
2023-03-06,4.14963
2023-03-07,3.75091
2023-03-08,4.04968
2023-03-09,5.7832
2023-03-10,4.46718
2023-03-11,0.44898
2023-03-12,0.3192
2023-03-13,4.16565
2023-03-14,3.75256
2023-03-15,4.67593
2023-03-16,3.95469
2023-03-17,3.90996
2023-03-18,0.38657
2023-03-19,0.2717
2023-03-20,3.65426
2023-03-21,3.46815
2023-03-22,3.48693
2023-03-23,3.3566
2023-03-24,3.47644
2023-03-25,0.34792
2023-03-26,0.22531
2023-03-27,3.22737
2023-03-28,3.48969
2023-03-29,3.68464
2023-03-30,3.73268
2023-03-31,4.1292
2023-04-01,0.4418
2023-04-02,0.30097
2023-04-03,3.91051
2023-04-04,4.06348
2023-04-05,3.88124
2023-04-06,3.82877
2023-04-07,3.64929
2023-04-08,0.37774
2023-04-09,0.28164
2023-04-10,3.73986
2023-04-11,3.93094
2023-04-12,4.81289
2023-04-13,4.57597
2023-04-14,4.69195
2023-04-15,0.4661
2023-04-16,0.296
2023-04-17,6.42492
2023-04-18,5.19616
2023-04-19,4.68974
2023-04-20,4.31697
2023-04-21,4.06293
2023-04-22,0.39044
2023-04-23,0.29269
2023-04-24,3.66586
2023-04-25,4.06459
2023-04-26,3.95193
2023-04-27,3.74594
2023-04-28,3.5659
2023-04-29,0.36117
2023-04-30,0.26011
2023-05-01,0.9681
2023-05-02,3.44275
2023-05-03,3.21909
2023-05-04,3.41072
2023-05-05,0.44566
2023-05-06,0.28661
2023-05-07,0.22366
2023-05-08,3.31242
2023-05-09,3.01033
2023-05-10,2.98327
2023-05-11,3.09704
2023-05-12,2.58068
2023-05-13,0.27115
2023-05-14,0.21151
2023-05-15,3.07495
2023-05-16,3.46926
2023-05-17,3.18761
2023-05-18,3.08875
2023-05-19,3.41127
2023-05-20,0.3573
2023-05-21,0.25955
2023-05-22,3.82491
2023-05-23,3.44993
2023-05-24,3.27431
2023-05-25,2.99321
2023-05-26,2.84466
2023-05-27,0.30373
2023-05-28,0.24409
