date,오늘의코스피지수
2021-02-24,53.33675
2021-02-25,50.46201
2021-02-26,52.8234
2021-02-27,4.69712
2021-02-28,3.08008
2021-03-01,4.87679
2021-03-02,42.94147
2021-03-03,41.11909
2021-03-04,40.63141
2021-03-05,41.96611
2021-03-06,3.72176
2021-03-07,2.38706
2021-03-08,40.75975
2021-03-09,45.45687
2021-03-10,47.09958
2021-03-11,36.88398
2021-03-12,31.75051
2021-03-13,3.41375
2021-03-14,2.33572
2021-03-15,33.70123
2021-03-16,29.33778
2021-03-17,28.90143
2021-03-18,29.56878
2021-03-19,27.95174
2021-03-20,2.25872
2021-03-21,1.28336
2021-03-22,26.59137
2021-03-23,23.04928
2021-03-24,25.87268
2021-03-25,26.51437
2021-03-26,23.45995
2021-03-27,2.15605
2021-03-28,1.66837
2021-03-29,24.33264
2021-03-30,20.2772
2021-03-31,21.94558
2021-04-01,22.15092
2021-04-02,22.48459
2021-04-03,2.25872
2021-04-04,1.20636
2021-04-05,23.79363
2021-04-06,22.51026
2021-04-07,25.02566
2021-04-08,23.35728
2021-04-09,21.6119
2021-04-10,2.07905
2021-04-11,1.05236
2021-04-12,20.22587
2021-04-13,22.17659
2021-04-14,21.79158
2021-04-15,21.81724
2021-04-16,20.58521
2021-04-17,2.33572
2021-04-18,1.2577
2021-04-19,21.14989
2021-04-20,20.22587
2021-04-21,25.17967
2021-04-22,21.43223
2021-04-23,20.2772
2021-04-24,1.61704
2021-04-25,0.92402
2021-04-26,19.22484
2021-04-27,19.43018
2021-04-28,19.81519
2021-04-29,19.32751
2021-04-30,17.22279
2021-05-01,1.84804
2021-05-02,1.36036
2021-05-03,19.17351
2021-05-04,16.65811
2021-05-05,2.84907
2021-05-06,18.01848
2021-05-07,18.99383
2021-05-08,1.71971
2021-05-09,0.92402
2021-05-10,19.99486
2021-05-11,24.48665
2021-05-12,24.61498
2021-05-13,24.84599
2021-05-14,20.73921
2021-05-15,2.20739
2021-05-16,1.10369
2021-05-17,20.71355
2021-05-18,19.55852
2021-05-19,2.5154
2021-05-20,19.14784
2021-05-21,18.24948
2021-05-22,1.95071
2021-05-23,0.89835
2021-05-24,18.99383
2021-05-25,18.50616
2021-05-26,17.40246
2021-05-27,17.45379
2021-05-28,17.7618
2021-05-29,1.4117
2021-05-30,1.02669
2021-05-31,18.30082
2021-06-01,18.68583
2021-06-02,20.99589
2021-06-03,21.89425
2021-06-04,20.97022
2021-06-05,1.51437
2021-06-06,1.4117
2021-06-07,21.94558
2021-06-08,21.76591
2021-06-09,23.61396
2021-06-10,21.68891
2021-06-11,17.86447
2021-06-12,1.87371
2021-06-13,1.38603
2021-06-14,18.40349
2021-06-15,19.25051
2021-06-16,20.2772
2021-06-17,22.81827
2021-06-18,18.76283
2021-06-19,2.00205
2021-06-20,0.61601
2021-06-21,20.30287
2021-06-22,19.86652
2021-06-23,19.12217
2021-06-24,18.32648
2021-06-25,19.48151
2021-06-26,1.2577
2021-06-27,0.89835
2021-06-28,20.48254
2021-06-29,18.50616
2021-06-30,18.55749
2021-07-01,18.22381
2021-07-02,18.50616
2021-07-03,1.36036
2021-07-04,1.00102
2021-07-05,17.42813
2021-07-06,17.78747
2021-07-07,19.04517
2021-07-08,19.78952
2021-07-09,25.25667
2021-07-10,1.77104
2021-07-11,1.28336
2021-07-12,18.96817
2021-07-13,19.35318
2021-07-14,20.09753
2021-07-15,17.65913
2021-07-16,17.06878
2021-07-17,1.59137
2021-07-18,1.2577
2021-07-19,22.12525
2021-07-20,23.25462
2021-07-21,23.66529
2021-07-22,22.43326
2021-07-23,20.55954
2021-07-24,1.71971
2021-07-25,0.87268
2021-07-26,19.63552
2021-07-27,19.40451
2021-07-28,19.96919
2021-07-29,19.48151
2021-07-30,22.51026
2021-07-31,1.4887
2021-08-01,1.12936
2021-08-02,20.2002
2021-08-03,20.37987
2021-08-04,20.79055
2021-08-05,21.48357
2021-08-06,19.91786
2021-08-07,1.38603
2021-08-08,0.79568
2021-08-09,21.3039
2021-08-10,19.48151
2021-08-11,19.35318
2021-08-12,20.94455
2021-08-13,22.04825
2021-08-14,1.61704
2021-08-15,0.64168
2021-08-16,4.10677
2021-08-17,20.99589
2021-08-18,23.61396
2021-08-19,25.41067
2021-08-20,31.18583
2021-08-21,2.92607
2021-08-22,1.4117
2021-08-23,28.13141
2021-08-24,22.66427
2021-08-25,24.53798
2021-08-26,25.0
2021-08-27,21.27823
2021-08-28,1.51437
2021-08-29,1.15503
2021-08-30,20.2002
2021-08-31,21.40657
2021-09-01,21.3809
2021-09-02,20.99589
2021-09-03,19.30184
2021-09-04,1.59137
2021-09-05,0.97535
2021-09-06,21.4579
2021-09-07,20.17453
2021-09-08,21.58624
2021-09-09,21.3809
2021-09-10,18.19815
2021-09-11,1.66837
2021-09-12,1.02669
2021-09-13,20.1232
2021-09-14,19.71252
2021-09-15,18.01848
2021-09-16,17.94147
2021-09-17,17.09445
2021-09-18,1.23203
2021-09-19,0.92402
2021-09-20,0.74435
2021-09-21,1.18069
2021-09-22,0.84702
2021-09-23,23.04928
2021-09-24,21.94558
2021-09-25,2.00205
2021-09-26,1.10369
2021-09-27,20.73921
2021-09-28,25.94969
2021-09-29,30.08213
2021-09-30,26.4887
2021-10-01,27.05338
2021-10-02,1.59137
2021-10-03,1.20636
2021-10-04,3.79876
2021-10-05,30.08213
2021-10-06,31.16016
2021-10-07,28.82443
2021-10-08,26.3347
2021-10-09,2.05338
2021-10-10,1.00102
2021-10-11,2.95174
2021-10-12,24.87166
2021-10-13,22.45893
2021-10-14,21.35523
2021-10-15,21.79158
2021-10-16,1.97638
2021-10-17,0.94969
2021-10-18,22.92094
2021-10-19,19.25051
2021-10-20,20.45687
2021-10-21,22.33059
2021-10-22,20.02053
2021-10-23,1.3347
2021-10-24,0.77002
2021-10-25,18.81416
2021-10-26,19.43018
2021-10-27,18.06981
2021-10-28,21.3039
2021-10-29,20.89322
2021-10-30,1.69404
2021-10-31,1.30903
2021-11-01,18.58316
2021-11-02,19.43018
2021-11-03,21.43223
2021-11-04,20.50821
2021-11-05,19.19917
2021-11-06,1.61704
2021-11-07,0.89835
2021-11-08,18.58316
2021-11-09,18.04414
2021-11-10,20.55954
2021-11-11,20.58521
2021-11-12,19.22484
2021-11-13,1.77104
2021-11-14,0.94969
2021-11-15,18.66016
2021-11-16,19.71252
2021-11-17,19.14784
2021-11-18,21.32956
2021-11-19,16.73511
2021-11-20,1.5657
2021-11-21,0.82135
2021-11-22,18.06981
2021-11-23,17.81314
2021-11-24,18.53182
2021-11-25,16.99178
2021-11-26,17.5308
2021-11-27,2.10472
2021-11-28,1.10369
2021-11-29,22.45893
2021-11-30,26.74537
2021-12-01,24.89733
2021-12-02,24.30698
2021-12-03,25.12833
2021-12-04,1.77104
2021-12-05,1.46303
2021-12-06,22.89527
2021-12-07,22.20225
2021-12-08,22.8696
2021-12-09,21.3809
2021-12-10,20.17453
2021-12-11,1.92505
2021-12-12,1.23203
2021-12-13,20.25154
2021-12-14,20.09753
2021-12-15,21.17556
2021-12-16,20.1232
2021-12-17,19.60985
2021-12-18,1.74537
2021-12-19,0.84702
2021-12-20,21.12422
2021-12-21,20.99589
2021-12-22,17.71047
2021-12-23,18.24948
2021-12-24,16.99178
2021-12-25,1.69404
2021-12-26,1.51437
2021-12-27,18.73716
2021-12-28,18.99383
2021-12-29,17.5308
2021-12-30,16.76078
2021-12-31,7.64887
2022-01-01,1.00102
2022-01-02,0.97535
2022-01-03,21.76591
2022-01-04,17.04312
2022-01-05,22.17659
2022-01-06,22.27926
2022-01-07,17.81314
2022-01-08,2.54106
2022-01-09,1.2577
2022-01-10,19.73819
2022-01-11,20.40554
2022-01-12,19.55852
2022-01-13,20.3542
2022-01-14,19.76386
2022-01-15,1.92505
2022-01-16,1.4117
2022-01-17,19.86652
2022-01-18,21.94558
2022-01-19,21.5349
2022-01-20,20.55954
2022-01-21,21.50924
2022-01-22,2.23305
2022-01-23,1.30903
2022-01-24,22.94661
2022-01-25,26.87371
2022-01-26,26.77104
2022-01-27,33.31622
2022-01-28,28.49075
2022-01-29,2.90041
2022-01-30,1.4117
2022-01-31,1.12936
2022-02-01,1.64271
2022-02-02,1.84804
2022-02-03,23.33162
2022-02-04,22.45893
2022-02-05,2.46406
2022-02-06,1.51437
2022-02-07,22.07392
2022-02-08,21.56057
2022-02-09,19.78952
2022-02-10,20.53388
2022-02-11,18.68583
2022-02-12,2.41273
2022-02-13,1.4117
2022-02-14,22.12525
2022-02-15,22.09958
2022-02-16,22.89527
2022-02-17,23.56262
2022-02-18,21.58624
2022-02-19,2.33572
2022-02-20,1.23203
2022-02-21,21.27823
2022-02-22,21.99691
2022-02-23,22.12525
2022-02-24,25.84702
2022-02-25,24.76899
2022-02-26,2.48973
2022-02-27,1.3347
2022-02-28,23.53696
2022-03-01,3.79876
2022-03-02,21.20123
2022-03-03,19.45585
2022-03-04,20.2772
2022-03-05,1.97638
2022-03-06,0.97535
2022-03-07,22.35626
2022-03-08,22.30492
2022-03-09,3.20841
2022-03-10,19.63552
2022-03-11,20.48254
2022-03-12,2.05338
2022-03-13,1.54004
2022-03-14,21.99691
2022-03-15,20.3542
2022-03-16,19.27618
2022-03-17,20.22587
2022-03-18,20.37987
2022-03-19,2.23305
2022-03-20,1.20636
2022-03-21,19.30184
2022-03-22,18.37782
2022-03-23,17.81314
2022-03-24,18.55749
2022-03-25,18.68583
2022-03-26,1.5657
2022-03-27,1.10369
2022-03-28,19.73819
2022-03-29,17.73613
2022-03-30,19.04517
2022-03-31,18.27515
2022-04-01,16.65811
2022-04-02,1.82238
2022-04-03,1.18069
2022-04-04,17.7618
2022-04-05,17.91581
2022-04-06,17.86447
2022-04-07,19.86652
2022-04-08,17.55646
2022-04-09,1.59137
2022-04-10,0.64168
2022-04-11,19.04517
2022-04-12,19.68685
2022-04-13,17.37679
2022-04-14,19.96919
2022-04-15,18.01848
2022-04-16,2.05338
2022-04-17,0.92402
2022-04-18,16.37577
2022-04-19,15.83675
2022-04-20,17.5308
2022-04-21,19.25051
2022-04-22,16.24743
2022-04-23,1.77104
2022-04-24,1.20636
2022-04-25,20.97022
2022-04-26,18.71149
2022-04-27,21.40657
2022-04-28,18.83983
2022-04-29,18.22381
2022-04-30,2.20739
2022-05-01,1.30903
2022-05-02,18.14681
2022-05-03,18.73716
2022-05-04,16.76078
2022-05-05,2.6694
2022-05-06,17.55646
2022-05-07,1.74537
2022-05-08,0.77002
2022-05-09,19.43018
2022-05-10,20.22587
2022-05-11,19.76386
2022-05-12,23.12628
2022-05-13,21.14989
2022-05-14,1.18069
2022-05-15,1.07802
2022-05-16,19.22484
2022-05-17,17.47946
2022-05-18,16.11909
2022-05-19,19.76386
2022-05-20,17.63347
2022-05-21,1.61704
2022-05-22,0.74435
2022-05-23,17.5308
2022-05-24,18.7885
2022-05-25,18.27515
2022-05-26,17.78747
2022-05-27,15.78542
2022-05-28,1.4887
2022-05-29,1.20636
2022-05-30,15.58008
2022-05-31,17.65913
2022-06-01,2.87474
2022-06-02,16.2731
2022-06-03,16.45277
2022-06-04,1.54004
2022-06-05,0.92402
2022-06-06,1.74537
2022-06-07,17.04312
2022-06-08,16.2731
2022-06-09,15.91375
2022-06-10,16.52977
2022-06-11,1.69404
2022-06-12,1.07802
2022-06-13,24.28131
2022-06-14,29.74845
2022-06-15,27.23305
2022-06-16,26.97638
2022-06-17,29.23511
2022-06-18,2.8234
2022-06-19,1.82238
2022-06-20,32.28952
2022-06-21,29.87679
2022-06-22,33.36755
2022-06-23,37.14065
2022-06-24,32.8542
2022-06-25,3.02874
2022-06-26,1.54004
2022-06-27,29.54312
2022-06-28,27.72073
2022-06-29,27.28439
2022-06-30,27.46406
2022-07-01,28.79876
2022-07-02,2.33572
2022-07-03,1.5657
2022-07-04,30.82648
2022-07-05,28.02874
2022-07-06,28.36242
2022-07-07,28.28542
2022-07-08,26.30903
2022-07-09,1.92505
2022-07-10,1.07802
2022-07-11,26.87371
2022-07-12,26.46303
2022-07-13,26.82238
2022-07-14,26.5657
2022-07-15,27.13039
2022-07-16,2.48973
2022-07-17,1.23203
2022-07-18,25.71868
2022-07-19,24.35831
2022-07-20,26.28336
2022-07-21,25.02566
2022-07-22,25.71868
2022-07-23,2.25872
2022-07-24,1.38603
2022-07-25,24.66632
2022-07-26,24.71765
2022-07-27,23.43429
2022-07-28,25.82135
2022-07-29,25.12833
2022-07-30,2.6694
2022-07-31,1.18069
2022-08-01,23.92197
2022-08-02,22.25359
2022-08-03,22.92094
2022-08-04,26.12936
2022-08-05,22.94661
2022-08-06,2.43839
2022-08-07,1.66837
2022-08-08,22.40759
2022-08-09,21.71457
2022-08-10,21.27823
2022-08-11,24.0503
2022-08-12,24.76899
2022-08-13,2.79774
2022-08-14,1.4887
2022-08-15,2.33572
2022-08-16,21.86858
2022-08-17,21.27823
2022-08-18,23.20328
2022-08-19,23.51129
2022-08-20,2.43839
2022-08-21,1.3347
2022-08-22,22.04825
2022-08-23,23.71663
2022-08-24,21.40657
2022-08-25,20.07186
2022-08-26,22.68993
2022-08-27,2.46406
2022-08-28,1.18069
2022-08-29,25.79568
2022-08-30,22.07392
2022-08-31,20.81622
2022-09-01,24.79466
2022-09-02,22.66427
2022-09-03,2.33572
2022-09-04,1.4117
2022-09-05,24.51232
2022-09-06,22.43326
2022-09-07,24.71765
2022-09-08,20.66221
2022-09-09,2.54106
2022-09-10,1.23203
2022-09-11,1.02669
2022-09-12,2.25872
2022-09-13,25.17967
2022-09-14,28.49075
2022-09-15,26.05236
2022-09-16,26.23203
2022-09-17,2.43839
2022-09-18,1.64271
2022-09-19,21.97125
2022-09-20,20.94455
2022-09-21,22.51026
2022-09-22,24.30698
2022-09-23,22.7926
2022-09-24,2.95174
2022-09-25,1.74537
2022-09-26,27.8234
2022-09-27,33.49589
2022-09-28,33.82956
2022-09-29,30.87782
2022-09-30,31.49383
2022-10-01,2.54106
2022-10-02,1.54004
2022-10-03,3.25975
2022-10-04,25.79568
2022-10-05,30.1078
2022-10-06,24.35831
2022-10-07,25.17967
2022-10-08,2.33572
2022-10-09,1.54004
2022-10-10,2.31006
2022-10-11,24.51232
2022-10-12,24.43531
2022-10-13,25.74435
2022-10-14,24.51232
2022-10-15,2.77207
2022-10-16,1.5657
2022-10-17,26.69404
2022-10-18,24.87166
2022-10-19,27.48973
2022-10-20,23.02361
2022-10-21,21.4579
2022-10-22,2.43839
2022-10-23,1.38603
2022-10-24,21.58624
2022-10-25,21.97125
2022-10-26,22.43326
2022-10-27,23.12628
2022-10-28,22.7926
2022-10-29,2.33572
2022-10-30,1.23203
2022-10-31,22.43326
2022-11-01,23.53696
2022-11-02,26.87371
2022-11-03,24.69199
2022-11-04,24.87166
2022-11-05,2.31006
2022-11-06,1.46303
2022-11-07,22.68993
2022-11-08,24.84599
2022-11-09,22.7156
2022-11-10,26.46303
2022-11-11,26.28336
2022-11-12,3.46509
2022-11-13,1.77104
2022-11-14,27.90041
2022-11-15,25.308
2022-11-16,26.79671
2022-11-17,25.84702
2022-11-18,23.71663
2022-11-19,2.8234
2022-11-20,1.51437
2022-11-21,22.7926
2022-11-22,23.20328
2022-11-23,22.89527
2022-11-24,24.82032
2022-11-25,21.84291
2022-11-26,2.54106
2022-11-27,1.43737
2022-11-28,22.12525
2022-11-29,20.73921
2022-11-30,22.8696
2022-12-01,23.53696
2022-12-02,22.30492
2022-12-03,2.64373
2022-12-04,1.30903
2022-12-05,23.87063
2022-12-06,22.20225
2022-12-07,22.04825
2022-12-08,23.84496
2022-12-09,21.68891
2022-12-10,2.6694
2022-12-11,1.79671
2022-12-12,22.53593
2022-12-13,22.5616
2022-12-14,21.99691
2022-12-15,21.86858
2022-12-16,22.8696
2022-12-17,2.20739
2022-12-18,1.43737
2022-12-19,21.63757
2022-12-20,21.25256
2022-12-21,21.25256
2022-12-22,20.43121
2022-12-23,21.04722
2022-12-24,2.07905
2022-12-25,1.38603
2022-12-26,19.40451
2022-12-27,19.84086
2022-12-28,22.38193
2022-12-29,21.91991
2022-12-30,11.62731
2022-12-31,2.00205
2023-01-01,1.20636
2023-01-02,22.48459
2023-01-03,23.71663
2023-01-04,23.07494
2023-01-05,23.87063
2023-01-06,25.35934
2023-01-07,2.02772
2023-01-08,1.3347
2023-01-09,24.69199
2023-01-10,24.71765
2023-01-11,23.66529
2023-01-12,23.12628
2023-01-13,21.74024
2023-01-14,2.10472
2023-01-15,1.66837
2023-01-16,22.35626
2023-01-17,21.91991
2023-01-18,22.12525
2023-01-19,19.89219
2023-01-20,17.7618
2023-01-21,2.00205
2023-01-22,1.51437
2023-01-23,1.77104
2023-01-24,1.82238
2023-01-25,21.02156
2023-01-26,23.53696
2023-01-27,22.7156
2023-01-28,2.87474
2023-01-29,1.79671
2023-01-30,23.87063
2023-01-31,20.73921
2023-02-01,20.97022
2023-02-02,21.68891
2023-02-03,21.91991
2023-02-04,1.95071
2023-02-05,1.4887
2023-02-06,21.25256
2023-02-07,20.63655
2023-02-08,21.40657
2023-02-09,21.91991
2023-02-10,21.94558
2023-02-11,2.13039
2023-02-12,1.18069
2023-02-13,20.97022
2023-02-14,19.58418
2023-02-15,19.78952
2023-02-16,20.50821
2023-02-17,19.48151
2023-02-18,2.02772
2023-02-19,1.02669
2023-02-20,20.02053
2023-02-21,18.76283
2023-02-22,20.25154
2023-02-23,20.79055
2023-02-24,18.48049
2023-02-25,1.79671
2023-02-26,1.2577
2023-02-27,19.27618
2023-02-28,17.17145
2023-03-01,3.46509
2023-03-02,18.17248
2023-03-03,18.12114
2023-03-04,1.82238
2023-03-05,1.30903
2023-03-06,19.66119
2023-03-07,17.65913
2023-03-08,16.76078
2023-03-09,16.17043
2023-03-10,14.52772
2023-03-11,1.89938
2023-03-12,1.4117
2023-03-13,16.99178
2023-03-14,17.71047
2023-03-15,17.06878
2023-03-16,16.5811
2023-03-17,15.27207
2023-03-18,1.82238
2023-03-19,0.94969
2023-03-20,15.47741
2023-03-21,15.34907
2023-03-22,15.22073
2023-03-23,16.5041
2023-03-24,14.47638
2023-03-25,1.5657
2023-03-26,0.74435
2023-03-27,15.50308
2023-03-28,14.47638
2023-03-29,13.96303
2023-03-30,15.58008
2023-03-31,14.70739
2023-04-01,1.71971
2023-04-02,1.07802
2023-04-03,15.27207
2023-04-04,15.06673
2023-04-05,14.14271
2023-04-06,14.09137
2023-04-07,13.21868
2023-04-08,1.66837
2023-04-09,1.23203
2023-04-10,14.37371
2023-04-11,12.75667
2023-04-12,14.65605
2023-04-13,14.63039
2023-04-14,13.9887
2023-04-15,1.23203
2023-04-16,1.10369
2023-04-17,13.09034
2023-04-18,12.5
2023-04-19,13.44969
2023-04-20,13.42402
2023-04-21,13.32135
2023-04-22,0.97535
2023-04-23,0.97535
2023-04-24,13.39835
2023-04-25,14.24537
2023-04-26,14.11704
2023-04-27,13.44969
2023-04-28,13.06468
2023-04-29,1.38603
2023-04-30,0.82135
2023-05-01,5.00513
2023-05-02,12.98767
2023-05-03,11.13963
2023-05-04,12.08932
2023-05-05,1.5657
2023-05-06,1.18069
2023-05-07,0.69301
2023-05-08,11.34496
2023-05-09,11.44763
2023-05-10,10.90862
2023-05-11,11.44763
2023-05-12,10.31827
2023-05-13,0.84702
2023-05-14,0.77002
2023-05-15,11.70431
2023-05-16,10.72895
2023-05-17,11.4733
2023-05-18,10.65195
2023-05-19,11.60164
2023-05-20,1.15503
2023-05-21,0.46201
2023-05-22,11.21663
2023-05-23,10.44661
2023-05-24,9.98459
2023-05-25,10.16427
2023-05-26,9.39425
2023-05-27,0.92402
2023-05-28,0.79568
