date,신성델타테크주가
2021-02-21,0.20295
2021-02-22,1.20233
2021-02-23,1.13468
2021-02-24,1.16851
2021-02-25,1.30227
2021-02-26,1.13776
2021-02-27,0.21832
2021-02-28,0.19065
2021-03-01,0.23523
2021-03-02,1.13161
2021-03-03,0.91328
2021-03-04,0.88714
2021-03-05,0.88868
2021-03-06,0.2091
2021-03-07,0.17527
2021-03-08,0.92865
2021-03-09,0.96248
2021-03-10,1.24846
2021-03-11,1.21924
2021-03-12,1.34378
2021-03-13,0.26137
2021-03-14,0.19372
2021-03-15,1.33456
2021-03-16,1.22232
2021-03-17,0.91943
2021-03-18,0.984
2021-03-19,0.88407
2021-03-20,0.16758
2021-03-21,0.14452
2021-03-22,0.8118
2021-03-23,0.69034
2021-03-24,0.57656
2021-03-25,0.74415
2021-03-26,0.52121
2021-03-27,0.07687
2021-03-28,0.0984
2021-03-29,0.59501
2021-03-30,2.07103
2021-03-31,1.11008
2021-04-01,2.00953
2021-04-02,1.51291
2021-04-03,0.28444
2021-04-04,0.1722
2021-04-05,1.7174
2021-04-06,1.79274
2021-04-07,2.08487
2021-04-08,1.7297
2021-04-09,1.52675
2021-04-10,0.71801
2021-04-11,0.5781
2021-04-12,2.83517
2021-04-13,1.91728
2021-04-14,1.99569
2021-04-15,3.48247
2021-04-16,2.48616
2021-04-17,0.41974
2021-04-18,0.31519
2021-04-19,2.29089
2021-04-20,1.77121
2021-04-21,1.51599
2021-04-22,1.59286
2021-04-23,1.37146
2021-04-24,0.17373
2021-04-25,0.15836
2021-04-26,1.52214
2021-04-27,1.23616
2021-04-28,1.07318
2021-04-29,1.3238
2021-04-30,1.11316
2021-05-01,0.11685
2021-05-02,0.12915
2021-05-03,1.10547
2021-05-04,1.25153
2021-05-05,0.18142
2021-05-06,1.17004
2021-05-07,1.22539
2021-05-08,0.15375
2021-05-09,0.13837
2021-05-10,1.96801
2021-05-11,1.65436
2021-05-12,1.32533
2021-05-13,1.10239
2021-05-14,1.50984
2021-05-15,0.1476
2021-05-16,0.17527
2021-05-17,1.28536
2021-05-18,1.04243
2021-05-19,0.13683
2021-05-20,1.39913
2021-05-21,2.09255
2021-05-22,0.29059
2021-05-23,0.26599
2021-05-24,1.63437
2021-05-25,1.95418
2021-05-26,2.29858
2021-05-27,1.99261
2021-05-28,1.89268
2021-05-29,0.22447
2021-05-30,0.20756
2021-05-31,1.62669
2021-06-01,1.25615
2021-06-02,1.48523
2021-06-03,1.6682
2021-06-04,1.35301
2021-06-05,0.19987
2021-06-06,0.18603
2021-06-07,1.06396
2021-06-08,1.13622
2021-06-09,1.39913
2021-06-10,1.04551
2021-06-11,1.16082
2021-06-12,0.53505
2021-06-13,0.39821
2021-06-14,2.26014
2021-06-15,2.15867
2021-06-16,1.95571
2021-06-17,2.77982
2021-06-18,2.68296
2021-06-19,0.47047
2021-06-20,0.43819
2021-06-21,2.01722
2021-06-22,2.38929
2021-06-23,3.46402
2021-06-24,3.50246
2021-06-25,2.81057
2021-06-26,0.51506
2021-06-27,0.41359
2021-06-28,2.63222
2021-06-29,2.24169
2021-06-30,2.12945
2021-07-01,1.98339
2021-07-02,1.79428
2021-07-03,0.31211
2021-07-04,0.42127
2021-07-05,1.94341
2021-07-06,1.97416
2021-07-07,1.94341
2021-07-08,1.86808
2021-07-09,2.28782
2021-07-10,0.50123
2021-07-11,0.41051
2021-07-12,2.61223
2021-07-13,5.24753
2021-07-14,4.19587
2021-07-15,3.02736
2021-07-16,2.85362
2021-07-17,0.54735
2021-07-18,0.51506
2021-07-19,2.82595
2021-07-20,3.58087
2021-07-21,3.10731
2021-07-22,2.56765
2021-07-23,2.36469
2021-07-24,0.30289
2021-07-25,0.2583
2021-07-26,1.742
2021-07-27,1.80504
2021-07-28,1.6313
2021-07-29,1.73739
2021-07-30,2.18634
2021-07-31,0.26752
2021-08-01,0.26291
2021-08-02,1.81273
2021-08-03,1.73892
2021-08-04,1.79735
2021-08-05,2.33394
2021-08-06,2.86285
2021-08-07,0.66574
2021-08-08,0.45049
2021-08-09,5.42742
2021-08-10,4.18972
2021-08-11,3.22416
2021-08-12,5.40436
2021-08-13,4.62792
2021-08-14,0.89329
2021-08-15,0.57964
2021-08-16,1.10701
2021-08-17,4.93542
2021-08-18,4.64022
2021-08-19,5.0492
2021-08-20,4.2789
2021-08-21,0.63653
2021-08-22,1.27613
2021-08-23,4.88468
2021-08-24,4.63714
2021-08-25,4.2789
2021-08-26,3.72386
2021-08-27,3.72693
2021-08-28,0.55504
2021-08-29,0.94864
2021-08-30,3.45633
2021-08-31,3.57779
2021-09-01,3.61777
2021-09-02,2.97201
2021-09-03,4.21894
2021-09-04,0.66574
2021-09-05,0.59348
2021-09-06,3.94065
2021-09-07,5.27214
2021-09-08,4.61715
2021-09-09,3.35332
2021-09-10,3.64544
2021-09-11,0.4059
2021-09-12,0.31826
2021-09-13,3.15651
2021-09-14,3.58702
2021-09-15,3.8361
2021-09-16,2.85209
2021-09-17,2.37853
2021-09-18,0.2952
2021-09-19,0.63499
2021-09-20,0.33825
2021-09-21,0.25676
2021-09-22,0.28751
2021-09-23,2.40774
2021-09-24,3.99292
2021-09-25,0.72416
2021-09-26,0.59501
2021-09-27,3.94526
2021-09-28,3.26107
2021-09-29,2.93972
2021-09-30,3.25338
2021-10-01,2.90436
2021-10-02,0.71955
2021-10-03,0.39975
2021-10-04,0.6519
2021-10-05,3.10116
2021-10-06,2.92896
2021-10-07,2.77675
2021-10-08,2.26629
2021-10-09,0.19372
2021-10-10,0.21063
2021-10-11,0.32441
2021-10-12,2.00184
2021-10-13,2.38776
2021-10-14,3.30873
2021-10-15,3.12576
2021-10-16,0.70725
2021-10-17,0.5166
2021-10-18,4.0944
2021-10-19,3.28413
2021-10-20,2.42619
2021-10-21,2.50922
2021-10-22,2.0126
2021-10-23,0.22908
2021-10-24,0.17373
2021-10-25,2.08487
2021-10-26,2.234
2021-10-27,2.53228
2021-10-28,2.23708
2021-10-29,1.93573
2021-10-30,0.25984
2021-10-31,0.29366
2021-11-01,2.02798
2021-11-02,1.89421
2021-11-03,1.66051
2021-11-04,1.74969
2021-11-05,1.79889
2021-11-06,0.28444
2021-11-07,0.21525
2021-11-08,1.97109
2021-11-09,2.68142
2021-11-10,1.96801
2021-11-11,2.06642
2021-11-12,1.9511
2021-11-13,0.2952
2021-11-14,0.25215
2021-11-15,2.15252
2021-11-16,1.7666
2021-11-17,1.49138
2021-11-18,1.59594
2021-11-19,1.68665
2021-11-20,0.27829
2021-11-21,0.25369
2021-11-22,1.7666
2021-11-23,1.53136
2021-11-24,1.88038
2021-11-25,1.60055
2021-11-26,1.4222
2021-11-27,0.19987
2021-11-28,0.13068
2021-11-29,1.46217
2021-11-30,1.4591
2021-12-01,1.52521
2021-12-02,1.51445
2021-12-03,1.30688
2021-12-04,0.18603
2021-12-05,0.1353
2021-12-06,1.25922
2021-12-07,1.4222
2021-12-08,1.6682
2021-12-09,1.619
2021-12-10,1.27152
2021-12-11,0.15682
2021-12-12,0.16605
2021-12-13,1.63899
2021-12-14,1.23001
2021-12-15,1.19003
2021-12-16,1.90344
2021-12-17,1.93111
2021-12-18,0.38899
2021-12-19,0.31519
2021-12-20,1.54212
2021-12-21,1.44526
2021-12-22,1.21771
2021-12-23,1.33456
2021-12-24,1.07164
2021-12-25,0.13837
2021-12-26,0.15528
2021-12-27,1.17004
2021-12-28,1.14852
2021-12-29,1.27767
2021-12-30,1.13468
2021-12-31,0.45049
2022-01-01,0.17988
2022-01-02,0.18757
2022-01-03,1.70971
2022-01-04,2.45694
2022-01-05,2.18019
2022-01-06,2.992
2022-01-07,2.37853
2022-01-08,0.36592
2022-01-09,0.29212
2022-01-10,2.03567
2022-01-11,2.2463
2022-01-12,2.59993
2022-01-13,4.42496
2022-01-14,3.15498
2022-01-15,0.5658
2022-01-16,0.5043
2022-01-17,3.63007
2022-01-18,3.23493
2022-01-19,2.76291
2022-01-20,2.60762
2022-01-21,2.5984
2022-01-22,0.38899
2022-01-23,0.31519
2022-01-24,1.94956
2022-01-25,2.12023
2022-01-26,2.30012
2022-01-27,1.98031
2022-01-28,1.89575
2022-01-29,0.24138
2022-01-30,0.25061
2022-01-31,0.18142
2022-02-01,0.17988
2022-02-02,0.23985
2022-02-03,1.6313
2022-02-04,1.61439
2022-02-05,0.29981
2022-02-06,0.23831
2022-02-07,1.55904
2022-02-08,1.37146
2022-02-09,1.35301
2022-02-10,1.45756
2022-02-11,1.21771
2022-02-12,0.15221
2022-02-13,0.12761
2022-02-14,1.25768
2022-02-15,1.17004
2022-02-16,1.2869
2022-02-17,1.37915
2022-02-18,1.19464
2022-02-19,0.13376
2022-02-20,0.08302
2022-02-21,1.06242
2022-02-22,0.93173
2022-02-23,1.02091
2022-02-24,1.08241
2022-02-25,0.90405
2022-02-26,0.11223
2022-02-27,0.10608
2022-02-28,1.10086
2022-03-01,0.15221
2022-03-02,1.23462
2022-03-03,1.20848
2022-03-04,1.05473
2022-03-05,0.13683
2022-03-06,0.09532
2022-03-07,1.08702
2022-03-08,0.86254
2022-03-09,0.11685
2022-03-10,1.00092
2022-03-11,1.12392
2022-03-12,0.16758
2022-03-13,0.12761
2022-03-14,1.30996
2022-03-15,1.08702
2022-03-16,1.17158
2022-03-17,1.14237
2022-03-18,1.03628
2022-03-19,0.13837
2022-03-20,0.10301
2022-03-21,1.11008
2022-03-22,1.6682
2022-03-23,1.53444
2022-03-24,2.09409
2022-03-25,1.91113
2022-03-26,0.27829
2022-03-27,0.24446
2022-03-28,1.54366
2022-03-29,1.37761
2022-03-30,1.21924
2022-03-31,1.20079
2022-04-01,1.05473
2022-04-02,0.13991
2022-04-03,0.12761
2022-04-04,1.04397
2022-04-05,1.13929
2022-04-06,0.92404
2022-04-07,0.85793
2022-04-08,0.97478
2022-04-09,0.13683
2022-04-10,0.06303
2022-04-11,1.01014
2022-04-12,0.85793
2022-04-13,1.23001
2022-04-14,1.22386
2022-04-15,1.27921
2022-04-16,0.13376
2022-04-17,0.10762
2022-04-18,0.90252
2022-04-19,0.77644
2022-04-20,0.95787
2022-04-21,1.12084
2022-04-22,0.85947
2022-04-23,0.11531
2022-04-24,0.09532
2022-04-25,0.83487
2022-04-26,0.78413
2022-04-27,0.7257
2022-04-28,0.62576
2022-04-29,0.64575
2022-04-30,0.05381
2022-05-01,0.06457
2022-05-02,0.64883
2022-05-03,0.62576
2022-05-04,0.50123
2022-05-05,0.09686
2022-05-06,0.5289
2022-05-07,0.03228
2022-05-08,0.0492
2022-05-09,0.52275
2022-05-10,0.54889
2022-05-11,0.52583
2022-05-12,0.55965
2022-05-13,0.67496
2022-05-14,0.0738
2022-05-15,0.0492
2022-05-16,0.64575
2022-05-17,0.48431
2022-05-18,0.55043
2022-05-19,0.49815
2022-05-20,0.62576
2022-05-21,0.05688
2022-05-22,0.08148
2022-05-23,0.57656
2022-05-24,0.53966
2022-05-25,0.492
2022-05-26,0.45817
2022-05-27,0.47355
2022-05-28,0.0246
2022-05-29,0.0369
2022-05-30,0.39514
2022-05-31,0.45817
2022-06-01,0.03997
2022-06-02,0.40129
2022-06-03,0.42742
2022-06-04,0.04151
2022-06-05,0.02613
2022-06-06,0.03075
2022-06-07,0.39821
2022-06-08,0.4182
2022-06-09,0.35362
2022-06-10,0.34594
2022-06-11,0.02306
2022-06-12,0.0246
2022-06-13,0.36746
2022-06-14,0.43819
2022-06-15,0.37361
2022-06-16,0.5043
2022-06-17,0.38899
2022-06-18,0.05381
2022-06-19,0.03843
2022-06-20,0.5289
2022-06-21,0.41051
2022-06-22,0.41359
2022-06-23,0.37976
2022-06-24,0.51506
2022-06-25,0.04612
2022-06-26,0.03997
2022-06-27,0.45202
2022-06-28,0.40282
2022-06-29,0.4059
2022-06-30,0.43972
2022-07-01,0.369
2022-07-02,0.03536
2022-07-03,0.01998
2022-07-04,0.3444
2022-07-05,0.35824
2022-07-06,0.37515
2022-07-07,0.40282
2022-07-08,0.4182
2022-07-09,0.06303
2022-07-10,0.01845
2022-07-11,0.39821
2022-07-12,0.33517
2022-07-13,0.37515
2022-07-14,0.42742
2022-07-15,0.30135
2022-07-16,0.05996
2022-07-17,0.08148
2022-07-18,0.48277
2022-07-19,0.3936
2022-07-20,0.42896
2022-07-21,0.31672
2022-07-22,0.40129
2022-07-23,0.04612
2022-07-24,0.03382
2022-07-25,0.27367
2022-07-26,0.28905
2022-07-27,0.31057
2022-07-28,0.35977
2022-07-29,0.37976
2022-07-30,0.03382
2022-07-31,0.02306
2022-08-01,0.35824
2022-08-02,0.30289
2022-08-03,0.42896
2022-08-04,0.43204
2022-08-05,0.36746
2022-08-06,0.04305
2022-08-07,0.03382
2022-08-08,0.31057
2022-08-09,0.31826
2022-08-10,0.36285
2022-08-11,0.48277
2022-08-12,0.40129
2022-08-13,0.03997
2022-08-14,0.02921
2022-08-15,0.04305
2022-08-16,0.3198
2022-08-17,0.28597
2022-08-18,0.2952
2022-08-19,0.28751
2022-08-20,0.03228
2022-08-21,0.01076
2022-08-22,0.25369
2022-08-23,0.24907
2022-08-24,0.30135
2022-08-25,0.29366
2022-08-26,0.27214
2022-08-27,0.03228
2022-08-28,0.02152
2022-08-29,0.24907
2022-08-30,0.24753
2022-08-31,0.15067
2022-09-01,0.23831
2022-09-02,0.2091
2022-09-03,0.01845
2022-09-04,0.02152
2022-09-05,0.24138
2022-09-06,0.21986
2022-09-07,0.13683
2022-09-08,0.11992
2022-09-09,0.01998
2022-09-10,0.01691
2022-09-11,0.01998
2022-09-12,0.01691
2022-09-13,0.27675
2022-09-14,0.15528
2022-09-15,0.23523
2022-09-16,0.13683
2022-09-17,0.01998
2022-09-18,0.00922
2022-09-19,0.14298
2022-09-20,0.16912
2022-09-21,0.1599
2022-09-22,0.15528
2022-09-23,0.1722
2022-09-24,0.01076
2022-09-25,0.02152
2022-09-26,0.23677
2022-09-27,0.26291
2022-09-28,0.2214
2022-09-29,0.20295
2022-09-30,0.21986
2022-10-01,0.01691
2022-10-02,0.01691
2022-10-03,0.01537
2022-10-04,0.21371
2022-10-05,0.15836
2022-10-06,0.18911
2022-10-07,0.1599
2022-10-08,0.02152
2022-10-09,0.02152
2022-10-10,0.02306
2022-10-11,0.1476
2022-10-12,0.12761
2022-10-13,0.16451
2022-10-14,0.19526
2022-10-15,0.06457
2022-10-16,0.02152
2022-10-17,0.17527
2022-10-18,0.16605
2022-10-19,0.18757
2022-10-20,0.22908
2022-10-21,0.15067
2022-10-22,0.02613
2022-10-23,0.01998
2022-10-24,0.18296
2022-10-25,0.1599
2022-10-26,0.1722
2022-10-27,0.17988
2022-10-28,0.16297
2022-10-29,0.02767
2022-10-30,0.02767
2022-10-31,0.20756
2022-11-01,0.20602
2022-11-02,0.25984
2022-11-03,0.27214
2022-11-04,0.22601
2022-11-05,0.02613
2022-11-06,0.01845
2022-11-07,0.21986
2022-11-08,0.2706
2022-11-09,0.21371
2022-11-10,0.20602
2022-11-11,0.23985
2022-11-12,0.03228
2022-11-13,0.03382
2022-11-14,0.22908
2022-11-15,0.26137
2022-11-16,0.19526
2022-11-17,0.22447
2022-11-18,0.17066
2022-11-19,0.02152
2022-11-20,0.01845
2022-11-21,0.19833
2022-11-22,0.16143
2022-11-23,0.16912
2022-11-24,0.14298
2022-11-25,0.22908
2022-11-26,0.0123
2022-11-27,0.0246
2022-11-28,0.23985
2022-11-29,0.21063
2022-11-30,0.20295
2022-12-01,0.21986
2022-12-02,0.13837
2022-12-04,0.01537
2022-12-05,0.18142
2022-12-06,0.21678
2022-12-07,0.2091
2022-12-08,0.1353
2022-12-09,0.15221
2022-12-10,0.01845
2022-12-11,0.02152
2022-12-12,0.19065
2022-12-13,0.15836
2022-12-14,0.12607
2022-12-15,0.16605
2022-12-16,0.1599
2022-12-17,0.0369
2022-12-18,0.0246
2022-12-19,0.17988
2022-12-20,0.12915
2022-12-21,0.23677
2022-12-22,0.21525
2022-12-23,0.19372
2022-12-24,0.02152
2022-12-26,0.21832
2022-12-27,0.21371
2022-12-28,0.23677
2022-12-29,0.18757
2022-12-30,0.0615
2022-12-31,0.01998
2023-01-01,0.01845
2023-01-02,0.22447
2023-01-03,0.2214
2023-01-04,0.23677
2023-01-05,0.2337
2023-01-06,0.19833
2023-01-07,0.03075
2023-01-08,0.01845
2023-01-09,0.25984
2023-01-10,0.33671
2023-01-11,0.24138
2023-01-12,0.22447
2023-01-13,0.25522
2023-01-14,0.03997
2023-01-15,0.03536
2023-01-16,0.20602
2023-01-17,0.16912
2023-01-18,0.13683
2023-01-19,0.20448
2023-01-20,0.20141
2023-01-21,0.01998
2023-01-22,0.01845
2023-01-23,0.01691
2023-01-24,0.02613
2023-01-25,0.25215
2023-01-26,0.27214
2023-01-27,0.20141
2023-01-28,0.03843
2023-01-29,0.02921
2023-01-30,0.22447
2023-01-31,0.22601
2023-02-01,0.21986
2023-02-02,0.2214
2023-02-03,0.23831
2023-02-04,0.03382
2023-02-05,0.01691
2023-02-06,0.22601
2023-02-07,0.22755
2023-02-08,0.21371
2023-02-09,0.23523
2023-02-10,0.24446
2023-02-11,0.04458
2023-02-12,0.02767
2023-02-13,0.23985
2023-02-14,0.24138
2023-02-15,0.23062
2023-02-16,0.27521
2023-02-17,0.30442
2023-02-18,0.05227
2023-02-19,0.03536
2023-02-20,0.27521
2023-02-21,0.31519
2023-02-22,0.31519
2023-02-23,0.37669
2023-02-24,0.33364
2023-02-25,0.05073
2023-02-26,0.05381
2023-02-27,0.32441
2023-02-28,0.38591
2023-03-01,0.06611
2023-03-02,0.35977
2023-03-03,0.40129
2023-03-04,0.06457
2023-03-05,0.05227
2023-03-06,0.51968
2023-03-07,0.50891
2023-03-08,0.67804
2023-03-09,0.50584
2023-03-10,0.57964
2023-03-11,0.06611
2023-03-12,0.0492
2023-03-13,2.84747
2023-03-14,1.25922
2023-03-15,1.92035
2023-03-16,1.16851
2023-03-17,1.19464
2023-03-18,0.28751
2023-03-19,0.23062
2023-03-20,1.6067
2023-03-21,1.48985
2023-03-22,1.51291
2023-03-23,1.94341
2023-03-24,1.58517
2023-03-25,0.23062
2023-03-26,0.19372
2023-03-27,2.34624
2023-03-28,3.92373
2023-03-29,2.37084
2023-03-30,1.97878
2023-03-31,1.5575
2023-04-01,0.37361
2023-04-02,0.3567
2023-04-03,1.90036
2023-04-04,1.38683
2023-04-05,1.21002
2023-04-06,0.9348
2023-04-07,1.51752
2023-04-08,0.77183
2023-04-09,0.68419
2023-04-10,2.62146
2023-04-11,1.85116
2023-04-12,1.72816
2023-04-13,2.04643
2023-04-14,1.33302
2023-04-15,0.21832
2023-04-16,0.20756
2023-04-17,1.11931
2023-04-18,0.90098
2023-04-19,0.95479
2023-04-20,0.83948
2023-04-21,0.75799
2023-04-22,0.09532
2023-04-23,0.10608
2023-04-24,0.65651
2023-04-25,0.67804
2023-04-26,0.65344
2023-04-27,0.65344
2023-04-28,0.68419
2023-04-29,0.12146
2023-04-30,0.07226
2023-05-01,0.17373
2023-05-02,0.75645
2023-05-03,0.61961
2023-05-04,0.53966
2023-05-05,0.04305
2023-05-06,0.06457
2023-05-07,0.04151
2023-05-08,0.51353
2023-05-09,0.45202
2023-05-10,0.4182
2023-05-11,0.48892
2023-05-12,0.51045
2023-05-13,0.04305
2023-05-14,0.03997
2023-05-15,0.48277
2023-05-16,0.53813
2023-05-17,0.58425
2023-05-18,0.58425
2023-05-19,0.51506
2023-05-20,0.06303
2023-05-21,0.04305
2023-05-22,0.55504
2023-05-23,0.50891
2023-05-24,0.4674
2023-05-25,0.41666
2023-05-26,0.40129
2023-05-27,0.03382
2023-05-28,0.03997
2023-05-29,0.04612
2023-05-30,0.54274
2023-05-31,0.48277
2023-06-01,0.40436
2023-06-02,0.37822
2023-06-03,0.0492
2023-06-04,0.01998
2023-06-05,0.43204
2023-06-06,0.07841
2023-06-07,0.57195
2023-06-08,0.47509
2023-06-09,0.51814
2023-06-10,0.06303
2023-06-11,0.05381
2023-06-12,0.56888
2023-06-13,0.55504
2023-06-14,0.54889
2023-06-15,0.44434
2023-06-16,0.59194
2023-06-17,0.05996
2023-06-18,0.0615
2023-06-19,0.45049
2023-06-20,0.41512
2023-06-21,0.41974
2023-06-22,0.31211
2023-06-23,0.3567
2023-06-24,0.03843
2023-06-25,0.0369
2023-06-26,0.34286
2023-06-27,0.37822
2023-06-28,0.44895
2023-06-29,0.32902
2023-06-30,0.29981
2023-07-01,0.0615
2023-07-02,0.04305
2023-07-03,0.46432
2023-07-04,0.44741
2023-07-05,0.44126
2023-07-06,0.44126
2023-07-07,0.30442
2023-07-08,0.03228
2023-07-09,0.03075
2023-07-10,0.38437
2023-07-11,0.41359
2023-07-12,0.58733
2023-07-13,0.54274
2023-07-14,2.11408
2023-07-15,0.3075
2023-07-16,0.3198
2023-07-17,1.48677
2023-07-18,1.08702
2023-07-19,0.90867
2023-07-20,1.38837
2023-07-21,1.05781
2023-07-22,0.15375
2023-07-23,0.13376
2023-07-24,1.10086
2023-07-25,1.08702
2023-07-26,1.09009
2023-07-27,0.75184
2023-07-28,1.23462
2023-07-29,0.42435
2023-07-30,0.40436
2023-07-31,3.2749
2023-08-01,24.85547
2023-08-02,69.08364
2023-08-03,64.33425
2023-08-04,43.71617
2023-08-05,9.95694
2023-08-06,8.48554
2023-08-07,50.54581
2023-08-08,77.45079
2023-08-09,51.66205
2023-08-10,74.0083
2023-08-11,66.95418
2023-08-12,10.75338
2023-08-13,9.22662
2023-08-14,27.29704
2023-08-15,9.70325
2023-08-16,69.45264
