date,카카오게임즈주가
2021-02-01,2.62783
2021-02-02,3.01182
2021-02-03,2.56154
2021-02-04,2.05597
2021-02-05,2.07357
2021-02-06,0.44725
2021-02-07,0.36349
2021-02-08,3.87043
2021-02-09,2.78737
2021-02-10,2.71557
2021-02-11,0.40682
2021-02-12,0.36666
2021-02-13,0.34878
2021-02-14,0.40434
2021-02-15,2.82092
2021-02-16,2.49415
2021-02-17,2.08182
2021-02-18,2.06725
2021-02-19,2.66455
2021-02-20,0.38275
2021-02-21,0.33626
2021-02-22,2.14591
2021-02-23,1.98005
2021-02-24,2.13312
2021-02-25,2.43418
2021-02-26,2.03011
2021-02-27,0.29046
2021-02-28,0.2719
2021-03-01,0.24989
2021-03-02,1.81033
2021-03-03,1.62893
2021-03-04,1.42621
2021-03-05,1.48273
2021-03-06,0.26378
2021-03-07,0.23009
2021-03-08,1.55205
2021-03-09,1.64708
2021-03-10,1.73689
2021-03-11,1.73098
2021-03-12,1.71145
2021-03-13,0.25608
2021-03-14,0.23971
2021-03-15,1.54765
2021-03-16,1.54077
2021-03-17,1.54889
2021-03-18,1.70499
2021-03-19,1.78407
2021-03-20,0.30669
2021-03-21,0.25319
2021-03-22,1.56897
2021-03-23,1.45289
2021-03-24,1.42043
2021-03-25,1.40805
2021-03-26,1.39086
2021-03-27,0.2151
2021-03-28,0.18058
2021-03-29,1.34327
2021-03-30,1.87896
2021-03-31,1.53788
2021-04-01,1.34561
2021-04-02,1.26502
2021-04-03,0.23353
2021-04-04,0.1913
2021-04-05,1.29926
2021-04-06,1.51904
2021-04-07,1.85325
2021-04-08,1.84857
2021-04-09,1.57639
2021-04-10,0.24453
2021-04-11,0.22527
2021-04-12,1.95653
2021-04-13,2.26378
2021-04-14,2.07288
2021-04-15,2.74528
2021-04-16,2.57048
2021-04-17,0.52358
2021-04-18,0.42084
2021-04-19,2.45921
2021-04-20,2.10562
2021-04-21,2.00302
2021-04-22,1.76701
2021-04-23,1.9282
2021-04-24,0.3452
2021-04-25,0.28758
2021-04-26,1.83083
2021-04-27,1.63292
2021-04-28,1.62659
2021-04-29,1.63154
2021-04-30,1.44285
2021-05-01,0.26433
2021-05-02,0.20478
2021-05-03,1.79438
2021-05-04,1.96863
2021-05-05,0.39183
2021-05-06,1.81474
2021-05-07,1.58684
2021-05-08,0.23064
2021-05-09,0.24288
2021-05-10,1.84431
2021-05-11,1.53403
2021-05-12,1.63264
2021-05-13,1.61366
2021-05-14,1.44835
2021-05-15,0.23696
2021-05-16,0.19598
2021-05-17,1.43955
2021-05-18,1.31811
2021-05-19,0.32155
2021-05-20,1.2939
2021-05-21,1.23201
2021-05-22,0.18058
2021-05-23,0.16228
2021-05-24,1.20244
2021-05-25,1.21372
2021-05-26,1.49937
2021-05-27,1.49387
2021-05-28,1.49552
2021-05-29,0.22142
2021-05-30,0.1825
2021-05-31,1.43597
2021-06-01,1.38068
2021-06-02,1.68793
2021-06-03,2.49951
2021-06-04,2.29376
2021-06-05,0.34754
2021-06-06,0.26708
2021-06-07,1.96753
2021-06-08,1.73717
2021-06-09,1.91362
2021-06-10,1.8366
2021-06-11,1.77128
2021-06-12,0.273
2021-06-13,0.24659
2021-06-14,2.45261
2021-06-15,2.1913
2021-06-16,2.03451
2021-06-17,1.91527
2021-06-18,2.61215
2021-06-19,0.41424
2021-06-20,0.31082
2021-06-21,2.19584
2021-06-22,1.92655
2021-06-23,2.44298
2021-06-24,2.11511
2021-06-25,2.03974
2021-06-26,0.28895
2021-06-27,0.23875
2021-06-28,1.89299
2021-06-29,4.67541
2021-06-30,3.28235
2021-07-01,2.5156
2021-07-02,8.20986
2021-07-03,1.36789
2021-07-04,0.98775
2021-07-05,8.99819
2021-07-06,5.82381
2021-07-07,5.08828
2021-07-08,5.6794
2021-07-09,5.92943
2021-07-10,0.91087
2021-07-11,0.68766
2021-07-12,5.43445
2021-07-13,5.30173
2021-07-14,4.51257
2021-07-15,3.92875
2021-07-16,5.13147
2021-07-17,0.60321
2021-07-18,0.50378
2021-07-19,4.02268
2021-07-20,3.81336
2021-07-21,5.78502
2021-07-22,8.56813
2021-07-23,6.6501
2021-07-24,0.73291
2021-07-25,0.5515
2021-07-26,6.18662
2021-07-27,4.84361
2021-07-28,4.21289
2021-07-29,3.97248
2021-07-30,3.90977
2021-07-31,0.4848
2021-08-01,0.37312
2021-08-02,3.75257
2021-08-03,3.99201
2021-08-04,4.0997
2021-08-05,3.65877
2021-08-06,3.52812
2021-08-07,0.4588
2021-08-08,0.33227
2021-08-09,3.60018
2021-08-10,3.1891
2021-08-11,3.00921
2021-08-12,3.18704
2021-08-13,3.3203
2021-08-14,0.39004
2021-08-15,0.27602
2021-08-16,0.50515
2021-08-17,2.93095
2021-08-18,2.88955
2021-08-19,2.87277
2021-08-20,2.75188
2021-08-21,0.28799
2021-08-22,0.23696
2021-08-23,2.66331
2021-08-24,2.47792
2021-08-25,2.45069
2021-08-26,5.27505
2021-08-27,4.04152
2021-08-28,0.54435
2021-08-29,0.36184
2021-08-30,3.05954
2021-08-31,3.04359
2021-09-01,2.85503
2021-09-02,2.74212
2021-09-03,2.43913
2021-09-04,0.30463
2021-09-05,0.26805
2021-09-06,2.41479
2021-09-07,2.20574
2021-09-08,2.54696
2021-09-09,2.59001
2021-09-10,2.36046
2021-09-11,0.27478
2021-09-12,0.22404
2021-09-13,2.12955
2021-09-14,2.34465
2021-09-15,1.93164
2021-09-16,1.68504
2021-09-17,1.78063
2021-09-18,0.21207
2021-09-19,0.12639
2021-09-20,0.14028
2021-09-21,0.14523
2021-09-22,0.16971
2021-09-23,1.93879
2021-09-24,1.78393
2021-09-25,0.22555
2021-09-26,0.18168
2021-09-27,1.6574
2021-09-28,1.54283
2021-09-29,1.57048
2021-09-30,1.58217
2021-10-01,1.42318
2021-10-02,0.20231
2021-10-03,0.14812
2021-10-04,0.24068
2021-10-05,1.58698
2021-10-06,1.53389
2021-10-07,1.87195
2021-10-08,1.56113
2021-10-09,0.15774
2021-10-10,0.11181
2021-10-11,0.19227
2021-10-12,1.42593
2021-10-13,1.50928
2021-10-14,1.62494
2021-10-15,1.57364
2021-10-16,0.18154
2021-10-17,0.13711
2021-10-18,1.97551
2021-10-19,1.86824
2021-10-20,1.71654
2021-10-21,1.73552
2021-10-22,2.51876
2021-10-23,0.26419
2021-10-24,0.21537
2021-10-25,1.89877
2021-10-26,2.15637
2021-10-27,3.02186
2021-10-28,3.15967
2021-10-29,2.30972
2021-10-30,0.27148
2021-10-31,0.2327
2021-11-01,4.38728
2021-11-02,3.89244
2021-11-03,4.10039
2021-11-04,6.756
2021-11-05,5.27148
2021-11-06,0.7809
2021-11-07,0.68174
2021-11-08,4.96299
2021-11-09,4.36074
2021-11-10,4.3507
2021-11-11,4.63305
2021-11-12,4.44532
2021-11-13,0.70155
2021-11-14,0.63484
2021-11-15,3.77677
2021-11-16,6.67335
2021-11-17,6.3562
2021-11-18,5.17493
2021-11-19,4.1935
2021-11-20,0.59414
2021-11-21,0.54036
2021-11-22,4.64763
2021-11-23,3.45247
2021-11-24,3.28097
2021-11-25,3.9183
2021-11-26,3.55356
2021-11-27,0.43982
2021-11-28,0.38825
2021-11-29,3.41658
2021-11-30,3.36363
2021-12-01,2.97056
2021-12-02,2.98445
2021-12-03,2.74253
2021-12-04,0.35318
2021-12-05,0.29486
2021-12-06,2.60926
2021-12-07,2.5647
2021-12-08,2.72341
2021-12-09,2.41823
2021-12-10,2.09874
2021-12-11,0.31852
2021-12-12,0.27492
2021-12-13,2.17081
2021-12-14,1.90358
2021-12-15,1.94058
2021-12-16,1.99999
2021-12-17,1.87869
2021-12-18,0.30642
2021-12-19,0.25787
2021-12-20,1.83564
2021-12-21,1.76742
2021-12-22,2.03644
2021-12-23,1.87951
2021-12-24,1.71159
2021-12-25,0.26791
2021-12-26,0.25636
2021-12-27,1.79713
2021-12-28,1.87415
2021-12-29,1.87745
2021-12-30,1.72025
2021-12-31,0.50611
2022-01-01,0.20616
2022-01-02,0.22514
2022-01-03,1.93824
2022-01-04,1.68807
2022-01-05,1.80222
2022-01-06,3.41781
2022-01-07,2.40833
2022-01-08,0.33062
2022-01-09,0.30917
2022-01-10,2.16572
2022-01-11,2.06271
2022-01-12,1.93852
2022-01-13,2.00068
2022-01-14,1.75271
2022-01-15,0.27025
2022-01-16,0.26076
2022-01-17,1.56071
2022-01-18,1.62247
2022-01-19,1.7523
2022-01-20,1.93356
2022-01-21,1.76206
2022-01-22,0.22527
2022-01-23,0.20492
2022-01-24,1.55026
2022-01-25,1.65327
2022-01-26,1.72603
2022-01-27,1.85833
2022-01-28,1.66414
2022-01-29,0.20643
2022-01-30,0.14867
2022-01-31,0.15018
2022-02-01,0.15238
2022-02-02,0.1682
2022-02-03,1.63773
2022-02-04,2.68972
2022-02-05,0.33722
2022-02-06,0.27699
2022-02-07,1.95653
2022-02-08,2.5002
2022-02-09,2.3833
2022-02-10,2.44353
2022-02-11,2.27313
2022-02-12,0.24879
2022-02-13,0.23958
2022-02-14,1.66097
2022-02-15,1.58671
2022-02-16,1.79686
2022-02-17,1.73208
2022-02-18,1.42483
2022-02-19,0.16737
2022-02-20,0.15637
2022-02-21,1.36721
2022-02-22,1.25525
2022-02-23,1.3855
2022-02-24,1.38715
2022-02-25,1.58891
2022-02-26,0.21138
2022-02-27,0.17012
2022-02-28,1.39334
2022-03-01,0.26131
2022-03-02,1.57543
2022-03-03,1.46733
2022-03-04,1.22362
2022-03-05,0.1759
2022-03-06,0.14729
2022-03-07,1.22954
2022-03-08,1.23174
2022-03-09,0.16325
2022-03-10,1.43363
2022-03-11,1.38632
2022-03-12,0.21963
2022-03-13,0.20368
2022-03-14,1.37972
2022-03-15,1.22678
2022-03-16,1.35359
2022-03-17,1.70168
2022-03-18,1.93893
2022-03-19,0.29445
2022-03-20,0.23958
2022-03-21,1.72892
2022-03-22,1.4302
2022-03-23,1.69343
2022-03-24,2.20093
2022-03-25,1.50446
2022-03-26,0.22486
2022-03-27,0.1477
2022-03-28,1.26749
2022-03-29,1.95199
2022-03-30,1.71406
2022-03-31,1.42483
2022-04-01,1.21991
2022-04-02,0.17054
2022-04-03,0.14262
2022-04-04,1.31549
2022-04-05,1.20189
2022-04-06,1.24975
2022-04-07,1.20492
2022-04-08,1.18112
2022-04-09,0.16723
2022-04-10,0.11937
2022-04-11,1.1836
2022-04-12,2.35139
2022-04-13,1.79631
2022-04-14,1.53733
2022-04-15,1.27162
2022-04-16,0.15774
2022-04-17,0.1466
2022-04-18,1.19942
2022-04-19,1.18346
2022-04-20,1.0154
2022-04-21,1.09187
2022-04-22,1.11621
2022-04-23,0.17507
2022-04-24,0.14826
2022-04-25,1.02337
2022-04-26,1.14757
2022-04-27,1.30738
2022-04-28,1.25347
2022-04-29,1.12845
2022-04-30,0.15293
2022-05-01,0.15046
2022-05-02,1.07179
2022-05-03,1.16421
2022-05-04,0.98789
2022-05-05,0.18333
2022-05-06,0.95296
2022-05-07,0.15664
2022-05-08,0.12446
2022-05-09,0.92146
2022-05-10,0.93494
2022-05-11,0.93783
2022-05-12,1.08788
2022-05-13,1.00261
2022-05-14,0.13478
2022-05-15,0.10094
2022-05-16,0.85545
2022-05-17,0.90001
2022-05-18,0.86356
2022-05-19,0.83165
2022-05-20,1.04235
2022-05-21,0.14427
2022-05-22,0.10617
2022-05-23,0.93398
2022-05-24,0.85545
2022-05-25,1.20038
2022-05-26,1.04029
2022-05-27,0.88213
2022-05-28,0.10287
2022-05-29,0.09269
2022-05-30,1.12446
2022-05-31,1.05404
2022-06-01,0.18236
2022-06-02,0.78462
2022-06-03,0.84362
2022-06-04,0.10397
2022-06-05,0.09723
2022-06-06,0.12873
2022-06-07,0.73236
2022-06-08,0.79259
2022-06-09,0.71131
2022-06-10,0.66813
2022-06-11,0.11098
2022-06-12,0.0898
2022-06-13,0.7776
2022-06-14,0.84499
2022-06-15,0.7545
2022-06-16,0.83509
2022-06-17,0.74515
2022-06-18,0.12364
2022-06-19,0.10988
2022-06-20,2.33433
2022-06-21,3.27079
2022-06-22,1.59221
2022-06-23,1.75945
2022-06-24,1.42882
2022-06-25,0.22197
2022-06-26,0.20863
2022-06-27,1.43721
2022-06-28,1.059
2022-06-29,1.05872
2022-06-30,1.01774
2022-07-01,0.98363
2022-07-02,0.14605
2022-07-03,0.10755
2022-07-04,0.94814
2022-07-05,0.95915
2022-07-06,0.94924
2022-07-07,0.86906
2022-07-08,0.80497
2022-07-09,0.10851
2022-07-10,0.09558
2022-07-11,0.73676
2022-07-12,0.6966
2022-07-13,0.79273
2022-07-14,0.83826
2022-07-15,0.78283
2022-07-16,0.10438
2022-07-17,0.08953
2022-07-18,0.7831
2022-07-19,0.74487
2022-07-20,0.83757
2022-07-21,0.78888
2022-07-22,0.7435
2022-07-23,0.10163
2022-07-24,0.08815
2022-07-25,0.89024
2022-07-26,0.88405
2022-07-27,0.82381
2022-07-28,0.81666
2022-07-29,0.8058
2022-07-30,0.13354
2022-07-31,0.11511
2022-08-01,0.76509
2022-08-02,0.73277
2022-08-03,3.1979
2022-08-04,2.04359
2022-08-05,1.33997
2022-08-06,0.1671
2022-08-07,0.10947
2022-08-08,0.98638
2022-08-09,1.18099
2022-08-10,1.00068
2022-08-11,1.48246
2022-08-12,1.06986
2022-08-13,0.14028
2022-08-14,0.11208
2022-08-15,0.12405
2022-08-16,0.93398
2022-08-17,0.80717
2022-08-18,0.75986
2022-08-19,0.78874
2022-08-20,0.13134
2022-08-21,0.10534
2022-08-22,0.80676
2022-08-23,0.78297
2022-08-24,0.81983
2022-08-25,0.78049
2022-08-26,0.69838
2022-08-27,0.10191
2022-08-28,0.0777
2022-08-29,0.69673
2022-08-30,0.71475
2022-08-31,0.74638
2022-09-01,0.82698
2022-09-02,0.77884
2022-09-03,0.15197
2022-09-04,0.08843
2022-09-05,0.58093
2022-09-06,0.5526
2022-09-07,0.62962
2022-09-08,0.57557
2022-09-09,0.08403
2022-09-10,0.0579
2022-09-11,0.05762
2022-09-12,0.07949
2022-09-13,0.79342
2022-09-14,0.63718
2022-09-15,0.57818
2022-09-16,0.52193
2022-09-17,0.27754
2022-09-18,0.19337
2022-09-19,1.8091
2022-09-20,1.00935
2022-09-21,0.79163
2022-09-22,0.8879
2022-09-23,0.74652
2022-09-24,0.16655
2022-09-25,0.11649
2022-09-26,0.80016
2022-09-27,0.87319
2022-09-28,0.9227
2022-09-29,0.78847
2022-09-30,0.75395
2022-10-01,0.12116
2022-10-02,0.092
2022-10-03,0.11841
2022-10-04,0.73194
2022-10-05,0.68463
2022-10-06,0.61834
2022-10-07,1.05157
2022-10-08,0.17906
2022-10-09,0.11882
2022-10-10,0.12666
2022-10-11,0.8025
2022-10-12,0.8245
2022-10-13,1.06876
2022-10-14,1.66716
2022-10-15,0.332
2022-10-16,0.40475
2022-10-17,2.78228
2022-10-18,1.30958
2022-10-19,1.07715
2022-10-20,0.79796
2022-10-21,0.73112
2022-10-22,0.11745
2022-10-23,0.0865
2022-10-24,0.7285
2022-10-25,0.63966
2022-10-26,0.67583
2022-10-27,0.69165
2022-10-28,0.66414
2022-10-29,0.09654
2022-10-30,0.06931
2022-10-31,0.65272
2022-11-01,0.63237
2022-11-02,0.89176
2022-11-03,0.74625
2022-11-04,0.70581
2022-11-05,0.09751
2022-11-06,0.08265
2022-11-07,0.653
2022-11-08,0.88818
2022-11-09,0.84802
2022-11-10,0.6497
2022-11-11,1.54669
2022-11-12,0.20478
2022-11-13,0.13932
2022-11-14,1.02723
2022-11-15,0.88337
2022-11-16,0.82698
2022-11-17,0.76578
2022-11-18,0.71269
2022-11-19,0.09338
2022-11-20,0.07674
2022-11-21,0.61036
2022-11-22,0.5647
2022-11-23,0.78297
2022-11-24,0.84032
2022-11-25,0.83716
2022-11-26,0.14165
2022-11-27,0.09874
2022-11-28,0.68738
2022-11-29,0.65135
2022-11-30,0.64062
2022-12-01,0.73483
2022-12-02,0.59193
2022-12-03,0.07825
2022-12-04,0.0788
2022-12-05,0.73744
2022-12-06,0.56952
2022-12-07,0.58918
2022-12-08,0.5973
2022-12-09,0.63883
2022-12-10,0.08183
2022-12-11,0.06835
2022-12-12,0.57474
2022-12-13,0.68216
2022-12-14,0.68326
2022-12-15,0.59469
2022-12-16,0.65561
2022-12-17,0.09242
2022-12-18,0.07413
2022-12-19,0.74845
2022-12-20,0.55453
2022-12-21,0.58465
2022-12-22,0.6398
2022-12-23,0.52963
2022-12-24,0.07289
2022-12-25,0.06037
2022-12-26,0.56182
2022-12-27,0.54806
2022-12-28,0.54119
2022-12-29,1.55961
2022-12-30,0.34864
2022-12-31,0.09723
2023-01-01,0.08884
2023-01-02,0.8135
2023-01-03,0.82698
2023-01-04,0.81653
2023-01-05,0.82409
2023-01-06,0.78255
2023-01-07,0.11483
2023-01-08,0.09448
2023-01-09,0.84747
2023-01-10,0.79865
2023-01-11,0.73538
2023-01-12,0.69852
2023-01-13,0.74308
2023-01-14,0.09338
2023-01-15,0.09599
2023-01-16,1.68724
2023-01-17,1.11415
2023-01-18,0.85682
2023-01-19,0.77004
2023-01-20,0.69
2023-01-21,0.09255
2023-01-22,0.07289
2023-01-23,0.08499
2023-01-24,0.10865
2023-01-25,0.95956
2023-01-26,0.96217
2023-01-27,0.87938
2023-01-28,0.12171
2023-01-29,0.12529
2023-01-30,0.83537
2023-01-31,0.76261
2023-02-01,0.88364
2023-02-02,0.86769
2023-02-03,0.93769
2023-02-04,0.12487
2023-02-05,0.0942
2023-02-06,0.79149
2023-02-07,0.84348
2023-02-08,0.97565
2023-02-09,1.10466
2023-02-10,0.82395
2023-02-11,0.09517
2023-02-12,0.07261
2023-02-13,0.73291
2023-02-14,0.81928
2023-02-15,0.72947
2023-02-16,1.09778
2023-02-17,0.75505
2023-02-18,0.10796
2023-02-19,0.09324
2023-02-20,1.03149
2023-02-21,0.84238
2023-02-22,0.68257
2023-02-23,0.72493
2023-02-24,0.60803
2023-02-25,0.0744
2023-02-26,0.07357
2023-02-27,0.61477
2023-02-28,0.94883
2023-03-01,0.18278
2023-03-02,0.84169
2023-03-03,0.68656
2023-03-04,0.09063
2023-03-05,0.07041
2023-03-06,0.73799
2023-03-07,0.66579
2023-03-08,0.67762
2023-03-09,0.65699
2023-03-10,0.60693
2023-03-11,0.08843
2023-03-12,0.09613
2023-03-13,0.73937
2023-03-14,0.62205
2023-03-15,0.67432
2023-03-16,0.62701
2023-03-17,0.7142
2023-03-18,0.10947
2023-03-19,0.08733
2023-03-20,0.6772
2023-03-21,1.05212
2023-03-22,0.9381
2023-03-23,0.77128
2023-03-24,0.74088
2023-03-25,0.10177
2023-03-26,0.0876
2023-03-27,0.70237
2023-03-28,0.66496
2023-03-29,0.63306
2023-03-30,0.72617
2023-03-31,0.64007
2023-04-01,0.08802
2023-04-02,0.07619
2023-04-03,0.62164
2023-04-04,0.66056
2023-04-05,0.723
2023-04-06,0.76
2023-04-07,0.76399
2023-04-08,0.09448
2023-04-09,0.07688
2023-04-10,0.64832
2023-04-11,0.71269
2023-04-12,0.75587
2023-04-13,0.70485
2023-04-14,0.68931
2023-04-15,0.10191
2023-04-16,0.08086
2023-04-17,0.5896
2023-04-18,0.57914
2023-04-19,0.61146
2023-04-20,0.55288
2023-04-21,0.50501
2023-04-22,0.06505
2023-04-23,0.06381
2023-04-24,0.47421
2023-04-25,0.52303
2023-04-26,0.53692
2023-04-27,0.48617
2023-04-28,0.50226
2023-04-29,0.06766
2023-04-30,0.04744
2023-05-01,0.10713
2023-05-02,0.5024
2023-05-03,0.55934
2023-05-04,0.48934
2023-05-05,0.06601
2023-05-06,0.04057
2023-05-07,0.04607
2023-05-08,0.4881
2023-05-09,0.44367
2023-05-10,0.43611
2023-05-11,0.44835
2023-05-12,0.39801
2023-05-13,0.04909
2023-05-14,0.04112
2023-05-15,0.3987
2023-05-16,0.44835
2023-05-17,0.47613
2023-05-18,0.42318
2023-05-19,0.44629
2023-05-20,0.04992
2023-05-21,0.03988
2023-05-22,0.44711
2023-05-23,0.41452
2023-05-24,0.37697
2023-05-25,0.43432
2023-05-26,0.38687
2023-05-27,0.05625
2023-05-28,0.03479
2023-05-29,0.0656
2023-05-30,0.47943
2023-05-31,0.46981
2023-06-01,0.41617
2023-06-02,0.43212
2023-06-03,0.05858
2023-06-04,0.04291
2023-06-05,0.42676
2023-06-06,0.07069
2023-06-07,0.51038
2023-06-08,0.41878
2023-06-09,0.40888
2023-06-10,0.05515
2023-06-11,0.04139
2023-06-12,0.42786
2023-06-13,0.45509
2023-06-14,0.39238
2023-06-15,0.40297
2023-06-16,0.39788
2023-06-17,0.05968
2023-06-18,0.04703
2023-06-19,0.50268
2023-06-20,0.44519
2023-06-21,0.42194
2023-06-22,0.42758
2023-06-23,0.42882
2023-06-24,0.07069
2023-06-25,0.04937
2023-06-26,0.4588
2023-06-27,0.49291
2023-06-28,0.52399
2023-06-29,0.48053
2023-06-30,0.50859
2023-07-01,0.0766
2023-07-02,0.06931
2023-07-03,0.51038
2023-07-04,0.51684
2023-07-05,0.49979
2023-07-06,0.51217
2023-07-07,0.5896
2023-07-08,0.09874
2023-07-09,0.07743
2023-07-10,0.5372
2023-07-11,0.62962
2023-07-12,0.56498
