date,건축모형
2021-04-08,41.04477
2021-04-09,59.70149
2021-04-10,29.10447
2021-04-11,23.13432
2021-04-12,41.04477
2021-04-13,49.25373
2021-04-14,30.59701
2021-04-15,44.02985
2021-04-16,45.52238
2021-04-17,26.1194
2021-04-18,27.61194
2021-04-19,47.01492
2021-04-20,41.04477
2021-04-21,35.07462
2021-04-22,38.80597
2021-04-23,35.07462
2021-04-24,23.88059
2021-04-25,29.10447
2021-04-26,65.67164
2021-04-27,55.97014
2021-04-28,58.20895
2021-04-29,43.28358
2021-04-30,47.01492
2021-05-01,31.34328
2021-05-02,44.77611
2021-05-03,67.16417
2021-05-04,58.20895
2021-05-05,52.2388
2021-05-06,75.37313
2021-05-07,46.26865
2021-05-08,26.86567
2021-05-09,29.85074
2021-05-10,52.98507
2021-05-11,47.76119
2021-05-12,47.01492
2021-05-13,40.2985
2021-05-14,39.55223
2021-05-15,21.64179
2021-05-16,32.83582
2021-05-17,48.50746
2021-05-18,77.61194
2021-05-19,43.28358
2021-05-20,56.71641
2021-05-21,47.76119
2021-05-22,39.55223
2021-05-23,41.04477
2021-05-24,75.37313
2021-05-25,88.80597
2021-05-26,88.80597
2021-05-27,82.83582
2021-05-28,87.31343
2021-05-29,52.98507
2021-05-30,37.31343
2021-05-31,73.13432
2021-06-01,66.41791
2021-06-02,65.67164
2021-06-03,65.67164
2021-06-04,55.97014
2021-06-05,37.31343
2021-06-06,53.73134
2021-06-07,97.01492
2021-06-08,74.62686
2021-06-09,86.56716
2021-06-10,84.32835
2021-06-11,67.91044
2021-06-12,60.44776
2021-06-13,52.2388
2021-06-14,58.20895
2021-06-15,47.76119
2021-06-16,61.19402
2021-06-17,61.94029
2021-06-18,76.1194
2021-06-19,80.59701
2021-06-20,63.43283
2021-06-21,68.65671
2021-06-22,89.55223
2021-06-23,63.43283
2021-06-24,47.76119
2021-06-25,48.50746
2021-06-26,32.08955
2021-06-27,29.10447
2021-06-28,49.25373
2021-06-29,45.52238
2021-06-30,35.82089
2021-07-01,40.2985
2021-07-02,44.77611
2021-07-03,31.34328
2021-07-04,22.38805
2021-07-05,58.95522
2021-07-06,47.76119
2021-07-07,32.83582
2021-07-08,35.82089
2021-07-09,38.80597
2021-07-10,23.88059
2021-07-11,23.13432
2021-07-12,44.02985
2021-07-13,26.86567
2021-07-14,35.07462
2021-07-15,46.26865
2021-07-16,32.08955
2021-07-17,23.13432
2021-07-18,22.38805
2021-07-19,36.56716
2021-07-20,39.55223
2021-07-21,31.34328
2021-07-22,40.2985
2021-07-23,32.08955
2021-07-24,23.88059
2021-07-25,14.1791
2021-07-26,26.1194
2021-07-27,27.61194
2021-07-28,35.07462
2021-07-29,30.59701
2021-07-30,29.85074
2021-07-31,18.65671
2021-08-01,8.20895
2021-08-02,36.56716
2021-08-03,34.32835
2021-08-04,40.2985
2021-08-05,35.07462
2021-08-06,32.83582
2021-08-07,21.64179
2021-08-08,27.61194
2021-08-09,31.34328
2021-08-10,36.56716
2021-08-11,32.08955
2021-08-12,23.88059
2021-08-13,26.86567
2021-08-14,19.40298
2021-08-15,21.64179
2021-08-16,17.91044
2021-08-17,21.64179
2021-08-18,48.50746
2021-08-19,44.02985
2021-08-20,45.52238
2021-08-21,23.88059
2021-08-22,28.3582
2021-08-23,30.59701
2021-08-24,55.97014
2021-08-25,52.98507
2021-08-26,43.28358
2021-08-27,46.26865
2021-08-28,32.83582
2021-08-29,26.86567
2021-08-30,52.2388
2021-08-31,45.52238
2021-09-01,50.0
2021-09-02,46.26865
2021-09-03,53.73134
2021-09-04,25.37313
2021-09-05,31.34328
2021-09-06,38.0597
2021-09-07,61.19402
2021-09-08,43.28358
2021-09-09,51.49253
2021-09-10,54.47761
2021-09-11,34.32835
2021-09-12,45.52238
2021-09-13,51.49253
2021-09-14,59.70149
2021-09-15,51.49253
2021-09-16,33.58208
2021-09-17,37.31343
2021-09-18,14.1791
2021-09-19,20.89552
2021-09-20,18.65671
2021-09-21,18.65671
2021-09-22,21.64179
2021-09-23,51.49253
2021-09-24,55.97014
2021-09-25,20.89552
2021-09-26,23.88059
2021-09-27,36.56716
2021-09-28,36.56716
2021-09-29,53.73134
2021-09-30,39.55223
2021-10-01,60.44776
2021-10-02,31.34328
2021-10-03,23.88059
2021-10-04,29.10447
2021-10-05,47.76119
2021-10-06,58.95522
2021-10-07,55.22388
2021-10-08,39.55223
2021-10-09,31.34328
2021-10-10,22.38805
2021-10-11,30.59701
2021-10-12,52.98507
2021-10-13,38.0597
2021-10-14,41.79104
2021-10-15,41.79104
2021-10-16,38.80597
2021-10-17,30.59701
2021-10-18,42.53731
2021-10-19,32.83582
2021-10-20,37.31343
2021-10-21,33.58208
2021-10-22,58.20895
2021-10-23,29.85074
2021-10-24,35.07462
2021-10-25,61.19402
2021-10-26,56.71641
2021-10-27,52.2388
2021-10-28,54.47761
2021-10-29,46.26865
2021-10-30,23.13432
2021-10-31,23.88059
2021-11-01,51.49253
2021-11-02,58.20895
2021-11-03,49.25373
2021-11-04,51.49253
2021-11-05,42.53731
2021-11-06,24.62686
2021-11-07,21.64179
2021-11-08,49.25373
2021-11-09,50.74626
2021-11-10,49.25373
2021-11-11,58.95522
2021-11-12,46.26865
2021-11-13,27.61194
2021-11-14,37.31343
2021-11-15,55.22388
2021-11-16,64.92537
2021-11-17,54.47761
2021-11-18,41.79104
2021-11-19,38.0597
2021-11-20,26.1194
2021-11-21,24.62686
2021-11-22,36.56716
2021-11-23,33.58208
2021-11-24,39.55223
2021-11-25,50.0
2021-11-26,44.02985
2021-11-27,20.14925
2021-11-28,29.85074
2021-11-29,44.02985
2021-11-30,53.73134
2021-12-01,48.50746
2021-12-02,37.31343
2021-12-03,41.79104
2021-12-04,27.61194
2021-12-05,28.3582
2021-12-06,55.97014
2021-12-07,58.20895
2021-12-08,67.16417
2021-12-09,50.74626
2021-12-10,49.25373
2021-12-11,29.85074
2021-12-12,27.61194
2021-12-13,55.22388
2021-12-14,44.02985
2021-12-15,47.76119
2021-12-16,52.98507
2021-12-17,39.55223
2021-12-18,14.92537
2021-12-19,29.10447
2021-12-20,37.31343
2021-12-21,35.07462
2021-12-22,35.82089
2021-12-23,35.82089
2021-12-24,35.07462
2021-12-25,23.13432
2021-12-26,20.89552
2021-12-27,35.82089
2021-12-28,34.32835
2021-12-29,32.83582
2021-12-30,32.83582
2021-12-31,19.40298
2022-01-01,20.89552
2022-01-02,22.38805
2022-01-03,26.86567
2022-01-04,26.86567
2022-01-05,33.58208
2022-01-06,24.62686
2022-01-07,31.34328
2022-01-08,18.65671
2022-01-09,19.40298
2022-01-10,29.85074
2022-01-11,48.50746
2022-01-12,20.89552
2022-01-13,24.62686
2022-01-14,22.38805
2022-01-15,18.65671
2022-01-16,15.67164
2022-01-17,28.3582
2022-01-18,35.82089
2022-01-19,28.3582
2022-01-20,39.55223
2022-01-21,27.61194
2022-01-22,29.10447
2022-01-23,22.38805
2022-01-24,30.59701
2022-01-25,32.08955
2022-01-26,40.2985
2022-01-27,37.31343
2022-01-28,20.89552
2022-01-29,29.10447
2022-01-30,16.41791
2022-01-31,15.67164
2022-02-01,10.44776
2022-02-02,16.41791
2022-02-03,22.38805
2022-02-04,32.83582
2022-02-05,21.64179
2022-02-06,23.13432
2022-02-07,35.07462
2022-02-08,26.1194
2022-02-09,26.1194
2022-02-10,25.37313
2022-02-11,28.3582
2022-02-12,17.16417
2022-02-13,18.65671
2022-02-14,31.34328
2022-02-15,32.83582
2022-02-16,38.0597
2022-02-17,52.2388
2022-02-18,32.08955
2022-02-19,14.92537
2022-02-20,20.89552
2022-02-21,25.37313
2022-02-22,38.80597
2022-02-23,37.31343
2022-02-24,23.88059
2022-02-25,32.08955
2022-02-26,26.1194
2022-02-27,23.13432
2022-02-28,18.65671
2022-03-01,24.62686
2022-03-02,41.04477
2022-03-03,35.07462
2022-03-04,43.28358
2022-03-05,16.41791
2022-03-06,10.44776
2022-03-07,29.10447
2022-03-08,28.3582
2022-03-09,19.40298
2022-03-10,44.77611
2022-03-11,26.86567
2022-03-12,25.37313
2022-03-13,23.88059
2022-03-14,28.3582
2022-03-15,30.59701
2022-03-16,31.34328
2022-03-17,32.08955
2022-03-18,50.0
2022-03-19,26.86567
2022-03-20,28.3582
2022-03-21,36.56716
2022-03-22,45.52238
2022-03-23,50.0
2022-03-24,36.56716
2022-03-25,44.02985
2022-03-26,21.64179
2022-03-27,26.86567
2022-03-28,37.31343
2022-03-29,34.32835
2022-03-30,55.97014
2022-03-31,32.83582
2022-04-01,42.53731
2022-04-02,16.41791
2022-04-03,20.14925
2022-04-04,38.0597
2022-04-05,40.2985
2022-04-06,74.62686
2022-04-07,38.80597
2022-04-08,56.71641
2022-04-09,29.10447
2022-04-10,28.3582
2022-04-11,43.28358
2022-04-12,32.08955
2022-04-13,46.26865
2022-04-14,36.56716
2022-04-15,35.82089
2022-04-16,25.37313
2022-04-17,32.83582
2022-04-18,35.07462
2022-04-19,42.53731
2022-04-20,29.85074
2022-04-21,32.08955
2022-04-22,34.32835
2022-04-23,29.85074
2022-04-24,16.41791
2022-04-25,36.56716
2022-04-26,32.08955
2022-04-27,32.08955
2022-04-28,32.08955
2022-04-29,40.2985
2022-04-30,21.64179
2022-05-01,20.89552
2022-05-02,56.71641
2022-05-03,39.55223
2022-05-04,48.50746
2022-05-05,25.37313
2022-05-06,35.82089
2022-05-07,25.37313
2022-05-08,25.37313
2022-05-09,45.52238
2022-05-10,35.82089
2022-05-11,74.62686
2022-05-12,80.59701
2022-05-13,59.70149
2022-05-14,42.53731
2022-05-15,41.04477
2022-05-16,68.65671
2022-05-17,59.70149
2022-05-18,82.83582
2022-05-19,69.40298
2022-05-20,67.16417
2022-05-21,44.77611
2022-05-22,44.02985
2022-05-23,63.43283
2022-05-24,81.34328
2022-05-25,68.65671
2022-05-26,60.44776
2022-05-27,71.64179
2022-05-28,39.55223
2022-05-29,35.82089
2022-05-30,62.68656
2022-05-31,48.50746
2022-06-01,38.0597
2022-06-02,58.95522
2022-06-03,70.14925
2022-06-04,39.55223
2022-06-05,37.31343
2022-06-06,49.25373
2022-06-07,70.89552
2022-06-08,53.73134
2022-06-09,56.71641
2022-06-10,70.89552
2022-06-11,31.34328
2022-06-12,36.56716
2022-06-13,63.43283
2022-06-14,61.94029
2022-06-15,82.83582
2022-06-16,53.73134
2022-06-17,63.43283
2022-06-18,27.61194
2022-06-19,38.80597
2022-06-20,59.70149
2022-06-21,50.0
2022-06-22,44.02985
2022-06-23,35.07462
2022-06-24,41.04477
2022-06-25,17.16417
2022-06-26,22.38805
2022-06-27,41.04477
2022-06-28,31.34328
2022-06-29,40.2985
2022-06-30,26.1194
2022-07-01,43.28358
2022-07-02,21.64179
2022-07-03,20.14925
2022-07-04,41.04477
2022-07-05,44.77611
2022-07-06,41.79104
2022-07-07,32.08955
2022-07-08,44.77611
2022-07-09,8.95522
2022-07-10,17.16417
2022-07-11,49.25373
2022-07-12,27.61194
2022-07-13,34.32835
2022-07-14,32.83582
2022-07-15,27.61194
2022-07-16,20.14925
2022-07-17,4.47761
2022-07-18,35.07462
2022-07-19,32.83582
2022-07-20,35.82089
2022-07-21,23.88059
2022-07-22,29.85074
2022-07-23,14.1791
2022-07-24,17.91044
2022-07-25,32.08955
2022-07-26,35.82089
2022-07-27,37.31343
2022-07-28,28.3582
2022-07-29,24.62686
2022-07-30,5.97014
2022-07-31,17.16417
2022-08-01,23.88059
2022-08-02,27.61194
2022-08-03,27.61194
2022-08-04,29.10447
2022-08-05,28.3582
2022-08-06,14.1791
2022-08-07,20.14925
2022-08-08,39.55223
2022-08-09,26.1194
2022-08-10,32.83582
2022-08-11,28.3582
2022-08-12,42.53731
2022-08-13,22.38805
2022-08-14,20.14925
2022-08-15,11.94029
2022-08-16,48.50746
2022-08-17,47.76119
2022-08-18,34.32835
2022-08-19,42.53731
2022-08-20,20.14925
2022-08-21,18.65671
2022-08-22,47.76119
2022-08-23,41.04477
2022-08-24,35.07462
2022-08-25,32.08955
2022-08-26,44.77611
2022-08-27,17.16417
2022-08-28,25.37313
2022-08-29,41.04477
2022-08-30,37.31343
2022-08-31,35.82089
2022-09-01,44.77611
2022-09-02,35.82089
2022-09-03,21.64179
2022-09-04,12.68656
2022-09-05,36.56716
2022-09-06,32.08955
2022-09-07,53.73134
2022-09-08,35.07462
2022-09-09,20.89552
2022-09-10,5.22388
2022-09-11,12.68656
2022-09-12,26.86567
2022-09-13,35.82089
2022-09-14,58.20895
2022-09-15,56.71641
2022-09-16,31.34328
2022-09-17,8.95522
2022-09-18,25.37313
2022-09-19,38.0597
2022-09-20,35.07462
2022-09-21,44.77611
2022-09-22,51.49253
2022-09-23,38.80597
2022-09-24,17.91044
2022-09-25,9.70149
2022-09-26,50.74626
2022-09-27,39.55223
2022-09-28,46.26865
2022-09-29,50.0
2022-09-30,47.01492
2022-10-01,20.14925
2022-10-02,12.68656
2022-10-03,27.61194
2022-10-04,48.50746
2022-10-05,46.26865
2022-10-06,49.25373
2022-10-07,29.10447
2022-10-08,23.13432
2022-10-09,29.10447
2022-10-10,26.86567
2022-10-11,41.04477
2022-10-12,44.02985
2022-10-13,50.0
2022-10-14,54.47761
2022-10-15,29.85074
2022-10-16,27.61194
2022-10-17,52.2388
2022-10-18,47.76119
2022-10-19,53.73134
2022-10-20,61.19402
2022-10-21,35.82089
2022-10-22,21.64179
2022-10-23,29.85074
2022-10-24,34.32835
2022-10-25,55.22388
2022-10-26,50.0
2022-10-27,34.32835
2022-10-28,50.0
2022-10-29,28.3582
2022-10-30,21.64179
2022-10-31,56.71641
2022-11-01,73.13432
2022-11-02,58.20895
2022-11-03,56.71641
2022-11-04,39.55223
2022-11-05,32.83582
2022-11-06,34.32835
2022-11-07,61.94029
2022-11-08,47.01492
2022-11-09,41.04477
2022-11-10,51.49253
2022-11-11,36.56716
2022-11-12,29.85074
2022-11-13,25.37313
2022-11-14,46.26865
2022-11-15,46.26865
2022-11-16,57.46268
2022-11-17,55.97014
2022-11-18,55.22388
2022-11-19,38.0597
2022-11-20,36.56716
2022-11-21,61.94029
2022-11-22,64.92537
2022-11-23,62.68656
2022-11-24,67.16417
2022-11-25,50.0
2022-11-26,29.85074
2022-11-27,41.79104
2022-11-28,44.02985
2022-11-29,64.92537
2022-11-30,51.49253
2022-12-01,51.49253
2022-12-02,50.0
2022-12-03,35.07462
2022-12-04,35.07462
2022-12-05,44.77611
2022-12-06,43.28358
2022-12-07,47.76119
2022-12-08,52.98507
2022-12-09,40.2985
2022-12-10,28.3582
2022-12-11,38.0597
2022-12-12,44.77611
2022-12-13,36.56716
2022-12-14,47.76119
2022-12-15,41.04477
2022-12-16,32.83582
2022-12-17,13.43283
2022-12-18,29.10447
2022-12-19,40.2985
2022-12-20,29.85074
2022-12-21,33.58208
2022-12-22,35.82089
2022-12-23,26.86567
2022-12-24,8.95522
2022-12-25,14.1791
2022-12-26,24.62686
2022-12-27,20.89552
2022-12-28,41.04477
2022-12-29,20.89552
2022-12-30,14.92537
2022-12-31,8.95522
2023-01-01,14.1791
2023-01-02,25.37313
2023-01-03,21.64179
2023-01-04,11.94029
2023-01-05,24.62686
2023-01-06,23.88059
2023-01-07,16.41791
2023-01-08,9.70149
2023-01-09,31.34328
2023-01-10,36.56716
2023-01-11,35.82089
2023-01-12,22.38805
2023-01-13,20.89552
2023-01-14,12.68656
2023-01-15,13.43283
2023-01-16,31.34328
2023-01-17,34.32835
2023-01-18,26.86567
2023-01-19,20.89552
2023-01-20,20.14925
2023-01-21,8.95522
2023-01-22,7.46268
2023-01-23,7.46268
2023-01-24,6.71641
2023-01-25,29.85074
2023-01-26,34.32835
2023-01-27,24.62686
2023-01-28,16.41791
2023-01-29,22.38805
2023-01-30,17.91044
2023-01-31,27.61194
2023-02-01,36.56716
2023-02-02,40.2985
2023-02-03,25.37313
2023-02-04,8.20895
2023-02-05,18.65671
2023-02-06,22.38805
2023-02-07,28.3582
2023-02-08,49.25373
2023-02-09,19.40298
2023-02-10,32.83582
2023-02-11,12.68656
2023-02-12,11.19402
2023-02-13,26.1194
2023-02-14,19.40298
2023-02-15,20.14925
2023-02-16,22.38805
2023-02-17,14.92537
2023-02-18,5.97014
2023-02-19,5.97014
2023-02-20,24.62686
2023-02-21,31.34328
2023-02-22,29.85074
2023-02-23,20.89552
2023-02-24,25.37313
2023-02-25,10.44776
2023-02-26,8.20895
2023-02-27,23.88059
2023-02-28,26.86567
2023-03-01,12.68656
2023-03-02,21.64179
2023-03-03,32.83582
2023-03-04,15.67164
2023-03-05,12.68656
2023-03-06,23.13432
2023-03-07,26.1194
2023-03-08,25.37313
2023-03-09,34.32835
2023-03-10,30.59701
2023-03-11,20.89552
2023-03-12,18.65671
2023-03-13,36.56716
2023-03-14,53.73134
2023-03-15,46.26865
2023-03-16,40.2985
2023-03-17,33.58208
2023-03-18,24.62686
2023-03-19,21.64179
2023-03-20,33.58208
2023-03-21,36.56716
2023-03-22,55.22388
2023-03-23,41.04477
2023-03-24,47.76119
2023-03-25,19.40298
2023-03-26,33.58208
2023-03-27,27.61194
2023-03-28,43.28358
2023-03-29,100.0
2023-03-30,64.1791
2023-03-31,47.76119
2023-04-01,36.56716
2023-04-02,47.01492
2023-04-03,64.1791
2023-04-04,55.22388
2023-04-05,62.68656
2023-04-06,67.16417
2023-04-07,61.94029
2023-04-08,30.59701
2023-04-09,35.82089
2023-04-10,83.58208
2023-04-11,52.98507
2023-04-12,48.50746
2023-04-13,37.31343
2023-04-14,51.49253
2023-04-15,26.86567
2023-04-16,45.52238
2023-04-17,40.2985
2023-04-18,45.52238
2023-04-19,45.52238
2023-04-20,43.28358
2023-04-21,39.55223
2023-04-22,25.37313
2023-04-23,21.64179
2023-04-24,41.79104
2023-04-25,40.2985
2023-04-26,58.20895
2023-04-27,39.55223
2023-04-28,40.2985
2023-04-29,28.3582
2023-04-30,15.67164
2023-05-01,28.3582
2023-05-02,42.53731
2023-05-03,67.16417
2023-05-04,33.58208
2023-05-05,26.86567
2023-05-06,25.37313
2023-05-07,29.85074
2023-05-08,52.98507
2023-05-09,44.77611
2023-05-10,38.80597
2023-05-11,32.08955
2023-05-12,65.67164
2023-05-13,37.31343
2023-05-14,26.86567
2023-05-15,46.26865
2023-05-16,41.04477
2023-05-17,54.47761
2023-05-18,46.26865
2023-05-19,53.73134
2023-05-20,23.13432
2023-05-21,20.89552
2023-05-22,57.46268
2023-05-23,63.43283
2023-05-24,71.64179
2023-05-25,61.19402
2023-05-26,64.1791
2023-05-27,35.82089
2023-05-28,35.07462
2023-05-29,45.52238
2023-05-30,60.44776
