date,금팔때시세
2021-07-17,6.10707
2021-07-18,6.13397
2021-07-19,8.15173
2021-07-20,8.42076
2021-07-21,8.17863
2021-07-22,7.96341
2021-07-23,7.47914
2021-07-24,7.04869
2021-07-25,5.97255
2021-07-26,10.11568
2021-07-27,7.50605
2021-07-28,7.1563
2021-07-29,6.08017
2021-07-30,6.59133
2021-07-31,5.32687
2021-08-01,4.51977
2021-08-02,6.88727
2021-08-03,6.83346
2021-08-04,5.91875
2021-08-05,6.45682
2021-08-06,6.72585
2021-08-07,5.19235
2021-08-08,4.46596
2021-08-09,6.77966
2021-08-10,6.48372
2021-08-11,7.61366
2021-08-12,7.34463
2021-08-13,6.45682
2021-08-14,5.5421
2021-08-15,5.08474
2021-08-16,6.13397
2021-08-17,8.25934
2021-08-18,8.63599
2021-08-19,8.39386
2021-08-20,7.69437
2021-08-21,6.05326
2021-08-22,5.569
2021-08-23,8.42076
2021-08-24,7.26392
2021-08-25,7.1294
2021-08-26,8.44767
2021-08-27,6.05326
2021-08-28,5.73042
2021-08-29,5.32687
2021-08-30,7.58676
2021-08-31,7.77508
2021-09-01,7.04869
2021-09-02,7.85579
2021-09-03,5.83804
2021-09-04,5.67662
2021-09-05,4.92332
2021-09-06,6.88727
2021-09-07,6.48372
2021-09-08,6.75275
2021-09-09,6.16088
2021-09-10,6.24159
2021-09-11,4.95022
2021-09-12,4.19693
2021-09-13,7.9096
2021-09-14,7.1294
2021-09-15,6.42991
2021-09-16,5.94565
2021-09-17,4.60048
2021-09-18,3.60505
2021-09-19,3.87409
2021-09-20,3.14769
2021-09-21,3.57815
2021-09-22,4.0086
2021-09-23,6.80656
2021-09-24,7.23701
2021-09-25,5.43449
2021-09-26,4.92332
2021-09-27,7.77508
2021-09-28,6.10707
2021-09-29,7.02179
2021-09-30,6.61824
2021-10-01,6.59133
2021-10-02,4.35835
2021-10-03,4.54667
2021-10-04,5.38068
2021-10-05,8.17863
2021-10-06,6.59133
2021-10-07,6.72585
2021-10-08,5.5421
2021-10-09,5.27306
2021-10-10,4.51977
2021-10-11,5.569
2021-10-12,7.96341
2021-10-13,6.96798
2021-10-14,8.09792
2021-10-15,6.3223
2021-10-16,5.16545
2021-10-17,5.35377
2021-10-18,7.1025
2021-10-19,6.16088
2021-10-20,6.80656
2021-10-21,6.3761
2021-10-22,6.56443
2021-10-23,5.32687
2021-10-24,4.86951
2021-10-25,9.44309
2021-10-26,7.1025
2021-10-27,6.48372
2021-10-28,6.3761
2021-10-29,6.05326
2021-10-30,4.57358
2021-10-31,5.32687
2021-11-01,7.58676
2021-11-02,6.24159
2021-11-03,6.83346
2021-11-04,6.29539
2021-11-05,6.18778
2021-11-06,5.11164
2021-11-07,4.95022
2021-11-08,8.95883
2021-11-09,7.9096
2021-11-10,8.47457
2021-11-11,9.28167
2021-11-12,9.44309
2021-11-13,6.24159
2021-11-14,5.43449
2021-11-15,10.06187
2021-11-16,13.20957
2021-11-17,14.82378
2021-11-18,10.89588
2021-11-19,9.57761
2021-11-20,6.40301
2021-11-21,6.77966
2021-11-22,10.70755
2021-11-23,10.03497
2021-11-24,9.41619
2021-11-25,9.4969
2021-11-26,8.42076
2021-11-27,7.77508
2021-11-28,7.96341
2021-11-29,10.84207
2021-11-30,9.25477
2021-12-01,8.42076
2021-12-02,8.15173
2021-12-03,7.9096
2021-12-04,5.97255
2021-12-05,6.61824
2021-12-06,9.57761
2021-12-07,9.03954
2021-12-08,8.55528
2021-12-09,8.44767
2021-12-10,7.69437
2021-12-11,7.1025
2021-12-12,6.08017
2021-12-13,8.58218
2021-12-14,8.55528
2021-12-15,8.90503
2021-12-16,7.37153
2021-12-17,7.39843
2021-12-18,5.75733
2021-12-19,6.21468
2021-12-20,9.60451
2021-12-21,9.17406
2021-12-22,10.22329
2021-12-23,9.68523
2021-12-24,7.96341
2021-12-25,5.08474
2021-12-26,6.88727
2021-12-27,9.38929
2021-12-28,9.73903
2021-12-29,9.17406
2021-12-30,7.80199
2021-12-31,8.74361
2022-01-01,7.29082
2022-01-02,6.94108
2022-01-03,10.78827
2022-01-04,9.90045
2022-01-05,9.44309
2022-01-06,10.62684
2022-01-07,9.03954
2022-01-08,6.94108
2022-01-09,7.1563
2022-01-10,10.59994
2022-01-11,10.16949
2022-01-12,9.03954
2022-01-13,9.47
2022-01-14,9.63142
2022-01-15,7.80199
2022-01-16,8.39386
2022-01-17,10.14258
2022-01-18,8.90503
2022-01-19,8.07102
2022-01-20,9.87355
2022-01-21,9.90045
2022-01-22,7.8827
2022-01-23,8.93193
2022-01-24,11.94511
2022-01-25,11.67608
2022-01-26,12.05273
2022-01-27,9.81974
2022-01-28,9.95426
2022-01-29,5.89184
2022-01-30,5.29997
2022-01-31,4.7619
2022-02-01,4.65429
2022-02-02,7.77508
2022-02-03,8.98574
2022-02-04,8.7167
2022-02-05,7.72128
2022-02-06,7.55986
2022-02-07,9.98116
2022-02-08,10.78827
2022-02-09,11.62227
2022-02-10,11.0304
2022-02-11,9.95426
2022-02-12,8.17863
2022-02-13,7.99031
2022-02-14,12.40247
2022-02-15,20.12375
2022-02-16,12.51008
2022-02-17,12.53699
2022-02-18,16.19585
2022-02-19,10.76136
2022-02-20,8.85122
2022-02-21,15.36185
2022-02-22,15.8192
2022-02-23,14.85068
2022-02-24,30.7506
2022-02-25,20.44659
2022-02-26,13.15577
2022-02-27,13.37099
2022-02-28,15.89991
2022-03-01,13.3979
2022-03-02,19.18213
2022-03-03,14.87758
2022-03-04,14.55474
2022-03-05,13.12886
2022-03-06,23.45977
2022-03-07,30.56228
2022-03-08,32.63384
2022-03-09,22.841
2022-03-10,18.75168
2022-03-11,20.71563
2022-03-12,15.73849
2022-03-13,12.6446
2022-03-14,19.39736
2022-03-15,16.92224
2022-03-16,15.89991
2022-03-17,13.04815
2022-03-18,13.85525
2022-03-19,11.89131
2022-03-20,8.44767
2022-03-21,13.12886
2022-03-22,11.40704
2022-03-23,11.75679
2022-03-24,11.64917
2022-03-25,12.02582
2022-03-26,9.90045
2022-03-27,8.74361
2022-03-28,12.29486
2022-03-29,10.73446
2022-03-30,11.67608
2022-03-31,11.16491
2022-04-01,10.11568
2022-04-02,7.26392
2022-04-03,6.86037
2022-04-04,10.73446
2022-04-05,10.08878
2022-04-06,10.16949
2022-04-07,10.59994
2022-04-08,10.00807
2022-04-09,7.39843
2022-04-10,6.61824
2022-04-11,11.0573
2022-04-12,13.50551
2022-04-13,12.80602
2022-04-14,9.63142
2022-04-15,12.6446
2022-04-16,8.87812
2022-04-17,8.28625
2022-04-18,12.32176
2022-04-19,13.34409
2022-04-20,12.99435
2022-04-21,12.26795
2022-04-22,11.59537
2022-04-23,7.45224
2022-04-24,8.44767
2022-04-25,13.58622
2022-04-26,11.24562
2022-04-27,12.53699
2022-04-28,12.02582
2022-04-29,11.19182
2022-04-30,8.79741
2022-05-01,7.9365
2022-05-02,13.18267
2022-05-03,11.99892
2022-05-04,10.59994
2022-05-05,8.09792
2022-05-06,10.92278
2022-05-07,7.64057
2022-05-08,8.50147
2022-05-09,13.74764
2022-05-10,12.34866
2022-05-11,12.88673
2022-05-12,12.21415
2022-05-13,10.78827
2022-05-14,9.06645
2022-05-15,8.52838
2022-05-16,12.91364
2022-05-17,10.49233
2022-05-18,10.89588
2022-05-19,11.67608
2022-05-20,10.19639
2022-05-21,8.74361
2022-05-22,7.58676
2022-05-23,11.19182
2022-05-24,11.29943
2022-05-25,10.76136
2022-05-26,9.57761
2022-05-27,9.33548
2022-05-28,6.3223
2022-05-29,6.86037
2022-05-30,11.19182
2022-05-31,10.14258
2022-06-01,7.8827
2022-06-02,10.35781
2022-06-03,10.00807
2022-06-04,7.53295
2022-06-05,6.53753
2022-06-06,7.26392
2022-06-07,10.49233
2022-06-08,10.304
2022-06-09,11.0573
2022-06-10,9.87355
2022-06-11,8.15173
2022-06-12,6.99488
2022-06-13,14.60855
2022-06-14,11.78369
2022-06-15,13.34409
2022-06-16,12.53699
2022-06-17,12.02582
2022-06-18,9.06645
2022-06-19,8.63599
2022-06-20,13.64003
2022-06-21,13.02125
2022-06-22,12.07963
2022-06-23,12.18724
2022-06-24,11.48775
2022-06-25,8.79741
2022-06-26,6.83346
2022-06-27,11.38014
2022-06-28,10.14258
2022-06-29,11.24562
2022-06-30,9.79284
2022-07-01,11.27253
2022-07-02,8.09792
2022-07-03,7.42534
2022-07-04,11.00349
2022-07-05,11.59537
2022-07-06,12.69841
2022-07-07,10.19639
2022-07-08,9.28167
2022-07-09,6.83346
2022-07-10,7.1563
2022-07-11,11.16491
2022-07-12,11.19182
2022-07-13,10.76136
2022-07-14,12.37557
2022-07-15,10.54613
2022-07-16,7.21011
2022-07-17,7.07559
2022-07-18,9.68523
2022-07-19,10.2502
2022-07-20,10.11568
2022-07-21,9.38929
2022-07-22,8.31315
2022-07-23,7.18321
2022-07-24,6.10707
2022-07-25,10.86898
2022-07-26,10.94969
2022-07-27,9.71213
2022-07-28,9.79284
2022-07-29,8.79741
2022-07-30,6.3492
2022-07-31,5.569
2022-08-01,9.30858
2022-08-02,8.36696
2022-08-03,8.63599
2022-08-04,9.33548
2022-08-05,8.79741
2022-08-06,8.07102
2022-08-07,6.02636
2022-08-08,8.50147
2022-08-09,8.28625
2022-08-10,9.98116
2022-08-11,10.08878
2022-08-12,10.19639
2022-08-13,6.51062
2022-08-14,6.05326
2022-08-15,7.31772
2022-08-16,10.304
2022-08-17,9.68523
2022-08-18,10.00807
2022-08-19,8.95883
2022-08-20,7.21011
2022-08-21,7.45224
2022-08-22,10.41162
2022-08-23,11.0842
2022-08-24,10.16949
2022-08-25,11.64917
2022-08-26,9.38929
2022-08-27,7.80199
2022-08-28,7.39843
2022-08-29,10.94969
2022-08-30,9.90045
2022-08-31,9.84665
2022-09-01,8.15173
2022-09-02,9.5238
2022-09-03,6.75275
2022-09-04,5.89184
2022-09-05,9.06645
2022-09-06,8.98574
2022-09-07,10.08878
2022-09-08,8.52838
2022-09-09,5.13855
2022-09-10,4.86951
2022-09-11,6.72585
2022-09-12,8.01721
2022-09-13,13.47861
2022-09-14,12.40247
2022-09-15,11.56846
2022-09-16,11.27253
2022-09-17,7.42534
2022-09-18,8.44767
2022-09-19,12.77912
2022-09-20,11.38014
2022-09-21,13.02125
2022-09-22,10.43852
2022-09-23,10.11568
2022-09-24,7.80199
2022-09-25,7.53295
2022-09-26,13.69383
2022-09-27,12.80602
2022-09-28,11.27253
2022-09-29,10.94969
2022-09-30,9.41619
2022-10-01,5.08474
2022-10-02,5.24616
2022-10-03,6.24159
2022-10-04,8.20554
2022-10-05,8.44767
2022-10-06,6.61824
2022-10-07,6.56443
2022-10-08,4.17002
2022-10-09,3.63196
2022-10-10,5.21926
2022-10-11,7.07559
2022-10-12,6.67204
2022-10-13,6.26849
2022-10-14,5.43449
2022-10-15,4.62738
2022-10-16,3.9548
2022-10-17,7.1294
2022-10-18,5.73042
2022-10-19,6.75275
2022-10-20,5.86494
2022-10-21,5.569
2022-10-22,4.46596
2022-10-23,3.38983
2022-10-24,7.74818
2022-10-25,6.02636
2022-10-26,7.47914
2022-10-27,5.29997
2022-10-28,6.08017
2022-10-29,4.86951
2022-10-30,3.22841
2022-10-31,6.3223
2022-11-01,7.23701
2022-11-02,6.21468
2022-11-03,6.99488
2022-11-04,7.34463
2022-11-05,5.19235
2022-11-06,4.7619
2022-11-07,7.26392
2022-11-08,6.29539
2022-11-09,7.58676
2022-11-10,7.99031
2022-11-11,6.56443
2022-11-12,4.46596
2022-11-13,5.03093
2022-11-14,9.57761
2022-11-15,8.95883
2022-11-16,7.1294
2022-11-17,7.45224
2022-11-18,7.31772
2022-11-19,4.84261
2022-11-20,5.13855
2022-11-21,7.61366
2022-11-22,7.96341
2022-11-23,6.75275
2022-11-24,7.31772
2022-11-25,6.88727
2022-11-26,4.46596
2022-11-27,5.35377
2022-11-28,8.12483
2022-11-29,7.1025
2022-11-30,7.50605
2022-12-01,6.48372
2022-12-02,7.1294
2022-12-03,4.11622
2022-12-04,4.43906
2022-12-05,8.12483
2022-12-06,7.66747
2022-12-07,7.9096
2022-12-08,6.3492
2022-12-09,6.96798
2022-12-10,4.68119
2022-12-11,4.735
2022-12-12,8.52838
2022-12-13,6.91417
2022-12-14,7.96341
2022-12-15,8.34005
2022-12-16,7.69437
2022-12-17,5.27306
2022-12-18,4.86951
2022-12-19,8.98574
2022-12-20,8.04412
2022-12-21,8.36696
2022-12-22,6.56443
2022-12-23,6.69895
2022-12-24,6.13397
2022-12-25,4.97713
2022-12-26,8.90503
2022-12-27,7.8827
2022-12-28,7.50605
2022-12-29,7.61366
2022-12-30,6.67204
2022-12-31,5.29997
2023-01-01,4.86951
2023-01-02,10.19639
2023-01-03,9.33548
2023-01-04,13.66693
2023-01-05,12.16034
2023-01-06,9.20096
2023-01-07,11.54156
2023-01-08,10.03497
2023-01-09,13.29028
2023-01-10,18.94
2023-01-11,16.00753
2023-01-12,12.80602
2023-01-13,11.0842
2023-01-14,9.5238
2023-01-15,8.36696
2023-01-16,13.66693
2023-01-17,11.8644
2023-01-18,12.94054
2023-01-19,11.46085
2023-01-20,13.47861
2023-01-21,7.07559
2023-01-22,6.67204
2023-01-23,7.31772
2023-01-24,8.60909
2023-01-25,14.60855
2023-01-26,12.85983
2023-01-27,19.07452
2023-01-28,11.11111
2023-01-29,9.12025
2023-01-30,16.35727
2023-01-31,11.43395
2023-02-01,13.50551
2023-02-02,12.69841
2023-02-03,11.29943
2023-02-04,9.36238
2023-02-05,8.07102
2023-02-06,12.77912
2023-02-07,13.02125
2023-02-08,12.26795
2023-02-09,11.8375
2023-02-10,12.80602
2023-02-11,8.87812
2023-02-12,7.72128
2023-02-13,12.69841
2023-02-14,11.62227
2023-02-15,12.88673
2023-02-16,11.00349
2023-02-17,10.38471
2023-02-18,8.36696
2023-02-19,8.28625
2023-02-20,12.34866
2023-02-21,12.24105
2023-02-22,11.8375
2023-02-23,11.29943
2023-02-24,11.0573
2023-02-25,8.42076
2023-02-26,8.01721
2023-02-27,11.16491
2023-02-28,11.72988
2023-03-01,10.06187
2023-03-02,11.35324
2023-03-03,8.82432
2023-03-04,7.50605
2023-03-05,7.42534
2023-03-06,9.71213
2023-03-07,11.40704
2023-03-08,10.38471
2023-03-09,8.79741
2023-03-10,9.03954
2023-03-11,6.51062
2023-03-12,6.72585
2023-03-13,12.6715
2023-03-14,15.49636
2023-03-15,13.26338
2023-03-16,14.9852
2023-03-17,12.29486
2023-03-18,11.81059
2023-03-19,8.82432
2023-03-20,21.84557
2023-03-21,20.39278
2023-03-22,19.50497
2023-03-23,18.99381
2023-03-24,17.48722
2023-03-25,13.37099
2023-03-26,11.38014
2023-03-27,16.89534
2023-03-28,29.24401
2023-03-29,28.57142
2023-03-30,26.93032
2023-03-31,23.11003
2023-04-01,17.46031
2023-04-02,20.28517
2023-04-03,29.29782
2023-04-04,24.40139
2023-04-05,35.94296
2023-04-06,39.70944
2023-04-07,29.75517
2023-04-08,17.86386
2023-04-09,26.68818
2023-04-10,37.09981
2023-04-11,26.95722
2023-04-12,27.6029
2023-04-13,26.71509
2023-04-14,29.86279
2023-04-15,22.97551
2023-04-16,15.65778
2023-04-17,29.67446
2023-04-18,21.63034
2023-04-19,20.39278
2023-04-20,19.80091
2023-04-21,18.64406
2023-04-22,12.99435
2023-04-23,11.8375
2023-04-24,18.67097
2023-04-25,17.54102
2023-04-26,19.04761
2023-04-27,17.11057
2023-04-28,14.74307
2023-04-29,10.62684
2023-04-30,10.14258
2023-05-01,15.06591
2023-05-02,16.43798
2023-05-03,18.26741
2023-05-04,17.51412
2023-05-05,12.80602
2023-05-06,11.78369
2023-05-07,10.78827
2023-05-08,20.82324
2023-05-09,16.73392
2023-05-10,17.97148
2023-05-11,16.5725
2023-05-12,13.93596
2023-05-13,11.27253
2023-05-14,9.28167
2023-05-15,18.50955
2023-05-16,17.05676
2023-05-17,14.2319
2023-05-18,13.82835
2023-05-19,13.12886
2023-05-20,9.71213
2023-05-21,9.55071
2023-05-22,14.9852
2023-05-23,13.69383
2023-05-24,14.66236
2023-05-25,14.31261
2023-05-26,11.99892
2023-05-27,7.85579
2023-05-28,7.1025
2023-05-29,10.304
