date,박물관
2023-05-04,34.94556
2023-05-05,62.47906
2023-05-06,54.96231
2023-05-07,33.71021
2023-05-08,17.567
2023-05-09,17.27386
2023-05-10,16.70854
2023-05-11,18.59296
2023-05-12,20.41457
2023-05-13,31.70016
2023-05-14,29.45979
2023-05-15,20.20519
2023-05-16,17.62981
2023-05-17,17.81825
2023-05-18,20.03768
2023-05-19,21.50335
2023-05-20,32.43299
2023-05-21,32.18174
2023-05-22,21.79648
2023-05-23,19.47236
2023-05-24,18.82328
2023-05-25,21.35678
2023-05-26,28.01507
2023-05-27,74.1206
2023-05-28,91.01758
2023-05-29,54.22948
2023-05-30,22.67587
2023-05-31,19.68174
2023-06-01,19.3886
2023-06-02,25.02093
2023-06-03,41.49916
2023-06-04,46.23115
2023-06-05,44.61892
2023-06-06,47.21524
2023-06-07,19.3886
2023-06-08,18.94891
2023-06-09,26.34003
2023-06-10,36.13902
2023-06-11,38.79815
2023-06-12,18.15326
2023-06-13,18.6139
2023-06-14,18.88609
2023-06-15,18.06951
2023-06-16,22.00586
2023-06-17,35.25963
2023-06-18,35.40619
2023-06-19,20.28894
2023-06-20,19.53517
2023-06-21,17.50418
2023-06-22,19.6608
2023-06-23,22.42462
2023-06-24,38.73534
2023-06-25,42.23199
2023-06-26,21.41959
2023-06-27,18.96984
2023-06-28,19.03266
2023-06-29,19.84924
2023-06-30,25.29313
2023-07-01,45.18425
2023-07-02,43.73953
2023-07-03,22.69681
2023-07-04,22.40368
2023-07-05,22.3618
2023-07-06,20.95896
2023-07-07,26.71691
2023-07-08,44.43048
2023-07-09,44.95393
2023-07-10,22.59212
2023-07-11,21.21021
2023-07-12,21.56616
2023-07-13,20.66582
2023-07-14,27.44974
2023-07-15,49.07872
2023-07-16,51.00502
2023-07-17,23.70184
2023-07-18,25.37688
2023-07-19,24.7278
2023-07-20,26.29815
2023-07-21,31.97236
2023-07-22,57.03517
2023-07-23,62.98157
2023-07-24,41.20603
2023-07-25,42.65075
2023-07-26,43.42546
2023-07-27,45.22613
2023-07-28,52.21943
2023-07-29,72.23618
2023-07-30,81.86767
2023-07-31,74.8953
2023-08-01,66.91792
2023-08-02,63.79815
2023-08-03,57.37018
2023-08-04,57.24455
2023-08-05,72.634
2023-08-06,70.49832
2023-08-07,40.45226
2023-08-08,38.35845
2023-08-09,33.31239
2023-08-10,26.27721
2023-08-11,38.50502
2023-08-12,68.23701
2023-08-13,75.04187
2023-08-14,71.16834
2023-08-15,86.70435
2023-08-16,32.09798
2023-08-17,29.92043
2023-08-18,35.86683
2023-08-19,63.14907
2023-08-20,59.38023
2023-08-21,27.82663
2023-08-22,25.02093
2023-08-23,23.32495
2023-08-24,23.05276
2023-08-25,29.52261
2023-08-26,52.88944
2023-08-27,49.97906
2023-08-28,24.14154
2023-08-29,21.29396
2023-08-30,22.75963
2023-08-31,27.78475
2023-09-01,31.90954
2023-09-02,51.77973
2023-09-03,54.22948
2023-09-04,28.07788
2023-09-05,20.79145
2023-09-06,18.94891
2023-09-07,19.70268
2023-09-08,25.71189
2023-09-09,44.74455
2023-09-10,44.97487
2023-09-11,21.02177
2023-09-12,21.25209
2023-09-13,21.04271
2023-09-14,20.62395
2023-09-15,28.22445
2023-09-16,46.46147
2023-09-17,44.51423
2023-09-18,20.66582
2023-09-19,19.17922
2023-09-20,18.76046
2023-09-21,16.58291
2023-09-22,19.68174
2023-09-23,30.73701
2023-09-24,31.74204
2023-09-25,16.60385
2023-09-26,17.39949
2023-09-27,18.25795
2023-09-28,26.06783
2023-09-29,33.73115
2023-09-30,52.44974
2023-10-01,48.74371
2023-10-02,50.37688
2023-10-03,34.2546
2023-10-04,15.82914
2023-10-05,15.18006
2023-10-06,18.29983
2023-10-07,28.85259
2023-10-08,47.88525
2023-10-09,40.70351
2023-10-10,15.95477
2023-10-11,14.71943
2023-10-12,16.45728
2023-10-13,20.33082
2023-10-14,33.73115
2023-10-15,27.32412
2023-10-16,15.59882
2023-10-17,15.91289
2023-10-18,16.81323
2023-10-19,16.64572
2023-10-20,19.8283
2023-10-21,29.83668
2023-10-22,28.05695
2023-10-23,17.23199
2023-10-24,15.91289
2023-10-25,14.48911
2023-10-26,15.30569
2023-10-27,18.09045
2023-10-28,24.49748
2023-10-29,26.0469
2023-10-30,16.05946
2023-10-31,15.28475
2023-11-01,15.59882
2023-11-02,17.42043
2023-11-03,20.51926
2023-11-04,32.97738
2023-11-05,39.84505
2023-11-06,17.19011
2023-11-07,17.10636
2023-11-08,13.79815
2023-11-09,16.43634
2023-11-10,20.268
2023-11-11,37.77219
2023-11-12,38.31658
2023-11-13,18.55108
2023-11-14,16.58291
2023-11-15,17.62981
2023-11-16,17.2948
2023-11-17,22.75963
2023-11-18,41.20603
2023-11-19,34.98743
2023-11-20,17.77638
2023-11-21,17.75544
2023-11-22,17.21105
2023-11-23,18.09045
2023-11-24,24.43467
2023-11-25,39.3216
2023-11-26,38.8819
2023-11-27,19.55611
2023-11-28,19.40954
2023-11-29,17.98576
2023-11-30,17.37855
2023-12-01,23.49246
2023-12-02,38.92378
2023-12-03,38.1072
2023-12-04,18.21608
2023-12-05,17.37855
2023-12-06,16.87604
2023-12-07,17.69262
2023-12-08,22.08961
2023-12-09,37.91876
2023-12-10,34.71524
2023-12-11,19.91206
2023-12-12,17.35762
2023-12-13,17.23199
2023-12-14,19.40954
2023-12-15,24.35092
2023-12-16,33.18676
2023-12-17,34.27554
2023-12-18,18.69765
2023-12-19,17.567
2023-12-20,16.14321
2023-12-21,16.10134
2023-12-22,20.24706
2023-12-23,34.06616
2023-12-24,38.42127
2023-12-25,34.19179
2023-12-26,28.16164
2023-12-27,26.54941
2023-12-28,27.91038
2023-12-29,29.31323
2023-12-30,34.48492
2023-12-31,45.85427
2024-01-01,45.1005
2024-01-02,32.49581
2024-01-03,30.10887
2024-01-04,28.16164
2024-01-05,33.2077
2024-01-06,52.74288
2024-01-07,52.34505
2024-01-08,26.00502
2024-01-09,22.34087
2024-01-10,24.5603
2024-01-11,26.94723
2024-01-12,32.87269
2024-01-13,51.54941
2024-01-14,48.36683
2024-01-15,27.38693
2024-01-16,25.90033
2024-01-17,23.74371
2024-01-18,25.58626
2024-01-19,30.86264
2024-01-20,54.54355
2024-01-21,49.97906
2024-01-22,24.7278
2024-01-23,24.20435
2024-01-24,25.12562
2024-01-25,23.63902
2024-01-26,29.08291
2024-01-27,48.8484
2024-01-28,46.50335
2024-01-29,24.09966
2024-01-30,22.88525
2024-01-31,19.24204
2024-02-01,23.17839
2024-02-02,26.2144
2024-02-03,41.20603
2024-02-04,44.59798
2024-02-05,21.67085
2024-02-06,17.69262
2024-02-07,17.567
2024-02-08,20.56113
2024-02-09,29.45979
2024-02-10,39.36348
2024-02-11,56.19765
2024-02-12,53.3082
2024-02-13,25.94221
2024-02-14,22.23618
2024-02-15,21.41959
2024-02-16,25.67001
2024-02-17,42.52512
2024-02-18,42.37855
2024-02-19,22.50837
2024-02-20,22.96901
2024-02-21,23.01088
2024-02-22,22.57118
2024-02-23,27.95226
2024-02-24,42.7345
2024-02-25,48.42964
2024-02-26,30.067
2024-02-27,28.62227
2024-02-28,29.56448
2024-02-29,39.7613
2024-03-01,76.3819
2024-03-02,58.33333
2024-03-03,36.30653
2024-03-04,13.98659
2024-03-05,14.48911
2024-03-06,15.55695
2024-03-07,15.28475
2024-03-08,23.22026
2024-03-09,47.08961
2024-03-10,37.64656
2024-03-11,17.37855
2024-03-12,16.37353
2024-03-13,16.72948
2024-03-14,16.79229
2024-03-15,21.71273
2024-03-16,37.54187
2024-03-17,34.90368
2024-03-18,15.24288
2024-03-19,15.59882
2024-03-20,15.15912
