date,비과세개인연금
2020-08-27,21.99488
2020-08-28,23.52941
2020-08-29,17.3913
2020-08-30,17.64705
2020-08-31,21.48337
2020-09-01,20.71611
2020-09-02,29.15601
2020-09-03,23.27365
2020-09-04,19.94884
2020-09-05,18.92583
2020-09-06,15.85677
2020-09-07,23.78516
2020-09-08,25.31969
2020-09-09,21.73913
2020-09-10,27.62148
2020-09-11,19.94884
2020-09-12,14.578
2020-09-13,15.08951
2020-09-14,18.67007
2020-09-15,23.27365
2020-09-16,33.75959
2020-09-17,25.57544
2020-09-18,18.92583
2020-09-19,13.55498
2020-09-20,13.29923
2020-09-21,26.08695
2020-09-22,19.69309
2020-09-23,19.18158
2020-09-24,17.3913
2020-09-25,20.2046
2020-09-26,13.55498
2020-09-27,16.62404
2020-09-28,26.34271
2020-09-29,15.34526
2020-09-30,14.32225
2020-10-01,16.62404
2020-10-02,10.99744
2020-10-03,11.7647
2020-10-04,20.2046
2020-10-05,26.85421
2020-10-06,36.57289
2020-10-07,29.15601
2020-10-08,20.97186
2020-10-09,20.2046
2020-10-10,24.29667
2020-10-11,17.13554
2020-10-12,27.62148
2020-10-13,24.29667
2020-10-14,23.52941
2020-10-15,23.0179
2020-10-16,16.87979
2020-10-17,11.25319
2020-10-18,10.48593
2020-10-19,22.50639
2020-10-20,21.22762
2020-10-21,29.92327
2020-10-22,19.94884
2020-10-23,19.18158
2020-10-24,11.25319
2020-10-25,17.3913
2020-10-26,17.64705
2020-10-27,24.29667
2020-10-28,27.62148
2020-10-29,43.2225
2020-10-30,25.57544
2020-10-31,14.06649
2020-11-01,14.83375
2020-11-02,25.57544
2020-11-03,21.99488
2020-11-04,19.18158
2020-11-05,24.29667
2020-11-06,17.64705
2020-11-07,9.97442
2020-11-08,12.53196
2020-11-09,26.34271
2020-11-10,23.27365
2020-11-11,23.0179
2020-11-12,27.62148
2020-11-13,22.25063
2020-11-14,16.11253
2020-11-15,23.52941
2020-11-16,25.31969
2020-11-17,30.69053
2020-11-18,31.71355
2020-11-19,29.92327
2020-11-20,25.8312
2020-11-21,18.67007
2020-11-22,20.71611
2020-11-23,32.99232
2020-11-24,24.29667
2020-11-25,26.59846
2020-11-26,19.94884
2020-11-27,29.15601
2020-11-28,14.06649
2020-11-29,20.71611
2020-11-30,26.85421
2020-12-01,31.20204
2020-12-02,31.4578
2020-12-03,26.59846
2020-12-04,27.87723
2020-12-05,18.67007
2020-12-06,21.99488
2020-12-07,26.08695
2020-12-08,29.41176
2020-12-09,32.48081
2020-12-10,32.99232
2020-12-11,25.8312
2020-12-12,23.78516
2020-12-13,25.8312
2020-12-14,33.50383
2020-12-15,42.19948
2020-12-16,32.22506
2020-12-17,32.22506
2020-12-18,29.15601
2020-12-19,19.94884
2020-12-20,19.18158
2020-12-21,32.48081
2020-12-22,41.68797
2020-12-23,33.24808
2020-12-24,29.41176
2020-12-25,50.63938
2020-12-26,38.87468
2020-12-27,29.92327
2020-12-28,44.24552
2020-12-29,47.57033
2020-12-30,36.57289
2020-12-31,40.4092
2021-01-01,18.41432
2021-01-02,23.0179
2021-01-03,39.64194
2021-01-04,42.96675
2021-01-05,33.24808
2021-01-06,39.13043
2021-01-07,29.66751
2021-01-08,35.03836
2021-01-09,19.43734
2021-01-10,19.69309
2021-01-11,39.64194
2021-01-12,39.64194
2021-01-13,42.96675
2021-01-14,42.19948
2021-01-15,49.10485
2021-01-16,56.77749
2021-01-17,70.33248
2021-01-18,76.21483
2021-01-19,77.74936
2021-01-20,88.49104
2021-01-21,87.72378
2021-01-22,78.00511
2021-01-23,51.40664
2021-01-24,55.75447
2021-01-25,77.74936
2021-01-26,75.44757
2021-01-27,68.28644
2021-01-28,63.4271
2021-01-29,52.42966
2021-01-30,36.57289
2021-01-31,35.54987
2021-02-01,45.26854
2021-02-02,58.05626
2021-02-03,46.29156
2021-02-04,46.54731
2021-02-05,42.19948
2021-02-06,41.17647
2021-02-07,45.52429
2021-02-08,44.24552
2021-02-09,43.98976
2021-02-10,43.98976
2021-02-11,32.99232
2021-02-12,28.38874
2021-02-13,34.7826
2021-02-14,41.17647
2021-02-15,59.59079
2021-02-16,55.24296
2021-02-17,50.12787
2021-02-18,48.08184
2021-02-19,43.73401
2021-02-20,25.31969
2021-02-21,42.19948
2021-02-22,43.47826
2021-02-23,47.05882
2021-02-24,44.24552
2021-02-25,48.33759
2021-02-26,33.24808
2021-02-27,21.22762
2021-02-28,90.53708
2021-03-01,60.61381
2021-03-02,59.07928
2021-03-03,44.75703
2021-03-04,49.87212
2021-03-05,35.29411
2021-03-06,27.10997
2021-03-07,54.4757
2021-03-08,41.68797
2021-03-09,47.31457
2021-03-10,51.15089
2021-03-11,49.87212
2021-03-12,39.89769
2021-03-13,26.85421
2021-03-14,34.01534
2021-03-15,55.49872
2021-03-16,49.87212
2021-03-17,36.57289
2021-03-18,38.36317
2021-03-19,34.7826
2021-03-20,31.71355
2021-03-21,31.71355
2021-03-22,49.10485
2021-03-23,40.4092
2021-03-24,35.80562
2021-03-25,43.2225
2021-03-26,32.48081
2021-03-27,25.31969
2021-03-28,32.99232
2021-03-29,37.08439
2021-03-30,35.29411
2021-03-31,31.9693
2021-04-01,40.4092
2021-04-02,26.85421
2021-04-03,26.59846
2021-04-04,23.52941
2021-04-05,29.66751
2021-04-06,41.68797
2021-04-07,27.10997
2021-04-08,33.75959
2021-04-09,31.71355
2021-04-10,14.06649
2021-04-11,22.25063
2021-04-12,30.43478
2021-04-13,29.66751
2021-04-14,37.34015
2021-04-15,33.75959
2021-04-16,30.94629
2021-04-17,17.13554
2021-04-18,21.73913
2021-04-19,29.41176
2021-04-20,37.5959
2021-04-21,25.8312
2021-04-22,28.38874
2021-04-23,29.41176
2021-04-24,17.13554
2021-04-25,18.92583
2021-04-26,23.52941
2021-04-27,26.59846
2021-04-28,23.0179
2021-04-29,26.34271
2021-04-30,19.94884
2021-05-01,18.41432
2021-05-02,17.64705
2021-05-03,25.31969
2021-05-04,27.36572
2021-05-05,16.87979
2021-05-06,27.62148
2021-05-07,21.99488
2021-05-08,21.99488
2021-05-09,23.0179
2021-05-10,29.15601
2021-05-11,28.90025
2021-05-12,26.34271
2021-05-13,27.36572
2021-05-14,27.62148
2021-05-15,17.90281
2021-05-16,27.10997
2021-05-17,30.17902
2021-05-18,23.0179
2021-05-19,23.52941
2021-05-20,24.80818
2021-05-21,25.31969
2021-05-22,14.83375
2021-05-23,17.90281
2021-05-24,20.71611
2021-05-25,30.17902
2021-05-26,29.41176
2021-05-27,49.36061
2021-05-28,28.6445
2021-05-29,22.25063
2021-05-30,26.85421
2021-05-31,30.43478
2021-06-01,27.36572
2021-06-02,26.08695
2021-06-03,28.13299
2021-06-04,19.69309
2021-06-05,27.62148
2021-06-06,22.76214
2021-06-07,32.48081
2021-06-08,31.20204
2021-06-09,36.57289
2021-06-10,36.06138
2021-06-11,26.08695
2021-06-12,17.13554
2021-06-13,31.4578
2021-06-14,36.57289
2021-06-15,35.03836
2021-06-16,34.01534
2021-06-17,25.31969
2021-06-18,24.04092
2021-06-19,22.50639
2021-06-20,18.15856
2021-06-21,24.29667
2021-06-22,27.10997
2021-06-23,37.5959
2021-06-24,27.87723
2021-06-25,33.50383
2021-06-26,18.67007
2021-06-27,28.38874
2021-06-28,32.48081
2021-06-29,29.92327
2021-06-30,30.94629
2021-07-01,37.08439
2021-07-02,24.80818
2021-07-03,15.34526
2021-07-04,17.3913
2021-07-05,30.43478
2021-07-06,27.36572
2021-07-07,27.36572
2021-07-08,30.69053
2021-07-09,20.2046
2021-07-10,18.92583
2021-07-11,21.48337
2021-07-12,20.71611
2021-07-13,23.27365
2021-07-14,17.90281
2021-07-15,20.46035
2021-07-16,18.67007
2021-07-17,14.83375
2021-07-18,18.15856
2021-07-19,20.46035
2021-07-20,18.92583
2021-07-21,24.04092
2021-07-22,25.57544
2021-07-23,22.76214
2021-07-24,13.81074
2021-07-25,17.13554
2021-07-26,29.41176
2021-07-27,25.8312
2021-07-28,34.52685
2021-07-29,27.10997
2021-07-30,23.52941
2021-07-31,17.13554
2021-08-01,19.43734
2021-08-02,16.87979
2021-08-03,26.59846
2021-08-04,18.41432
2021-08-05,28.13299
2021-08-06,21.22762
2021-08-07,18.41432
2021-08-08,30.43478
2021-08-09,26.08695
2021-08-10,29.41176
2021-08-11,27.10997
2021-08-12,28.90025
2021-08-13,18.41432
2021-08-14,25.57544
2021-08-15,23.27365
2021-08-16,22.25063
2021-08-17,27.87723
2021-08-18,31.71355
2021-08-19,29.92327
2021-08-20,32.73657
2021-08-21,25.06393
2021-08-22,21.22762
2021-08-23,28.90025
2021-08-24,45.52429
2021-08-25,33.50383
2021-08-26,28.90025
2021-08-27,33.24808
2021-08-28,24.04092
2021-08-29,27.10997
2021-08-30,32.73657
2021-08-31,34.7826
2021-09-01,28.13299
2021-09-02,27.36572
2021-09-03,24.80818
2021-09-04,16.62404
2021-09-05,17.90281
2021-09-06,26.59846
2021-09-07,29.41176
2021-09-08,24.80818
2021-09-09,24.04092
2021-09-10,23.78516
2021-09-11,15.60102
2021-09-12,13.29923
2021-09-13,23.52941
2021-09-14,24.80818
2021-09-15,24.55242
2021-09-16,22.76214
2021-09-17,17.3913
2021-09-18,14.83375
2021-09-19,17.13554
2021-09-20,17.13554
2021-09-21,23.0179
2021-09-22,26.08695
2021-09-23,40.92071
2021-09-24,32.73657
2021-09-25,24.55242
2021-09-26,21.48337
2021-09-27,33.24808
2021-09-28,34.01534
2021-09-29,46.80306
2021-09-30,53.70843
2021-10-01,32.48081
2021-10-02,27.10997
2021-10-03,22.50639
2021-10-04,36.31713
2021-10-05,37.85166
2021-10-06,36.31713
2021-10-07,33.50383
2021-10-08,32.73657
2021-10-09,16.87979
2021-10-10,23.0179
2021-10-11,26.85421
2021-10-12,29.92327
2021-10-13,33.75959
2021-10-14,25.57544
2021-10-15,24.80818
2021-10-16,12.78772
2021-10-17,22.76214
2021-10-18,18.41432
2021-10-19,23.52941
2021-10-20,25.31969
2021-10-21,24.04092
2021-10-22,54.98721
2021-10-23,15.85677
2021-10-24,13.55498
2021-10-25,24.29667
2021-10-26,30.94629
2021-10-27,30.43478
2021-10-28,30.69053
2021-10-29,23.0179
2021-10-30,17.13554
2021-10-31,23.0179
2021-11-01,28.38874
2021-11-02,20.97186
2021-11-03,26.34271
2021-11-04,21.73913
2021-11-05,24.29667
2021-11-06,13.81074
2021-11-07,16.62404
2021-11-08,23.27365
2021-11-09,24.04092
2021-11-10,24.29667
2021-11-11,34.52685
2021-11-12,20.71611
2021-11-13,15.08951
2021-11-14,17.13554
2021-11-15,33.50383
2021-11-16,35.54987
2021-11-17,28.6445
2021-11-18,35.03836
2021-11-19,38.61892
2021-11-20,18.67007
2021-11-21,15.08951
2021-11-22,24.04092
2021-11-23,22.50639
2021-11-24,24.55242
2021-11-25,24.80818
2021-11-26,27.10997
2021-11-27,15.60102
2021-11-28,19.94884
2021-11-29,23.52941
2021-11-30,27.36572
2021-12-01,22.25063
2021-12-02,20.97186
2021-12-03,21.73913
2021-12-04,19.43734
2021-12-05,17.3913
2021-12-06,29.15601
2021-12-07,35.80562
2021-12-08,28.13299
2021-12-09,42.71099
2021-12-10,31.71355
2021-12-11,25.8312
2021-12-12,24.55242
2021-12-13,30.17902
2021-12-14,26.59846
2021-12-15,25.06393
2021-12-16,29.41176
2021-12-17,23.52941
2021-12-18,18.92583
2021-12-19,21.22762
2021-12-20,31.71355
2021-12-21,32.73657
2021-12-22,28.90025
2021-12-23,27.62148
2021-12-24,24.80818
2021-12-25,18.92583
2021-12-26,26.85421
2021-12-27,39.13043
2021-12-28,36.82864
2021-12-29,38.10741
2021-12-30,32.73657
2021-12-31,30.69053
2022-01-01,25.06393
2022-01-02,28.90025
2022-01-03,31.71355
2022-01-04,29.92327
2022-01-05,34.7826
2022-01-06,36.57289
2022-01-07,24.29667
2022-01-08,22.25063
2022-01-09,23.0179
2022-01-10,29.41176
2022-01-11,33.75959
2022-01-12,30.17902
2022-01-13,45.01278
2022-01-14,40.4092
2022-01-15,31.20204
2022-01-16,23.0179
2022-01-17,50.89514
2022-01-18,60.61381
2022-01-19,51.15089
2022-01-20,48.33759
2022-01-21,57.289
2022-01-22,37.85166
2022-01-23,35.29411
2022-01-24,59.59079
2022-01-25,70.58823
2022-01-26,74.93606
2022-01-27,45.52429
2022-01-28,46.54731
2022-01-29,33.24808
2022-01-30,23.0179
2022-01-31,32.48081
2022-02-01,30.69053
2022-02-02,37.34015
2022-02-03,61.89258
2022-02-04,52.17391
2022-02-05,38.10741
2022-02-06,36.31713
2022-02-07,58.05626
2022-02-08,70.07672
2022-02-09,47.31457
2022-02-10,47.82608
2022-02-11,46.0358
2022-02-12,35.80562
2022-02-13,42.19948
2022-02-14,41.94373
2022-02-15,52.17391
2022-02-16,40.66496
2022-02-17,50.89514
2022-02-18,42.96675
2022-02-19,29.41176
2022-02-20,35.03836
2022-02-21,47.82608
2022-02-22,51.6624
2022-02-23,43.98976
2022-02-24,46.54731
2022-02-25,47.05882
2022-02-26,30.94629
2022-02-27,26.08695
2022-02-28,41.43222
2022-03-01,37.08439
2022-03-02,32.99232
2022-03-03,31.9693
2022-03-04,29.15601
2022-03-05,22.25063
2022-03-06,22.25063
2022-03-07,27.62148
2022-03-08,27.87723
2022-03-09,19.69309
2022-03-10,27.36572
2022-03-11,23.0179
2022-03-12,21.73913
2022-03-13,28.6445
2022-03-14,20.46035
2022-03-15,26.34271
2022-03-16,35.29411
2022-03-17,35.03836
2022-03-18,25.06393
2022-03-19,18.15856
2022-03-20,19.18158
2022-03-21,22.76214
2022-03-22,24.04092
2022-03-23,26.59846
2022-03-24,24.29667
2022-03-25,29.92327
2022-03-26,19.43734
2022-03-27,20.2046
2022-03-28,28.38874
2022-03-29,18.67007
2022-03-30,21.22762
2022-03-31,23.0179
2022-04-01,21.99488
2022-04-02,15.85677
2022-04-03,15.34526
2022-04-04,18.67007
2022-04-05,26.85421
2022-04-06,23.78516
2022-04-07,26.59846
2022-04-08,24.55242
2022-04-09,13.04347
2022-04-10,17.3913
2022-04-11,21.22762
2022-04-12,21.22762
2022-04-13,21.73913
2022-04-14,20.97186
2022-04-15,20.2046
2022-04-16,9.20716
2022-04-17,15.34526
2022-04-18,17.90281
2022-04-19,22.76214
2022-04-20,26.08695
2022-04-21,23.78516
2022-04-22,20.2046
2022-04-23,14.06649
2022-04-24,15.60102
2022-04-25,26.08695
2022-04-26,21.22762
2022-04-27,28.13299
2022-04-28,21.73913
2022-04-29,16.87979
2022-04-30,18.15856
2022-05-01,15.60102
2022-05-02,21.99488
2022-05-03,19.18158
2022-05-04,26.08695
2022-05-05,13.29923
2022-05-06,22.76214
2022-05-07,19.94884
2022-05-08,24.29667
2022-05-09,23.52941
2022-05-10,29.66751
2022-05-11,31.20204
2022-05-12,33.50383
2022-05-13,21.73913
2022-05-14,13.29923
2022-05-15,18.15856
2022-05-16,22.76214
2022-05-17,20.46035
2022-05-18,22.76214
2022-05-19,21.22762
2022-05-20,23.52941
2022-05-21,21.48337
2022-05-22,13.55498
2022-05-23,22.25063
2022-05-24,28.38874
2022-05-25,100.0
2022-05-26,24.80818
2022-05-27,93.86189
2022-05-28,24.80818
2022-05-29,26.59846
2022-05-30,29.15601
2022-05-31,30.69053
2022-06-01,21.99488
2022-06-02,28.90025
2022-06-03,23.52941
2022-06-04,13.81074
2022-06-05,24.80818
2022-06-06,21.22762
2022-06-07,24.29667
2022-06-08,25.31969
2022-06-09,34.52685
2022-06-10,30.94629
2022-06-11,18.15856
2022-06-12,22.25063
2022-06-13,26.59846
2022-06-14,26.59846
2022-06-15,24.29667
2022-06-16,28.13299
2022-06-17,25.57544
2022-06-18,14.32225
2022-06-19,18.41432
2022-06-20,21.48337
2022-06-21,26.85421
2022-06-22,20.97186
2022-06-23,19.94884
2022-06-24,28.6445
2022-06-25,12.78772
2022-06-26,17.3913
2022-06-27,22.76214
2022-06-28,24.04092
2022-06-29,22.25063
2022-06-30,24.55242
2022-07-01,19.94884
2022-07-02,13.81074
2022-07-03,15.85677
2022-07-04,18.15856
2022-07-05,17.3913
2022-07-06,22.76214
2022-07-07,15.08951
2022-07-08,16.62404
2022-07-09,17.13554
2022-07-10,13.04347
2022-07-11,21.73913
2022-07-12,22.25063
2022-07-13,21.99488
2022-07-14,24.80818
2022-07-15,17.90281
2022-07-16,12.02046
2022-07-17,21.22762
2022-07-18,26.34271
2022-07-19,30.17902
2022-07-20,37.5959
2022-07-21,25.06393
2022-07-22,34.01534
2022-07-23,13.81074
2022-07-24,21.48337
2022-07-25,27.87723
2022-07-26,27.62148
2022-07-27,32.99232
2022-07-28,21.22762
2022-07-29,25.06393
2022-07-30,16.87979
2022-07-31,16.36828
2022-08-01,24.55242
2022-08-02,23.78516
2022-08-03,24.04092
2022-08-04,20.2046
2022-08-05,19.69309
2022-08-06,17.90281
2022-08-07,25.57544
2022-08-08,25.31969
2022-08-09,18.92583
2022-08-10,26.34271
2022-08-11,16.11253
2022-08-12,19.18158
2022-08-13,9.71867
2022-08-14,8.9514
2022-08-15,14.32225
2022-08-16,26.85421
2022-08-17,26.08695
2022-08-18,24.29667
2022-08-19,17.90281
2022-08-20,15.34526
2022-08-21,16.62404
2022-08-22,23.0179
2022-08-23,21.99488
2022-08-24,24.29667
2022-08-25,29.15601
2022-08-26,21.73913
2022-08-27,12.78772
2022-08-28,17.3913
2022-08-29,24.04092
2022-08-30,32.99232
2022-08-31,26.59846
2022-09-01,23.52941
2022-09-02,20.46035
2022-09-03,14.83375
2022-09-04,24.04092
2022-09-05,30.69053
2022-09-06,25.31969
2022-09-07,25.57544
2022-09-08,16.87979
2022-09-09,13.81074
2022-09-10,12.53196
2022-09-11,17.90281
2022-09-12,26.08695
2022-09-13,32.22506
2022-09-14,32.22506
2022-09-15,30.17902
2022-09-16,23.0179
2022-09-17,15.34526
2022-09-18,19.18158
2022-09-19,21.73913
2022-09-20,28.90025
2022-09-21,28.6445
2022-09-22,24.04092
2022-09-23,20.46035
2022-09-24,20.71611
2022-09-25,19.43734
2022-09-26,25.31969
2022-09-27,24.55242
2022-09-28,25.8312
2022-09-29,23.52941
2022-09-30,23.78516
2022-10-01,10.23017
2022-10-02,11.50895
2022-10-03,25.06393
2022-10-04,22.76214
2022-10-05,22.25063
2022-10-06,19.69309
2022-10-07,16.11253
2022-10-08,14.578
2022-10-09,14.83375
2022-10-10,17.13554
2022-10-11,18.41432
2022-10-12,18.67007
2022-10-13,19.18158
2022-10-14,17.13554
2022-10-15,10.99744
2022-10-16,16.11253
2022-10-17,22.50639
2022-10-18,22.25063
2022-10-19,15.34526
2022-10-20,39.13043
2022-10-21,22.25063
2022-10-22,12.53196
2022-10-23,17.3913
2022-10-24,20.46035
2022-10-25,28.38874
2022-10-26,25.31969
2022-10-27,21.99488
2022-10-28,16.36828
2022-10-29,7.41687
2022-10-30,13.55498
2022-10-31,18.67007
2022-11-01,16.62404
2022-11-02,27.62148
2022-11-03,19.69309
2022-11-04,21.73913
2022-11-05,18.15856
2022-11-06,14.06649
2022-11-07,15.34526
2022-11-08,26.59846
2022-11-09,19.43734
2022-11-10,26.85421
2022-11-11,20.71611
2022-11-12,13.55498
2022-11-13,15.08951
2022-11-14,24.29667
2022-11-15,23.52941
2022-11-16,26.08695
2022-11-17,21.99488
2022-11-18,19.94884
2022-11-19,15.08951
2022-11-20,18.41432
2022-11-21,26.34271
2022-11-22,23.27365
2022-11-23,31.71355
2022-11-24,28.13299
2022-11-25,30.94629
2022-11-26,21.22762
2022-11-27,22.50639
2022-11-28,27.10997
2022-11-29,26.08695
2022-11-30,31.20204
2022-12-01,25.31969
2022-12-02,19.43734
2022-12-03,10.23017
2022-12-04,23.27365
2022-12-05,27.62148
2022-12-06,34.27109
2022-12-07,28.38874
2022-12-08,38.87468
2022-12-09,28.90025
2022-12-10,14.06649
2022-12-11,24.80818
2022-12-12,34.52685
2022-12-13,45.52429
2022-12-14,30.17902
2022-12-15,29.41176
2022-12-16,29.92327
2022-12-17,20.2046
2022-12-18,30.94629
2022-12-19,34.01534
2022-12-20,37.85166
2022-12-21,31.9693
2022-12-22,29.15601
2022-12-23,31.20204
2022-12-24,21.73913
2022-12-25,22.50639
2022-12-26,36.31713
2022-12-27,39.64194
2022-12-28,35.80562
2022-12-29,45.78005
2022-12-30,35.29411
2022-12-31,19.69309
2023-01-01,32.99232
2023-01-02,37.34015
2023-01-03,33.75959
2023-01-04,40.4092
2023-01-05,43.2225
2023-01-06,40.4092
2023-01-07,29.15601
2023-01-08,28.38874
2023-01-09,42.71099
2023-01-10,38.87468
2023-01-11,34.01534
2023-01-12,40.92071
2023-01-13,40.92071
2023-01-14,27.87723
2023-01-15,42.71099
2023-01-16,59.84654
2023-01-17,60.1023
2023-01-18,60.35805
2023-01-19,46.80306
2023-01-20,51.6624
2023-01-21,32.73657
2023-01-22,45.78005
2023-01-23,41.94373
2023-01-24,47.82608
2023-01-25,86.95652
2023-01-26,86.18925
2023-01-27,86.70076
2023-01-28,64.96163
2023-01-29,41.68797
2023-01-30,82.35294
2023-01-31,69.82097
2023-02-01,67.26342
2023-02-02,55.24296
2023-02-03,52.94117
2023-02-04,32.22506
2023-02-05,35.80562
2023-02-06,48.08184
2023-02-07,49.87212
2023-02-08,52.94117
2023-02-09,47.82608
2023-02-10,48.59335
2023-02-11,35.54987
2023-02-12,33.24808
2023-02-13,56.26598
2023-02-14,42.19948
2023-02-15,62.14833
2023-02-16,51.6624
2023-02-17,36.57289
2023-02-18,36.06138
2023-02-19,26.08695
2023-02-20,46.29156
2023-02-21,50.38363
2023-02-22,45.78005
2023-02-23,42.19948
2023-02-24,37.08439
2023-02-25,51.91815
2023-02-26,56.77749
2023-02-27,52.17391
2023-02-28,49.87212
2023-03-01,48.08184
2023-03-02,47.31457
2023-03-03,48.08184
2023-03-04,41.43222
2023-03-05,36.31713
2023-03-06,33.50383
2023-03-07,36.06138
2023-03-08,34.52685
2023-03-09,36.82864
2023-03-10,35.03836
2023-03-11,29.92327
2023-03-12,35.03836
2023-03-13,47.05882
2023-03-14,34.7826
2023-03-15,35.80562
2023-03-16,30.43478
2023-03-17,28.13299
2023-03-18,22.25063
2023-03-19,25.57544
2023-03-20,46.29156
2023-03-21,48.08184
2023-03-22,30.43478
2023-03-23,27.36572
2023-03-24,38.10741
2023-03-25,20.46035
2023-03-26,21.99488
2023-03-27,31.20204
2023-03-28,27.62148
2023-03-29,31.71355
2023-03-30,35.54987
2023-03-31,27.87723
2023-04-01,20.71611
2023-04-02,21.22762
2023-04-03,30.69053
2023-04-04,29.41176
2023-04-05,42.45524
2023-04-06,28.13299
2023-04-07,23.78516
2023-04-08,23.27365
2023-04-09,25.57544
2023-04-10,30.94629
2023-04-11,35.29411
2023-04-12,27.87723
2023-04-13,26.59846
2023-04-14,26.59846
2023-04-15,17.13554
2023-04-16,15.08951
2023-04-17,26.59846
2023-04-18,24.04092
2023-04-19,24.55242
2023-04-20,27.10997
2023-04-21,22.25063
2023-04-22,11.50895
2023-04-23,23.78516
2023-04-24,18.41432
2023-04-25,26.34271
2023-04-26,23.78516
2023-04-27,22.25063
2023-04-28,28.90025
2023-04-29,22.25063
2023-04-30,24.04092
2023-05-01,20.97186
2023-05-02,28.13299
2023-05-03,32.73657
2023-05-04,30.17902
2023-05-05,16.62404
2023-05-06,23.78516
2023-05-07,23.0179
2023-05-08,22.50639
2023-05-09,24.04092
2023-05-10,32.22506
2023-05-11,28.38874
2023-05-12,33.24808
2023-05-13,30.43478
2023-05-14,32.22506
2023-05-15,40.4092
2023-05-16,38.10741
2023-05-17,35.03836
2023-05-18,29.15601
2023-05-19,29.41176
2023-05-20,31.9693
2023-05-21,22.50639
2023-05-22,29.41176
2023-05-23,45.78005
2023-05-24,33.24808
2023-05-25,44.75703
2023-05-26,36.57289
2023-05-27,23.52941
2023-05-28,26.59846
