date,IRP
2020-07-27,13.14648
2020-07-28,13.88327
2020-07-29,13.53655
2020-07-30,12.90089
2020-07-31,13.11759
2020-08-01,7.84455
2020-08-02,7.52672
2020-08-03,10.77723
2020-08-04,13.75325
2020-08-05,13.60878
2020-08-06,13.00202
2020-08-07,12.42415
2020-08-08,7.94568
2020-08-09,7.46893
2020-08-10,14.40335
2020-08-11,14.28777
2020-08-12,13.50765
2020-08-13,12.97312
2020-08-14,12.75642
2020-08-15,7.42559
2020-08-16,7.15111
2020-08-17,9.00028
2020-08-18,12.6553
2020-08-19,14.15775
2020-08-20,13.60878
2020-08-21,11.90407
2020-08-22,7.07887
2020-08-23,6.94885
2020-08-24,12.8431
2020-08-25,13.99884
2020-08-26,14.47558
2020-08-27,14.51892
2020-08-28,12.81421
2020-08-29,7.91678
2020-08-30,7.59895
2020-08-31,14.40335
2020-09-01,16.09361
2020-09-02,15.64576
2020-09-03,13.18982
2020-09-04,12.49638
2020-09-05,6.7466
2020-09-06,7.07887
2020-09-07,13.29095
2020-09-08,13.21872
2020-09-09,13.56544
2020-09-10,12.872
2020-09-11,11.05171
2020-09-12,5.93759
2020-09-13,6.68881
2020-09-14,12.94423
2020-09-15,13.18982
2020-09-16,11.96186
2020-09-17,12.53972
2020-09-18,13.69546
2020-09-19,6.68881
2020-09-20,7.35336
2020-09-21,12.97312
2020-09-22,11.9763
2020-09-23,13.0598
2020-09-24,11.83184
2020-09-25,11.71626
2020-09-26,6.60213
2020-09-27,6.48656
2020-09-28,11.60069
2020-09-29,11.45622
2020-09-30,6.19763
2020-10-01,5.90869
2020-10-02,5.46084
2020-10-03,6.28431
2020-10-04,7.80121
2020-10-05,12.8431
2020-10-06,15.11123
2020-10-07,13.40652
2020-10-08,11.74516
2020-10-09,7.51227
2020-10-10,6.24097
2020-10-11,7.06443
2020-10-12,12.42415
2020-10-13,11.47067
2020-10-14,14.99566
2020-10-15,11.74516
2020-10-16,11.19618
2020-10-17,7.06443
2020-10-18,6.91996
2020-10-19,12.48194
2020-10-20,13.72435
2020-10-21,14.18665
2020-10-22,12.71308
2020-10-23,11.88962
2020-10-24,6.12539
2020-10-25,6.55879
2020-10-26,13.24761
2020-10-27,12.75642
2020-10-28,12.4097
2020-10-29,14.95232
2020-10-30,13.11759
2020-10-31,6.21207
2020-11-01,9.04362
2020-11-02,13.83993
2020-11-03,16.5848
2020-11-04,15.60242
2020-11-05,19.80641
2020-11-06,15.29904
2020-11-07,8.56688
2020-11-08,8.82692
2020-11-09,16.1225
2020-11-10,16.90262
2020-11-11,18.40508
2020-11-12,17.87055
2020-11-13,16.75816
2020-11-14,9.86709
2020-11-15,9.88153
2020-11-16,18.47731
2020-11-17,19.32967
2020-11-18,18.40508
2020-11-19,23.9815
2020-11-20,22.79687
2020-11-21,10.56053
2020-11-22,12.94423
2020-11-23,24.58826
2020-11-24,21.78561
2020-11-25,22.88355
2020-11-26,21.69893
2020-11-27,22.13233
2020-11-28,11.65848
2020-11-29,11.90407
2020-11-30,20.90436
2020-12-01,25.98959
2020-12-02,29.08119
2020-12-03,26.30742
2020-12-04,23.59144
2020-12-05,13.60878
2020-12-06,15.61687
2020-12-07,27.5065
2020-12-08,30.43917
2020-12-09,36.05894
2020-12-10,32.60618
2020-12-11,28.73446
2020-12-12,13.9555
2020-12-13,17.13377
2020-12-14,32.53394
2020-12-15,32.01386
2020-12-16,28.74891
2020-12-17,31.37821
2020-12-18,27.01531
2020-12-19,14.89453
2020-12-20,16.65703
2020-12-21,31.13262
2020-12-22,31.20485
2020-12-23,31.72493
2020-12-24,33.89193
2020-12-25,24.97832
2020-12-26,21.03438
2020-12-27,22.49349
2020-12-28,52.22479
2020-12-29,52.19589
2020-12-30,56.86217
2020-12-31,50.34672
2021-01-01,17.39381
2021-01-02,17.49494
2021-01-03,17.10488
2021-01-04,29.84686
2021-01-05,29.52903
2021-01-06,31.26264
2021-01-07,26.1774
2021-01-08,28.83559
2021-01-09,17.0182
2021-01-10,16.91707
2021-01-11,29.87575
2021-01-12,28.7778
2021-01-13,27.82432
2021-01-14,27.83877
2021-01-15,34.58537
2021-01-16,17.84166
2021-01-17,20.93325
2021-01-18,43.10892
2021-01-19,47.78965
2021-01-20,54.16064
2021-01-21,54.7674
2021-01-22,51.44466
2021-01-23,27.23201
2021-01-24,27.75209
2021-01-25,52.88933
2021-01-26,47.06732
2021-01-27,43.13782
2021-01-28,36.46344
2021-01-29,33.14071
2021-01-30,17.0182
2021-01-31,17.22045
2021-02-01,28.09881
2021-02-02,31.8694
2021-02-03,30.7859
2021-02-04,33.96417
2021-02-05,26.97197
2021-02-06,15.89136
2021-02-07,16.71482
2021-02-08,27.9399
2021-02-09,29.21121
2021-02-10,28.90783
2021-02-11,15.05345
2021-02-12,13.99884
2021-02-13,15.08234
2021-02-14,17.76943
2021-02-15,34.83097
2021-02-16,35.81334
2021-02-17,34.81652
2021-02-18,29.34123
2021-02-19,35.62554
2021-02-20,16.3392
2021-02-21,15.67466
2021-02-22,28.32996
2021-02-23,29.80352
2021-02-24,25.88847
2021-02-25,29.0234
2021-02-26,25.75845
2021-02-27,12.36636
2021-02-28,12.82866
2021-03-01,16.72926
2021-03-02,29.0234
2021-03-03,26.52412
2021-03-04,25.33949
2021-03-05,23.08581
2021-03-06,11.73071
2021-03-07,15.63132
2021-03-08,24.51603
2021-03-09,25.39728
2021-03-10,26.91418
2021-03-11,22.2479
2021-03-12,21.32331
2021-03-13,10.12713
2021-03-14,12.13522
2021-03-15,23.15804
2021-03-16,23.31696
2021-03-17,20.88991
2021-03-18,19.54637
2021-03-19,17.98613
2021-03-20,11.5718
2021-03-21,10.83501
2021-03-22,18.44842
2021-03-23,19.32967
2021-03-24,19.76307
2021-03-25,22.37792
2021-03-26,19.87864
2021-03-27,11.12395
2021-03-28,11.94741
2021-03-29,18.20283
2021-03-30,20.10979
2021-03-31,19.54637
2021-04-01,17.35047
2021-04-02,14.59115
2021-04-03,9.24588
2021-04-04,9.49147
2021-04-05,17.74053
2021-04-06,19.24299
2021-04-07,17.68275
2021-04-08,18.39063
2021-04-09,17.13377
2021-04-10,9.02918
2021-04-11,9.33256
2021-04-12,18.07281
2021-04-13,16.88818
2021-04-14,18.39063
2021-04-15,16.83039
2021-04-16,18.28951
2021-04-17,9.70817
2021-04-18,9.70817
2021-04-19,22.99913
2021-04-20,24.40046
2021-04-21,20.47096
2021-04-22,19.17075
2021-04-23,19.82086
2021-04-24,9.50592
2021-04-25,10.026
2021-04-26,19.06963
2021-04-27,25.57064
2021-04-28,22.56573
2021-04-29,17.39381
2021-04-30,13.92661
2021-05-01,7.72898
2021-05-02,8.24906
2021-05-03,14.12886
2021-05-04,15.66021
2021-05-05,9.26032
2021-05-06,16.26697
2021-05-07,15.21236
2021-05-08,8.65356
2021-05-09,8.71135
2021-05-10,17.07598
2021-05-11,15.96359
2021-05-12,15.27015
2021-05-13,15.34238
2021-05-14,14.31667
2021-05-15,7.98902
2021-05-16,10.79167
2021-05-17,17.07598
2021-05-18,18.69401
2021-05-19,9.8093
2021-05-20,16.16584
2021-05-21,15.92025
2021-05-22,7.859
2021-05-23,7.62785
2021-05-24,19.51748
2021-05-25,18.50621
2021-05-26,18.47731
2021-05-27,26.53857
2021-05-28,17.79832
2021-05-29,8.56688
2021-05-30,9.07252
2021-05-31,16.64258
2021-06-01,16.75816
2021-06-02,20.4854
2021-06-03,18.91071
2021-06-04,19.09852
2021-06-05,8.01791
2021-06-06,7.96012
2021-06-07,16.57035
2021-06-08,18.14504
2021-06-09,16.5559
2021-06-10,16.29586
2021-06-11,14.49003
2021-06-12,7.18
2021-06-13,7.80121
2021-06-14,17.59607
2021-06-15,17.74053
2021-06-16,16.64258
2021-06-17,15.97804
2021-06-18,14.20109
2021-06-19,7.6134
2021-06-20,7.12221
2021-06-21,14.33111
2021-06-22,15.19791
2021-06-23,17.68275
2021-06-24,16.00693
2021-06-25,16.1514
2021-06-26,9.69373
2021-06-27,8.03236
2021-06-28,16.02138
2021-06-29,16.91707
2021-06-30,20.0809
2021-07-01,17.14822
2021-07-02,15.09679
2021-07-03,8.32129
2021-07-04,8.11904
2021-07-05,17.81277
2021-07-06,17.40826
2021-07-07,15.87691
2021-07-08,15.64576
2021-07-09,12.27968
2021-07-10,7.23779
2021-07-11,8.0757
2021-07-12,14.08552
2021-07-13,15.4724
2021-07-14,14.08552
2021-07-15,13.50765
2021-07-16,11.64403
2021-07-17,6.41433
2021-07-18,6.55879
2021-07-19,11.81739
2021-07-20,13.07425
2021-07-21,15.34238
2021-07-22,15.28459
2021-07-23,15.11123
2021-07-24,7.32447
2021-07-25,7.48338
2021-07-26,15.92025
2021-07-27,20.55764
2021-07-28,19.6475
2021-07-29,19.60416
2021-07-30,15.14013
2021-07-31,6.80439
2021-08-01,8.75469
2021-08-02,16.54146
2021-08-03,16.68592
2021-08-04,19.57526
2021-08-05,16.87373
2021-08-06,18.28951
2021-08-07,8.24906
2021-08-08,8.61022
2021-08-09,19.4019
2021-08-10,19.37301
2021-08-11,19.17075
2021-08-12,18.44842
2021-08-13,21.06327
2021-08-14,12.30858
2021-08-15,10.69055
2021-08-16,12.49638
2021-08-17,18.98295
2021-08-18,21.06327
2021-08-19,18.07281
2021-08-20,16.65703
2021-08-21,9.65039
2021-08-22,10.17047
2021-08-23,18.63623
2021-08-24,20.9477
2021-08-25,20.81768
2021-08-26,19.54637
2021-08-27,17.46605
2021-08-28,10.47385
2021-08-29,10.90725
2021-08-30,19.37301
2021-08-31,21.56891
2021-09-01,22.42126
2021-09-02,20.39872
2021-09-03,19.38746
2021-09-04,10.76278
2021-09-05,9.99711
2021-09-06,17.56717
2021-09-07,18.82403
2021-09-08,19.79196
2021-09-09,15.45796
2021-09-10,15.63132
2021-09-11,8.84137
2021-09-12,8.81248
2021-09-13,15.67466
2021-09-14,16.83039
2021-09-15,15.74689
2021-09-16,18.73735
2021-09-17,16.09361
2021-09-18,9.49147
2021-09-19,8.03236
2021-09-20,11.1095
2021-09-21,10.70499
2021-09-22,11.51401
2021-09-23,22.53683
2021-09-24,23.01357
2021-09-25,11.62958
2021-09-26,13.68101
2021-09-27,21.32331
2021-09-28,20.42762
2021-09-29,18.59289
2021-09-30,18.24617
2021-10-01,17.58162
2021-10-02,10.53163
2021-10-03,10.82057
2021-10-04,10.12713
2021-10-05,20.31204
2021-10-06,18.1017
2021-10-07,17.97168
2021-10-08,16.41144
2021-10-09,8.74024
2021-10-10,8.32129
2021-10-11,8.9425
2021-10-12,17.32158
2021-10-13,17.63941
2021-10-14,15.9058
2021-10-15,15.41462
2021-10-16,8.03236
2021-10-17,8.75469
2021-10-18,14.53337
2021-10-19,18.82403
2021-10-20,17.92834
2021-10-21,18.59289
2021-10-22,16.71482
2021-10-23,8.82692
2021-10-24,10.92169
2021-10-25,24.71828
2021-10-26,27.05865
2021-10-27,20.49985
2021-10-28,19.21409
2021-10-29,18.89627
2021-10-30,9.70817
2021-10-31,9.5926
2021-11-01,21.1355
2021-11-02,24.4438
2021-11-03,23.62034
2021-11-04,22.76798
2021-11-05,19.76307
2021-11-06,9.79485
2021-11-07,10.76278
2021-11-08,20.34094
2021-11-09,23.27362
2021-11-10,24.60271
2021-11-11,21.78561
2021-11-12,19.95088
2021-11-13,14.86564
2021-11-14,11.36954
2021-11-15,22.56573
2021-11-16,25.32505
2021-11-17,32.80843
2021-11-18,29.2401
2021-11-19,24.86275
2021-11-20,12.71308
2021-11-21,11.35509
2021-11-22,25.78734
2021-11-23,22.98468
2021-11-24,26.81305
2021-11-25,29.28344
2021-11-26,23.7648
2021-11-27,11.49956
2021-11-28,12.6264
2021-11-29,24.08263
2021-11-30,25.25281
2021-12-01,24.77607
2021-12-02,25.72955
2021-12-03,26.48078
2021-12-04,13.0598
2021-12-05,17.11932
2021-12-06,29.26899
2021-12-07,34.9032
2021-12-08,34.77318
2021-12-09,31.04594
2021-12-10,31.76827
2021-12-11,16.31031
2021-12-12,26.65414
2021-12-13,38.616
2021-12-14,31.17596
2021-12-15,31.75382
2021-12-16,28.67668
2021-12-17,25.97515
2021-12-18,12.98757
2021-12-19,15.94914
2021-12-20,35.1488
2021-12-21,34.44091
2021-12-22,34.05085
2021-12-23,36.59347
2021-12-24,42.73331
2021-12-25,17.4516
2021-12-26,26.23519
2021-12-27,58.33574
2021-12-28,59.18809
2021-12-29,53.4672
2021-12-30,62.95868
2021-12-31,53.17827
2022-01-01,15.14013
2022-01-02,15.31349
2022-01-03,25.67177
2022-01-04,27.01531
2022-01-05,25.64287
2022-01-06,22.63796
2022-01-07,21.61225
2022-01-08,13.86882
2022-01-09,16.25252
2022-01-10,27.08754
2022-01-11,26.53857
2022-01-12,26.85639
2022-01-13,28.93672
2022-01-14,27.88211
2022-01-15,17.97168
2022-01-16,23.60589
2022-01-17,60.14157
2022-01-18,61.5429
2022-01-19,44.90031
2022-01-20,42.42993
2022-01-21,40.73967
2022-01-22,21.90118
2022-01-23,19.99422
2022-01-24,41.79427
2022-01-25,47.39959
2022-01-26,41.57757
2022-01-27,38.15371
2022-01-28,33.02513
2022-01-29,15.718
2022-01-30,13.07425
2022-01-31,14.76451
2022-02-01,18.26061
2022-02-02,18.7518
2022-02-03,37.05576
2022-02-04,34.26755
2022-02-05,18.00057
2022-02-06,23.1147
2022-02-07,41.43311
2022-02-08,36.89685
2022-02-09,35.90002
2022-02-10,33.99306
2022-02-11,27.99768
2022-02-12,14.73562
2022-02-13,15.74689
2022-02-14,29.91909
2022-02-15,30.1069
2022-02-16,29.50014
2022-02-17,29.21121
2022-02-18,26.68303
2022-02-19,13.78214
2022-02-20,14.43224
2022-02-21,33.45853
2022-02-22,32.44726
2022-02-23,31.37821
2022-02-24,28.83559
2022-02-25,31.17596
2022-02-26,20.60098
2022-02-27,14.69228
2022-02-28,26.75527
2022-03-01,15.01011
2022-03-02,24.45824
2022-03-03,21.64114
2022-03-04,23.75036
2022-03-05,10.79167
2022-03-06,11.05171
2022-03-07,18.57844
2022-03-08,17.53828
2022-03-09,8.5091
2022-03-10,19.27188
2022-03-11,18.39063
2022-03-12,10.25715
2022-03-13,9.28922
2022-03-14,16.5559
2022-03-15,18.57844
2022-03-16,16.51256
2022-03-17,17.76943
2022-03-18,17.50939
2022-03-19,10.026
2022-03-20,9.26032
2022-03-21,19.14186
2022-03-22,19.80641
2022-03-23,19.97977
2022-03-24,18.72291
2022-03-25,19.04073
2022-03-26,11.5718
2022-03-27,10.99393
2022-03-28,18.49176
2022-03-29,19.66194
2022-03-30,19.01184
2022-03-31,19.28633
2022-04-01,15.5013
2022-04-02,8.4802
2022-04-03,8.23461
2022-04-04,14.57671
2022-04-05,16.44033
2022-04-06,16.31031
2022-04-07,17.26379
2022-04-08,14.3889
2022-04-09,7.33891
2022-04-10,6.9633
2022-04-11,14.69228
2022-04-12,17.06154
2022-04-13,18.01502
2022-04-14,21.35221
2022-04-15,16.20918
2022-04-16,7.6134
2022-04-17,10.14157
2022-04-18,22.76798
2022-04-19,16.9893
2022-04-20,16.93152
2022-04-21,16.9893
2022-04-22,14.11441
2022-04-23,7.35336
2022-04-24,8.16238
2022-04-25,19.87864
2022-04-26,20.18202
2022-04-27,19.35856
2022-04-28,17.04709
2022-04-29,16.28142
2022-04-30,7.13666
2022-05-01,7.44004
2022-05-02,14.37445
2022-05-03,14.56226
2022-05-04,14.14331
2022-05-05,7.77232
2022-05-06,13.43542
2022-05-07,6.63103
2022-05-08,6.94885
2022-05-09,14.30222
2022-05-10,18.1017
2022-05-11,17.46605
2022-05-12,15.09679
2022-05-13,14.05663
2022-05-14,6.12539
2022-05-15,7.44004
2022-05-16,13.46431
2022-05-17,15.63132
2022-05-18,14.85119
2022-05-19,14.02773
2022-05-20,14.86564
2022-05-21,6.76105
2022-05-22,6.45767
2022-05-23,19.08407
2022-05-24,17.56717
2022-05-25,16.19474
2022-05-26,15.89136
2022-05-27,18.07281
2022-05-28,8.95694
2022-05-29,7.55561
2022-05-30,16.18029
2022-05-31,15.84802
2022-06-01,7.74342
2022-06-02,14.22999
2022-06-03,12.12077
2022-06-04,5.6342
2022-06-05,6.08205
2022-06-06,6.89107
2022-06-07,13.98439
2022-06-08,14.8223
2022-06-09,14.92343
2022-06-10,15.42906
2022-06-11,5.83646
2022-06-12,7.3967
2022-06-13,13.68101
2022-06-14,14.88009
2022-06-15,14.08552
2022-06-16,16.75816
2022-06-17,13.18982
2022-06-18,6.03871
2022-06-19,6.57324
2022-06-20,12.95868
2022-06-21,14.54781
2022-06-22,13.0887
2022-06-23,13.24761
2022-06-24,12.58306
2022-06-25,6.03871
2022-06-26,7.16555
2022-06-27,13.94105
2022-06-28,14.02773
2022-06-29,13.76769
2022-06-30,13.42097
2022-07-01,10.82057
2022-07-02,5.57642
2022-07-03,6.61658
2022-07-04,13.53655
2022-07-05,14.36001
2022-07-06,14.12886
2022-07-07,13.69546
2022-07-08,12.79976
2022-07-09,6.03871
2022-07-10,6.22652
2022-07-11,13.3054
2022-07-12,13.76769
2022-07-13,12.68419
2022-07-14,11.91852
2022-07-15,11.22507
2022-07-16,5.38861
2022-07-17,6.13984
2022-07-18,13.00202
2022-07-19,13.03091
2022-07-20,12.97312
2022-07-21,14.24443
2022-07-22,14.92343
2022-07-23,6.44322
2022-07-24,6.78994
2022-07-25,15.19791
2022-07-26,15.19791
2022-07-27,13.70991
2022-07-28,13.0598
2022-07-29,10.82057
2022-07-30,6.58769
2022-07-31,6.22652
2022-08-01,13.62323
2022-08-02,12.71308
2022-08-03,13.14648
2022-08-04,14.3889
2022-08-05,11.42733
2022-08-06,6.03871
2022-08-07,6.81883
2022-08-08,10.80612
2022-08-09,12.14966
2022-08-10,13.9555
2022-08-11,12.4097
2022-08-12,12.25079
2022-08-13,5.73533
2022-08-14,6.18318
2022-08-15,7.23779
2022-08-16,14.41779
2022-08-17,14.36001
2022-08-18,14.89453
2022-08-19,13.40652
2022-08-20,6.48656
2022-08-21,7.31002
2022-08-22,20.2976
2022-08-23,16.51256
2022-08-24,18.04391
2022-08-25,15.16902
2022-08-26,15.38572
2022-08-27,6.71771
2022-08-28,6.68881
2022-08-29,13.17538
2022-08-30,15.80468
2022-08-31,16.84484
2022-09-01,13.69546
2022-09-02,13.18982
2022-09-03,6.77549
2022-09-04,8.2924
2022-09-05,13.70991
2022-09-06,13.44986
2022-09-07,13.78214
2022-09-08,13.21872
2022-09-09,6.37099
2022-09-10,5.76422
2022-09-11,6.63103
2022-09-12,7.78676
2022-09-13,17.33603
2022-09-14,18.18838
2022-09-15,16.09361
2022-09-16,13.94105
2022-09-17,6.73215
2022-09-18,6.21207
2022-09-19,13.7388
2022-09-20,14.3889
2022-09-21,15.61687
2022-09-22,14.66339
2022-09-23,14.01329
2022-09-24,6.80439
2022-09-25,5.85091
2022-09-26,14.27333
2022-09-27,14.49003
2022-09-28,14.88009
2022-09-29,13.56544
2022-09-30,16.22363
2022-10-01,6.42877
2022-10-02,6.26986
2022-10-03,9.86709
2022-10-04,16.97486
2022-10-05,19.25744
2022-10-06,19.08407
2022-10-07,14.44669
2022-10-08,7.33891
2022-10-09,7.02109
2022-10-10,8.36463
2022-10-11,15.14013
2022-10-12,16.72926
2022-10-13,16.45478
2022-10-14,17.56717
2022-10-15,8.2635
2022-10-16,8.32129
2022-10-17,16.64258
2022-10-18,17.14822
2022-10-19,16.1225
2022-10-20,17.32158
2022-10-21,15.12568
2022-10-22,7.3967
2022-10-23,8.92805
2022-10-24,18.14504
2022-10-25,20.9477
2022-10-26,21.35221
2022-10-27,20.18202
2022-10-28,18.80959
2022-10-29,8.2635
2022-10-30,7.09332
2022-10-31,18.3184
2022-11-01,20.96214
2022-11-02,24.79052
2022-11-03,21.54001
2022-11-04,18.72291
2022-11-05,31.56602
2022-11-06,25.54175
2022-11-07,29.26899
2022-11-08,29.34123
2022-11-09,26.27853
2022-11-10,27.5065
2022-11-11,21.23663
2022-11-12,13.63767
2022-11-13,12.2219
2022-11-14,22.75353
2022-11-15,25.83068
2022-11-16,25.68621
2022-11-17,22.4646
2022-11-18,20.23981
2022-11-19,10.80612
2022-11-20,16.64258
2022-11-21,29.03785
2022-11-22,28.22883
2022-11-23,30.35249
2022-11-24,25.9607
2022-11-25,27.98324
2022-11-26,13.66657
2022-11-27,13.75325
2022-11-28,29.60127
2022-11-29,30.91592
2022-11-30,35.03322
2022-12-01,33.22739
2022-12-02,30.65587
2022-12-03,15.51574
2022-12-04,15.97804
2022-12-05,34.51314
2022-12-06,36.6657
2022-12-07,40.55186
2022-12-08,46.12828
2022-12-09,40.39295
2022-12-10,18.98295
2022-12-11,19.09852
2022-12-12,44.65472
2022-12-13,50.1878
2022-12-14,41.64981
2022-12-15,37.57584
2022-12-16,35.07656
2022-12-17,18.1017
2022-12-18,29.54348
2022-12-19,43.70124
2022-12-20,56.28431
2022-12-21,48.36752
2022-12-22,45.96937
2022-12-23,42.01097
2022-12-24,18.17393
2022-12-25,21.25108
2022-12-26,51.74804
2022-12-27,57.59895
2022-12-28,58.74024
2022-12-29,60.11268
2022-12-30,58.43686
2022-12-31,18.40508
2023-01-01,14.70673
2023-01-02,28.22883
2023-01-03,26.91418
2023-01-04,30.94481
2023-01-05,35.26437
2023-01-06,25.20947
2023-01-07,13.43542
2023-01-08,14.22999
2023-01-09,29.21121
2023-01-10,29.77463
2023-01-11,28.59
2023-01-12,28.24328
2023-01-13,26.33631
2023-01-14,13.70991
2023-01-15,17.72609
2023-01-16,46.92285
2023-01-17,51.71915
2023-01-18,55.14302
2023-01-19,49.62438
2023-01-20,47.97746
2023-01-21,23.56255
2023-01-22,27.23201
2023-01-23,29.18231
2023-01-24,31.13262
2023-01-25,75.58509
2023-01-26,73.62034
2023-01-27,62.66974
2023-01-28,38.38485
2023-01-29,32.40392
2023-01-30,62.17856
2023-01-31,60.37272
2023-02-01,48.90205
2023-02-02,44.7414
2023-02-03,45.37705
2023-02-04,23.59144
2023-02-05,22.71019
2023-02-06,43.57122
2023-02-07,42.34325
2023-02-08,43.09448
2023-02-09,41.80872
2023-02-10,39.74284
2023-02-11,21.67003
2023-02-12,21.72782
2023-02-13,42.5455
2023-02-14,44.65472
2023-02-15,45.88269
2023-02-16,44.66917
2023-02-17,38.8327
2023-02-18,21.62669
2023-02-19,29.0234
2023-02-20,69.80641
2023-02-21,51.84917
2023-02-22,48.19416
2023-02-23,43.61456
2023-02-24,44.49581
2023-02-25,23.10026
2023-02-26,19.97977
2023-02-27,38.55822
2023-02-28,38.31262
2023-03-01,23.27362
2023-03-02,34.80208
2023-03-03,34.57093
2023-03-04,18.39063
2023-03-05,19.89309
2023-03-06,33.61745
2023-03-07,31.32042
2023-03-08,32.28835
2023-03-09,31.27708
2023-03-10,29.8902
2023-03-11,13.00202
2023-03-12,14.25888
2023-03-13,27.2898
2023-03-14,27.54984
2023-03-15,30.49696
2023-03-16,26.98642
2023-03-17,23.75036
2023-03-18,11.81739
2023-03-19,11.48511
2023-03-20,25.07945
2023-03-21,27.21756
2023-03-22,25.61398
2023-03-23,24.40046
2023-03-24,23.72146
2023-03-25,13.14648
2023-03-26,13.03091
2023-03-27,24.24154
2023-03-28,25.67177
2023-03-29,23.80814
2023-03-30,23.72146
2023-03-31,25.38283
2023-04-01,11.16729
2023-04-02,15.48685
2023-04-03,22.97023
2023-04-04,22.52239
2023-04-05,38.19705
2023-04-06,23.66368
2023-04-07,19.6186
2023-04-08,10.28604
2023-04-09,10.90725
2023-04-10,21.42444
2023-04-11,21.80005
2023-04-12,22.52239
2023-04-13,20.68766
2023-04-14,18.57844
2023-04-15,10.06934
2023-04-16,10.82057
2023-04-17,19.6186
2023-04-18,22.76798
2023-04-19,19.89309
2023-04-20,22.0312
2023-04-21,18.98295
2023-04-22,10.06934
2023-04-23,9.20254
2023-04-24,18.56399
2023-04-25,23.46142
2023-04-26,20.9477
2023-04-27,19.50303
2023-04-28,17.92834
2023-04-29,9.67928
2023-04-30,10.8928
2023-05-01,17.95723
2023-05-02,27.24646
2023-05-03,21.65559
2023-05-04,21.54001
2023-05-05,12.29413
2023-05-06,11.49956
2023-05-07,10.8928
2023-05-08,23.44698
2023-05-09,22.55128
2023-05-10,23.7937
2023-05-11,23.1147
2023-05-12,20.90436
2023-05-13,12.06298
2023-05-14,11.94741
2023-05-15,22.56573
2023-05-16,26.09072
2023-05-17,25.85957
2023-05-18,24.2271
2023-05-19,23.66368
2023-05-20,11.90407
2023-05-21,12.4386
2023-05-22,24.86275
2023-05-23,27.86766
2023-05-24,28.21438
2023-05-25,27.76654
2023-05-26,22.97023
2023-05-27,13.55099
2023-05-28,13.49321
2023-05-29,15.039
