date,지원사업
2020-09-14,37.26708
2020-09-15,17.3913
2020-09-16,27.32919
2020-09-17,36.02484
2020-09-18,35.40372
2020-09-19,7.45341
2020-09-20,3.7267
2020-09-21,27.32919
2020-09-22,26.70807
2020-09-23,36.64596
2020-09-24,36.02484
2020-09-25,22.36024
2020-09-27,10.559
2020-09-28,25.46583
2020-09-29,20.49689
2020-09-30,3.10559
2020-10-01,3.10559
2020-10-03,5.59006
2020-10-04,7.45341
2020-10-05,35.40372
2020-10-06,29.19254
2020-10-07,36.02484
2020-10-08,31.0559
2020-10-09,13.66459
2020-10-10,10.559
2020-10-11,14.90683
2020-10-12,27.32919
2020-10-13,24.84472
2020-10-14,23.60248
2020-10-15,24.84472
2020-10-16,22.36024
2020-10-17,9.93788
2020-10-18,11.80124
2020-10-19,22.36024
2020-10-20,37.88819
2020-10-21,31.0559
2020-10-22,37.88819
2020-10-23,21.11801
2020-10-24,3.7267
2020-10-25,11.18012
2020-10-26,23.60248
2020-10-27,26.08695
2020-10-28,30.43478
2020-10-29,27.32919
2020-10-30,32.29813
2020-10-31,8.69565
2020-11-01,6.83229
2020-11-02,26.70807
2020-11-03,24.84472
2020-11-04,26.70807
2020-11-05,31.67701
2020-11-06,21.11801
2020-11-07,3.7267
2020-11-08,4.96894
2020-11-09,19.25465
2020-11-10,29.81366
2020-11-11,31.0559
2020-11-12,29.19254
2020-11-13,21.73913
2020-11-14,3.7267
2020-11-15,6.83229
2020-11-16,30.43478
2020-11-17,34.16149
2020-11-18,25.46583
2020-11-19,36.02484
2020-11-20,19.87577
2020-11-21,11.18012
2020-11-22,14.90683
2020-11-23,29.81366
2020-11-24,38.50931
2020-11-25,32.29813
2020-11-26,34.16149
2020-11-27,31.67701
2020-11-28,11.18012
2020-11-29,11.80124
2020-11-30,31.67701
2020-12-01,31.0559
2020-12-02,29.19254
2020-12-03,38.50931
2020-12-04,24.84472
2020-12-05,9.93788
2020-12-06,8.07453
2020-12-07,37.88819
2020-12-08,25.46583
2020-12-09,31.0559
2020-12-10,32.29813
2020-12-11,25.46583
2020-12-12,14.90683
2020-12-13,9.31677
2020-12-14,26.70807
2020-12-15,33.54037
2020-12-16,32.91925
2020-12-17,33.54037
2020-12-18,25.46583
2020-12-19,16.14906
2020-12-20,11.18012
2020-12-21,39.75155
2020-12-22,31.67701
2020-12-23,41.6149
2020-12-24,29.81366
2020-12-25,8.69565
2020-12-26,9.93788
2020-12-27,16.14906
2020-12-28,36.02484
2020-12-29,40.99378
2020-12-30,34.7826
2020-12-31,23.60248
2021-01-01,9.31677
2021-01-02,12.42236
2021-01-03,14.90683
2021-01-04,57.76397
2021-01-05,37.26708
2021-01-06,59.62732
2021-01-07,40.37267
2021-01-08,42.85714
2021-01-09,6.83229
2021-01-10,17.3913
2021-01-11,47.82608
2021-01-12,58.38509
2021-01-13,37.88819
2021-01-14,48.4472
2021-01-15,32.91925
2021-01-16,7.45341
2021-01-17,16.14906
2021-01-18,50.31055
2021-01-19,51.55279
2021-01-20,44.09937
2021-01-21,39.13043
2021-01-22,41.6149
2021-01-23,9.31677
2021-01-24,17.3913
2021-01-25,56.52173
2021-01-26,54.03726
2021-01-27,45.96273
2021-01-28,50.31055
2021-01-29,45.96273
2021-01-30,9.31677
2021-01-31,11.18012
2021-02-01,45.96273
2021-02-02,38.50931
2021-02-03,42.23602
2021-02-04,52.79503
2021-02-05,40.37267
2021-02-06,13.04347
2021-02-07,13.66459
2021-02-08,37.88819
2021-02-09,37.88819
2021-02-10,36.64596
2021-02-11,6.21118
2021-02-12,10.559
2021-02-13,11.18012
2021-02-14,13.04347
2021-02-15,39.13043
2021-02-16,37.26708
2021-02-17,57.14285
2021-02-18,51.55279
2021-02-19,32.91925
2021-02-20,16.14906
2021-02-21,11.80124
2021-02-22,41.6149
2021-02-23,44.72049
2021-02-24,34.16149
2021-02-25,36.02484
2021-02-26,33.54037
2021-02-27,16.77018
2021-02-28,11.18012
2021-03-01,23.60248
2021-03-02,42.23602
2021-03-03,49.68944
2021-03-04,45.96273
2021-03-05,37.26708
2021-03-06,14.90683
2021-03-07,16.77018
2021-03-08,33.54037
2021-03-09,51.55279
2021-03-10,48.4472
2021-03-11,44.09937
2021-03-12,42.85714
2021-03-13,6.21118
2021-03-14,13.66459
2021-03-15,45.34161
2021-03-16,39.75155
2021-03-17,49.06832
2021-03-18,41.6149
2021-03-19,28.57142
2021-03-20,18.01242
2021-03-21,13.66459
2021-03-22,40.99378
2021-03-23,42.85714
2021-03-24,37.88819
2021-03-25,46.58385
2021-03-26,26.70807
2021-03-27,11.80124
2021-03-28,16.77018
2021-03-29,33.54037
2021-03-30,42.23602
2021-03-31,43.47826
2021-04-01,36.64596
2021-04-02,45.34161
2021-04-03,10.559
2021-04-04,9.93788
2021-04-05,44.09937
2021-04-06,48.4472
2021-04-07,39.75155
2021-04-08,43.47826
2021-04-09,38.50931
2021-04-10,12.42236
2021-04-11,13.04347
2021-04-12,46.58385
2021-04-13,36.64596
2021-04-14,55.2795
2021-04-15,45.34161
2021-04-16,35.40372
2021-04-17,12.42236
2021-04-18,12.42236
2021-04-19,41.6149
2021-04-20,36.02484
2021-04-21,36.02484
2021-04-22,41.6149
2021-04-23,36.64596
2021-04-24,9.31677
2021-04-25,8.69565
2021-04-26,39.75155
2021-04-27,51.55279
2021-04-28,39.75155
2021-04-29,36.64596
2021-04-30,42.23602
2021-05-01,10.559
2021-05-02,14.28571
2021-05-03,42.23602
2021-05-04,37.26708
2021-05-05,10.559
2021-05-06,45.34161
2021-05-07,38.50931
2021-05-08,8.69565
2021-05-09,9.31677
2021-05-10,57.76397
2021-05-11,42.23602
2021-05-12,49.68944
2021-05-13,36.64596
2021-05-14,36.64596
2021-05-15,7.45341
2021-05-16,9.93788
2021-05-17,43.47826
2021-05-18,38.50931
2021-05-19,18.63354
2021-05-20,50.31055
2021-05-21,45.96273
2021-05-22,13.66459
2021-05-23,11.18012
2021-05-24,27.32919
2021-05-25,42.23602
2021-05-26,48.4472
2021-05-27,36.64596
2021-05-28,33.54037
2021-05-29,17.3913
2021-05-30,6.83229
2021-05-31,42.23602
2021-06-01,49.06832
2021-06-02,39.75155
2021-06-03,44.09937
2021-06-04,40.37267
2021-06-05,13.66459
2021-06-06,11.80124
2021-06-07,49.68944
2021-06-08,44.72049
2021-06-09,44.72049
2021-06-10,36.02484
2021-06-11,32.91925
2021-06-12,17.3913
2021-06-13,12.42236
2021-06-14,34.7826
2021-06-15,45.34161
2021-06-16,40.37267
2021-06-17,43.47826
2021-06-18,42.85714
2021-06-19,13.04347
2021-06-20,9.31677
2021-06-21,37.88819
2021-06-22,47.20496
2021-06-23,42.23602
2021-06-24,35.40372
2021-06-25,31.67701
2021-06-26,14.90683
2021-06-27,9.93788
2021-06-28,42.85714
2021-06-29,41.6149
2021-06-30,31.0559
2021-07-01,32.29813
2021-07-02,31.0559
2021-07-03,12.42236
2021-07-04,8.69565
2021-07-05,31.67701
2021-07-06,42.23602
2021-07-07,42.23602
2021-07-08,34.7826
2021-07-09,21.11801
2021-07-10,3.10559
2021-07-11,13.04347
2021-07-12,40.99378
2021-07-13,47.20496
2021-07-14,44.72049
2021-07-15,40.99378
2021-07-16,36.02484
2021-07-17,12.42236
2021-07-18,9.31677
2021-07-19,40.99378
2021-07-20,52.17391
2021-07-21,36.02484
2021-07-22,34.16149
2021-07-23,34.7826
2021-07-24,11.18012
2021-07-25,7.45341
2021-07-26,27.32919
2021-07-27,37.26708
2021-07-28,33.54037
2021-07-29,37.88819
2021-07-30,27.32919
2021-07-31,11.18012
2021-08-01,13.04347
2021-08-02,27.95031
2021-08-03,43.47826
2021-08-04,40.37267
2021-08-05,34.16149
2021-08-06,23.60248
2021-08-07,9.31677
2021-08-08,13.04347
2021-08-09,29.81366
2021-08-10,47.20496
2021-08-11,41.6149
2021-08-12,36.02484
2021-08-13,27.95031
2021-08-14,12.42236
2021-08-15,10.559
2021-08-16,16.14906
2021-08-17,29.81366
2021-08-18,47.82608
2021-08-19,36.64596
2021-08-20,36.02484
2021-08-21,13.04347
2021-08-22,7.45341
2021-08-23,29.81366
2021-08-24,57.14285
2021-08-25,27.95031
2021-08-26,44.72049
2021-08-27,30.43478
2021-08-28,9.93788
2021-08-29,9.31677
2021-08-30,39.13043
2021-08-31,43.47826
2021-09-01,39.75155
2021-09-02,47.82608
2021-09-03,35.40372
2021-09-04,9.31677
2021-09-05,16.14906
2021-09-06,42.23602
2021-09-07,54.03726
2021-09-08,37.26708
2021-09-09,27.95031
2021-09-10,33.54037
2021-09-11,10.559
2021-09-12,13.66459
2021-09-13,30.43478
2021-09-14,44.09937
2021-09-15,43.47826
2021-09-16,24.2236
2021-09-17,22.98136
2021-09-19,3.7267
2021-09-20,3.10559
2021-09-21,3.7267
2021-09-22,6.83229
2021-09-23,31.67701
2021-09-24,25.46583
2021-09-25,15.52795
2021-09-26,10.559
2021-09-27,30.43478
2021-09-28,38.50931
2021-09-29,31.67701
2021-09-30,33.54037
2021-10-01,32.29813
2021-10-02,12.42236
2021-10-03,7.45341
2021-10-04,9.93788
2021-10-05,38.50931
2021-10-06,36.64596
2021-10-07,33.54037
2021-10-08,36.64596
2021-10-09,3.7267
2021-10-10,9.93788
2021-10-11,18.63354
2021-10-12,36.02484
2021-10-13,38.50931
2021-10-14,32.91925
2021-10-15,28.57142
2021-10-16,11.80124
2021-10-17,11.18012
2021-10-18,26.08695
2021-10-19,36.02484
2021-10-20,31.0559
2021-10-21,33.54037
2021-10-22,32.29813
2021-10-23,8.69565
2021-10-24,4.96894
2021-10-25,28.57142
2021-10-26,42.23602
2021-10-27,34.16149
2021-10-28,34.16149
2021-10-29,28.57142
2021-10-30,14.90683
2021-10-31,17.3913
2021-11-01,29.19254
2021-11-02,37.26708
2021-11-03,32.91925
2021-11-04,36.64596
2021-11-05,30.43478
2021-11-06,8.07453
2021-11-07,18.63354
2021-11-08,29.81366
2021-11-09,26.70807
2021-11-10,25.46583
2021-11-11,40.99378
2021-11-12,21.73913
2021-11-13,9.93788
2021-11-14,11.18012
2021-11-15,27.95031
2021-11-16,38.50931
2021-11-17,36.02484
2021-11-18,25.46583
2021-11-19,29.19254
2021-11-20,10.559
2021-11-21,6.83229
2021-11-22,43.47826
2021-11-23,36.02484
2021-11-24,27.32919
2021-11-25,34.7826
2021-11-26,18.63354
2021-11-27,9.31677
2021-11-28,9.93788
2021-11-29,35.40372
2021-11-30,41.6149
2021-12-01,35.40372
2021-12-02,42.23602
2021-12-03,36.64596
2021-12-04,16.77018
2021-12-05,17.3913
2021-12-06,27.95031
2021-12-07,31.0559
2021-12-08,31.0559
2021-12-09,40.99378
2021-12-10,32.29813
2021-12-11,15.52795
2021-12-12,15.52795
2021-12-13,37.26708
2021-12-14,34.7826
2021-12-15,40.99378
2021-12-16,42.85714
2021-12-17,34.16149
2021-12-18,12.42236
2021-12-19,12.42236
2021-12-20,30.43478
2021-12-21,35.40372
2021-12-22,43.47826
2021-12-23,29.19254
2021-12-24,26.70807
2021-12-26,8.07453
2021-12-27,37.26708
2021-12-28,43.47826
2021-12-29,32.91925
2021-12-30,28.57142
2021-12-31,24.84472
2022-01-01,14.90683
2022-01-02,14.28571
2022-01-03,42.85714
2022-01-04,57.14285
2022-01-05,57.14285
2022-01-06,49.06832
2022-01-07,40.37267
2022-01-08,16.14906
2022-01-09,22.98136
2022-01-10,34.7826
2022-01-11,45.96273
2022-01-12,43.47826
2022-01-13,49.06832
2022-01-14,45.96273
2022-01-15,9.93788
2022-01-16,12.42236
2022-01-17,48.4472
2022-01-18,47.20496
2022-01-19,49.68944
2022-01-20,54.03726
2022-01-21,31.67701
2022-01-22,18.63354
2022-01-23,8.69565
2022-01-24,44.72049
2022-01-25,47.20496
2022-01-26,45.34161
2022-01-27,39.13043
2022-01-28,27.95031
2022-01-29,9.93788
2022-01-30,17.3913
2022-01-31,11.18012
2022-02-01,4.96894
2022-02-02,10.559
2022-02-03,36.64596
2022-02-04,52.79503
2022-02-05,13.04347
2022-02-06,19.25465
2022-02-07,59.62732
2022-02-08,45.96273
2022-02-09,45.96273
2022-02-10,42.85714
2022-02-11,35.40372
2022-02-12,5.59006
2022-02-13,13.66459
2022-02-14,42.23602
2022-02-15,51.55279
2022-02-16,39.75155
2022-02-17,44.09937
2022-02-18,44.72049
2022-02-19,11.80124
2022-02-20,12.42236
2022-02-21,34.16149
2022-02-22,47.20496
2022-02-23,36.64596
2022-02-24,52.79503
2022-02-25,44.09937
2022-02-26,21.11801
2022-02-27,13.66459
2022-02-28,37.26708
2022-03-01,17.3913
2022-03-02,45.34161
2022-03-03,47.82608
2022-03-04,59.62732
2022-03-05,18.01242
2022-03-06,21.73913
2022-03-07,60.86956
2022-03-08,57.76397
2022-03-09,11.80124
2022-03-10,36.02484
2022-03-11,52.79503
2022-03-12,18.63354
2022-03-13,18.63354
2022-03-14,60.24844
2022-03-15,60.24844
2022-03-16,48.4472
2022-03-17,62.1118
2022-03-18,54.65838
2022-03-19,15.52795
2022-03-20,11.80124
2022-03-21,45.34161
2022-03-22,54.65838
2022-03-23,57.76397
2022-03-24,39.75155
2022-03-25,40.99378
2022-03-26,17.3913
2022-03-27,16.77018
2022-03-28,42.85714
2022-03-29,47.20496
2022-03-30,59.62732
2022-03-31,42.23602
2022-04-01,44.72049
2022-04-02,12.42236
2022-04-03,22.36024
2022-04-04,60.86956
2022-04-05,55.2795
2022-04-06,61.49068
2022-04-07,47.82608
2022-04-08,42.23602
2022-04-09,17.3913
2022-04-10,20.49689
2022-04-11,45.34161
2022-04-12,42.85714
2022-04-13,50.31055
2022-04-14,39.75155
2022-04-15,47.20496
2022-04-16,16.77018
2022-04-17,17.3913
2022-04-18,57.14285
2022-04-19,49.68944
2022-04-20,56.52173
2022-04-21,51.55279
2022-04-22,35.40372
2022-04-23,18.01242
2022-04-24,15.52795
2022-04-25,52.17391
2022-04-26,55.2795
2022-04-27,52.17391
2022-04-28,60.86956
2022-04-29,40.37267
2022-04-30,22.98136
2022-05-01,14.28571
2022-05-02,40.37267
2022-05-03,47.20496
2022-05-04,45.96273
2022-05-05,14.90683
2022-05-06,31.67701
2022-05-07,12.42236
2022-05-08,12.42236
2022-05-09,49.68944
2022-05-10,40.37267
2022-05-11,47.20496
2022-05-12,43.47826
2022-05-13,31.0559
2022-05-14,18.01242
2022-05-15,10.559
2022-05-16,44.09937
2022-05-17,47.20496
2022-05-18,39.75155
2022-05-19,45.96273
2022-05-20,40.37267
2022-05-21,17.3913
2022-05-22,13.66459
2022-05-23,48.4472
2022-05-24,41.6149
2022-05-25,45.96273
2022-05-26,45.96273
2022-05-27,34.16149
2022-05-28,8.69565
2022-05-29,16.77018
2022-05-30,54.03726
2022-05-31,47.20496
2022-06-01,16.77018
2022-06-02,36.02484
2022-06-03,39.75155
2022-06-04,14.90683
2022-06-05,14.90683
2022-06-06,19.87577
2022-06-07,40.37267
2022-06-08,42.85714
2022-06-09,47.82608
2022-06-10,42.85714
2022-06-11,12.42236
2022-06-12,11.18012
2022-06-13,33.54037
2022-06-14,44.72049
2022-06-15,47.82608
2022-06-16,40.99378
2022-06-17,33.54037
2022-06-18,11.80124
2022-06-19,8.69565
2022-06-20,44.72049
2022-06-21,52.17391
2022-06-22,36.64596
2022-06-23,55.2795
2022-06-24,36.64596
2022-06-25,12.42236
2022-06-26,12.42236
2022-06-27,39.75155
2022-06-28,41.6149
2022-06-29,39.75155
2022-06-30,39.13043
2022-07-01,36.64596
2022-07-02,9.93788
2022-07-03,14.28571
2022-07-04,42.85714
2022-07-05,45.34161
2022-07-06,30.43478
2022-07-07,44.72049
2022-07-08,45.34161
2022-07-09,13.04347
2022-07-10,13.66459
2022-07-11,41.6149
2022-07-12,45.96273
2022-07-13,40.99378
2022-07-14,37.26708
2022-07-15,30.43478
2022-07-16,12.42236
2022-07-17,14.28571
2022-07-18,37.88819
2022-07-19,42.85714
2022-07-20,44.72049
2022-07-21,34.7826
2022-07-22,22.36024
2022-07-23,6.83229
2022-07-24,11.18012
2022-07-25,35.40372
2022-07-26,43.47826
2022-07-27,34.16149
2022-07-28,31.67701
2022-07-29,33.54037
2022-07-30,9.31677
2022-07-31,11.18012
2022-08-01,29.19254
2022-08-02,26.70807
2022-08-03,35.40372
2022-08-04,29.81366
2022-08-05,34.7826
2022-08-06,10.559
2022-08-07,15.52795
2022-08-08,31.67701
2022-08-09,36.02484
2022-08-10,28.57142
2022-08-11,37.26708
2022-08-12,24.2236
2022-08-13,13.66459
2022-08-14,9.93788
2022-08-15,13.66459
2022-08-16,27.32919
2022-08-17,39.75155
2022-08-18,34.7826
2022-08-19,31.67701
2022-08-20,14.90683
2022-08-21,15.52795
2022-08-22,42.85714
2022-08-23,42.23602
2022-08-24,34.16149
2022-08-25,24.2236
2022-08-26,21.11801
2022-08-27,6.21118
2022-08-28,11.18012
2022-08-29,45.34161
2022-08-30,36.02484
2022-08-31,37.26708
2022-09-01,25.46583
2022-09-02,26.70807
2022-09-03,9.93788
2022-09-04,13.66459
2022-09-05,33.54037
2022-09-06,32.91925
2022-09-07,27.32919
2022-09-08,18.01242
2022-09-09,8.69565
2022-09-10,4.96894
2022-09-11,4.34782
2022-09-12,9.31677
2022-09-13,27.95031
2022-09-14,40.37267
2022-09-15,42.85714
2022-09-16,27.95031
2022-09-17,11.80124
2022-09-18,15.52795
2022-09-19,24.84472
2022-09-20,32.29813
2022-09-21,43.47826
2022-09-22,30.43478
2022-09-23,23.60248
2022-09-24,11.18012
2022-09-25,13.66459
2022-09-26,35.40372
2022-09-27,36.64596
2022-09-28,39.75155
2022-09-29,26.70807
2022-09-30,21.73913
2022-10-01,11.80124
2022-10-02,16.77018
2022-10-03,15.52795
2022-10-04,36.64596
2022-10-05,41.6149
2022-10-06,36.64596
2022-10-07,31.0559
2022-10-08,9.93788
2022-10-09,12.42236
2022-10-10,16.77018
2022-10-11,36.02484
2022-10-12,46.58385
2022-10-13,42.23602
2022-10-14,44.09937
2022-10-15,16.77018
2022-10-16,7.45341
2022-10-17,32.29813
2022-10-18,50.31055
2022-10-19,42.23602
2022-10-20,41.6149
2022-10-21,34.7826
2022-10-22,6.21118
2022-10-23,7.45341
2022-10-24,36.02484
2022-10-25,49.68944
2022-10-26,48.4472
2022-10-27,36.02484
2022-10-28,31.0559
2022-10-29,8.69565
2022-10-30,17.3913
2022-10-31,36.02484
2022-11-01,47.20496
2022-11-02,52.17391
2022-11-03,39.13043
2022-11-04,39.75155
2022-11-05,13.04347
2022-11-06,8.69565
2022-11-07,36.64596
2022-11-08,31.0559
2022-11-09,34.16149
2022-11-10,46.58385
2022-11-11,32.91925
2022-11-12,17.3913
2022-11-13,13.66459
2022-11-14,40.99378
2022-11-15,36.64596
2022-11-16,42.85714
2022-11-17,44.72049
2022-11-18,32.29813
2022-11-19,9.31677
2022-11-20,17.3913
2022-11-21,39.75155
2022-11-22,39.75155
2022-11-23,44.09937
2022-11-24,32.91925
2022-11-25,30.43478
2022-11-26,10.559
2022-11-27,8.69565
2022-11-28,36.64596
2022-11-29,40.99378
2022-11-30,42.23602
2022-12-01,43.47826
2022-12-02,37.26708
2022-12-03,4.96894
2022-12-04,18.63354
2022-12-05,44.09937
2022-12-06,38.50931
2022-12-07,39.75155
2022-12-08,36.64596
2022-12-09,42.23602
2022-12-10,11.18012
2022-12-11,13.04347
2022-12-12,38.50931
2022-12-13,49.06832
2022-12-14,31.67701
2022-12-15,43.47826
2022-12-16,32.91925
2022-12-17,10.559
2022-12-18,7.45341
2022-12-19,42.23602
2022-12-20,44.72049
2022-12-21,49.68944
2022-12-22,35.40372
2022-12-23,24.2236
2022-12-24,9.93788
2022-12-25,10.559
2022-12-26,30.43478
2022-12-27,38.50931
2022-12-28,40.99378
2022-12-29,38.50931
2022-12-30,34.7826
2022-12-31,13.04347
2023-01-01,14.90683
2023-01-02,75.15527
2023-01-03,67.70186
2023-01-04,80.74534
2023-01-05,68.94409
2023-01-06,64.59627
2023-01-07,16.14906
2023-01-08,19.25465
2023-01-09,59.62732
2023-01-10,81.98757
2023-01-11,68.94409
2023-01-12,56.52173
2023-01-13,52.79503
2023-01-14,18.63354
2023-01-15,18.01242
2023-01-16,54.03726
2023-01-17,61.49068
2023-01-18,65.8385
2023-01-19,55.90062
2023-01-20,29.81366
2023-01-21,9.93788
2023-01-22,7.45341
2023-01-23,12.42236
2023-01-24,21.73913
2023-01-25,72.6708
2023-01-26,75.77639
2023-01-27,67.08074
2023-01-28,24.2236
2023-01-29,18.63354
2023-01-30,77.63975
2023-01-31,83.85093
2023-02-01,72.6708
2023-02-02,73.91304
2023-02-03,54.65838
2023-02-04,22.98136
2023-02-05,15.52795
2023-02-06,56.52173
2023-02-07,79.5031
2023-02-08,75.77639
2023-02-09,66.45962
2023-02-10,49.06832
2023-02-11,24.84472
2023-02-12,21.73913
2023-02-13,67.08074
2023-02-14,78.88198
2023-02-15,71.42857
2023-02-16,58.38509
2023-02-17,47.82608
2023-02-18,22.98136
2023-02-19,14.28571
2023-02-20,53.41614
2023-02-21,63.97515
2023-02-22,61.49068
2023-02-23,56.52173
2023-02-24,62.1118
2023-02-25,21.11801
2023-02-26,24.2236
2023-02-27,57.76397
2023-02-28,67.08074
2023-03-01,24.2236
2023-03-02,54.65838
2023-03-03,49.06832
2023-03-04,21.11801
2023-03-05,17.3913
2023-03-06,69.56521
2023-03-07,84.47204
2023-03-08,70.18633
2023-03-09,60.86956
2023-03-10,51.55279
2023-03-11,11.80124
2023-03-12,20.49689
2023-03-13,51.55279
2023-03-14,76.39751
2023-03-15,66.45962
2023-03-16,63.97515
2023-03-17,52.17391
2023-03-18,17.3913
2023-03-19,22.36024
2023-03-20,53.41614
2023-03-21,76.39751
2023-03-22,62.73291
2023-03-23,56.52173
2023-03-24,44.72049
2023-03-25,27.95031
2023-03-26,28.57142
2023-03-27,62.1118
2023-03-28,78.26086
2023-03-29,68.32298
2023-03-30,60.24844
2023-03-31,56.52173
2023-04-01,23.60248
2023-04-02,21.11801
2023-04-03,56.52173
2023-04-04,70.80745
2023-04-05,65.21739
2023-04-06,63.97515
2023-04-07,52.79503
2023-04-08,21.11801
2023-04-09,18.01242
2023-04-10,53.41614
2023-04-11,49.68944
2023-04-12,56.52173
2023-04-13,70.18633
2023-04-14,56.52173
2023-04-15,22.98136
2023-04-16,21.73913
2023-04-17,63.35403
2023-04-18,64.59627
2023-04-19,46.58385
2023-04-20,45.34161
2023-04-21,51.55279
2023-04-22,16.14906
2023-04-23,19.25465
2023-04-24,60.86956
2023-04-25,57.76397
2023-04-26,55.90062
2023-04-27,63.35403
2023-04-28,55.2795
2023-04-29,12.42236
2023-04-30,16.77018
2023-05-01,44.09937
2023-05-02,48.4472
2023-05-03,66.45962
2023-05-04,44.09937
2023-05-05,17.3913
2023-05-06,9.93788
2023-05-07,13.04347
2023-05-08,56.52173
2023-05-09,59.62732
2023-05-10,55.2795
2023-05-11,50.93167
2023-05-12,40.99378
2023-05-13,14.28571
2023-05-14,22.36024
2023-05-15,57.76397
2023-05-16,60.24844
2023-05-17,62.1118
2023-05-18,55.2795
2023-05-19,52.17391
2023-05-20,13.66459
2023-05-21,18.63354
2023-05-22,60.24844
2023-05-23,57.76397
2023-05-24,53.41614
2023-05-25,47.82608
2023-05-26,50.31055
2023-05-27,11.80124
2023-05-28,14.28571
2023-05-29,18.01242
2023-05-30,53.41614
2023-05-31,47.82608
2023-06-01,57.76397
2023-06-02,49.06832
2023-06-03,14.90683
