date,KEC주가
2023-05-28,0.86974
2023-05-29,1.37887
2023-05-30,7.66864
2023-05-31,7.21255
2023-06-01,12.9879
2023-06-02,9.01569
2023-06-03,1.24628
2023-06-04,0.97051
2023-06-05,7.47772
2023-06-06,1.20386
2023-06-07,6.85193
2023-06-08,9.69983
2023-06-09,17.46924
2023-06-10,1.76071
2023-06-11,1.58039
2023-06-12,9.75816
2023-06-13,9.24374
2023-06-14,7.53075
2023-06-15,7.15422
2023-06-16,7.17543
2023-06-17,1.28341
2023-06-18,0.83262
2023-06-19,6.86784
2023-06-20,7.18073
2023-06-21,6.88375
2023-06-22,7.65273
2023-06-23,6.8095
2023-06-24,0.91747
2023-06-25,0.65231
2023-06-26,6.63449
2023-06-27,6.37993
2023-06-28,6.83071
2023-06-29,6.07764
2023-06-30,5.78065
2023-07-01,0.8061
2023-07-02,0.88565
2023-07-03,7.13831
2023-07-04,7.34514
2023-07-05,6.13067
2023-07-06,10.86126
2023-07-07,7.11709
2023-07-08,0.98112
2023-07-09,0.89096
2023-07-10,6.27916
2023-07-11,6.92087
2023-07-12,9.51951
2023-07-13,8.67098
2023-07-14,8.88841
2023-07-15,1.25689
2023-07-16,1.17204
2023-07-17,9.70513
2023-07-18,7.46711
2023-07-19,6.88375
2023-07-20,7.54666
2023-07-21,7.02694
2023-07-22,1.35765
2023-07-23,1.17204
2023-07-24,7.68985
2023-07-25,7.92851
2023-07-26,6.87314
2023-07-27,7.7641
2023-07-28,7.4459
2023-07-29,1.23568
2023-07-30,0.93338
2023-07-31,7.71107
2023-08-01,7.26559
2023-08-02,7.15422
2023-08-03,6.46478
2023-08-04,5.79656
2023-08-05,0.89096
2023-08-06,0.58867
2023-08-07,6.70343
2023-08-08,6.66631
2023-08-09,6.8095
2023-08-10,5.48366
2023-08-11,7.05876
2023-08-12,1.03945
2023-08-13,0.70004
2023-08-14,5.96096
2023-08-15,0.92278
2023-08-16,6.23674
2023-08-17,6.55494
2023-08-18,6.32159
2023-08-19,0.74777
2023-08-20,0.82732
2023-08-21,6.23143
2023-08-22,5.90793
2023-08-23,5.90793
2023-08-24,6.52842
2023-08-25,5.63746
2023-08-26,0.69473
2023-08-27,0.67352
2023-08-28,5.83368
2023-08-29,6.47539
2023-08-30,9.24904
2023-08-31,6.83602
2023-09-01,6.4913
2023-09-02,0.93869
2023-09-03,0.76898
2023-09-04,6.31629
2023-09-05,5.98748
2023-09-06,5.00636
2023-09-07,5.13894
2023-09-08,4.84726
2023-09-09,0.62049
2023-09-10,0.70004
2023-09-11,5.03288
2023-09-12,10.20364
2023-09-13,6.94208
2023-09-14,6.98451
2023-09-15,6.66631
2023-09-16,0.76898
2023-09-17,0.68413
2023-09-18,5.51018
2023-09-19,5.14955
2023-09-20,5.29274
2023-09-21,5.31395
2023-09-22,4.84196
2023-09-23,0.66822
2023-09-24,0.56215
2023-09-25,4.47072
2023-09-26,4.26389
2023-09-27,3.89266
2023-09-28,0.57806
2023-09-29,0.38184
2023-09-30,0.29698
2023-10-01,0.30229
2023-10-02,0.6417
2023-10-03,0.52503
2023-10-04,4.26389
2023-10-05,4.13131
2023-10-06,4.19495
2023-10-07,0.62049
2023-10-08,0.37653
2023-10-09,0.647
2023-10-10,4.68285
2023-10-11,5.69579
2023-10-12,5.67988
2023-10-13,4.25859
2023-10-14,0.50912
2023-10-15,0.33411
2023-10-16,4.35405
2023-10-17,5.47836
2023-10-18,4.54497
2023-10-19,4.44951
2023-10-20,4.02524
2023-10-21,0.52503
2023-10-22,0.37123
2023-10-23,4.03585
2023-10-24,4.6033
2023-10-25,4.45481
2023-10-26,3.9669
2023-10-27,3.85553
2023-10-28,0.50381
2023-10-29,0.35532
2023-10-30,4.23207
2023-10-31,3.82901
2023-11-01,3.91917
2023-11-02,4.65634
2023-11-03,4.77831
2023-11-04,0.75307
2023-11-05,0.91217
2023-11-06,6.51251
2023-11-07,4.9162
2023-11-08,4.6033
2023-11-09,4.19495
2023-11-10,3.85023
2023-11-11,0.49851
2023-11-12,0.31289
2023-11-13,3.62218
2023-11-14,4.06767
2023-11-15,5.14955
2023-11-16,4.72528
2023-11-17,4.01994
2023-11-18,0.59397
2023-11-19,0.46139
2023-11-20,4.15252
2023-11-21,4.42299
2023-11-22,4.20555
2023-11-23,4.42829
2023-11-24,4.36996
2023-11-25,0.67352
2023-11-26,0.6417
2023-11-27,5.61094
2023-11-28,5.89202
2023-11-29,4.36465
2023-11-30,4.49724
2023-12-01,3.97751
2023-12-02,0.77428
2023-12-03,0.50912
2023-12-04,4.58739
2023-12-05,3.91917
2023-12-06,4.54497
2023-12-07,12.72274
2023-12-08,9.45057
2023-12-09,1.37887
2023-12-10,1.24628
2023-12-11,6.92617
2023-12-12,13.39096
2023-12-13,15.91005
2023-12-14,10.20895
2023-12-15,10.20364
2023-12-16,1.69707
2023-12-17,1.31523
2023-12-18,7.67394
2023-12-19,6.56554
2023-12-20,7.15952
2023-12-21,6.10946
2023-12-22,6.12006
2023-12-23,0.93338
2023-12-24,0.62049
2023-12-25,0.75307
2023-12-26,5.49957
2023-12-27,5.20789
2023-12-28,5.65337
2023-12-29,2.29635
2023-12-30,0.81141
2023-12-31,0.75837
2024-01-01,0.6364
2024-01-02,7.13831
2024-01-03,6.00339
2024-01-04,6.06173
2024-01-05,6.21022
2024-01-06,0.81141
2024-01-07,0.75307
2024-01-08,4.89499
2024-01-09,26.92511
2024-01-10,14.38799
2024-01-11,14.49406
2024-01-12,8.14594
2024-01-13,1.26219
2024-01-14,1.24098
2024-01-15,8.26262
2024-01-16,13.27959
2024-01-17,8.00806
2024-01-18,8.18837
2024-01-19,9.14297
2024-01-20,1.50615
2024-01-21,1.2675
2024-01-22,8.41641
2024-01-23,7.37165
2024-01-24,6.78829
2024-01-25,6.661
2024-01-26,6.61858
2024-01-27,1.46902
2024-01-28,1.24098
2024-01-29,6.52312
2024-01-30,6.58676
2024-01-31,5.11773
2024-02-01,5.65337
2024-02-02,6.46478
2024-02-03,0.72125
2024-02-04,0.71064
2024-02-05,5.76474
2024-02-06,5.43593
2024-02-07,5.80717
2024-02-08,4.93211
2024-02-09,0.57806
2024-02-10,0.52503
2024-02-11,0.55154
2024-02-12,0.71595
2024-02-13,6.52842
2024-02-14,5.52609
2024-02-15,5.60564
2024-02-16,5.49957
2024-02-17,0.88565
2024-02-18,0.69473
2024-02-19,5.31395
2024-02-20,5.27153
2024-02-21,4.81014
2024-02-22,5.51018
2024-02-23,5.25562
2024-02-24,0.97581
2024-02-25,0.74246
2024-02-26,5.01166
2024-02-27,4.2798
2024-02-28,4.77831
2024-02-29,3.72825
2024-03-01,0.70534
2024-03-02,0.71064
2024-03-03,0.53563
2024-03-04,5.27153
2024-03-05,5.51548
2024-03-06,5.84429
2024-03-07,5.11243
2024-03-08,5.24501
2024-03-09,0.73186
2024-03-10,0.61518
2024-03-11,4.93742
2024-03-12,5.73822
2024-03-13,5.542
2024-03-14,5.11243
2024-03-15,4.40178
2024-03-16,0.50912
2024-03-17,0.44017
2024-03-18,5.04348
2024-03-19,4.31692
2024-03-20,4.53966
