date,파생상품
2020-07-28,8.876
2020-07-29,10.92774
2020-07-30,10.92774
2020-07-31,9.45584
2020-08-01,6.24442
2020-08-02,5.44157
2020-08-03,9.00981
2020-08-04,9.72346
2020-08-05,11.23996
2020-08-06,10.66012
2020-08-07,14.49598
2020-08-08,8.9206
2020-08-09,7.4933
2020-08-10,12.62265
2020-08-11,15.12042
2020-08-12,16.50312
2020-08-13,16.14629
2020-08-14,18.15343
2020-08-15,9.05441
2020-08-16,6.42283
2020-08-17,8.9206
2020-08-18,12.17662
2020-08-19,12.57805
2020-08-20,13.91614
2020-08-21,12.89027
2020-08-22,7.4041
2020-08-23,5.9768
2020-08-24,9.36663
2020-08-25,10.57091
2020-08-26,10.83853
2020-08-27,10.88314
2020-08-28,9.58965
2020-08-29,7.27029
2020-08-30,8.38537
2020-08-31,13.78233
2020-09-01,15.96788
2020-09-02,14.22836
2020-09-03,15.34344
2020-09-04,13.3809
2020-09-05,8.16235
2020-09-06,10.48171
2020-09-07,14.13916
2020-09-08,17.48438
2020-09-09,22.21231
2020-09-10,20.6512
2020-09-11,14.49598
2020-09-12,9.36663
2020-09-13,11.10615
2020-09-14,14.45138
2020-09-15,14.00535
2020-09-16,14.09455
2020-09-17,13.02408
2020-09-18,11.46297
2020-09-19,8.42997
2020-09-20,8.65298
2020-09-21,11.59678
2020-09-22,13.47011
2020-09-23,16.36931
2020-09-24,15.43264
2020-09-25,11.01694
2020-09-26,8.02854
2020-09-27,6.55664
2020-09-28,9.67885
2020-09-29,8.47457
2020-09-30,5.21855
2020-10-01,5.61998
2020-10-02,7.18108
2020-10-03,6.37823
2020-10-04,6.28902
2020-10-05,9.81266
2020-10-06,13.60392
2020-10-07,13.02408
2020-10-08,11.23996
2020-10-09,7.98394
2020-10-10,7.4487
2020-10-11,7.00267
2020-10-12,14.58519
2020-10-13,13.2471
2020-10-14,14.04995
2020-10-15,12.97948
2020-10-16,12.53345
2020-10-17,7.93933
2020-10-18,8.47457
2020-10-19,12.08742
2020-10-20,12.17662
2020-10-21,12.26583
2020-10-22,11.7752
2020-10-23,10.79393
2020-10-24,7.13648
2020-10-25,8.11775
2020-10-26,11.23996
2020-10-27,11.64139
2020-10-28,12.39964
2020-10-29,11.95361
2020-10-30,10.57091
2020-10-31,6.11061
2020-11-01,6.86886
2020-11-02,10.61552
2020-11-03,11.55218
2020-11-04,12.22123
2020-11-05,10.61552
2020-11-06,9.58965
2020-11-07,6.24442
2020-11-08,7.76092
2020-11-09,8.876
2020-11-10,12.39964
2020-11-11,12.48884
2020-11-12,12.75646
2020-11-13,27.69848
2020-11-14,12.17662
2020-11-15,10.08028
2020-11-16,16.85994
2020-11-17,14.58519
2020-11-18,12.62265
2020-11-19,13.47011
2020-11-20,10.4371
2020-11-21,7.09188
2020-11-22,7.80553
2020-11-23,12.80107
2020-11-24,11.28456
2020-11-25,15.83407
2020-11-26,14.18376
2020-11-27,12.26583
2020-11-28,10.08028
2020-11-29,9.85727
2020-11-30,13.3809
2020-12-01,12.71186
2020-12-02,14.94201
2020-12-03,16.01248
2020-12-04,15.74487
2020-12-05,11.19536
2020-12-06,12.80107
2020-12-07,16.99375
2020-12-08,19.1347
2020-12-09,21.36485
2020-12-10,25.73595
2020-12-11,14.45138
2020-12-12,9.36663
2020-12-13,9.00981
2020-12-14,14.31757
2020-12-15,14.62979
2020-12-16,15.92328
2020-12-17,14.31757
2020-12-18,14.8082
2020-12-19,10.4371
2020-12-20,9.18822
2020-12-21,12.62265
2020-12-22,13.11329
2020-12-23,12.17662
2020-12-24,10.97234
2020-12-25,7.93933
2020-12-26,7.58251
2020-12-27,8.8314
2020-12-28,14.49598
2020-12-29,15.92328
2020-12-30,15.03122
2020-12-31,12.62265
2021-01-01,10.97234
2021-01-02,8.78679
2021-01-03,9.41123
2021-01-04,18.33184
2021-01-05,16.63693
2021-01-06,19.71454
2021-01-07,19.04549
2021-01-08,19.93755
2021-01-09,14.18376
2021-01-10,14.04995
2021-01-11,25.78055
2021-01-12,23.41659
2021-01-13,20.6066
2021-01-14,20.29438
2021-01-15,18.01962
2021-01-16,12.13202
2021-01-17,12.31043
2021-01-18,16.72613
2021-01-19,16.81534
2021-01-20,15.56645
2021-01-21,14.8082
2021-01-22,14.67439
2021-01-23,10.3033
2021-01-24,10.16949
2021-01-25,18.33184
2021-01-26,18.19803
2021-01-27,17.03835
2021-01-28,18.24264
2021-01-29,17.52899
2021-01-30,13.73773
2021-01-31,11.73059
2021-02-01,15.25423
2021-02-02,16.85994
2021-02-03,16.90454
2021-02-04,16.41391
2021-02-05,12.84567
2021-02-06,9.58965
2021-02-07,11.50758
2021-02-08,13.15789
2021-02-09,15.78947
2021-02-10,13.2917
2021-02-11,10.57091
2021-02-12,7.89473
2021-02-13,8.29616
2021-02-14,10.48171
2021-02-15,16.72613
2021-02-16,16.2355
2021-02-17,16.50312
2021-02-18,14.98661
2021-02-19,11.32917
2021-02-20,9.00981
2021-02-21,10.3033
2021-02-22,12.48884
2021-02-23,16.14629
2021-02-24,16.1909
2021-02-25,15.96788
2021-02-26,16.36931
2021-02-27,9.81266
2021-02-28,8.47457
2021-03-01,9.90187
2021-03-02,16.68153
2021-03-03,16.81534
2021-03-04,16.94915
2021-03-05,13.51471
2021-03-06,9.18822
2021-03-07,10.48171
2021-03-08,20.56199
2021-03-09,15.25423
2021-03-10,19.26851
2021-03-11,18.91168
2021-03-12,16.54772
2021-03-13,9.72346
2021-03-14,10.03568
2021-03-15,13.78233
2021-03-16,13.96074
2021-03-17,14.22836
2021-03-18,13.3363
2021-03-19,13.69313
2021-03-20,8.29616
2021-03-21,9.09901
2021-03-22,14.09455
2021-03-23,11.909
2021-03-24,12.35504
2021-03-25,13.3363
2021-03-26,10.70472
2021-03-27,7.89473
2021-03-28,9.58965
2021-03-29,14.67439
2021-03-30,14.31757
2021-03-31,13.87154
2021-04-01,12.08742
2021-04-02,11.41837
2021-04-03,8.51917
2021-04-04,8.69759
2021-04-05,13.82694
2021-04-06,11.99821
2021-04-07,13.06868
2021-04-08,11.46297
2021-04-09,10.3925
2021-04-10,8.38537
2021-04-11,8.9206
2021-04-12,12.35504
2021-04-13,14.8528
2021-04-14,12.04281
2021-04-15,13.3363
2021-04-16,13.02408
2021-04-17,9.14362
2021-04-18,9.81266
2021-04-19,13.51471
2021-04-20,14.04995
2021-04-21,13.15789
2021-04-22,15.03122
2021-04-23,13.78233
2021-04-24,9.90187
2021-04-25,8.42997
2021-04-26,15.29884
2021-04-27,14.719
2021-04-28,14.27297
2021-04-29,12.71186
2021-04-30,13.11329
2021-05-01,7.3595
2021-05-02,7.22569
2021-05-03,9.67885
2021-05-04,12.39964
2021-05-05,7.85013
2021-05-06,11.23996
2021-05-07,11.15075
2021-05-08,7.22569
2021-05-09,8.02854
2021-05-10,14.62979
2021-05-11,12.71186
2021-05-12,14.40677
2021-05-13,16.2801
2021-05-14,25.55753
2021-05-15,10.61552
2021-05-16,12.17662
2021-05-17,15.52185
2021-05-18,12.13202
2021-05-19,8.34076
2021-05-20,11.99821
2021-05-21,12.89027
2021-05-22,9.76806
2021-05-23,8.34076
2021-05-24,12.08742
2021-05-25,14.09455
2021-05-26,12.57805
2021-05-27,13.11329
2021-05-28,11.15075
2021-05-29,6.55664
2021-05-30,7.4487
2021-05-31,11.32917
2021-06-01,12.35504
2021-06-02,11.50758
2021-06-03,14.13916
2021-06-04,11.37377
2021-06-05,6.86886
2021-06-06,6.24442
2021-06-07,14.62979
2021-06-08,11.909
2021-06-09,12.75646
2021-06-10,15.12042
2021-06-11,10.70472
2021-06-12,6.77966
2021-06-13,5.53077
2021-06-14,9.85727
2021-06-15,16.90454
2021-06-16,13.87154
2021-06-17,12.35504
2021-06-18,12.22123
2021-06-19,6.77966
2021-06-20,6.91347
2021-06-21,12.71186
2021-06-22,14.22836
2021-06-23,11.68599
2021-06-24,12.57805
2021-06-25,11.7752
2021-06-26,8.65298
2021-06-27,8.34076
2021-06-28,11.15075
2021-06-29,12.35504
2021-06-30,8.74219
2021-07-01,11.10615
2021-07-02,10.66012
2021-07-03,6.42283
2021-07-04,5.8876
2021-07-05,10.88314
2021-07-06,11.55218
2021-07-07,13.60392
2021-07-08,12.89027
2021-07-09,12.48884
2021-07-10,5.61998
2021-07-11,5.61998
2021-07-12,9.72346
2021-07-13,11.01694
2021-07-14,10.16949
2021-07-15,11.99821
2021-07-16,10.57091
2021-07-17,6.28902
2021-07-18,5.53077
2021-07-19,9.50044
2021-07-20,11.95361
2021-07-21,13.51471
2021-07-22,17.61819
2021-07-23,12.48884
2021-07-24,8.34076
2021-07-25,6.37823
2021-07-26,12.75646
2021-07-27,12.80107
2021-07-28,12.31043
2021-07-29,12.71186
2021-07-30,12.31043
2021-07-31,6.0214
2021-08-01,6.37823
2021-08-02,10.52631
2021-08-03,11.73059
2021-08-04,11.50758
2021-08-05,11.23996
2021-08-06,12.22123
2021-08-07,6.51204
2021-08-08,6.60124
2021-08-09,12.31043
2021-08-10,13.64852
2021-08-11,15.38804
2021-08-12,13.06868
2021-08-13,15.65566
2021-08-14,8.38537
2021-08-15,11.8644
2021-08-16,10.74933
2021-08-17,20.96342
2021-08-18,17.26137
2021-08-19,16.41391
2021-08-20,15.38804
2021-08-21,11.01694
2021-08-22,8.51917
2021-08-23,15.52185
2021-08-24,16.54772
2021-08-25,13.73773
2021-08-26,14.54058
2021-08-27,11.7752
2021-08-28,7.4933
2021-08-29,6.82426
2021-08-30,12.44424
2021-08-31,12.39964
2021-09-01,15.56645
2021-09-02,16.32471
2021-09-03,14.00535
2021-09-04,9.36663
2021-09-05,8.74219
2021-09-06,15.38804
2021-09-07,15.61106
2021-09-08,19.04549
2021-09-09,19.1347
2021-09-10,12.97948
2021-09-11,7.13648
2021-09-12,8.16235
2021-09-13,12.71186
2021-09-14,13.2471
2021-09-15,14.8528
2021-09-16,12.22123
2021-09-17,10.48171
2021-09-18,6.86886
2021-09-19,5.79839
2021-09-20,6.24442
2021-09-21,6.69045
2021-09-22,8.56378
2021-09-23,13.64852
2021-09-24,13.06868
2021-09-25,7.85013
2021-09-26,8.29616
2021-09-27,12.22123
2021-09-28,13.2471
2021-09-29,14.8082
2021-09-30,13.60392
2021-10-01,13.06868
2021-10-02,6.46743
2021-10-03,7.58251
2021-10-04,8.16235
2021-10-05,14.67439
2021-10-06,15.87867
2021-10-07,15.87867
2021-10-08,12.35504
2021-10-09,8.20695
2021-10-10,15.16503
2021-10-11,17.7074
2021-10-12,17.03835
2021-10-13,16.10169
2021-10-14,16.90454
2021-10-15,15.38804
2021-10-16,9.72346
2021-10-17,9.41123
2021-10-18,12.48884
2021-10-19,11.909
2021-10-20,11.55218
2021-10-21,12.97948
2021-10-22,10.88314
2021-10-23,10.52631
2021-10-24,8.38537
2021-10-25,12.80107
2021-10-26,100.0
2021-10-27,33.22925
2021-10-28,11.7752
2021-10-29,11.01694
2021-10-30,6.33363
2021-10-31,6.64585
2021-11-01,10.21409
2021-11-02,10.52631
2021-11-03,11.95361
2021-11-04,11.8644
2021-11-05,10.66012
2021-11-06,6.69045
2021-11-07,7.93933
2021-11-08,10.03568
2021-11-09,11.32917
2021-11-10,11.909
2021-11-11,12.26583
2021-11-12,9.58965
2021-11-13,5.79839
2021-11-14,6.11061
2021-11-15,20.6066
2021-11-16,19.1793
2021-11-17,11.68599
2021-11-18,11.59678
2021-11-19,10.12488
2021-11-20,6.69045
2021-11-21,7.85013
2021-11-22,9.36663
2021-11-23,10.61552
2021-11-24,9.63425
2021-11-25,9.54504
2021-11-26,10.92774
2021-11-27,6.77966
2021-11-28,6.69045
2021-11-29,9.76806
2021-11-30,11.10615
2021-12-01,11.28456
2021-12-02,12.66726
2021-12-03,10.03568
2021-12-04,9.67885
2021-12-05,8.02854
2021-12-06,10.52631
2021-12-07,13.91614
2021-12-08,13.64852
2021-12-09,19.31311
2021-12-10,11.37377
2021-12-11,6.82426
2021-12-12,5.61998
2021-12-13,10.3479
2021-12-14,11.95361
2021-12-15,12.17662
2021-12-16,10.70472
2021-12-17,10.3925
2021-12-18,7.00267
2021-12-19,5.39696
2021-12-20,9.81266
2021-12-21,10.16949
2021-12-22,9.67885
2021-12-23,8.9206
2021-12-24,7.67172
2021-12-25,5.26315
2021-12-26,5.9322
2021-12-27,9.99107
2021-12-28,9.23282
2021-12-29,11.19536
2021-12-30,10.25869
2021-12-31,8.20695
2022-01-01,5.04014
2022-01-02,5.66458
2022-01-03,14.8082
2022-01-04,10.3479
2022-01-05,9.09901
2022-01-06,10.4371
2022-01-07,10.4371
2022-01-08,6.46743
2022-01-09,6.46743
2022-01-10,11.46297
2022-01-11,9.85727
2022-01-12,11.23996
2022-01-13,11.59678
2022-01-14,10.12488
2022-01-15,7.27029
2022-01-16,7.31489
2022-01-17,11.59678
2022-01-18,12.97948
2022-01-19,12.35504
2022-01-20,10.3479
2022-01-21,9.00981
2022-01-22,7.04727
2022-01-23,9.32203
2022-01-24,12.31043
2022-01-25,15.83407
2022-01-26,11.59678
2022-01-27,12.80107
2022-01-28,10.79393
2022-01-29,6.82426
2022-01-30,6.46743
2022-01-31,5.35236
2022-02-01,4.68331
2022-02-02,6.69045
2022-02-03,12.44424
2022-02-04,10.3925
2022-02-05,7.89473
2022-02-06,6.37823
2022-02-07,10.12488
2022-02-08,13.69313
2022-02-09,11.64139
2022-02-10,14.94201
2022-02-11,14.719
2022-02-12,6.28902
2022-02-13,5.17395
2022-02-14,10.57091
2022-02-15,12.26583
2022-02-16,9.05441
2022-02-17,11.7752
2022-02-18,11.19536
2022-02-19,6.51204
2022-02-20,5.79839
2022-02-21,10.21409
2022-02-22,10.92774
2022-02-23,9.00981
2022-02-24,10.52631
2022-02-25,9.76806
2022-02-26,6.91347
2022-02-27,5.48617
2022-02-28,8.16235
2022-03-01,6.55664
2022-03-02,10.57091
2022-03-03,12.66726
2022-03-04,10.61552
2022-03-05,6.60124
2022-03-06,5.9768
2022-03-07,11.23996
2022-03-08,10.88314
2022-03-09,6.37823
2022-03-10,9.05441
2022-03-11,7.89473
2022-03-12,6.37823
2022-03-13,7.09188
2022-03-14,11.73059
2022-03-15,12.57805
2022-03-16,11.37377
2022-03-17,10.3479
2022-03-18,11.01694
2022-03-19,7.09188
2022-03-20,6.11061
2022-03-21,11.28456
2022-03-22,15.03122
2022-03-23,15.16503
2022-03-24,12.71186
2022-03-25,10.61552
2022-03-26,5.9322
2022-03-27,8.29616
2022-03-28,11.37377
2022-03-29,11.37377
2022-03-30,10.3925
2022-03-31,9.67885
2022-04-01,7.71632
2022-04-02,6.11061
2022-04-03,5.79839
2022-04-04,9.05441
2022-04-05,10.16949
2022-04-06,10.97234
2022-04-07,10.61552
2022-04-08,7.62711
2022-04-09,5.08474
2022-04-10,6.0214
2022-04-11,8.78679
2022-04-12,9.76806
2022-04-13,10.08028
2022-04-14,13.15789
2022-04-15,8.9206
2022-04-16,6.60124
2022-04-17,5.44157
2022-04-18,9.36663
2022-04-19,11.10615
2022-04-20,9.05441
2022-04-21,10.3479
2022-04-22,11.19536
2022-04-23,5.9768
2022-04-24,6.86886
2022-04-25,10.66012
2022-04-26,12.48884
2022-04-27,11.64139
2022-04-28,30.9545
2022-04-29,69.00089
2022-04-30,23.23818
2022-05-01,14.04995
2022-05-02,16.05709
2022-05-03,12.31043
2022-05-04,12.44424
2022-05-05,8.29616
2022-05-06,9.85727
2022-05-07,9.81266
2022-05-08,8.20695
2022-05-09,12.35504
2022-05-10,12.80107
2022-05-11,11.50758
2022-05-12,11.68599
2022-05-13,10.48171
2022-05-14,5.9768
2022-05-15,6.37823
2022-05-16,14.8528
2022-05-17,13.3363
2022-05-18,11.01694
2022-05-19,10.3479
2022-05-20,11.37377
2022-05-21,6.91347
2022-05-22,6.55664
2022-05-23,10.3033
2022-05-24,9.54504
2022-05-25,10.25869
2022-05-26,9.76806
2022-05-27,8.02854
2022-05-28,5.61998
2022-05-29,7.27029
2022-05-30,10.3479
2022-05-31,8.74219
2022-06-01,5.30776
2022-06-02,10.03568
2022-06-03,7.93933
2022-06-04,5.08474
2022-06-05,5.30776
2022-06-06,7.22569
2022-06-07,9.94647
2022-06-08,9.94647
2022-06-09,11.95361
2022-06-10,8.56378
2022-06-11,6.73505
2022-06-12,7.4041
2022-06-13,13.64852
2022-06-14,12.08742
2022-06-15,12.57805
2022-06-16,12.71186
2022-06-17,8.38537
2022-06-18,6.06601
2022-06-19,6.37823
2022-06-20,10.92774
2022-06-21,9.67885
2022-06-22,10.21409
2022-06-23,11.01694
2022-06-24,8.876
2022-06-25,5.53077
2022-06-26,4.99553
2022-06-27,8.9206
2022-06-28,9.18822
2022-06-29,8.8314
2022-06-30,8.47457
2022-07-01,6.64585
2022-07-02,5.8876
2022-07-03,5.35236
2022-07-04,9.76806
2022-07-05,11.37377
2022-07-06,11.01694
2022-07-07,9.45584
2022-07-08,6.95807
2022-07-09,5.57537
2022-07-10,6.0214
2022-07-11,8.9652
2022-07-12,9.41123
2022-07-13,8.876
2022-07-14,9.27743
2022-07-15,6.51204
2022-07-16,4.63871
2022-07-17,3.88046
2022-07-18,9.41123
2022-07-19,10.48171
2022-07-20,7.4933
2022-07-21,6.28902
2022-07-22,5.53077
2022-07-23,4.19268
2022-07-24,4.5495
2022-07-25,7.27029
2022-07-26,6.64585
2022-07-27,8.11775
2022-07-28,6.73505
2022-07-29,5.9768
2022-07-30,4.37109
2022-07-31,3.65744
2022-08-01,5.48617
2022-08-02,6.46743
2022-08-03,6.69045
2022-08-04,7.4041
2022-08-05,9.76806
2022-08-06,9.41123
2022-08-07,5.17395
2022-08-08,7.27029
2022-08-09,7.85013
2022-08-10,7.18108
2022-08-11,7.31489
2022-08-12,9.99107
2022-08-13,4.5495
2022-08-14,4.28189
2022-08-15,4.4157
2022-08-16,16.41391
2022-08-17,14.62979
2022-08-18,8.65298
2022-08-19,7.27029
2022-08-20,4.4603
2022-08-21,4.19268
2022-08-22,7.4487
2022-08-23,8.9652
2022-08-24,8.65298
2022-08-25,8.34076
2022-08-26,8.65298
2022-08-27,3.96966
2022-08-28,5.57537
2022-08-29,9.72346
2022-08-30,9.58965
2022-08-31,8.11775
2022-09-01,10.79393
2022-09-02,10.03568
2022-09-03,4.81712
2022-09-04,5.9768
2022-09-05,9.27743
2022-09-06,12.97948
2022-09-07,10.03568
2022-09-08,9.27743
2022-09-09,3.70205
2022-09-10,5.35236
2022-09-11,5.21855
2022-09-12,6.69045
2022-09-13,11.37377
2022-09-14,13.55932
2022-09-15,11.55218
2022-09-16,10.57091
2022-09-17,6.60124
2022-09-18,8.02854
2022-09-19,12.66726
2022-09-20,10.70472
2022-09-21,10.97234
2022-09-22,9.90187
2022-09-23,8.42997
2022-09-24,5.53077
2022-09-25,5.8876
2022-09-26,9.54504
2022-09-27,10.3479
2022-09-28,11.32917
2022-09-29,11.19536
2022-09-30,9.14362
2022-10-01,5.08474
2022-10-02,6.55664
2022-10-03,7.62711
2022-10-04,11.46297
2022-10-05,13.55932
2022-10-06,11.32917
2022-10-07,8.29616
2022-10-08,5.53077
2022-10-09,6.73505
2022-10-10,7.31489
2022-10-11,13.3809
2022-10-12,12.53345
2022-10-13,13.73773
2022-10-14,11.8644
2022-10-15,7.71632
2022-10-16,6.77966
2022-10-17,13.20249
2022-10-18,13.51471
2022-10-19,12.39964
2022-10-20,11.8198
2022-10-21,10.88314
2022-10-22,6.95807
2022-10-23,7.85013
2022-10-24,13.91614
2022-10-25,9.76806
2022-10-26,11.55218
2022-10-27,9.41123
2022-10-28,9.45584
2022-10-29,5.53077
2022-10-30,5.21855
2022-10-31,9.45584
2022-11-01,12.62265
2022-11-02,12.26583
2022-11-03,11.06155
2022-11-04,10.88314
2022-11-05,6.0214
2022-11-06,6.69045
2022-11-07,11.10615
2022-11-08,9.54504
2022-11-09,11.46297
2022-11-10,10.21409
2022-11-11,11.8644
2022-11-12,7.13648
2022-11-13,7.22569
2022-11-14,16.85994
2022-11-15,17.52899
2022-11-16,11.68599
2022-11-17,13.55932
2022-11-18,13.2471
2022-11-19,6.69045
2022-11-20,7.13648
2022-11-21,10.48171
2022-11-22,11.06155
2022-11-23,9.27743
2022-11-24,8.9206
2022-11-25,8.20695
2022-11-26,6.64585
2022-11-27,6.77966
2022-11-28,11.64139
2022-11-29,8.42997
2022-11-30,10.4371
2022-12-01,10.48171
2022-12-02,8.78679
2022-12-03,5.04014
2022-12-04,6.0214
2022-12-05,7.89473
2022-12-06,9.54504
2022-12-07,10.3033
2022-12-08,9.58965
2022-12-09,11.37377
2022-12-10,6.11061
2022-12-11,5.61998
2022-12-12,9.05441
2022-12-13,9.81266
2022-12-14,8.34076
2022-12-15,8.876
2022-12-16,7.53791
2022-12-17,4.99553
2022-12-18,6.46743
2022-12-19,7.4933
2022-12-20,7.4487
2022-12-21,8.42997
2022-12-22,8.60838
2022-12-23,6.82426
2022-12-24,4.5049
2022-12-25,4.23728
2022-12-26,7.18108
2022-12-27,6.69045
2022-12-28,7.89473
2022-12-29,7.85013
2022-12-30,7.71632
2022-12-31,3.92506
2023-01-01,4.23728
2023-01-02,9.00981
2023-01-03,8.51917
2023-01-04,9.09901
2023-01-05,8.65298
2023-01-06,7.31489
2023-01-07,3.56824
2023-01-08,4.72792
2023-01-09,8.20695
2023-01-10,8.60838
2023-01-11,9.94647
2023-01-12,8.20695
2023-01-13,8.20695
2023-01-14,5.35236
2023-01-15,5.08474
2023-01-16,7.00267
2023-01-17,7.4487
2023-01-18,8.9206
2023-01-19,6.24442
2023-01-20,5.84299
2023-01-21,2.9884
2023-01-22,3.033
2023-01-23,3.79125
2023-01-24,7.4041
2023-01-25,7.58251
2023-01-26,8.34076
2023-01-27,8.29616
2023-01-28,5.17395
2023-01-29,5.08474
2023-01-30,8.07314
2023-01-31,16.32471
2023-02-01,15.87867
2023-02-02,8.60838
2023-02-03,8.34076
2023-02-04,3.47903
2023-02-05,4.4603
2023-02-06,9.18822
2023-02-07,9.27743
2023-02-08,7.98394
2023-02-09,10.83853
2023-02-10,7.4041
2023-02-11,5.44157
2023-02-12,4.86173
2023-02-13,7.13648
2023-02-14,6.91347
2023-02-15,7.4487
2023-02-16,8.07314
2023-02-17,6.51204
2023-02-18,4.23728
2023-02-19,4.28189
2023-02-20,6.73505
2023-02-21,8.20695
2023-02-22,8.78679
2023-02-23,7.85013
2023-02-24,8.38537
2023-02-25,4.4157
2023-02-26,3.65744
2023-02-27,7.98394
2023-02-28,6.64585
2023-03-01,5.12934
2023-03-02,10.03568
2023-03-03,7.31489
2023-03-04,5.61998
2023-03-05,5.44157
2023-03-06,8.51917
2023-03-07,8.56378
2023-03-08,9.09901
2023-03-09,9.63425
2023-03-10,7.31489
2023-03-11,5.44157
2023-03-12,6.33363
2023-03-13,10.52631
2023-03-14,11.64139
2023-03-15,8.56378
2023-03-16,9.94647
2023-03-17,8.16235
2023-03-18,4.86173
2023-03-19,6.0214
2023-03-20,11.10615
2023-03-21,10.97234
2023-03-22,10.16949
2023-03-23,11.68599
2023-03-24,10.66012
2023-03-25,6.69045
2023-03-26,7.4041
2023-03-27,11.8198
2023-03-28,12.17662
2023-03-29,10.3033
2023-03-30,13.20249
2023-03-31,9.94647
2023-04-01,6.51204
2023-04-02,7.93933
2023-04-03,11.06155
2023-04-04,10.57091
2023-04-05,10.4371
2023-04-06,10.21409
2023-04-07,7.3595
2023-04-08,5.26315
2023-04-09,5.84299
2023-04-10,9.72346
2023-04-11,9.00981
2023-04-12,9.14362
2023-04-13,9.54504
2023-04-14,9.36663
2023-04-15,5.48617
2023-04-16,5.9322
2023-04-17,8.16235
2023-04-18,10.25869
2023-04-19,8.02854
2023-04-20,9.54504
2023-04-21,8.34076
2023-04-22,5.48617
2023-04-23,4.68331
2023-04-24,10.66012
2023-04-25,12.26583
2023-04-26,11.59678
2023-04-27,12.93487
2023-04-28,13.60392
2023-04-29,7.58251
2023-04-30,6.82426
2023-05-01,10.25869
2023-05-02,12.84567
2023-05-03,16.05709
2023-05-04,11.59678
2023-05-05,6.15521
2023-05-06,6.82426
2023-05-07,7.67172
2023-05-08,10.88314
2023-05-09,11.01694
2023-05-10,10.48171
2023-05-11,11.41837
2023-05-12,12.75646
2023-05-13,6.46743
2023-05-14,6.42283
2023-05-15,11.68599
2023-05-16,9.72346
2023-05-17,11.10615
2023-05-18,9.94647
2023-05-19,9.18822
2023-05-20,7.71632
2023-05-21,7.58251
2023-05-22,10.25869
2023-05-23,8.51917
2023-05-24,9.27743
2023-05-25,8.38537
2023-05-26,7.62711
2023-05-27,4.5495
2023-05-28,4.5049
2023-05-29,5.44157
