date,펀딩
2020-09-01,45.83333
2020-09-02,45.9541
2020-09-03,48.97342
2020-09-04,50.72463
2020-09-05,34.72222
2020-09-06,38.58695
2020-09-07,52.657
2020-09-08,45.5314
2020-09-09,52.41545
2020-09-10,53.5628
2020-09-11,50.72463
2020-09-12,35.99033
2020-09-13,31.88405
2020-09-14,49.57729
2020-09-15,62.86231
2020-09-16,52.35507
2020-09-17,45.16908
2020-09-18,42.33091
2020-09-19,28.62318
2020-09-20,34.48067
2020-09-21,44.20289
2020-09-22,44.20289
2020-09-23,45.35024
2020-09-24,35.80917
2020-09-25,37.0169
2020-09-26,26.81159
2020-09-27,24.5169
2020-09-28,38.16425
2020-09-29,34.42028
2020-09-30,25.78502
2020-10-01,25.30193
2020-10-02,24.87922
2020-10-03,29.77053
2020-10-04,29.8913
2020-10-05,37.0169
2020-10-06,37.56038
2020-10-07,40.76086
2020-10-08,39.19082
2020-10-09,29.34782
2020-10-10,26.26811
2020-10-11,31.15942
2020-10-12,40.39855
2020-10-13,37.68115
2020-10-14,36.23188
2020-10-15,39.43236
2020-10-16,37.31884
2020-10-17,29.22705
2020-10-18,31.28019
2020-10-19,41.60628
2020-10-20,38.70772
2020-10-21,39.49275
2020-10-22,39.61352
2020-10-23,36.29227
2020-10-24,27.11352
2020-10-25,24.93961
2020-10-26,40.157
2020-10-27,42.3913
2020-10-28,40.39855
2020-10-29,40.03623
2020-10-30,36.5942
2020-10-31,25.78502
2020-11-01,30.7971
2020-11-02,36.89613
2020-11-03,38.52657
2020-11-04,37.43961
2020-11-05,40.33816
2020-11-06,35.86956
2020-11-07,27.17391
2020-11-08,29.95169
2020-11-09,47.22222
2020-11-10,43.84057
2020-11-11,41.0628
2020-11-12,40.57971
2020-11-13,40.64009
2020-11-14,28.80434
2020-11-15,32.06521
2020-11-16,40.82125
2020-11-17,45.9541
2020-11-18,42.27053
2020-11-19,44.32367
2020-11-20,45.28985
2020-11-21,32.66908
2020-11-22,34.7826
2020-11-23,43.47826
2020-11-24,44.08212
2020-11-25,48.12801
2020-11-26,46.79951
2020-11-27,43.53864
2020-11-28,33.99758
2020-11-29,34.7826
2020-11-30,42.21014
2020-12-01,50.0
2020-12-02,52.17391
2020-12-03,53.01932
2020-12-04,59.90338
2020-12-05,100.0
2020-12-06,61.35265
2020-12-07,57.97101
2020-12-08,55.67632
2020-12-09,58.69565
2020-12-10,52.41545
2020-12-11,60.86956
2020-12-12,56.15942
2020-12-13,58.39371
2020-12-14,57.78985
2020-12-15,57.78985
2020-12-16,70.35024
2020-12-17,60.99033
2020-12-18,43.65942
2020-12-19,48.79227
2020-12-20,60.74879
2020-12-21,66.54589
2020-12-22,73.36956
2020-12-23,56.46135
2020-12-24,56.40096
2020-12-25,45.71256
2020-12-26,64.79468
2020-12-27,47.46376
2020-12-28,63.70772
2020-12-29,60.62801
2020-12-30,58.93719
2020-12-31,54.52898
2021-01-01,53.20048
2021-01-02,50.84541
2021-01-03,53.01932
2021-01-04,54.10628
2021-01-05,70.35024
2021-01-06,60.56763
2021-01-07,52.29468
2021-01-08,52.17391
2021-01-09,43.65942
2021-01-10,53.68357
2021-01-11,67.33091
2021-01-12,64.43236
2021-01-13,55.91787
2021-01-14,56.40096
2021-01-15,48.97342
2021-01-16,41.30434
2021-01-17,40.39855
2021-01-18,45.5314
2021-01-19,45.16908
2021-01-20,45.77294
2021-01-21,45.41062
2021-01-22,42.14975
2021-01-23,34.66183
2021-01-24,33.39371
2021-01-25,49.5169
2021-01-26,47.88647
2021-01-27,42.814
2021-01-28,41.0628
2021-01-29,40.64009
2021-01-30,32.85024
2021-01-31,33.15217
2021-02-01,41.12318
2021-02-02,41.00241
2021-02-03,39.91545
2021-02-04,42.69323
2021-02-05,34.66183
2021-02-06,29.58937
2021-02-07,33.75603
2021-02-08,44.32367
2021-02-09,37.9227
2021-02-10,34.11835
2021-02-11,27.657
2021-02-12,29.40821
2021-02-13,30.49516
2021-02-14,34.90338
2021-02-15,43.7198
2021-02-16,42.93478
2021-02-17,42.87439
2021-02-18,44.38405
2021-02-19,38.40579
2021-02-20,26.87198
2021-02-21,31.03864
2021-02-22,36.11111
2021-02-23,41.72705
2021-02-24,42.87439
2021-02-25,40.09661
2021-02-26,35.38647
2021-02-27,27.59661
2021-02-28,29.77053
2021-03-01,37.07729
2021-03-02,59.48067
2021-03-03,39.79468
2021-03-04,37.0169
2021-03-05,38.58695
2021-03-06,31.76328
2021-03-07,33.33333
2021-03-08,42.02898
2021-03-09,40.51932
2021-03-10,42.14975
2021-03-11,40.82125
2021-03-12,40.51932
2021-03-13,29.83091
2021-03-14,45.71256
2021-03-15,48.24879
2021-03-16,43.11594
2021-03-17,40.09661
2021-03-18,42.93478
2021-03-19,44.50483
2021-03-20,35.92995
2021-03-21,32.18599
2021-03-22,45.16908
2021-03-23,45.9541
2021-03-24,43.11594
2021-03-25,43.90096
2021-03-26,44.98792
2021-03-27,36.5942
2021-03-28,40.70048
2021-03-29,46.13526
2021-03-30,51.14734
2021-03-31,47.52415
2021-04-01,43.96135
2021-04-02,41.54589
2021-04-03,35.99033
2021-04-04,39.73429
2021-04-05,40.57971
2021-04-06,49.27536
2021-04-07,48.91304
2021-04-08,46.49758
2021-04-09,44.6256
2021-04-10,35.2657
2021-04-11,33.33333
2021-04-12,50.60386
2021-04-13,51.08695
2021-04-14,47.34299
2021-04-15,47.58454
2021-04-16,46.8599
2021-04-17,37.5
2021-04-18,40.03623
2021-04-19,48.61111
2021-04-20,46.07487
2021-04-21,67.3913
2021-04-22,55.73671
2021-04-23,45.71256
2021-04-24,35.80917
2021-04-25,35.50724
2021-04-26,45.89371
2021-04-27,50.78502
2021-04-28,42.99516
2021-04-29,53.74396
2021-04-30,41.84782
2021-05-01,32.85024
2021-05-02,33.99758
2021-05-03,48.61111
2021-05-04,49.87922
2021-05-05,37.43961
2021-05-06,44.50483
2021-05-07,41.12318
2021-05-08,33.99758
2021-05-09,33.51449
2021-05-10,47.94685
2021-05-11,45.89371
2021-05-12,44.92753
2021-05-13,43.05555
2021-05-14,38.22463
2021-05-15,28.86473
2021-05-16,35.08454
2021-05-17,41.84782
2021-05-18,38.94927
2021-05-19,34.54106
2021-05-20,46.55797
2021-05-21,39.13043
2021-05-22,30.67632
2021-05-23,28.62318
2021-05-24,41.18357
2021-05-25,43.78019
2021-05-26,39.00966
2021-05-27,41.0628
2021-05-28,39.85507
2021-05-29,26.14734
2021-05-30,29.58937
2021-05-31,40.88164
2021-06-01,44.02173
2021-06-02,41.30434
2021-06-03,39.73429
2021-06-04,36.5942
2021-06-05,25.72463
2021-06-06,28.32125
2021-06-07,39.55314
2021-06-08,36.17149
2021-06-09,39.49275
2021-06-10,39.00966
2021-06-11,35.14492
2021-06-12,26.26811
2021-06-13,29.22705
2021-06-14,39.19082
2021-06-15,40.39855
2021-06-16,38.52657
2021-06-17,34.72222
2021-06-18,33.99758
2021-06-19,29.95169
2021-06-20,27.77777
2021-06-21,40.64009
2021-06-22,34.84299
2021-06-23,34.7826
2021-06-24,36.5942
2021-06-25,37.62077
2021-06-26,24.45652
2021-06-27,22.88647
2021-06-28,33.33333
2021-06-29,34.84299
2021-06-30,34.84299
2021-07-01,34.72222
2021-07-02,30.91787
2021-07-03,25.24154
2021-07-04,26.99275
2021-07-05,37.86231
2021-07-06,36.77536
2021-07-07,38.70772
2021-07-08,43.05555
2021-07-09,34.29951
2021-07-10,26.20772
2021-07-11,25.54347
2021-07-12,36.53381
2021-07-13,37.62077
2021-07-14,41.54589
2021-07-15,44.32367
2021-07-16,39.07004
2021-07-17,32.1256
2021-07-18,29.52898
2021-07-19,35.99033
2021-07-20,38.04347
2021-07-21,39.91545
2021-07-22,39.55314
2021-07-23,38.34541
2021-07-24,24.15458
2021-07-25,28.80434
2021-07-26,44.6256
2021-07-27,38.52657
2021-07-28,41.96859
2021-07-29,38.04347
2021-07-30,39.13043
2021-07-31,31.76328
2021-08-01,30.13285
2021-08-02,37.5
2021-08-03,35.86956
2021-08-04,34.11835
2021-08-05,34.23913
2021-08-06,32.78985
2021-08-07,24.33574
2021-08-08,26.57004
2021-08-09,38.10386
2021-08-10,37.68115
2021-08-11,40.94202
2021-08-12,39.19082
2021-08-13,46.8599
2021-08-14,36.11111
2021-08-15,36.23188
2021-08-16,36.53381
2021-08-17,41.0628
2021-08-18,51.69082
2021-08-19,46.43719
2021-08-20,39.37198
2021-08-21,31.82367
2021-08-22,30.73671
2021-08-23,40.94202
2021-08-24,45.65217
2021-08-25,37.80193
2021-08-26,40.09661
2021-08-27,33.27294
2021-08-28,26.87198
2021-08-29,30.25362
2021-08-30,39.49275
2021-08-31,36.83574
2021-09-01,38.94927
2021-09-02,36.77536
2021-09-03,52.05314
2021-09-04,32.42753
2021-09-05,33.09178
2021-09-06,34.90338
2021-09-07,44.26328
2021-09-08,39.43236
2021-09-09,39.67391
2021-09-10,34.05797
2021-09-11,26.44927
2021-09-12,29.8913
2021-09-13,37.37922
2021-09-14,36.53381
2021-09-15,37.98309
2021-09-16,38.46618
2021-09-17,32.06521
2021-09-18,22.82608
2021-09-19,19.26328
2021-09-20,20.47101
2021-09-21,21.79951
2021-09-22,26.26811
2021-09-23,35.50724
2021-09-24,33.57487
2021-09-25,27.53623
2021-09-26,27.95893
2021-09-27,41.90821
2021-09-28,38.34541
2021-09-29,35.74879
2021-09-30,37.74154
2021-10-01,37.0169
2021-10-02,26.20772
2021-10-03,27.77777
2021-10-04,45.9541
2021-10-05,40.64009
2021-10-06,43.78019
2021-10-07,44.02173
2021-10-08,36.95652
2021-10-09,30.91787
2021-10-10,29.95169
2021-10-11,31.70289
2021-10-12,38.8285
2021-10-13,41.54589
2021-10-14,48.12801
2021-10-15,40.70048
2021-10-16,26.99275
2021-10-17,24.93961
2021-10-18,34.05797
2021-10-19,34.48067
2021-10-20,34.90338
2021-10-21,35.44685
2021-10-22,36.29227
2021-10-23,26.38888
2021-10-24,28.01932
2021-10-25,33.63526
2021-10-26,34.05797
2021-10-27,32.30676
2021-10-28,33.69565
2021-10-29,30.91787
2021-10-30,20.9541
2021-10-31,25.12077
2021-11-01,30.43478
2021-11-02,34.66183
2021-11-03,33.81642
2021-11-04,36.05072
2021-11-05,35.74879
2021-11-06,24.45652
2021-11-07,22.34299
2021-11-08,34.7826
2021-11-09,36.71497
2021-11-10,39.97584
2021-11-11,36.47342
2021-11-12,33.09178
2021-11-13,22.82608
2021-11-14,24.03381
2021-11-15,34.23913
2021-11-16,31.58212
2021-11-17,37.43961
2021-11-18,33.39371
2021-11-19,32.91062
2021-11-20,24.5169
2021-11-21,26.93236
2021-11-22,33.93719
2021-11-23,34.7826
2021-11-24,33.87681
2021-11-25,33.93719
2021-11-26,31.40096
2021-11-27,23.55072
2021-11-28,25.90579
2021-11-29,34.42028
2021-11-30,39.37198
2021-12-01,38.52657
2021-12-02,41.72705
2021-12-03,33.99758
2021-12-04,28.26086
2021-12-05,24.5169
2021-12-06,37.68115
2021-12-07,36.35265
2021-12-08,43.41787
2021-12-09,38.88888
2021-12-10,34.90338
2021-12-11,25.60386
2021-12-12,28.92512
2021-12-13,33.57487
2021-12-14,35.56763
2021-12-15,35.02415
2021-12-16,35.50724
2021-12-17,31.82367
2021-12-18,21.19565
2021-12-19,26.81159
2021-12-20,32.97101
2021-12-21,35.02415
2021-12-22,34.90338
2021-12-23,33.27294
2021-12-24,31.52173
2021-12-25,28.5628
2021-12-26,35.50724
2021-12-27,36.89613
2021-12-28,38.70772
2021-12-29,39.85507
2021-12-30,36.95652
2021-12-31,29.46859
2022-01-01,23.61111
2022-01-02,29.10628
2022-01-03,35.32608
2022-01-04,37.5
2022-01-05,38.34541
2022-01-06,41.4855
2022-01-07,36.23188
2022-01-08,25.90579
2022-01-09,28.92512
2022-01-10,34.84299
2022-01-11,36.83574
2022-01-12,34.60144
2022-01-13,37.68115
2022-01-14,37.07729
2022-01-15,34.29951
2022-01-16,31.76328
2022-01-17,41.24396
2022-01-18,36.41304
2022-01-19,37.19806
2022-01-20,39.13043
2022-01-21,30.91787
2022-01-22,25.4227
2022-01-23,26.44927
2022-01-24,35.08454
2022-01-25,37.0169
2022-01-26,41.96859
2022-01-27,38.40579
2022-01-28,31.58212
2022-01-29,24.87922
2022-01-30,22.94685
2022-01-31,23.00724
2022-02-01,21.01449
2022-02-02,22.22222
2022-02-03,32.72946
2022-02-04,34.90338
2022-02-05,25.06038
2022-02-06,28.32125
2022-02-07,35.56763
2022-02-08,35.38647
2022-02-09,34.72222
2022-02-10,36.89613
2022-02-11,32.06521
2022-02-12,29.8913
2022-02-13,27.83816
2022-02-14,33.51449
2022-02-15,36.29227
2022-02-16,39.97584
2022-02-17,37.37922
2022-02-18,32.30676
2022-02-19,23.67149
2022-02-20,27.47584
2022-02-21,36.65458
2022-02-22,37.13768
2022-02-23,34.54106
2022-02-24,34.05797
2022-02-25,32.97101
2022-02-26,26.63043
2022-02-27,29.40821
2022-02-28,37.25845
2022-03-01,29.77053
2022-03-02,40.03623
2022-03-03,33.0314
2022-03-04,41.24396
2022-03-05,32.24637
2022-03-06,31.28019
2022-03-07,36.41304
2022-03-08,31.82367
2022-03-09,22.2826
2022-03-10,31.46135
2022-03-11,33.21256
2022-03-12,30.91787
2022-03-13,33.99758
2022-03-14,37.5
2022-03-15,36.41304
2022-03-16,39.37198
2022-03-17,34.42028
2022-03-18,33.4541
2022-03-19,28.01932
2022-03-20,25.66425
2022-03-21,36.65458
2022-03-22,34.54106
2022-03-23,39.19082
2022-03-24,38.70772
2022-03-25,41.42512
2022-03-26,33.69565
2022-03-27,30.73671
2022-03-28,36.71497
2022-03-29,35.20531
2022-03-30,36.95652
2022-03-31,36.11111
2022-04-01,33.63526
2022-04-02,25.72463
2022-04-03,30.97826
2022-04-04,33.51449
2022-04-05,34.66183
2022-04-06,31.40096
2022-04-07,36.05072
2022-04-08,32.00483
2022-04-09,24.69806
2022-04-10,23.79227
2022-04-11,35.92995
2022-04-12,36.89613
2022-04-13,37.07729
2022-04-14,33.93719
2022-04-15,33.15217
2022-04-16,24.03381
2022-04-17,25.96618
2022-04-18,32.60869
2022-04-19,33.0314
2022-04-20,35.2657
2022-04-21,33.21256
2022-04-22,29.46859
2022-04-23,23.67149
2022-04-24,29.46859
2022-04-25,36.41304
2022-04-26,39.43236
2022-04-27,36.95652
2022-04-28,35.92995
2022-04-29,32.66908
2022-04-30,24.21497
2022-05-01,25.36231
2022-05-02,31.88405
2022-05-03,33.09178
2022-05-04,30.61594
2022-05-05,18.05555
2022-05-06,28.92512
2022-05-07,21.43719
2022-05-08,22.64492
2022-05-09,33.4541
2022-05-10,31.94444
2022-05-11,37.07729
2022-05-12,34.96376
2022-05-13,34.05797
2022-05-14,23.1884
2022-05-15,25.96618
2022-05-16,34.60144
2022-05-17,37.9227
2022-05-18,37.43961
2022-05-19,35.2657
2022-05-20,35.50724
2022-05-21,21.49758
2022-05-22,21.31642
2022-05-23,29.04589
2022-05-24,33.15217
2022-05-25,32.5483
2022-05-26,33.51449
2022-05-27,35.44685
2022-05-28,20.16908
2022-05-29,22.70531
2022-05-30,32.78985
2022-05-31,30.25362
2022-06-01,22.82608
2022-06-02,30.7971
2022-06-03,29.58937
2022-06-04,21.01449
2022-06-05,21.73913
2022-06-06,22.7657
2022-06-07,30.01207
2022-06-08,31.40096
2022-06-09,30.37439
2022-06-10,35.08454
2022-06-11,24.03381
2022-06-12,21.67874
2022-06-13,33.39371
2022-06-14,37.68115
2022-06-15,35.14492
2022-06-16,32.48792
2022-06-17,30.314
2022-06-18,20.89371
2022-06-19,22.52415
2022-06-20,32.48792
2022-06-21,33.21256
2022-06-22,27.95893
2022-06-23,29.04589
2022-06-24,27.29468
2022-06-25,20.65217
2022-06-26,20.5314
2022-06-27,28.38164
2022-06-28,33.87681
2022-06-29,36.89613
2022-06-30,32.72946
2022-07-01,24.81884
2022-07-02,19.80676
2022-07-03,21.25603
2022-07-04,29.28743
2022-07-05,30.07246
2022-07-06,31.82367
2022-07-07,36.17149
2022-07-08,28.68357
2022-07-09,19.26328
2022-07-10,20.9541
2022-07-11,30.73671
2022-07-12,33.57487
2022-07-13,33.57487
2022-07-14,33.87681
2022-07-15,30.07246
2022-07-16,20.77294
2022-07-17,21.01449
2022-07-18,32.18599
2022-07-19,35.44685
2022-07-20,34.96376
2022-07-21,31.09903
2022-07-22,30.73671
2022-07-23,21.92028
2022-07-24,22.7657
2022-07-25,30.43478
2022-07-26,33.0314
2022-07-27,33.39371
2022-07-28,32.24637
2022-07-29,30.67632
2022-07-30,25.12077
2022-07-31,26.99275
2022-08-01,42.75362
2022-08-02,35.08454
2022-08-03,33.33333
2022-08-04,32.60869
2022-08-05,33.15217
2022-08-06,24.81884
2022-08-07,22.2826
2022-08-08,36.05072
2022-08-09,33.0314
2022-08-10,43.7198
2022-08-11,35.6884
2022-08-12,33.87681
2022-08-13,21.13526
2022-08-14,23.12801
2022-08-15,24.69806
2022-08-16,34.72222
2022-08-17,39.07004
2022-08-18,36.5942
2022-08-19,33.4541
2022-08-20,26.14734
2022-08-21,24.45652
2022-08-22,35.56763
2022-08-23,38.28502
2022-08-24,37.13768
2022-08-25,35.14492
2022-08-26,30.314
2022-08-27,21.13526
2022-08-28,21.25603
2022-08-29,32.42753
2022-08-30,34.90338
2022-08-31,32.06521
2022-09-01,29.8913
2022-09-02,28.9855
2022-09-03,21.67874
2022-09-04,21.8599
2022-09-05,32.30676
2022-09-06,35.32608
2022-09-07,28.9855
2022-09-08,23.36956
2022-09-09,16.66666
2022-09-10,18.23671
2022-09-11,20.10869
2022-09-12,23.55072
2022-09-13,33.87681
2022-09-14,36.11111
2022-09-15,34.54106
2022-09-16,32.66908
2022-09-17,23.91304
2022-09-18,23.85265
2022-09-19,38.40579
2022-09-20,39.91545
2022-09-21,34.29951
2022-09-22,34.54106
2022-09-23,29.52898
2022-09-24,19.98792
2022-09-25,21.01449
2022-09-26,30.67632
2022-09-27,33.99758
2022-09-28,28.86473
2022-09-29,35.99033
2022-09-30,30.25362
2022-10-01,24.75845
2022-10-02,23.73188
2022-10-03,30.01207
2022-10-04,38.16425
2022-10-05,38.58695
2022-10-06,35.62801
2022-10-07,28.5628
2022-10-08,26.02657
2022-10-09,25.60386
2022-10-10,28.9855
2022-10-11,38.04347
2022-10-12,39.55314
2022-10-13,37.5
2022-10-14,35.02415
2022-10-15,26.44927
2022-10-16,25.90579
2022-10-17,37.07729
2022-10-18,36.71497
2022-10-19,40.21739
2022-10-20,36.35265
2022-10-21,34.90338
2022-10-22,22.34299
2022-10-23,27.11352
2022-10-24,41.90821
2022-10-25,39.55314
2022-10-26,38.16425
2022-10-27,40.21739
2022-10-28,34.48067
2022-10-29,24.5169
2022-10-30,22.22222
2022-10-31,34.54106
2022-11-01,36.41304
2022-11-02,33.27294
2022-11-03,34.29951
2022-11-04,31.88405
2022-11-05,22.2826
2022-11-06,24.27536
2022-11-07,34.60144
2022-11-08,38.58695
2022-11-09,43.17632
2022-11-10,37.07729
2022-11-11,33.21256
2022-11-12,25.0
2022-11-13,28.62318
2022-11-14,40.27777
2022-11-15,39.19082
2022-11-16,39.07004
2022-11-17,36.65458
2022-11-18,32.24637
2022-11-19,24.93961
2022-11-20,26.57004
2022-11-21,40.157
2022-11-22,43.53864
2022-11-23,41.72705
2022-11-24,37.62077
2022-11-25,37.43961
2022-11-26,26.26811
2022-11-27,28.50241
2022-11-28,37.9227
2022-11-29,40.21739
2022-11-30,39.97584
2022-12-01,38.76811
2022-12-02,32.18599
2022-12-03,20.22946
2022-12-04,25.90579
2022-12-05,34.66183
2022-12-06,36.5942
2022-12-07,40.82125
2022-12-08,39.07004
2022-12-09,40.51932
2022-12-10,29.46859
2022-12-11,28.86473
2022-12-12,50.60386
2022-12-13,46.43719
2022-12-14,37.86231
2022-12-15,39.55314
2022-12-16,32.48792
2022-12-17,22.82608
2022-12-18,23.85265
2022-12-19,35.50724
2022-12-20,36.83574
2022-12-21,39.73429
2022-12-22,48.85265
2022-12-23,32.91062
2022-12-24,20.83333
2022-12-25,21.19565
2022-12-26,32.97101
2022-12-27,33.51449
2022-12-28,36.53381
2022-12-29,35.14492
2022-12-30,26.44927
2022-12-31,23.55072
2023-01-01,23.1884
2023-01-02,31.40096
2023-01-03,31.82367
2023-01-04,33.93719
2023-01-05,33.99758
2023-01-06,33.0314
2023-01-07,21.92028
2023-01-08,24.03381
2023-01-09,36.95652
2023-01-10,33.87681
2023-01-11,34.84299
2023-01-12,32.48792
2023-01-13,32.06521
2023-01-14,23.06763
2023-01-15,22.58454
2023-01-16,32.1256
2023-01-17,32.60869
2023-01-18,33.75603
2023-01-19,30.07246
2023-01-20,23.97342
2023-01-21,18.2971
2023-01-22,20.9541
2023-01-23,19.92753
2023-01-24,25.0
2023-01-25,34.29951
2023-01-26,34.66183
2023-01-27,37.56038
2023-01-28,23.12801
2023-01-29,25.96618
2023-01-30,40.21739
2023-01-31,36.35265
2023-02-01,34.66183
2023-02-02,35.20531
2023-02-03,32.30676
2023-02-04,22.10144
2023-02-05,25.06038
2023-02-06,32.97101
2023-02-07,35.74879
2023-02-08,35.6884
2023-02-09,35.08454
2023-02-10,33.87681
2023-02-11,25.4227
2023-02-12,23.85265
2023-02-13,32.24637
2023-02-14,32.97101
2023-02-15,33.63526
2023-02-16,32.24637
2023-02-17,30.97826
2023-02-18,22.82608
2023-02-19,24.87922
2023-02-20,32.18599
2023-02-21,32.85024
2023-02-22,34.7826
2023-02-23,35.99033
2023-02-24,34.48067
2023-02-25,20.47101
2023-02-26,24.21497
2023-02-27,30.37439
2023-02-28,34.17874
2023-03-01,25.12077
2023-03-02,30.43478
2023-03-03,29.8913
2023-03-04,24.87922
2023-03-05,25.66425
2023-03-06,31.2198
2023-03-07,32.5483
2023-03-08,35.08454
2023-03-09,33.57487
2023-03-10,30.314
2023-03-11,23.55072
2023-03-12,28.01932
2023-03-13,33.27294
2023-03-14,35.50724
2023-03-15,33.81642
2023-03-16,37.19806
2023-03-17,34.23913
2023-03-18,23.1884
2023-03-19,28.62318
2023-03-20,40.21739
2023-03-21,41.60628
2023-03-22,43.78019
2023-03-23,38.58695
2023-03-24,34.60144
2023-03-25,25.78502
2023-03-26,25.60386
2023-03-27,32.78985
2023-03-28,34.29951
2023-03-29,35.20531
2023-03-30,34.7826
2023-03-31,31.88405
2023-04-01,24.45652
2023-04-02,22.16183
2023-04-03,31.88405
2023-04-04,34.72222
2023-04-05,38.10386
2023-04-06,32.1256
2023-04-07,34.84299
2023-04-08,25.0
2023-04-09,22.58454
2023-04-10,31.88405
2023-04-11,38.46618
2023-04-12,37.0169
2023-04-13,34.11835
2023-04-14,36.77536
2023-04-15,26.02657
2023-04-16,32.18599
2023-04-17,67.45169
2023-04-18,47.52415
2023-04-19,36.05072
2023-04-20,32.97101
2023-04-21,31.2198
2023-04-22,23.1884
2023-04-23,22.88647
2023-04-24,35.14492
2023-04-25,36.23188
2023-04-26,36.95652
2023-04-27,39.61352
2023-04-28,31.94444
2023-04-29,23.79227
2023-04-30,25.4227
2023-05-01,26.87198
2023-05-02,33.4541
2023-05-03,35.02415
2023-05-04,29.28743
2023-05-05,22.94685
2023-05-06,21.37681
2023-05-07,24.57729
2023-05-08,30.85748
2023-05-09,32.18599
2023-05-10,39.31159
2023-05-11,35.92995
2023-05-12,32.24637
2023-05-13,22.58454
2023-05-14,22.82608
2023-05-15,37.25845
2023-05-16,32.97101
2023-05-17,34.7826
2023-05-18,32.36714
2023-05-19,31.09903
2023-05-20,21.49758
2023-05-21,23.24879
2023-05-22,34.84299
2023-05-23,32.1256
2023-05-24,33.51449
2023-05-25,30.55555
2023-05-26,28.01932
2023-05-27,22.10144
2023-05-28,20.59178
2023-05-29,29.22705
2023-05-30,37.13768
