date,카드
2021-12-19,5.16978
2021-12-20,6.25086
2021-12-21,6.72903
2021-12-22,6.48648
2021-12-23,6.80526
2021-12-24,7.623
2021-12-25,5.99445
2021-12-26,5.05197
2021-12-27,6.21621
2021-12-28,6.63201
2021-12-29,6.48648
2021-12-30,6.68745
2021-12-31,7.39431
2022-01-01,6.33402
2022-01-02,5.28066
2022-01-03,6.54885
2022-01-04,6.1677
2022-01-05,5.93208
2022-01-06,5.79348
2022-01-07,5.8905
2022-01-08,5.10741
2022-01-09,5.13513
2022-01-10,6.19542
2022-01-11,6.52806
2022-01-12,6.11226
2022-01-13,6.06375
2022-01-14,5.79348
2022-01-15,5.544
2022-01-16,5.39154
2022-01-17,6.48648
2022-01-18,5.82813
2022-01-19,5.6133
2022-01-20,5.79348
2022-01-21,6.24393
2022-01-22,5.35689
2022-01-23,5.38461
2022-01-24,5.92515
2022-01-25,6.68745
2022-01-26,6.59736
2022-01-27,6.45876
2022-01-28,6.74982
2022-01-29,5.64795
2022-01-30,5.12127
2022-01-31,5.31531
2022-02-01,6.29937
2022-02-02,6.01524
2022-02-03,7.71309
2022-02-04,6.98544
2022-02-05,6.32709
2022-02-06,5.62716
2022-02-07,6.6528
2022-02-08,6.23007
2022-02-09,6.59736
2022-02-10,7.32501
2022-02-11,6.43104
2022-02-12,5.27373
2022-02-13,5.57172
2022-02-14,6.94386
2022-02-15,6.82605
2022-02-16,6.61122
2022-02-17,6.06375
2022-02-18,5.93901
2022-02-19,5.51628
2022-02-20,5.18364
2022-02-21,6.45876
2022-02-22,6.83298
2022-02-23,6.36867
2022-02-24,6.7221
2022-02-25,6.19542
2022-02-26,5.07276
2022-02-27,4.78863
2022-02-28,5.91129
2022-03-01,6.11226
2022-03-02,5.39154
2022-03-03,5.53014
2022-03-04,6.5142
2022-03-05,5.34996
2022-03-06,5.59251
2022-03-07,5.37768
2022-03-08,5.53014
2022-03-09,4.40055
2022-03-10,5.24601
2022-03-11,5.23908
2022-03-12,4.91337
2022-03-13,5.60637
2022-03-14,6.59043
2022-03-15,5.77962
2022-03-16,5.99445
2022-03-17,5.31531
2022-03-18,5.41926
2022-03-19,5.48856
2022-03-20,4.80942
2022-03-21,5.50935
2022-03-22,5.86278
2022-03-23,5.11434
2022-03-24,5.59944
2022-03-25,5.46777
2022-03-26,4.95495
2022-03-27,4.82328
2022-03-28,5.82813
2022-03-29,5.59944
2022-03-30,5.59251
2022-03-31,5.41233
2022-04-01,5.28759
2022-04-02,4.63617
2022-04-03,4.67082
2022-04-04,5.46084
2022-04-05,5.48856
2022-04-06,5.19057
2022-04-07,5.17671
2022-04-08,5.30145
2022-04-09,4.62924
2022-04-10,4.5738
2022-04-11,5.12127
2022-04-12,5.62716
2022-04-13,5.60637
2022-04-14,5.62023
2022-04-15,5.81427
2022-04-16,4.73319
2022-04-17,5.12127
2022-04-18,5.78655
2022-04-19,5.41233
2022-04-20,5.57172
2022-04-21,5.35689
2022-04-22,5.62023
2022-04-23,4.4352
2022-04-24,4.90644
2022-04-25,6.32709
2022-04-26,5.88357
2022-04-27,5.2668
2022-04-28,5.3361
2022-04-29,5.46084
2022-04-30,4.96188
2022-05-01,5.11434
2022-05-02,5.53014
2022-05-03,5.64795
2022-05-04,5.35689
2022-05-05,4.80942
2022-05-06,5.32224
2022-05-07,4.89258
2022-05-08,4.54608
2022-05-09,5.3361
2022-05-10,5.62023
2022-05-11,5.77269
2022-05-12,5.89743
2022-05-13,5.24601
2022-05-14,53.45114
2022-05-15,10.44352
2022-05-16,7.53984
2022-05-17,6.72903
2022-05-18,6.06375
2022-05-19,5.55786
2022-05-20,5.63409
2022-05-21,5.31531
2022-05-22,6.47955
2022-05-23,6.56271
2022-05-24,6.03603
2022-05-25,6.70824
2022-05-26,6.16077
2022-05-27,5.73111
2022-05-28,6.14691
2022-05-29,5.23908
2022-05-30,6.01524
2022-05-31,5.77962
2022-06-01,6.0984
2022-06-02,6.60429
2022-06-03,5.81427
2022-06-04,6.25086
2022-06-05,5.86278
2022-06-06,6.29244
2022-06-07,6.17463
2022-06-08,6.64587
2022-06-09,6.13998
2022-06-10,6.32016
2022-06-11,5.32224
2022-06-12,5.00346
2022-06-13,6.70131
2022-06-14,5.82813
2022-06-15,6.46569
2022-06-16,6.57657
2022-06-17,6.02217
2022-06-18,6.26472
2022-06-19,6.67359
2022-06-20,7.6923
2022-06-21,7.22799
2022-06-22,17.45668
2022-06-23,20.38115
2022-06-24,21.57311
2022-06-25,58.84268
2022-06-26,29.87525
2022-06-27,17.32501
2022-06-28,14.85793
2022-06-29,12.13444
2022-06-30,10.27027
2022-07-01,9.702
2022-07-02,21.48302
2022-07-03,10.78309
2022-07-04,8.83575
2022-07-05,8.96742
2022-07-06,8.20512
2022-07-07,8.64864
2022-07-08,7.47747
2022-07-09,7.04088
2022-07-10,6.36867
2022-07-11,7.01316
2022-07-12,7.17948
2022-07-13,6.90228
2022-07-14,7.1379
2022-07-15,6.56964
2022-07-16,5.73804
2022-07-17,7.32501
2022-07-18,7.08939
2022-07-19,7.04088
2022-07-20,6.78447
2022-07-21,6.00138
2022-07-22,6.00138
2022-07-23,5.75883
2022-07-24,7.35273
2022-07-25,7.5537
2022-07-26,6.88149
2022-07-27,6.3063
2022-07-28,6.43104
2022-07-29,6.26472
2022-07-30,4.85793
2022-07-31,5.64102
2022-08-01,6.49341
2022-08-02,6.35481
2022-08-03,5.77269
2022-08-04,5.83506
2022-08-05,5.15592
2022-08-06,4.74012
2022-08-07,5.0589
2022-08-08,5.7519
2022-08-09,5.72418
2022-08-10,5.62716
2022-08-11,5.51628
2022-08-12,5.4054
2022-08-13,4.53222
2022-08-14,4.40748
2022-08-15,5.05197
2022-08-16,6.56271
2022-08-17,6.29244
2022-08-18,5.75883
2022-08-19,5.74497
2022-08-20,4.851
2022-08-21,4.94802
2022-08-22,5.64102
2022-08-23,5.82813
2022-08-24,5.39154
2022-08-25,5.73111
2022-08-26,5.25294
2022-08-27,4.42827
2022-08-28,4.83021
2022-08-29,5.51628
2022-08-30,5.98752
2022-08-31,5.66181
2022-09-01,6.10533
2022-09-02,5.01039
2022-09-03,4.77477
2022-09-04,4.7817
2022-09-05,5.4747
2022-09-06,5.1282
2022-09-07,5.1975
2022-09-08,4.58766
2022-09-09,4.35204
2022-09-10,4.33125
2022-09-11,4.12335
2022-09-12,5.0589
2022-09-13,5.86971
2022-09-14,5.74497
2022-09-15,5.59251
2022-09-16,5.14899
2022-09-17,4.66389
2022-09-18,4.55301
2022-09-19,5.94594
2022-09-20,5.16285
2022-09-21,5.25987
2022-09-22,5.04504
2022-09-23,5.46084
2022-09-24,4.32432
2022-09-25,4.34511
2022-09-26,5.46084
2022-09-27,5.20443
2022-09-28,5.64795
2022-09-29,6.9993
2022-09-30,5.25294
2022-10-01,4.84407
2022-10-02,4.46985
2022-10-03,5.34996
2022-10-04,6.13998
2022-10-05,6.12612
2022-10-06,6.1677
2022-10-07,6.20235
2022-10-08,4.85793
2022-10-09,5.11434
2022-10-10,5.08662
2022-10-11,5.44698
2022-10-12,5.77962
2022-10-13,5.65488
2022-10-14,5.57865
2022-10-15,6.21621
2022-10-16,9.34164
2022-10-17,6.22314
2022-10-18,5.69646
2022-10-19,5.62023
2022-10-20,5.8212
2022-10-21,5.32224
2022-10-22,4.49757
2022-10-23,4.94802
2022-10-24,5.50935
2022-10-25,6.13998
2022-10-26,5.48163
2022-10-27,5.544
2022-10-28,5.07276
2022-10-29,6.00138
2022-10-30,3.98475
2022-10-31,5.544
2022-11-01,6.36174
2022-11-02,5.8905
2022-11-03,5.39154
2022-11-04,5.52321
2022-11-05,4.67775
2022-11-06,4.99653
2022-11-07,5.89743
2022-11-08,5.8905
2022-11-09,6.18849
2022-11-10,5.94594
2022-11-11,5.12127
2022-11-12,5.01039
2022-11-13,5.02425
2022-11-14,6.36174
2022-11-15,6.16077
2022-11-16,6.11919
2022-11-17,5.38461
2022-11-18,5.23215
2022-11-19,4.87179
2022-11-20,4.70547
2022-11-21,6.23007
2022-11-22,5.98752
2022-11-23,5.57172
2022-11-24,5.3361
2022-11-25,5.34303
2022-11-26,4.58073
2022-11-27,5.30838
2022-11-28,6.01524
2022-11-29,6.07761
2022-11-30,7.04088
2022-12-01,6.67359
2022-12-02,6.74982
2022-12-03,4.69161
2022-12-04,5.66874
2022-12-05,7.24185
2022-12-06,6.20928
2022-12-07,6.70131
2022-12-08,6.19542
2022-12-09,5.8212
2022-12-10,5.07969
2022-12-11,5.21829
2022-12-12,7.13097
2022-12-13,9.6327
2022-12-14,8.09424
2022-12-15,6.56271
2022-12-16,6.38253
2022-12-17,5.34303
2022-12-18,5.86971
2022-12-19,6.81219
2022-12-20,7.11711
2022-12-21,6.88149
2022-12-22,6.72903
2022-12-23,6.85377
2022-12-24,6.25086
2022-12-25,6.33402
2022-12-26,6.93
2022-12-27,6.97158
2022-12-28,6.33402
2022-12-29,6.32709
2022-12-30,6.85377
2022-12-31,7.623
2023-01-01,7.6923
2023-01-02,8.41995
2023-01-03,7.20027
2023-01-04,6.69438
2023-01-05,6.31323
2023-01-06,6.04296
2023-01-07,5.25294
2023-01-08,5.24601
2023-01-09,6.74982
2023-01-10,7.33194
2023-01-11,6.63894
2023-01-12,6.41025
2023-01-13,6.49341
2023-01-14,5.44698
2023-01-15,5.4747
2023-01-16,6.89535
2023-01-17,6.36174
2023-01-18,6.9993
2023-01-19,6.3756
2023-01-20,5.91129
2023-01-21,5.28066
2023-01-22,5.48163
2023-01-23,5.25294
2023-01-24,5.67567
2023-01-25,7.52598
2023-01-26,6.90921
2023-01-27,6.53499
2023-01-28,5.55786
2023-01-29,9.82674
2023-01-30,6.88842
2023-01-31,7.11018
2023-02-01,7.47747
2023-02-02,6.93
2023-02-03,7.19334
2023-02-04,5.21829
2023-02-05,5.44005
2023-02-06,6.87456
2023-02-07,7.12404
2023-02-08,6.62508
2023-02-09,6.77754
2023-02-10,6.48648
2023-02-11,5.44698
2023-02-12,5.68953
2023-02-13,6.56964
2023-02-14,6.93693
2023-02-15,6.91614
2023-02-16,6.15384
2023-02-17,5.91822
2023-02-18,5.24601
2023-02-19,5.64795
2023-02-20,6.75675
2023-02-21,6.43797
2023-02-22,6.09147
2023-02-23,6.04989
2023-02-24,6.33402
2023-02-25,4.47678
2023-02-26,7.2072
2023-02-27,6.5835
2023-02-28,6.13305
2023-03-01,6.09147
2023-03-02,5.98752
2023-03-03,5.53014
2023-03-04,4.62924
2023-03-05,5.10741
2023-03-06,5.85585
2023-03-07,5.62716
2023-03-08,5.80041
2023-03-09,5.37768
2023-03-10,5.39847
2023-03-11,4.60152
2023-03-12,5.11434
2023-03-13,6.54885
2023-03-14,6.08454
2023-03-15,5.89743
2023-03-16,5.34303
2023-03-17,5.71032
2023-03-18,4.80249
2023-03-19,4.95495
2023-03-20,6.67359
2023-03-21,7.86555
2023-03-22,6.89535
2023-03-23,6.29937
2023-03-24,5.98752
2023-03-25,5.35689
2023-03-26,5.29452
2023-03-27,6.21621
2023-03-28,7.13097
2023-03-29,6.0291
2023-03-30,5.79348
2023-03-31,5.49549
2023-04-01,4.90644
2023-04-02,5.1975
2023-04-03,6.38253
2023-04-04,6.34095
2023-04-05,6.52806
2023-04-06,5.91822
2023-04-07,5.84199
2023-04-08,4.55301
2023-04-09,5.32917
2023-04-10,8.44074
2023-04-11,7.97643
2023-04-12,7.11711
2023-04-13,7.18641
2023-04-14,6.96465
2023-04-15,5.14206
2023-04-16,5.28066
2023-04-17,6.20235
2023-04-18,6.34788
2023-04-19,6.237
2023-04-20,6.13998
2023-04-21,5.49549
2023-04-22,4.96188
2023-04-23,4.7817
2023-04-24,6.67359
2023-04-25,6.67359
2023-04-26,6.00138
2023-04-27,6.27165
2023-04-28,6.26472
2023-04-29,5.1975
2023-04-30,4.78863
2023-05-01,5.82813
2023-05-02,7.17948
2023-05-03,8.73873
2023-05-04,7.56063
2023-05-05,6.01524
2023-05-06,4.99653
2023-05-07,5.79348
2023-05-08,7.80318
2023-05-09,6.97851
2023-05-10,6.68052
2023-05-11,6.54885
2023-05-12,6.21621
2023-05-13,4.60152
2023-05-14,5.7519
2023-05-15,7.19334
2023-05-16,6.93693
2023-05-17,6.50034
2023-05-18,6.237
2023-05-19,6.18849
2023-05-20,4.94802
2023-05-21,5.62716
2023-05-22,6.47955
2023-05-23,10.40194
2023-05-24,13.26403
2023-05-25,9.34857
2023-05-26,41.78101
2023-05-27,12.26611
2023-05-28,11.24047
2023-05-29,9.57726
2023-05-30,25.88357
