date,자동차모형
2020-08-06,65.43209
2020-08-07,67.90123
2020-08-08,54.32098
2020-08-09,89.50617
2020-08-10,81.48148
2020-08-11,92.59259
2020-08-12,70.98765
2020-08-13,69.1358
2020-08-14,77.16049
2020-08-15,72.22222
2020-08-16,66.04938
2020-08-17,53.08641
2020-08-18,61.11111
2020-08-19,61.72839
2020-08-20,51.85185
2020-08-21,67.28395
2020-08-22,70.37037
2020-08-23,82.09876
2020-08-24,80.86419
2020-08-25,64.81481
2020-08-26,70.37037
2020-08-27,76.5432
2020-08-28,68.51851
2020-08-29,88.88888
2020-08-30,87.03703
2020-08-31,78.39506
2020-09-01,69.75308
2020-09-02,60.49382
2020-09-03,77.16049
2020-09-04,58.02469
2020-09-05,67.90123
2020-09-06,74.07407
2020-09-07,66.66666
2020-09-08,72.22222
2020-09-09,72.22222
2020-09-10,84.5679
2020-09-11,57.4074
2020-09-12,64.19753
2020-09-13,84.5679
2020-09-14,66.04938
2020-09-15,65.43209
2020-09-16,48.14814
2020-09-17,57.4074
2020-09-18,57.4074
2020-09-19,79.01234
2020-09-20,70.37037
2020-09-21,65.43209
2020-09-22,48.14814
2020-09-23,50.61728
2020-09-24,63.58024
2020-09-25,50.0
2020-09-26,50.61728
2020-09-27,62.34567
2020-09-28,47.53086
2020-09-29,44.44444
2020-09-30,54.93827
2020-10-01,56.17283
2020-10-02,70.98765
2020-10-03,64.19753
2020-10-04,62.96296
2020-10-05,50.61728
2020-10-06,65.43209
2020-10-07,76.5432
2020-10-08,64.19753
2020-10-09,61.11111
2020-10-10,54.93827
2020-10-11,71.60493
2020-10-12,55.55555
2020-10-13,59.25925
2020-10-14,69.75308
2020-10-15,54.93827
2020-10-16,43.20987
2020-10-17,45.67901
2020-10-18,53.7037
2020-10-19,66.66666
2020-10-20,57.4074
2020-10-21,55.55555
2020-10-22,47.53086
2020-10-23,47.53086
2020-10-24,53.7037
2020-10-25,63.58024
2020-10-26,48.14814
2020-10-27,50.61728
2020-10-28,58.64197
2020-10-29,43.82716
2020-10-30,51.85185
2020-10-31,49.38271
2020-11-01,66.04938
2020-11-02,51.85185
2020-11-03,62.34567
2020-11-04,46.91358
2020-11-05,58.64197
2020-11-06,52.46913
2020-11-07,52.46913
2020-11-08,62.96296
2020-11-09,66.66666
2020-11-10,62.96296
2020-11-11,59.87654
2020-11-12,66.66666
2020-11-13,53.08641
2020-11-14,59.87654
2020-11-15,60.49382
2020-11-16,55.55555
2020-11-17,55.55555
2020-11-18,40.12345
2020-11-19,62.96296
2020-11-20,51.23456
2020-11-21,51.23456
2020-11-22,47.53086
2020-11-23,53.7037
2020-11-24,70.37037
2020-11-25,73.45679
2020-11-26,64.19753
2020-11-27,54.93827
2020-11-28,58.02469
2020-11-29,93.82716
2020-11-30,79.62962
2020-12-01,57.4074
2020-12-02,64.19753
2020-12-03,86.41975
2020-12-04,54.93827
2020-12-05,56.17283
2020-12-06,77.16049
2020-12-07,98.76543
2020-12-08,93.82716
2020-12-09,64.81481
2020-12-10,82.71604
2020-12-11,74.69135
2020-12-12,75.92592
2020-12-13,77.16049
2020-12-14,79.62962
2020-12-15,68.51851
2020-12-16,79.01234
2020-12-17,68.51851
2020-12-18,81.48148
2020-12-19,66.04938
2020-12-20,80.24691
2020-12-21,98.14814
2020-12-22,82.71604
2020-12-23,96.29629
2020-12-24,78.39506
2020-12-25,83.95061
2020-12-26,74.69135
2020-12-27,95.06172
2020-12-28,77.16049
2020-12-29,62.96296
2020-12-30,72.8395
2020-12-31,56.17283
2021-01-01,57.4074
2021-01-02,54.93827
2021-01-03,64.81481
2021-01-04,68.51851
2021-01-05,59.25925
2021-01-06,53.7037
2021-01-07,53.08641
2021-01-08,71.60493
2021-01-09,77.16049
2021-01-10,85.80246
2021-01-11,72.22222
2021-01-12,82.09876
2021-01-13,64.81481
2021-01-14,55.55555
2021-01-15,67.90123
2021-01-16,81.48148
2021-01-17,81.48148
2021-01-18,62.34567
2021-01-19,68.51851
2021-01-20,49.38271
2021-01-21,54.32098
2021-01-22,65.43209
2021-01-23,87.65432
2021-01-24,87.03703
2021-01-25,66.66666
2021-01-26,67.28395
2021-01-27,45.06172
2021-01-28,76.5432
2021-01-29,68.51851
2021-01-30,65.43209
2021-01-31,65.43209
2021-02-01,64.81481
2021-02-02,60.49382
2021-02-03,50.61728
2021-02-04,51.23456
2021-02-05,46.91358
2021-02-06,53.7037
2021-02-07,71.60493
2021-02-08,54.32098
2021-02-09,42.59259
2021-02-10,48.14814
2021-02-11,52.46913
2021-02-12,58.64197
2021-02-13,58.64197
2021-02-14,62.96296
2021-02-15,64.19753
2021-02-16,53.08641
2021-02-17,45.06172
2021-02-18,53.08641
2021-02-19,66.04938
2021-02-20,58.02469
2021-02-21,64.81481
2021-02-22,45.67901
2021-02-23,67.90123
2021-02-24,59.25925
2021-02-25,70.98765
2021-02-26,58.02469
2021-02-27,61.72839
2021-02-28,48.14814
2021-03-01,53.7037
2021-03-02,46.29629
2021-03-03,60.49382
2021-03-04,42.59259
2021-03-05,47.53086
2021-03-06,46.91358
2021-03-07,68.51851
2021-03-08,45.67901
2021-03-09,46.91358
2021-03-10,51.23456
2021-03-11,57.4074
2021-03-12,56.17283
2021-03-13,50.0
2021-03-14,50.0
2021-03-15,54.93827
2021-03-16,36.41975
2021-03-17,54.32098
2021-03-18,49.38271
2021-03-19,40.74074
2021-03-20,62.96296
2021-03-21,51.85185
2021-03-22,57.4074
2021-03-23,60.49382
2021-03-24,52.46913
2021-03-25,66.66666
2021-03-26,40.74074
2021-03-27,52.46913
2021-03-28,52.46913
2021-03-29,66.04938
2021-03-30,54.32098
2021-03-31,54.32098
2021-04-01,51.85185
2021-04-02,45.67901
2021-04-03,48.76543
2021-04-04,53.7037
2021-04-05,61.11111
2021-04-06,67.28395
2021-04-07,48.76543
2021-04-08,49.38271
2021-04-09,61.11111
2021-04-10,44.44444
2021-04-11,51.23456
2021-04-12,63.58024
2021-04-13,64.19753
2021-04-14,62.96296
2021-04-15,61.72839
2021-04-16,56.17283
2021-04-17,59.25925
2021-04-18,60.49382
2021-04-19,62.34567
2021-04-20,59.87654
2021-04-21,58.64197
2021-04-22,51.23456
2021-04-23,57.4074
2021-04-24,42.59259
2021-04-25,58.64197
2021-04-26,64.81481
2021-04-27,51.85185
2021-04-28,54.32098
2021-04-29,71.60493
2021-04-30,64.81481
2021-05-01,70.37037
2021-05-02,62.34567
2021-05-03,75.92592
2021-05-04,64.19753
2021-05-05,80.86419
2021-05-06,51.23456
2021-05-07,46.91358
2021-05-08,61.11111
2021-05-09,56.17283
2021-05-10,64.19753
2021-05-11,77.16049
2021-05-12,46.91358
2021-05-13,54.32098
2021-05-14,41.35802
2021-05-15,38.2716
2021-05-16,54.93827
2021-05-17,56.79012
2021-05-18,52.46913
2021-05-19,56.79012
2021-05-20,57.4074
2021-05-21,54.93827
2021-05-22,43.82716
2021-05-23,43.82716
2021-05-24,45.67901
2021-05-25,56.17283
2021-05-26,64.81481
2021-05-27,54.32098
2021-05-28,61.72839
2021-05-29,59.87654
2021-05-30,54.32098
2021-05-31,57.4074
2021-06-01,46.91358
2021-06-02,49.38271
2021-06-03,47.53086
2021-06-04,56.79012
2021-06-05,48.76543
2021-06-06,59.25925
2021-06-07,68.51851
2021-06-08,67.28395
2021-06-09,51.85185
2021-06-10,48.14814
2021-06-11,55.55555
2021-06-12,49.38271
2021-06-13,58.64197
2021-06-14,43.20987
2021-06-15,59.25925
2021-06-16,47.53086
2021-06-17,50.61728
2021-06-18,36.41975
2021-06-19,49.38271
2021-06-20,64.19753
2021-06-21,40.74074
2021-06-22,43.20987
2021-06-23,40.74074
2021-06-24,48.76543
2021-06-25,50.0
2021-06-26,53.7037
2021-06-27,62.34567
2021-06-28,50.61728
2021-06-29,38.88888
2021-06-30,56.17283
2021-07-01,46.29629
2021-07-02,36.41975
2021-07-03,41.35802
2021-07-04,53.08641
2021-07-05,54.32098
2021-07-06,51.23456
2021-07-07,43.82716
2021-07-08,51.23456
2021-07-09,47.53086
2021-07-10,51.23456
2021-07-11,48.76543
2021-07-12,51.23456
2021-07-13,44.44444
2021-07-14,35.18518
2021-07-15,46.91358
2021-07-16,38.88888
2021-07-17,53.7037
2021-07-18,51.85185
2021-07-19,42.59259
2021-07-20,43.20987
2021-07-21,38.2716
2021-07-22,53.7037
2021-07-23,50.61728
2021-07-24,50.0
2021-07-25,45.67901
2021-07-26,29.62962
2021-07-27,43.20987
2021-07-28,43.82716
2021-07-29,47.53086
2021-07-30,43.20987
2021-07-31,45.06172
2021-08-01,50.0
2021-08-02,51.23456
2021-08-03,57.4074
2021-08-04,50.61728
2021-08-05,43.82716
2021-08-06,44.44444
2021-08-07,60.49382
2021-08-08,69.75308
2021-08-09,48.14814
2021-08-10,50.0
2021-08-11,60.49382
2021-08-12,49.38271
2021-08-13,56.79012
2021-08-14,43.82716
2021-08-15,56.17283
2021-08-16,66.04938
2021-08-17,62.34567
2021-08-18,53.08641
2021-08-19,46.29629
2021-08-20,48.76543
2021-08-21,56.17283
2021-08-22,59.87654
2021-08-23,53.7037
2021-08-24,49.38271
2021-08-25,38.88888
2021-08-26,47.53086
2021-08-27,62.34567
2021-08-28,40.12345
2021-08-29,62.34567
2021-08-30,62.34567
2021-08-31,59.87654
2021-09-01,61.72839
2021-09-02,46.91358
2021-09-03,49.38271
2021-09-04,61.72839
2021-09-05,62.96296
2021-09-06,46.91358
2021-09-07,53.08641
2021-09-08,52.46913
2021-09-09,40.74074
2021-09-10,30.24691
2021-09-11,44.44444
2021-09-12,52.46913
2021-09-13,46.29629
2021-09-14,44.44444
2021-09-15,39.50617
2021-09-16,44.44444
2021-09-17,43.82716
2021-09-18,66.04938
2021-09-19,48.14814
2021-09-20,48.76543
2021-09-21,54.32098
2021-09-22,62.96296
2021-09-23,64.81481
2021-09-24,46.91358
2021-09-25,50.61728
2021-09-26,50.61728
2021-09-27,62.96296
2021-09-28,64.19753
2021-09-29,45.67901
2021-09-30,43.20987
2021-10-01,50.61728
2021-10-02,51.23456
2021-10-03,59.87654
2021-10-04,54.93827
2021-10-05,56.79012
2021-10-06,49.38271
2021-10-07,49.38271
2021-10-08,43.20987
2021-10-09,58.64197
2021-10-10,51.23456
2021-10-11,66.04938
2021-10-12,52.46913
2021-10-13,45.67901
2021-10-14,40.12345
2021-10-15,41.9753
2021-10-16,46.29629
2021-10-17,56.17283
2021-10-18,41.9753
2021-10-19,43.82716
2021-10-20,53.08641
2021-10-21,35.80246
2021-10-22,46.29629
2021-10-23,30.24691
2021-10-24,40.74074
2021-10-25,51.23456
2021-10-26,42.59259
2021-10-27,35.18518
2021-10-28,37.65432
2021-10-29,44.44444
2021-10-30,56.17283
2021-10-31,55.55555
2021-11-01,40.12345
2021-11-02,48.14814
2021-11-03,53.08641
2021-11-04,39.50617
2021-11-05,32.71604
2021-11-06,40.12345
2021-11-07,64.19753
2021-11-08,43.20987
2021-11-09,45.67901
2021-11-10,43.20987
2021-11-11,50.0
2021-11-12,41.35802
2021-11-13,47.53086
2021-11-14,50.0
2021-11-15,42.59259
2021-11-16,40.74074
2021-11-17,45.06172
2021-11-18,35.80246
2021-11-19,37.65432
2021-11-20,27.16049
2021-11-21,40.74074
2021-11-22,45.67901
2021-11-23,34.5679
2021-11-24,46.29629
2021-11-25,37.03703
2021-11-26,38.2716
2021-11-27,40.74074
2021-11-28,61.11111
2021-11-29,53.7037
2021-11-30,41.35802
2021-12-01,48.76543
2021-12-02,45.67901
2021-12-03,41.9753
2021-12-04,51.85185
2021-12-05,66.04938
2021-12-06,41.9753
2021-12-07,56.17283
2021-12-08,48.76543
2021-12-09,46.29629
2021-12-10,57.4074
2021-12-11,50.61728
2021-12-12,70.98765
2021-12-13,48.76543
2021-12-14,47.53086
2021-12-15,59.87654
2021-12-16,53.08641
2021-12-17,37.03703
2021-12-18,49.38271
2021-12-19,58.64197
2021-12-20,63.58024
2021-12-21,67.28395
2021-12-22,59.25925
2021-12-23,51.23456
2021-12-24,36.41975
2021-12-25,50.61728
2021-12-26,41.9753
2021-12-27,40.74074
2021-12-28,40.12345
2021-12-29,48.76543
2021-12-30,30.86419
2021-12-31,46.29629
2022-01-01,37.65432
2022-01-02,51.85185
2022-01-03,50.61728
2022-01-04,48.76543
2022-01-05,46.29629
2022-01-06,58.02469
2022-01-07,59.87654
2022-01-08,56.79012
2022-01-09,68.51851
2022-01-10,38.88888
2022-01-11,43.20987
2022-01-12,61.72839
2022-01-13,46.29629
2022-01-14,37.03703
2022-01-15,48.76543
2022-01-16,54.93827
2022-01-17,67.90123
2022-01-18,48.76543
2022-01-19,62.96296
2022-01-20,46.91358
2022-01-21,60.49382
2022-01-22,38.88888
2022-01-23,69.75308
2022-01-24,50.61728
2022-01-25,65.43209
2022-01-26,80.24691
2022-01-27,61.11111
2022-01-28,53.7037
2022-01-29,62.34567
2022-01-30,66.66666
2022-01-31,56.79012
2022-02-01,72.8395
2022-02-02,79.62962
2022-02-03,51.23456
2022-02-04,45.67901
2022-02-05,51.85185
2022-02-06,62.96296
2022-02-07,43.82716
2022-02-08,48.76543
2022-02-09,75.92592
2022-02-10,56.17283
2022-02-11,53.7037
2022-02-12,51.85185
2022-02-13,67.90123
2022-02-14,56.79012
2022-02-15,69.75308
2022-02-16,66.66666
2022-02-17,62.96296
2022-02-18,56.79012
2022-02-19,66.04938
2022-02-20,92.59259
2022-02-21,61.72839
2022-02-22,44.44444
2022-02-23,73.45679
2022-02-24,57.4074
2022-02-25,47.53086
2022-02-26,55.55555
2022-02-27,61.72839
2022-02-28,56.79012
2022-03-01,48.76543
2022-03-02,37.03703
2022-03-03,35.80246
2022-03-04,43.20987
2022-03-05,55.55555
2022-03-06,63.58024
2022-03-07,45.06172
2022-03-08,33.95061
2022-03-09,58.64197
2022-03-10,43.20987
2022-03-11,41.35802
2022-03-12,59.25925
2022-03-13,74.69135
2022-03-14,41.9753
2022-03-15,41.9753
2022-03-16,43.20987
2022-03-17,50.61728
2022-03-18,64.19753
2022-03-19,62.96296
2022-03-20,50.0
2022-03-21,53.08641
2022-03-22,57.4074
2022-03-23,52.46913
2022-03-24,43.20987
2022-03-25,46.29629
2022-03-26,60.49382
2022-03-27,45.67901
2022-03-28,51.85185
2022-03-29,35.80246
2022-03-30,46.29629
2022-03-31,51.23456
2022-04-01,47.53086
2022-04-02,43.20987
2022-04-03,55.55555
2022-04-04,59.25925
2022-04-05,38.88888
2022-04-06,49.38271
2022-04-07,52.46913
2022-04-08,45.67901
2022-04-09,38.2716
2022-04-10,48.14814
2022-04-11,48.76543
2022-04-12,41.35802
2022-04-13,40.74074
2022-04-14,48.14814
2022-04-15,41.9753
2022-04-16,38.2716
2022-04-17,38.2716
2022-04-18,57.4074
2022-04-19,64.19753
2022-04-20,59.87654
2022-04-21,55.55555
2022-04-22,60.49382
2022-04-23,51.85185
2022-04-24,69.75308
2022-04-25,58.64197
2022-04-26,69.1358
2022-04-27,56.79012
2022-04-28,48.76543
2022-04-29,43.82716
2022-04-30,55.55555
2022-05-01,55.55555
2022-05-02,67.90123
2022-05-03,81.48148
2022-05-04,53.7037
2022-05-05,53.08641
2022-05-06,48.76543
2022-05-07,61.72839
2022-05-08,59.25925
2022-05-09,46.91358
2022-05-10,43.82716
2022-05-11,49.38271
2022-05-12,38.88888
2022-05-13,38.2716
2022-05-14,41.9753
2022-05-15,61.72839
2022-05-16,50.0
2022-05-17,72.8395
2022-05-18,42.59259
2022-05-19,40.12345
2022-05-20,37.03703
2022-05-21,43.20987
2022-05-22,53.7037
2022-05-23,51.23456
2022-05-24,35.18518
2022-05-25,59.87654
2022-05-26,48.76543
2022-05-27,36.41975
2022-05-28,37.65432
2022-05-29,61.11111
2022-05-30,45.06172
2022-05-31,48.14814
2022-06-01,40.74074
2022-06-02,36.41975
2022-06-03,42.59259
2022-06-04,48.14814
2022-06-05,56.17283
2022-06-06,46.91358
2022-06-07,38.88888
2022-06-08,34.5679
2022-06-09,54.93827
2022-06-10,36.41975
2022-06-11,35.80246
2022-06-12,41.35802
2022-06-13,40.12345
2022-06-14,33.95061
2022-06-15,43.82716
2022-06-16,49.38271
2022-06-17,30.24691
2022-06-18,40.12345
2022-06-19,47.53086
2022-06-20,46.29629
2022-06-21,40.74074
2022-06-22,42.59259
2022-06-23,37.03703
2022-06-24,23.45679
2022-06-25,43.20987
2022-06-26,34.5679
2022-06-27,49.38271
2022-06-28,38.2716
2022-06-29,32.09876
2022-06-30,45.06172
2022-07-01,32.09876
2022-07-02,27.77777
2022-07-03,37.03703
2022-07-04,38.2716
2022-07-05,47.53086
2022-07-06,38.2716
2022-07-07,27.77777
2022-07-08,28.39506
2022-07-09,37.03703
2022-07-10,36.41975
2022-07-11,41.35802
2022-07-12,38.88888
2022-07-13,37.65432
2022-07-14,31.48148
2022-07-15,50.0
2022-07-16,41.9753
2022-07-17,54.93827
2022-07-18,45.06172
2022-07-19,54.32098
2022-07-20,35.18518
2022-07-21,37.03703
2022-07-22,46.91358
2022-07-23,29.01234
2022-07-24,53.7037
2022-07-25,35.80246
2022-07-26,41.9753
2022-07-27,50.0
2022-07-28,41.35802
2022-07-29,38.2716
2022-07-30,35.18518
2022-07-31,50.61728
2022-08-01,50.61728
2022-08-02,44.44444
2022-08-03,40.74074
2022-08-04,38.88888
2022-08-05,40.12345
2022-08-06,41.35802
2022-08-07,50.0
2022-08-08,45.67901
2022-08-09,53.08641
2022-08-10,53.7037
2022-08-11,38.2716
2022-08-12,48.76543
2022-08-13,26.5432
2022-08-14,35.80246
2022-08-15,46.29629
2022-08-16,37.03703
2022-08-17,40.12345
2022-08-18,34.5679
2022-08-19,35.80246
2022-08-20,33.33333
2022-08-21,53.08641
2022-08-22,52.46913
2022-08-23,62.34567
2022-08-24,46.29629
2022-08-25,76.5432
2022-08-26,53.08641
2022-08-27,53.08641
2022-08-28,59.87654
2022-08-29,44.44444
2022-08-30,46.29629
2022-08-31,51.85185
2022-09-01,51.23456
2022-09-02,46.29629
2022-09-03,57.4074
2022-09-04,55.55555
2022-09-05,45.06172
2022-09-06,50.61728
2022-09-07,36.41975
2022-09-08,36.41975
2022-09-09,43.20987
2022-09-10,35.80246
2022-09-11,50.0
2022-09-12,61.11111
2022-09-13,49.38271
2022-09-14,50.61728
2022-09-15,45.06172
2022-09-16,45.06172
2022-09-17,41.9753
2022-09-18,57.4074
2022-09-19,64.19753
2022-09-20,51.23456
2022-09-21,39.50617
2022-09-22,49.38271
2022-09-23,41.9753
2022-09-24,46.29629
2022-09-25,54.32098
2022-09-26,43.20987
2022-09-27,37.03703
2022-09-28,45.06172
2022-09-29,36.41975
2022-09-30,45.67901
2022-10-01,39.50617
2022-10-02,44.44444
2022-10-03,57.4074
2022-10-04,50.61728
2022-10-05,46.91358
2022-10-06,47.53086
2022-10-07,42.59259
2022-10-08,48.14814
2022-10-09,54.32098
2022-10-10,56.17283
2022-10-11,50.61728
2022-10-12,35.18518
2022-10-13,38.2716
2022-10-14,41.9753
2022-10-15,54.32098
2022-10-16,63.58024
2022-10-17,48.76543
2022-10-18,43.82716
2022-10-19,45.67901
2022-10-20,32.71604
2022-10-21,43.20987
2022-10-22,38.88888
2022-10-23,50.0
2022-10-24,40.12345
2022-10-25,35.18518
2022-10-26,46.91358
2022-10-27,45.06172
2022-10-28,34.5679
2022-10-29,27.16049
2022-10-30,45.67901
2022-10-31,35.18518
2022-11-01,31.48148
2022-11-02,41.35802
2022-11-03,36.41975
2022-11-04,46.91358
2022-11-05,33.33333
2022-11-06,50.0
2022-11-07,38.2716
2022-11-08,42.59259
2022-11-09,38.2716
2022-11-10,51.85185
2022-11-11,39.50617
2022-11-12,36.41975
2022-11-13,40.12345
2022-11-14,50.0
2022-11-15,38.88888
2022-11-16,43.82716
2022-11-17,34.5679
2022-11-18,43.82716
2022-11-19,44.44444
2022-11-20,49.38271
2022-11-21,38.88888
2022-11-22,47.53086
2022-11-23,45.67901
2022-11-24,34.5679
2022-11-25,41.35802
2022-11-26,43.20987
2022-11-27,53.7037
2022-11-28,41.35802
2022-11-29,38.88888
2022-11-30,45.06172
2022-12-01,40.74074
2022-12-02,48.14814
2022-12-03,52.46913
2022-12-04,66.04938
2022-12-05,44.44444
2022-12-06,51.23456
2022-12-07,43.20987
2022-12-08,48.76543
2022-12-09,28.39506
2022-12-10,35.80246
2022-12-11,45.67901
2022-12-12,41.35802
2022-12-13,50.61728
2022-12-14,50.0
2022-12-15,59.87654
2022-12-16,47.53086
2022-12-17,39.50617
2022-12-18,57.4074
2022-12-19,54.93827
2022-12-20,51.85185
2022-12-21,50.61728
2022-12-22,34.5679
2022-12-23,42.59259
2022-12-24,62.96296
2022-12-25,69.75308
2022-12-26,49.38271
2022-12-27,44.44444
2022-12-28,37.65432
2022-12-29,30.24691
2022-12-30,27.77777
2022-12-31,46.29629
2023-01-01,48.76543
2023-01-02,32.71604
2023-01-03,40.74074
2023-01-04,43.20987
2023-01-05,50.61728
2023-01-06,43.20987
2023-01-07,45.67901
2023-01-08,34.5679
2023-01-09,50.0
2023-01-10,37.65432
2023-01-11,31.48148
2023-01-12,31.48148
2023-01-13,45.67901
2023-01-14,37.03703
2023-01-15,41.35802
2023-01-16,20.98765
2023-01-17,29.62962
2023-01-18,41.9753
2023-01-19,30.86419
2023-01-20,30.24691
2023-01-21,40.74074
2023-01-22,40.74074
2023-01-23,50.61728
2023-01-24,40.12345
2023-01-25,45.67901
2023-01-26,43.82716
2023-01-27,31.48148
2023-01-28,35.18518
2023-01-29,43.82716
2023-01-30,35.18518
2023-01-31,45.67901
2023-02-01,35.80246
2023-02-02,37.65432
2023-02-03,38.2716
2023-02-04,30.86419
2023-02-05,38.2716
2023-02-06,29.62962
2023-02-07,35.18518
2023-02-08,44.44444
2023-02-09,38.88888
2023-02-10,50.61728
2023-02-11,34.5679
2023-02-12,48.76543
2023-02-13,50.0
2023-02-14,69.1358
2023-02-15,46.91358
2023-02-16,40.12345
2023-02-17,43.20987
2023-02-18,40.12345
2023-02-19,59.25925
2023-02-20,56.17283
2023-02-21,33.33333
2023-02-22,37.03703
2023-02-23,37.03703
2023-02-24,41.35802
2023-02-25,38.2716
2023-02-26,43.20987
2023-02-27,46.91358
2023-02-28,41.9753
2023-03-01,52.46913
2023-03-02,32.09876
2023-03-03,35.80246
2023-03-04,47.53086
2023-03-05,44.44444
2023-03-06,36.41975
2023-03-07,46.29629
2023-03-08,40.12345
2023-03-09,30.86419
2023-03-10,37.03703
2023-03-11,41.9753
2023-03-12,56.17283
2023-03-13,46.91358
2023-03-14,31.48148
2023-03-15,37.65432
2023-03-16,48.76543
2023-03-17,38.2716
2023-03-18,35.80246
2023-03-19,45.06172
2023-03-20,44.44444
2023-03-21,59.25925
2023-03-22,47.53086
2023-03-23,35.80246
2023-03-24,45.67901
2023-03-25,39.50617
2023-03-26,44.44444
2023-03-27,46.29629
2023-03-28,45.06172
2023-03-29,48.76543
2023-03-30,40.12345
2023-03-31,45.67901
2023-04-01,32.09876
2023-04-02,41.9753
2023-04-03,37.65432
2023-04-04,33.33333
2023-04-05,38.2716
2023-04-06,40.74074
2023-04-07,37.65432
2023-04-08,49.38271
2023-04-09,35.80246
2023-04-10,39.50617
2023-04-11,43.20987
2023-04-12,57.4074
2023-04-13,37.03703
2023-04-14,49.38271
2023-04-15,34.5679
2023-04-16,41.35802
2023-04-17,45.67901
2023-04-18,51.23456
2023-04-19,48.14814
2023-04-20,43.20987
2023-04-21,54.93827
2023-04-22,55.55555
2023-04-23,53.08641
2023-04-24,54.93827
2023-04-25,53.7037
2023-04-26,54.93827
2023-04-27,35.80246
2023-04-28,31.48148
2023-04-29,43.82716
2023-04-30,49.38271
2023-05-01,55.55555
2023-05-02,45.06172
2023-05-03,49.38271
2023-05-04,54.32098
2023-05-05,64.81481
2023-05-06,54.93827
2023-05-07,44.44444
2023-05-08,46.29629
2023-05-09,43.20987
2023-05-10,26.5432
2023-05-11,38.88888
2023-05-12,43.82716
2023-05-13,35.18518
2023-05-14,42.59259
2023-05-15,41.35802
2023-05-16,44.44444
2023-05-17,40.12345
2023-05-18,36.41975
2023-05-19,41.35802
2023-05-20,30.86419
2023-05-21,48.14814
2023-05-22,43.20987
2023-05-23,48.14814
2023-05-24,45.06172
2023-05-25,48.14814
2023-05-26,37.03703
2023-05-27,43.82716
2023-05-28,37.03703
2023-05-29,50.0
2023-05-30,36.41975
