date,종합소득세신고
2020-07-08,0.45554
2020-07-09,0.43327
2020-07-10,0.40097
2020-07-11,0.14368
2020-07-12,0.18043
2020-07-13,0.4277
2020-07-14,0.44997
2020-07-15,0.41545
2020-07-16,0.40097
2020-07-17,0.36978
2020-07-18,0.15259
2020-07-19,0.17375
2020-07-20,0.4444
2020-07-21,0.36087
2020-07-22,0.38426
2020-07-23,0.30963
2020-07-24,0.323
2020-07-25,0.13588
2020-07-26,0.15927
2020-07-27,0.40542
2020-07-28,0.3876
2020-07-29,0.46779
2020-07-30,0.4277
2020-07-31,0.41099
2020-08-01,0.14368
2020-08-02,0.14256
2020-08-03,0.40765
2020-08-04,0.46445
2020-08-05,0.71617
2020-08-06,1.23075
2020-08-07,1.23744
2020-08-08,0.50678
2020-08-09,0.37869
2020-08-10,1.56044
2020-08-11,1.58049
2020-08-12,1.54485
2020-08-13,1.28979
2020-08-14,1.12494
2020-08-15,0.45332
2020-08-16,0.46
2020-08-17,0.78189
2020-08-18,1.51143
2020-08-19,2.08505
2020-08-20,1.7342
2020-08-21,1.27085
2020-08-22,0.48896
2020-08-23,0.48673
2020-08-24,1.44126
2020-08-25,1.36664
2020-08-26,1.13385
2020-08-27,1.08596
2020-08-28,0.95342
2020-08-29,0.36421
2020-08-30,0.44886
2020-08-31,1.44461
2020-09-01,0.64823
2020-09-02,0.66271
2020-09-03,0.61036
2020-09-04,0.54019
2020-09-05,0.22053
2020-09-06,0.19825
2020-09-07,0.5246
2020-09-08,0.57027
2020-09-09,0.57472
2020-09-10,0.65157
2020-09-11,0.63821
2020-09-12,0.23389
2020-09-13,0.21942
2020-09-14,0.55579
2020-09-15,0.6137
2020-09-16,0.61705
2020-09-17,0.5001
2020-09-18,0.42547
2020-09-19,0.19491
2020-09-20,0.16261
2020-09-21,0.44106
2020-09-22,0.36978
2020-09-23,0.47671
2020-09-24,0.55579
2020-09-25,0.4444
2020-09-26,0.19491
2020-09-27,0.20159
2020-09-28,0.44329
2020-09-29,0.36532
2020-09-30,0.16261
2020-10-01,0.13142
2020-10-02,0.11138
2020-10-03,0.13811
2020-10-04,0.14813
2020-10-05,0.58029
2020-10-06,0.49898
2020-10-07,0.52571
2020-10-08,0.51346
2020-10-09,0.24281
2020-10-10,0.19268
2020-10-11,0.20271
2020-10-12,0.66717
2020-10-13,0.52237
2020-10-14,0.48896
2020-10-15,0.46779
2020-10-16,0.35307
2020-10-17,0.17041
2020-10-18,0.18266
2020-10-19,0.43104
2020-10-20,0.39762
2020-10-21,0.38092
2020-10-22,0.35196
2020-10-23,0.30072
2020-10-24,0.11806
2020-10-25,0.11249
2020-10-26,0.27399
2020-10-27,0.29404
2020-10-28,0.28179
2020-10-29,0.27845
2020-10-30,0.35084
2020-10-31,0.18711
2020-11-01,0.13922
2020-11-02,0.59477
2020-11-03,0.46334
2020-11-04,0.41545
2020-11-05,0.46779
2020-11-06,0.41099
2020-11-07,0.14702
2020-11-08,0.17486
2020-11-09,0.41433
2020-11-10,0.39094
2020-11-11,0.37535
2020-11-12,0.43215
2020-11-13,0.38537
2020-11-14,0.15927
2020-11-15,0.17598
2020-11-16,0.49564
2020-11-17,0.45666
2020-11-18,0.45666
2020-11-19,0.45332
2020-11-20,0.39874
2020-11-21,0.186
2020-11-22,0.20271
2020-11-23,0.50678
2020-11-24,0.65826
2020-11-25,0.64266
2020-11-26,0.73956
2020-11-27,0.71061
2020-11-28,0.32634
2020-11-29,0.32189
2020-11-30,0.81753
2020-12-01,0.73511
2020-12-02,0.6137
2020-12-03,0.6783
2020-12-04,0.67274
2020-12-05,0.34862
2020-12-06,0.39651
2020-12-07,0.71617
2020-12-08,0.75293
2020-12-09,0.72063
2020-12-10,0.85651
2020-12-11,0.75404
2020-12-12,0.42658
2020-12-13,0.43215
2020-12-14,0.80305
2020-12-15,0.73845
2020-12-16,0.59922
2020-12-17,0.63709
2020-12-18,0.52126
2020-12-19,0.31298
2020-12-20,0.31186
2020-12-21,0.70726
2020-12-22,0.60925
2020-12-23,0.67385
2020-12-24,0.54019
2020-12-25,0.29404
2020-12-26,0.28624
2020-12-27,0.41545
2020-12-28,0.91777
2020-12-29,0.81753
2020-12-30,0.783
2020-12-31,0.77298
2021-01-01,0.41099
2021-01-02,0.3954
2021-01-03,0.43438
2021-01-04,0.98126
2021-01-05,0.93003
2021-01-06,0.9846
2021-01-07,0.81196
2021-01-08,0.73177
2021-01-09,0.41545
2021-01-10,0.49007
2021-01-11,1.11046
2021-01-12,0.92334
2021-01-13,1.20402
2021-01-14,2.19531
2021-01-15,2.57958
2021-01-16,1.00465
2021-01-17,0.87099
2021-01-18,1.98703
2021-01-19,2.06834
2021-01-20,2.08616
2021-01-21,2.02713
2021-01-22,1.8957
2021-01-23,0.7262
2021-01-24,0.65046
2021-01-25,1.74422
2021-01-26,1.52034
2021-01-27,1.27531
2021-01-28,1.13942
2021-01-29,0.98126
2021-01-30,0.4444
2021-01-31,0.43549
2021-02-01,0.91555
2021-02-02,0.80305
2021-02-03,0.77521
2021-02-04,0.7908
2021-02-05,0.646
2021-02-06,0.33971
2021-02-07,0.30629
2021-02-08,0.67496
2021-02-09,0.68053
2021-02-10,0.52126
2021-02-11,0.23612
2021-02-12,0.16038
2021-02-13,0.18711
2021-02-14,0.26731
2021-02-15,0.65046
2021-02-16,0.65046
2021-02-17,0.61148
2021-02-18,0.61816
2021-02-19,0.60145
2021-02-20,0.22833
2021-02-21,0.24615
2021-02-22,0.58252
2021-02-23,0.6293
2021-02-24,0.60813
2021-02-25,0.64489
2021-02-26,0.3876
2021-02-27,0.1782
2021-02-28,0.20382
2021-03-01,0.22498
2021-03-02,0.46557
2021-03-03,0.5001
2021-03-04,0.43661
2021-03-05,0.40319
2021-03-06,0.20828
2021-03-07,0.20494
2021-03-08,0.48227
2021-03-09,0.42993
2021-03-10,0.46334
2021-03-11,0.4522
2021-03-12,0.36644
2021-03-13,0.15816
2021-03-14,0.16484
2021-03-15,0.34082
2021-03-16,0.40765
2021-03-17,0.35419
2021-03-18,0.36532
2021-03-19,0.323
2021-03-20,0.14033
2021-03-21,0.15036
2021-03-22,0.34639
2021-03-23,0.38315
2021-03-24,0.44218
2021-03-25,0.4444
2021-03-26,0.34305
2021-03-27,0.1615
2021-03-28,0.17375
2021-03-29,0.49007
2021-03-30,0.51792
2021-03-31,0.53351
2021-04-01,0.45888
2021-04-02,0.45109
2021-04-03,0.18711
2021-04-04,0.19603
2021-04-05,0.52905
2021-04-06,0.57583
2021-04-07,0.65491
2021-04-08,0.63152
2021-04-09,0.55244
2021-04-10,0.25394
2021-04-11,0.27399
2021-04-12,0.77966
2021-04-13,0.81864
2021-04-14,0.85317
2021-04-15,0.84649
2021-04-16,0.90775
2021-04-17,0.30629
2021-04-18,0.36532
2021-04-19,1.05366
2021-04-20,1.03695
2021-04-21,1.00799
2021-04-22,0.90775
2021-04-23,0.87768
2021-04-24,0.35976
2021-04-25,0.47336
2021-04-26,1.36887
2021-04-27,1.81885
2021-04-28,2.28664
2021-04-29,2.62858
2021-04-30,2.66311
2021-05-01,6.02793
2021-05-02,6.62827
2021-05-03,16.85527
2021-05-04,13.80009
2021-05-05,7.23641
2021-05-06,13.56953
2021-05-07,10.44752
2021-05-08,4.4686
2021-05-09,4.45746
2021-05-10,13.77113
2021-05-11,12.38778
2021-05-12,10.51769
2021-05-13,9.21676
2021-05-14,8.4371
2021-05-15,3.84486
2021-05-16,4.74371
2021-05-17,11.16259
2021-05-18,9.28471
2021-05-19,5.09122
2021-05-20,10.00311
2021-05-21,8.73671
2021-05-22,4.02307
2021-05-23,4.7671
2021-05-24,12.88342
2021-05-25,11.99683
2021-05-26,10.0421
2021-05-27,10.62016
2021-05-28,8.90601
2021-05-29,3.65774
2021-05-30,5.41422
2021-05-31,15.04533
2021-06-01,2.08505
2021-06-02,0.96678
2021-06-03,0.6538
2021-06-04,0.56692
2021-06-05,0.29627
2021-06-06,0.30741
2021-06-07,0.65491
2021-06-08,0.55133
2021-06-09,0.53574
2021-06-10,0.46
2021-06-11,0.43549
2021-06-12,0.17041
2021-06-13,0.24615
2021-06-14,0.48784
2021-06-15,0.5569
2021-06-16,0.5001
2021-06-17,0.50344
2021-06-18,0.5491
2021-06-19,0.24726
2021-06-20,0.23946
2021-06-21,0.57027
2021-06-22,0.59477
2021-06-23,0.56135
2021-06-24,0.44997
2021-06-25,0.40876
2021-06-26,0.16372
2021-06-27,0.18823
2021-06-28,0.43661
2021-06-29,0.47114
2021-06-30,0.51235
2021-07-01,0.41322
2021-07-02,0.38203
2021-07-03,0.11694
2021-07-04,0.17152
2021-07-05,0.4121
2021-07-06,0.43215
2021-07-07,0.39206
2021-07-08,0.36421
2021-07-09,0.30852
2021-07-10,0.13365
2021-07-11,0.15036
2021-07-12,0.40208
2021-07-13,0.37201
2021-07-14,0.36978
2021-07-15,0.34193
2021-07-16,0.29738
2021-07-17,0.13477
2021-07-18,0.14256
2021-07-19,0.37312
2021-07-20,0.36978
2021-07-21,0.30184
2021-07-22,0.35753
2021-07-23,0.34416
2021-07-24,0.17598
2021-07-25,0.16595
2021-07-26,0.33637
2021-07-27,0.38537
2021-07-28,0.44997
2021-07-29,0.48339
2021-07-30,0.4522
2021-07-31,0.20716
2021-08-01,0.19268
2021-08-02,0.42547
2021-08-03,0.42547
2021-08-04,0.47782
2021-08-05,0.51012
2021-08-06,0.4923
2021-08-07,0.17932
2021-08-08,0.17709
2021-08-09,0.64712
2021-08-10,0.69278
2021-08-11,0.70615
2021-08-12,0.59031
2021-08-13,0.50789
2021-08-14,0.21719
2021-08-15,0.17932
2021-08-16,0.21607
2021-08-17,0.56135
2021-08-18,0.49898
2021-08-19,0.39985
2021-08-20,0.34973
2021-08-21,0.15481
2021-08-22,0.17932
2021-08-23,0.37312
2021-08-24,0.4199
2021-08-25,0.43327
2021-08-26,0.74847
2021-08-27,0.45554
2021-08-28,0.22387
2021-08-29,0.19937
2021-08-30,0.60479
2021-08-31,0.60257
2021-09-01,0.46779
2021-09-02,0.40431
2021-09-03,0.3631
2021-09-04,0.19268
2021-09-05,0.20716
2021-09-06,0.47559
2021-09-07,0.47893
2021-09-08,0.44775
2021-09-09,0.44775
2021-09-10,0.40988
2021-09-11,0.18489
2021-09-12,0.16261
2021-09-13,0.40765
2021-09-14,0.41322
2021-09-15,0.38426
2021-09-16,0.3152
2021-09-17,0.26842
2021-09-18,0.13031
2021-09-19,0.09467
2021-09-20,0.09912
2021-09-21,0.09355
2021-09-22,0.1292
2021-09-23,0.30406
2021-09-24,0.35641
2021-09-25,0.15704
2021-09-26,0.15259
2021-09-27,0.42547
2021-09-28,0.4199
2021-09-29,0.44218
2021-09-30,0.42993
2021-10-01,0.37869
2021-10-02,0.1537
2021-10-03,0.16818
2021-10-04,0.20939
2021-10-05,0.41322
2021-10-06,0.42101
2021-10-07,0.3876
2021-10-08,0.35976
2021-10-09,0.13254
2021-10-10,0.18377
2021-10-11,0.23055
2021-10-12,0.44663
2021-10-13,0.39428
2021-10-14,0.37423
2021-10-15,0.33637
2021-10-16,0.15927
2021-10-17,0.17264
2021-10-18,0.34639
2021-10-19,0.39094
2021-10-20,0.40765
2021-10-21,0.37646
2021-10-22,0.3152
2021-10-23,0.14925
2021-10-24,0.19157
2021-10-25,0.4121
2021-10-26,0.42993
2021-10-27,0.37201
2021-10-28,0.3876
2021-10-29,0.44552
2021-10-30,0.23612
2021-10-31,0.21942
2021-11-01,0.61482
2021-11-02,0.57361
2021-11-03,0.48896
2021-11-04,0.46
2021-11-05,0.41656
2021-11-06,0.18155
2021-11-07,0.18489
2021-11-08,0.54019
2021-11-09,0.60145
2021-11-10,0.64378
2021-11-11,0.60479
2021-11-12,0.51792
2021-11-13,0.23724
2021-11-14,0.20828
2021-11-15,0.60925
2021-11-16,0.59031
2021-11-17,0.59031
2021-11-18,0.47893
2021-11-19,0.46
2021-11-20,0.20159
2021-11-21,0.24058
2021-11-22,0.58474
2021-11-23,0.54353
2021-11-24,0.55467
2021-11-25,0.65269
2021-11-26,0.5647
2021-11-27,0.27845
2021-11-28,0.24949
2021-11-29,0.69167
2021-11-30,0.67162
2021-12-01,0.5892
2021-12-02,0.53908
2021-12-03,0.55467
2021-12-04,0.25728
2021-12-05,0.32634
2021-12-06,0.64935
2021-12-07,0.60368
2021-12-08,0.5491
2021-12-09,0.62039
2021-12-10,0.62373
2021-12-11,0.28847
2021-12-12,0.31298
2021-12-13,0.64044
2021-12-14,0.5814
2021-12-15,0.70058
2021-12-16,0.597
2021-12-17,0.54465
2021-12-18,0.29627
2021-12-19,0.31075
2021-12-20,0.78189
2021-12-21,0.71283
2021-12-22,0.68276
2021-12-23,0.74736
2021-12-24,0.56804
2021-12-25,0.29515
2021-12-26,0.36867
2021-12-27,0.78969
2021-12-28,0.75293
2021-12-29,0.83424
2021-12-30,0.74068
2021-12-31,0.70949
2022-01-01,0.38315
2022-01-02,0.53685
2022-01-03,1.057
2022-01-04,1.15613
2022-01-05,1.11715
2022-01-06,1.14945
2022-01-07,0.96678
2022-01-08,0.55356
2022-01-09,0.54799
2022-01-10,1.4524
2022-01-11,1.22296
2022-01-12,1.28533
2022-01-13,1.3232
2022-01-14,1.22518
2022-01-15,0.99574
2022-01-16,0.87434
2022-01-17,2.54728
2022-01-18,2.53837
2022-01-19,2.33454
2022-01-20,2.30335
2022-01-21,2.07613
2022-01-22,0.80751
2022-01-23,0.9601
2022-01-24,2.3635
2022-01-25,2.18752
2022-01-26,1.9525
2022-01-27,1.63841
2022-01-28,1.18843
2022-01-29,0.52014
2022-01-30,0.42658
2022-01-31,0.41433
2022-02-01,0.41879
2022-02-02,0.51457
2022-02-03,1.3633
2022-02-04,1.26305
2022-02-05,0.54799
2022-02-06,0.51569
2022-02-07,1.48025
2022-02-08,1.41676
2022-02-09,1.40562
2022-02-10,1.43013
2022-02-11,1.09153
2022-02-12,0.46445
2022-02-13,0.46334
2022-02-14,1.07148
2022-02-15,0.95007
2022-02-16,0.97681
2022-02-17,0.88547
2022-02-18,0.88102
2022-02-19,0.45666
2022-02-20,0.48562
2022-02-21,1.73754
2022-02-22,2.27996
2022-02-23,2.08282
2022-02-24,1.98035
2022-02-25,1.62281
2022-02-26,0.5001
2022-02-27,0.47448
2022-02-28,1.67071
2022-03-01,0.60591
2022-03-02,1.43904
2022-03-03,1.3154
2022-03-04,1.16393
2022-03-05,0.40431
2022-03-06,0.42101
2022-03-07,0.73622
2022-03-08,0.72954
2022-03-09,0.37869
2022-03-10,0.7663
2022-03-11,0.70169
2022-03-12,0.3798
2022-03-13,0.37869
2022-03-14,0.63375
2022-03-15,0.75627
2022-03-16,0.71061
2022-03-17,0.66939
2022-03-18,0.87545
2022-03-19,0.34193
2022-03-20,0.31743
2022-03-21,0.71729
2022-03-22,0.70281
2022-03-23,0.74179
2022-03-24,0.71617
2022-03-25,0.70504
2022-03-26,0.34973
2022-03-27,0.34082
2022-03-28,0.88993
2022-03-29,0.81085
2022-03-30,0.90107
2022-03-31,0.93337
2022-04-01,0.83535
2022-04-02,0.43995
2022-04-03,0.33748
2022-04-04,0.99797
2022-04-05,1.05923
2022-04-06,1.05032
2022-04-07,1.02693
2022-04-08,0.96344
2022-04-09,0.47336
2022-04-10,0.50678
2022-04-11,1.27196
2022-04-12,1.34436
2022-04-13,1.24857
2022-04-14,1.43458
2022-04-15,1.26862
2022-04-16,0.60034
2022-04-17,0.65491
2022-04-18,1.64955
2022-04-19,1.66737
2022-04-20,1.91463
2022-04-21,2.12069
2022-04-22,1.791
2022-04-23,0.86654
2022-04-24,0.91889
2022-04-25,2.75444
2022-04-26,3.07745
2022-04-27,3.64438
2022-04-28,4.08322
2022-04-29,5.05446
2022-04-30,4.12443
2022-05-01,15.81942
2022-05-02,56.44672
2022-05-03,49.05437
2022-05-04,42.90169
2022-05-05,19.97616
2022-05-06,29.46247
2022-05-07,20.32144
2022-05-08,28.40324
2022-05-09,44.57463
2022-05-10,40.96812
2022-05-11,36.71448
2022-05-12,33.80967
2022-05-13,27.0934
2022-05-14,13.37239
2022-05-15,15.23245
2022-05-16,32.02423
2022-05-17,29.96368
2022-05-18,28.59036
2022-05-19,35.8123
2022-05-20,29.29206
2022-05-21,15.17787
2022-05-22,17.02234
2022-05-23,36.6599
2022-05-24,33.28506
2022-05-25,30.06616
2022-05-26,25.86598
2022-05-27,23.34877
2022-05-28,10.82733
2022-05-29,13.35234
2022-05-30,36.57748
2022-05-31,35.43137
2022-06-01,4.52206
2022-06-02,3.67779
2022-06-03,2.66423
2022-06-04,1.32766
2022-06-05,1.21405
2022-06-06,1.39003
2022-06-07,2.34011
2022-06-08,2.27551
2022-06-09,1.97923
2022-06-10,1.74311
2022-06-11,0.91443
2022-06-12,1.00354
2022-06-13,2.11066
2022-06-14,1.92688
2022-06-15,1.83778
2022-06-16,2.0004
2022-06-17,1.89347
2022-06-18,0.87322
2022-06-19,0.90441
2022-06-20,2.40694
2022-06-21,2.43812
2022-06-22,2.10955
2022-06-23,1.91797
2022-06-24,1.64955
2022-06-25,0.97235
2022-06-26,0.65826
2022-06-27,1.77652
2022-06-28,1.95139
2022-06-29,1.6618
2022-06-30,1.74868
2022-07-01,1.16727
2022-07-02,0.55579
2022-07-03,0.5001
2022-07-04,1.19845
2022-07-05,1.17729
2022-07-06,1.07705
2022-07-07,0.98237
2022-07-08,0.93225
2022-07-09,0.4444
2022-07-10,0.50121
2022-07-11,1.00354
2022-07-12,0.97012
2022-07-13,1.27085
2022-07-14,1.06591
2022-07-15,0.94896
2022-07-16,0.41879
2022-07-17,0.48116
2022-07-18,1.05477
2022-07-19,1.09264
2022-07-20,0.93225
2022-07-21,1.0648
2022-07-22,0.91889
2022-07-23,0.50901
2022-07-24,0.5491
2022-07-25,1.12717
2022-07-26,0.78857
2022-07-27,0.73734
2022-07-28,0.71729
2022-07-29,0.80417
2022-07-30,0.36755
2022-07-31,0.35976
2022-08-01,0.8476
2022-08-02,0.70615
2022-08-03,0.6538
2022-08-04,0.73845
2022-08-05,0.89216
2022-08-06,0.28959
2022-08-07,0.3475
2022-08-08,0.98349
2022-08-09,0.99463
2022-08-10,1.15947
2022-08-11,1.19845
2022-08-12,0.94562
2022-08-13,0.31632
2022-08-14,0.26174
2022-08-15,0.34416
2022-08-16,1.02804
2022-08-17,1.01245
2022-08-18,0.75293
2022-08-19,0.61816
2022-08-20,0.37089
2022-08-21,0.33525
2022-08-22,0.76741
2022-08-23,0.78634
2022-08-24,0.72174
2022-08-25,1.00354
2022-08-26,1.01802
2022-08-27,0.37089
2022-08-28,0.35196
2022-08-29,0.92668
2022-08-30,0.99574
2022-08-31,1.0247
2022-09-01,0.72954
2022-09-02,0.54465
2022-09-03,0.26731
2022-09-04,0.24503
2022-09-05,0.56692
2022-09-06,0.5491
2022-09-07,0.56024
2022-09-08,0.43327
2022-09-09,0.22387
2022-09-10,0.17932
2022-09-11,0.24392
2022-09-12,0.28736
2022-09-13,0.6293
2022-09-14,0.6616
2022-09-15,0.5892
2022-09-16,0.53462
2022-09-17,0.26954
2022-09-18,0.25283
2022-09-19,0.60034
2022-09-20,0.66494
2022-09-21,0.58697
2022-09-22,0.52237
2022-09-23,0.44886
2022-09-24,0.22276
2022-09-25,0.22387
2022-09-26,0.49453
2022-09-27,0.52905
2022-09-28,1.52257
2022-09-29,1.91797
2022-09-30,1.16615
2022-10-01,0.33414
2022-10-02,0.32523
2022-10-03,0.3475
2022-10-04,0.62484
2022-10-05,0.58363
2022-10-06,0.47559
2022-10-07,0.49898
2022-10-08,0.2985
2022-10-09,0.23278
2022-10-10,0.27065
2022-10-11,0.55467
2022-10-12,0.5814
2022-10-13,0.63041
2022-10-14,0.48896
2022-10-15,0.26731
2022-10-16,0.25394
2022-10-17,0.48339
2022-10-18,0.49675
2022-10-19,0.49787
2022-10-20,0.41322
2022-10-21,0.35641
2022-10-22,0.19937
2022-10-23,0.20939
2022-10-24,0.49564
2022-10-25,0.50121
2022-10-26,0.48116
2022-10-27,0.50566
2022-10-28,0.43104
2022-10-29,0.2105
2022-10-30,0.17375
2022-10-31,0.56804
2022-11-01,0.56135
2022-11-02,0.91332
2022-11-03,0.65157
2022-11-04,0.57472
2022-11-05,0.30184
2022-11-06,0.27733
2022-11-07,0.66605
2022-11-08,0.63932
2022-11-09,0.70838
2022-11-10,0.59811
2022-11-11,0.51457
2022-11-12,0.25506
2022-11-13,0.20939
2022-11-14,0.60591
2022-11-15,0.51123
2022-11-16,0.50344
2022-11-17,0.4923
2022-11-18,0.47448
2022-11-19,0.20271
2022-11-20,0.2261
2022-11-21,0.6137
2022-11-22,0.60034
2022-11-23,0.60702
2022-11-24,0.61482
2022-11-25,0.52571
2022-11-26,0.24949
2022-11-27,0.29404
2022-11-28,0.69947
2022-11-29,0.70726
2022-11-30,0.70949
2022-12-01,0.77966
2022-12-02,0.62484
2022-12-03,0.28067
2022-12-04,0.34862
2022-12-05,0.65603
2022-12-06,0.69278
2022-12-07,0.78634
2022-12-08,0.75293
2022-12-09,0.80417
2022-12-10,0.35753
2022-12-11,0.47559
2022-12-12,0.86988
2022-12-13,0.88881
2022-12-14,0.76852
2022-12-15,0.81085
2022-12-16,0.68722
2022-12-17,0.38871
2022-12-18,0.38871
2022-12-19,0.83201
2022-12-20,0.91889
2022-12-21,0.85429
2022-12-22,0.87211
2022-12-23,0.72508
2022-12-24,0.42101
2022-12-25,0.41767
2022-12-26,0.94896
2022-12-27,1.00131
2022-12-28,0.9122
2022-12-29,1.03027
2022-12-30,0.80973
2022-12-31,0.52126
2023-01-01,0.51569
2023-01-02,1.24412
2023-01-03,1.29424
2023-01-04,1.27642
2023-01-05,1.21293
2023-01-06,1.06145
2023-01-07,0.58586
2023-01-08,0.63375
2023-01-09,1.36552
2023-01-10,1.36998
2023-01-11,1.29647
2023-01-12,1.43569
2023-01-13,1.17506
2023-01-14,0.67274
2023-01-15,1.04363
2023-01-16,3.0006
2023-01-17,2.95159
2023-01-18,3.21111
2023-01-19,2.848
2023-01-20,2.28442
2023-01-21,0.90664
2023-01-22,0.79525
2023-01-23,1.06368
2023-01-24,1.48247
2023-01-25,4.32046
2023-01-26,4.11106
2023-01-27,3.44835
2023-01-28,1.3477
2023-01-29,1.15501
2023-01-30,3.37706
2023-01-31,3.12423
2023-02-01,2.33677
2023-02-02,2.20979
2023-02-03,1.91909
2023-02-04,0.90998
2023-02-05,0.87322
2023-02-06,2.04161
2023-02-07,2.14853
2023-02-08,1.98258
2023-02-09,1.8155
2023-02-10,1.73976
2023-02-11,0.77743
2023-02-12,0.74513
2023-02-13,1.69076
2023-02-14,1.63507
2023-02-15,1.6863
2023-02-16,1.49918
2023-02-17,1.2987
2023-02-18,0.63821
2023-02-19,0.66383
2023-02-20,1.48804
2023-02-21,1.57826
2023-02-22,1.468
2023-02-23,1.46354
2023-02-24,1.54485
2023-02-25,0.6616
2023-02-26,0.646
2023-02-27,1.49139
2023-02-28,1.63395
2023-03-01,1.09376
2023-03-02,1.90238
2023-03-03,1.5894
2023-03-04,0.86097
2023-03-05,0.79525
2023-03-06,1.57269
2023-03-07,1.56935
2023-03-08,1.57715
2023-03-09,1.54485
2023-03-10,1.66848
2023-03-11,0.71172
2023-03-12,0.74736
2023-03-13,1.51366
2023-03-14,1.53928
2023-03-15,1.71415
2023-03-16,1.44238
2023-03-17,1.29647
2023-03-18,0.76184
2023-03-19,0.70726
2023-03-20,1.76984
2023-03-21,1.74645
2023-03-22,1.69521
2023-03-23,1.7264
2023-03-24,1.85783
2023-03-25,0.94785
2023-03-26,0.88993
2023-03-27,1.85003
2023-03-28,2.00597
2023-03-29,2.23207
2023-03-30,2.08505
2023-03-31,1.98703
2023-04-01,1.09821
2023-04-02,1.21739
2023-04-03,2.91817
2023-04-04,3.00839
2023-04-05,3.57866
2023-04-06,3.67668
2023-04-07,2.95382
2023-04-08,1.47913
2023-04-09,1.64509
2023-04-10,4.22133
2023-04-11,4.16453
2023-04-12,4.11329
2023-04-13,4.12332
2023-04-14,3.45169
2023-04-15,1.89347
2023-04-16,2.00708
2023-04-17,4.93751
2023-04-18,5.36633
2023-04-19,5.28613
2023-04-20,5.35742
2023-04-21,4.73034
2023-04-22,2.54616
2023-04-23,3.05851
2023-04-24,7.70533
2023-04-25,7.6953
2023-04-26,8.66543
2023-04-27,11.62148
2023-04-28,16.74834
2023-04-29,12.41228
2023-04-30,13.3089
2023-05-01,68.87349
2023-05-02,100.0
2023-05-03,73.39555
2023-05-04,64.80029
2023-05-05,31.86941
2023-05-06,20.91844
2023-05-07,20.08977
2023-05-08,48.61219
2023-05-09,43.34053
2023-05-10,38.75832
2023-05-11,34.8288
2023-05-12,27.98333
2023-05-13,13.63079
2023-05-14,15.0186
2023-05-15,33.47998
2023-05-16,35.52271
2023-05-17,29.98039
2023-05-18,27.45761
2023-05-19,23.37662
2023-05-20,11.87431
2023-05-21,14.30242
2023-05-22,35.95041
2023-05-23,30.14078
2023-05-24,40.61281
2023-05-25,30.09846
2023-05-26,26.05087
2023-05-27,13.04604
2023-05-28,13.45369
2023-05-29,19.86812
