date,촬영감독
2020-09-04,9.11161
2020-09-05,4.78359
2020-09-06,7.74487
2020-09-07,11.8451
2020-09-08,11.38952
2020-09-09,9.56719
2020-09-10,11.8451
2020-09-11,11.38952
2020-09-12,5.92255
2020-09-13,9.11161
2020-09-14,10.70615
2020-09-15,9.11161
2020-09-16,12.30068
2020-09-17,8.65603
2020-09-18,6.15034
2020-09-19,5.01138
2020-09-20,4.78359
2020-09-21,8.20045
2020-09-22,10.02277
2020-09-23,10.02277
2020-09-24,9.11161
2020-09-25,9.56719
2020-09-26,7.28929
2020-09-27,6.83371
2020-09-28,6.15034
2020-09-29,10.70615
2020-09-30,3.87243
2020-10-01,4.78359
2020-10-02,7.97266
2020-10-03,6.37813
2020-10-04,5.23917
2020-10-05,12.07289
2020-10-06,10.25056
2020-10-07,6.37813
2020-10-08,7.0615
2020-10-09,6.60592
2020-10-10,7.97266
2020-10-11,11.16173
2020-10-12,9.11161
2020-10-13,9.79498
2020-10-14,7.74487
2020-10-15,5.69476
2020-10-16,8.42824
2020-10-17,7.28929
2020-10-18,9.3394
2020-10-19,8.88382
2020-10-20,7.74487
2020-10-21,7.51708
2020-10-22,9.11161
2020-10-23,15.03416
2020-10-24,7.0615
2020-10-25,8.20045
2020-10-26,8.65603
2020-10-27,7.97266
2020-10-28,12.07289
2020-10-29,9.11161
2020-10-30,8.88382
2020-10-31,8.65603
2020-11-01,8.65603
2020-11-02,7.97266
2020-11-03,7.97266
2020-11-04,8.65603
2020-11-05,9.11161
2020-11-06,6.37813
2020-11-07,6.15034
2020-11-08,6.83371
2020-11-09,6.83371
2020-11-10,6.15034
2020-11-11,6.60592
2020-11-12,5.46697
2020-11-13,9.79498
2020-11-14,10.25056
2020-11-15,4.10022
2020-11-16,6.83371
2020-11-17,10.25056
2020-11-18,8.42824
2020-11-19,10.93394
2020-11-20,7.97266
2020-11-21,5.69476
2020-11-22,10.02277
2020-11-23,7.51708
2020-11-24,7.74487
2020-11-25,10.47835
2020-11-26,5.92255
2020-11-27,7.97266
2020-11-28,5.46697
2020-11-29,8.65603
2020-11-30,7.74487
2020-12-01,7.74487
2020-12-02,10.47835
2020-12-03,7.28929
2020-12-04,8.65603
2020-12-05,5.01138
2020-12-06,5.69476
2020-12-07,12.98405
2020-12-08,7.0615
2020-12-09,10.02277
2020-12-10,8.42824
2020-12-11,9.3394
2020-12-12,6.37813
2020-12-13,7.0615
2020-12-14,7.74487
2020-12-15,4.78359
2020-12-16,8.42824
2020-12-17,8.88382
2020-12-18,11.38952
2020-12-19,5.46697
2020-12-20,5.69476
2020-12-21,9.11161
2020-12-22,8.20045
2020-12-23,8.65603
2020-12-24,8.65603
2020-12-25,3.18906
2020-12-26,4.10022
2020-12-27,5.23917
2020-12-28,8.20045
2020-12-29,7.0615
2020-12-30,7.28929
2020-12-31,7.0615
2021-01-01,4.5558
2021-01-02,10.47835
2021-01-03,3.18906
2021-01-04,9.56719
2021-01-05,8.20045
2021-01-06,7.28929
2021-01-07,5.46697
2021-01-08,5.23917
2021-01-09,5.92255
2021-01-10,5.46697
2021-01-11,7.0615
2021-01-12,7.97266
2021-01-13,6.15034
2021-01-14,6.60592
2021-01-15,6.15034
2021-01-16,4.10022
2021-01-17,6.60592
2021-01-18,8.42824
2021-01-19,6.60592
2021-01-20,8.42824
2021-01-21,5.46697
2021-01-22,6.15034
2021-01-23,5.92255
2021-01-24,7.74487
2021-01-25,10.02277
2021-01-26,5.46697
2021-01-27,8.88382
2021-01-28,9.3394
2021-01-29,6.83371
2021-01-30,5.92255
2021-01-31,4.32801
2021-02-01,5.92255
2021-02-02,8.65603
2021-02-03,8.20045
2021-02-04,7.51708
2021-02-05,5.46697
2021-02-06,6.37813
2021-02-07,12.07289
2021-02-08,10.47835
2021-02-09,6.37813
2021-02-10,6.83371
2021-02-11,5.01138
2021-02-12,5.23917
2021-02-13,5.69476
2021-02-14,5.01138
2021-02-15,8.42824
2021-02-16,8.20045
2021-02-17,7.97266
2021-02-18,5.92255
2021-02-19,6.37813
2021-02-20,5.23917
2021-02-21,3.87243
2021-02-22,5.01138
2021-02-23,8.88382
2021-02-24,6.83371
2021-02-25,6.60592
2021-02-26,6.60592
2021-02-27,3.18906
2021-02-28,4.78359
2021-03-01,8.20045
2021-03-02,7.74487
2021-03-03,8.20045
2021-03-04,6.37813
2021-03-05,7.97266
2021-03-06,5.69476
2021-03-07,5.69476
2021-03-08,7.0615
2021-03-09,10.47835
2021-03-10,8.88382
2021-03-11,14.35079
2021-03-12,12.07289
2021-03-13,6.60592
2021-03-14,7.28929
2021-03-15,10.02277
2021-03-16,9.3394
2021-03-17,11.38952
2021-03-18,10.25056
2021-03-19,13.89521
2021-03-20,7.51708
2021-03-21,5.69476
2021-03-22,11.8451
2021-03-23,5.01138
2021-03-24,9.3394
2021-03-25,7.51708
2021-03-26,5.69476
2021-03-27,5.92255
2021-03-28,7.0615
2021-03-29,9.56719
2021-03-30,10.02277
2021-03-31,9.3394
2021-04-01,5.23917
2021-04-02,7.28929
2021-04-03,8.65603
2021-04-04,5.46697
2021-04-05,7.51708
2021-04-06,7.97266
2021-04-07,13.43963
2021-04-08,8.20045
2021-04-09,10.47835
2021-04-10,6.83371
2021-04-11,6.15034
2021-04-12,9.11161
2021-04-13,9.3394
2021-04-14,9.11161
2021-04-15,9.56719
2021-04-16,9.3394
2021-04-17,4.78359
2021-04-18,6.15034
2021-04-19,9.3394
2021-04-20,7.74487
2021-04-21,7.28929
2021-04-22,8.20045
2021-04-23,5.01138
2021-04-24,6.37813
2021-04-25,3.18906
2021-04-26,8.88382
2021-04-27,6.60592
2021-04-28,9.56719
2021-04-29,5.46697
2021-04-30,10.70615
2021-05-01,7.0615
2021-05-02,7.0615
2021-05-03,5.92255
2021-05-04,8.88382
2021-05-05,5.23917
2021-05-06,7.97266
2021-05-07,7.28929
2021-05-08,7.51708
2021-05-09,7.97266
2021-05-10,9.11161
2021-05-11,9.11161
2021-05-12,9.56719
2021-05-13,8.42824
2021-05-14,7.97266
2021-05-15,1.59453
2021-05-16,5.01138
2021-05-17,6.60592
2021-05-18,7.28929
2021-05-19,7.28929
2021-05-20,8.88382
2021-05-21,6.15034
2021-05-22,7.28929
2021-05-23,11.8451
2021-05-24,12.98405
2021-05-25,12.07289
2021-05-26,7.74487
2021-05-27,11.8451
2021-05-28,7.28929
2021-05-29,5.01138
2021-05-30,6.83371
2021-05-31,12.98405
2021-06-01,9.3394
2021-06-02,7.97266
2021-06-03,6.15034
2021-06-04,7.28929
2021-06-05,7.51708
2021-06-06,6.15034
2021-06-07,7.51708
2021-06-08,9.56719
2021-06-09,10.25056
2021-06-10,9.79498
2021-06-11,10.25056
2021-06-12,7.97266
2021-06-13,9.3394
2021-06-14,10.25056
2021-06-15,10.02277
2021-06-16,12.07289
2021-06-17,9.3394
2021-06-18,10.02277
2021-06-19,5.92255
2021-06-20,6.15034
2021-06-21,8.88382
2021-06-22,6.60592
2021-06-23,6.83371
2021-06-24,6.60592
2021-06-25,5.01138
2021-06-26,3.41685
2021-06-27,7.28929
2021-06-28,5.92255
2021-06-29,9.3394
2021-06-30,8.42824
2021-07-01,4.5558
2021-07-02,8.20045
2021-07-03,5.69476
2021-07-04,3.41685
2021-07-05,7.74487
2021-07-06,8.65603
2021-07-07,7.51708
2021-07-08,8.20045
2021-07-09,8.88382
2021-07-10,4.78359
2021-07-11,7.0615
2021-07-12,11.38952
2021-07-13,5.23917
2021-07-14,6.37813
2021-07-15,8.42824
2021-07-16,4.32801
2021-07-17,4.78359
2021-07-18,4.32801
2021-07-19,6.83371
2021-07-20,7.28929
2021-07-21,6.60592
2021-07-22,6.37813
2021-07-23,5.01138
2021-07-24,5.01138
2021-07-25,3.87243
2021-07-26,5.69476
2021-07-27,5.92255
2021-07-28,4.32801
2021-07-29,5.46697
2021-07-30,8.20045
2021-07-31,4.32801
2021-08-01,7.51708
2021-08-02,7.0615
2021-08-03,7.0615
2021-08-04,3.87243
2021-08-05,5.01138
2021-08-06,9.11161
2021-08-07,3.64464
2021-08-08,5.69476
2021-08-09,6.37813
2021-08-10,7.0615
2021-08-11,6.83371
2021-08-12,5.92255
2021-08-13,8.42824
2021-08-14,4.78359
2021-08-15,5.69476
2021-08-16,6.15034
2021-08-17,9.79498
2021-08-18,9.79498
2021-08-19,6.15034
2021-08-20,7.97266
2021-08-21,6.37813
2021-08-22,7.74487
2021-08-23,8.20045
2021-08-24,8.88382
2021-08-25,7.97266
2021-08-26,6.15034
2021-08-27,6.83371
2021-08-28,7.51708
2021-08-29,5.23917
2021-08-30,6.37813
2021-08-31,10.93394
2021-09-01,5.69476
2021-09-02,6.83371
2021-09-03,7.51708
2021-09-04,4.78359
2021-09-05,6.83371
2021-09-06,14.57858
2021-09-07,11.61731
2021-09-08,9.3394
2021-09-09,7.97266
2021-09-10,8.20045
2021-09-11,6.15034
2021-09-12,7.28929
2021-09-13,8.88382
2021-09-14,10.93394
2021-09-15,8.20045
2021-09-16,12.52847
2021-09-17,50.34168
2021-09-18,11.16173
2021-09-19,3.64464
2021-09-20,1.13895
2021-09-21,6.37813
2021-09-22,6.37813
2021-09-23,8.88382
2021-09-24,8.42824
2021-09-25,5.92255
2021-09-26,4.10022
2021-09-27,5.92255
2021-09-28,6.60592
2021-09-29,9.3394
2021-09-30,6.37813
2021-10-01,5.23917
2021-10-02,4.5558
2021-10-03,5.69476
2021-10-04,6.83371
2021-10-05,9.56719
2021-10-06,10.02277
2021-10-07,8.88382
2021-10-08,6.15034
2021-10-09,4.5558
2021-10-10,3.18906
2021-10-11,10.47835
2021-10-12,9.56719
2021-10-13,7.28929
2021-10-14,9.79498
2021-10-15,10.02277
2021-10-16,8.20045
2021-10-17,6.37813
2021-10-18,10.25056
2021-10-19,10.47835
2021-10-20,9.79498
2021-10-21,8.65603
2021-10-22,15.48974
2021-10-23,17.76765
2021-10-24,14.80637
2021-10-25,10.70615
2021-10-26,7.51708
2021-10-27,8.65603
2021-10-28,6.60592
2021-10-29,11.8451
2021-10-30,8.42824
2021-10-31,5.01138
2021-11-01,10.25056
2021-11-02,7.74487
2021-11-03,8.20045
2021-11-04,10.70615
2021-11-05,7.0615
2021-11-06,8.20045
2021-11-07,9.56719
2021-11-08,7.74487
2021-11-09,6.37813
2021-11-10,7.51708
2021-11-11,9.56719
2021-11-12,5.46697
2021-11-13,3.64464
2021-11-14,6.15034
2021-11-15,6.60592
2021-11-16,7.0615
2021-11-17,5.23917
2021-11-18,6.60592
2021-11-19,6.60592
2021-11-20,5.23917
2021-11-21,4.5558
2021-11-22,10.02277
2021-11-23,6.83371
2021-11-24,6.37813
2021-11-25,8.20045
2021-11-26,9.11161
2021-11-27,3.87243
2021-11-28,5.23917
2021-11-29,7.51708
2021-11-30,8.88382
2021-12-01,9.11161
2021-12-02,6.15034
2021-12-03,10.47835
2021-12-04,7.0615
2021-12-05,4.10022
2021-12-06,6.15034
2021-12-07,8.42824
2021-12-08,8.88382
2021-12-09,8.65603
2021-12-10,7.74487
2021-12-11,5.23917
2021-12-12,4.78359
2021-12-13,10.02277
2021-12-14,8.88382
2021-12-15,6.15034
2021-12-16,4.78359
2021-12-17,8.42824
2021-12-18,3.41685
2021-12-19,7.0615
2021-12-20,7.51708
2021-12-21,10.93394
2021-12-22,7.51708
2021-12-23,8.88382
2021-12-24,6.60592
2021-12-25,4.78359
2021-12-26,7.0615
2021-12-27,7.97266
2021-12-28,5.01138
2021-12-29,8.20045
2021-12-30,5.92255
2021-12-31,5.46697
2022-01-01,3.64464
2022-01-02,4.32801
2022-01-03,7.74487
2022-01-04,8.20045
2022-01-05,6.15034
2022-01-06,7.74487
2022-01-07,4.5558
2022-01-08,4.10022
2022-01-09,7.0615
2022-01-10,7.51708
2022-01-11,8.65603
2022-01-12,7.97266
2022-01-13,7.74487
2022-01-14,7.0615
2022-01-15,4.5558
2022-01-16,4.78359
2022-01-17,7.28929
2022-01-18,5.46697
2022-01-19,7.74487
2022-01-20,6.83371
2022-01-21,5.46697
2022-01-22,6.60592
2022-01-23,4.5558
2022-01-24,8.20045
2022-01-25,5.46697
2022-01-26,5.01138
2022-01-27,6.37813
2022-01-28,3.41685
2022-01-29,2.50569
2022-01-30,2.2779
2022-01-31,5.23917
2022-02-01,6.60592
2022-02-02,5.92255
2022-02-03,8.20045
2022-02-04,7.97266
2022-02-05,4.10022
2022-02-06,6.60592
2022-02-07,7.0615
2022-02-08,6.60592
2022-02-09,7.28929
2022-02-10,3.87243
2022-02-11,4.5558
2022-02-12,6.60592
2022-02-13,6.15034
2022-02-14,7.28929
2022-02-15,7.51708
2022-02-16,6.83371
2022-02-17,3.41685
2022-02-18,5.23917
2022-02-19,3.18906
2022-02-20,7.28929
2022-02-21,5.46697
2022-02-22,5.69476
2022-02-23,5.46697
2022-02-24,6.15034
2022-02-25,6.60592
2022-02-26,2.96127
2022-02-27,5.23917
2022-02-28,3.64464
2022-03-01,4.5558
2022-03-02,8.88382
2022-03-03,7.51708
2022-03-04,7.51708
2022-03-05,6.83371
2022-03-06,7.28929
2022-03-07,7.51708
2022-03-08,8.65603
2022-03-09,5.46697
2022-03-10,10.25056
2022-03-11,8.88382
2022-03-12,2.05011
2022-03-13,5.69476
2022-03-14,9.3394
2022-03-15,8.65603
2022-03-16,10.70615
2022-03-17,8.65603
2022-03-18,6.15034
2022-03-19,7.28929
2022-03-20,6.37813
2022-03-21,7.51708
2022-03-22,6.60592
2022-03-23,11.16173
2022-03-24,7.51708
2022-03-25,4.5558
2022-03-26,5.92255
2022-03-27,8.88382
2022-03-28,8.20045
2022-03-29,10.47835
2022-03-30,10.70615
2022-03-31,10.47835
2022-04-01,7.28929
2022-04-02,4.10022
2022-04-03,7.28929
2022-04-04,7.74487
2022-04-05,5.92255
2022-04-06,4.5558
2022-04-07,6.15034
2022-04-08,7.97266
2022-04-09,5.69476
2022-04-10,5.46697
2022-04-11,8.65603
2022-04-12,9.79498
2022-04-13,6.15034
2022-04-14,10.25056
2022-04-15,6.60592
2022-04-16,7.0615
2022-04-17,7.97266
2022-04-18,12.52847
2022-04-19,9.11161
2022-04-20,8.42824
2022-04-21,4.78359
2022-04-22,5.23917
2022-04-23,3.41685
2022-04-24,5.69476
2022-04-25,7.97266
2022-04-26,6.60592
2022-04-27,8.20045
2022-04-28,6.60592
2022-04-29,6.83371
2022-04-30,3.64464
2022-05-01,5.92255
2022-05-02,9.3394
2022-05-03,9.11161
2022-05-04,8.65603
2022-05-05,3.41685
2022-05-06,3.18906
2022-05-07,7.0615
2022-05-08,4.32801
2022-05-09,7.0615
2022-05-10,7.97266
2022-05-11,13.43963
2022-05-12,6.15034
2022-05-13,9.3394
2022-05-14,5.92255
2022-05-15,7.28929
2022-05-16,7.51708
2022-05-17,8.42824
2022-05-18,8.20045
2022-05-19,5.69476
2022-05-20,7.74487
2022-05-21,4.10022
2022-05-22,7.51708
2022-05-23,12.52847
2022-05-24,10.70615
2022-05-25,8.20045
2022-05-26,5.23917
2022-05-27,7.0615
2022-05-28,6.83371
2022-05-29,8.65603
2022-05-30,11.8451
2022-05-31,11.8451
2022-06-01,5.92255
2022-06-02,11.61731
2022-06-03,100.0
2022-06-04,40.54669
2022-06-05,16.40091
2022-06-06,14.35079
2022-06-07,15.48974
2022-06-08,11.8451
2022-06-09,7.74487
2022-06-10,9.56719
2022-06-11,5.23917
2022-06-12,7.74487
2022-06-13,11.16173
2022-06-14,12.75626
2022-06-15,7.97266
2022-06-16,19.36218
2022-06-17,7.51708
2022-06-18,7.74487
2022-06-19,6.37813
2022-06-20,8.88382
2022-06-21,9.56719
2022-06-22,7.74487
2022-06-23,6.83371
2022-06-24,8.42824
2022-06-25,7.74487
2022-06-26,25.28473
2022-06-27,43.96355
2022-06-28,21.4123
2022-06-29,16.40091
2022-06-30,12.07289
2022-07-01,8.65603
2022-07-02,9.79498
2022-07-03,6.83371
2022-07-04,11.38952
2022-07-05,7.0615
2022-07-06,9.79498
2022-07-07,8.88382
2022-07-08,10.25056
2022-07-09,7.97266
2022-07-10,4.32801
2022-07-11,10.70615
2022-07-12,8.88382
2022-07-13,7.0615
2022-07-14,9.56719
2022-07-15,6.15034
2022-07-16,3.87243
2022-07-17,7.0615
2022-07-18,9.56719
2022-07-19,8.88382
2022-07-20,6.83371
2022-07-21,5.01138
2022-07-22,5.69476
2022-07-23,6.15034
2022-07-24,3.41685
2022-07-25,5.92255
2022-07-26,4.5558
2022-07-27,6.83371
2022-07-28,7.51708
2022-07-29,5.23917
2022-07-30,2.96127
2022-07-31,3.18906
2022-08-01,7.97266
2022-08-02,3.87243
2022-08-03,6.37813
2022-08-04,4.5558
2022-08-05,7.28929
2022-08-06,3.87243
2022-08-07,8.20045
2022-08-08,9.11161
2022-08-09,6.37813
2022-08-10,4.5558
2022-08-11,11.38952
2022-08-12,4.5558
2022-08-13,5.92255
2022-08-14,7.0615
2022-08-15,4.78359
2022-08-16,8.20045
2022-08-17,4.32801
2022-08-18,9.11161
2022-08-19,6.83371
2022-08-20,6.15034
2022-08-21,8.65603
2022-08-22,7.51708
2022-08-23,7.97266
2022-08-24,15.03416
2022-08-25,9.56719
2022-08-26,6.37813
2022-08-27,6.37813
2022-08-28,14.80637
2022-08-29,7.97266
2022-08-30,10.93394
2022-08-31,8.88382
2022-09-01,7.0615
2022-09-02,8.20045
2022-09-03,5.92255
2022-09-04,8.88382
2022-09-05,8.88382
2022-09-06,9.79498
2022-09-07,4.5558
2022-09-08,5.69476
2022-09-09,5.46697
2022-09-10,5.69476
2022-09-11,4.32801
2022-09-12,9.56719
2022-09-13,8.65603
2022-09-14,10.02277
2022-09-15,6.83371
2022-09-16,7.97266
2022-09-17,7.28929
2022-09-18,5.92255
2022-09-19,10.02277
2022-09-20,8.88382
2022-09-21,5.46697
2022-09-22,8.42824
2022-09-23,6.15034
2022-09-24,4.78359
2022-09-25,5.46697
2022-09-26,11.16173
2022-09-27,9.56719
2022-09-28,6.60592
2022-09-29,6.37813
2022-09-30,7.51708
2022-10-01,7.28929
2022-10-02,6.83371
2022-10-03,6.37813
2022-10-04,6.15034
2022-10-05,7.0615
2022-10-06,6.37813
2022-10-07,6.37813
2022-10-08,5.01138
2022-10-09,5.69476
2022-10-10,7.51708
2022-10-11,6.37813
2022-10-12,9.79498
2022-10-13,9.56719
2022-10-14,7.0615
2022-10-15,5.01138
2022-10-16,7.51708
2022-10-17,10.70615
2022-10-18,10.70615
2022-10-19,5.92255
2022-10-20,8.88382
2022-10-21,8.42824
2022-10-22,4.32801
2022-10-23,6.37813
2022-10-24,6.83371
2022-10-25,9.11161
2022-10-26,7.74487
2022-10-27,6.83371
2022-10-28,8.42824
2022-10-29,5.92255
2022-10-30,7.28929
2022-10-31,4.78359
2022-11-01,8.65603
2022-11-02,7.28929
2022-11-03,6.60592
2022-11-04,7.0615
2022-11-05,2.96127
2022-11-06,4.10022
2022-11-07,7.74487
2022-11-08,6.83371
2022-11-09,7.0615
2022-11-10,8.42824
2022-11-11,6.60592
2022-11-12,7.0615
2022-11-13,4.10022
2022-11-14,9.3394
2022-11-15,5.01138
2022-11-16,7.74487
2022-11-17,5.46697
2022-11-18,7.28929
2022-11-19,7.74487
2022-11-20,5.46697
2022-11-21,6.37813
2022-11-22,6.60592
2022-11-23,7.97266
2022-11-24,7.0615
2022-11-25,8.20045
2022-11-26,5.69476
2022-11-27,2.96127
2022-11-28,8.20045
2022-11-29,7.28929
2022-11-30,10.02277
2022-12-01,8.65603
2022-12-02,4.78359
2022-12-03,3.41685
2022-12-04,5.23917
2022-12-05,9.11161
2022-12-06,3.87243
2022-12-07,6.15034
2022-12-08,5.46697
2022-12-09,5.01138
2022-12-10,4.5558
2022-12-11,5.01138
2022-12-12,9.56719
2022-12-13,6.37813
2022-12-14,5.23917
2022-12-15,6.83371
2022-12-16,5.92255
2022-12-17,3.64464
2022-12-18,3.87243
2022-12-19,8.88382
2022-12-20,7.28929
2022-12-21,8.42824
2022-12-22,9.3394
2022-12-23,5.01138
2022-12-24,2.73348
2022-12-25,3.87243
2022-12-26,6.15034
2022-12-27,7.0615
2022-12-28,9.56719
2022-12-29,5.01138
2022-12-30,5.46697
2022-12-31,2.96127
2023-01-01,4.78359
2023-01-02,7.74487
2023-01-03,6.37813
2023-01-04,4.78359
2023-01-05,7.28929
2023-01-06,6.60592
2023-01-07,5.01138
2023-01-08,3.18906
2023-01-09,7.28929
2023-01-10,6.83371
2023-01-11,3.87243
2023-01-12,7.74487
2023-01-13,6.60592
2023-01-14,6.15034
2023-01-15,3.41685
2023-01-16,5.69476
2023-01-17,9.56719
2023-01-18,5.01138
2023-01-19,5.01138
2023-01-20,6.60592
2023-01-21,5.01138
2023-01-22,4.10022
2023-01-23,7.97266
2023-01-24,6.60592
2023-01-25,5.92255
2023-01-26,6.15034
2023-01-27,4.10022
2023-01-28,2.73348
2023-01-29,6.37813
2023-01-30,6.15034
2023-01-31,7.0615
2023-02-01,5.92255
2023-02-02,5.46697
2023-02-03,5.23917
2023-02-04,3.64464
2023-02-05,5.01138
2023-02-06,7.28929
2023-02-07,6.83371
2023-02-08,10.25056
2023-02-09,5.46697
2023-02-10,5.69476
2023-02-11,2.50569
2023-02-12,5.46697
2023-02-13,6.60592
2023-02-14,4.32801
2023-02-15,4.78359
2023-02-16,6.15034
2023-02-17,6.15034
2023-02-18,3.18906
2023-02-19,4.32801
2023-02-20,4.10022
2023-02-21,3.87243
2023-02-22,7.51708
2023-02-23,7.28929
2023-02-24,5.69476
2023-02-25,3.64464
2023-02-26,4.32801
2023-02-27,3.87243
2023-02-28,3.41685
2023-03-01,5.23917
2023-03-02,6.60592
2023-03-03,5.23917
2023-03-04,2.96127
2023-03-05,4.78359
2023-03-06,7.74487
2023-03-07,12.07289
2023-03-08,7.51708
2023-03-09,7.74487
2023-03-10,8.42824
2023-03-11,5.46697
2023-03-12,7.51708
2023-03-13,7.51708
2023-03-14,9.79498
2023-03-15,8.88382
2023-03-16,9.11161
2023-03-17,5.92255
2023-03-18,4.10022
2023-03-19,6.37813
2023-03-20,4.10022
2023-03-21,8.88382
2023-03-22,7.0615
2023-03-23,7.28929
2023-03-24,7.0615
2023-03-25,3.41685
2023-03-26,5.69476
2023-03-27,6.60592
2023-03-28,5.23917
2023-03-29,7.51708
2023-03-30,9.11161
2023-03-31,6.37813
2023-04-01,4.5558
2023-04-02,3.18906
2023-04-03,9.79498
2023-04-04,6.83371
2023-04-05,11.16173
2023-04-06,11.16173
2023-04-07,6.37813
2023-04-08,7.28929
2023-04-09,8.65603
2023-04-10,9.79498
2023-04-11,9.11161
2023-04-12,8.88382
2023-04-13,6.15034
2023-04-14,8.20045
2023-04-15,3.87243
2023-04-16,7.0615
2023-04-17,7.74487
2023-04-18,7.28929
2023-04-19,7.74487
2023-04-20,6.15034
2023-04-21,8.20045
2023-04-22,3.64464
2023-04-23,7.0615
2023-04-24,4.5558
2023-04-25,7.0615
2023-04-26,6.15034
2023-04-27,5.23917
2023-04-28,3.41685
2023-04-29,3.64464
2023-04-30,5.23917
2023-05-01,8.20045
2023-05-02,4.5558
2023-05-03,8.20045
2023-05-04,6.15034
2023-05-05,2.50569
2023-05-06,3.41685
2023-05-07,5.01138
2023-05-08,10.93394
2023-05-09,8.65603
2023-05-10,6.60592
2023-05-11,5.01138
2023-05-12,8.20045
2023-05-13,7.0615
2023-05-14,5.92255
2023-05-15,9.3394
2023-05-16,7.28929
2023-05-17,7.51708
2023-05-18,5.92255
2023-05-19,5.23917
2023-05-20,5.23917
2023-05-21,5.92255
2023-05-22,10.47835
2023-05-23,10.93394
2023-05-24,6.15034
2023-05-25,7.97266
2023-05-26,4.32801
2023-05-27,2.50569
2023-05-28,5.01138
