date,증권정보
2021-02-10,51.73745
2021-02-11,27.3166
2021-02-12,19.98069
2021-02-13,20.46332
2021-02-14,16.11969
2021-02-15,53.66795
2021-02-16,61.58301
2021-02-17,64.96138
2021-02-18,66.79536
2021-02-19,64.57528
2021-02-20,27.50965
2021-02-21,21.13899
2021-02-22,50.3861
2021-02-23,69.30501
2021-02-24,76.06177
2021-02-25,77.99227
2021-02-26,76.1583
2021-02-27,27.02702
2021-02-28,17.76061
2021-03-01,25.7722
2021-03-02,70.36679
2021-03-03,71.04247
2021-03-04,67.85714
2021-03-05,68.05019
2021-03-06,25.57915
2021-03-07,13.89961
2021-03-08,60.42471
2021-03-09,83.39768
2021-03-10,71.81467
2021-03-11,76.9305
2021-03-12,75.19305
2021-03-13,25.28957
2021-03-14,13.80308
2021-03-15,55.11583
2021-03-16,71.71814
2021-03-17,67.76061
2021-03-18,64.28571
2021-03-19,67.56756
2021-03-20,24.51737
2021-03-21,18.43629
2021-03-22,55.59845
2021-03-23,67.27799
2021-03-24,60.81081
2021-03-25,62.45173
2021-03-26,54.72972
2021-03-27,18.72586
2021-03-28,11.77606
2021-03-29,44.30501
2021-03-30,54.82625
2021-03-31,53.28185
2021-04-01,51.5444
2021-04-02,49.22779
2021-04-03,20.46332
2021-04-04,14.09266
2021-04-05,41.69884
2021-04-06,54.6332
2021-04-07,53.861
2021-04-08,48.45559
2021-04-09,44.11196
2021-04-10,17.27799
2021-04-11,11.87258
2021-04-12,41.79536
2021-04-13,47.00772
2021-04-14,49.03474
2021-04-15,54.05405
2021-04-16,49.51737
2021-04-17,20.27027
2021-04-18,12.25868
2021-04-19,44.20849
2021-04-20,47.49034
2021-04-21,51.44787
2021-04-22,46.81467
2021-04-23,47.10424
2021-04-24,19.88416
2021-04-25,10.71428
2021-04-26,44.40154
2021-04-27,47.77992
2021-04-28,48.84169
2021-04-29,48.84169
2021-04-30,48.74517
2021-05-01,20.94594
2021-05-02,16.79536
2021-05-03,42.18146
2021-05-04,47.00772
2021-05-05,29.82625
2021-05-06,53.37837
2021-05-07,51.06177
2021-05-08,21.91119
2021-05-09,13.80308
2021-05-10,45.55984
2021-05-11,55.7915
2021-05-12,60.81081
2021-05-13,58.20463
2021-05-14,58.78378
2021-05-15,21.33204
2021-05-16,11.67953
2021-05-17,50.96525
2021-05-18,50.7722
2021-05-19,32.81853
2021-05-20,52.79922
2021-05-21,52.7027
2021-05-22,20.55984
2021-05-23,12.74131
2021-05-24,47.58687
2021-05-25,51.44787
2021-05-26,54.44015
2021-05-27,55.50193
2021-05-28,49.42084
2021-05-29,19.69111
2021-05-30,10.81081
2021-05-31,42.18146
2021-06-01,44.40154
2021-06-02,45.07722
2021-06-03,45.17374
2021-06-04,43.33976
2021-06-05,18.33976
2021-06-06,11.48648
2021-06-07,38.61003
2021-06-08,44.69111
2021-06-09,44.11196
2021-06-10,50.28957
2021-06-11,41.79536
2021-06-12,18.62934
2021-06-13,9.84555
2021-06-14,40.25096
2021-06-15,42.95366
2021-06-16,48.35907
2021-06-17,51.1583
2021-06-18,47.20077
2021-06-19,17.37451
2021-06-20,9.94208
2021-06-21,39.67181
2021-06-22,44.30501
2021-06-23,43.72586
2021-06-24,48.16602
2021-06-25,45.27027
2021-06-26,19.01544
2021-06-27,11.77606
2021-06-28,41.79536
2021-06-29,43.14671
2021-06-30,47.00772
2021-07-01,45.84942
2021-07-02,46.23552
2021-07-03,18.62934
2021-07-04,13.51351
2021-07-05,36.77606
2021-07-06,42.95366
2021-07-07,48.45559
2021-07-08,53.18532
2021-07-09,49.51737
2021-07-10,17.85714
2021-07-11,10.52123
2021-07-12,37.35521
2021-07-13,46.42857
2021-07-14,48.84169
2021-07-15,46.81467
2021-07-16,47.29729
2021-07-17,19.69111
2021-07-18,13.41698
2021-07-19,41.89189
2021-07-20,53.57142
2021-07-21,52.99227
2021-07-22,45.65637
2021-07-23,49.42084
2021-07-24,17.95366
2021-07-25,11.67953
2021-07-26,41.60231
2021-07-27,47.20077
2021-07-28,50.09652
2021-07-29,48.45559
2021-07-30,46.23552
2021-07-31,17.66409
2021-08-01,15.73359
2021-08-02,39.47876
2021-08-03,40.54054
2021-08-04,47.20077
2021-08-05,42.37451
2021-08-06,40.25096
2021-08-07,17.37451
2021-08-08,12.54826
2021-08-09,41.60231
2021-08-10,47.87644
2021-08-11,44.01544
2021-08-12,45.65637
2021-08-13,44.49806
2021-08-14,14.86486
2021-08-15,12.16216
2021-08-16,19.20849
2021-08-17,43.72586
2021-08-18,41.40926
2021-08-19,44.49806
2021-08-20,43.53281
2021-08-21,13.70656
2021-08-22,14.18918
2021-08-23,39.57528
2021-08-24,41.79536
2021-08-25,43.91891
2021-08-26,41.98841
2021-08-27,41.98841
2021-08-28,20.36679
2021-08-29,11.67953
2021-08-30,31.37065
2021-08-31,40.34749
2021-09-01,41.79536
2021-09-02,40.15444
2021-09-03,45.27027
2021-09-04,17.18146
2021-09-05,9.55598
2021-09-06,32.04633
2021-09-07,37.35521
2021-09-08,40.73359
2021-09-09,41.60231
2021-09-10,38.51351
2021-09-11,14.57528
2021-09-12,10.71428
2021-09-13,33.39768
2021-09-14,35.61776
2021-09-15,37.74131
2021-09-16,35.42471
2021-09-17,35.13513
2021-09-18,13.41698
2021-09-19,8.4942
2021-09-20,9.07335
2021-09-21,17.85714
2021-09-22,23.35907
2021-09-23,35.42471
2021-09-24,39.57528
2021-09-25,13.22393
2021-09-26,9.55598
2021-09-27,32.3359
2021-09-28,37.54826
2021-09-29,50.48262
2021-09-30,43.82239
2021-10-01,41.40926
2021-10-02,13.41698
2021-10-03,7.62548
2021-10-04,15.25096
2021-10-05,49.51737
2021-10-06,45.65637
2021-10-07,43.62934
2021-10-08,45.07722
2021-10-09,14.76833
2021-10-10,7.91505
2021-10-11,13.89961
2021-10-12,36.10038
2021-10-13,38.03088
2021-10-14,38.41698
2021-10-15,37.06563
2021-10-16,15.34749
2021-10-17,10.61776
2021-10-18,32.04633
2021-10-19,34.84555
2021-10-20,35.03861
2021-10-21,32.62548
2021-10-22,31.9498
2021-10-23,10.32818
2021-10-24,7.04633
2021-10-25,29.82625
2021-10-26,35.03861
2021-10-27,35.23166
2021-10-28,35.23166
2021-10-29,34.84555
2021-10-30,11.38996
2021-10-31,7.81853
2021-11-01,28.4749
2021-11-02,32.52895
2021-11-03,40.54054
2021-11-04,40.73359
2021-11-05,39.57528
2021-11-06,13.99613
2021-11-07,8.97683
2021-11-08,34.55598
2021-11-09,39.86486
2021-11-10,36.58301
2021-11-11,34.84555
2021-11-12,33.78378
2021-11-13,13.12741
2021-11-14,7.62548
2021-11-15,31.5637
2021-11-16,41.31274
2021-11-17,31.27413
2021-11-18,32.43243
2021-11-19,35.90733
2021-11-20,14.67181
2021-11-21,4.82625
2021-11-22,31.1776
2021-11-23,35.23166
2021-11-24,34.55598
2021-11-25,31.75675
2021-11-26,29.34362
2021-11-27,13.70656
2021-11-28,7.52895
2021-11-29,27.99227
2021-11-30,33.8803
2021-12-01,37.06563
2021-12-02,36.48648
2021-12-03,31.66023
2021-12-04,12.16216
2021-12-05,8.59073
2021-12-06,27.41312
2021-12-07,31.75675
2021-12-08,33.30115
2021-12-09,38.41698
2021-12-10,35.61776
2021-12-11,13.22393
2021-12-12,7.62548
2021-12-13,29.34362
2021-12-14,30.0193
2021-12-15,35.13513
2021-12-16,32.91505
2021-12-17,30.7915
2021-12-18,15.15444
2021-12-19,9.2664
2021-12-20,27.7027
2021-12-21,34.94208
2021-12-22,32.722
2021-12-23,32.43243
2021-12-24,30.7915
2021-12-25,11.38996
2021-12-26,7.14285
2021-12-27,29.82625
2021-12-28,32.52895
2021-12-29,35.03861
2021-12-30,32.04633
2021-12-31,16.89189
2022-01-01,7.14285
2022-01-02,7.62548
2022-01-03,26.1583
2022-01-04,36.38996
2022-01-05,35.32818
2022-01-06,36.38996
2022-01-07,34.55598
2022-01-08,12.06563
2022-01-09,7.722
2022-01-10,29.82625
2022-01-11,39.09266
2022-01-12,35.03861
2022-01-13,33.30115
2022-01-14,32.43243
2022-01-15,14.86486
2022-01-16,9.16988
2022-01-17,30.88803
2022-01-18,35.42471
2022-01-19,37.45173
2022-01-20,39.57528
2022-01-21,41.89189
2022-01-22,15.63706
2022-01-23,8.01158
2022-01-24,30.50193
2022-01-25,55.0193
2022-01-26,44.49806
2022-01-27,55.59845
2022-01-28,47.77992
2022-01-29,20.65637
2022-01-30,8.01158
2022-01-31,11.67953
2022-02-01,16.89189
2022-02-02,23.26254
2022-02-03,50.09652
2022-02-04,47.49034
2022-02-05,23.35907
2022-02-06,12.06563
2022-02-07,38.12741
2022-02-08,46.91119
2022-02-09,44.78764
2022-02-10,48.16602
2022-02-11,43.24324
2022-02-12,14.76833
2022-02-13,10.03861
2022-02-14,38.32046
2022-02-15,45.55984
2022-02-16,45.94594
2022-02-17,44.11196
2022-02-18,43.33976
2022-02-19,20.27027
2022-02-20,11.48648
2022-02-21,39.76833
2022-02-22,47.49034
2022-02-23,43.24324
2022-02-24,53.66795
2022-02-25,52.79922
2022-02-26,22.87644
2022-02-27,11.77606
2022-02-28,37.06563
2022-03-01,30.21235
2022-03-02,46.91119
2022-03-03,50.7722
2022-03-04,45.36679
2022-03-05,16.21621
2022-03-06,9.36293
2022-03-07,38.51351
2022-03-08,48.64864
2022-03-09,25.96525
2022-03-10,40.63706
2022-03-11,43.14671
2022-03-12,19.49806
2022-03-13,10.42471
2022-03-14,35.13513
2022-03-15,42.08494
2022-03-16,36.96911
2022-03-17,42.47104
2022-03-18,42.76061
2022-03-19,20.07722
2022-03-20,9.2664
2022-03-21,36.00386
2022-03-22,36.29343
2022-03-23,33.59073
2022-03-24,36.87258
2022-03-25,36.77606
2022-03-26,13.99613
2022-03-27,10.42471
2022-03-28,34.74903
2022-03-29,37.06563
2022-03-30,36.10038
2022-03-31,33.01158
2022-04-01,26.9305
2022-04-02,13.70656
2022-04-03,9.6525
2022-04-04,26.83397
2022-04-05,32.3359
2022-04-06,33.59073
2022-04-07,31.75675
2022-04-08,34.36293
2022-04-09,13.12741
2022-04-10,8.20463
2022-04-11,28.861
2022-04-12,30.21235
2022-04-13,30.59845
2022-04-14,32.43243
2022-04-15,25.96525
2022-04-16,10.81081
2022-04-17,10.03861
2022-04-18,26.1583
2022-04-19,28.0888
2022-04-20,29.92277
2022-04-21,29.2471
2022-04-22,29.2471
2022-04-23,10.42471
2022-04-24,6.9498
2022-04-25,23.55212
2022-04-26,30.7915
2022-04-27,32.722
2022-04-28,34.36293
2022-04-29,30.50193
2022-04-30,13.99613
2022-05-01,7.23938
2022-05-02,24.22779
2022-05-03,34.84555
2022-05-04,29.82625
2022-05-05,20.17374
2022-05-06,35.71428
2022-05-07,10.23166
2022-05-08,7.52895
2022-05-09,26.5444
2022-05-10,34.55598
2022-05-11,32.3359
2022-05-12,32.81853
2022-05-13,33.8803
2022-05-14,12.64478
2022-05-15,7.14285
2022-05-16,26.06177
2022-05-17,30.7915
2022-05-18,32.04633
2022-05-19,32.14285
2022-05-20,30.69498
2022-05-21,11.77606
2022-05-22,7.52895
2022-05-23,24.51737
2022-05-24,32.23938
2022-05-25,30.21235
2022-05-26,32.3359
2022-05-27,28.18532
2022-05-28,9.36293
2022-05-29,7.62548
2022-05-30,25.57915
2022-05-31,32.91505
2022-06-01,16.40926
2022-06-02,33.20463
2022-06-03,30.7915
2022-06-04,11.48648
2022-06-05,7.43243
2022-06-06,11.29343
2022-06-07,26.64092
2022-06-08,35.61776
2022-06-09,36.48648
2022-06-10,38.22393
2022-06-11,11.96911
2022-06-12,7.43243
2022-06-13,33.30115
2022-06-14,47.49034
2022-06-15,48.06949
2022-06-16,43.14671
2022-06-17,45.46332
2022-06-18,16.11969
2022-06-19,10.32818
2022-06-20,37.64478
2022-06-21,45.27027
2022-06-22,41.89189
2022-06-23,49.51737
2022-06-24,47.87644
2022-06-25,14.38223
2022-06-26,7.722
2022-06-27,37.93436
2022-06-28,48.06949
2022-06-29,45.55984
2022-06-30,41.98841
2022-07-01,42.85714
2022-07-02,14.96138
2022-07-03,4.6332
2022-07-04,32.14285
2022-07-05,46.04247
2022-07-06,45.46332
2022-07-07,40.92664
2022-07-08,42.95366
2022-07-09,12.16216
2022-07-10,7.43243
2022-07-11,41.98841
2022-07-12,36.10038
2022-07-13,41.21621
2022-07-14,41.89189
2022-07-15,39.96138
2022-07-16,10.13513
2022-07-17,7.14285
2022-07-18,36.87258
2022-07-19,38.22393
2022-07-20,45.65637
2022-07-21,36.38996
2022-07-22,34.55598
2022-07-23,11.87258
2022-07-24,6.85328
2022-07-25,28.37837
2022-07-26,37.35521
2022-07-27,34.6525
2022-07-28,37.54826
2022-07-29,37.83783
2022-07-30,11.87258
2022-07-31,6.5637
2022-08-01,32.23938
2022-08-02,35.13513
2022-08-03,38.12741
2022-08-04,37.25868
2022-08-05,34.6525
2022-08-06,11.67953
2022-08-07,5.7915
2022-08-08,29.05405
2022-08-09,35.32818
2022-08-10,32.722
2022-08-11,35.71428
2022-08-12,37.83783
2022-08-13,11.00386
2022-08-14,8.8803
2022-08-15,13.32046
2022-08-16,30.4054
2022-08-17,33.01158
2022-08-18,33.59073
2022-08-19,36.48648
2022-08-20,12.25868
2022-08-21,7.23938
2022-08-22,32.52895
2022-08-23,40.34749
2022-08-24,40.44401
2022-08-25,35.71428
2022-08-26,35.61776
2022-08-27,15.44401
2022-08-28,11.00386
2022-08-29,33.68725
2022-08-30,41.02316
2022-08-31,37.35521
2022-09-01,38.61003
2022-09-02,34.45945
2022-09-03,14.96138
2022-09-04,11.10038
2022-09-05,34.6525
2022-09-06,40.83011
2022-09-07,42.37451
2022-09-08,37.35521
2022-09-09,15.34749
2022-09-10,12.74131
2022-09-11,8.1081
2022-09-12,14.57528
2022-09-13,43.43629
2022-09-14,44.30501
2022-09-15,41.50579
2022-09-16,35.52123
2022-09-17,15.54054
2022-09-18,11.38996
2022-09-19,30.7915
2022-09-20,34.36293
2022-09-21,38.51351
2022-09-22,42.85714
2022-09-23,39.57528
2022-09-24,15.25096
2022-09-25,6.85328
2022-09-26,36.58301
2022-09-27,47.97297
2022-09-28,53.0888
2022-09-29,47.87644
2022-09-30,56.27413
2022-10-01,20.07722
2022-10-02,8.59073
2022-10-03,24.03474
2022-10-04,51.1583
2022-10-05,50.3861
2022-10-06,47.20077
2022-10-07,44.59459
2022-10-08,12.45173
2022-10-09,6.66023
2022-10-10,21.13899
2022-10-11,46.04247
2022-10-12,47.20077
2022-10-13,52.02702
2022-10-14,58.68725
2022-10-15,25.57915
2022-10-16,12.74131
2022-10-17,52.89575
2022-10-18,64.76833
2022-10-19,61.96911
2022-10-20,51.06177
2022-10-21,49.22779
2022-10-22,18.82239
2022-10-23,10.90733
2022-10-24,36.87258
2022-10-25,48.26254
2022-10-26,48.45559
2022-10-27,55.21235
2022-10-28,50.48262
2022-10-29,19.98069
2022-10-30,9.94208
2022-10-31,45.36679
2022-11-01,54.44015
2022-11-02,57.23938
2022-11-03,51.83397
2022-11-04,51.35135
2022-11-05,18.05019
2022-11-06,11.38996
2022-11-07,39.86486
2022-11-08,54.82625
2022-11-09,55.30888
2022-11-10,61.38996
2022-11-11,67.37451
2022-11-12,31.85328
2022-11-13,14.57528
2022-11-14,56.37065
2022-11-15,67.37451
2022-11-16,70.07722
2022-11-17,78.18532
2022-11-18,60.32818
2022-11-19,25.28957
2022-11-20,9.6525
2022-11-21,41.79536
2022-11-22,61.38996
2022-11-23,71.33204
2022-11-24,70.36679
2022-11-25,63.61003
2022-11-26,27.7027
2022-11-27,16.89189
2022-11-28,64.09266
2022-11-29,85.13513
2022-11-30,73.64864
2022-12-01,80.98455
2022-12-02,80.4054
2022-12-03,34.2664
2022-12-04,13.51351
2022-12-05,64.57528
2022-12-06,82.04633
2022-12-07,87.06563
2022-12-08,86.00386
2022-12-09,77.50965
2022-12-10,30.0193
2022-12-11,11.87258
2022-12-12,58.8803
2022-12-13,85.81081
2022-12-14,96.62162
2022-12-15,94.01544
2022-12-16,85.03861
2022-12-17,36.00386
2022-12-18,16.60231
2022-12-19,68.53281
2022-12-20,87.64478
2022-12-21,90.63706
2022-12-22,100.0
2022-12-23,78.0888
2022-12-24,31.08108
2022-12-25,13.41698
2022-12-26,52.60617
2022-12-27,63.99613
2022-12-28,72.39382
2022-12-29,62.25868
2022-12-30,36.87258
2022-12-31,16.31274
2023-01-01,9.55598
2023-01-02,53.37837
2023-01-03,64.57528
2023-01-04,63.61003
2023-01-05,62.25868
2023-01-06,63.89961
2023-01-07,29.92277
2023-01-08,11.77606
2023-01-09,48.35907
2023-01-10,64.47876
2023-01-11,64.96138
2023-01-12,65.05791
2023-01-13,63.22393
2023-01-14,24.80694
2023-01-15,10.61776
2023-01-16,45.55984
2023-01-17,57.14285
2023-01-18,51.64092
2023-01-19,56.5637
2023-01-20,53.0888
2023-01-21,19.20849
2023-01-22,7.62548
2023-01-23,13.22393
2023-01-24,26.35135
2023-01-25,57.04633
2023-01-26,62.06563
2023-01-27,63.03088
2023-01-28,23.74517
2023-01-29,11.38996
2023-01-30,54.05405
2023-01-31,60.42471
2023-02-01,61.00386
2023-02-02,63.32046
2023-02-03,64.28571
2023-02-04,22.49034
2023-02-05,10.42471
2023-02-06,48.84169
2023-02-07,57.81853
2023-02-08,59.74903
2023-02-09,59.6525
2023-02-10,59.74903
2023-02-11,22.49034
2023-02-12,10.42471
2023-02-13,41.60231
2023-02-14,56.66023
2023-02-15,57.81853
2023-02-16,59.74903
2023-02-17,56.66023
2023-02-18,21.23552
2023-02-19,8.68725
2023-02-20,37.93436
2023-02-21,52.79922
2023-02-22,57.91505
2023-02-23,59.84555
2023-02-24,57.62548
2023-02-25,20.55984
2023-02-26,9.16988
2023-02-27,39.28571
2023-02-28,47.97297
2023-03-01,30.30888
2023-03-02,54.53667
2023-03-03,50.48262
2023-03-04,19.49806
2023-03-05,9.16988
2023-03-06,44.20849
2023-03-07,53.28185
2023-03-08,56.75675
2023-03-09,54.15057
2023-03-10,61.48648
2023-03-11,20.36679
2023-03-12,10.90733
2023-03-13,55.0193
2023-03-14,64.57528
2023-03-15,68.53281
2023-03-16,68.82239
2023-03-17,55.7915
2023-03-18,26.9305
2023-03-19,10.90733
2023-03-20,46.23552
2023-03-21,54.44015
2023-03-22,54.72972
2023-03-23,56.27413
2023-03-24,55.4054
2023-03-25,20.07722
2023-03-26,10.13513
2023-03-27,46.13899
2023-03-28,57.722
2023-03-29,50.19305
2023-03-30,52.02702
2023-03-31,49.03474
2023-04-01,22.87644
2023-04-02,9.2664
2023-04-03,40.15444
2023-04-04,50.96525
2023-04-05,45.55984
2023-04-06,49.13127
2023-04-07,44.01544
2023-04-08,16.79536
2023-04-09,8.01158
2023-04-10,32.722
2023-04-11,51.1583
2023-04-12,49.42084
2023-04-13,54.15057
2023-04-14,46.91119
2023-04-15,22.58687
2023-04-16,11.10038
2023-04-17,39.38223
2023-04-18,45.65637
2023-04-19,48.16602
2023-04-20,49.61389
2023-04-21,46.23552
2023-04-22,16.79536
2023-04-23,11.87258
2023-04-24,35.13513
2023-04-25,51.64092
2023-04-26,55.88803
2023-04-27,51.64092
2023-04-28,63.22393
2023-04-29,21.42857
2023-04-30,15.05791
2023-05-01,22.00772
2023-05-02,41.98841
2023-05-03,48.06949
2023-05-04,44.98069
2023-05-05,28.861
2023-05-06,16.89189
2023-05-07,8.30115
2023-05-08,38.03088
2023-05-09,46.23552
2023-05-10,45.75289
2023-05-11,47.00772
2023-05-12,38.12741
2023-05-13,16.98841
2023-05-14,7.91505
2023-05-15,38.70656
2023-05-16,45.36679
2023-05-17,40.83011
2023-05-18,40.63706
2023-05-19,39.57528
2023-05-20,16.31274
2023-05-21,9.74903
2023-05-22,31.9498
2023-05-23,37.74131
2023-05-24,38.70656
2023-05-25,41.89189
2023-05-26,40.92664
2023-05-27,17.56756
2023-05-28,8.68725
2023-05-29,19.11196
