date,자동차보험견적
2021-03-06,19.15285
2021-03-07,15.28545
2021-03-08,29.28176
2021-03-09,27.25598
2021-03-10,26.88766
2021-03-11,27.07182
2021-03-12,27.80847
2021-03-13,16.57458
2021-03-14,19.52117
2021-03-15,30.20257
2021-03-16,26.88766
2021-03-17,29.46593
2021-03-18,23.57274
2021-03-19,21.54696
2021-03-20,16.57458
2021-03-21,16.57458
2021-03-22,33.14917
2021-03-23,26.51933
2021-03-24,25.59852
2021-03-25,26.51933
2021-03-26,18.96869
2021-03-27,13.0755
2021-03-28,16.9429
2021-03-29,27.07182
2021-03-30,23.94106
2021-03-31,23.38858
2021-04-01,22.46777
2021-04-02,20.99447
2021-04-03,12.89134
2021-04-04,13.81215
2021-04-05,33.51749
2021-04-06,29.65009
2021-04-07,30.38674
2021-04-08,33.14917
2021-04-09,25.2302
2021-04-10,12.89134
2021-04-11,14.36464
2021-04-12,31.86003
2021-04-13,27.99263
2021-04-14,31.49171
2021-04-15,25.41436
2021-04-16,24.49355
2021-04-17,16.39042
2021-04-18,15.83793
2021-04-19,31.30755
2021-04-20,22.46777
2021-04-21,25.04604
2021-04-22,24.12523
2021-04-23,24.86187
2021-04-24,16.02209
2021-04-25,16.02209
2021-04-26,29.46593
2021-04-27,24.86187
2021-04-28,23.02025
2021-04-29,28.17679
2021-04-30,22.83609
2021-05-01,15.46961
2021-05-02,14.36464
2021-05-03,31.30755
2021-05-04,30.75506
2021-05-05,15.83793
2021-05-06,30.38674
2021-05-07,22.09944
2021-05-08,20.44198
2021-05-09,17.49539
2021-05-10,32.41252
2021-05-11,28.36095
2021-05-12,27.44014
2021-05-13,26.70349
2021-05-14,25.78268
2021-05-15,11.97053
2021-05-16,16.75874
2021-05-17,27.07182
2021-05-18,26.15101
2021-05-19,17.31123
2021-05-20,27.07182
2021-05-21,21.91528
2021-05-22,16.75874
2021-05-23,14.5488
2021-05-24,32.04419
2021-05-25,32.59668
2021-05-26,26.15101
2021-05-27,25.04604
2021-05-28,29.46593
2021-05-29,13.0755
2021-05-30,15.46961
2021-05-31,28.72928
2021-06-01,30.5709
2021-06-02,30.01841
2021-06-03,23.94106
2021-06-04,17.67955
2021-06-05,15.65377
2021-06-06,17.31123
2021-06-07,32.04419
2021-06-08,27.07182
2021-06-09,20.07366
2021-06-10,24.67771
2021-06-11,20.81031
2021-06-12,17.12707
2021-06-13,15.10128
2021-06-14,31.12338
2021-06-15,31.67587
2021-06-16,26.33517
2021-06-17,23.02025
2021-06-18,22.46777
2021-06-19,11.6022
2021-06-20,14.73296
2021-06-21,28.54511
2021-06-22,29.28176
2021-06-23,25.78268
2021-06-24,26.33517
2021-06-25,25.41436
2021-06-26,12.89134
2021-06-27,13.0755
2021-06-28,25.04604
2021-06-29,27.6243
2021-06-30,28.54511
2021-07-01,27.07182
2021-07-02,23.38858
2021-07-03,14.91712
2021-07-04,14.36464
2021-07-05,27.6243
2021-07-06,27.44014
2021-07-07,27.25598
2021-07-08,23.20441
2021-07-09,25.41436
2021-07-10,16.20626
2021-07-11,17.12707
2021-07-12,28.72928
2021-07-13,31.30755
2021-07-14,26.15101
2021-07-15,25.78268
2021-07-16,23.20441
2021-07-17,16.9429
2021-07-18,16.57458
2021-07-19,30.01841
2021-07-20,31.67587
2021-07-21,26.88766
2021-07-22,25.59852
2021-07-23,17.31123
2021-07-24,13.44383
2021-07-25,14.73296
2021-07-26,26.15101
2021-07-27,28.17679
2021-07-28,21.17863
2021-07-29,32.965
2021-07-30,21.36279
2021-07-31,13.81215
2021-08-01,13.44383
2021-08-02,34.99079
2021-08-03,29.65009
2021-08-04,25.59852
2021-08-05,25.2302
2021-08-06,26.88766
2021-08-07,16.57458
2021-08-08,15.46961
2021-08-09,32.965
2021-08-10,30.01841
2021-08-11,29.28176
2021-08-12,25.96685
2021-08-13,24.67771
2021-08-14,16.9429
2021-08-15,13.81215
2021-08-16,21.36279
2021-08-17,26.88766
2021-08-18,35.17495
2021-08-19,25.96685
2021-08-20,24.86187
2021-08-21,17.31123
2021-08-22,15.65377
2021-08-23,31.12338
2021-08-24,25.59852
2021-08-25,32.965
2021-08-26,26.51933
2021-08-27,27.99263
2021-08-28,18.78453
2021-08-29,14.18047
2021-08-30,30.5709
2021-08-31,30.75506
2021-09-01,29.28176
2021-09-02,24.67771
2021-09-03,27.6243
2021-09-04,16.02209
2021-09-05,14.73296
2021-09-06,30.01841
2021-09-07,24.12523
2021-09-08,25.2302
2021-09-09,28.17679
2021-09-10,24.12523
2021-09-11,14.5488
2021-09-12,11.78637
2021-09-13,32.59668
2021-09-14,31.30755
2021-09-15,23.20441
2021-09-16,25.78268
2021-09-17,20.81031
2021-09-18,12.15469
2021-09-19,9.39226
2021-09-20,11.78637
2021-09-21,14.73296
2021-09-22,17.31123
2021-09-23,32.22836
2021-09-24,30.5709
2021-09-25,16.9429
2021-09-26,16.20626
2021-09-27,37.38489
2021-09-28,27.25598
2021-09-29,29.83425
2021-09-30,29.0976
2021-10-01,23.02025
2021-10-02,14.5488
2021-10-03,17.31123
2021-10-04,20.44198
2021-10-05,36.83241
2021-10-06,28.17679
2021-10-07,30.38674
2021-10-08,24.30939
2021-10-09,13.0755
2021-10-10,16.39042
2021-10-11,20.07366
2021-10-12,31.12338
2021-10-13,22.65193
2021-10-14,29.65009
2021-10-15,30.93922
2021-10-16,14.18047
2021-10-17,17.31123
2021-10-18,29.83425
2021-10-19,28.17679
2021-10-20,25.96685
2021-10-21,21.54696
2021-10-22,19.15285
2021-10-23,11.04972
2021-10-24,12.15469
2021-10-25,35.9116
2021-10-26,26.70349
2021-10-27,20.62615
2021-10-28,27.6243
2021-10-29,23.57274
2021-10-30,14.5488
2021-10-31,18.96869
2021-11-01,29.65009
2021-11-02,32.22836
2021-11-03,22.65193
2021-11-04,28.17679
2021-11-05,22.2836
2021-11-06,14.91712
2021-11-07,11.97053
2021-11-08,25.04604
2021-11-09,26.15101
2021-11-10,29.46593
2021-11-11,25.04604
2021-11-12,23.02025
2021-11-13,16.20626
2021-11-14,15.65377
2021-11-15,22.46777
2021-11-16,27.99263
2021-11-17,31.86003
2021-11-18,22.83609
2021-11-19,23.7569
2021-11-20,17.31123
2021-11-21,14.73296
2021-11-22,32.965
2021-11-23,25.2302
2021-11-24,28.91344
2021-11-25,20.62615
2021-11-26,19.33701
2021-11-27,14.73296
2021-11-28,18.60036
2021-11-29,27.80847
2021-11-30,30.93922
2021-12-01,33.70165
2021-12-02,25.59852
2021-12-03,26.15101
2021-12-04,14.18047
2021-12-05,17.49539
2021-12-06,26.70349
2021-12-07,30.38674
2021-12-08,26.15101
2021-12-09,26.51933
2021-12-10,26.88766
2021-12-11,18.23204
2021-12-12,18.96869
2021-12-13,25.2302
2021-12-14,33.14917
2021-12-15,30.20257
2021-12-16,30.20257
2021-12-17,29.0976
2021-12-18,14.5488
2021-12-19,18.96869
2021-12-20,31.30755
2021-12-21,27.25598
2021-12-22,27.80847
2021-12-23,26.33517
2021-12-24,22.2836
2021-12-25,18.4162
2021-12-26,20.25782
2021-12-27,32.59668
2021-12-28,26.88766
2021-12-29,29.83425
2021-12-30,29.65009
2021-12-31,20.81031
2022-01-01,17.49539
2022-01-02,20.25782
2022-01-03,39.779
2022-01-04,27.44014
2022-01-05,31.30755
2022-01-06,29.83425
2022-01-07,21.17863
2022-01-08,13.62799
2022-01-09,19.8895
2022-01-10,32.22836
2022-01-11,27.07182
2022-01-12,25.96685
2022-01-13,27.80847
2022-01-14,30.38674
2022-01-15,15.65377
2022-01-16,21.54696
2022-01-17,29.46593
2022-01-18,26.15101
2022-01-19,24.67771
2022-01-20,26.15101
2022-01-21,26.51933
2022-01-22,17.86372
2022-01-23,18.78453
2022-01-24,27.07182
2022-01-25,35.17495
2022-01-26,26.51933
2022-01-27,24.30939
2022-01-28,23.38858
2022-01-29,14.5488
2022-01-30,9.94475
2022-01-31,16.75874
2022-02-01,15.10128
2022-02-02,17.12707
2022-02-03,32.04419
2022-02-04,34.06998
2022-02-05,16.02209
2022-02-06,19.33701
2022-02-07,33.70165
2022-02-08,25.41436
2022-02-09,28.36095
2022-02-10,26.70349
2022-02-11,25.96685
2022-02-12,15.10128
2022-02-13,15.28545
2022-02-14,26.88766
2022-02-15,32.04419
2022-02-16,30.20257
2022-02-17,26.70349
2022-02-18,28.36095
2022-02-19,18.04788
2022-02-20,16.39042
2022-02-21,33.51749
2022-02-22,26.88766
2022-02-23,27.25598
2022-02-24,23.94106
2022-02-25,24.30939
2022-02-26,14.73296
2022-02-27,16.57458
2022-02-28,27.44014
2022-03-01,23.20441
2022-03-02,27.25598
2022-03-03,22.2836
2022-03-04,24.86187
2022-03-05,16.57458
2022-03-06,16.02209
2022-03-07,24.12523
2022-03-08,27.25598
2022-03-09,12.89134
2022-03-10,27.25598
2022-03-11,29.83425
2022-03-12,13.81215
2022-03-13,16.57458
2022-03-14,29.65009
2022-03-15,30.93922
2022-03-16,24.86187
2022-03-17,31.49171
2022-03-18,25.41436
2022-03-19,16.57458
2022-03-20,17.86372
2022-03-21,32.22836
2022-03-22,25.96685
2022-03-23,27.6243
2022-03-24,29.46593
2022-03-25,27.44014
2022-03-26,19.70534
2022-03-27,12.52302
2022-03-28,30.75506
2022-03-29,24.30939
2022-03-30,23.57274
2022-03-31,22.2836
2022-04-01,21.17863
2022-04-02,13.81215
2022-04-03,12.33885
2022-04-04,32.04419
2022-04-05,25.2302
2022-04-06,29.28176
2022-04-07,28.54511
2022-04-08,20.99447
2022-04-09,11.04972
2022-04-10,13.44383
2022-04-11,26.33517
2022-04-12,31.86003
2022-04-13,27.44014
2022-04-14,28.91344
2022-04-15,23.38858
2022-04-16,14.5488
2022-04-17,13.99631
2022-04-18,37.01657
2022-04-19,27.07182
2022-04-20,27.80847
2022-04-21,23.7569
2022-04-22,20.62615
2022-04-23,14.73296
2022-04-24,12.15469
2022-04-25,29.28176
2022-04-26,29.65009
2022-04-27,24.86187
2022-04-28,24.67771
2022-04-29,25.04604
2022-04-30,9.76058
2022-05-01,14.5488
2022-05-02,27.99263
2022-05-03,28.17679
2022-05-04,26.88766
2022-05-05,12.33885
2022-05-06,26.51933
2022-05-07,14.73296
2022-05-08,12.52302
2022-05-09,34.99079
2022-05-10,28.72928
2022-05-11,26.15101
2022-05-12,28.91344
2022-05-13,23.20441
2022-05-14,10.68139
2022-05-15,14.18047
2022-05-16,29.65009
2022-05-17,34.80662
2022-05-18,25.78268
2022-05-19,26.70349
2022-05-20,24.67771
2022-05-21,13.62799
2022-05-22,10.68139
2022-05-23,26.88766
2022-05-24,29.83425
2022-05-25,28.91344
2022-05-26,26.33517
2022-05-27,25.41436
2022-05-28,13.0755
2022-05-29,13.44383
2022-05-30,25.96685
2022-05-31,23.94106
2022-06-01,17.49539
2022-06-02,28.91344
2022-06-03,24.30939
2022-06-04,17.12707
2022-06-05,13.44383
2022-06-06,14.5488
2022-06-07,29.28176
2022-06-08,34.80662
2022-06-09,24.49355
2022-06-10,24.86187
2022-06-11,13.62799
2022-06-12,21.54696
2022-06-13,30.75506
2022-06-14,28.72928
2022-06-15,30.20257
2022-06-16,23.7569
2022-06-17,26.70349
2022-06-18,12.33885
2022-06-19,13.0755
2022-06-20,32.22836
2022-06-21,24.49355
2022-06-22,27.6243
2022-06-23,25.2302
2022-06-24,23.7569
2022-06-25,9.76058
2022-06-26,13.0755
2022-06-27,27.44014
2022-06-28,28.72928
2022-06-29,26.70349
2022-06-30,26.33517
2022-07-01,26.15101
2022-07-02,13.62799
2022-07-03,16.39042
2022-07-04,35.72744
2022-07-05,27.25598
2022-07-06,25.59852
2022-07-07,25.41436
2022-07-08,21.73112
2022-07-09,13.62799
2022-07-10,13.0755
2022-07-11,30.01841
2022-07-12,28.17679
2022-07-13,25.04604
2022-07-14,28.36095
2022-07-15,26.15101
2022-07-16,11.6022
2022-07-17,12.70718
2022-07-18,30.38674
2022-07-19,25.04604
2022-07-20,28.54511
2022-07-21,25.2302
2022-07-22,18.4162
2022-07-23,14.91712
2022-07-24,14.5488
2022-07-25,30.75506
2022-07-26,23.20441
2022-07-27,20.07366
2022-07-28,27.99263
2022-07-29,25.2302
2022-07-30,14.18047
2022-07-31,15.28545
2022-08-01,28.36095
2022-08-02,25.04604
2022-08-03,24.30939
2022-08-04,20.44198
2022-08-05,23.7569
2022-08-06,15.46961
2022-08-07,13.44383
2022-08-08,28.36095
2022-08-09,27.07182
2022-08-10,33.14917
2022-08-11,28.54511
2022-08-12,27.80847
2022-08-13,14.36464
2022-08-14,13.99631
2022-08-15,20.25782
2022-08-16,29.28176
2022-08-17,32.22836
2022-08-18,26.88766
2022-08-19,25.2302
2022-08-20,14.91712
2022-08-21,16.75874
2022-08-22,32.22836
2022-08-23,28.54511
2022-08-24,24.67771
2022-08-25,25.96685
2022-08-26,27.80847
2022-08-27,12.15469
2022-08-28,14.5488
2022-08-29,26.88766
2022-08-30,28.54511
2022-08-31,27.25598
2022-09-01,23.7569
2022-09-02,23.38858
2022-09-03,12.15469
2022-09-04,12.33885
2022-09-05,20.44198
2022-09-06,26.51933
2022-09-07,26.88766
2022-09-08,22.65193
2022-09-09,12.52302
2022-09-10,12.52302
2022-09-11,11.41804
2022-09-12,16.57458
2022-09-13,34.06998
2022-09-14,33.70165
2022-09-15,30.38674
2022-09-16,27.99263
2022-09-17,13.81215
2022-09-18,16.57458
2022-09-19,31.30755
2022-09-20,28.91344
2022-09-21,38.85819
2022-09-22,30.75506
2022-09-23,24.12523
2022-09-24,15.46961
2022-09-25,15.10128
2022-09-26,27.07182
2022-09-27,27.6243
2022-09-28,24.86187
2022-09-29,25.2302
2022-09-30,22.65193
2022-10-01,14.18047
2022-10-02,8.83977
2022-10-03,16.20626
2022-10-04,25.96685
2022-10-05,24.30939
2022-10-06,22.83609
2022-10-07,24.67771
2022-10-08,10.31307
2022-10-09,11.23388
2022-10-10,16.02209
2022-10-11,29.65009
2022-10-12,30.75506
2022-10-13,24.12523
2022-10-14,23.7569
2022-10-15,12.15469
2022-10-16,10.31307
2022-10-17,30.75506
2022-10-18,29.46593
2022-10-19,22.65193
2022-10-20,27.6243
2022-10-21,23.7569
2022-10-22,10.86556
2022-10-23,11.23388
2022-10-24,25.96685
2022-10-25,26.15101
2022-10-26,26.88766
2022-10-27,22.2836
2022-10-28,21.73112
2022-10-29,11.6022
2022-10-30,9.94475
2022-10-31,26.51933
2022-11-01,25.78268
2022-11-02,28.72928
2022-11-03,21.17863
2022-11-04,22.65193
2022-11-05,11.23388
2022-11-06,10.68139
2022-11-07,24.12523
2022-11-08,22.2836
2022-11-09,22.83609
2022-11-10,23.57274
2022-11-11,20.44198
2022-11-12,13.81215
2022-11-13,11.97053
2022-11-14,23.02025
2022-11-15,25.59852
2022-11-16,22.09944
2022-11-17,26.51933
2022-11-18,20.44198
2022-11-19,13.0755
2022-11-20,15.28545
2022-11-21,29.28176
2022-11-22,26.70349
2022-11-23,23.57274
2022-11-24,19.52117
2022-11-25,18.04788
2022-11-26,11.6022
2022-11-27,11.78637
2022-11-28,25.04604
2022-11-29,21.36279
2022-11-30,25.78268
2022-12-01,26.15101
2022-12-02,22.2836
2022-12-03,7.7348
2022-12-04,12.52302
2022-12-05,26.88766
2022-12-06,23.38858
2022-12-07,23.7569
2022-12-08,20.07366
2022-12-09,20.07366
2022-12-10,10.12891
2022-12-11,15.10128
2022-12-12,29.83425
2022-12-13,29.0976
2022-12-14,23.38858
2022-12-15,22.46777
2022-12-16,23.38858
2022-12-17,13.81215
2022-12-18,13.44383
2022-12-19,20.99447
2022-12-20,29.0976
2022-12-21,26.33517
2022-12-22,24.86187
2022-12-23,22.46777
2022-12-24,11.23388
2022-12-25,11.78637
2022-12-26,25.2302
2022-12-27,33.88581
2022-12-28,18.78453
2022-12-29,22.46777
2022-12-30,21.73112
2022-12-31,10.12891
2023-01-01,10.31307
2023-01-02,36.09576
2023-01-03,28.54511
2023-01-04,26.51933
2023-01-05,24.67771
2023-01-06,22.65193
2023-01-07,13.81215
2023-01-08,13.99631
2023-01-09,25.41436
2023-01-10,32.59668
2023-01-11,72.37569
2023-01-12,46.40883
2023-01-13,28.17679
2023-01-14,15.10128
2023-01-15,20.25782
2023-01-16,30.38674
2023-01-17,27.44014
2023-01-18,21.91528
2023-01-19,21.54696
2023-01-20,12.52302
2023-01-21,8.65561
2023-01-22,8.65561
2023-01-23,7.91896
2023-01-24,9.57642
2023-01-25,29.0976
2023-01-26,25.96685
2023-01-27,23.7569
2023-01-28,14.91712
2023-01-29,14.91712
2023-01-30,31.30755
2023-01-31,28.36095
2023-02-01,25.59852
2023-02-02,25.78268
2023-02-03,17.86372
2023-02-04,11.97053
2023-02-05,15.83793
2023-02-06,32.965
2023-02-07,25.78268
2023-02-08,24.67771
2023-02-09,29.46593
2023-02-10,22.65193
2023-02-11,15.65377
2023-02-12,14.18047
2023-02-13,28.91344
2023-02-14,20.99447
2023-02-15,24.30939
2023-02-16,24.49355
2023-02-17,22.09944
2023-02-18,15.46961
2023-02-19,15.10128
2023-02-20,29.83425
2023-02-21,23.94106
2023-02-22,24.30939
2023-02-23,22.2836
2023-02-24,28.17679
2023-02-25,16.75874
2023-02-26,19.52117
2023-02-27,29.28176
2023-02-28,27.44014
2023-03-01,19.8895
2023-03-02,25.78268
2023-03-03,25.04604
2023-03-04,18.04788
2023-03-05,12.15469
2023-03-06,28.36095
2023-03-07,27.99263
2023-03-08,27.99263
2023-03-09,30.38674
2023-03-10,25.41436
2023-03-11,17.49539
2023-03-12,14.5488
2023-03-13,32.59668
2023-03-14,33.33333
2023-03-15,30.01841
2023-03-16,30.20257
2023-03-17,24.30939
2023-03-18,18.4162
2023-03-19,13.99631
2023-03-20,31.12338
2023-03-21,25.41436
2023-03-22,28.17679
2023-03-23,27.07182
2023-03-24,23.02025
2023-03-25,13.62799
2023-03-26,15.83793
2023-03-27,31.30755
2023-03-28,27.07182
2023-03-29,27.99263
2023-03-30,20.99447
2023-03-31,25.59852
2023-04-01,13.81215
2023-04-02,16.02209
2023-04-03,34.25414
2023-04-04,22.46777
2023-04-05,27.6243
2023-04-06,21.17863
2023-04-07,18.78453
2023-04-08,15.10128
2023-04-09,16.75874
2023-04-10,28.72928
2023-04-11,25.41436
2023-04-12,27.99263
2023-04-13,23.94106
2023-04-14,25.04604
2023-04-15,17.49539
2023-04-16,16.75874
2023-04-17,31.67587
2023-04-18,23.57274
2023-04-19,24.12523
2023-04-20,25.2302
2023-04-21,17.49539
2023-04-22,14.36464
2023-04-23,15.10128
2023-04-24,29.28176
2023-04-25,31.49171
2023-04-26,29.28176
2023-04-27,25.41436
2023-04-28,19.8895
2023-04-29,12.33885
2023-04-30,14.5488
2023-05-01,16.9429
2023-05-02,27.25598
2023-05-03,23.20441
2023-05-04,21.36279
2023-05-05,16.20626
2023-05-06,13.0755
2023-05-07,11.23388
2023-05-08,31.86003
2023-05-09,30.38674
2023-05-10,35.35911
2023-05-11,38.67403
2023-05-12,33.88581
2023-05-13,24.49355
2023-05-14,26.88766
2023-05-15,45.1197
2023-05-16,45.67219
2023-05-17,33.70165
2023-05-18,41.98895
2023-05-19,35.9116
2023-05-20,17.49539
2023-05-21,11.04972
2023-05-22,29.46593
2023-05-23,26.88766
2023-05-24,22.2836
2023-05-25,28.17679
2023-05-26,24.30939
2023-05-27,14.36464
2023-05-28,13.81215
