date,전자단기사채
2023-12-15,11.79487
2023-12-16,2.5641
2023-12-18,9.23076
2023-12-19,11.28205
2023-12-20,13.33333
2023-12-21,16.92307
2023-12-22,15.38461
2023-12-24,3.07692
2023-12-25,4.10256
2023-12-26,3.58974
2023-12-27,12.30769
2023-12-28,13.33333
2023-12-29,12.82051
2023-12-30,4.10256
2023-12-31,4.10256
2024-01-01,3.07692
2024-01-02,13.33333
2024-01-03,18.97435
2024-01-04,19.48717
2024-01-05,20.51282
2024-01-06,11.79487
2024-01-07,7.17948
2024-01-08,15.38461
2024-01-09,16.92307
2024-01-10,15.89743
2024-01-11,15.89743
2024-01-12,13.84615
2024-01-15,17.43589
2024-01-16,15.38461
2024-01-17,13.33333
2024-01-18,13.84615
2024-01-19,14.87179
2024-01-20,3.07692
2024-01-21,2.5641
2024-01-22,16.41025
2024-01-23,16.41025
2024-01-24,16.41025
2024-01-25,9.74358
2024-01-26,13.33333
2024-01-27,2.5641
2024-01-28,4.10256
2024-01-29,16.41025
2024-01-30,17.43589
2024-01-31,14.35897
2024-02-01,20.51282
2024-02-02,13.84615
2024-02-05,15.38461
2024-02-06,18.46153
2024-02-07,13.33333
2024-02-08,10.76923
2024-02-12,3.07692
2024-02-13,17.43589
2024-02-14,18.97435
2024-02-15,17.43589
2024-02-16,17.43589
2024-02-18,5.1282
2024-02-19,17.94871
2024-02-20,20.0
2024-02-21,20.0
2024-02-22,22.5641
2024-02-23,9.23076
2024-02-26,16.92307
2024-02-27,15.89743
2024-02-28,13.33333
2024-02-29,10.25641
2024-03-03,3.07692
2024-03-04,18.97435
2024-03-05,17.94871
2024-03-06,13.33333
2024-03-07,16.92307
2024-03-08,17.94871
2024-03-09,2.5641
2024-03-11,11.28205
2024-03-12,22.05128
2024-03-13,11.79487
2024-03-14,20.0
2024-03-15,15.89743
2024-03-18,14.87179
2024-03-19,14.87179
2024-03-20,22.05128
