date,증시현황
2023-05-28,2.25301
2023-05-29,6.91441
2023-05-30,15.84876
2023-05-31,15.74517
2023-06-01,15.21429
2023-06-02,15.26608
2023-06-03,3.8327
2023-06-04,1.5538
2023-06-05,12.59873
2023-06-06,5.8138
2023-06-07,15.08481
2023-06-08,15.36967
2023-06-09,14.52803
2023-06-10,3.96219
2023-06-11,1.73507
2023-06-12,14.15253
2023-06-13,15.52505
2023-06-14,24.13569
2023-06-15,18.71034
2023-06-16,15.12365
2023-06-17,4.18231
2023-06-18,1.41136
2023-06-19,14.78699
2023-06-20,16.67745
2023-06-21,18.39958
2023-06-22,16.30195
2023-06-23,15.8876
2023-06-24,3.70322
2023-06-25,1.67033
2023-06-26,13.40152
2023-06-27,16.41849
2023-06-28,18.89162
2023-06-29,16.6904
2023-06-30,15.5121
2023-07-01,3.70322
2023-07-02,1.70918
2023-07-03,15.1625
2023-07-04,17.42846
2023-07-05,15.26608
2023-07-06,23.74724
2023-07-07,20.85976
2023-07-08,4.70024
2023-07-09,2.01994
2023-07-10,15.34377
2023-07-11,16.09478
2023-07-12,17.29897
2023-07-13,18.11472
2023-07-14,17.51909
2023-07-15,4.58371
2023-07-16,1.67033
2023-07-17,15.33082
2023-07-18,18.52906
2023-07-19,18.45137
2023-07-20,17.85575
2023-07-21,17.42846
2023-07-22,4.09167
2023-07-23,1.79981
2023-07-24,17.59678
2023-07-25,19.94043
2023-07-26,79.58047
2023-07-27,27.13971
2023-07-28,20.16055
2023-07-29,4.55781
2023-07-30,1.86456
2023-07-31,19.84979
2023-08-01,20.9763
2023-08-02,35.18062
2023-08-03,24.80901
2023-08-04,20.05697
2023-08-05,4.68729
2023-08-06,1.95519
2023-08-07,19.78505
2023-08-08,20.6008
2023-08-09,17.8428
2023-08-10,17.14359
2023-08-11,16.37964
2023-08-12,4.22115
2023-08-13,1.65738
2023-08-14,17.55794
2023-08-15,6.66839
2023-08-16,26.14269
2023-08-17,24.5112
2023-08-18,21.28706
2023-08-19,5.71021
2023-08-20,2.83568
2023-08-21,16.72925
2023-08-22,18.55496
2023-08-23,19.47429
2023-08-24,19.18943
2023-08-25,19.798
2023-08-26,5.63252
2023-08-27,1.73507
2023-08-28,16.37964
2023-08-29,18.41253
2023-08-30,19.03405
2023-08-31,18.43843
2023-09-01,18.78803
2023-09-02,4.99805
2023-09-03,2.04583
2023-09-04,16.26311
2023-09-05,18.08882
2023-09-06,18.14061
2023-09-07,19.84979
2023-09-08,17.1177
2023-09-09,4.37653
2023-09-10,1.83866
2023-09-11,15.62864
2023-09-12,22.65958
2023-09-13,21.40359
2023-09-14,18.30894
2023-09-15,18.60675
2023-09-16,4.75203
2023-09-17,1.95519
2023-09-18,17.0918
2023-09-19,18.32189
2023-09-20,17.51909
2023-09-21,25.24925
2023-09-22,20.66554
2023-09-23,4.77793
2023-09-24,1.77392
2023-09-25,18.01113
2023-09-26,21.62372
2023-09-27,17.24718
2023-09-28,4.53191
2023-09-29,4.26
2023-09-30,3.13349
2023-10-01,1.81276
2023-10-02,3.14644
2023-10-03,5.011
2023-10-04,27.25624
2023-10-05,20.16055
2023-10-06,16.6904
2023-10-07,4.72614
2023-10-08,1.95519
2023-10-09,5.67137
2023-10-10,23.15162
2023-10-11,20.74323
2023-10-12,19.29302
2023-10-13,20.04402
2023-10-14,4.80383
2023-10-15,1.72212
2023-10-16,19.22827
2023-10-17,19.18943
2023-10-18,20.00517
2023-10-19,28.65466
2023-10-20,29.57399
2023-10-21,6.83672
2023-10-22,2.61556
2023-10-23,20.53606
2023-10-24,28.75825
2023-10-25,25.27515
2023-10-26,41.43467
2023-10-27,26.82895
2023-10-28,6.11161
2023-10-29,2.83568
2023-10-30,20.45837
2023-10-31,31.9047
2023-11-01,23.03508
2023-11-02,24.62773
2023-11-03,22.81496
2023-11-04,6.87556
2023-11-05,2.36954
2023-11-06,35.18062
2023-11-07,43.54525
2023-11-08,29.75527
2023-11-09,27.63174
2023-11-10,26.93253
2023-11-11,6.70723
2023-11-12,2.29185
2023-11-13,23.92852
2023-11-14,24.96439
2023-11-15,27.55405
2023-11-16,47.94768
2023-11-17,29.35387
2023-11-18,5.68431
2023-11-19,1.78687
2023-11-20,23.7343
2023-11-21,28.3698
2023-11-22,26.49229
2023-11-23,27.41162
2023-11-24,23.61776
2023-11-25,5.07574
2023-11-26,2.11057
2023-11-27,21.39065
2023-11-28,23.87673
2023-11-29,26.25922
2023-11-30,25.79308
2023-12-01,25.37873
2023-12-02,6.70723
2023-12-03,1.8775
2023-12-04,20.9504
2023-12-05,26.90664
2023-12-06,24.84785
2023-12-07,26.32396
2023-12-08,23.98031
2023-12-09,5.86559
2023-12-10,2.3307
2023-12-11,21.06694
2023-12-12,25.50822
2023-12-13,27.9684
2023-12-14,30.40269
2023-12-15,28.05904
2023-12-16,6.38352
2023-12-17,2.3048
2023-12-18,22.40062
2023-12-19,25.68949
2023-12-20,27.02317
2023-12-21,29.08196
2023-12-22,26.67357
2023-12-23,6.52596
2023-12-24,2.16237
2023-12-25,2.51197
2023-12-26,21.17052
2023-12-27,25.05503
2023-12-28,25.96141
2023-12-29,16.6904
2023-12-30,3.80681
2023-12-31,1.23009
2024-01-01,2.29185
2024-01-02,31.02421
2024-01-03,30.73934
2024-01-04,26.99728
2024-01-05,24.31697
2024-01-06,5.32176
2024-01-07,1.72212
2024-01-08,18.63265
2024-01-09,23.59186
2024-01-10,23.37174
2024-01-11,23.39764
2024-01-12,24.60183
2024-01-13,5.24407
2024-01-14,1.89045
2024-01-15,18.15356
2024-01-16,23.02214
2024-01-17,38.01631
2024-01-18,26.32396
2024-01-19,23.15162
2024-01-20,6.1634
2024-01-21,2.21416
2024-01-22,20.5749
2024-01-23,24.38171
2024-01-24,26.27217
2024-01-25,26.68652
2024-01-26,24.32992
2024-01-27,5.49009
2024-01-28,2.47313
2024-01-29,22.75022
2024-01-30,25.05503
2024-01-31,27.43752
2024-02-01,27.78712
2024-02-02,28.49928
2024-02-03,7.26401
2024-02-04,2.83568
2024-02-05,25.11977
2024-02-06,25.93551
2024-02-07,23.86378
2024-02-08,20.61375
2024-02-09,7.28991
2024-02-10,4.16936
2024-02-11,1.8775
2024-02-12,4.22115
2024-02-13,22.47831
2024-02-14,25.70244
2024-02-15,23.54007
2024-02-16,22.20639
2024-02-17,6.03392
2024-02-18,1.99404
2024-02-19,19.15058
2024-02-20,21.18347
2024-02-21,21.50718
2024-02-22,22.89265
2024-02-23,22.40062
2024-02-24,5.54188
2024-02-25,1.79981
2024-02-26,18.73624
2024-02-27,23.77314
2024-02-28,22.556
2024-02-29,22.32293
2024-03-01,7.51003
2024-03-02,4.71319
2024-03-03,2.18826
2024-03-04,19.52609
2024-03-05,23.24226
2024-03-06,23.85083
2024-03-07,24.17454
2024-03-08,22.91855
2024-03-09,5.8138
2024-03-10,1.78687
2024-03-11,18.39958
2024-03-12,24.93849
2024-03-13,27.57995
2024-03-14,26.66062
2024-03-15,27.65764
2024-03-16,6.07276
2024-03-17,2.07173
2024-03-18,21.44244
2024-03-19,28.3698
2024-03-20,25.35284
