date,미국채권금리
2021-06-24,6.53426
2021-06-25,4.56802
2021-06-26,2.30387
2021-06-27,1.29096
2021-06-28,2.78053
2021-06-29,4.23038
2021-06-30,5.73982
2021-07-01,4.72691
2021-07-02,4.23038
2021-07-03,1.44985
2021-07-04,0.87388
2021-07-05,2.30387
2021-07-06,3.85302
2021-07-07,7.28897
2021-07-08,7.50744
2021-07-09,6.99106
2021-07-10,2.8997
2021-07-11,1.35054
2021-07-12,4.25024
2021-07-13,4.88579
2021-07-14,5.71996
2021-07-15,4.6276
2021-07-16,3.93247
2021-07-17,2.12512
2021-07-18,0.83416
2021-07-19,4.30983
2021-07-20,7.86494
2021-07-21,4.32969
2021-07-22,5.22343
2021-07-23,4.01191
2021-07-24,1.96623
2021-07-25,0.95332
2021-07-26,2.8997
2021-07-27,4.09136
2021-07-28,4.40913
2021-07-29,3.65441
2021-07-30,2.93942
2021-07-31,1.33068
2021-08-01,0.81429
2021-08-02,2.44289
2021-08-03,3.73386
2021-08-04,3.19761
2021-08-05,3.19761
2021-08-06,3.61469
2021-08-07,2.68123
2021-08-08,0.61569
2021-08-09,3.15789
2021-08-10,3.67428
2021-08-11,3.67428
2021-08-12,3.17775
2021-08-13,2.78053
2021-08-14,1.74776
2021-08-15,0.59582
2021-08-16,2.60178
2021-08-17,4.94538
2021-08-18,4.40913
2021-08-19,3.79344
2021-08-20,4.23038
2021-08-21,1.54915
2021-08-22,0.61569
2021-08-23,2.56206
2021-08-24,3.17775
2021-08-25,3.4558
2021-08-26,3.97219
2021-08-27,3.21747
2021-08-28,1.78748
2021-08-29,0.39721
2021-08-30,1.84707
2021-08-31,2.26415
2021-09-01,2.70109
2021-09-02,2.91956
2021-09-03,2.82025
2021-09-04,1.17179
2021-09-05,0.51638
2021-09-06,1.3704
2021-09-07,3.75372
2021-09-08,4.28997
2021-09-09,3.83316
2021-09-10,2.40317
2021-09-11,1.13207
2021-09-12,0.39721
2021-09-13,1.90665
2021-09-14,2.80039
2021-09-15,2.80039
2021-09-16,2.85998
2021-09-17,2.82025
2021-09-18,1.52929
2021-09-19,0.4568
2021-09-20,1.48957
2021-09-21,2.97914
2021-09-22,2.46276
2021-09-23,3.27706
2021-09-24,3.85302
2021-09-25,1.8272
2021-09-26,0.75471
2021-09-27,2.72095
2021-09-28,5.71996
2021-09-29,7.8848
2021-09-30,5.10427
2021-10-01,5.26315
2021-10-02,1.88679
2021-10-03,1.13207
2021-10-04,3.3565
2021-10-05,5.38232
2021-10-06,5.16385
2021-10-07,4.13108
2021-10-08,4.09136
2021-10-09,2.28401
2021-10-10,1.23138
2021-10-11,2.56206
2021-10-12,5.26315
2021-10-13,4.40913
2021-10-14,4.70705
2021-10-15,2.999
2021-10-16,1.2711
2021-10-17,0.79443
2021-10-18,3.19761
2021-10-19,3.51539
2021-10-20,3.77358
2021-10-21,3.95233
2021-10-22,3.67428
2021-10-23,1.3704
2021-10-24,0.61569
2021-10-25,2.85998
2021-10-26,3.19761
2021-10-27,3.31678
2021-10-28,4.25024
2021-10-29,2.78053
2021-10-30,1.66832
2021-10-31,1.21151
2021-11-01,2.02581
2021-11-02,2.78053
2021-11-03,3.83316
2021-11-04,3.4558
2021-11-05,2.66137
2021-11-06,1.70804
2021-11-07,0.77457
2021-11-08,1.84707
2021-11-09,2.10526
2021-11-10,3.67428
2021-11-11,4.34955
2021-11-12,3.13803
2021-11-13,1.15193
2021-11-14,0.47666
2021-11-15,1.7279
2021-11-16,2.5422
2021-11-17,2.87984
2021-11-18,2.34359
2021-11-19,2.32373
2021-11-20,0.95332
2021-11-21,0.5561
2021-11-22,1.54915
2021-11-23,2.85998
2021-11-24,3.73386
2021-11-25,2.78053
2021-11-26,3.29692
2021-11-27,1.96623
2021-11-28,0.83416
2021-11-29,2.1847
2021-11-30,2.95928
2021-12-01,2.91956
2021-12-02,3.89275
2021-12-03,3.75372
2021-12-04,2.5422
2021-12-05,0.89374
2021-12-06,1.78748
2021-12-07,2.30387
2021-12-08,2.36345
2021-12-09,2.87984
2021-12-10,2.80039
2021-12-11,1.76762
2021-12-12,0.87388
2021-12-13,2.76067
2021-12-14,4.38927
2021-12-15,2.95928
2021-12-16,3.41608
2021-12-17,3.21747
2021-12-18,1.66832
2021-12-19,0.5561
2021-12-20,1.54915
2021-12-21,1.94637
2021-12-22,1.88679
2021-12-23,1.98609
2021-12-24,1.35054
2021-12-25,0.39721
2021-12-26,0.49652
2021-12-27,1.3704
2021-12-28,1.39026
2021-12-29,1.70804
2021-12-30,2.56206
2021-12-31,1.80734
2022-01-01,0.99304
2022-01-02,0.33763
2022-01-03,2.24428
2022-01-04,3.87288
2022-01-05,3.83316
2022-01-06,6.713
2022-01-07,5.42204
2022-01-08,3.17775
2022-01-09,1.39026
2022-01-10,3.65441
2022-01-11,4.82621
2022-01-12,4.23038
2022-01-13,3.714
2022-01-14,3.59483
2022-01-15,1.92651
2022-01-16,0.83416
2022-01-17,2.40317
2022-01-18,6.1569
2022-01-19,6.23634
2022-01-20,5.00496
2022-01-21,4.92552
2022-01-22,2.52234
2022-01-23,1.41012
2022-01-24,3.05858
2022-01-25,3.714
2022-01-26,2.97914
2022-01-27,3.59483
2022-01-28,3.11817
2022-01-29,1.68818
2022-01-30,0.5561
2022-01-31,1.42999
2022-02-01,1.94637
2022-02-02,2.16484
2022-02-03,3.55511
2022-02-04,3.49553
2022-02-05,3.17775
2022-02-06,0.89374
2022-02-07,3.17775
2022-02-08,3.05858
2022-02-09,3.65441
2022-02-10,4.44885
2022-02-11,5.38232
2022-02-12,2.66137
2022-02-13,0.99304
2022-02-14,2.66137
2022-02-15,3.63455
2022-02-16,3.41608
2022-02-17,2.84011
2022-02-18,2.42303
2022-02-19,1.54915
2022-02-20,0.59582
2022-02-21,1.60873
2022-02-22,1.80734
2022-02-23,2.32373
2022-02-24,3.19761
2022-02-25,2.34359
2022-02-26,1.42999
2022-02-27,0.81429
2022-02-28,1.96623
2022-03-01,2.56206
2022-03-02,4.5283
2022-03-03,4.70705
2022-03-04,5.06454
2022-03-05,2.87984
2022-03-06,1.54915
2022-03-07,4.05163
2022-03-08,3.57497
2022-03-09,3.03872
2022-03-10,4.74677
2022-03-11,3.85302
2022-03-12,2.34359
2022-03-13,1.48957
2022-03-14,3.714
2022-03-15,4.72691
2022-03-16,3.17775
2022-03-17,4.70705
2022-03-18,3.27706
2022-03-19,2.0854
2022-03-20,0.87388
2022-03-21,3.83316
2022-03-22,5.04468
2022-03-23,4.25024
2022-03-24,4.19066
2022-03-25,2.68123
2022-03-26,2.68123
2022-03-27,1.03277
2022-03-28,3.95233
2022-03-29,7.32869
2022-03-30,7.72591
2022-03-31,5.14399
2022-04-01,4.76663
2022-04-02,2.26415
2022-04-03,1.15193
2022-04-04,3.8133
2022-04-05,4.25024
2022-04-06,4.88579
2022-04-07,4.78649
2022-04-08,3.11817
2022-04-09,1.88679
2022-04-10,0.9136
2022-04-11,3.23733
2022-04-12,5.32274
2022-04-13,3.67428
2022-04-14,4.11122
2022-04-15,3.07845
2022-04-16,0.73485
2022-04-17,0.93346
2022-04-18,2.68123
2022-04-19,4.11122
2022-04-20,4.07149
2022-04-21,3.95233
2022-04-22,3.3565
2022-04-23,1.80734
2022-04-24,1.13207
2022-04-25,3.29692
2022-04-26,3.85302
2022-04-27,3.37636
2022-04-28,2.82025
2022-04-29,2.62164
2022-04-30,1.35054
2022-05-01,0.9136
2022-05-02,2.85998
2022-05-03,4.30983
2022-05-04,2.84011
2022-05-05,2.97914
2022-05-06,4.96524
2022-05-07,2.10526
2022-05-08,1.07249
2022-05-09,3.53525
2022-05-10,4.11122
2022-05-11,4.21052
2022-05-12,4.19066
2022-05-13,3.37636
2022-05-14,1.62859
2022-05-15,0.77457
2022-05-16,2.14498
2022-05-17,3.01886
2022-05-18,3.11817
2022-05-19,4.07149
2022-05-20,2.56206
2022-05-21,1.35054
2022-05-22,0.65541
2022-05-23,2.00595
2022-05-24,2.68123
2022-05-25,2.02581
2022-05-26,2.30387
2022-05-27,1.68818
2022-05-28,1.23138
2022-05-29,0.63555
2022-05-30,1.0129
2022-05-31,1.80734
2022-06-01,2.04568
2022-06-02,2.34359
2022-06-03,1.86693
2022-06-04,0.71499
2022-06-05,0.27805
2022-06-06,1.42999
2022-06-07,2.56206
2022-06-08,2.52234
2022-06-09,2.26415
2022-06-10,2.42303
2022-06-11,1.33068
2022-06-12,0.49652
2022-06-13,2.78053
2022-06-14,3.25719
2022-06-15,3.89275
2022-06-16,4.01191
2022-06-17,3.39622
2022-06-18,1.50943
2022-06-19,0.73485
2022-06-20,1.13207
2022-06-21,1.80734
2022-06-22,2.72095
2022-06-23,3.15789
2022-06-24,3.11817
2022-06-25,1.35054
2022-06-26,0.77457
2022-06-27,1.54915
2022-06-28,2.14498
2022-06-29,2.66137
2022-06-30,2.14498
2022-07-01,2.50248
2022-07-02,1.15193
2022-07-03,1.07249
2022-07-04,1.78748
2022-07-05,2.34359
2022-07-06,4.25024
2022-07-07,2.95928
2022-07-08,2.97914
2022-07-09,1.09235
2022-07-10,0.81429
2022-07-11,1.66832
2022-07-12,2.62164
2022-07-13,2.70109
2022-07-14,2.999
2022-07-15,2.60178
2022-07-16,0.95332
2022-07-17,0.37735
2022-07-18,1.35054
2022-07-19,1.60873
2022-07-20,2.34359
2022-07-21,2.28401
2022-07-22,2.10526
2022-07-23,1.39026
2022-07-24,0.53624
2022-07-25,1.70804
2022-07-26,2.06554
2022-07-27,2.28401
2022-07-28,3.19761
2022-07-29,2.42303
2022-07-30,1.42999
2022-07-31,0.5561
2022-08-01,1.54915
2022-08-02,2.84011
2022-08-03,2.80039
2022-08-04,2.93942
2022-08-05,2.66137
2022-08-06,1.41012
2022-08-07,1.15193
2022-08-08,2.5422
2022-08-09,2.26415
2022-08-10,2.50248
2022-08-11,2.8997
2022-08-12,2.74081
2022-08-13,1.13207
2022-08-14,0.73485
2022-08-15,1.56901
2022-08-16,2.78053
2022-08-17,3.15789
2022-08-18,2.74081
2022-08-19,2.6415
2022-08-20,1.3704
2022-08-21,1.11221
2022-08-22,3.4558
2022-08-23,4.1708
2022-08-24,3.77358
2022-08-25,3.21747
2022-08-26,4.42899
2022-08-27,2.0854
2022-08-28,0.83416
2022-08-29,2.72095
2022-08-30,3.69414
2022-08-31,2.95928
2022-09-01,3.01886
2022-09-02,3.85302
2022-09-03,1.41012
2022-09-04,0.77457
2022-09-05,2.48262
2022-09-06,2.76067
2022-09-07,4.05163
2022-09-08,3.714
2022-09-09,2.80039
2022-09-10,1.66832
2022-09-11,1.13207
2022-09-12,2.0854
2022-09-13,5.22343
2022-09-14,5.95829
2022-09-15,5.22343
2022-09-16,5.00496
2022-09-17,2.06554
2022-09-18,1.25124
2022-09-19,3.4558
2022-09-20,5.75968
2022-09-21,6.55412
2022-09-22,7.36842
2022-09-23,6.31578
2022-09-24,2.28401
2022-09-25,1.41012
2022-09-26,5.24329
2022-09-27,6.57398
2022-09-28,6.95134
2022-09-29,8.08341
2022-09-30,6.37537
2022-10-01,3.09831
2022-10-02,1.03277
2022-10-03,5.50148
2022-10-04,6.69314
2022-10-05,7.36842
2022-10-06,7.03078
2022-10-07,6.75273
2022-10-08,2.36345
2022-10-09,1.64846
2022-10-10,3.09831
2022-10-11,5.7994
2022-10-12,4.92552
2022-10-13,5.42204
2022-10-14,6.79245
2022-10-15,2.97914
2022-10-16,1.58887
2022-10-17,5.28301
2022-10-18,10.64548
2022-10-19,10.28798
2022-10-20,10.74478
2022-10-21,12.7706
2022-10-22,5.40218
2022-10-23,2.02581
2022-10-24,8.36146
2022-10-25,8.81827
2022-10-26,10.12909
2022-10-27,8.97715
2022-10-28,8.26216
2022-10-29,3.13803
2022-10-30,1.23138
2022-10-31,5.54121
2022-11-01,6.11717
2022-11-02,6.59384
2022-11-03,7.44786
2022-11-04,5.12413
2022-11-05,2.52234
2022-11-06,1.17179
2022-11-07,4.64746
2022-11-08,6.1569
2022-11-09,4.94538
2022-11-10,5.48162
2022-11-11,7.7855
2022-11-12,3.05858
2022-11-13,1.33068
2022-11-14,6.17676
2022-11-15,6.41509
2022-11-16,6.87189
2022-11-17,7.72591
2022-11-18,6.35551
2022-11-19,2.22442
2022-11-20,0.93346
2022-11-21,4.01191
2022-11-22,4.48857
2022-11-23,4.28997
2022-11-24,3.01886
2022-11-25,3.11817
2022-11-26,1.60873
2022-11-27,0.49652
2022-11-28,2.85998
2022-11-29,3.87288
2022-11-30,3.19761
2022-12-01,3.59483
2022-12-02,3.63455
2022-12-03,1.60873
2022-12-04,0.5561
2022-12-05,2.62164
2022-12-06,3.8133
2022-12-07,3.61469
2022-12-08,3.75372
2022-12-09,3.63455
2022-12-10,2.04568
2022-12-11,0.67527
2022-12-12,2.1847
2022-12-13,3.67428
2022-12-14,3.95233
2022-12-15,3.85302
2022-12-16,3.39622
2022-12-17,1.88679
2022-12-18,0.93346
2022-12-19,2.87984
2022-12-20,5.20357
2022-12-21,3.87288
2022-12-22,3.95233
2022-12-23,5.36246
2022-12-24,1.76762
2022-12-25,0.89374
2022-12-26,2.0854
2022-12-27,3.4558
2022-12-28,4.40913
2022-12-29,3.77358
2022-12-30,3.05858
2022-12-31,1.96623
2023-01-01,0.59582
2023-01-02,1.64846
2023-01-03,3.33664
2023-01-04,3.73386
2023-01-05,3.4558
2023-01-06,3.57497
2023-01-07,2.16484
2023-01-08,1.62859
2023-01-09,3.67428
2023-01-10,4.25024
2023-01-11,4.1708
2023-01-12,5.24329
2023-01-13,5.3426
2023-01-14,2.50248
2023-01-15,0.99304
2023-01-16,2.62164
2023-01-17,3.39622
2023-01-18,4.6276
2023-01-19,5.02482
2023-01-20,3.67428
2023-01-21,1.68818
2023-01-22,0.43694
2023-01-23,1.78748
2023-01-24,3.23733
2023-01-25,3.59483
2023-01-26,3.15789
2023-01-27,3.13803
2023-01-28,1.56901
2023-01-29,0.9136
2023-01-30,3.05858
2023-01-31,3.25719
2023-02-01,3.73386
2023-02-02,5.22343
2023-02-03,3.67428
2023-02-04,2.28401
2023-02-05,1.13207
2023-02-06,4.86593
2023-02-07,5.40218
2023-02-08,5.36246
2023-02-09,4.68718
2023-02-10,5.50148
2023-02-11,3.05858
2023-02-12,1.23138
2023-02-13,4.23038
2023-02-14,5.81926
2023-02-15,6.13704
2023-02-16,6.713
2023-02-17,7.56703
2023-02-18,2.78053
2023-02-19,1.8272
2023-02-20,3.09831
2023-02-21,4.64746
2023-02-22,8.04369
2023-02-23,7.13008
2023-02-24,6.63356
2023-02-25,4.01191
2023-02-26,1.23138
2023-02-27,5.60079
2023-02-28,7.01092
2023-03-01,6.27606
2023-03-02,10.76464
2023-03-03,10.90367
2023-03-04,4.72691
2023-03-05,1.42999
2023-03-06,6.99106
2023-03-07,7.56703
2023-03-08,9.35451
2023-03-09,7.7855
2023-03-10,9.9702
2023-03-11,5.7994
2023-03-12,2.85998
2023-03-13,11.91658
2023-03-14,13.78351
2023-03-15,10.7845
2023-03-16,9.27507
2023-03-17,6.59384
2023-03-18,3.25719
2023-03-19,1.76762
2023-03-20,8.26216
2023-03-21,8.81827
2023-03-22,9.29493
2023-03-23,11.34061
2023-03-24,7.90466
2023-03-25,2.95928
2023-03-26,1.96623
2023-03-27,6.9712
2023-03-28,9.61271
2023-03-29,9.39424
2023-03-30,6.91161
2023-03-31,5.75968
2023-04-01,2.36345
2023-04-02,1.66832
2023-04-03,5.77954
2023-04-04,5.77954
2023-04-05,5.64051
2023-04-06,5.38232
2023-04-07,3.57497
2023-04-08,2.04568
2023-04-09,1.60873
2023-04-10,5.32274
2023-04-11,5.91857
2023-04-12,6.09731
2023-04-13,6.03773
2023-04-14,6.51439
2023-04-15,3.01886
2023-04-16,1.39026
2023-04-17,5.71996
2023-04-18,9.1559
2023-04-19,7.58689
2023-04-20,6.41509
2023-04-21,5.54121
2023-04-22,1.88679
2023-04-23,1.15193
2023-04-24,4.94538
2023-04-25,4.96524
2023-04-26,5.10427
2023-04-27,6.55412
2023-04-28,5.95829
2023-04-29,2.42303
2023-04-30,1.48957
2023-05-01,4.96524
2023-05-02,8.32174
2023-05-03,8.44091
2023-05-04,10.88381
2023-05-05,7.96425
2023-05-06,3.57497
2023-05-07,1.70804
2023-05-08,7.28897
2023-05-09,7.0705
2023-05-10,9.79145
2023-05-11,6.37537
2023-05-12,7.13008
2023-05-13,3.05858
2023-05-14,1.68818
2023-05-15,6.37537
2023-05-16,8.3416
2023-05-17,7.76564
2023-05-18,8.52035
2023-05-19,8.56007
2023-05-20,3.33664
2023-05-21,1.96623
2023-05-22,7.58689
2023-05-23,9.45382
2023-05-24,8.6991
2023-05-25,9.79145
2023-05-26,12.01588
2023-05-27,4.23038
2023-05-28,2.02581
2023-05-29,4.58788
2023-05-30,8.5998
2023-05-31,8.73882
2023-06-01,8.73882
2023-06-02,7.8848
2023-06-03,3.41608
2023-06-04,1.42999
2023-06-05,6.59384
2023-06-06,6.53426
2023-06-07,6.87189
2023-06-08,9.43396
2023-06-09,6.35551
2023-06-10,3.33664
2023-06-11,1.17179
2023-06-12,6.79245
2023-06-13,9.03674
2023-06-14,8.46077
2023-06-15,8.42105
2023-06-16,6.99106
2023-06-17,2.42303
2023-06-18,1.35054
2023-06-19,3.53525
