date,영진약품주가
2023-05-28,0.25485
2023-05-29,0.29604
2023-05-30,2.14699
2023-05-31,1.87411
2023-06-01,1.76084
2023-06-02,1.82262
2023-06-03,0.16218
2023-06-04,0.11069
2023-06-05,1.67589
2023-06-06,0.13643
2023-06-07,1.7351
2023-06-08,1.54202
2023-06-09,1.56262
2023-06-10,0.10812
2023-06-11,0.10812
2023-06-12,1.57034
2023-06-13,1.61153
2023-06-14,1.49311
2023-06-15,1.6244
2023-06-16,1.6347
2023-06-17,0.17505
2023-06-18,0.15188
2023-06-19,1.65014
2023-06-20,1.58064
2023-06-21,1.60895
2023-06-22,1.61153
2023-06-23,1.57806
2023-06-24,0.1905
2023-06-25,0.15446
2023-06-26,1.68618
2023-06-27,1.58836
2023-06-28,1.38241
2023-06-29,1.62183
2023-06-30,1.53172
2023-07-01,0.17248
2023-07-02,0.12356
2023-07-03,1.8355
2023-07-04,1.54717
2023-07-05,1.60638
2023-07-06,1.52143
2023-07-07,1.38499
2023-07-08,0.1596
2023-07-09,0.11841
2023-07-10,1.49311
2023-07-11,1.63727
2023-07-12,1.67331
2023-07-13,1.76084
2023-07-14,1.66559
2023-07-15,0.16218
2023-07-16,0.10297
2023-07-17,1.50598
2023-07-18,1.55747
2023-07-19,1.61668
2023-07-20,1.60638
2023-07-21,1.54974
2023-07-22,0.15188
2023-07-23,0.14416
2023-07-24,1.55747
2023-07-25,1.37984
2023-07-26,1.60638
2023-07-27,2.24481
2023-07-28,1.83292
2023-07-29,0.13129
2023-07-30,0.12614
2023-07-31,1.60381
2023-08-01,1.85094
2023-08-02,1.82005
2023-08-03,2.41472
2023-08-04,1.97451
2023-08-05,0.24971
2023-08-06,0.13901
2023-08-07,2.21135
2023-08-08,1.97966
2023-08-09,2.87295
2023-08-10,2.65413
2023-08-11,2.12125
2023-08-12,0.32436
2023-08-13,0.23426
2023-08-14,1.85094
2023-08-15,0.26773
2023-08-16,1.88698
2023-08-17,1.70935
2023-08-18,1.5137
2023-08-19,0.18277
2023-08-20,0.10297
2023-08-21,1.58578
2023-08-22,1.64499
2023-08-23,1.70678
2023-08-24,1.72737
2023-08-25,1.4442
2023-08-26,0.14673
2023-08-27,0.12614
2023-08-28,1.71708
2023-08-29,2.15729
2023-08-30,1.80975
2023-08-31,1.74797
2023-09-01,1.61925
2023-09-02,0.12356
2023-09-03,0.12871
2023-09-04,1.72995
2023-09-05,2.89869
2023-09-06,2.70819
2023-09-07,1.92817
2023-09-08,1.97966
2023-09-09,0.22654
2023-09-10,0.13643
2023-09-11,1.9951
2023-09-12,2.03372
2023-09-13,1.85352
2023-09-14,1.91787
2023-09-15,1.79173
2023-09-16,0.1802
2023-09-17,0.15446
2023-09-18,1.49826
2023-09-19,1.50855
2023-09-20,1.60638
2023-09-21,1.42875
2023-09-22,1.31033
2023-09-23,0.1802
2023-09-24,0.0798
2023-09-25,1.31805
2023-09-26,1.40816
2023-09-27,1.30518
2023-09-28,0.12099
2023-09-29,0.08752
2023-09-30,0.0798
2023-10-01,0.05148
2023-10-02,0.10812
2023-10-03,0.12099
2023-10-04,1.36954
2023-10-05,1.52915
2023-10-06,1.60123
2023-10-07,0.18792
2023-10-08,0.08495
2023-10-09,0.20337
2023-10-10,1.49053
2023-10-11,1.65014
2023-10-12,1.6141
2023-10-13,1.143
2023-10-14,0.14158
2023-10-15,0.06693
2023-10-16,1.24597
2023-10-17,1.51628
2023-10-18,1.49311
2023-10-19,1.25627
2023-10-20,1.31805
2023-10-21,0.1905
2023-10-22,0.15446
2023-10-23,1.35409
2023-10-24,1.4442
2023-10-25,1.37469
2023-10-26,1.16102
2023-10-27,1.38756
2023-10-28,0.14158
2023-10-29,0.0901
2023-10-30,1.27172
2023-10-31,1.1327
2023-11-01,1.09151
2023-11-02,1.31033
2023-11-03,1.20993
2023-11-04,0.18535
2023-11-05,0.15703
2023-11-06,1.96936
2023-11-07,1.60381
2023-11-08,2.29115
2023-11-09,3.59377
2023-11-10,2.1058
2023-11-11,0.23169
2023-11-12,0.13386
2023-11-13,1.61153
2023-11-14,1.72737
2023-11-15,1.77629
2023-11-16,1.75054
2023-11-17,1.47509
2023-11-18,0.12099
2023-11-19,0.08237
2023-11-20,1.49311
2023-11-21,1.50341
2023-11-22,1.42103
2023-11-23,1.4339
2023-11-24,1.32578
2023-11-25,0.17762
2023-11-26,0.14673
2023-11-27,1.32578
2023-11-28,1.45964
2023-11-29,1.28716
2023-11-30,1.42618
2023-12-01,1.32063
2023-12-02,0.17762
2023-12-03,0.13386
2023-12-04,1.33607
2023-12-05,1.26142
2023-12-06,1.80203
2023-12-07,1.47509
2023-12-08,1.48281
2023-12-09,0.15188
2023-12-10,0.12099
2023-12-11,1.49311
2023-12-12,1.49311
2023-12-13,1.33607
2023-12-14,1.52143
2023-12-15,1.46479
2023-12-16,0.17762
2023-12-17,0.10297
2023-12-18,1.34637
2023-12-19,1.30261
2023-12-20,1.64242
2023-12-21,1.48539
2023-12-22,1.48024
2023-12-23,0.19307
2023-12-24,0.12099
2023-12-25,0.1596
2023-12-26,1.52657
2023-12-27,1.65529
2023-12-28,1.8355
2023-12-29,0.83408
2023-12-30,0.1905
2023-12-31,0.1596
2024-01-01,0.21624
2024-01-02,1.90758
2024-01-03,1.76856
2024-01-04,1.49311
2024-01-05,1.46222
2024-01-06,0.24456
2024-01-07,0.17505
2024-01-08,1.53945
2024-01-09,1.57034
2024-01-10,1.59093
2024-01-11,1.49826
2024-01-12,1.44934
2024-01-13,0.1802
2024-01-14,0.12356
2024-01-15,1.46479
2024-01-16,1.39786
2024-01-17,1.37984
2024-01-18,1.57291
2024-01-19,1.50083
2024-01-20,0.20337
2024-01-21,0.13386
2024-01-22,1.59351
2024-01-23,1.77886
2024-01-24,1.58064
2024-01-25,1.53687
2024-01-26,1.59866
2024-01-27,0.25228
2024-01-28,0.21624
2024-01-29,1.74282
2024-01-30,1.4442
2024-01-31,1.34637
2024-02-01,1.47766
2024-02-02,1.54717
2024-02-03,0.21109
2024-02-04,0.14416
2024-02-05,1.39014
2024-02-06,1.28974
2024-02-07,1.36697
2024-02-08,1.16617
2024-02-09,0.17762
2024-02-10,0.09525
2024-02-11,0.08495
2024-02-12,0.09267
2024-02-13,1.4236
2024-02-14,1.35924
2024-02-15,1.49053
2024-02-16,1.45192
2024-02-17,0.14416
2024-02-18,0.08495
2024-02-19,1.50855
2024-02-20,1.38499
2024-02-21,1.57291
2024-02-22,1.59351
2024-02-23,1.70935
2024-02-24,0.23941
2024-02-25,0.15188
2024-02-26,1.51628
2024-02-27,1.34122
2024-02-28,1.4339
2024-02-29,1.4133
2024-03-01,0.20079
2024-03-02,0.18535
2024-03-03,0.21366
2024-03-04,1.45964
2024-03-05,1.48796
2024-03-06,1.49053
2024-03-07,1.34895
2024-03-08,1.41073
2024-03-09,0.24713
2024-03-10,0.16733
2024-03-11,1.5137
2024-03-12,1.60638
2024-03-13,1.41588
2024-03-14,1.55489
2024-03-15,1.21765
2024-03-16,0.17505
2024-03-17,0.13129
2024-03-18,1.4442
2024-03-19,1.29231
2024-03-20,2.40442
