date,주성엔지니어링주가
2020-12-10,13.43803
2020-12-11,12.00806
2020-12-12,1.60107
2020-12-13,1.30163
2020-12-14,10.87142
2020-12-15,9.83255
2020-12-16,12.05695
2020-12-17,16.03519
2020-12-18,12.55194
2020-12-19,2.04717
2020-12-20,1.93106
2020-12-21,11.31752
2020-12-22,11.40919
2020-12-23,11.96528
2020-12-24,11.21363
2020-12-25,1.31997
2020-12-26,0.94109
2020-12-27,1.05108
2020-12-28,10.06477
2020-12-29,10.12588
2020-12-30,11.17086
2020-12-31,3.10437
2021-01-01,1.42996
2021-01-02,0.64776
2021-01-03,0.53776
2021-01-04,11.69029
2021-01-05,12.68638
2021-01-06,14.44634
2021-01-07,16.79907
2021-01-08,17.15961
2021-01-09,2.51161
2021-01-10,1.85773
2021-01-11,17.40405
2021-01-12,32.65705
2021-01-13,28.3427
2021-01-14,45.2701
2021-01-15,41.14519
2021-01-16,4.83989
2021-01-17,3.49547
2021-01-18,34.78367
2021-01-19,50.29332
2021-01-20,46.61451
2021-01-21,39.84355
2021-01-22,33.04815
2021-01-23,3.86824
2021-01-24,3.6238
2021-01-25,33.39036
2021-01-26,27.72549
2021-01-27,26.55218
2021-01-28,24.51112
2021-01-29,22.07895
2021-01-30,2.36494
2021-01-31,1.73551
2021-02-01,26.8394
2021-02-02,25.75164
2021-02-03,22.40894
2021-02-04,26.08164
2021-02-05,25.59887
2021-02-06,3.48325
2021-02-07,2.67049
2021-02-08,21.23563
2021-02-09,20.22121
2021-02-10,18.98068
2021-02-11,2.21217
2021-02-12,1.84551
2021-02-13,1.7294
2021-02-14,1.80273
2021-02-15,30.2371
2021-02-16,26.98606
2021-02-17,23.64336
2021-02-18,21.50452
2021-02-19,20.15399
2021-02-20,2.67049
2021-02-21,1.73551
2021-02-22,20.3251
2021-02-23,18.70569
2021-02-24,18.54681
2021-02-25,20.01344
2021-02-26,16.70129
2021-02-27,1.77829
2021-02-28,1.35663
2021-03-01,2.01662
2021-03-02,18.23515
2021-03-03,16.45074
2021-03-04,15.56465
2021-03-05,16.73796
2021-03-06,1.68051
2021-03-07,1.30163
2021-03-08,15.80909
2021-03-09,16.7624
2021-03-10,14.63578
2021-03-11,15.71131
2021-03-12,15.97408
2021-03-13,1.74773
2021-03-14,1.20997
2021-03-15,14.28746
2021-03-16,14.59912
2021-03-17,13.95746
2021-03-18,19.09679
2021-03-19,16.82962
2021-03-20,1.63774
2021-03-21,1.40552
2021-03-22,15.02077
2021-03-23,13.0897
2021-03-24,16.50574
2021-03-25,17.59349
2021-03-26,17.03128
2021-03-27,1.71718
2021-03-28,1.43607
2021-03-29,16.46907
2021-03-30,14.53189
2021-03-31,12.93693
2021-04-01,17.14128
2021-04-02,16.67685
2021-04-03,2.51772
2021-04-04,1.19164
2021-04-05,15.19799
2021-04-06,15.88853
2021-04-07,15.69298
2021-04-08,14.17746
2021-04-09,13.46247
2021-04-10,1.58885
2021-04-11,1.02053
2021-04-12,15.41187
2021-04-13,17.28794
2021-04-14,28.94157
2021-04-15,25.4461
2021-04-16,24.15057
2021-04-17,3.04326
2021-04-18,2.35272
2021-04-19,42.14128
2021-04-20,45.58176
2021-04-21,30.6832
2021-04-22,27.07162
2021-04-23,26.96773
2021-04-24,3.65436
2021-04-25,3.1777
2021-04-26,26.5644
2021-04-27,25.13444
2021-04-28,24.3889
2021-04-29,24.30945
2021-04-30,20.3251
2021-05-01,1.90662
2021-05-02,2.08995
2021-05-03,20.20288
2021-05-04,19.44512
2021-05-05,3.7338
2021-05-06,19.4879
2021-05-07,18.7118
2021-05-08,2.65827
2021-05-09,1.60718
2021-05-10,20.05622
2021-05-11,17.35516
2021-05-12,17.08628
2021-05-13,17.23295
2021-05-14,22.67171
2021-05-15,2.97604
2021-05-16,2.54827
2021-05-17,25.08555
2021-05-18,21.71229
2021-05-19,2.32217
2021-05-20,22.23783
2021-05-21,18.97457
2021-05-22,1.44219
2021-05-23,1.24663
2021-05-24,16.81129
2021-05-25,18.20459
2021-05-26,18.8768
2021-05-27,19.34734
2021-05-28,20.44732
2021-05-29,1.7294
2021-05-30,1.46663
2021-05-31,18.1557
2021-06-01,16.87851
2021-06-02,16.0963
2021-06-03,21.04619
2021-06-04,16.2063
2021-06-05,1.54607
2021-06-06,1.51552
2021-06-07,17.5996
2021-06-08,16.03519
2021-06-09,14.60523
2021-06-10,14.19579
2021-06-11,14.0919
2021-06-12,2.00439
2021-06-13,1.29552
2021-06-14,13.45025
2021-06-15,13.3647
2021-06-16,13.74969
2021-06-17,13.10193
2021-06-18,13.67025
2021-06-19,1.44219
2021-06-20,1.06942
2021-06-21,11.6964
2021-06-22,20.31288
2021-06-23,27.48105
2021-06-24,25.3911
2021-06-25,18.81569
2021-06-26,2.08995
2021-06-27,2.2305
2021-06-28,20.11733
2021-06-29,15.30799
2021-06-30,16.67074
2021-07-01,14.57467
2021-07-02,14.26912
2021-07-03,1.74162
2021-07-04,1.90051
2021-07-05,18.9868
2021-07-06,15.27132
2021-07-07,15.82131
2021-07-08,14.34857
2021-07-09,13.07137
2021-07-10,1.26497
2021-07-11,1.08775
2021-07-12,13.24859
2021-07-13,12.41139
2021-07-14,12.68027
2021-07-15,13.6458
2021-07-16,13.6458
2021-07-17,2.20606
2021-07-18,1.4483
2021-07-19,16.89073
2021-07-20,23.9978
2021-07-21,19.18235
2021-07-22,22.02395
2021-07-23,18.18015
2021-07-24,1.75996
2021-07-25,1.33219
2021-07-26,14.62356
2021-07-27,14.82522
2021-07-28,12.88193
2021-07-29,12.35639
2021-07-30,12.02639
2021-07-31,1.13053
2021-08-01,0.96553
2021-08-02,12.10584
2021-08-03,14.00635
2021-08-04,14.91689
2021-08-05,19.29846
2021-08-06,17.54461
2021-08-07,1.84551
2021-08-08,1.42385
2021-08-09,15.71131
2021-08-10,14.33023
2021-08-11,15.94353
2021-08-12,16.93962
2021-08-13,17.85015
2021-08-14,1.94329
2021-08-15,1.54607
2021-08-16,3.73991
2021-08-17,16.15741
2021-08-18,14.30579
2021-08-19,13.71913
2021-08-20,12.65582
2021-08-21,1.36885
2021-08-22,0.97164
2021-08-23,14.50745
2021-08-24,14.85578
2021-08-25,12.3075
2021-08-26,11.65362
2021-08-27,11.67807
2021-08-28,1.3383
2021-08-29,0.90442
2021-08-30,12.03862
2021-08-31,12.18528
2021-09-01,13.48081
2021-09-02,13.21192
2021-09-03,13.92691
2021-09-04,1.11219
2021-09-05,1.17941
2021-09-06,14.22023
2021-09-07,14.79467
2021-09-08,18.27181
2021-09-09,22.20117
2021-09-10,22.01784
2021-09-11,2.48105
2021-09-12,2.24272
2021-09-13,15.68687
2021-09-14,14.15912
2021-09-15,12.2525
2021-09-16,10.79198
2021-09-17,12.3075
2021-09-18,1.23441
2021-09-19,0.77609
2021-09-20,0.62943
2021-09-21,0.51943
2021-09-22,0.88609
2021-09-23,11.84307
2021-09-24,10.87753
2021-09-25,1.20386
2021-09-26,0.91053
2021-09-27,11.00586
2021-09-28,9.60034
2021-09-29,9.93644
2021-09-30,10.87142
2021-10-01,9.37423
2021-10-02,0.75164
2021-10-03,0.5622
2021-10-04,1.34441
2021-10-05,10.09533
2021-10-06,9.60034
2021-10-07,10.16255
2021-10-08,9.49645
2021-10-09,0.80664
2021-10-10,0.62943
2021-10-11,0.8922
2021-10-12,8.38425
2021-10-13,7.46761
2021-10-14,8.06037
2021-10-15,7.62038
2021-10-16,0.53165
2021-10-17,0.29943
2021-10-18,7.44316
2021-10-19,7.32094
2021-10-20,7.31483
2021-10-21,6.50207
2021-10-22,6.42874
2021-10-23,0.3911
2021-10-24,0.41554
2021-10-25,6.17208
2021-10-26,7.28428
2021-10-27,6.33708
2021-10-28,6.71596
2021-10-29,6.2943
2021-10-30,0.50109
2021-10-31,0.29332
2021-11-01,6.31263
2021-11-02,8.24981
2021-11-03,7.00928
2021-11-04,6.72818
2021-11-05,7.00317
2021-11-06,0.73331
2021-11-07,0.37276
2021-11-08,6.58763
2021-11-09,6.66096
2021-11-10,5.15155
2021-11-11,5.59765
2021-11-12,7.27817
2021-11-13,0.73331
2021-11-14,0.46443
2021-11-15,9.57589
2021-11-16,16.08408
2021-11-17,14.42801
2021-11-18,13.32803
2021-11-19,12.67416
2021-11-20,1.14275
2021-11-21,1.00219
2021-11-22,18.14348
2021-11-23,19.19457
2021-11-24,18.62014
2021-11-25,15.34465
2021-11-26,15.43632
2021-11-27,2.05939
2021-11-28,1.97384
2021-11-29,16.3163
2021-11-30,16.34074
2021-12-01,16.34074
2021-12-02,34.84478
2021-12-03,36.18308
2021-12-04,4.58934
2021-12-05,4.35712
2021-12-06,33.9098
2021-12-07,32.65094
2021-12-08,43.04571
2021-12-09,32.30872
2021-12-10,27.16939
2021-12-11,3.8438
2021-12-12,4.21046
2021-12-13,28.63603
2021-12-14,22.62894
2021-12-15,23.91224
2021-12-16,30.10266
2021-12-17,27.81104
2021-12-18,3.53214
2021-12-19,2.93326
2021-12-20,21.07675
2021-12-21,26.50941
2021-12-22,37.17917
2021-12-23,36.17697
2021-12-24,32.83427
2021-12-25,5.79931
2021-12-26,5.05377
2021-12-27,28.42214
2021-12-28,30.29821
2021-12-29,32.80371
2021-12-30,29.25323
2021-12-31,7.34539
2022-01-01,3.42825
2022-01-02,4.55878
2022-01-03,27.6216
2022-01-04,23.68002
2022-01-05,22.37839
2022-01-06,23.26448
2022-01-07,24.50501
2022-01-08,3.52603
2022-01-09,2.81104
2022-01-10,20.3801
2022-01-11,18.75458
2022-01-12,25.88609
2022-01-13,27.21828
2022-01-14,35.88975
2022-01-15,5.9032
2022-01-16,5.05377
2022-01-17,28.88658
2022-01-18,24.54778
2022-01-19,22.20117
2022-01-20,23.00171
2022-01-21,22.7756
2022-01-22,3.20826
2022-01-23,2.87826
2022-01-24,23.50892
2022-01-25,26.16108
2022-01-26,29.58323
2022-01-27,27.54827
2022-01-28,28.31825
2022-01-29,4.56489
2022-01-30,5.29821
2022-01-31,4.08824
2022-02-01,3.23881
2022-02-02,3.75213
2022-02-03,25.91053
2022-02-04,23.36836
2022-02-05,3.63603
2022-02-06,2.82938
2022-02-07,19.61623
2022-02-08,21.97506
2022-02-09,19.10901
2022-02-10,27.29161
2022-02-11,25.92275
2022-02-12,2.84771
2022-02-13,1.90662
2022-02-14,18.85846
2022-02-15,19.33512
2022-02-16,25.0611
2022-02-17,21.71229
2022-02-18,18.89513
2022-02-19,4.46712
2022-02-20,2.41383
2022-02-21,20.80175
2022-02-22,22.29894
2022-02-23,24.24223
2022-02-24,33.81813
2022-02-25,32.75482
2022-02-26,8.01148
2022-02-27,8.42703
2022-02-28,48.03226
2022-03-01,11.39085
2022-03-02,46.88951
2022-03-03,41.20019
2022-03-04,35.92031
2022-03-05,6.17819
2022-03-06,6.32485
2022-03-07,31.97262
2022-03-08,33.5798
2022-03-09,5.15155
2022-03-10,28.29381
2022-03-11,26.1733
2022-03-12,4.11268
2022-03-13,3.46492
2022-03-14,27.74382
2022-03-15,23.19115
2022-03-16,28.77047
2022-03-17,30.27377
2022-03-18,27.41383
2022-03-19,4.38156
2022-03-20,3.05548
2022-03-21,24.07724
2022-03-22,26.95551
2022-03-23,25.77609
2022-03-24,25.40943
2022-03-25,26.88829
2022-03-26,4.46101
2022-03-27,2.8966
2022-03-28,38.26692
2022-03-29,31.99706
2022-03-30,35.16866
2022-03-31,31.75262
2022-04-01,25.30554
2022-04-02,3.37936
2022-04-03,2.85993
2022-04-04,23.47225
2022-04-05,23.60058
2022-04-06,22.04839
2022-04-07,23.79613
2022-04-08,23.20337
2022-04-09,3.55658
2022-04-10,2.41994
2022-04-11,19.98288
2022-04-12,20.08066
2022-04-13,22.26228
2022-04-14,22.21339
2022-04-15,21.9934
2022-04-16,3.11048
2022-04-17,2.96993
2022-04-18,22.3295
2022-04-19,29.76656
2022-04-20,25.71498
2022-04-21,22.92837
2022-04-22,22.01784
2022-04-23,2.94549
2022-04-24,2.51161
2022-04-25,19.62845
2022-04-26,19.38401
2022-04-27,20.08677
2022-04-28,21.90173
2022-04-29,19.659
2022-04-30,2.89049
2022-05-01,2.24272
2022-05-02,20.52065
2022-05-03,25.69665
2022-05-04,21.63285
2022-05-05,3.36714
2022-05-06,20.00122
2022-05-07,3.45881
2022-05-08,2.10217
2022-05-09,18.54681
2022-05-10,20.19066
2022-05-11,20.34343
2022-05-12,19.95844
2022-05-13,30.35932
2022-05-14,5.44487
2022-05-15,4.25323
2022-05-16,26.39941
2022-05-17,25.03666
2022-05-18,26.65607
2022-05-19,26.93106
2022-05-20,25.90442
2022-05-21,3.10437
2022-05-22,2.57272
2022-05-23,24.63945
2022-05-24,33.87313
2022-05-25,27.72549
2022-05-26,26.80273
2022-05-27,23.19726
2022-05-28,3.25714
2022-05-29,3.67269
2022-05-30,30.31654
2022-05-31,26.69885
2022-06-01,4.70545
2022-06-02,21.45563
2022-06-03,21.59007
2022-06-04,2.71938
2022-06-05,2.19995
2022-06-06,2.67049
2022-06-07,24.64556
2022-06-08,21.7734
2022-06-09,19.20679
2022-06-10,17.97237
2022-06-11,2.24272
2022-06-12,2.1205
2022-06-13,20.50232
2022-06-14,21.54118
2022-06-15,19.714
2022-06-16,23.24615
2022-06-17,23.2767
2022-06-18,3.12881
2022-06-19,2.43216
2022-06-20,19.34123
2022-06-21,19.12124
2022-06-22,21.59007
2022-06-23,21.62063
2022-06-24,22.31117
2022-06-25,3.07993
2022-06-26,2.59105
2022-06-27,23.31948
2022-06-28,23.4967
2022-06-29,25.3911
2022-06-30,23.13615
2022-07-01,19.96455
2022-07-02,2.16328
2022-07-03,1.76607
2022-07-04,17.72793
2022-07-05,19.09679
2022-07-06,18.07015
2022-07-07,20.22121
2022-07-08,18.87069
2022-07-09,1.95551
2022-07-10,1.27108
2022-07-11,16.2613
2022-07-12,16.55463
2022-07-13,17.75238
2022-07-14,16.40185
2022-07-15,18.52847
2022-07-16,1.55218
2022-07-17,1.46052
2022-07-18,19.659
2022-07-19,19.01124
2022-07-20,21.3273
2022-07-21,21.7734
2022-07-22,21.54118
2022-07-23,3.53214
2022-07-24,3.30603
2022-07-25,20.7712
2022-07-26,17.83182
2022-07-27,17.14128
2022-07-28,19.06013
2022-07-29,22.91615
2022-07-30,2.68271
2022-07-31,2.62771
2022-08-01,28.07993
2022-08-02,26.36274
2022-08-03,23.4417
2022-08-04,25.78831
2022-08-05,32.89538
2022-08-06,4.32045
2022-08-07,3.15937
2022-08-08,32.11317
2022-08-09,30.51821
2022-08-10,26.86384
2022-08-11,28.70325
2022-08-12,28.27548
2022-08-13,5.25543
2022-08-14,3.61769
2022-08-15,3.79491
2022-08-16,28.01271
2022-08-17,27.96382
2022-08-18,28.82547
2022-08-19,25.14055
2022-08-20,3.0677
2022-08-21,2.3405
2022-08-22,22.26839
2022-08-23,20.12344
2022-08-24,22.18284
2022-08-25,25.15277
2022-08-26,25.37888
2022-08-27,2.26717
2022-08-28,1.77218
2022-08-29,21.90784
2022-08-30,22.75727
2022-08-31,22.57394
2022-09-01,19.03568
2022-09-02,21.51063
2022-09-03,2.12661
2022-09-04,2.6766
2022-09-05,19.68956
2022-09-06,18.56514
2022-09-07,16.71962
2022-09-08,16.7074
2022-09-09,1.8394
2022-09-10,1.28941
2022-09-11,1.37496
2022-09-12,1.71718
2022-09-13,22.68394
2022-09-14,19.29234
2022-09-15,17.35516
2022-09-16,16.14519
2022-09-17,2.03495
2022-09-18,1.46052
2022-09-19,16.15741
2022-09-20,14.48912
2022-09-21,13.44414
2022-09-22,13.98191
2022-09-23,12.97971
2022-09-24,1.79662
2022-09-25,1.10608
2022-09-26,13.05304
2022-09-27,18.27792
2022-09-28,16.3163
2022-09-29,16.01686
2022-09-30,14.00024
2022-10-01,1.91273
2022-10-02,1.27108
2022-10-03,1.58274
2022-10-04,16.03519
2022-10-05,15.76631
2022-10-06,21.83451
2022-10-07,18.59569
2022-10-08,1.9494
2022-10-09,1.7844
2022-10-10,2.2305
2022-10-11,15.82131
2022-10-12,15.79076
2022-10-13,13.79858
2022-10-14,15.43632
2022-10-15,2.35883
2022-10-16,1.52774
2022-10-17,15.79076
2022-10-18,15.48521
2022-10-19,15.28354
2022-10-20,14.22023
2022-10-21,12.83915
2022-10-22,1.71718
2022-10-23,1.36274
2022-10-24,16.02908
2022-10-25,17.4285
2022-10-26,14.96577
2022-10-27,16.83573
2022-10-28,16.11464
2022-10-29,2.1755
2022-10-30,1.55829
2022-10-31,15.44854
2022-11-01,17.4835
2022-11-02,14.46467
2022-11-03,13.90857
2022-11-04,15.00244
2022-11-05,2.04106
2022-11-06,1.63163
2022-11-07,16.43241
2022-11-08,18.33903
2022-11-09,19.40234
2022-11-10,16.46907
2022-11-11,22.40894
2022-11-12,3.29381
2022-11-13,2.81104
2022-11-14,18.33903
2022-11-15,22.64116
2022-11-16,20.97286
2022-11-17,16.7074
2022-11-18,17.99682
2022-11-19,2.02884
2022-11-20,1.79051
2022-11-21,15.05133
2022-11-22,14.73967
2022-11-23,15.23466
2022-11-24,15.78464
2022-11-25,12.33805
2022-11-26,1.66829
2022-11-27,1.45441
2022-11-28,11.92862
2022-11-29,13.2547
2022-11-30,13.24248
2022-12-01,16.45074
2022-12-02,12.74138
2022-12-03,1.46663
2022-12-04,1.36885
2022-12-05,13.40136
2022-12-06,11.74529
2022-12-07,13.07137
2022-12-08,13.38914
2022-12-09,13.71302
2022-12-10,1.77829
2022-12-11,1.52163
2022-12-12,12.52749
2022-12-13,12.26472
2022-12-14,19.46956
2022-12-15,14.703
2022-12-16,13.5908
2022-12-17,1.55218
2022-12-18,1.28941
2022-12-19,11.59252
2022-12-20,11.83084
2022-12-21,12.29528
2022-12-22,13.01026
2022-12-23,12.42972
2022-12-24,1.68051
2022-12-25,1.30774
2022-12-26,13.24248
2022-12-27,12.79638
2022-12-28,13.66414
2022-12-29,12.81471
2022-12-30,3.80713
2022-12-31,1.24663
2023-01-01,1.53996
2023-01-02,12.66805
2023-01-03,13.92691
2023-01-04,20.03177
2023-01-05,16.44463
2023-01-06,18.73013
2023-01-07,3.77047
2023-01-08,3.04326
2023-01-09,20.79564
2023-01-10,21.03397
2023-01-11,18.95013
2023-01-12,17.81349
2023-01-13,16.23075
2023-01-14,2.13273
2023-01-15,1.80273
2023-01-16,15.87631
2023-01-17,14.04913
2023-01-18,13.53581
2023-01-19,13.4197
2023-01-20,12.77804
2023-01-21,1.46052
2023-01-22,0.97775
2023-01-23,1.12441
2023-01-24,1.9494
2023-01-25,21.68785
2023-01-26,20.5512
2023-01-27,19.00513
2023-01-28,2.55438
2023-01-29,1.8944
2023-01-30,14.3119
2023-01-31,14.37301
2023-02-01,15.99853
2023-02-02,16.63407
2023-02-03,14.06746
2023-02-04,1.63774
2023-02-05,1.82718
2023-02-06,18.19237
2023-02-07,17.2635
2023-02-08,24.10168
2023-02-09,18.65069
2023-02-10,16.01686
2023-02-11,1.71107
2023-02-12,1.7294
2023-02-13,15.72965
2023-02-14,19.31068
2023-02-15,17.08017
2023-02-16,22.23172
2023-02-17,16.70129
2023-02-18,2.24883
2023-02-19,2.03495
2023-02-20,16.79296
2023-02-21,15.90075
2023-02-22,15.80298
2023-02-23,21.83451
2023-02-24,22.1095
2023-02-25,2.40161
2023-02-26,1.88218
2023-02-27,17.48961
2023-02-28,16.15741
2023-03-01,2.55438
2023-03-02,17.08017
2023-03-03,15.73576
2023-03-04,2.08384
2023-03-05,2.29772
2023-03-06,19.58567
2023-03-07,17.58127
2023-03-08,17.45294
2023-03-09,17.26961
2023-03-10,14.83133
2023-03-11,1.87606
2023-03-12,1.7294
2023-03-13,15.38743
2023-03-14,14.69078
2023-03-15,16.87851
2023-03-16,21.51674
2023-03-17,27.07162
2023-03-18,3.6788
2023-03-19,2.79882
2023-03-20,19.86066
2023-03-21,23.17892
2023-03-22,24.68834
2023-03-23,36.26863
2023-03-24,77.1205
2023-03-25,12.9736
2023-03-26,11.61696
2023-03-27,70.12955
2023-03-28,74.96944
2023-03-29,68.36348
2023-03-30,67.53238
2023-03-31,59.49645
2023-04-01,6.91762
2023-04-02,6.30652
2023-04-03,43.80958
2023-04-04,38.37692
2023-04-05,37.86971
2023-04-06,30.48154
2023-04-07,48.96724
2023-04-08,7.49205
2023-04-09,8.64703
2023-04-10,78.49547
2023-04-11,100.0
2023-04-12,69.07235
2023-04-13,59.95477
2023-04-14,73.57003
2023-04-15,9.83255
2023-04-16,8.19481
2023-04-17,54.00879
2023-04-18,53.22659
2023-04-19,54.77878
2023-04-20,51.48496
2023-04-21,50.15888
2023-04-22,6.9054
2023-04-23,6.34319
2023-04-24,44.83011
2023-04-25,40.8152
2023-04-26,39.80689
2023-04-27,36.89195
2023-04-28,32.84038
2023-04-29,5.05988
2023-04-30,3.96602
2023-05-01,6.71596
2023-05-02,35.49254
2023-05-03,33.03593
2023-05-04,31.17819
2023-05-05,4.83989
2023-05-06,3.65436
2023-05-07,3.66047
2023-05-08,39.62356
2023-05-09,32.48594
2023-05-10,26.76607
2023-05-11,26.38108
2023-05-12,23.61891
2023-05-13,3.22659
2023-05-14,2.54216
2023-05-15,25.32388
2023-05-16,24.24223
2023-05-17,24.96333
2023-05-18,31.53263
2023-05-19,53.1227
2023-05-20,7.91982
2023-05-21,6.42874
2023-05-22,39.4769
2023-05-23,30.05988
2023-05-24,24.4989
2023-05-25,28.15326
2023-05-26,30.59154
2023-05-27,3.29992
