date,다우지수선물
2021-02-03,18.99822
2021-02-04,20.06071
2021-02-05,14.26764
2021-02-06,2.07437
2021-02-07,0.67037
2021-02-08,12.47154
2021-02-09,14.16645
2021-02-10,9.05641
2021-02-11,6.61522
2021-02-12,6.22312
2021-02-13,2.59296
2021-02-14,1.12572
2021-02-15,9.95446
2021-02-16,15.60839
2021-02-17,16.94915
2021-02-18,18.20136
2021-02-19,16.08904
2021-02-20,2.51707
2021-02-21,0.60713
2021-02-22,21.17379
2021-02-23,26.5368
2021-02-24,30.6476
2021-02-25,24.77864
2021-02-26,33.31646
2021-02-27,6.04604
2021-02-28,2.37794
2021-03-01,25.27194
2021-03-02,35.16316
2021-03-03,29.07918
2021-03-04,35.89678
2021-03-05,32.36782
2021-03-06,5.74247
2021-03-07,1.63167
2021-03-08,37.26283
2021-03-09,36.74424
2021-03-10,30.86263
2021-03-11,25.13281
2021-03-12,27.73842
2021-03-13,4.38907
2021-03-14,1.08778
2021-03-15,24.85454
2021-03-16,23.83
2021-03-17,26.49886
2021-03-18,25.01897
2021-03-19,25.36048
2021-03-20,3.99696
2021-03-21,1.64432
2021-03-22,25.46167
2021-03-23,27.54869
2021-03-24,26.28383
2021-03-25,28.52264
2021-03-26,21.28762
2021-03-27,3.69339
2021-03-28,0.82216
2021-03-29,25.80318
2021-03-30,23.57703
2021-03-31,22.10979
2021-04-01,18.82114
2021-04-02,14.40677
2021-04-03,2.77004
2021-04-04,0.94864
2021-04-05,16.11434
2021-04-06,16.20288
2021-04-07,16.98709
2021-04-08,15.35542
2021-04-09,11.40905
2021-04-10,1.83405
2021-04-11,0.51859
2021-04-12,13.74905
2021-04-13,15.07715
2021-04-14,13.45813
2021-04-15,14.1791
2021-04-16,11.19402
2021-04-17,2.09967
2021-04-18,0.73362
2021-04-19,13.96407
2021-04-20,16.68353
2021-04-21,23.21022
2021-04-22,17.34125
2021-04-23,15.49456
2021-04-24,2.25145
2021-04-25,0.55653
2021-04-26,14.93802
2021-04-27,15.16569
2021-04-28,16.54439
2021-04-29,16.72147
2021-04-30,13.14191
2021-05-01,2.12496
2021-05-02,0.61978
2021-05-03,12.95218
2021-05-04,12.14267
2021-05-05,14.05261
2021-05-06,16.53174
2021-05-07,13.62256
2021-05-08,2.2388
2021-05-09,0.59448
2021-05-10,13.02807
2021-05-11,26.5368
2021-05-12,36.49127
2021-05-13,53.22539
2021-05-14,23.7794
2021-05-15,2.52972
2021-05-16,1.11307
2021-05-17,25.37313
2021-05-18,17.53098
2021-05-19,22.93195
2021-05-20,34.01214
2021-05-21,20.87022
2021-05-22,3.37718
2021-05-23,1.39134
2021-05-24,21.85681
2021-05-25,20.49076
2021-05-26,22.52719
2021-05-27,22.36276
2021-05-28,16.25347
2021-05-29,2.54237
2021-05-30,1.11307
2021-05-31,15.44396
2021-06-01,19.88363
2021-06-02,18.89704
2021-06-03,21.35087
2021-06-04,18.90968
2021-06-05,2.60561
2021-06-06,0.8854
2021-06-07,17.07563
2021-06-08,19.1753
2021-06-09,17.70806
2021-06-10,16.94915
2021-06-11,13.2937
2021-06-12,2.16291
2021-06-13,0.61978
2021-06-14,11.8391
2021-06-15,14.90007
2021-06-16,15.36807
2021-06-17,18.55552
2021-06-18,16.03845
2021-06-19,3.5922
2021-06-20,1.44194
2021-06-21,26.38502
2021-06-22,21.47735
2021-06-23,19.92157
2021-06-24,18.06223
2021-06-25,14.83683
2021-06-26,2.17556
2021-06-27,0.75891
2021-06-28,14.83683
2021-06-29,16.12699
2021-06-30,16.83531
2021-07-01,15.16569
2021-07-02,12.48418
2021-07-03,1.53048
2021-07-04,0.48064
2021-07-05,12.8257
2021-07-06,15.94991
2021-07-07,19.18795
2021-07-08,32.17809
2021-07-09,27.56134
2021-07-10,2.94712
2021-07-11,0.77156
2021-07-12,21.32557
2021-07-13,20.12395
2021-07-14,22.13508
2021-07-15,22.62838
2021-07-16,17.06299
2021-07-17,2.83329
2021-07-18,0.80951
2021-07-19,33.25322
2021-07-20,40.90564
2021-07-21,30.33139
2021-07-22,23.21022
2021-07-23,17.88515
2021-07-24,2.25145
2021-07-25,0.50594
2021-07-26,27.42221
2021-07-27,25.95497
2021-07-28,24.87983
2021-07-29,19.74449
2021-07-30,24.90513
2021-07-31,2.94712
2021-08-01,0.87275
2021-08-02,16.97444
2021-08-03,19.33974
2021-08-04,18.59347
2021-08-05,18.69466
2021-08-06,14.07791
2021-08-07,1.85934
2021-08-08,0.59448
2021-08-09,16.39261
2021-08-10,17.77131
2021-08-11,17.97369
2021-08-12,16.9365
2021-08-13,15.38072
2021-08-14,1.83405
2021-08-15,0.49329
2021-08-16,12.96483
2021-08-17,22.96989
2021-08-18,20.92081
2021-08-19,40.7665
2021-08-20,33.79711
2021-08-21,3.11156
2021-08-22,0.9107
2021-08-23,21.05995
2021-08-24,22.70427
2021-08-25,24.13356
2021-08-26,23.32405
2021-08-27,19.76979
2021-08-28,1.98583
2021-08-29,0.64507
2021-08-30,16.98709
2021-08-31,20.5793
2021-09-01,19.94687
2021-09-02,18.80849
2021-09-03,14.78623
2021-09-04,2.04907
2021-09-05,0.48064
2021-09-06,15.1151
2021-09-07,18.77055
2021-09-08,23.41259
2021-09-09,24.50037
2021-09-10,19.09941
2021-09-11,3.02302
2021-09-12,0.8348
2021-09-13,21.61649
2021-09-14,20.19984
2021-09-15,21.28762
2021-09-16,19.49152
2021-09-17,12.64862
2021-09-18,2.03642
2021-09-19,0.74626
2021-09-20,17.49304
2021-09-21,29.58512
2021-09-22,32.72198
2021-09-23,28.63647
2021-09-24,23.74146
2021-09-25,3.40247
2021-09-26,1.20161
2021-09-27,20.35163
2021-09-28,30.43258
2021-09-29,37.73083
2021-09-30,26.38502
2021-10-01,34.84695
2021-10-02,4.16139
2021-10-03,1.93523
2021-10-04,32.21603
2021-10-05,44.54844
2021-10-06,53.63015
2021-10-07,36.64305
2021-10-08,28.88945
2021-10-09,3.6175
2021-10-10,2.08702
2021-10-11,25.09486
2021-10-12,36.28889
2021-10-13,31.65949
2021-10-14,25.2087
2021-10-15,22.69162
2021-10-16,3.22539
2021-10-17,1.12572
2021-10-18,25.80318
2021-10-19,24.14621
2021-10-20,23.64027
2021-10-21,24.58891
2021-10-22,20.47811
2021-10-23,2.71945
2021-10-24,0.89805
2021-10-25,19.26385
2021-10-26,17.41715
2021-10-27,21.27498
2021-10-28,20.6046
2021-10-29,19.56741
2021-10-30,2.51707
2021-10-31,0.84745
2021-11-01,16.24082
2021-11-02,18.36579
2021-11-03,21.12319
2021-11-04,18.83379
2021-11-05,15.77283
2021-11-06,2.06172
2021-11-07,0.50594
2021-11-08,18.08752
2021-11-09,17.32861
2021-11-10,22.07184
2021-11-11,22.70427
2021-11-12,14.07791
2021-11-13,1.93523
2021-11-14,0.56918
2021-11-15,13.92613
2021-11-16,17.72071
2021-11-17,17.99898
2021-11-18,18.42904
2021-11-19,15.86137
2021-11-20,2.36529
2021-11-21,0.56918
2021-11-22,14.22969
2021-11-23,19.78244
2021-11-24,18.32785
2021-11-25,15.26688
2021-11-26,33.98684
2021-11-27,7.05793
2021-11-28,2.7321
2021-11-29,35.70705
2021-11-30,54.13609
2021-12-01,36.69365
2021-12-02,34.45484
2021-12-03,23.70351
2021-12-04,5.19858
2021-12-05,1.70756
2021-12-06,26.89096
2021-12-07,24.87983
2021-12-08,25.05691
2021-12-09,24.51302
2021-12-10,21.50265
2021-12-11,3.08626
2021-12-12,0.97394
2021-12-13,21.65443
2021-12-14,28.50999
2021-12-15,29.58512
2021-12-16,24.03238
2021-12-17,24.7154
2021-12-18,4.62939
2021-12-19,1.31545
2021-12-20,40.89299
2021-12-21,32.74728
2021-12-22,28.54793
2021-12-23,22.16038
2021-12-24,9.75208
2021-12-25,2.03642
2021-12-26,0.97394
2021-12-27,16.56969
2021-12-28,16.69618
2021-12-29,16.48115
2021-12-30,11.95294
2021-12-31,6.75436
2022-01-01,2.07437
2022-01-02,0.75891
2022-01-03,13.82494
2022-01-04,17.03769
2022-01-05,20.92081
2022-01-06,30.2049
2022-01-07,20.06071
2022-01-08,3.30129
2022-01-09,1.11307
2022-01-10,24.87983
2022-01-11,25.63875
2022-01-12,21.78092
2022-01-13,21.17379
2022-01-14,23.03313
2022-01-15,3.51631
2022-01-16,0.8854
2022-01-17,20.94611
2022-01-18,31.79863
2022-01-19,37.49051
2022-01-20,30.24285
2022-01-21,34.01214
2022-01-22,6.19782
2022-01-23,2.41588
2022-01-24,55.9322
2022-01-25,65.15304
2022-01-26,54.28788
2022-01-27,66.60763
2022-01-28,40.20996
2022-01-29,7.14647
2022-01-30,1.88464
2022-01-31,19.6686
2022-02-01,23.98178
2022-02-02,28.86415
2022-02-03,41.07007
2022-02-04,36.60511
2022-02-05,6.46344
2022-02-06,2.02377
2022-02-07,31.98836
2022-02-08,31.33063
2022-02-09,29.66101
2022-02-10,32.0516
2022-02-11,36.44067
2022-02-12,6.53933
2022-02-13,2.41588
2022-02-14,53.07361
2022-02-15,54.88236
2022-02-16,44.44725
2022-02-17,47.34378
2022-02-18,44.51049
2022-02-19,7.20971
2022-02-20,2.33999
2022-02-21,37.40197
2022-02-22,63.83759
2022-02-23,49.43081
2022-02-24,73.39994
2022-02-25,52.56767
2022-02-26,7.90538
2022-02-27,2.93448
2022-02-28,41.76574
2022-03-01,33.00025
2022-03-02,46.18011
2022-03-03,38.70478
2022-03-04,39.3878
2022-03-05,6.51403
2022-03-06,1.89729
2022-03-07,53.92107
2022-03-08,51.03718
2022-03-09,34.54338
2022-03-10,43.4986
2022-03-11,38.83126
2022-03-12,6.47609
2022-03-13,2.18821
2022-03-14,45.3959
2022-03-15,46.47103
2022-03-16,43.14444
2022-03-17,42.47407
2022-03-18,31.93776
2022-03-19,4.78117
2022-03-20,1.8214
2022-03-21,32.9876
2022-03-22,34.69516
2022-03-23,31.57095
2022-03-24,32.87376
2022-03-25,26.0941
2022-03-26,4.12345
2022-03-27,1.22691
2022-03-28,27.4981
2022-03-29,28.52264
2022-03-30,28.29496
2022-03-31,27.04275
2022-04-01,24.91778
2022-04-02,4.21199
2022-04-03,1.10043
2022-04-04,22.80546
2022-04-05,22.81811
2022-04-06,29.77485
2022-04-07,34.98608
2022-04-08,23.91854
2022-04-09,2.98507
2022-04-10,0.97394
2022-04-11,22.62838
2022-04-12,30.91323
2022-04-13,27.11864
2022-04-14,24.6901
2022-04-15,12.59802
2022-04-16,1.7455
2022-04-17,0.99924
2022-04-18,24.00708
2022-04-19,25.30989
2022-04-20,24.42448
2022-04-21,23.27346
2022-04-22,25.1581
2022-04-23,4.94561
2022-04-24,1.44194
2022-04-25,40.69061
2022-04-26,32.15279
2022-04-27,45.69946
2022-04-28,32.5449
2022-04-29,29.04123
2022-04-30,5.17328
2022-05-01,1.89729
2022-05-02,35.66911
2022-05-03,31.53301
2022-05-04,28.3582
2022-05-05,23.21022
2022-05-06,38.32532
2022-05-07,5.56539
2022-05-08,1.65696
2022-05-09,46.04098
2022-05-10,47.71059
2022-05-11,46.24335
2022-05-12,53.70604
2022-05-13,32.24133
2022-05-14,4.5788
2022-05-15,1.45459
2022-05-16,35.45408
2022-05-17,31.78598
2022-05-18,32.60814
2022-05-19,51.04983
2022-05-20,30.63496
2022-05-21,5.03415
2022-05-22,1.56842
2022-05-23,30.2302
2022-05-24,38.14824
2022-05-25,35.09992
2022-05-26,33.11409
2022-05-27,25.91702
2022-05-28,3.93372
2022-05-29,1.11307
2022-05-30,25.90437
2022-05-31,27.92815
2022-06-01,20.74373
2022-06-02,32.82317
2022-06-03,24.61421
2022-06-04,4.43966
2022-06-05,1.44194
2022-06-06,19.42828
2022-06-07,31.6089
2022-06-08,28.57323
2022-06-09,29.93928
2022-06-10,32.21603
2022-06-11,6.19782
2022-06-12,2.2641
2022-06-13,53.1242
2022-06-14,61.01694
2022-06-15,58.2216
2022-06-16,64.90007
2022-06-17,50.58183
2022-06-18,7.08322
2022-06-19,2.49177
2022-06-20,43.34682
2022-06-21,41.61396
2022-06-22,50.92334
2022-06-23,53.80723
2022-06-24,32.0263
2022-06-25,5.26182
2022-06-26,2.33999
2022-06-27,37.71818
2022-06-28,33.62003
2022-06-29,38.93245
2022-06-30,44.64963
2022-07-01,41.86693
2022-07-02,5.29977
2022-07-03,1.50518
2022-07-04,33.59473
2022-07-05,41.01947
2022-07-06,39.47634
2022-07-07,32.38047
2022-07-08,29.06653
2022-07-09,4.56615
2022-07-10,1.7961
2022-07-11,28.59853
2022-07-12,36.47862
2022-07-13,37.0731
2022-07-14,39.80521
2022-07-15,30.54642
2022-07-16,4.03491
2022-07-17,1.39134
2022-07-18,25.86643
2022-07-19,28.28231
2022-07-20,29.43334
2022-07-21,27.4728
2022-07-22,22.75486
2022-07-23,3.63015
2022-07-24,1.26486
2022-07-25,24.43713
2022-07-26,26.5368
2022-07-27,25.92967
2022-07-28,27.27042
2022-07-29,22.0086
2022-07-30,3.89577
2022-07-31,1.21426
2022-08-01,20.81963
2022-08-02,26.67594
2022-08-03,25.30989
2022-08-04,22.84341
2022-08-05,20.01011
2022-08-06,3.44042
2022-08-07,1.13837
2022-08-08,21.28762
2022-08-09,23.42524
2022-08-10,28.47204
2022-08-11,23.46319
2022-08-12,17.74601
2022-08-13,3.33923
2022-08-14,1.04983
2022-08-15,16.10169
2022-08-16,21.9327
2022-08-17,24.82924
2022-08-18,25.24664
2022-08-19,21.80622
2022-08-20,3.32658
2022-08-21,1.15102
2022-08-22,27.70048
2022-08-23,33.73387
2022-08-24,27.86491
2022-08-25,26.29648
2022-08-26,23.02049
2022-08-27,6.03339
2022-08-28,1.65696
2022-08-29,37.33873
2022-08-30,31.25474
2022-08-31,30.6476
2022-09-01,34.84695
2022-09-02,30.14166
2022-09-03,4.37642
2022-09-04,1.18897
2022-09-05,27.72577
2022-09-06,28.19377
2022-09-07,33.69592
2022-09-08,20.30103
2022-09-09,11.8644
2022-09-10,3.2001
2022-09-11,1.47988
2022-09-12,16.29142
2022-09-13,30.93852
2022-09-14,39.98229
2022-09-15,31.81128
2022-09-16,30.07842
2022-09-17,5.00885
2022-09-18,1.59372
2022-09-19,36.1624
2022-09-20,30.63496
2022-09-21,37.17429
2022-09-22,39.96964
2022-09-23,39.91904
2022-09-24,5.86896
2022-09-25,1.87199
2022-09-26,50.30356
2022-09-27,44.02985
2022-09-28,54.56615
2022-09-29,51.3281
2022-09-30,40.90564
2022-10-01,6.09663
2022-10-02,2.01113
2022-10-03,35.06197
2022-10-04,40.12142
2022-10-05,44.25752
2022-10-06,40.71591
2022-10-07,34.30306
2022-10-08,5.60333
2022-10-09,2.66885
2022-10-10,37.66759
2022-10-11,52.13761
2022-10-12,46.34454
2022-10-13,59.28408
2022-10-14,43.13179
2022-10-15,6.95674
2022-10-16,2.61826
2022-10-17,39.91904
2022-10-18,41.2598
2022-10-19,43.32152
2022-10-20,44.04249
2022-10-21,36.08651
2022-10-22,5.4389
2022-10-23,1.27751
2022-10-24,38.4518
2022-10-25,36.78219
2022-10-26,37.60435
2022-10-27,31.44447
2022-10-28,31.67214
2022-10-29,4.78117
2022-10-30,1.3028
2022-10-31,31.1409
2022-11-01,32.78522
2022-11-02,33.12673
2022-11-03,37.9838
2022-11-04,29.91398
2022-11-05,4.43966
2022-11-06,1.12572
2022-11-07,33.70857
2022-11-08,33.72122
2022-11-09,36.35213
2022-11-10,45.05438
2022-11-11,39.21072
2022-11-12,6.29901
2022-11-13,2.04907
2022-11-14,34.60662
2022-11-15,36.56716
2022-11-16,36.84543
2022-11-17,38.21148
2022-11-18,29.7875
2022-11-19,5.26182
2022-11-20,1.3534
2022-11-21,29.71161
2022-11-22,34.37895
2022-11-23,28.3835
2022-11-24,27.20718
2022-11-25,20.65519
2022-11-26,3.95901
2022-11-27,1.25221
2022-11-28,27.82696
2022-11-29,29.72426
2022-11-30,26.18264
2022-12-01,28.63647
2022-12-02,28.90209
2022-12-03,5.72982
2022-12-04,1.3028
2022-12-05,22.96989
2022-12-06,32.45636
2022-12-07,34.69516
2022-12-08,31.89982
2022-12-09,23.88059
2022-12-10,4.84442
2022-12-11,1.31545
2022-12-12,29.37009
2022-12-13,38.4771
2022-12-14,33.41765
2022-12-15,36.1624
2022-12-16,34.44219
2022-12-17,5.31242
2022-12-18,1.40399
2022-12-19,27.4728
2022-12-20,38.07235
2022-12-21,32.60814
2022-12-22,28.33291
2022-12-23,31.1915
2022-12-24,4.65469
2022-12-25,1.34075
2022-12-26,13.59726
2022-12-27,23.66557
2022-12-28,26.28383
2022-12-29,24.00708
2022-12-30,13.59726
2022-12-31,3.51631
2023-01-01,1.21426
2023-01-02,12.72451
2023-01-03,32.5449
2023-01-04,27.86491
2023-01-05,30.44523
2023-01-06,25.27194
2023-01-07,4.85707
2023-01-08,1.18897
2023-01-09,24.14621
2023-01-10,31.50771
2023-01-11,27.0048
2023-01-12,30.78674
2023-01-13,25.6008
2023-01-14,4.24993
2023-01-15,0.96129
2023-01-16,21.16114
2023-01-17,28.8262
2023-01-18,26.63799
2023-01-19,31.31798
2023-01-20,23.04578
2023-01-21,4.62939
2023-01-22,1.49253
2023-01-23,9.47381
2023-01-24,12.64862
2023-01-25,15.34277
2023-01-26,12.14267
2023-01-27,9.14495
2023-01-28,1.59372
2023-01-29,0.67037
2023-01-30,12.28181
2023-01-31,12.69921
2023-02-01,11.63673
2023-02-02,12.16797
2023-02-03,9.76473
2023-02-04,1.39134
2023-02-05,0.53124
2023-02-06,11.75056
2023-02-07,9.86592
2023-02-08,9.43587
2023-02-09,9.85327
2023-02-10,9.27143
2023-02-11,1.23956
2023-02-12,0.32886
2023-02-13,9.67619
2023-02-14,14.71034
2023-02-15,16.9112
2023-02-16,14.72299
2023-02-17,15.38072
2023-02-18,2.2388
2023-02-19,0.63243
2023-02-20,11.08019
2023-02-21,17.18947
2023-02-22,25.22135
2023-02-23,19.84568
2023-02-24,16.45585
2023-02-25,2.47912
2023-02-26,0.77156
2023-02-27,17.89779
2023-02-28,15.30483
2023-03-01,14.50796
2023-03-02,19.68125
2023-03-03,16.41791
2023-03-04,2.22615
2023-03-05,0.68302
2023-03-06,15.68429
2023-03-07,16.53174
2023-03-08,24.48773
2023-03-09,22.31216
2023-03-10,28.45939
2023-03-11,4.14874
2023-03-12,1.46724
2023-03-13,38.75537
2023-03-14,45.77536
2023-03-15,42.56261
2023-03-16,38.0344
2023-03-17,27.39691
2023-03-18,3.95901
2023-03-19,1.07513
2023-03-20,35.70705
2023-03-21,30.6982
2023-03-22,28.39615
2023-03-23,31.82393
2023-03-24,26.51151
2023-03-25,3.98431
2023-03-26,0.79686
2023-03-27,24.36124
2023-03-28,26.66329
2023-03-29,23.12167
2023-03-30,22.67897
2023-03-31,18.37844
2023-04-01,2.46648
2023-04-02,0.72097
2023-04-03,21.03465
2023-04-04,22.72957
2023-04-05,21.5406
2023-04-06,24.47508
2023-04-07,16.67088
2023-04-08,2.79534
2023-04-09,0.94864
2023-04-10,18.2646
2023-04-11,18.83379
2023-04-12,21.30027
2023-04-13,20.26309
2023-04-14,17.60688
2023-04-15,2.37794
2023-04-16,0.69567
2023-04-17,17.07563
2023-04-18,18.59347
2023-04-19,20.66784
2023-04-20,23.23551
2023-04-21,18.3405
2023-04-22,2.99772
2023-04-23,0.82216
2023-04-24,20.70579
2023-04-25,22.23627
2023-04-26,22.46395
2023-04-27,17.92309
2023-04-28,13.64786
2023-04-29,1.98583
2023-04-30,0.64507
2023-05-01,12.26916
2023-05-02,15.38072
2023-05-03,20.40222
2023-05-04,16.79736
2023-05-05,12.00354
2023-05-06,2.25145
2023-05-07,0.56918
2023-05-08,14.39413
2023-05-09,17.22742
2023-05-10,20.40222
2023-05-11,17.50569
2023-05-12,14.45737
2023-05-13,2.40323
2023-05-14,0.54389
2023-05-15,16.60763
2023-05-16,16.92385
2023-05-17,16.13964
2023-05-18,16.43055
2023-05-19,13.2431
2023-05-20,1.87199
2023-05-21,0.60713
2023-05-22,14.68504
2023-05-23,16.30407
2023-05-24,19.12471
2023-05-25,22.8687
2023-05-26,14.95067
2023-05-27,2.20086
2023-05-28,0.72097
