date,연금소득세
2021-01-16,32.44147
2021-01-17,41.47157
2021-01-18,69.23076
2021-01-19,79.26421
2021-01-20,83.27759
2021-01-21,92.64214
2021-01-22,87.29096
2021-01-23,49.16387
2021-01-24,62.5418
2021-01-25,94.64882
2021-01-26,72.90969
2021-01-27,78.92976
2021-01-28,67.89297
2021-01-29,56.85618
2021-01-30,30.76923
2021-01-31,42.47491
2021-02-01,53.5117
2021-02-02,57.52508
2021-02-03,48.82943
2021-02-04,51.17056
2021-02-05,48.16053
2021-02-06,37.79264
2021-02-07,28.42809
2021-02-08,44.81605
2021-02-09,56.85618
2021-02-10,46.82274
2021-02-11,23.74581
2021-02-12,21.40468
2021-02-13,25.08361
2021-02-14,34.11371
2021-02-15,57.19063
2021-02-16,67.55852
2021-02-17,60.20066
2021-02-18,58.86287
2021-02-19,52.50836
2021-02-20,42.80936
2021-02-21,30.76923
2021-02-22,53.17725
2021-02-23,49.16387
2021-02-24,44.4816
2021-02-25,58.86287
2021-02-26,62.20735
2021-02-27,34.7826
2021-02-28,23.07692
2021-03-01,31.77257
2021-03-02,83.61204
2021-03-03,69.56521
2021-03-04,68.89632
2021-03-05,62.5418
2021-03-06,33.11036
2021-03-07,20.40133
2021-03-08,42.14046
2021-03-09,52.17391
2021-03-10,48.16053
2021-03-11,43.14381
2021-03-12,36.1204
2021-03-13,22.40802
2021-03-14,26.4214
2021-03-15,38.12709
2021-03-16,47.82608
2021-03-17,46.48829
2021-03-18,37.79264
2021-03-19,35.11705
2021-03-20,14.04682
2021-03-21,26.08695
2021-03-22,35.4515
2021-03-23,38.12709
2021-03-24,36.78929
2021-03-25,44.14715
2021-03-26,42.80936
2021-03-27,21.73913
2021-03-28,29.43143
2021-03-29,36.45484
2021-03-30,36.78929
2021-03-31,34.11371
2021-04-01,40.13377
2021-04-02,32.44147
2021-04-03,16.05351
2021-04-04,24.41471
2021-04-05,34.44816
2021-04-06,46.82274
2021-04-07,35.78595
2021-04-08,30.76923
2021-04-09,27.42474
2021-04-10,13.71237
2021-04-11,18.0602
2021-04-12,34.44816
2021-04-13,31.43812
2021-04-14,31.43812
2021-04-15,27.42474
2021-04-16,24.41471
2021-04-17,18.39464
2021-04-18,18.0602
2021-04-19,32.10702
2021-04-20,39.13043
2021-04-21,35.4515
2021-04-22,30.10033
2021-04-23,26.75585
2021-04-24,14.71571
2021-04-25,17.05685
2021-04-26,34.11371
2021-04-27,29.76588
2021-04-28,38.12709
2021-04-29,31.43812
2021-04-30,23.74581
2021-05-01,26.4214
2021-05-02,21.07023
2021-05-03,48.16053
2021-05-04,30.43478
2021-05-05,23.07692
2021-05-06,33.77926
2021-05-07,25.41806
2021-05-08,15.38461
2021-05-09,15.05016
2021-05-10,27.42474
2021-05-11,33.44481
2021-05-12,32.44147
2021-05-13,28.42809
2021-05-14,25.08361
2021-05-15,17.05685
2021-05-16,22.07357
2021-05-17,37.79264
2021-05-18,40.80267
2021-05-19,19.39799
2021-05-20,37.79264
2021-05-21,31.10367
2021-05-22,19.39799
2021-05-23,16.38795
2021-05-24,40.80267
2021-05-25,30.43478
2021-05-26,38.46153
2021-05-27,35.78595
2021-05-28,31.10367
2021-05-29,14.71571
2021-05-30,14.04682
2021-05-31,33.44481
2021-06-01,24.08026
2021-06-02,26.4214
2021-06-03,39.13043
2021-06-04,35.4515
2021-06-05,18.0602
2021-06-06,14.71571
2021-06-07,20.73578
2021-06-08,31.10367
2021-06-09,31.10367
2021-06-10,33.77926
2021-06-11,29.76588
2021-06-12,18.39464
2021-06-13,14.71571
2021-06-14,20.73578
2021-06-15,30.43478
2021-06-16,31.10367
2021-06-17,32.10702
2021-06-18,23.07692
2021-06-19,18.0602
2021-06-20,11.37123
2021-06-21,33.77926
2021-06-22,36.1204
2021-06-23,35.78595
2021-06-24,30.76923
2021-06-25,26.75585
2021-06-26,18.72909
2021-06-27,21.07023
2021-06-28,26.4214
2021-06-29,32.77591
2021-06-30,28.09364
2021-07-01,26.75585
2021-07-02,22.40802
2021-07-03,16.7224
2021-07-04,19.06354
2021-07-05,35.78595
2021-07-06,43.47826
2021-07-07,28.42809
2021-07-08,32.44147
2021-07-09,19.39799
2021-07-10,12.37458
2021-07-11,14.38127
2021-07-12,22.40802
2021-07-13,24.41471
2021-07-14,33.77926
2021-07-15,39.13043
2021-07-16,26.4214
2021-07-17,14.38127
2021-07-18,16.38795
2021-07-19,25.7525
2021-07-20,36.45484
2021-07-21,24.41471
2021-07-22,32.44147
2021-07-23,35.11705
2021-07-24,14.04682
2021-07-25,24.08026
2021-07-26,39.46488
2021-07-27,31.77257
2021-07-28,31.43812
2021-07-29,34.44816
2021-07-30,28.76254
2021-07-31,11.37123
2021-08-01,11.37123
2021-08-02,26.4214
2021-08-03,36.78929
2021-08-04,32.77591
2021-08-05,34.7826
2021-08-06,33.11036
2021-08-07,19.39799
2021-08-08,18.39464
2021-08-09,32.44147
2021-08-10,42.14046
2021-08-11,35.11705
2021-08-12,24.41471
2021-08-13,36.45484
2021-08-14,25.41806
2021-08-15,22.74247
2021-08-16,22.74247
2021-08-17,40.80267
2021-08-18,39.79933
2021-08-19,39.79933
2021-08-20,36.78929
2021-08-21,18.72909
2021-08-22,20.73578
2021-08-23,36.45484
2021-08-24,31.77257
2021-08-25,41.80602
2021-08-26,36.78929
2021-08-27,41.13712
2021-08-28,23.41137
2021-08-29,18.39464
2021-08-30,36.45484
2021-08-31,33.44481
2021-09-01,26.75585
2021-09-02,32.10702
2021-09-03,28.76254
2021-09-04,18.39464
2021-09-05,21.73913
2021-09-06,29.43143
2021-09-07,42.47491
2021-09-08,32.77591
2021-09-09,30.10033
2021-09-10,29.09698
2021-09-11,28.42809
2021-09-12,23.74581
2021-09-13,27.0903
2021-09-14,26.75585
2021-09-15,29.09698
2021-09-16,32.10702
2021-09-17,23.07692
2021-09-18,19.06354
2021-09-19,15.05016
2021-09-20,14.38127
2021-09-21,15.71906
2021-09-22,35.78595
2021-09-23,55.18394
2021-09-24,49.16387
2021-09-25,24.08026
2021-09-26,25.7525
2021-09-27,43.8127
2021-09-28,41.13712
2021-09-29,36.45484
2021-09-30,41.47157
2021-10-01,30.43478
2021-10-02,15.71906
2021-10-03,14.38127
2021-10-04,18.39464
2021-10-05,32.77591
2021-10-06,36.78929
2021-10-07,32.77591
2021-10-08,30.10033
2021-10-09,14.04682
2021-10-10,15.05016
2021-10-11,18.72909
2021-10-12,37.12374
2021-10-13,34.44816
2021-10-14,33.11036
2021-10-15,34.7826
2021-10-16,18.72909
2021-10-17,14.38127
2021-10-18,28.09364
2021-10-19,28.42809
2021-10-20,38.79598
2021-10-21,29.76588
2021-10-22,38.12709
2021-10-23,21.07023
2021-10-24,15.05016
2021-10-25,28.42809
2021-10-26,35.78595
2021-10-27,38.46153
2021-10-28,31.10367
2021-10-29,35.4515
2021-10-30,20.40133
2021-10-31,18.72909
2021-11-01,34.7826
2021-11-02,44.14715
2021-11-03,37.12374
2021-11-04,32.77591
2021-11-05,32.44147
2021-11-06,16.38795
2021-11-07,24.08026
2021-11-08,41.80602
2021-11-09,44.4816
2021-11-10,33.11036
2021-11-11,40.46822
2021-11-12,43.47826
2021-11-13,28.76254
2021-11-14,19.06354
2021-11-15,36.45484
2021-11-16,46.15384
2021-11-17,50.50167
2021-11-18,45.1505
2021-11-19,36.45484
2021-11-20,20.06688
2021-11-21,23.41137
2021-11-22,41.80602
2021-11-23,36.45484
2021-11-24,41.47157
2021-11-25,45.1505
2021-11-26,40.80267
2021-11-27,21.40468
2021-11-28,16.7224
2021-11-29,36.1204
2021-11-30,34.11371
2021-12-01,34.44816
2021-12-02,49.49832
2021-12-03,30.10033
2021-12-04,19.39799
2021-12-05,19.06354
2021-12-06,39.79933
2021-12-07,52.50836
2021-12-08,60.86956
2021-12-09,48.82943
2021-12-10,45.48494
2021-12-11,23.41137
2021-12-12,29.09698
2021-12-13,53.17725
2021-12-14,51.50501
2021-12-15,38.79598
2021-12-16,54.51505
2021-12-17,47.82608
2021-12-18,17.3913
2021-12-19,19.06354
2021-12-20,38.12709
2021-12-21,56.85618
2021-12-22,57.19063
2021-12-23,56.18729
2021-12-24,46.48829
2021-12-25,28.42809
2021-12-26,29.43143
2021-12-27,58.19397
2021-12-28,61.53846
2021-12-29,56.85618
2021-12-30,62.87625
2021-12-31,42.14046
2022-01-01,21.07023
2022-01-02,27.75919
2022-01-03,44.81605
2022-01-04,47.15719
2022-01-05,59.19732
2022-01-06,41.47157
2022-01-07,36.1204
2022-01-08,19.73244
2022-01-09,24.41471
2022-01-10,52.50836
2022-01-11,44.81605
2022-01-12,41.47157
2022-01-13,46.48829
2022-01-14,45.81939
2022-01-15,33.44481
2022-01-16,24.74916
2022-01-17,51.17056
2022-01-18,53.17725
2022-01-19,54.51505
2022-01-20,58.19397
2022-01-21,55.18394
2022-01-22,33.44481
2022-01-23,30.43478
2022-01-24,63.2107
2022-01-25,66.88963
2022-01-26,53.5117
2022-01-27,41.80602
2022-01-28,33.11036
2022-01-29,20.06688
2022-01-30,22.40802
2022-01-31,19.06354
2022-02-01,19.73244
2022-02-02,25.08361
2022-02-03,46.48829
2022-02-04,34.11371
2022-02-05,24.74916
2022-02-06,27.42474
2022-02-07,48.16053
2022-02-08,53.17725
2022-02-09,48.16053
2022-02-10,46.82274
2022-02-11,43.47826
2022-02-12,34.7826
2022-02-13,32.44147
2022-02-14,48.49498
2022-02-15,48.16053
2022-02-16,46.82274
2022-02-17,49.49832
2022-02-18,42.80936
2022-02-19,22.07357
2022-02-20,20.06688
2022-02-21,48.16053
2022-02-22,48.16053
2022-02-23,42.47491
2022-02-24,64.21404
2022-02-25,76.25418
2022-02-26,52.17391
2022-02-27,36.1204
2022-02-28,46.15384
2022-03-01,24.41471
2022-03-02,48.16053
2022-03-03,43.47826
2022-03-04,37.45819
2022-03-05,15.71906
2022-03-06,15.05016
2022-03-07,34.11371
2022-03-08,34.11371
2022-03-09,15.05016
2022-03-10,25.08361
2022-03-11,26.75585
2022-03-12,16.05351
2022-03-13,17.05685
2022-03-14,30.43478
2022-03-15,30.43478
2022-03-16,36.45484
2022-03-17,31.43812
2022-03-18,32.44147
2022-03-19,16.38795
2022-03-20,20.40133
2022-03-21,29.43143
2022-03-22,45.48494
2022-03-23,43.14381
2022-03-24,38.46153
2022-03-25,35.11705
2022-03-26,22.07357
2022-03-27,17.05685
2022-03-28,40.13377
2022-03-29,31.10367
2022-03-30,40.46822
2022-03-31,29.09698
2022-04-01,18.72909
2022-04-02,19.06354
2022-04-03,10.70234
2022-04-04,25.08361
2022-04-05,38.79598
2022-04-06,31.43812
2022-04-07,39.79933
2022-04-08,36.1204
2022-04-09,14.71571
2022-04-10,13.71237
2022-04-11,38.46153
2022-04-12,29.09698
2022-04-13,29.43143
2022-04-14,35.4515
2022-04-15,27.75919
2022-04-16,16.05351
2022-04-17,15.38461
2022-04-18,27.75919
2022-04-19,34.11371
2022-04-20,42.80936
2022-04-21,32.10702
2022-04-22,35.11705
2022-04-23,15.05016
2022-04-24,19.73244
2022-04-25,34.11371
2022-04-26,32.10702
2022-04-27,28.42809
2022-04-28,32.44147
2022-04-29,28.09364
2022-04-30,12.04013
2022-05-01,16.05351
2022-05-02,34.7826
2022-05-03,42.14046
2022-05-04,37.45819
2022-05-05,17.3913
2022-05-06,33.11036
2022-05-07,16.05351
2022-05-08,23.41137
2022-05-09,38.46153
2022-05-10,38.12709
2022-05-11,39.79933
2022-05-12,29.76588
2022-05-13,26.4214
2022-05-14,14.04682
2022-05-15,16.38795
2022-05-16,27.42474
2022-05-17,28.09364
2022-05-18,34.7826
2022-05-19,37.45819
2022-05-20,34.11371
2022-05-21,14.04682
2022-05-22,15.38461
2022-05-23,39.46488
2022-05-24,34.44816
2022-05-25,35.78595
2022-05-26,28.42809
2022-05-27,26.08695
2022-05-28,16.05351
2022-05-29,20.06688
2022-05-30,37.79264
2022-05-31,26.75585
2022-06-01,12.04013
2022-06-02,24.08026
2022-06-03,29.09698
2022-06-04,11.70568
2022-06-05,11.37123
2022-06-06,13.37792
2022-06-07,25.41806
2022-06-08,25.08361
2022-06-09,37.12374
2022-06-10,17.72575
2022-06-11,10.70234
2022-06-12,8.69565
2022-06-13,23.07692
2022-06-14,26.4214
2022-06-15,25.7525
2022-06-16,29.76588
2022-06-17,27.0903
2022-06-18,15.05016
2022-06-19,14.04682
2022-06-20,22.74247
2022-06-21,32.77591
2022-06-22,24.74916
2022-06-23,25.7525
2022-06-24,27.42474
2022-06-25,12.37458
2022-06-26,11.37123
2022-06-27,29.09698
2022-06-28,30.43478
2022-06-29,33.11036
2022-06-30,23.07692
2022-07-01,31.43812
2022-07-02,14.71571
2022-07-03,12.37458
2022-07-04,27.0903
2022-07-05,30.43478
2022-07-06,23.74581
2022-07-07,27.42474
2022-07-08,26.4214
2022-07-09,13.37792
2022-07-10,16.7224
2022-07-11,27.0903
2022-07-12,27.75919
2022-07-13,36.1204
2022-07-14,30.43478
2022-07-15,30.43478
2022-07-16,8.3612
2022-07-17,14.38127
2022-07-18,25.7525
2022-07-19,24.74916
2022-07-20,35.11705
2022-07-21,45.81939
2022-07-22,37.12374
2022-07-23,26.75585
2022-07-24,27.42474
2022-07-25,38.46153
2022-07-26,41.13712
2022-07-27,40.80267
2022-07-28,35.11705
2022-07-29,31.10367
2022-07-30,18.39464
2022-07-31,21.73913
2022-08-01,30.10033
2022-08-02,39.46488
2022-08-03,27.42474
2022-08-04,41.80602
2022-08-05,32.44147
2022-08-06,15.71906
2022-08-07,15.05016
2022-08-08,25.08361
2022-08-09,24.41471
2022-08-10,29.43143
2022-08-11,24.08026
2022-08-12,25.08361
2022-08-13,13.71237
2022-08-14,13.71237
2022-08-15,12.37458
2022-08-16,28.09364
2022-08-17,27.75919
2022-08-18,30.76923
2022-08-19,30.76923
2022-08-20,20.06688
2022-08-21,16.38795
2022-08-22,31.77257
2022-08-23,35.4515
2022-08-24,38.79598
2022-08-25,30.76923
2022-08-26,31.43812
2022-08-27,16.38795
2022-08-28,17.3913
2022-08-29,32.77591
2022-08-30,35.78595
2022-08-31,28.76254
2022-09-01,26.4214
2022-09-02,28.42809
2022-09-03,13.37792
2022-09-04,16.38795
2022-09-05,30.10033
2022-09-06,26.4214
2022-09-07,26.75585
2022-09-08,25.41806
2022-09-09,14.04682
2022-09-10,8.69565
2022-09-11,12.04013
2022-09-12,14.38127
2022-09-13,34.7826
2022-09-14,30.43478
2022-09-15,32.10702
2022-09-16,26.4214
2022-09-17,14.04682
2022-09-18,10.36789
2022-09-19,32.77591
2022-09-20,23.07692
2022-09-21,33.11036
2022-09-22,34.7826
2022-09-23,25.7525
2022-09-24,15.05016
2022-09-25,10.36789
2022-09-26,27.0903
2022-09-27,36.78929
2022-09-28,24.74916
2022-09-29,30.10033
2022-09-30,21.07023
2022-10-01,9.36454
2022-10-02,9.0301
2022-10-03,11.37123
2022-10-04,30.10033
2022-10-05,28.42809
2022-10-06,31.77257
2022-10-07,26.75585
2022-10-08,8.69565
2022-10-09,13.37792
2022-10-10,11.70568
2022-10-11,30.76923
2022-10-12,26.08695
2022-10-13,25.41806
2022-10-14,30.76923
2022-10-15,10.70234
2022-10-16,15.71906
2022-10-17,28.42809
2022-10-18,30.43478
2022-10-19,32.77591
2022-10-20,34.7826
2022-10-21,28.76254
2022-10-22,10.36789
2022-10-23,8.3612
2022-10-24,30.43478
2022-10-25,37.45819
2022-10-26,32.10702
2022-10-27,29.43143
2022-10-28,44.14715
2022-10-29,12.04013
2022-10-30,7.02341
2022-10-31,22.07357
2022-11-01,30.10033
2022-11-02,30.76923
2022-11-03,27.75919
2022-11-04,28.42809
2022-11-05,24.74916
2022-11-06,22.74247
2022-11-07,34.7826
2022-11-08,38.12709
2022-11-09,37.79264
2022-11-10,33.11036
2022-11-11,28.42809
2022-11-12,16.38795
2022-11-13,15.71906
2022-11-14,27.75919
2022-11-15,48.82943
2022-11-16,46.82274
2022-11-17,56.18729
2022-11-18,39.13043
2022-11-19,15.38461
2022-11-20,18.72909
2022-11-21,49.83277
2022-11-22,48.82943
2022-11-23,51.50501
2022-11-24,39.79933
2022-11-25,35.78595
2022-11-26,15.71906
2022-11-27,20.06688
2022-11-28,29.76588
2022-11-29,30.10033
2022-11-30,25.41806
2022-12-01,33.77926
2022-12-02,27.75919
2022-12-03,14.04682
2022-12-04,15.05016
2022-12-05,35.11705
2022-12-06,52.8428
2022-12-07,41.47157
2022-12-08,43.47826
2022-12-09,40.80267
2022-12-10,19.06354
2022-12-11,17.05685
2022-12-12,34.7826
2022-12-13,45.1505
2022-12-14,34.11371
2022-12-15,40.80267
2022-12-16,28.76254
2022-12-17,21.40468
2022-12-18,21.40468
2022-12-19,40.46822
2022-12-20,49.83277
2022-12-21,42.14046
2022-12-22,39.46488
2022-12-23,48.16053
2022-12-24,24.74916
2022-12-25,27.42474
2022-12-26,39.46488
2022-12-27,48.16053
2022-12-28,56.85618
2022-12-29,44.14715
2022-12-30,42.14046
2022-12-31,20.40133
2023-01-01,19.73244
2023-01-02,54.1806
2023-01-03,43.47826
2023-01-04,44.81605
2023-01-05,61.53846
2023-01-06,47.49163
2023-01-07,15.05016
2023-01-08,19.73244
2023-01-09,43.47826
2023-01-10,36.1204
2023-01-11,32.77591
2023-01-12,40.46822
2023-01-13,29.76588
2023-01-14,19.39799
2023-01-15,28.42809
2023-01-16,85.28428
2023-01-17,84.61538
2023-01-18,51.50501
2023-01-19,51.17056
2023-01-20,56.52173
2023-01-21,27.0903
2023-01-22,29.09698
2023-01-23,34.7826
2023-01-24,27.0903
2023-01-25,82.27424
2023-01-26,71.23745
2023-01-27,61.8729
2023-01-28,38.12709
2023-01-29,34.7826
2023-01-30,59.86622
2023-01-31,59.53177
2023-02-01,52.50836
2023-02-02,52.17391
2023-02-03,40.13377
2023-02-04,25.41806
2023-02-05,21.40468
2023-02-06,47.49163
2023-02-07,51.50501
2023-02-08,53.17725
2023-02-09,41.80602
2023-02-10,45.48494
2023-02-11,21.07023
2023-02-12,22.07357
2023-02-13,50.16722
2023-02-14,51.50501
2023-02-15,48.49498
2023-02-16,50.16722
2023-02-17,35.11705
2023-02-18,24.41471
2023-02-19,26.75585
2023-02-20,60.86956
2023-02-21,53.84615
2023-02-22,51.17056
2023-02-23,70.56856
2023-02-24,66.22073
2023-02-25,30.10033
2023-02-26,20.06688
2023-02-27,58.86287
2023-02-28,50.83612
2023-03-01,29.09698
2023-03-02,52.8428
2023-03-03,100.0
2023-03-04,37.45819
2023-03-05,32.77591
2023-03-06,40.46822
2023-03-07,41.13712
2023-03-08,44.4816
2023-03-09,32.44147
2023-03-10,31.43812
2023-03-11,14.04682
2023-03-12,24.41471
2023-03-13,94.64882
2023-03-14,78.59531
2023-03-15,55.85284
2023-03-16,41.13712
2023-03-17,40.80267
2023-03-18,19.06354
2023-03-19,14.38127
2023-03-20,40.46822
2023-03-21,37.45819
2023-03-22,35.78595
2023-03-23,38.46153
2023-03-24,38.79598
2023-03-25,16.05351
2023-03-26,17.72575
2023-03-27,32.10702
2023-03-28,42.47491
2023-03-29,36.78929
2023-03-30,32.10702
2023-03-31,37.12374
2023-04-01,13.71237
2023-04-02,15.05016
2023-04-03,23.07692
2023-04-04,23.74581
2023-04-05,39.13043
2023-04-06,31.43812
2023-04-07,27.75919
2023-04-08,15.05016
2023-04-09,10.36789
2023-04-10,36.78929
2023-04-11,32.10702
2023-04-12,31.43812
2023-04-13,31.43812
2023-04-14,25.7525
2023-04-15,15.71906
2023-04-16,13.71237
2023-04-17,30.10033
2023-04-18,23.07692
2023-04-19,31.43812
2023-04-20,23.07692
2023-04-21,31.43812
2023-04-22,12.04013
2023-04-23,10.70234
2023-04-24,26.4214
2023-04-25,23.07692
2023-04-26,25.7525
2023-04-27,26.08695
2023-04-28,30.76923
2023-04-29,9.36454
2023-04-30,10.03344
2023-05-01,17.05685
2023-05-02,35.4515
2023-05-03,27.0903
2023-05-04,43.47826
2023-05-05,17.72575
2023-05-06,20.40133
2023-05-07,18.39464
2023-05-08,45.81939
2023-05-09,41.80602
2023-05-10,37.79264
2023-05-11,35.78595
2023-05-12,32.10702
2023-05-13,16.7224
2023-05-14,16.05351
2023-05-15,32.77591
2023-05-16,37.12374
2023-05-17,38.46153
2023-05-18,39.79933
2023-05-19,37.45819
2023-05-20,30.10033
2023-05-21,20.73578
2023-05-22,39.13043
2023-05-23,43.47826
2023-05-24,39.13043
2023-05-25,36.78929
2023-05-26,26.08695
2023-05-27,22.07357
2023-05-28,13.37792
