date,제태크
2020-12-03,65.49118
2020-12-04,63.22418
2020-12-05,53.14861
2020-12-06,58.18639
2020-12-07,76.32241
2020-12-08,70.02518
2020-12-09,80.60453
2020-12-10,64.48362
2020-12-11,61.20906
2020-12-12,49.87405
2020-12-13,52.39294
2020-12-14,71.28463
2020-12-15,67.00251
2020-12-16,73.04785
2020-12-17,73.80352
2020-12-18,58.94206
2020-12-19,45.59193
2020-12-20,51.63727
2020-12-21,63.22418
2020-12-22,60.4534
2020-12-23,57.9345
2020-12-24,56.17128
2020-12-25,45.08816
2020-12-26,53.4005
2020-12-27,65.49118
2020-12-28,70.52896
2020-12-29,79.59697
2020-12-30,76.32241
2020-12-31,68.01007
2021-01-01,70.52896
2021-01-02,75.56675
2021-01-03,89.42065
2021-01-04,87.15365
2021-01-05,82.87153
2021-01-06,86.39798
2021-01-07,76.5743
2021-01-08,100.0
2021-01-09,68.76574
2021-01-10,80.10075
2021-01-11,73.55163
2021-01-12,80.85642
2021-01-13,73.80352
2021-01-14,73.04785
2021-01-15,54.40806
2021-01-16,51.88916
2021-01-17,53.14861
2021-01-18,82.36775
2021-01-19,70.52896
2021-01-20,73.55163
2021-01-21,82.36775
2021-01-22,71.78841
2021-01-23,61.96473
2021-01-24,59.44584
2021-01-25,73.04785
2021-01-26,68.01007
2021-01-27,67.50629
2021-01-28,65.74307
2021-01-29,63.47607
2021-01-30,51.38539
2021-01-31,54.91183
2021-02-01,63.97984
2021-02-02,66.75062
2021-02-03,68.01007
2021-02-04,65.99496
2021-02-05,56.17128
2021-02-06,44.0806
2021-02-07,44.83627
2021-02-08,61.20906
2021-02-09,60.70528
2021-02-10,49.37027
2021-02-11,46.09571
2021-02-12,53.14861
2021-02-13,50.37783
2021-02-14,64.23173
2021-02-15,75.31486
2021-02-16,65.99496
2021-02-17,68.51385
2021-02-18,64.73551
2021-02-19,50.12594
2021-02-20,46.09571
2021-02-21,47.35516
2021-02-22,68.76574
2021-02-23,62.46851
2021-02-24,68.51385
2021-02-25,60.70528
2021-02-26,51.1335
2021-02-27,38.79093
2021-02-28,44.0806
2021-03-01,47.35516
2021-03-02,51.88916
2021-03-03,53.14861
2021-03-04,54.40806
2021-03-05,53.4005
2021-03-06,36.27204
2021-03-07,46.3476
2021-03-08,55.91939
2021-03-09,61.46095
2021-03-10,61.46095
2021-03-11,60.70528
2021-03-12,53.65239
2021-03-13,40.30226
2021-03-14,35.76826
2021-03-15,64.23173
2021-03-16,63.47607
2021-03-17,52.89672
2021-03-18,57.9345
2021-03-19,57.17884
2021-03-20,34.25692
2021-03-21,43.07304
2021-03-22,59.19395
2021-03-23,59.94962
2021-03-24,53.4005
2021-03-25,53.14861
2021-03-26,46.3476
2021-03-27,39.79848
2021-03-28,42.56926
2021-03-29,61.96473
2021-03-30,58.18639
2021-03-31,58.43828
2021-04-01,56.67506
2021-04-02,55.91939
2021-04-03,39.79848
2021-04-04,44.83627
2021-04-05,68.26196
2021-04-06,65.99496
2021-04-07,56.92695
2021-04-08,51.63727
2021-04-09,50.37783
2021-04-10,39.79848
2021-04-11,37.53148
2021-04-12,61.71284
2021-04-13,57.9345
2021-04-14,56.92695
2021-04-15,60.20151
2021-04-16,57.43073
2021-04-17,41.56171
2021-04-18,45.08816
2021-04-19,59.19395
2021-04-20,50.62972
2021-04-21,53.90428
2021-04-22,53.14861
2021-04-23,53.90428
2021-04-24,37.0277
2021-04-25,41.05793
2021-04-26,53.4005
2021-04-27,49.11838
2021-04-28,52.89672
2021-04-29,50.88161
2021-04-30,41.8136
2021-05-01,34.25692
2021-05-02,30.2267
2021-05-03,52.64483
2021-05-04,44.83627
2021-05-05,41.30982
2021-05-06,45.34005
2021-05-07,45.59193
2021-05-08,33.50125
2021-05-09,40.55415
2021-05-10,54.15617
2021-05-11,51.63727
2021-05-12,60.4534
2021-05-13,46.09571
2021-05-14,36.27204
2021-05-15,35.51637
2021-05-16,39.54659
2021-05-17,47.35516
2021-05-18,54.15617
2021-05-19,48.11083
2021-05-20,48.86649
2021-05-21,57.68261
2021-05-22,36.02015
2021-05-23,37.78337
2021-05-24,55.16372
2021-05-25,47.60705
2021-05-26,50.37783
2021-05-27,53.14861
2021-05-28,49.87405
2021-05-29,33.75314
2021-05-30,34.7607
2021-05-31,49.87405
2021-06-01,54.40806
2021-06-02,48.86649
2021-06-03,43.07304
2021-06-04,38.28715
2021-06-05,27.7078
2021-06-06,33.50125
2021-06-07,49.87405
2021-06-08,49.62216
2021-06-09,37.0277
2021-06-10,52.89672
2021-06-11,37.0277
2021-06-12,36.02015
2021-06-13,32.4937
2021-06-14,43.07304
2021-06-15,47.60705
2021-06-16,43.07304
2021-06-17,44.33249
2021-06-18,36.27204
2021-06-19,28.46347
2021-06-20,28.46347
2021-06-21,39.54659
2021-06-22,37.53148
2021-06-23,42.56926
2021-06-24,41.56171
2021-06-25,38.79093
2021-06-26,27.7078
2021-06-27,32.74559
2021-06-28,37.27959
2021-06-29,35.01259
2021-06-30,42.31738
2021-07-01,39.79848
2021-07-02,41.05793
2021-07-03,29.97481
2021-07-04,26.70025
2021-07-05,41.56171
2021-07-06,40.55415
2021-07-07,40.55415
2021-07-08,47.85894
2021-07-09,43.07304
2021-07-10,28.21158
2021-07-11,34.7607
2021-07-12,44.58438
2021-07-13,46.3476
2021-07-14,37.78337
2021-07-15,48.86649
2021-07-16,43.32493
2021-07-17,32.4937
2021-07-18,28.71536
2021-07-19,40.30226
2021-07-20,41.56171
2021-07-21,45.08816
2021-07-22,46.59949
2021-07-23,35.51637
2021-07-24,25.18891
2021-07-25,32.99748
2021-07-26,39.29471
2021-07-27,45.84382
2021-07-28,40.30226
2021-07-29,38.53904
2021-07-30,42.56926
2021-07-31,34.00503
2021-08-01,33.24937
2021-08-02,43.82871
2021-08-03,45.34005
2021-08-04,49.11838
2021-08-05,42.82115
2021-08-06,40.30226
2021-08-07,36.27204
2021-08-08,43.07304
2021-08-09,52.64483
2021-08-10,53.14861
2021-08-11,44.58438
2021-08-12,53.14861
2021-08-13,49.62216
2021-08-14,33.50125
2021-08-15,38.28715
2021-08-16,40.05037
2021-08-17,58.43828
2021-08-18,53.14861
2021-08-19,48.86649
2021-08-20,49.37027
2021-08-21,36.27204
2021-08-22,32.4937
2021-08-23,58.69017
2021-08-24,54.15617
2021-08-25,44.58438
2021-08-26,55.91939
2021-08-27,44.83627
2021-08-28,34.25692
2021-08-29,41.8136
2021-08-30,52.64483
2021-08-31,48.6146
2021-09-01,53.4005
2021-09-02,40.80604
2021-09-03,47.60705
2021-09-04,35.01259
2021-09-05,35.26448
2021-09-06,49.11838
2021-09-07,57.9345
2021-09-08,43.07304
2021-09-09,42.06549
2021-09-10,36.52392
2021-09-11,28.96725
2021-09-12,35.51637
2021-09-13,41.30982
2021-09-14,45.34005
2021-09-15,38.03526
2021-09-16,41.05793
2021-09-17,33.50125
2021-09-18,23.42569
2021-09-19,23.42569
2021-09-20,26.70025
2021-09-21,27.7078
2021-09-22,39.04282
2021-09-23,52.39294
2021-09-24,51.63727
2021-09-25,37.27959
2021-09-26,34.00503
2021-09-27,53.90428
2021-09-28,44.83627
2021-09-29,47.60705
2021-09-30,42.82115
2021-10-01,38.53904
2021-10-02,30.98236
2021-10-03,30.2267
2021-10-04,43.07304
2021-10-05,42.31738
2021-10-06,45.84382
2021-10-07,46.59949
2021-10-08,41.8136
2021-10-09,30.47858
2021-10-10,32.99748
2021-10-11,46.85138
2021-10-12,40.80604
2021-10-13,44.33249
2021-10-14,37.0277
2021-10-15,37.78337
2021-10-16,29.72292
2021-10-17,33.24937
2021-10-18,36.77581
2021-10-19,31.98992
2021-10-20,34.50881
2021-10-21,37.53148
2021-10-22,35.76826
2021-10-23,25.69269
2021-10-24,35.01259
2021-10-25,45.84382
2021-10-26,53.65239
2021-10-27,41.30982
2021-10-28,33.50125
2021-10-29,35.26448
2021-10-30,27.20403
2021-10-31,37.0277
2021-11-01,40.80604
2021-11-02,42.31738
2021-11-03,48.6146
2021-11-04,40.30226
2021-11-05,31.98992
2021-11-06,20.15113
2021-11-07,27.7078
2021-11-08,44.33249
2021-11-09,40.80604
2021-11-10,39.79848
2021-11-11,33.50125
2021-11-12,27.7078
2021-11-13,22.67002
2021-11-14,30.2267
2021-11-15,38.79093
2021-11-16,41.05793
2021-11-17,41.05793
2021-11-18,37.27959
2021-11-19,39.79848
2021-11-20,28.21158
2021-11-21,30.73047
2021-11-22,47.10327
2021-11-23,45.84382
2021-11-24,40.05037
2021-11-25,44.83627
2021-11-26,31.98992
2021-11-27,24.68513
2021-11-28,29.72292
2021-11-29,51.88916
2021-11-30,46.3476
2021-12-01,41.56171
2021-12-02,39.54659
2021-12-03,40.30226
2021-12-04,24.93702
2021-12-05,37.53148
2021-12-06,50.88161
2021-12-07,49.87405
2021-12-08,40.55415
2021-12-09,43.82871
2021-12-10,39.04282
2021-12-11,30.98236
2021-12-12,28.96725
2021-12-13,45.84382
2021-12-14,46.59949
2021-12-15,42.82115
2021-12-16,39.54659
2021-12-17,37.27959
2021-12-18,28.21158
2021-12-19,31.98992
2021-12-20,45.34005
2021-12-21,40.80604
2021-12-22,45.59193
2021-12-23,41.30982
2021-12-24,39.04282
2021-12-25,25.94458
2021-12-26,33.50125
2021-12-27,45.84382
2021-12-28,46.59949
2021-12-29,48.11083
2021-12-30,39.29471
2021-12-31,43.57682
2022-01-01,54.15617
2022-01-02,53.90428
2022-01-03,62.21662
2022-01-04,58.43828
2022-01-05,54.65994
2022-01-06,54.91183
2022-01-07,51.88916
2022-01-08,36.77581
2022-01-09,49.11838
2022-01-10,57.43073
2022-01-11,55.6675
2022-01-12,46.09571
2022-01-13,46.3476
2022-01-14,52.89672
2022-01-15,41.8136
2022-01-16,45.08816
2022-01-17,55.91939
2022-01-18,70.27707
2022-01-19,67.2544
2022-01-20,59.94962
2022-01-21,48.11083
2022-01-22,38.28715
2022-01-23,40.05037
2022-01-24,52.39294
2022-01-25,49.37027
2022-01-26,49.11838
2022-01-27,52.64483
2022-01-28,38.53904
2022-01-29,34.50881
2022-01-30,31.48614
2022-01-31,41.05793
2022-02-01,48.36272
2022-02-02,53.90428
2022-02-03,60.70528
2022-02-04,59.44584
2022-02-05,46.09571
2022-02-06,58.43828
2022-02-07,66.75062
2022-02-08,58.69017
2022-02-09,50.37783
2022-02-10,56.17128
2022-02-11,47.10327
2022-02-12,32.24181
2022-02-13,40.80604
2022-02-14,53.4005
2022-02-15,51.88916
2022-02-16,56.67506
2022-02-17,48.36272
2022-02-18,45.08816
2022-02-19,30.2267
2022-02-20,34.7607
2022-02-21,59.44584
2022-02-22,50.88161
2022-02-23,55.41561
2022-02-24,49.37027
2022-02-25,50.12594
2022-02-26,39.29471
2022-02-27,38.03526
2022-02-28,45.34005
2022-03-01,45.08816
2022-03-02,46.3476
2022-03-03,49.87405
2022-03-04,37.27959
2022-03-05,36.02015
2022-03-06,32.4937
2022-03-07,46.85138
2022-03-08,42.82115
2022-03-09,34.00503
2022-03-10,52.39294
2022-03-11,46.3476
2022-03-12,29.97481
2022-03-13,40.80604
2022-03-14,51.63727
2022-03-15,51.38539
2022-03-16,46.09571
2022-03-17,45.59193
2022-03-18,37.27959
2022-03-19,29.72292
2022-03-20,40.55415
2022-03-21,51.88916
2022-03-22,46.3476
2022-03-23,44.33249
2022-03-24,45.34005
2022-03-25,37.27959
2022-03-26,33.50125
2022-03-27,37.0277
2022-03-28,43.32493
2022-03-29,48.36272
2022-03-30,41.8136
2022-03-31,45.08816
2022-04-01,35.51637
2022-04-02,34.25692
2022-04-03,33.24937
2022-04-04,39.79848
2022-04-05,42.56926
2022-04-06,36.52392
2022-04-07,42.56926
2022-04-08,39.54659
2022-04-09,28.21158
2022-04-10,27.7078
2022-04-11,40.05037
2022-04-12,38.79093
2022-04-13,35.26448
2022-04-14,34.50881
2022-04-15,29.72292
2022-04-16,28.46347
2022-04-17,28.21158
2022-04-18,39.54659
2022-04-19,39.54659
2022-04-20,36.27204
2022-04-21,37.27959
2022-04-22,38.03526
2022-04-23,35.51637
2022-04-24,37.53148
2022-04-25,36.77581
2022-04-26,44.33249
2022-04-27,41.8136
2022-04-28,36.77581
2022-04-29,35.01259
2022-04-30,29.72292
2022-05-01,29.21914
2022-05-02,37.27959
2022-05-03,40.30226
2022-05-04,32.99748
2022-05-05,28.46347
2022-05-06,30.98236
2022-05-07,26.70025
2022-05-08,31.98992
2022-05-09,41.30982
2022-05-10,41.05793
2022-05-11,39.04282
2022-05-12,36.52392
2022-05-13,36.77581
2022-05-14,25.69269
2022-05-15,29.21914
2022-05-16,40.05037
2022-05-17,39.29471
2022-05-18,34.00503
2022-05-19,33.75314
2022-05-20,34.50881
2022-05-21,21.66246
2022-05-22,28.71536
2022-05-23,34.50881
2022-05-24,35.76826
2022-05-25,37.53148
2022-05-26,31.23425
2022-05-27,29.47103
2022-05-28,25.4408
2022-05-29,28.21158
2022-05-30,34.7607
2022-05-31,37.0277
2022-06-01,33.24937
2022-06-02,34.25692
2022-06-03,33.24937
2022-06-04,24.68513
2022-06-05,36.52392
2022-06-06,42.82115
2022-06-07,41.05793
2022-06-08,46.59949
2022-06-09,42.06549
2022-06-10,37.53148
2022-06-11,24.93702
2022-06-12,30.47858
2022-06-13,41.8136
2022-06-14,39.54659
2022-06-15,49.87405
2022-06-16,38.79093
2022-06-17,36.02015
2022-06-18,28.46347
2022-06-19,40.30226
2022-06-20,59.19395
2022-06-21,59.19395
2022-06-22,71.28463
2022-06-23,71.28463
2022-06-24,68.01007
2022-06-25,57.43073
2022-06-26,59.69773
2022-06-27,70.78085
2022-06-28,66.24685
2022-06-29,70.78085
2022-06-30,73.04785
2022-07-01,67.50629
2022-07-02,60.95717
2022-07-03,57.17884
2022-07-04,55.41561
2022-07-05,57.43073
2022-07-06,47.35516
2022-07-07,46.59949
2022-07-08,42.82115
2022-07-09,31.73803
2022-07-10,36.77581
2022-07-11,54.65994
2022-07-12,42.56926
2022-07-13,31.73803
2022-07-14,35.76826
2022-07-15,34.50881
2022-07-16,24.93702
2022-07-17,29.21914
2022-07-18,36.52392
2022-07-19,38.03526
2022-07-20,37.78337
2022-07-21,40.80604
2022-07-22,37.53148
2022-07-23,26.70025
2022-07-24,31.48614
2022-07-25,48.36272
2022-07-26,46.3476
2022-07-27,43.32493
2022-07-28,43.57682
2022-07-29,43.82871
2022-07-30,31.48614
2022-07-31,36.77581
2022-08-01,45.08816
2022-08-02,46.85138
2022-08-03,52.39294
2022-08-04,68.51385
2022-08-05,61.96473
2022-08-06,55.16372
2022-08-07,56.17128
2022-08-08,63.47607
2022-08-09,55.91939
2022-08-10,32.74559
2022-08-11,31.98992
2022-08-12,38.79093
2022-08-13,28.96725
2022-08-14,26.70025
2022-08-15,26.44836
2022-08-16,40.80604
2022-08-17,45.08816
2022-08-18,37.27959
2022-08-19,35.26448
2022-08-20,27.45591
2022-08-21,30.47858
2022-08-22,37.53148
2022-08-23,37.53148
2022-08-24,36.52392
2022-08-25,42.82115
2022-08-26,27.95969
2022-08-27,24.68513
2022-08-28,28.71536
2022-08-29,37.27959
2022-08-30,37.78337
2022-08-31,36.77581
2022-09-01,33.50125
2022-09-02,37.78337
2022-09-03,31.23425
2022-09-04,23.92947
2022-09-05,39.29471
2022-09-06,40.55415
2022-09-07,35.01259
2022-09-08,30.98236
2022-09-09,17.38035
2022-09-10,19.64735
2022-09-11,23.92947
2022-09-12,33.50125
2022-09-13,44.83627
2022-09-14,38.03526
2022-09-15,40.80604
2022-09-16,34.00503
2022-09-17,23.92947
2022-09-18,26.70025
2022-09-19,37.53148
2022-09-20,31.98992
2022-09-21,34.25692
2022-09-22,30.98236
2022-09-23,32.99748
2022-09-24,23.42569
2022-09-25,29.21914
2022-09-26,29.21914
2022-09-27,37.78337
2022-09-28,28.71536
2022-09-29,30.98236
2022-09-30,28.21158
2022-10-01,23.67758
2022-10-02,21.41057
2022-10-03,25.69269
2022-10-04,35.01259
2022-10-05,36.77581
2022-10-06,43.82871
2022-10-07,31.98992
2022-10-08,21.41057
2022-10-09,26.19647
2022-10-10,26.95214
2022-10-11,44.0806
2022-10-12,37.27959
2022-10-13,36.77581
2022-10-14,37.27959
2022-10-15,26.95214
2022-10-16,32.99748
2022-10-17,46.09571
2022-10-18,32.24181
2022-10-19,38.53904
2022-10-20,40.05037
2022-10-21,33.24937
2022-10-22,24.93702
2022-10-23,27.95969
2022-10-24,38.28715
2022-10-25,43.57682
2022-10-26,45.84382
2022-10-27,49.11838
2022-10-28,51.63727
2022-10-29,38.03526
2022-10-30,35.01259
2022-10-31,41.05793
2022-11-01,36.77581
2022-11-02,31.23425
2022-11-03,37.53148
2022-11-04,38.53904
2022-11-05,21.66246
2022-11-06,32.74559
2022-11-07,36.77581
2022-11-08,29.47103
2022-11-09,41.30982
2022-11-10,35.01259
2022-11-11,29.47103
2022-11-12,21.91435
2022-11-13,31.48614
2022-11-14,37.27959
2022-11-15,40.05037
2022-11-16,37.0277
2022-11-17,36.77581
2022-11-18,29.21914
2022-11-19,23.67758
2022-11-20,34.7607
2022-11-21,64.9874
2022-11-22,69.77329
2022-11-23,62.46851
2022-11-24,60.70528
2022-11-25,38.03526
2022-11-26,24.18136
2022-11-27,32.24181
2022-11-28,42.56926
2022-11-29,45.59193
2022-11-30,40.55415
2022-12-01,38.28715
2022-12-02,39.54659
2022-12-03,23.67758
2022-12-04,25.94458
2022-12-05,32.4937
2022-12-06,31.48614
2022-12-07,25.4408
2022-12-08,39.04282
2022-12-09,27.7078
2022-12-10,23.92947
2022-12-11,25.4408
2022-12-12,38.28715
2022-12-13,35.76826
2022-12-14,39.04282
2022-12-15,37.0277
2022-12-16,29.72292
2022-12-17,15.36523
2022-12-18,25.94458
2022-12-19,28.46347
2022-12-20,40.80604
2022-12-21,34.7607
2022-12-22,32.99748
2022-12-23,31.23425
2022-12-24,21.91435
2022-12-25,16.37279
2022-12-26,41.56171
2022-12-27,33.24937
2022-12-28,51.88916
2022-12-29,37.78337
2022-12-30,27.45591
2022-12-31,30.98236
2023-01-01,41.30982
2023-01-02,46.3476
2023-01-03,49.87405
2023-01-04,64.23173
2023-01-05,43.57682
2023-01-06,43.07304
2023-01-07,65.49118
2023-01-08,65.23929
2023-01-09,70.52896
2023-01-10,60.20151
2023-01-11,60.4534
2023-01-12,63.47607
2023-01-13,66.24685
2023-01-14,39.54659
2023-01-15,32.74559
2023-01-16,33.50125
2023-01-17,35.26448
2023-01-18,31.73803
2023-01-19,33.75314
2023-01-20,31.98992
2023-01-21,22.92191
2023-01-22,34.7607
2023-01-23,41.56171
2023-01-24,47.35516
2023-01-25,49.11838
2023-01-26,58.69017
2023-01-27,38.03526
2023-01-28,29.21914
2023-01-29,34.7607
2023-01-30,41.30982
2023-01-31,44.0806
2023-02-01,42.31738
2023-02-02,38.53904
2023-02-03,33.50125
2023-02-04,31.23425
2023-02-05,28.96725
2023-02-06,40.55415
2023-02-07,40.30226
2023-02-08,40.80604
2023-02-09,43.32493
2023-02-10,43.82871
2023-02-11,28.21158
2023-02-12,32.99748
2023-02-13,38.79093
2023-02-14,44.58438
2023-02-15,39.29471
2023-02-16,35.76826
2023-02-17,32.99748
2023-02-18,31.23425
2023-02-19,27.20403
2023-02-20,41.05793
2023-02-21,43.57682
2023-02-22,39.79848
2023-02-23,32.99748
2023-02-24,35.01259
2023-02-25,32.24181
2023-02-26,28.46347
2023-02-27,35.76826
2023-02-28,32.4937
2023-03-01,35.01259
2023-03-02,36.02015
2023-03-03,39.79848
2023-03-04,25.94458
2023-03-05,28.96725
2023-03-06,39.04282
2023-03-07,46.59949
2023-03-08,37.0277
2023-03-09,33.50125
2023-03-10,30.98236
2023-03-11,17.12846
2023-03-12,28.46347
2023-03-13,32.24181
2023-03-14,39.54659
2023-03-15,34.7607
2023-03-16,33.50125
2023-03-17,29.97481
2023-03-18,19.89924
2023-03-19,29.97481
2023-03-20,31.23425
2023-03-21,37.27959
2023-03-22,34.25692
2023-03-23,35.76826
2023-03-24,34.50881
2023-03-25,24.93702
2023-03-26,20.9068
2023-03-27,40.05037
2023-03-28,37.27959
2023-03-29,32.4937
2023-03-30,32.24181
2023-03-31,27.95969
2023-04-01,17.63224
2023-04-02,21.91435
2023-04-03,30.47858
2023-04-04,38.28715
2023-04-05,36.77581
2023-04-06,34.25692
2023-04-07,32.24181
2023-04-08,21.91435
2023-04-09,21.91435
2023-04-10,39.54659
2023-04-11,34.7607
2023-04-12,36.02015
2023-04-13,36.52392
2023-04-14,28.71536
2023-04-15,25.18891
2023-04-16,26.19647
2023-04-17,37.78337
2023-04-18,39.29471
2023-04-19,33.24937
2023-04-20,26.95214
2023-04-21,24.43324
2023-04-22,19.89924
2023-04-23,22.67002
2023-04-24,33.75314
2023-04-25,26.95214
2023-04-26,33.50125
2023-04-27,30.73047
2023-04-28,29.72292
2023-04-29,22.41813
2023-04-30,24.93702
2023-05-01,22.41813
2023-05-02,30.47858
2023-05-03,29.72292
2023-05-04,24.68513
2023-05-05,17.38035
2023-05-06,23.92947
2023-05-07,28.96725
2023-05-08,31.73803
2023-05-09,38.03526
2023-05-10,33.75314
2023-05-11,27.7078
2023-05-12,27.20403
2023-05-13,21.15869
2023-05-14,22.92191
2023-05-15,34.7607
2023-05-16,36.77581
2023-05-17,26.70025
2023-05-18,37.27959
2023-05-19,28.46347
2023-05-20,22.92191
2023-05-21,26.70025
2023-05-22,34.7607
2023-05-23,34.25692
2023-05-24,35.76826
2023-05-25,32.99748
2023-05-26,26.19647
2023-05-27,22.67002
2023-05-28,27.20403
