date,어도비주가
2020-12-28,2.98804
2020-12-29,6.4741
2020-12-30,6.3247
2020-12-31,6.2749
2021-01-01,4.58167
2021-01-02,2.78884
2021-01-03,2.58964
2021-01-04,3.83466
2021-01-05,8.26693
2021-01-06,7.51992
2021-01-07,10.05976
2021-01-08,11.45418
2021-01-09,9.01394
2021-01-10,4.38247
2021-01-11,5.07968
2021-01-12,8.81474
2021-01-13,8.36653
2021-01-14,7.91832
2021-01-15,9.31274
2021-01-16,6.7231
2021-01-17,2.14143
2021-01-18,2.98804
2021-01-19,4.43227
2021-01-20,9.21314
2021-01-21,10.20916
2021-01-22,10.20916
2021-01-23,6.3745
2021-01-24,2.88844
2021-01-25,5.62749
2021-01-26,10.35856
2021-01-27,8.51593
2021-01-28,7.27091
2021-01-29,9.11354
2021-01-30,5.17928
2021-01-31,2.04183
2021-02-01,3.73505
2021-02-02,7.42031
2021-02-03,8.51593
2021-02-04,6.17529
2021-02-05,7.37051
2021-02-06,7.07171
2021-02-07,1.59362
2021-02-08,3.28685
2021-02-09,6.8725
2021-02-10,6.12549
2021-02-11,5.57768
2021-02-12,4.78087
2021-02-13,4.58167
2021-02-14,2.58964
2021-02-15,3.48605
2021-02-16,5.47808
2021-02-17,6.22509
2021-02-18,6.02589
2021-02-19,5.42828
2021-02-20,4.93027
2021-02-21,3.18725
2021-02-22,4.48207
2021-02-23,7.27091
2021-02-24,6.4243
2021-02-25,7.76892
2021-02-26,5.02988
2021-02-27,6.02589
2021-02-28,2.14143
2021-03-01,2.44023
2021-03-02,6.5737
2021-03-03,5.42828
2021-03-04,5.42828
2021-03-05,4.88047
2021-03-06,4.58167
2021-03-07,2.53984
2021-03-08,4.18326
2021-03-09,6.22509
2021-03-10,5.92629
2021-03-11,6.22509
2021-03-12,7.27091
2021-03-13,3.68525
2021-03-14,2.19123
2021-03-15,3.58565
2021-03-16,6.4741
2021-03-17,5.12948
2021-03-18,5.12948
2021-03-19,5.82669
2021-03-20,4.53187
2021-03-21,1.59362
2021-03-22,3.38645
2021-03-23,5.37848
2021-03-24,6.07569
2021-03-25,4.93027
2021-03-26,4.58167
2021-03-27,5.12948
2021-03-28,2.19123
2021-03-29,2.58964
2021-03-30,4.08366
2021-03-31,3.43625
2021-04-01,5.22908
2021-04-02,4.68127
2021-04-03,2.68924
2021-04-04,1.44422
2021-04-05,4.28286
2021-04-06,5.52788
2021-04-07,4.23306
2021-04-08,4.93027
2021-04-09,5.27888
2021-04-10,3.78486
2021-04-11,2.29083
2021-04-12,2.68924
2021-04-13,5.87649
2021-04-14,7.02191
2021-04-15,5.52788
2021-04-16,6.22509
2021-04-17,4.18326
2021-04-18,1.54382
2021-04-19,3.08764
2021-04-20,4.68127
2021-04-21,3.53585
2021-04-22,3.58565
2021-04-23,4.13346
2021-04-24,4.28286
2021-04-25,1.84262
2021-04-26,2.09163
2021-04-27,4.38247
2021-04-28,4.28286
2021-04-29,4.63147
2021-04-30,3.83466
2021-05-01,2.44023
2021-05-02,1.24501
2021-05-03,1.44422
2021-05-04,3.53585
2021-05-05,4.13346
2021-05-06,4.18326
2021-05-07,3.78486
2021-05-08,2.29083
2021-05-09,1.14541
2021-05-10,2.44023
2021-05-11,3.83466
2021-05-12,3.43625
2021-05-13,2.98804
2021-05-14,3.08764
2021-05-15,2.93824
2021-05-16,1.04581
2021-05-17,2.04183
2021-05-18,3.78486
2021-05-19,2.34063
2021-05-20,2.73904
2021-05-21,2.98804
2021-05-22,2.44023
2021-05-23,1.04581
2021-05-24,1.79282
2021-05-25,3.18725
2021-05-26,3.13745
2021-05-27,3.58565
2021-05-28,2.88844
2021-05-29,2.58964
2021-05-30,0.84661
2021-05-31,1.79282
2021-06-01,2.63944
2021-06-02,3.48605
2021-06-03,3.13745
2021-06-04,3.08764
2021-06-05,2.93824
2021-06-06,0.64741
2021-06-07,1.89243
2021-06-08,2.88844
2021-06-09,3.03784
2021-06-10,4.18326
2021-06-11,6.6235
2021-06-12,3.23705
2021-06-13,0.69721
2021-06-14,4.53187
2021-06-15,5.92629
2021-06-16,4.93027
2021-06-17,5.32868
2021-06-18,6.6235
2021-06-19,5.97609
2021-06-20,2.34063
2021-06-21,6.22509
2021-06-22,7.22111
2021-06-23,7.66932
2021-06-24,6.8227
2021-06-25,7.47011
2021-06-26,7.32071
2021-06-27,4.88047
2021-06-28,4.98007
2021-06-29,7.12151
2021-06-30,9.51195
2021-07-01,5.72709
2021-07-02,6.17529
2021-07-03,4.33266
2021-07-04,2.73904
2021-07-05,2.78884
2021-07-06,4.03386
2021-07-07,5.92629
2021-07-08,5.57768
2021-07-09,5.12948
2021-07-10,4.48207
2021-07-11,1.64342
2021-07-12,3.23705
2021-07-13,4.78087
2021-07-14,10.25896
2021-07-15,7.02191
2021-07-16,5.17928
2021-07-17,3.08764
2021-07-18,1.14541
2021-07-19,2.04183
2021-07-20,4.38247
2021-07-21,8.41633
2021-07-22,7.71912
2021-07-23,8.31673
2021-07-24,5.42828
2021-07-25,2.19123
2021-07-26,3.33665
2021-07-27,4.18326
2021-07-28,4.53187
2021-07-29,5.02988
2021-07-30,5.12948
2021-07-31,2.93824
2021-08-01,1.64342
2021-08-02,2.34063
2021-08-03,4.88047
2021-08-04,4.03386
2021-08-05,3.98406
2021-08-06,3.93426
2021-08-07,2.68924
2021-08-08,1.04581
2021-08-09,3.03784
2021-08-10,4.63147
2021-08-11,4.53187
2021-08-12,3.78486
2021-08-13,4.13346
2021-08-14,3.18725
2021-08-15,4.03386
2021-08-16,3.38645
2021-08-17,4.78087
2021-08-18,3.18725
2021-08-19,7.81872
2021-08-20,14.49203
2021-08-21,9.41235
2021-08-22,5.32868
2021-08-23,6.92231
2021-08-24,9.96015
2021-08-25,9.91035
2021-08-26,8.26693
2021-08-27,7.22111
2021-08-28,6.5737
2021-08-29,3.18725
2021-08-30,4.38247
2021-08-31,7.96812
2021-09-01,8.81474
2021-09-02,6.8725
2021-09-03,7.37051
2021-09-04,6.8725
2021-09-05,2.73904
2021-09-06,4.78087
2021-09-07,5.52788
2021-09-08,7.12151
2021-09-09,6.3745
2021-09-10,5.07968
2021-09-11,5.22908
2021-09-12,2.19123
2021-09-13,3.28685
2021-09-14,8.36653
2021-09-15,6.6235
2021-09-16,8.26693
2021-09-17,6.4741
2021-09-18,5.47808
2021-09-19,2.93824
2021-09-20,3.63545
2021-09-21,5.72709
2021-09-22,17.03187
2021-09-23,13.84462
2021-09-24,8.16733
2021-09-25,7.91832
2021-09-26,3.13745
2021-09-27,7.02191
2021-09-28,17.28087
2021-09-29,15.83665
2021-09-30,17.18127
2021-10-01,12.45019
2021-10-02,9.21314
2021-10-03,3.63545
2021-10-04,7.61952
2021-10-05,14.59163
2021-10-06,9.96015
2021-10-07,10.30876
2021-10-08,9.46215
2021-10-09,5.32868
2021-10-10,3.58565
2021-10-11,4.98007
2021-10-12,9.56175
2021-10-13,10.20916
2021-10-14,8.16733
2021-10-15,10.25896
2021-10-16,6.8227
2021-10-17,2.93824
2021-10-18,5.37848
2021-10-19,9.21314
2021-10-20,9.56175
2021-10-21,8.61553
2021-10-22,7.86852
2021-10-23,5.32868
2021-10-24,2.04183
2021-10-25,3.78486
2021-10-26,9.26294
2021-10-27,8.96414
2021-10-28,7.96812
2021-10-29,9.51195
2021-10-30,6.7231
2021-10-31,3.83466
2021-11-01,8.21713
2021-11-02,12.15139
2021-11-03,8.51593
2021-11-04,12.8984
2021-11-05,15.78685
2021-11-06,7.91832
2021-11-07,3.63545
2021-11-08,5.37848
2021-11-09,11.35458
2021-11-10,15.98605
2021-11-11,11.40438
2021-11-12,10.10956
2021-11-13,8.26693
2021-11-14,7.81872
2021-11-15,8.41633
2021-11-16,14.99003
2021-11-17,14.64143
2021-11-18,16.48406
2021-11-19,16.13545
2021-11-20,13.74501
2021-11-21,7.61952
2021-11-22,16.83266
2021-11-23,24.40239
2021-11-24,17.13147
2021-11-25,14.64143
2021-11-26,6.92231
2021-11-27,10.10956
2021-11-28,4.68127
2021-11-29,8.16733
2021-11-30,14.44223
2021-12-01,10.75697
2021-12-02,9.96015
2021-12-03,12.40039
2021-12-04,34.16334
2021-12-05,11.55378
2021-12-06,15.53784
2021-12-07,15.88645
2021-12-08,15.23904
2021-12-09,13.84462
2021-12-10,10.90637
2021-12-11,8.96414
2021-12-12,4.53187
2021-12-13,7.02191
2021-12-14,12.05179
2021-12-15,25.4482
2021-12-16,51.14541
2021-12-17,65.38844
2021-12-18,28.73505
2021-12-19,29.43227
2021-12-20,57.96812
2021-12-21,100.0
2021-12-22,70.61752
2021-12-23,54.38247
2021-12-24,39.09362
2021-12-25,15.33864
2021-12-26,14.09362
2021-12-27,25.3486
2021-12-28,35.95617
2021-12-29,31.6733
2021-12-30,25.3486
2021-12-31,18.72509
2022-01-01,11.40438
2022-01-02,10.70717
2022-01-03,16.73306
2022-01-04,39.54183
2022-01-05,58.46613
2022-01-06,66.63346
2022-01-07,35.70717
2022-01-08,25.498
2022-01-09,11.50398
2022-01-10,18.32669
2022-01-11,28.18725
2022-01-12,21.21513
2022-01-13,20.41832
2022-01-14,24.30278
2022-01-15,13.59561
2022-01-16,8.81474
2022-01-17,10.00996
2022-01-18,13.39641
2022-01-19,18.57569
2022-01-20,16.73306
2022-01-21,19.62151
2022-01-22,16.08565
2022-01-23,6.8725
2022-01-24,10.60756
2022-01-25,20.06972
2022-01-26,14.54183
2022-01-27,16.33466
2022-01-28,18.32669
2022-01-29,12.749
2022-01-30,4.48207
2022-01-31,6.17529
2022-02-01,14.39243
2022-02-02,16.23505
2022-02-03,15.63745
2022-02-04,13.69521
2022-02-05,11.80278
2022-02-06,6.07569
2022-02-07,7.32071
2022-02-08,14.09362
2022-02-09,12.45019
2022-02-10,13.19721
2022-02-11,17.97808
2022-02-12,15.08964
2022-02-13,5.37848
2022-02-14,10.25896
2022-02-15,14.09362
2022-02-16,17.77888
2022-02-17,14.64143
2022-02-18,20.11952
2022-02-19,20.76693
2022-02-20,7.22111
2022-02-21,9.21314
2022-02-22,11.60358
2022-02-23,13.14741
2022-02-24,13.99402
2022-02-25,13.69521
2022-02-26,8.41633
2022-02-27,2.98804
2022-02-28,5.37848
2022-03-01,8.56573
2022-03-02,7.71912
2022-03-03,7.17131
2022-03-04,8.36653
2022-03-05,5.77689
2022-03-06,2.19123
2022-03-07,2.44023
2022-03-08,7.42031
2022-03-09,5.37848
2022-03-10,6.4741
2022-03-11,6.8725
2022-03-12,9.61155
2022-03-13,4.28286
2022-03-14,5.42828
2022-03-15,8.81474
2022-03-16,8.51593
2022-03-17,9.16334
2022-03-18,9.21314
2022-03-19,8.56573
2022-03-20,4.33266
2022-03-21,7.47011
2022-03-22,12.749
2022-03-23,29.33266
2022-03-24,53.63545
2022-03-25,26.94223
2022-03-26,12.35059
2022-03-27,5.27888
2022-03-28,9.31274
2022-03-29,18.8745
2022-03-30,17.57968
2022-03-31,14.59163
2022-04-01,9.41235
2022-04-02,7.12151
2022-04-03,3.23705
2022-04-04,6.8227
2022-04-05,13.94422
2022-04-06,9.81075
2022-04-07,8.66533
2022-04-08,8.81474
2022-04-09,5.07968
2022-04-10,2.14143
2022-04-11,5.42828
2022-04-12,7.51992
2022-04-13,8.76494
2022-04-14,7.96812
2022-04-15,7.61952
2022-04-16,3.18725
2022-04-17,2.68924
2022-04-18,4.23306
2022-04-19,7.86852
2022-04-20,7.47011
2022-04-21,7.02191
2022-04-22,8.71513
2022-04-23,6.4741
2022-04-24,3.03784
2022-04-25,21.66334
2022-04-26,18.37649
2022-04-27,12.25099
2022-04-28,13.0976
2022-04-29,9.86055
2022-04-30,6.4243
2022-05-01,3.23705
2022-05-02,5.57768
2022-05-03,12.45019
2022-05-04,11.60358
2022-05-05,7.61952
2022-05-06,7.91832
2022-05-07,5.77689
2022-05-08,2.73904
2022-05-09,5.07968
2022-05-10,9.16334
2022-05-11,9.81075
2022-05-12,10.05976
2022-05-13,8.16733
2022-05-14,5.82669
2022-05-15,2.34063
2022-05-16,3.38645
2022-05-17,6.97211
2022-05-18,8.16733
2022-05-19,5.62749
2022-05-20,4.23306
2022-05-21,3.58565
2022-05-22,0.89641
2022-05-23,2.63944
2022-05-24,5.97609
2022-05-25,4.58167
2022-05-26,5.07968
2022-05-27,6.02589
2022-05-28,3.98406
2022-05-29,1.44422
2022-05-30,2.29083
2022-05-31,3.88446
2022-06-01,4.93027
2022-06-02,4.78087
2022-06-03,5.92629
2022-06-04,3.08764
2022-06-05,0.94621
2022-06-06,2.53984
2022-06-07,4.23306
2022-06-08,5.42828
2022-06-09,5.57768
2022-06-10,7.07171
2022-06-11,3.98406
2022-06-12,0.99601
2022-06-13,3.98406
2022-06-14,5.97609
2022-06-15,4.28286
2022-06-16,6.5737
2022-06-17,10.40836
2022-06-18,3.98406
2022-06-19,1.54382
2022-06-20,2.29083
2022-06-21,4.18326
2022-06-22,5.62749
2022-06-23,3.53585
2022-06-24,5.42828
2022-06-25,3.28685
2022-06-26,1.29482
2022-06-27,3.98406
2022-06-28,4.08366
2022-06-29,3.58565
2022-06-30,2.98804
2022-07-01,2.73904
2022-07-02,1.44422
2022-07-03,0.69721
2022-07-04,1.74302
2022-07-05,1.99203
2022-07-06,3.68525
2022-07-07,3.03784
2022-07-08,3.28685
2022-07-09,2.19123
2022-07-10,1.19521
2022-07-11,1.54382
2022-07-12,2.88844
2022-07-13,3.08764
2022-07-14,2.68924
2022-07-15,3.33665
2022-07-16,2.39043
2022-07-17,1.34462
2022-07-18,1.69322
2022-07-19,3.58565
2022-07-20,4.03386
2022-07-21,4.03386
2022-07-22,4.18326
2022-07-23,2.34063
2022-07-24,1.24501
2022-07-25,1.44422
2022-07-26,2.29083
2022-07-27,3.83466
2022-07-28,5.47808
2022-07-29,4.58167
2022-07-30,3.58565
2022-07-31,1.19521
2022-08-01,1.89243
2022-08-02,4.93027
2022-08-03,4.23306
2022-08-04,6.5737
2022-08-05,4.98007
2022-08-06,3.18725
2022-08-07,1.19521
2022-08-08,3.53585
2022-08-09,5.92629
2022-08-10,4.28286
2022-08-11,6.7729
2022-08-12,5.52788
2022-08-13,4.58167
2022-08-14,1.09561
2022-08-15,2.58964
2022-08-16,5.92629
2022-08-17,4.68127
2022-08-18,4.98007
2022-08-19,4.13346
2022-08-20,2.34063
2022-08-21,1.19521
2022-08-22,2.83864
2022-08-23,3.38645
2022-08-24,4.08366
2022-08-25,5.12948
2022-08-26,5.37848
2022-08-27,4.38247
2022-08-28,1.49402
2022-08-29,2.63944
2022-08-30,4.03386
2022-08-31,3.43625
2022-09-01,3.38645
2022-09-02,3.93426
2022-09-03,1.44422
2022-09-04,0.74701
2022-09-05,1.69322
2022-09-06,2.29083
2022-09-07,2.63944
2022-09-08,2.78884
2022-09-09,2.63944
2022-09-10,2.39043
2022-09-11,2.04183
2022-09-12,2.93824
2022-09-13,5.62749
2022-09-14,5.12948
2022-09-15,27.34063
2022-09-16,70.41832
2022-09-17,22.41035
2022-09-18,7.51992
2022-09-19,12.25099
2022-09-20,14.94023
2022-09-21,12.45019
2022-09-22,10.15936
2022-09-23,7.51992
2022-09-24,4.53187
2022-09-25,2.19123
2022-09-26,7.76892
2022-09-27,8.26693
2022-09-28,7.91832
2022-09-29,7.76892
2022-09-30,5.57768
2022-10-01,3.48605
2022-10-02,2.44023
2022-10-03,4.03386
2022-10-04,9.11354
2022-10-05,6.6235
2022-10-06,6.6235
2022-10-07,6.02589
2022-10-08,3.58565
2022-10-09,1.89243
2022-10-10,2.19123
2022-10-11,5.27888
2022-10-12,4.38247
2022-10-13,4.48207
2022-10-14,4.83067
2022-10-15,3.73505
2022-10-16,1.59362
2022-10-17,2.78884
2022-10-18,4.93027
2022-10-19,6.02589
2022-10-20,5.92629
2022-10-21,4.03386
2022-10-22,3.43625
2022-10-23,0.84661
2022-10-24,3.33665
2022-10-25,7.07171
2022-10-26,6.97211
2022-10-27,6.97211
2022-10-28,4.63147
2022-10-29,3.53585
2022-10-30,0.64741
2022-10-31,2.39043
2022-11-01,4.88047
2022-11-02,3.63545
2022-11-03,4.53187
2022-11-04,5.22908
2022-11-05,3.43625
2022-11-06,1.04581
2022-11-07,2.58964
2022-11-08,4.98007
2022-11-09,4.48207
2022-11-10,4.08366
2022-11-11,7.32071
2022-11-12,3.88446
2022-11-13,1.44422
2022-11-14,3.58565
2022-11-15,6.02589
2022-11-16,4.63147
2022-11-17,2.83864
2022-11-18,3.33665
2022-11-19,2.34063
2022-11-20,0.3984
2022-11-21,1.09561
2022-11-22,3.43625
2022-11-23,3.73505
2022-11-24,3.38645
2022-11-25,2.78884
2022-11-26,2.24103
2022-11-27,0.84661
2022-11-28,1.14541
2022-11-29,2.93824
2022-11-30,2.78884
2022-12-01,4.53187
2022-12-02,3.23705
2022-12-03,1.59362
2022-12-04,0.74701
2022-12-05,1.54382
2022-12-06,2.49003
2022-12-07,2.09163
2022-12-08,2.53984
2022-12-09,2.83864
2022-12-10,1.64342
2022-12-11,0.69721
2022-12-12,1.94223
2022-12-13,3.23705
2022-12-14,3.83466
2022-12-15,2.73904
2022-12-16,7.37051
2022-12-17,4.03386
2022-12-18,1.49402
2022-12-19,2.68924
2022-12-20,4.58167
2022-12-21,5.07968
2022-12-22,3.43625
2022-12-23,3.33665
2022-12-24,1.69322
2022-12-25,0.79681
2022-12-26,1.29482
2022-12-27,2.19123
2022-12-28,2.98804
2022-12-29,3.03784
2022-12-30,3.38645
2022-12-31,2.14143
2023-01-01,0.84661
2023-01-02,1.69322
2023-01-03,2.63944
2023-01-04,6.5239
2023-01-05,6.07569
2023-01-06,6.4243
2023-01-07,5.07968
2023-01-08,3.08764
2023-01-09,4.98007
2023-01-10,8.56573
2023-01-11,6.7231
2023-01-12,8.16733
2023-01-13,7.07171
2023-01-14,4.83067
2023-01-15,3.03784
2023-01-16,4.33266
2023-01-17,5.37848
2023-01-18,7.81872
2023-01-19,7.12151
2023-01-20,5.62749
2023-01-21,6.4243
2023-01-22,2.98804
2023-01-23,3.18725
2023-01-24,8.56573
2023-01-25,9.16334
2023-01-26,9.51195
2023-01-27,9.41235
2023-01-28,8.41633
2023-01-29,3.48605
2023-01-30,5.37848
2023-01-31,7.27091
2023-02-01,7.91832
2023-02-02,13.89442
2023-02-03,14.09362
2023-02-04,9.46215
2023-02-05,3.43625
2023-02-06,5.37848
2023-02-07,11.55378
2023-02-08,14.49203
2023-02-09,11.00597
2023-02-10,11.60358
2023-02-11,7.61952
2023-02-12,3.93426
2023-02-13,6.3247
2023-02-14,11.10557
2023-02-15,12.5
2023-02-16,11.10557
2023-02-17,7.81872
2023-02-18,5.37848
2023-02-19,2.24103
2023-02-20,4.63147
2023-02-21,7.81872
2023-02-22,9.66135
2023-02-23,7.66932
2023-02-24,13.94422
2023-02-25,14.99003
2023-02-26,4.83067
2023-02-27,7.71912
2023-02-28,9.41235
2023-03-01,7.47011
2023-03-02,9.01394
2023-03-03,8.26693
2023-03-04,7.27091
2023-03-05,2.88844
2023-03-06,6.02589
2023-03-07,9.21314
2023-03-08,7.22111
2023-03-09,8.86454
2023-03-10,6.07569
2023-03-11,4.48207
2023-03-12,2.68924
2023-03-13,7.22111
2023-03-14,9.96015
2023-03-15,10.45816
2023-03-16,16.63346
2023-03-17,16.93227
2023-03-18,10.25896
2023-03-19,4.73107
2023-03-20,8.16733
2023-03-21,11.05577
2023-03-22,16.58366
2023-03-23,15.78685
2023-03-24,12.9482
2023-03-25,7.91832
2023-03-26,4.28286
2023-03-27,8.16733
2023-03-28,9.36254
2023-03-29,11.40438
2023-03-30,10.60756
2023-03-31,9.66135
2023-04-01,7.51992
2023-04-02,3.53585
2023-04-03,6.02589
2023-04-04,10.80677
2023-04-05,9.81075
2023-04-06,7.91832
2023-04-07,7.51992
2023-04-08,3.48605
2023-04-09,2.44023
2023-04-10,5.07968
2023-04-11,8.11752
2023-04-12,7.91832
2023-04-13,7.56972
2023-04-14,9.06374
2023-04-15,5.22908
2023-04-16,2.49003
2023-04-17,4.13346
2023-04-18,6.97211
2023-04-19,6.7729
2023-04-20,8.31673
2023-04-21,8.61553
2023-04-22,5.17928
2023-04-23,2.14143
2023-04-24,4.38247
2023-04-25,8.11752
2023-04-26,9.51195
2023-04-27,9.16334
2023-04-28,10.20916
2023-04-29,6.7729
2023-04-30,3.08764
2023-05-01,4.63147
2023-05-02,8.16733
2023-05-03,7.42031
2023-05-04,17.43027
2023-05-05,12.998
2023-05-06,8.16733
2023-05-07,3.43625
2023-05-08,6.6235
2023-05-09,10.60756
2023-05-10,8.16733
2023-05-11,10.35856
2023-05-12,8.81474
2023-05-13,6.4741
2023-05-14,2.29083
2023-05-15,5.72709
2023-05-16,9.91035
2023-05-17,8.81474
2023-05-18,10.75697
2023-05-19,13.19721
2023-05-20,8.81474
2023-05-21,3.68525
2023-05-22,8.21713
2023-05-23,10.25896
2023-05-24,8.71513
2023-05-25,16.28486
2023-05-26,30.62749
2023-05-27,19.87051
2023-05-28,9.01394
