date,덕성주가
2021-03-11,10.31574
2021-03-12,8.64631
2021-03-13,1.35098
2021-03-14,1.71382
2021-03-15,9.17705
2021-03-16,7.64079
2021-03-17,6.97108
2021-03-18,10.71332
2021-03-19,11.07615
2021-03-20,1.58065
2021-03-21,2.5302
2021-03-22,14.51924
2021-03-23,16.1906
2021-03-24,25.46802
2021-03-25,31.87748
2021-03-26,31.19041
2021-03-27,6.41718
2021-03-28,4.92916
2021-03-29,56.45192
2021-03-30,64.84733
2021-03-31,66.07673
2021-04-01,50.23352
2021-04-02,33.62797
2021-04-03,6.78581
2021-04-04,5.85749
2021-04-05,46.28478
2021-04-06,47.06835
2021-04-07,50.4188
2021-04-08,52.68846
2021-04-09,24.96622
2021-04-10,4.03172
2021-04-11,3.62064
2021-04-12,33.66271
2021-04-13,35.71235
2021-04-14,26.59126
2021-04-15,27.7396
2021-04-16,27.15675
2021-04-17,3.05515
2021-04-18,2.646
2021-04-19,24.35249
2021-04-20,22.25267
2021-04-21,18.65325
2021-04-22,19.377
2021-04-23,21.24908
2021-04-24,2.28509
2021-04-25,2.0477
2021-04-26,17.92565
2021-04-27,17.69791
2021-04-28,29.64642
2021-04-29,27.91523
2021-04-30,18.3406
2021-05-01,1.74084
2021-05-02,1.49959
2021-05-03,17.48948
2021-05-04,15.30281
2021-05-05,2.01296
2021-05-06,14.53275
2021-05-07,15.53441
2021-05-08,1.77172
2021-05-09,1.49187
2021-05-10,16.20797
2021-05-11,22.61936
2021-05-12,17.08418
2021-05-13,15.959
2021-05-14,14.90909
2021-05-15,1.5903
2021-05-16,1.45327
2021-05-17,23.25819
2021-05-18,17.65738
2021-05-19,2.7618
2021-05-20,30.70019
2021-05-21,30.01891
2021-05-22,3.42571
2021-05-23,2.36036
2021-05-24,24.58408
2021-05-25,21.56367
2021-05-26,21.8107
2021-05-27,19.63754
2021-05-28,18.32902
2021-05-29,1.87787
2021-05-30,1.54977
2021-05-31,18.58764
2021-06-01,44.39919
2021-06-02,46.42374
2021-06-03,34.55243
2021-06-04,30.12506
2021-06-05,3.0069
2021-06-06,2.88725
2021-06-07,26.60284
2021-06-08,25.22098
2021-06-09,27.86698
2021-06-10,27.09113
2021-06-11,26.84216
2021-06-12,2.12297
2021-06-13,1.71189
2021-06-14,26.94638
2021-06-15,22.64831
2021-06-16,22.74674
2021-06-17,19.01416
2021-06-18,21.0638
2021-06-19,2.0863
2021-06-20,2.5109
2021-06-21,23.01501
2021-06-22,24.01281
2021-06-23,21.334
2021-06-24,38.34291
2021-06-25,26.12035
2021-06-26,2.22526
2021-06-27,1.84892
2021-06-28,24.94499
2021-06-29,34.99247
2021-06-30,26.13193
2021-07-01,23.37013
2021-07-02,27.21658
2021-07-03,2.48195
2021-07-04,1.86629
2021-07-05,20.76272
2021-07-06,21.36874
2021-07-07,17.15366
2021-07-08,16.79661
2021-07-09,16.18674
2021-07-10,1.19851
2021-07-11,0.94376
2021-07-12,14.53468
2021-07-13,15.56915
2021-07-14,14.69101
2021-07-15,14.16605
2021-07-16,12.14922
2021-07-17,1.14447
2021-07-18,0.93411
2021-07-19,13.83988
2021-07-20,15.57494
2021-07-21,12.94437
2021-07-22,13.32072
2021-07-23,11.32705
2021-07-24,0.93025
2021-07-25,0.89358
2021-07-26,25.43907
2021-07-27,35.57532
2021-07-28,27.32852
2021-07-29,22.53445
2021-07-30,41.51773
2021-07-31,3.30026
2021-08-01,2.45879
2021-08-02,27.17219
2021-08-03,21.9458
2021-08-04,23.52067
2021-08-05,16.89504
2021-08-06,15.78337
2021-08-07,1.27957
2021-08-08,0.96499
2021-08-09,15.98795
2021-08-10,16.46659
2021-08-11,14.54047
2021-08-12,14.4073
2021-08-13,14.57714
2021-08-14,0.98428
2021-08-15,0.72567
2021-08-16,2.02647
2021-08-17,12.60084
2021-08-18,13.22422
2021-08-19,11.74779
2021-08-20,10.7442
2021-08-21,0.87814
2021-08-22,0.66777
2021-08-23,12.61628
2021-08-24,14.59451
2021-08-25,12.72243
2021-08-26,11.12826
2021-08-27,11.10896
2021-08-28,0.80094
2021-08-29,0.86656
2021-08-30,11.30775
2021-08-31,9.75219
2021-09-01,11.35986
2021-09-02,10.34276
2021-09-03,11.91569
2021-09-04,1.26992
2021-09-05,1.18307
2021-09-06,12.0257
2021-09-07,12.17431
2021-09-08,15.04033
2021-09-09,17.99706
2021-09-10,12.28432
2021-09-11,1.48029
2021-09-12,1.36449
2021-09-13,13.59285
2021-09-14,11.65901
2021-09-15,10.32732
2021-09-16,9.45111
2021-09-17,13.36125
2021-09-18,1.4359
2021-09-19,0.94762
2021-09-20,0.94762
2021-09-21,0.86656
2021-09-22,1.06148
2021-09-23,18.11093
2021-09-24,13.19527
2021-09-25,1.05762
2021-09-26,0.94376
2021-09-27,11.63392
2021-09-28,10.42575
2021-09-29,10.38329
2021-09-30,11.01632
2021-10-01,9.94518
2021-10-02,0.99779
2021-10-03,0.77585
2021-10-04,1.55363
2021-10-05,9.55147
2021-10-06,10.40452
2021-10-07,10.48558
2021-10-08,18.38306
2021-10-09,1.33361
2021-10-10,1.15026
2021-10-11,1.72347
2021-10-12,12.16659
2021-10-13,9.9915
2021-10-14,12.29204
2021-10-15,11.52777
2021-10-16,1.15991
2021-10-17,1.01709
2021-10-18,13.50793
2021-10-19,11.09159
2021-10-20,10.07642
2021-10-21,10.07063
2021-10-22,9.43953
2021-10-23,0.7662
2021-10-24,0.65619
2021-10-25,15.67723
2021-10-26,12.4117
2021-10-27,12.44451
2021-10-28,14.7875
2021-10-29,21.88983
2021-10-30,1.90489
2021-10-31,1.81225
2021-11-01,33.62797
2021-11-02,34.34978
2021-11-03,29.86258
2021-11-04,34.46172
2021-11-05,74.75199
2021-11-06,5.11444
2021-11-07,3.33886
2021-11-08,33.79974
2021-11-09,24.18651
2021-11-10,19.7379
2021-11-11,17.37947
2021-11-12,16.50133
2021-11-13,1.58065
2021-11-14,1.57679
2021-11-15,18.27691
2021-11-16,15.62705
2021-11-17,14.15061
2021-11-18,14.42274
2021-11-19,12.87682
2021-11-20,1.19851
2021-11-21,1.1464
2021-11-22,15.68109
2021-11-23,12.49276
2021-11-24,12.32678
2021-11-25,11.56251
2021-11-26,11.2209
2021-11-27,0.92639
2021-11-28,0.83761
2021-11-29,12.75523
2021-11-30,12.41942
2021-12-01,11.13405
2021-12-02,11.41197
2021-12-03,11.71112
2021-12-04,1.26027
2021-12-05,1.02288
2021-12-06,19.54105
2021-12-07,14.17184
2021-12-08,12.15115
2021-12-09,12.10483
2021-12-10,11.29231
2021-12-11,0.95534
2021-12-12,0.77006
2021-12-13,10.34662
2021-12-14,9.17126
2021-12-15,9.27548
2021-12-16,9.82552
2021-12-17,8.45138
2021-12-18,0.82217
2021-12-19,0.70058
2021-12-20,8.59613
2021-12-21,8.64824
2021-12-22,8.44173
2021-12-23,8.66561
2021-12-24,8.50349
2021-12-25,0.8627
2021-12-26,1.00358
2021-12-27,9.31794
2021-12-28,8.11942
2021-12-29,9.3025
2021-12-30,8.65017
2021-12-31,1.87208
2022-01-01,0.64461
2022-01-02,0.76041
2022-01-03,9.6306
2022-01-04,10.12853
2022-01-05,13.13351
2022-01-06,12.34222
2022-01-07,17.30806
2022-01-08,1.43011
2022-01-09,1.2815
2022-01-10,15.48616
2022-01-11,16.48589
2022-01-12,14.46327
2022-01-13,12.34608
2022-01-14,11.7613
2022-01-15,1.10973
2022-01-16,1.41081
2022-01-17,20.94607
2022-01-18,14.4266
2022-01-19,12.94244
2022-01-20,12.18589
2022-01-21,11.23055
2022-01-22,0.93218
2022-01-23,0.98428
2022-01-24,13.01192
2022-01-25,12.7533
2022-01-26,11.99482
2022-01-27,11.1244
2022-01-28,11.57216
2022-01-29,1.11166
2022-01-30,0.82989
2022-01-31,0.72953
2022-02-01,0.83182
2022-02-02,1.02095
2022-02-03,12.30169
2022-02-04,12.42521
2022-02-05,1.47643
2022-02-06,1.19465
2022-02-07,12.21291
2022-02-08,12.95981
2022-02-09,11.72656
2022-02-10,11.11861
2022-02-11,11.31354
2022-02-12,1.2429
2022-02-13,1.34519
2022-02-14,11.78638
2022-02-15,11.4718
2022-02-16,12.96367
2022-02-17,15.41089
2022-02-18,25.67066
2022-02-19,2.79847
2022-02-20,2.73864
2022-02-21,18.40236
2022-02-22,16.345
2022-02-23,15.10402
2022-02-24,13.53109
2022-02-25,14.65241
2022-02-26,1.62311
2022-02-27,1.52661
2022-02-28,13.20299
2022-03-01,1.55556
2022-03-02,12.65681
2022-03-03,28.00208
2022-03-04,17.38526
2022-03-05,1.75242
2022-03-06,1.74084
2022-03-07,18.90608
2022-03-08,23.54768
2022-03-09,4.35596
2022-03-10,34.51769
2022-03-11,20.85536
2022-03-12,2.453
2022-03-13,1.98787
2022-03-14,15.14455
2022-03-15,12.11255
2022-03-16,13.26282
2022-03-17,12.02956
2022-03-18,10.37557
2022-03-19,1.29887
2022-03-20,0.94376
2022-03-21,10.23468
2022-03-22,8.9165
2022-03-23,13.40757
2022-03-24,14.12938
2022-03-25,11.29424
2022-03-26,1.11166
2022-03-27,0.77392
2022-03-28,10.80595
2022-03-29,9.04002
2022-03-30,8.84509
2022-03-31,8.13872
2022-04-01,7.92835
2022-04-02,0.79901
2022-04-03,0.54425
2022-04-04,7.62921
2022-04-05,7.27795
2022-04-06,5.76871
2022-04-07,5.678
2022-04-08,5.82468
2022-04-09,0.46898
2022-04-10,0.35897
2022-04-11,5.70888
2022-04-12,5.1955
2022-04-13,5.45412
2022-04-14,5.08935
2022-04-15,4.84232
2022-04-16,0.49021
2022-04-17,0.48442
2022-04-18,5.47728
2022-04-19,5.27656
2022-04-20,5.97521
2022-04-21,5.31709
2022-04-22,4.4679
2022-04-23,0.66391
2022-04-24,0.47477
2022-04-25,4.54703
2022-04-26,4.77091
2022-04-27,4.31929
2022-04-28,4.32701
2022-04-29,5.33446
2022-04-30,0.55004
2022-05-01,0.42266
2022-05-02,4.94267
2022-05-03,5.05075
2022-05-04,4.77477
2022-05-05,0.5925
2022-05-06,4.33087
2022-05-07,0.46126
2022-05-08,0.39757
2022-05-09,4.76512
2022-05-10,6.74142
2022-05-11,5.24182
2022-05-12,4.74775
2022-05-13,6.12575
2022-05-14,0.62724
2022-05-15,0.48828
2022-05-16,5.35762
2022-05-17,4.99864
2022-05-18,4.96583
2022-05-19,4.09155
2022-05-20,4.58756
2022-05-21,0.42073
2022-05-22,0.33388
2022-05-23,4.40614
2022-05-24,3.81364
2022-05-25,3.88312
2022-05-26,4.51615
2022-05-27,4.13208
2022-05-28,0.32037
2022-05-29,0.27598
2022-05-30,4.4872
2022-05-31,3.97961
2022-06-01,0.41108
2022-06-02,3.58783
2022-06-03,4.07804
2022-06-04,0.36862
2022-06-05,0.27598
2022-06-06,0.38792
2022-06-07,4.04523
2022-06-08,3.78276
2022-06-09,3.24815
2022-06-10,3.0069
2022-06-11,0.30686
2022-06-12,0.16597
2022-06-13,3.23464
2022-06-14,3.27324
2022-06-15,3.24429
2022-06-16,3.9661
2022-06-17,2.96637
2022-06-18,0.26054
2022-06-19,0.16404
2022-06-20,2.97409
2022-06-21,3.12077
2022-06-22,2.90848
2022-06-23,2.9683
2022-06-24,3.27517
2022-06-25,0.29335
2022-06-26,0.20843
2022-06-27,3.50098
2022-06-28,3.21148
2022-06-29,3.14393
2022-06-30,2.68846
2022-07-01,2.63635
2022-07-02,0.19685
2022-07-03,0.1293
2022-07-04,2.70004
2022-07-05,3.08796
2022-07-06,2.63249
2022-07-07,2.72706
2022-07-08,2.90269
2022-07-09,0.24317
2022-07-10,0.16404
2022-07-11,2.58617
2022-07-12,2.28509
2022-07-13,2.62284
2022-07-14,2.29281
2022-07-15,2.453
2022-07-16,0.22966
2022-07-17,0.13123
2022-07-18,3.14007
2022-07-19,2.73478
2022-07-20,2.63249
2022-07-21,2.99146
2022-07-22,2.57459
2022-07-23,0.19492
2022-07-24,0.11
2022-07-25,2.42019
2022-07-26,2.13455
2022-07-27,2.18859
2022-07-28,2.37194
2022-07-29,2.40282
2022-07-30,0.21615
2022-07-31,0.12351
2022-08-01,2.57266
2022-08-02,2.00524
2022-08-03,2.14613
2022-08-04,2.48388
2022-08-05,2.6074
2022-08-06,0.16597
2022-08-07,0.12158
2022-08-08,2.17894
2022-08-09,1.94156
2022-08-10,2.03226
2022-08-11,2.28316
2022-08-12,2.32369
2022-08-13,0.13895
2022-08-14,0.10807
2022-08-15,0.15053
2022-08-16,2.25807
2022-08-17,2.0284
2022-08-18,1.96471
2022-08-19,1.81611
2022-08-20,0.12351
2022-08-21,0.10614
2022-08-22,1.79488
2022-08-23,1.62118
2022-08-24,1.81804
2022-08-25,1.96857
2022-08-26,1.86629
2022-08-27,0.20457
2022-08-28,0.11
2022-08-29,1.70417
2022-08-30,1.99752
2022-08-31,2.17122
2022-09-01,1.60381
2022-09-02,1.65978
2022-09-03,0.12351
2022-09-04,0.11965
2022-09-05,1.75242
2022-09-06,1.72347
2022-09-07,1.56135
2022-09-08,1.50152
2022-09-09,0.12544
2022-09-10,0.07912
2022-09-11,0.06368
2022-09-12,0.07526
2022-09-13,2.1635
2022-09-14,1.50152
2022-09-15,1.67715
2022-09-16,1.59416
2022-09-17,0.11579
2022-09-18,0.07333
2022-09-19,1.62311
2022-09-20,4.79793
2022-09-21,4.08962
2022-09-22,2.58231
2022-09-23,2.20403
2022-09-24,0.19492
2022-09-25,0.16597
2022-09-26,1.92226
2022-09-27,1.77558
2022-09-28,2.1056
2022-09-29,2.39703
2022-09-30,2.09981
2022-10-01,0.20457
2022-10-02,0.13702
2022-10-03,0.15246
2022-10-04,2.10174
2022-10-05,3.79627
2022-10-06,2.79075
2022-10-07,2.26
2022-10-08,0.16211
2022-10-09,0.11193
2022-10-10,0.15825
2022-10-11,1.8026
2022-10-12,1.72347
2022-10-13,1.71575
2022-10-14,2.48774
2022-10-15,0.2644
2022-10-16,0.17948
2022-10-17,2.23491
2022-10-18,2.11525
2022-10-19,2.0284
2022-10-20,1.61346
2022-10-21,1.65013
2022-10-22,0.14088
2022-10-23,0.09456
2022-10-24,2.02454
2022-10-25,1.68873
2022-10-26,1.89717
2022-10-27,1.84313
2022-10-28,1.71575
2022-10-29,0.11772
2022-10-30,0.09649
2022-10-31,1.81611
2022-11-01,1.83927
2022-11-02,1.85278
2022-11-03,1.57293
2022-11-04,1.43204
2022-11-05,0.14088
2022-11-06,0.06947
2022-11-07,1.91261
2022-11-08,1.90682
2022-11-09,2.12683
2022-11-10,1.57679
2022-11-11,2.23877
2022-11-12,0.15439
2022-11-13,0.11193
2022-11-14,2.02261
2022-11-15,2.59003
2022-11-16,2.33913
2022-11-17,1.957
2022-11-18,1.79295
2022-11-19,0.11386
2022-11-20,0.0714
2022-11-21,1.61153
2022-11-22,1.46292
2022-11-23,1.63083
2022-11-24,1.68294
2022-11-25,1.38958
2022-11-26,0.11386
2022-11-27,0.0907
2022-11-28,1.25448
2022-11-29,1.75435
2022-11-30,1.8991
2022-12-01,1.7447
2022-12-02,1.54977
2022-12-03,0.08491
2022-12-04,0.10614
2022-12-05,1.83734
2022-12-06,1.46871
2022-12-07,1.63662
2022-12-08,1.46292
2022-12-09,1.56521
2022-12-10,0.09456
2022-12-11,0.08684
2022-12-12,1.33554
2022-12-13,1.47064
2022-12-14,1.86629
2022-12-15,1.51503
2022-12-16,1.31817
2022-12-17,0.10228
2022-12-18,0.06947
2022-12-19,1.58258
2022-12-20,1.43976
2022-12-21,1.43783
2022-12-22,1.45906
2022-12-23,1.31431
2022-12-24,0.11579
2022-12-25,0.09649
2022-12-26,1.62697
2022-12-27,1.64048
2022-12-28,1.40695
2022-12-29,1.15219
2022-12-30,0.44582
2022-12-31,0.06368
2023-01-01,0.09842
2023-01-02,1.3008
2023-01-03,1.42818
2023-01-04,1.54012
2023-01-05,1.56328
2023-01-06,1.57679
2023-01-07,0.12544
2023-01-08,0.06175
2023-01-09,1.72733
2023-01-10,1.43011
2023-01-11,1.54591
2023-01-12,1.45327
2023-01-13,1.36449
2023-01-14,0.14667
2023-01-15,0.07719
2023-01-16,1.58837
2023-01-17,1.2236
2023-01-18,1.09236
2023-01-19,1.14833
2023-01-20,1.07692
2023-01-21,0.07912
2023-01-22,0.03473
2023-01-23,0.0714
2023-01-24,0.08298
2023-01-25,1.8605
2023-01-26,1.64627
2023-01-27,1.58258
2023-01-28,0.11579
2023-01-29,0.10228
2023-01-30,1.46871
2023-01-31,1.37993
2023-02-01,1.31238
2023-02-02,1.43011
2023-02-03,1.27764
2023-02-04,0.10228
2023-02-05,0.07912
2023-02-06,1.12903
2023-02-07,1.26606
2023-02-08,1.31817
2023-02-09,1.27571
2023-02-10,1.25255
2023-02-11,0.1293
2023-02-12,0.0907
2023-02-13,1.19465
2023-02-14,1.32782
2023-02-15,1.18886
2023-02-16,1.45134
2023-02-17,1.17535
2023-02-18,0.08877
2023-02-19,0.05982
2023-02-20,1.26799
2023-02-21,1.18693
2023-02-22,1.01323
2023-02-23,1.19079
2023-02-24,1.12131
2023-02-25,0.08877
2023-02-26,0.07719
2023-02-27,1.05955
2023-02-28,1.17149
2023-03-01,0.14088
2023-03-02,1.13482
2023-03-03,1.25448
2023-03-04,0.10614
2023-03-05,0.0714
2023-03-06,1.23904
2023-03-07,1.07499
2023-03-08,0.91095
2023-03-09,0.93025
2023-03-10,0.82024
2023-03-11,0.05982
2023-03-12,0.0521
2023-03-13,1.0306
2023-03-14,0.92446
2023-03-15,1.13868
2023-03-16,0.97078
2023-03-17,0.94955
2023-03-18,0.06947
2023-03-19,0.02701
2023-03-20,0.89551
2023-03-21,0.79901
2023-03-22,0.87042
2023-03-23,0.82796
2023-03-24,0.8434
2023-03-25,0.06754
2023-03-26,0.05017
2023-03-27,0.92832
2023-03-28,0.87621
2023-03-29,0.82603
2023-03-30,1.0113
2023-03-31,1.01323
2023-04-01,0.08105
2023-04-02,0.06368
2023-04-03,1.05183
2023-04-04,0.96113
2023-04-05,0.96885
2023-04-06,0.71602
2023-04-07,0.92832
2023-04-08,0.07526
2023-04-09,0.05982
2023-04-10,0.90516
2023-04-11,0.992
2023-04-12,0.9013
2023-04-13,0.93797
2023-04-14,0.96885
2023-04-15,0.09842
2023-04-16,0.06947
2023-04-17,0.93218
2023-04-18,0.82989
2023-04-19,0.88586
2023-04-20,0.82989
2023-04-21,0.85305
2023-04-22,0.06175
2023-04-23,0.06368
2023-04-24,0.80866
2023-04-25,0.88586
2023-04-26,0.86656
2023-04-27,0.90902
2023-04-28,0.99779
2023-04-29,0.10228
2023-04-30,0.08684
2023-05-01,0.22194
2023-05-02,1.0885
2023-05-03,0.90709
2023-05-04,0.91674
2023-05-05,0.10807
2023-05-06,0.05982
2023-05-07,0.05596
2023-05-08,0.98814
2023-05-09,0.87235
2023-05-10,0.83954
2023-05-11,1.12131
2023-05-12,0.89937
2023-05-13,0.0714
2023-05-14,0.05982
2023-05-15,0.81059
2023-05-16,0.8241
2023-05-17,0.88972
2023-05-18,0.8627
2023-05-19,0.93411
2023-05-20,0.10421
2023-05-21,0.05017
2023-05-22,0.99972
2023-05-23,0.86077
2023-05-24,0.80866
2023-05-25,0.67742
2023-05-26,0.74883
2023-05-27,0.05789
2023-05-28,0.07719
2023-05-29,0.14088
2023-05-30,0.95534
