date,유한양행주가
2023-05-26,4.1753
2023-05-27,0.51377
2023-05-28,0.44141
2023-05-29,0.67297
2023-05-30,5.41029
2023-05-31,4.29108
2023-06-01,6.49331
2023-06-02,5.43441
2023-06-03,0.74533
2023-06-04,0.56925
2023-06-05,4.93993
2023-06-06,0.89729
2023-06-07,4.47681
2023-06-08,4.70596
2023-06-09,4.36586
2023-06-10,0.64884
2023-06-11,0.5403
2023-06-12,3.96545
2023-06-13,5.16908
2023-06-14,4.73491
2023-06-15,4.06435
2023-06-16,3.96063
2023-06-17,0.52342
2023-06-18,0.41728
2023-06-19,3.76043
2023-06-20,3.68324
2023-06-21,3.54575
2023-06-22,3.56746
2023-06-23,3.04645
2023-06-24,0.47035
2023-06-25,0.41005
2023-06-26,3.47821
2023-06-27,3.2153
2023-06-28,3.05369
2023-06-29,3.01992
2023-06-30,4.7735
2023-07-01,1.07337
2023-07-02,0.68985
2023-07-03,4.81933
2023-07-04,3.5144
2023-07-05,3.27801
2023-07-06,3.03439
2023-07-07,2.9355
2023-07-08,0.39558
2023-07-09,0.32563
2023-07-10,3.97993
2023-07-11,6.53914
2023-07-12,5.31139
2023-07-13,5.32104
2023-07-14,4.57812
2023-07-15,1.03719
2023-07-16,0.72121
2023-07-17,3.95098
2023-07-18,3.73872
2023-07-19,5.9313
2023-07-20,5.56225
2023-07-21,17.76014
2023-07-22,2.88484
2023-07-23,2.36142
2023-07-24,10.66621
2023-07-25,7.33272
2023-07-26,7.58116
2023-07-27,12.27989
2023-07-28,10.58902
2023-07-29,1.77529
2023-07-30,1.19639
2023-07-31,12.53557
2023-08-01,15.44454
2023-08-02,11.83848
2023-08-03,13.29538
2023-08-04,10.80611
2023-08-05,1.98996
2023-08-06,1.71498
2023-08-07,10.0246
2023-08-08,10.1042
2023-08-09,14.55931
2023-08-10,13.05417
2023-08-11,9.97636
2023-08-12,1.52202
2023-08-13,1.2398
2023-08-14,8.44469
2023-08-15,2.93067
2023-08-16,8.77032
2023-08-17,8.3482
2023-08-18,8.08287
2023-08-19,1.8187
2023-08-20,1.31458
2023-08-21,8.49534
2023-08-22,7.31342
2023-08-23,9.10077
2023-08-24,7.90197
2023-08-25,6.32206
2023-08-26,0.89246
2023-08-27,0.8804
2023-08-28,8.73172
2023-08-29,6.75382
2023-08-30,6.6694
2023-08-31,8.57011
2023-09-01,6.94437
2023-09-02,1.08061
2023-09-03,0.85387
2023-09-04,6.60668
2023-09-05,5.81311
2023-09-06,6.23763
2023-09-07,5.81793
2023-09-08,6.8093
2023-09-09,1.08302
2023-09-10,1.01307
2023-09-11,12.35708
2023-09-12,13.11447
2023-09-13,9.6652
2023-09-14,9.03806
2023-09-15,7.64388
2023-09-16,1.32664
2023-09-17,1.07337
2023-09-18,8.28549
2023-09-19,9.54218
2023-09-20,8.77273
2023-09-21,6.71522
2023-09-22,6.34618
2023-09-23,0.89246
2023-09-24,0.6199
2023-09-25,6.81653
2023-09-26,6.0519
2023-09-27,6.86236
2023-09-28,1.0203
2023-09-29,0.87317
2023-09-30,1.15056
2023-10-01,1.05407
2023-10-02,1.00342
2023-10-03,1.38935
2023-10-04,16.64334
2023-10-05,10.66621
2023-10-06,10.12349
2023-10-07,2.00926
2023-10-08,1.27599
2023-10-09,1.31699
2023-10-10,8.96811
2023-10-11,9.986
2023-10-12,11.54903
2023-10-13,12.20753
2023-10-14,1.36764
2023-10-15,1.13608
2023-10-16,8.16488
2023-10-17,7.76448
2023-10-18,41.35993
2023-10-19,19.73081
2023-10-20,13.08312
2023-10-21,2.09609
2023-10-22,1.64745
2023-10-23,10.81576
2023-10-24,19.80076
2023-10-25,10.45877
2023-10-26,9.62419
2023-10-27,8.61594
2023-10-28,1.28563
2023-10-29,1.0589
2023-10-30,7.95262
2023-10-31,8.61112
2023-11-01,8.10941
2023-11-02,8.75343
2023-11-03,7.87544
2023-11-04,1.10232
2023-11-05,1.09267
2023-11-06,12.01939
2023-11-07,9.47706
2023-11-08,9.53977
2023-11-09,7.98398
2023-11-10,7.26035
2023-11-11,0.99618
2023-11-12,0.80322
2023-11-13,6.79
2023-11-14,6.29794
2023-11-15,7.08186
2023-11-16,6.26658
2023-11-17,5.5116
2023-11-18,0.88523
2023-11-19,0.79598
2023-11-20,6.28587
2023-11-21,6.2304
2023-11-22,5.75763
2023-11-23,5.81069
2023-11-24,5.65391
2023-11-25,0.78875
2023-11-26,0.71879
2023-11-27,5.29933
2023-11-28,5.73592
2023-11-29,5.1522
2023-11-30,5.66356
2023-12-01,5.14737
2023-12-02,0.83216
2023-12-03,0.70191
2023-12-04,6.22798
2023-12-05,6.68146
2023-12-06,7.50397
2023-12-07,8.63765
2023-12-08,7.26759
2023-12-09,1.24945
2023-12-10,0.98171
2023-12-11,6.79482
2023-12-12,6.42819
2023-12-13,5.62014
2023-12-14,6.65251
2023-12-15,6.09532
2023-12-16,1.03478
2023-12-17,0.79357
2023-12-18,6.38477
2023-12-19,6.63563
2023-12-20,7.32789
2023-12-21,7.76689
2023-12-22,11.93014
2023-12-23,3.43721
2023-12-24,2.04303
2023-12-25,3.04163
2023-12-26,12.42462
2023-12-27,12.42944
2023-12-28,10.79888
2023-12-29,3.98716
2023-12-30,1.5389
2023-12-31,1.25186
2024-01-01,1.76805
2024-01-02,10.50943
2024-01-03,10.87124
2024-01-04,9.25756
2024-01-05,8.22277
2024-01-06,1.38694
2024-01-07,1.21327
2024-01-08,7.62217
2024-01-09,7.44126
2024-01-10,8.07081
2024-01-11,7.8682
2024-01-12,7.40026
2024-01-13,1.59197
2024-01-14,1.18191
2024-01-15,7.26035
2024-01-16,6.51502
2024-01-17,6.2111
2024-01-18,6.46437
2024-01-19,7.49191
2024-01-20,1.15297
2024-01-21,1.07578
2024-01-22,6.60427
2024-01-23,6.92266
2024-01-24,6.38236
2024-01-25,6.39442
2024-01-26,6.75141
2024-01-27,1.23016
2024-01-28,1.04201
2024-01-29,6.57774
2024-01-30,6.30276
2024-01-31,5.95542
2024-02-01,6.81171
2024-02-02,7.20246
2024-02-03,1.09026
2024-02-04,0.76462
2024-02-05,5.64185
2024-02-06,5.9723
2024-02-07,6.80688
2024-02-08,5.90235
2024-02-09,0.68503
2024-02-10,0.61749
2024-02-11,0.58131
2024-02-12,0.75256
2024-02-13,7.49191
2024-02-14,6.1508
2024-02-15,6.04467
2024-02-16,5.98195
2024-02-17,1.01307
2024-02-18,0.78392
2024-02-19,6.48125
2024-02-20,8.10458
2024-02-21,9.81957
2024-02-22,8.3482
2024-02-23,10.13555
2024-02-24,1.63056
2024-02-25,1.47619
2024-02-26,12.85397
2024-02-27,10.49013
2024-02-28,8.94399
2024-02-29,7.69694
2024-03-01,1.59197
2024-03-02,1.07819
2024-03-03,0.94071
2024-03-04,7.85614
2024-03-05,9.75445
2024-03-06,11.10521
2024-03-07,11.11968
2024-03-08,12.53075
2024-03-09,3.41068
2024-03-10,3.02716
2024-03-11,19.25322
2024-03-12,16.5541
2024-03-13,14.20232
2024-03-14,12.00492
2024-03-15,13.10965
2024-03-16,2.89208
2024-03-17,2.25047
2024-03-18,11.98803
2024-03-19,13.52694
2024-03-20,12.65618
