date,임야
2021-06-11,31.16788
2021-06-12,25.62043
2021-06-13,29.05109
2021-06-14,43.28467
2021-06-15,33.9416
2021-06-16,37.08029
2021-06-17,35.18248
2021-06-18,35.83941
2021-06-19,29.70802
2021-06-20,30.87591
2021-06-21,37.66423
2021-06-22,38.24817
2021-06-23,40.9489
2021-06-24,39.78102
2021-06-25,36.42335
2021-06-26,34.81751
2021-06-27,40.43795
2021-06-28,48.32116
2021-06-29,41.45985
2021-06-30,34.23357
2021-07-01,37.59124
2021-07-02,29.48905
2021-07-03,25.54744
2021-07-04,28.17518
2021-07-05,35.18248
2021-07-06,32.9197
2021-07-07,27.22627
2021-07-08,26.35036
2021-07-09,22.04379
2021-07-10,19.85401
2021-07-11,20.21897
2021-07-12,29.85401
2021-07-13,29.56204
2021-07-14,30.65693
2021-07-15,28.61313
2021-07-16,25.69343
2021-07-17,21.31386
2021-07-18,19.85401
2021-07-19,29.34306
2021-07-20,28.17518
2021-07-21,27.15328
2021-07-22,23.9416
2021-07-23,24.30656
2021-07-24,16.78832
2021-07-25,17.44525
2021-07-26,26.20437
2021-07-27,28.24817
2021-07-28,30.21897
2021-07-29,28.32116
2021-07-30,24.9635
2021-07-31,19.70802
2021-08-01,20.9489
2021-08-02,25.69343
2021-08-03,29.19708
2021-08-04,28.32116
2021-08-05,30.72992
2021-08-06,28.9051
2021-08-07,21.82481
2021-08-08,21.45985
2021-08-09,27.73722
2021-08-10,30.51094
2021-08-11,29.63503
2021-08-12,29.48905
2021-08-13,25.83941
2021-08-14,17.66423
2021-08-15,19.12408
2021-08-16,23.28467
2021-08-17,31.53284
2021-08-18,33.79562
2021-08-19,28.83211
2021-08-20,27.37226
2021-08-21,19.78102
2021-08-22,21.38686
2021-08-23,34.23357
2021-08-24,35.32846
2021-08-25,31.24087
2021-08-26,32.62773
2021-08-27,28.46715
2021-08-28,23.21167
2021-08-29,24.67153
2021-08-30,34.01459
2021-08-31,31.09489
2021-09-01,28.32116
2021-09-02,28.68613
2021-09-03,27.59124
2021-09-04,21.9708
2021-09-05,23.28467
2021-09-06,29.78102
2021-09-07,28.9051
2021-09-08,31.53284
2021-09-09,32.48175
2021-09-10,25.62043
2021-09-11,21.24087
2021-09-12,25.76642
2021-09-13,32.26277
2021-09-14,33.13868
2021-09-15,32.11678
2021-09-16,32.18978
2021-09-17,29.85401
2021-09-18,22.62773
2021-09-19,23.86861
2021-09-20,25.03649
2021-09-21,27.44525
2021-09-22,32.77372
2021-09-23,38.24817
2021-09-24,35.40145
2021-09-25,26.9343
2021-09-26,31.82481
2021-09-27,40.65693
2021-09-28,39.12408
2021-09-29,39.78102
2021-09-30,35.54744
2021-10-01,35.25547
2021-10-02,30.51094
2021-10-03,33.43065
2021-10-04,40.65693
2021-10-05,41.89781
2021-10-06,39.12408
2021-10-07,43.79562
2021-10-08,36.05839
2021-10-09,30.21897
2021-10-10,30.58394
2021-10-11,38.75912
2021-10-12,34.23357
2021-10-13,35.9854
2021-10-14,36.64233
2021-10-15,29.27007
2021-10-16,25.9124
2021-10-17,27.44525
2021-10-18,34.16058
2021-10-19,34.23357
2021-10-20,31.16788
2021-10-21,32.84671
2021-10-22,28.75912
2021-10-23,19.78102
2021-10-24,22.40875
2021-10-25,34.81751
2021-10-26,31.24087
2021-10-27,33.86861
2021-10-28,43.64963
2021-10-29,33.28467
2021-10-30,22.77372
2021-10-31,24.52554
2021-11-01,30.51094
2021-11-02,27.9562
2021-11-03,31.89781
2021-11-04,30.14598
2021-11-05,25.47445
2021-11-06,21.09489
2021-11-07,24.74452
2021-11-08,31.67883
2021-11-09,29.56204
2021-11-10,28.32116
2021-11-11,27.51824
2021-11-12,25.9124
2021-11-13,22.26277
2021-11-14,24.81751
2021-11-15,33.35766
2021-11-16,33.86861
2021-11-17,33.13868
2021-11-18,23.28467
2021-11-19,22.55474
2021-11-20,14.81751
2021-11-21,17.15328
2021-11-22,23.35766
2021-11-23,23.64963
2021-11-24,20.58394
2021-11-25,23.43065
2021-11-26,22.18978
2021-11-27,14.89051
2021-11-28,17.22627
2021-11-29,25.76642
2021-11-30,23.50364
2021-12-01,22.55474
2021-12-02,22.26277
2021-12-03,19.19708
2021-12-04,15.62043
2021-12-05,18.46715
2021-12-06,23.57664
2021-12-07,25.83941
2021-12-08,23.21167
2021-12-09,26.71532
2021-12-10,22.40875
2021-12-11,17.44525
2021-12-12,17.51824
2021-12-13,26.78832
2021-12-14,25.83941
2021-12-15,25.69343
2021-12-16,22.9197
2021-12-17,18.46715
2021-12-18,10.51094
2021-12-19,13.9416
2021-12-20,21.45985
2021-12-21,19.70802
2021-12-22,21.53284
2021-12-23,18.39416
2021-12-24,16.27737
2021-12-25,9.927
2021-12-26,12.55474
2021-12-27,18.17518
2021-12-28,18.46715
2021-12-29,20.51094
2021-12-30,17.08029
2021-12-31,14.16058
2022-01-01,12.18978
2022-01-02,14.37956
2022-01-03,20.36496
2022-01-04,25.03649
2022-01-05,24.01459
2022-01-06,27.51824
2022-01-07,23.72262
2022-01-08,18.17518
2022-01-09,21.89781
2022-01-10,25.83941
2022-01-11,26.20437
2022-01-12,27.88321
2022-01-13,26.27737
2022-01-14,24.45255
2022-01-15,18.24817
2022-01-16,24.52554
2022-01-17,27.44525
2022-01-18,25.9854
2022-01-19,23.86861
2022-01-20,24.23357
2022-01-21,25.47445
2022-01-22,17.51824
2022-01-23,19.56204
2022-01-24,25.25547
2022-01-25,26.64233
2022-01-26,27.66423
2022-01-27,22.84671
2022-01-28,19.85401
2022-01-29,16.49635
2022-01-30,16.64233
2022-01-31,19.56204
2022-02-01,18.46715
2022-02-02,22.04379
2022-02-03,31.9708
2022-02-04,27.88321
2022-02-05,21.24087
2022-02-06,24.16058
2022-02-07,31.16788
2022-02-08,31.02189
2022-02-09,30.51094
2022-02-10,28.9781
2022-02-11,28.61313
2022-02-12,21.9708
2022-02-13,22.26277
2022-02-14,32.55474
2022-02-15,28.02919
2022-02-16,28.10218
2022-02-17,29.05109
2022-02-18,27.88321
2022-02-19,21.09489
2022-02-20,21.16788
2022-02-21,26.20437
2022-02-22,25.69343
2022-02-23,24.16058
2022-02-24,24.16058
2022-02-25,25.18248
2022-02-26,19.34306
2022-02-27,17.51824
2022-02-28,25.25547
2022-03-01,22.62773
2022-03-02,26.49635
2022-03-03,26.35036
2022-03-04,24.01459
2022-03-05,21.82481
2022-03-06,22.70072
2022-03-07,27.51824
2022-03-08,28.9781
2022-03-09,18.39416
2022-03-10,46.49635
2022-03-11,26.20437
2022-03-12,20.65693
2022-03-13,21.31386
2022-03-14,28.17518
2022-03-15,31.60583
2022-03-16,26.86131
2022-03-17,29.70802
2022-03-18,29.34306
2022-03-19,19.27007
2022-03-20,22.33576
2022-03-21,29.63503
2022-03-22,24.9635
2022-03-23,27.73722
2022-03-24,25.9124
2022-03-25,24.08759
2022-03-26,16.13138
2022-03-27,22.55474
2022-03-28,31.31386
2022-03-29,30.9489
2022-03-30,28.68613
2022-03-31,29.78102
2022-04-01,23.64963
2022-04-02,20.43795
2022-04-03,21.89781
2022-04-04,30.36496
2022-04-05,31.9708
2022-04-06,28.10218
2022-04-07,31.60583
2022-04-08,30.0
2022-04-09,21.82481
2022-04-10,25.10948
2022-04-11,30.72992
2022-04-12,30.0
2022-04-13,30.51094
2022-04-14,29.12408
2022-04-15,28.9781
2022-04-16,22.9927
2022-04-17,26.49635
2022-04-18,33.72262
2022-04-19,32.9197
2022-04-20,33.13868
2022-04-21,35.9124
2022-04-22,32.18978
2022-04-23,22.62773
2022-04-24,26.35036
2022-04-25,33.9416
2022-04-26,32.48175
2022-04-27,31.24087
2022-04-28,29.63503
2022-04-29,22.26277
2022-04-30,19.41605
2022-05-01,20.65693
2022-05-02,28.02919
2022-05-03,27.15328
2022-05-04,28.17518
2022-05-05,17.9562
2022-05-06,27.59124
2022-05-07,21.53284
2022-05-08,23.64963
2022-05-09,31.60583
2022-05-10,33.28467
2022-05-11,30.58394
2022-05-12,29.05109
2022-05-13,25.9124
2022-05-14,20.43795
2022-05-15,20.51094
2022-05-16,32.9197
2022-05-17,32.70072
2022-05-18,33.43065
2022-05-19,32.48175
2022-05-20,27.81021
2022-05-21,19.85401
2022-05-22,22.9197
2022-05-23,30.36496
2022-05-24,32.33576
2022-05-25,26.78832
2022-05-26,29.05109
2022-05-27,29.27007
2022-05-28,20.0
2022-05-29,22.77372
2022-05-30,39.70802
2022-05-31,37.9562
2022-06-01,25.25547
2022-06-02,29.78102
2022-06-03,28.75912
2022-06-04,23.64963
2022-06-05,24.37956
2022-06-06,25.83941
2022-06-07,31.45985
2022-06-08,31.82481
2022-06-09,29.85401
2022-06-10,27.44525
2022-06-11,20.43795
2022-06-12,24.37956
2022-06-13,33.06569
2022-06-14,32.62773
2022-06-15,32.11678
2022-06-16,31.60583
2022-06-17,29.41605
2022-06-18,24.37956
2022-06-19,30.43795
2022-06-20,36.49635
2022-06-21,38.10218
2022-06-22,37.88321
2022-06-23,33.21167
2022-06-24,30.80291
2022-06-25,27.81021
2022-06-26,30.87591
2022-06-27,40.80291
2022-06-28,40.14598
2022-06-29,35.47445
2022-06-30,32.11678
2022-07-01,26.49635
2022-07-02,19.63503
2022-07-03,23.9416
2022-07-04,32.26277
2022-07-05,29.56204
2022-07-06,25.18248
2022-07-07,25.32846
2022-07-08,21.67883
2022-07-09,14.81751
2022-07-10,17.29927
2022-07-11,29.63503
2022-07-12,27.00729
2022-07-13,26.20437
2022-07-14,22.77372
2022-07-15,21.9708
2022-07-16,17.51824
2022-07-17,17.59124
2022-07-18,24.52554
2022-07-19,26.13138
2022-07-20,22.04379
2022-07-21,23.86861
2022-07-22,21.75182
2022-07-23,16.05839
2022-07-24,16.13138
2022-07-25,27.9562
2022-07-26,28.46715
2022-07-27,25.9124
2022-07-28,25.18248
2022-07-29,23.79562
2022-07-30,14.67153
2022-07-31,15.83941
2022-08-01,26.56934
2022-08-02,27.15328
2022-08-03,25.76642
2022-08-04,25.76642
2022-08-05,24.16058
2022-08-06,16.42335
2022-08-07,15.83941
2022-08-08,27.81021
2022-08-09,24.9635
2022-08-10,25.40145
2022-08-11,27.08029
2022-08-12,23.06569
2022-08-13,13.43065
2022-08-14,18.17518
2022-08-15,23.57664
2022-08-16,28.10218
2022-08-17,28.39416
2022-08-18,30.07299
2022-08-19,27.15328
2022-08-20,19.41605
2022-08-21,21.16788
2022-08-22,30.9489
2022-08-23,26.49635
2022-08-24,29.56204
2022-08-25,26.27737
2022-08-26,27.59124
2022-08-27,17.15328
2022-08-28,19.63503
2022-08-29,31.16788
2022-08-30,31.53284
2022-08-31,22.84671
2022-09-01,26.71532
2022-09-02,21.67883
2022-09-03,17.59124
2022-09-04,18.10218
2022-09-05,24.89051
2022-09-06,25.32846
2022-09-07,29.12408
2022-09-08,21.53284
2022-09-09,17.66423
2022-09-10,18.02919
2022-09-11,21.02189
2022-09-12,24.67153
2022-09-13,38.46715
2022-09-14,35.9854
2022-09-15,38.39416
2022-09-16,36.13138
2022-09-17,26.05839
2022-09-18,30.36496
2022-09-19,38.9051
2022-09-20,40.87591
2022-09-21,36.49635
2022-09-22,36.56934
2022-09-23,37.88321
2022-09-24,27.59124
2022-09-25,28.24817
2022-09-26,40.87591
2022-09-27,44.74452
2022-09-28,43.35766
2022-09-29,44.89051
2022-09-30,35.10948
2022-10-01,28.54014
2022-10-02,32.40875
2022-10-03,39.63503
2022-10-04,41.16788
2022-10-05,37.81021
2022-10-06,40.36496
2022-10-07,31.24087
2022-10-08,23.64963
2022-10-09,26.78832
2022-10-10,27.08029
2022-10-11,37.44525
2022-10-12,36.27737
2022-10-13,35.25547
2022-10-14,32.55474
2022-10-15,25.03649
2022-10-16,27.73722
2022-10-17,39.27007
2022-10-18,36.86131
2022-10-19,33.50364
2022-10-20,31.9708
2022-10-21,27.81021
2022-10-22,17.9562
2022-10-23,18.32116
2022-10-24,33.21167
2022-10-25,31.16788
2022-10-26,30.87591
2022-10-27,32.70072
2022-10-28,27.22627
2022-10-29,17.15328
2022-10-30,18.02919
2022-10-31,30.07299
2022-11-01,31.24087
2022-11-02,33.06569
2022-11-03,29.63503
2022-11-04,25.40145
2022-11-05,19.27007
2022-11-06,21.16788
2022-11-07,31.16788
2022-11-08,33.43065
2022-11-09,30.65693
2022-11-10,30.21897
2022-11-11,28.02919
2022-11-12,23.13868
2022-11-13,22.48175
2022-11-14,33.79562
2022-11-15,35.76642
2022-11-16,33.64963
2022-11-17,26.64233
2022-11-18,24.89051
2022-11-19,16.05839
2022-11-20,16.56934
2022-11-21,24.16058
2022-11-22,24.59854
2022-11-23,22.33576
2022-11-24,22.9927
2022-11-25,20.87591
2022-11-26,17.08029
2022-11-27,19.19708
2022-11-28,28.10218
2022-11-29,24.9635
2022-11-30,26.13138
2022-12-01,24.52554
2022-12-02,24.08759
2022-12-03,13.57664
2022-12-04,19.34306
2022-12-05,28.24817
2022-12-06,23.28467
2022-12-07,28.39416
2022-12-08,25.47445
2022-12-09,21.24087
2022-12-10,17.08029
2022-12-11,20.51094
2022-12-12,26.20437
2022-12-13,23.72262
2022-12-14,25.18248
2022-12-15,18.68613
2022-12-16,19.63503
2022-12-17,11.09489
2022-12-18,13.13868
2022-12-19,18.83211
2022-12-20,19.48905
2022-12-21,19.12408
2022-12-22,16.71532
2022-12-23,13.57664
2022-12-24,9.05109
2022-12-25,9.85401
2022-12-26,15.76642
2022-12-27,18.61313
2022-12-28,17.88321
2022-12-29,15.10948
2022-12-30,14.16058
2022-12-31,9.05109
2023-01-01,9.70802
2023-01-02,16.27737
2023-01-03,20.87591
2023-01-04,21.16788
2023-01-05,19.63503
2023-01-06,20.87591
2023-01-07,13.50364
2023-01-08,14.30656
2023-01-09,24.08759
2023-01-10,22.9927
2023-01-11,22.11678
2023-01-12,21.53284
2023-01-13,21.31386
2023-01-14,11.60583
2023-01-15,11.60583
2023-01-16,21.60583
2023-01-17,22.48175
2023-01-18,20.65693
2023-01-19,19.63503
2023-01-20,15.32846
2023-01-21,13.06569
2023-01-22,14.16058
2023-01-23,15.32846
2023-01-24,17.00729
2023-01-25,25.32846
2023-01-26,22.9927
2023-01-27,20.9489
2023-01-28,16.20437
2023-01-29,16.9343
2023-01-30,21.67883
2023-01-31,23.9416
2023-02-01,23.64963
2023-02-02,22.70072
2023-02-03,21.82481
2023-02-04,17.51824
2023-02-05,15.10948
2023-02-06,25.83941
2023-02-07,24.67153
2023-02-08,23.43065
2023-02-09,24.45255
2023-02-10,22.77372
2023-02-11,14.08759
2023-02-12,13.28467
2023-02-13,26.64233
2023-02-14,24.37956
2023-02-15,23.72262
2023-02-16,23.06569
2023-02-17,21.75182
2023-02-18,15.32846
2023-02-19,16.86131
2023-02-20,27.37226
2023-02-21,24.37956
2023-02-22,24.30656
2023-02-23,28.10218
2023-02-24,23.79562
2023-02-25,16.20437
2023-02-26,17.73722
2023-02-27,25.10948
2023-02-28,24.30656
2023-03-01,20.14598
2023-03-02,24.81751
2023-03-03,25.54744
2023-03-04,17.59124
2023-03-05,19.27007
2023-03-06,26.35036
2023-03-07,27.66423
2023-03-08,28.9051
2023-03-09,27.9562
2023-03-10,20.36496
2023-03-11,15.62043
2023-03-12,16.78832
2023-03-13,25.9124
2023-03-14,26.20437
2023-03-15,28.54014
2023-03-16,29.34306
2023-03-17,25.69343
2023-03-18,20.51094
2023-03-19,21.67883
2023-03-20,32.9927
2023-03-21,30.9489
2023-03-22,29.56204
2023-03-23,24.89051
2023-03-24,24.89051
2023-03-25,16.42335
2023-03-26,18.46715
2023-03-27,30.43795
2023-03-28,27.22627
2023-03-29,27.22627
2023-03-30,29.85401
2023-03-31,22.26277
2023-04-01,14.89051
2023-04-02,19.19708
2023-04-03,29.19708
2023-04-04,29.19708
2023-04-05,27.22627
2023-04-06,25.9124
2023-04-07,26.27737
2023-04-08,18.39416
2023-04-09,21.38686
2023-04-10,27.22627
2023-04-11,28.10218
2023-04-12,30.65693
2023-04-13,31.38686
2023-04-14,26.78832
2023-04-15,20.07299
2023-04-16,22.48175
2023-04-17,30.58394
2023-04-18,30.80291
2023-04-19,30.21897
2023-04-20,29.34306
2023-04-21,25.54744
2023-04-22,22.9197
2023-04-23,24.45255
2023-04-24,30.72992
2023-04-25,29.27007
2023-04-26,32.48175
2023-04-27,24.74452
2023-04-28,22.9927
2023-04-29,17.08029
2023-04-30,18.24817
2023-05-01,22.62773
2023-05-02,24.01459
2023-05-03,24.08759
2023-05-04,22.48175
2023-05-05,15.18248
2023-05-06,17.29927
2023-05-07,17.37226
2023-05-08,28.54014
2023-05-09,27.66423
2023-05-10,27.08029
2023-05-11,28.17518
2023-05-12,23.28467
2023-05-13,15.54744
2023-05-14,14.81751
2023-05-15,28.61313
2023-05-16,27.51824
2023-05-17,26.56934
2023-05-18,27.15328
2023-05-19,23.50364
2023-05-20,16.27737
2023-05-21,17.15328
2023-05-22,26.71532
2023-05-23,26.71532
2023-05-24,27.08029
2023-05-25,27.15328
2023-05-26,20.87591
2023-05-27,15.03649
2023-05-28,18.10218
2023-05-29,20.58394
